id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2819905925,220,1,1,34,12,2iwybwokic7nmr1t33abdbjoq,1,55.6,12.4,2025-05-29T03:12:26.656Z,2025-05-29T03:12:29Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5755743343,141,10.1,5755743347,213,5.86,5755743345,212,3.8,5755743339,56,Right,5755743341,140,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819905927,221,1,1,34,14,2iwybwokic7nmr1t33abdbjoq,1,62.6,7.1,2025-05-29T03:12:28.959Z,2025-05-29T03:12:30Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5755743351,56,Right,5755743355,141,16.3,5755743359,213,1.32,5755743353,140,64.1,5755743357,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819905937,222,1,1,34,15,2iwybwokic7nmr1t33abdbjoq,1,64.1,16.3,2025-05-29T03:12:30Z,2025-05-29T03:12:33Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5755743443,56,Right,5755743451,213,5.56,5755743447,141,11.0,5755743449,212,5.5,5755743445,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819905947,223,1,1,34,19,2iwybwokic7nmr1t33abdbjoq,1,68.4,9.1,2025-05-29T03:12:33.568Z,2025-05-29T03:12:36Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5755743481,140,72.7,5755743485,212,5.6,5755743479,56,Right,5755743483,141,4.3,5755743487,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819905953,224,1,1,34,21,2iwybwokic7nmr1t33abdbjoq,0,75.0,5.2,2025-05-29T03:12:36.032Z,2025-05-29T03:12:38Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5755743519,56,Center,5755743521,140,95.6,5755743517,155,,5755743525,212,38.5,5755743515,2,,5755743527,213,0.97,5755743529,1,,5755743523,141,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819905967,247,1,1,34,27,7c9knuwazz9k9449u5rnuuy5m,0,13.3,37.9,2025-05-29T03:12:41.578Z,2025-05-29T03:12:45Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5755743587,140,90.7,5755743591,212,81.3,5755743595,1,,5755743583,199,,5755743589,141,37.7,5755743593,213,6.28,5755743585,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819905971,226,1,1,34,32,2iwybwokic7nmr1t33abdbjoq,1,10.6,61.4,2025-05-29T03:12:46.239Z,2025-05-29T03:12:52Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5755743601,123,,5755743611,213,0.59,5755743603,56,Back,5755743605,140,37.6,5755743607,141,89.1,5755743609,212,34.0,5755743657,1,,5755743615,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819905987,227,1,1,34,38,2iwybwokic7nmr1t33abdbjoq,1,55.4,92.0,2025-05-29T03:12:52.495Z,2025-05-29T03:12:57Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5755743713,141,83.0,5755743717,213,5.91,5755743715,212,16.6,5755743709,56,Left,5755743711,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819905989,228,61,1,34,43,2iwybwokic7nmr1t33abdbjoq,0,69.0,86.6,2025-05-29T03:12:57.207Z,2025-05-29T03:12:57Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5755743721,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819905991,248,12,1,34,44,7c9knuwazz9k9449u5rnuuy5m,1,21.5,14.1,2025-05-29T03:12:58.210Z,2025-05-29T03:13:06Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5755743723,56,Back,5755743729,212,13.7,5755743829,167,,5755743731,213,5.43,5755743727,141,0.0,5755743733,15,,5755743725,140,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906043,229,5,1,34,44,2iwybwokic7nmr1t33abdbjoq,1,67.5,101.0,2025-05-29T03:12:58.712Z,2025-05-29T03:39:11Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5755743991,56,Left,5755743995,233,250,5755743993,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819905997,250,5,1,34,44,7c9knuwazz9k9449u5rnuuy5m,0,32.5,-1.0,2025-05-29T03:12:58.712Z,2025-05-29T03:39:12Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5755743767,56,Back,5755744011,233,229,5755743769,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819905995,249,43,1,34,45,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-29T03:12:59.498Z,2025-05-29T03:13:02Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5755743759,140,31.5,5755743757,56,Back,5755743765,213,5.55,5755743755,3,0,5755743761,141,0.0,5755743763,212,13.5,5755743813,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906049,230,1,1,35,2,2iwybwokic7nmr1t33abdbjoq,1,64.2,100.0,2025-05-29T03:13:16.536Z,2025-05-29T03:13:21Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5755744037,141,89.9,5755744039,212,8.5,5755744035,140,67.9,5755744041,213,5.18,5755744033,56,Left,5755744031,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906051,231,4,1,35,7,2iwybwokic7nmr1t33abdbjoq,1,65.7,87.9,2025-05-29T03:13:21.593Z,2025-05-29T03:38:43Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5755744051,265,,5755744053,286,,5755744045,13,,5755744047,56,Left,5755744065,233,251,5755744049,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906053,251,4,1,35,7,7c9knuwazz9k9449u5rnuuy5m,0,34.3,12.1,2025-05-29T03:13:21.594Z,2025-05-29T03:38:43Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5755744061,265,,5755744063,285,,5755744059,152,,5755744057,56,Back,5755744055,13,,5755744069,233,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906117,232,1,1,35,38,2iwybwokic7nmr1t33abdbjoq,1,62.8,89.6,2025-05-29T03:13:52.393Z,2025-05-29T03:14:06Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,1.0,5755744461,1,,5755744453,140,84.5,5755744639,154,,5755744457,212,36.4,5755744449,152,,5755744445,5,,5755744443,2,,5755744637,210,13,5755744451,56,Center,5755744447,155,,5755744459,213,5755744455,141,5.39,,,,,,,,47.9,,,,,,,,
2819906123,233,13,1,35,43,2iwybwokic7nmr1t33abdbjoq,1,89.3,41.3,2025-05-29T03:13:57.936Z,2025-05-29T04:53:23Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5755744663,231,50.2,5755744651,154,,5755744483,56,Center,5755744647,75,,5755744659,103,18.1,5755744595,328,,5755744661,230,98.5,5755744653,55,232,5755744591,15,,5755744589,24,,5755744657,102,5755744481,17,39.2,5755744649,29,,,,,,,,,,,,,,
2819906145,234,5,1,35,44,2iwybwokic7nmr1t33abdbjoq,0,100.9,44.7,2025-05-29T03:13:58.651Z,2025-05-29T03:39:13Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5755744777,233,252,5755744587,346,,5755744583,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906173,252,5,1,35,44,7c9knuwazz9k9449u5rnuuy5m,1,-0.9,55.3,2025-05-29T03:13:58.651Z,2025-05-29T03:39:12Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5755744755,346,,5755744771,233,234,5755744753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906181,253,1,1,36,1,7c9knuwazz9k9449u5rnuuy5m,1,4.7,43.6,2025-05-29T03:14:15.817Z,2025-05-29T03:14:20Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5755744781,124,,5755744783,56,Back,5755744795,237,,5755744785,140,5.2,5755744789,212,10.9,5755744787,141,59.6,5755744791,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906193,254,1,1,36,6,7c9knuwazz9k9449u5rnuuy5m,1,13.4,69.1,2025-05-29T03:14:20.754Z,2025-05-29T03:14:28Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5755744837,141,95.0,5755744839,212,30.1,5755744841,213,0.62,5755744833,56,Back,5755744835,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906197,255,1,1,36,14,7c9knuwazz9k9449u5rnuuy5m,1,30.2,90.9,2025-05-29T03:14:28.370Z,2025-05-29T03:14:32Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5755744879,212,35.2,5755744883,1,,5755744877,141,53.0,5755744881,213,3.96,5755744875,140,7.3,5755744873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906199,256,1,1,36,18,7c9knuwazz9k9449u5rnuuy5m,1,9.5,52.4,2025-05-29T03:14:32.489Z,2025-05-29T03:14:35Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5755744899,1,,5755744897,213,6.15,5755744895,212,50.0,5755744893,141,42.4,5755744891,140,56.7,5755744887,157,,5755744889,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906201,257,1,1,36,21,7c9knuwazz9k9449u5rnuuy5m,1,58.1,43.9,2025-05-29T03:14:35.209Z,2025-05-29T03:14:39Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5755744913,213,5.07,5755744905,56,Center,5755744909,141,22.1,5755744911,212,15.8,5755744907,140,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906203,258,3,1,36,24,7c9knuwazz9k9449u5rnuuy5m,0,87.6,14.6,2025-05-29T03:14:38.903Z,2025-05-29T03:14:46Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5755744919,286,,5755744917,56,Right,5755744959,233,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906209,235,7,1,36,24,2iwybwokic7nmr1t33abdbjoq,1,12.4,85.4,2025-05-29T03:14:38.904Z,2025-05-29T03:14:44Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5755744937,167,,5755744939,56,Back,5755744941,285,,5755744953,233,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906215,236,6,1,36,28,2iwybwokic7nmr1t33abdbjoq,0,4.2,74.1,2025-05-29T03:14:42.230Z,2025-05-29T03:38:47Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5755745011,233,259,5755744989,56,Back,5755744991,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906211,259,6,1,36,28,7c9knuwazz9k9449u5rnuuy5m,1,95.8,25.9,2025-05-29T03:14:42.230Z,2025-05-29T03:38:47Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5755744985,56,Center,5755744993,233,236,5755744987,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906255,260,1,1,37,5,7c9knuwazz9k9449u5rnuuy5m,1,99.5,0.5,2025-05-29T03:15:19.154Z,2025-05-29T03:15:23Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5755745219,213,2.94,5755745217,212,15.9,5755745209,6,,5755745215,141,5.2,5755745213,140,84.7,5755745211,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906257,261,1,1,37,7,7c9knuwazz9k9449u5rnuuy5m,0,84.1,4.9,2025-05-29T03:15:22.026Z,2025-05-29T03:15:23Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5755745233,212,29.1,5755745225,155,,5755745229,140,90.8,5755745231,141,46.4,5755745227,56,Center,5755745235,213,1.33,5755745223,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906261,237,12,1,37,8,2iwybwokic7nmr1t33abdbjoq,1,7.8,69.8,2025-05-29T03:15:22.783Z,2025-05-29T03:15:46Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5755745259,141,63.2,5755745261,212,29.5,5755745257,140,35.6,5755745279,15,,5755745255,56,Back,5755745263,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906287,262,1,1,37,13,7c9knuwazz9k9449u5rnuuy5m,1,54.4,36.7,2025-05-29T03:15:27.082Z,2025-05-29T03:15:31Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5755745413,141,72.0,5755745417,213,1.29,5755745415,212,25.0,5755745409,56,Center,5755745411,140,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906299,263,1,1,37,17,7c9knuwazz9k9449u5rnuuy5m,1,60.3,76.4,2025-05-29T03:15:31.297Z,2025-05-29T03:15:36Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5755745469,213,5.28,5755745455,56,Right,5755745467,212,56.2,5755745445,155,,5755745457,140,89.1,5755745471,1,,5755745449,196,,5755745463,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906311,264,1,1,37,22,7c9knuwazz9k9449u5rnuuy5m,1,79.9,4.3,2025-05-29T03:15:36.041Z,2025-05-29T05:15:30Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,1.0,5755745539,213,1.15,5755745537,212,21.4,5755746073,210,13,5755745535,141,33.1,5755745533,140,88.2,5755745531,56,Center,5755745529,155,,5755745527,2,,5755746075,154,,,,,,,,,,,,,,,,,,,,,,,,,
2819906313,265,13,1,37,25,7c9knuwazz9k9449u5rnuuy5m,1,92.4,38.5,2025-05-29T03:15:39.385Z,2025-05-29T05:15:30Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5755746103,230,99.5,5755802169,73,,5755746083,29,,5755802171,153,,5755802165,25,,5755746087,55,264,5755746093,103,15.3,5755745547,56,Center,5755802167,17,,5755746099,146,96.2,5755746101,147,5755745927,20,50.5,5755746091,102,62.5,5755746105,231,5755746085,154,,47.8,,,,,,,
2819906341,266,1,1,37,28,7c9knuwazz9k9449u5rnuuy5m,1,97.7,17.7,2025-05-29T03:15:42.777Z,2025-05-29T03:41:40Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,1.0,5755745691,140,83.2,5755745689,56,Right,5755745693,141,11.3,5755745695,212,15.8,5755745819,210,13,5755745697,213,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906347,267,13,1,37,29,7c9knuwazz9k9449u5rnuuy5m,1,81.9,22.1,2025-05-29T03:15:43.650Z,2025-05-29T05:17:07Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5755802295,25,,5755745823,29,,5755745837,231,48.0,5755745833,215,,5755745835,230,99.7,5755745719,56,Center,5755802297,18,,5755745821,77,,5755745831,103,79.2,5755745775,72,,5755745829,102,5755745825,55,60.3,,,,,,,,266,,,,,,,,
2819906399,238,5,1,37,32,2iwybwokic7nmr1t33abdbjoq,1,-1.3,42.0,2025-05-29T03:15:46.376Z,2025-05-29T03:39:13Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5755745981,233,268,5755745977,56,Back,5755745979,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906359,268,5,1,37,32,7c9knuwazz9k9449u5rnuuy5m,0,101.3,58.0,2025-05-29T03:15:46.376Z,2025-05-29T03:39:14Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5755745771,56,Center,5755745773,346,,5755745985,233,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906405,239,1,1,37,53,2iwybwokic7nmr1t33abdbjoq,1,4.3,48.7,2025-05-29T03:16:07.046Z,2025-05-29T03:33:13Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5755746007,140,25.6,5755746009,141,16.7,5755746017,237,,5755746005,56,Back,5755746003,124,,5755746011,212,31.2,5755757597,189,,5755746013,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906411,240,1,1,37,54,2iwybwokic7nmr1t33abdbjoq,1,25.6,16.7,2025-05-29T03:16:08.046Z,2025-05-29T03:33:09Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5755746041,212,17.1,5755746043,213,6.14,5755746039,141,13.0,5755746037,140,41.7,5755746035,56,Back,5755757589,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906415,241,1,1,37,55,2iwybwokic7nmr1t33abdbjoq,1,41.7,13.0,2025-05-29T03:16:09.192Z,2025-05-29T03:33:17Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5755746063,212,7.3,5755757615,189,,5755746057,56,Back,5755746065,213,3.72,5755746061,141,7.1,5755746059,140,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906423,242,1,1,37,56,2iwybwokic7nmr1t33abdbjoq,1,35.9,7.1,2025-05-29T03:16:10.392Z,2025-05-29T03:16:16Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5755746157,213,2.26,5755746149,56,Back,5755746155,212,11.8,5755746153,141,20.5,5755746151,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906427,243,1,1,38,1,2iwybwokic7nmr1t33abdbjoq,1,40.7,40.0,2025-05-29T03:16:15.855Z,2025-05-29T03:16:18Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5755746181,140,39.7,5755746185,212,22.5,5755746187,213,1.62,5755746183,141,73.1,5755746179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906433,244,1,1,38,3,2iwybwokic7nmr1t33abdbjoq,1,42.9,74.3,2025-05-29T03:16:17.983Z,2025-05-29T03:16:21Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5755746225,212,16.7,5755746221,140,56.8,5755746219,56,Left,5755746223,141,86.1,5755746227,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906443,245,1,1,38,7,2iwybwokic7nmr1t33abdbjoq,1,60.9,87.0,2025-05-29T03:16:21.470Z,2025-05-29T03:16:26Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5755746285,213,1.55,5755746281,141,93.8,5755746283,212,4.6,5755746279,140,61.0,5755746277,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906457,246,1,1,38,12,2iwybwokic7nmr1t33abdbjoq,1,45.5,90.3,2025-05-29T03:16:26.295Z,2025-05-29T03:16:29Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5755746333,141,87.2,5755746337,213,3.35,5755746331,140,35.9,5755746335,212,10.3,5755746329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906461,247,1,1,38,15,2iwybwokic7nmr1t33abdbjoq,0,35.9,87.2,2025-05-29T03:16:29.224Z,2025-05-29T03:16:32Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5755746357,56,Left,5755746365,213,0.29,5755746359,140,66.0,5755746367,1,,5755746355,157,,5755746361,141,100.0,5755746363,212,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906463,248,5,1,38,17,2iwybwokic7nmr1t33abdbjoq,0,71.4,101.2,2025-05-29T03:16:31.714Z,2025-05-29T03:39:14Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5755746369,56,Left,5755746559,233,269,5755746371,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906505,269,5,1,38,17,7c9knuwazz9k9449u5rnuuy5m,1,28.6,-1.2,2025-05-29T03:16:31.714Z,2025-05-29T03:39:14Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5755746555,233,248,5755746551,56,Back,5755746553,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906511,270,1,1,38,32,7c9knuwazz9k9449u5rnuuy5m,1,22.1,0.0,2025-05-29T03:16:46.322Z,2025-05-29T03:16:48Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5755746575,56,Back,5755746581,212,14.0,5755746583,213,2.20,5755746579,141,15.0,5755746577,140,14.3,5755746573,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906523,271,1,1,38,34,7c9knuwazz9k9449u5rnuuy5m,1,14.3,9.7,2025-05-29T03:16:48.473Z,2025-05-29T03:16:51Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5755746643,213,1.61,5755746641,212,26.3,5755746635,56,Back,5755746637,140,13.4,5755746639,141,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906535,272,1,1,38,37,7c9knuwazz9k9449u5rnuuy5m,1,12.1,49.4,2025-05-29T03:16:51.729Z,2025-05-29T03:16:57Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5755746687,56,Back,5755746691,141,80.6,5755746695,213,0.89,5755746689,140,28.3,5755746693,212,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906541,273,1,1,38,43,7c9knuwazz9k9449u5rnuuy5m,1,29.2,83.2,2025-05-29T03:16:57.561Z,2025-05-29T03:17:09Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5755746737,140,35.8,5755746739,141,56.2,5755746735,56,Back,5755746741,212,19.6,5755746743,213,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906545,274,61,1,38,46,7c9knuwazz9k9449u5rnuuy5m,0,35.8,55.2,2025-05-29T03:17:01.033Z,2025-05-29T03:34:19Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5755746747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906549,249,1,1,38,48,2iwybwokic7nmr1t33abdbjoq,1,51.1,51.6,2025-05-29T03:17:02.175Z,2025-05-29T03:17:03Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5755746777,213,4.81,5755746769,56,Center,5755746773,141,40.3,5755746775,212,7.7,5755746771,140,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906553,251,1,1,38,49,2iwybwokic7nmr1t33abdbjoq,1,51.8,40.3,2025-05-29T03:17:03.607Z,2025-05-29T03:17:05Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5755746785,140,63.6,5755746791,213,0.60,5755746787,141,52.7,5755746783,56,Center,5755746789,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906557,252,1,1,38,50,2iwybwokic7nmr1t33abdbjoq,1,63.6,52.7,2025-05-29T03:17:04.799Z,2025-05-29T03:33:47Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5755746813,212,7.3,5755746807,56,Center,5755746809,140,57.6,5755746811,141,58.1,5755746815,213,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906563,253,1,1,38,51,2iwybwokic7nmr1t33abdbjoq,1,57.6,58.1,2025-05-29T03:17:05.631Z,2025-05-29T03:17:09Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5755746853,140,57.3,5755746859,213,4.69,5755746857,212,12.7,5755746855,141,39.4,5755746851,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906571,254,1,1,38,55,2iwybwokic7nmr1t33abdbjoq,1,57.5,32.5,2025-05-29T03:17:10.006Z,2025-05-29T03:17:17Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5755746931,212,17.6,5755746929,141,6.7,5755746927,140,56.2,5755746925,56,Right,5755746933,213,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906573,275,83,1,39,2,7c9knuwazz9k9449u5rnuuy5m,0,35.4,94.7,2025-05-29T03:17:16.817Z,2025-05-29T03:34:17Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5755747105,399,9xjixcn3jhf7m75dl49u0qe7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906575,255,4,1,39,3,2iwybwokic7nmr1t33abdbjoq,1,65.9,7.7,2025-05-29T03:17:17.519Z,2025-05-29T03:38:43Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5755746943,13,,5755746977,233,276,5755746951,286,,5755746947,152,,5755746949,265,,5755746945,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906577,276,4,1,39,3,7c9knuwazz9k9449u5rnuuy5m,0,34.1,92.3,2025-05-29T03:17:17.520Z,2025-05-29T06:28:16Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5755746981,233,255,5755746975,285,,5755746971,152,,5755746967,13,,5755746973,265,,5755746969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906619,256,1,1,39,39,2iwybwokic7nmr1t33abdbjoq,0,65.2,7.6,2025-05-29T03:17:53.727Z,2025-05-29T03:17:56Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5755747237,213,0.76,5755747239,1,,5755747221,2,,5755747223,5,,5755747235,212,51.7,5755747225,155,,5755747233,141,60.2,5755747227,152,,5755747231,140,100.0,5755747229,56,Center,,,,,,,,,,,,,,,,,,,,,
2819906641,257,5,1,39,42,2iwybwokic7nmr1t33abdbjoq,0,100.8,60.5,2025-05-29T03:17:56.676Z,2025-05-29T03:39:15Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5755747387,233,277,5755747337,56,Center,5755747339,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819906647,277,5,1,39,42,7c9knuwazz9k9449u5rnuuy5m,1,-0.8,39.5,2025-05-29T03:17:56.676Z,2025-05-29T03:39:15Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5755747383,233,257,5755747363,56,Back,5755747365,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
