id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/11/value,qualifier/16/value,qualifier/18/value
2822646099,117,1,1,15,44,b1rpb2ox52uxcmjrsnqd95pk5,1,27.2,87.5,2025-06-14T22:22:18.800Z,2025-06-14T22:22:21Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5771148535,157,,5771148547,1,,5771148541,141,85.3,5771148543,212,10.1,5771148539,140,36.7,5771148545,213,6.13,5771148537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646103,118,44,1,15,47,b1rpb2ox52uxcmjrsnqd95pk5,1,43.6,80.3,2025-06-14T22:22:21.329Z,2025-06-14T23:02:27Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,,5771148567,285,,5771149797,233,171,5771148565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646113,171,44,1,15,47,5x54jbfk11lrsmipgsx7cdbai,0,56.4,19.7,2025-06-14T22:22:21.330Z,2025-06-15T00:16:15Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5771149783,56,Right,5771149785,286,,5771149807,233,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646105,119,1,1,15,47,b1rpb2ox52uxcmjrsnqd95pk5,0,36.7,85.3,2025-06-14T22:22:21.448Z,2025-06-14T22:23:49Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,,5771148579,141,72.1,5771148571,3,,5771148581,212,26.2,5771148577,140,60.1,5771148575,56,Center,5771148573,168,,5771148583,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646139,173,1,1,15,52,5x54jbfk11lrsmipgsx7cdbai,1,32.4,33.6,2025-06-14T22:22:26.328Z,2025-06-14T22:22:28Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5771148735,212,29.2,5771148731,140,13.1,5771148729,56,Back,5771148733,141,64.6,5771148737,213,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646153,174,1,1,15,54,5x54jbfk11lrsmipgsx7cdbai,1,13.6,58.2,2025-06-14T22:22:28.663Z,2025-06-14T22:22:31Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5771148801,212,16.0,5771148795,56,Back,5771148803,213,5.10,5771148797,140,19.4,5771148799,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646169,175,1,1,15,57,5x54jbfk11lrsmipgsx7cdbai,1,20.1,34.8,2025-06-14T22:22:31.168Z,2025-06-14T22:22:34Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5771148887,212,19.1,5771148883,140,31.9,5771148889,213,5.42,5771148881,56,Back,5771148885,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646187,176,1,1,16,1,5x54jbfk11lrsmipgsx7cdbai,0,40.6,9.8,2025-06-14T22:22:35.400Z,2025-06-14T22:22:37Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5771149005,155,,5771149015,213,0.48,5771149013,212,40.1,5771149009,140,74.4,5771149011,141,37.1,5771149007,56,Center,5771149017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646189,120,8,1,16,4,b1rpb2ox52uxcmjrsnqd95pk5,1,22.3,64.3,2025-06-14T22:22:38.433Z,2025-06-15T08:29:20Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5772026241,384,,5771149019,56,Back,5771149023,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646205,177,83,1,16,7,5x54jbfk11lrsmipgsx7cdbai,0,74.0,18.8,2025-06-14T22:22:41.359Z,2025-06-15T08:29:28Z,8xte0mzawblk2ufasxalijk2y,R. Bidois,,,5771149213,399,7lnb14nmxv9gggyedv3tydvdg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646217,122,1,1,16,8,b1rpb2ox52uxcmjrsnqd95pk5,1,31.6,79.7,2025-06-14T22:22:42.241Z,2025-06-14T22:22:46Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5771149141,141,71.2,5771149137,56,Back,5771149145,213,3.63,5771149139,140,21.3,5771149143,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646221,123,1,1,16,12,b1rpb2ox52uxcmjrsnqd95pk5,1,14.6,69.0,2025-06-14T22:22:46.480Z,2025-06-14T22:22:49Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5771149191,212,21.6,5771149185,56,Back,5771149187,140,16.4,5771149189,141,37.3,5771149193,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646233,124,1,1,16,15,b1rpb2ox52uxcmjrsnqd95pk5,1,16.4,37.3,2025-06-14T22:22:49.045Z,2025-06-14T22:22:50Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5771149247,212,11.7,5771149243,140,9.4,5771149249,213,2.25,5771149245,141,50.7,5771149241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646239,125,1,1,16,16,b1rpb2ox52uxcmjrsnqd95pk5,1,9.4,50.7,2025-06-14T22:22:50.256Z,2025-06-14T22:22:50Z,8q0b0qnmebzt9v4he9o3k7rbo,C. Saldaña,,,5771149287,213,5.91,5771149283,141,46.9,5771149279,56,Back,5771149285,212,7.0,5771149281,140,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646261,126,1,1,16,16,b1rpb2ox52uxcmjrsnqd95pk5,1,15.6,46.9,2025-06-14T22:22:50.870Z,2025-06-14T22:22:58Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5771149425,56,Back,5771149431,212,19.9,5771149429,141,17.7,5771149433,213,4.79,5771149427,140,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646271,127,1,1,16,24,b1rpb2ox52uxcmjrsnqd95pk5,1,31.0,13.7,2025-06-14T22:22:58.200Z,2025-06-14T22:23:03Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5771149533,56,Back,5771149541,213,6.10,5771149535,140,45.8,5771149537,141,9.4,5771149539,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646279,128,1,1,16,29,b1rpb2ox52uxcmjrsnqd95pk5,1,47.0,10.0,2025-06-14T22:23:03.752Z,2025-06-14T22:23:06Z,597hrrj3moomrcd2d95yk12w9,M. Sheldon,,,5771149577,56,Back,5771149583,212,11.7,5771149579,140,35.9,5771149581,141,11.1,5771149585,213,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646303,129,1,1,16,32,b1rpb2ox52uxcmjrsnqd95pk5,1,37.1,13.1,2025-06-14T22:23:06.472Z,2025-06-14T22:23:09Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5771149719,56,Back,5771149723,141,45.8,5771149727,213,1.89,5771149721,140,30.1,5771149725,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646317,130,1,1,16,35,b1rpb2ox52uxcmjrsnqd95pk5,1,32.2,47.8,2025-06-14T22:23:08.984Z,2025-06-14T22:23:11Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5771149753,213,1.41,5771149745,56,Back,5771149747,140,35.2,5771149749,141,75.6,5771149751,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646345,131,1,1,16,37,b1rpb2ox52uxcmjrsnqd95pk5,1,36.2,75.6,2025-06-14T22:23:11.536Z,2025-06-14T22:23:19Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5771149963,212,35.3,5771149965,213,0.27,5771149957,56,Left,5771149967,1,,5771149959,140,68.6,5771149961,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646349,132,50,1,16,45,b1rpb2ox52uxcmjrsnqd95pk5,1,75.8,91.8,2025-06-14T22:23:19.576Z,2025-06-14T23:02:13Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5771150067,233,178,5771149985,286,,5771149983,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646359,178,7,1,16,45,5x54jbfk11lrsmipgsx7cdbai,1,24.2,8.2,2025-06-14T22:23:19.577Z,2025-06-15T08:29:58Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5772026733,178,,5771150043,285,,5771150041,56,Back,5772026731,383,,5771150057,233,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646373,180,1,1,16,48,5x54jbfk11lrsmipgsx7cdbai,1,17.4,8.9,2025-06-14T22:23:22.815Z,2025-06-14T22:23:24Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5771150085,140,27.0,5771150091,213,0.95,5771150083,56,Back,5771150089,212,17.4,5771150087,141,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646379,181,1,1,16,49,5x54jbfk11lrsmipgsx7cdbai,1,27.0,29.7,2025-06-14T22:23:23.703Z,2025-06-14T22:23:25Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5771150117,141,34.0,5771150119,212,3.9,5771150121,213,0.86,5771150113,56,Back,5771150115,140,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646371,133,43,1,16,50,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-06-14T22:23:24.265Z,2025-06-14T22:23:28Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5771150233,144,83,5771150167,399,db1h2huu8z1quj816wol1wgkp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646389,134,45,1,16,51,b1rpb2ox52uxcmjrsnqd95pk5,0,68.6,72.8,2025-06-14T22:23:25.151Z,2025-06-14T23:02:21Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5771150175,286,,5771150211,233,182,5771150173,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646385,182,3,1,16,51,5x54jbfk11lrsmipgsx7cdbai,1,31.4,27.2,2025-06-14T22:23:25.151Z,2025-06-15T08:30:12Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5771150161,285,,5771150191,233,134,5771150159,56,Back,5772026913,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646403,183,1,1,16,52,5x54jbfk11lrsmipgsx7cdbai,1,30.9,27.6,2025-06-14T22:23:26.128Z,2025-06-14T22:23:28Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5771150241,141,58.2,5771150239,140,37.2,5771150243,212,21.8,5771150237,56,Back,5771150245,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646435,184,1,1,16,54,5x54jbfk11lrsmipgsx7cdbai,1,36.3,57.0,2025-06-14T22:23:28.654Z,2025-06-14T22:23:37Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5771150411,141,89.1,5771150409,140,54.6,5771150407,56,Left,5771150415,213,0.85,5771150413,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646447,185,1,1,17,3,5x54jbfk11lrsmipgsx7cdbai,1,68.1,85.7,2025-06-14T22:23:36.911Z,2025-06-14T22:23:39Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5771150487,141,74.1,5771150489,212,13.0,5771150483,56,Center,5771150491,213,3.79,5771150485,140,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646455,186,1,1,17,5,5x54jbfk11lrsmipgsx7cdbai,1,58.2,74.1,2025-06-14T22:23:39.783Z,2025-06-14T22:23:41Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5771150529,140,65.3,5771150533,212,14.0,5771150531,141,56.7,5771150527,56,Center,5771150535,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646459,187,1,1,17,7,5x54jbfk11lrsmipgsx7cdbai,1,65.3,56.7,2025-06-14T22:23:41.735Z,2025-06-14T22:23:42Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5771150563,212,15.1,5771150565,213,2.90,5771150557,56,Center,5771150561,141,62.0,5771150559,140,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646465,188,1,1,17,8,5x54jbfk11lrsmipgsx7cdbai,1,51.3,62.0,2025-06-14T22:23:42.863Z,2025-06-14T22:23:43Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5771150587,212,13.4,5771150583,140,52.6,5771150589,213,4.81,5771150581,56,Center,5771150585,141,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646477,189,1,1,17,9,5x54jbfk11lrsmipgsx7cdbai,1,52.6,42.4,2025-06-14T22:23:43.847Z,2025-06-14T22:23:49Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5771150699,213,5.15,5771150691,56,Right,5771150697,212,24.4,5771150695,141,10.0,5771150693,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646491,190,1,1,17,15,5x54jbfk11lrsmipgsx7cdbai,1,65.5,11.7,2025-06-14T22:23:49.231Z,2025-06-14T22:23:54Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5771150769,141,33.1,5771150765,56,Back,5771150773,213,2.47,5771150767,140,48.0,5771150771,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646499,191,1,1,17,20,5x54jbfk11lrsmipgsx7cdbai,1,54.9,46.4,2025-06-14T22:23:54.039Z,2025-06-14T22:23:56Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5771150795,56,Center,5771150801,212,19.4,5771150803,213,1.11,5771150797,140,63.1,5771150799,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646505,192,1,1,17,22,5x54jbfk11lrsmipgsx7cdbai,1,63.1,72.0,2025-06-14T22:23:55.950Z,2025-06-14T22:23:58Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5771150821,56,Left,5771150825,141,79.4,5771150829,213,2.16,5771150823,140,59.9,5771150827,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646511,193,1,1,17,24,5x54jbfk11lrsmipgsx7cdbai,1,59.9,79.4,2025-06-14T22:23:58.231Z,2025-06-14T22:23:59Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5771150857,140,63.4,5771150861,212,9.4,5771150859,141,66.7,5771150863,213,5.11,5771150855,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646521,194,1,1,17,25,5x54jbfk11lrsmipgsx7cdbai,1,63.5,66.0,2025-06-14T22:23:59.215Z,2025-06-15T08:34:33Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5771150917,140,54.6,5771150923,213,2.88,5771150919,141,69.7,5772029841,156,,5771150921,212,9.7,5771150915,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646533,195,1,1,17,28,5x54jbfk11lrsmipgsx7cdbai,1,54.6,69.7,2025-06-14T22:24:02.047Z,2025-06-14T22:24:06Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5771150979,212,16.0,5771150975,140,46.0,5771150981,213,4.11,5771150977,141,50.3,5771150973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646543,196,1,1,17,32,5x54jbfk11lrsmipgsx7cdbai,1,46.9,44.6,2025-06-14T22:24:06.696Z,2025-06-14T22:24:08Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5771151029,213,0.46,5771151025,141,51.2,5771151021,56,Center,5771151027,212,10.1,5771151023,140,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646551,197,1,1,17,34,5x54jbfk11lrsmipgsx7cdbai,1,55.5,51.2,2025-06-14T22:24:08.511Z,2025-06-14T22:24:11Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5771151075,56,Back,5771151081,212,11.0,5771151079,141,43.6,5771151083,213,3.63,5771151077,140,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646587,198,1,1,17,37,5x54jbfk11lrsmipgsx7cdbai,1,45.8,45.2,2025-06-14T22:24:11.326Z,2025-06-14T22:24:21Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5771151263,141,83.2,5771151265,212,25.9,5771151267,213,1.60,5771151261,140,45.1,5771151259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646589,199,1,1,17,47,5x54jbfk11lrsmipgsx7cdbai,0,65.0,90.4,2025-06-14T22:24:21.439Z,2025-06-15T08:34:47Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5771154995,212,2.8,5771155007,236,,5771155009,233,135,5771154993,141,87.9,5771151275,56,Left,5771155013,286,,5771154991,140,67.1,5771154997,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646613,135,74,1,17,47,b1rpb2ox52uxcmjrsnqd95pk5,1,34.5,12.0,2025-06-14T22:24:21.440Z,2025-06-14T23:00:44Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5771151363,56,Back,5771151365,285,,5771155029,233,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822647277,150,1,1,17,49,b1rpb2ox52uxcmjrsnqd95pk5,1,33.6,16.4,2025-06-14T22:24:23.618Z,2025-06-14T22:29:44Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5771154727,141,23.3,5771154729,212,11.5,5771154723,56,Back,5771154731,213,2.72,5771154725,140,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646617,136,1,1,17,52,b1rpb2ox52uxcmjrsnqd95pk5,0,28.8,24.4,2025-06-14T22:24:26.209Z,2025-06-14T23:00:45Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5771151383,140,38.1,5771151387,212,11.5,5771151391,1,,5771151385,141,15.5,5771151381,56,Back,5771151379,157,,5771151389,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646623,200,1,1,17,53,5x54jbfk11lrsmipgsx7cdbai,1,55.2,81.5,2025-06-14T22:24:26.950Z,2025-06-14T22:49:51Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5771151421,141,89.1,5771151415,155,,5771151425,213,0.49,5771151417,56,Left,5771151419,140,64.4,5771151423,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646625,201,61,1,17,55,5x54jbfk11lrsmipgsx7cdbai,1,62.0,91.0,2025-06-14T22:24:28.948Z,2025-06-15T00:16:13Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5771155507,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646627,202,1,1,17,55,5x54jbfk11lrsmipgsx7cdbai,1,56.8,93.6,2025-06-14T22:24:29.135Z,2025-06-14T22:28:39Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5771156147,212,14.2,5771156143,140,52.4,5771156149,213,4.38,5771156145,141,73.8,5771156141,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646631,203,1,1,17,57,5x54jbfk11lrsmipgsx7cdbai,1,51.3,71.4,2025-06-14T22:24:31.847Z,2025-06-14T22:50:03Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5771156275,212,15.0,5771156271,140,44.2,5771156273,141,90.6,5771156277,213,2.09,5771156269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646649,206,1,1,17,59,5x54jbfk11lrsmipgsx7cdbai,1,39.1,77.0,2025-06-14T22:24:33.839Z,2025-06-14T22:24:35Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5771151527,140,45.4,5771151535,212,19.8,5771151531,141,49.6,5771151523,56,Back,5771151539,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646655,207,1,1,18,1,5x54jbfk11lrsmipgsx7cdbai,1,45.4,49.6,2025-06-14T22:24:35.182Z,2025-06-14T22:24:37Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5771151565,140,46.0,5771151569,212,14.0,5771151571,213,4.76,5771151563,56,Back,5771151567,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646661,208,1,1,18,3,5x54jbfk11lrsmipgsx7cdbai,1,46.0,25.8,2025-06-14T22:24:37.311Z,2025-06-14T22:24:39Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5771151597,56,Right,5771151603,212,17.9,5771151605,213,5.35,5771151599,140,56.2,5771151601,141,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646671,209,1,1,18,5,5x54jbfk11lrsmipgsx7cdbai,1,55.7,7.3,2025-06-14T22:24:39.270Z,2025-06-14T22:24:41Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5771151653,141,10.6,5771151657,213,2.99,5771151649,56,Back,5771151655,212,14.9,5771151651,140,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646683,210,1,1,18,7,5x54jbfk11lrsmipgsx7cdbai,1,41.9,12.8,2025-06-14T22:24:40.990Z,2025-06-14T22:24:44Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5771151715,212,14.9,5771151713,141,34.3,5771151711,140,39.1,5771151709,56,Back,5771151717,213,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646695,211,1,1,18,10,5x54jbfk11lrsmipgsx7cdbai,0,41.9,35.1,2025-06-14T22:24:44.166Z,2025-06-14T22:24:47Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5771151767,212,52.7,5771151769,213,0.83,5771151759,155,,5771151761,56,Left,5771151763,140,75.7,5771151771,1,,5771151765,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646701,137,8,1,18,15,b1rpb2ox52uxcmjrsnqd95pk5,1,27.3,8.2,2025-06-14T22:24:49.393Z,2025-06-15T08:35:26Z,597hrrj3moomrcd2d95yk12w9,M. Sheldon,,,5772030339,385,,5771151789,56,Back,5771151791,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646705,138,5,1,18,16,b1rpb2ox52uxcmjrsnqd95pk5,0,27.8,-1.4,2025-06-14T22:24:50.480Z,2025-06-14T23:02:36Z,597hrrj3moomrcd2d95yk12w9,M. Sheldon,,,5771151859,233,212,5771151811,347,,5771151809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646715,212,5,1,18,16,5x54jbfk11lrsmipgsx7cdbai,1,72.2,101.4,2025-06-14T22:24:50.480Z,2025-06-14T23:02:36Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5771151839,56,Left,5771151853,233,138,5771151841,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646725,213,1,1,18,18,5x54jbfk11lrsmipgsx7cdbai,1,76.4,100.0,2025-06-14T22:24:52.174Z,2025-06-14T22:24:56Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5771151915,212,11.7,5771151913,141,94.2,5771151909,56,Left,5771151911,140,66.3,5771151907,107,,5771151917,213,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646733,214,1,1,18,22,5x54jbfk11lrsmipgsx7cdbai,1,66.3,94.2,2025-06-14T22:24:56.326Z,2025-06-14T22:24:58Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5771151975,213,3.48,5771151971,141,88.3,5771151967,56,Left,5771151973,212,12.1,5771151969,140,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822646745,215,1,1,18,24,5x54jbfk11lrsmipgsx7cdbai,1,55.4,87.1,2025-06-14T22:24:58.692Z,2025-06-14T22:25:02Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5771152017,213,4.32,5771152011,140,46.3,5771152009,56,Back,5771152013,141,53.0,5771152015,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
