id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2818701113,295,1,1,29,32,bk3zg8yaj5uoqhxzwons3bo8a,1,13.1,73.2,2025-05-25T02:36:02.775Z,2025-05-25T02:36:06Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5749036853,140,26.4,5749036861,1,,5749036851,56,Back,5749036859,213,5.08,5749036855,141,20.4,5749036857,212,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701133,296,1,1,29,35,bk3zg8yaj5uoqhxzwons3bo8a,1,26.4,20.4,2025-05-25T02:36:06.031Z,2025-05-25T02:36:10Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5749036947,212,13.8,5749036945,141,20.4,5749036949,213,0.00,5749036941,56,Back,5749036943,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701147,297,1,1,29,39,bk3zg8yaj5uoqhxzwons3bo8a,1,39.5,20.4,2025-05-25T02:36:09.999Z,2025-05-25T02:36:13Z,1iyhipdn84for8bbxb07kw4x5,T. Amang,,,5749037027,212,20.9,5749037023,140,57.1,5749037025,141,5.9,5749037029,213,5.79,5749037021,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701161,298,1,1,29,42,bk3zg8yaj5uoqhxzwons3bo8a,1,57.1,5.6,2025-05-25T02:36:12.815Z,2025-05-25T02:36:15Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5749037109,212,18.7,5749037111,213,3.01,5749037107,141,9.1,5749037105,140,39.4,5749037103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701173,299,1,1,29,44,bk3zg8yaj5uoqhxzwons3bo8a,1,39.4,9.1,2025-05-25T02:36:15.008Z,2025-05-25T02:36:18Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5749037171,213,2.10,5749037169,212,8.6,5749037167,141,20.0,5749037165,140,35.3,5749037163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701197,300,1,1,29,47,bk3zg8yaj5uoqhxzwons3bo8a,1,36.9,21.0,2025-05-25T02:36:18.167Z,2025-05-25T02:36:22Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5749037299,56,Back,5749037303,141,78.5,5749037301,140,47.0,5749037309,1,,5749037305,212,40.5,5749037307,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701205,301,1,1,29,51,bk3zg8yaj5uoqhxzwons3bo8a,1,46.8,77.9,2025-05-25T02:36:22.239Z,2025-05-25T02:36:24Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5749037349,213,3.61,5749037341,56,Back,5749037347,212,14.4,5749037345,141,68.4,5749037343,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701215,302,1,1,29,54,bk3zg8yaj5uoqhxzwons3bo8a,1,34.5,68.4,2025-05-25T02:36:24.567Z,2025-05-25T02:36:27Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5749037407,56,Back,5749037415,213,3.77,5749037413,212,20.1,5749037411,141,51.0,5749037409,140,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701225,303,1,1,29,57,bk3zg8yaj5uoqhxzwons3bo8a,1,14.8,49.0,2025-05-25T02:36:27.471Z,2025-05-25T02:36:28Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5749037491,212,15.2,5749037489,141,49.1,5749037493,213,0.00,5749037485,56,Back,5749037487,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701227,304,1,1,29,58,bk3zg8yaj5uoqhxzwons3bo8a,1,29.3,49.1,2025-05-25T02:36:28.631Z,2025-05-25T02:36:31Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5749037505,141,46.7,5749037507,212,16.1,5749037513,156,,5749037501,56,Back,5749037509,213,3.24,5749037503,140,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701255,305,1,1,30,1,bk3zg8yaj5uoqhxzwons3bo8a,1,14.0,46.7,2025-05-25T02:36:31.600Z,2025-05-25T02:36:36Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5749037643,155,,5749037653,213,5.39,5749037651,212,33.6,5749037649,141,8.2,5749037645,56,Back,5749037647,140,34.1,5749037655,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701257,306,1,1,30,3,bk3zg8yaj5uoqhxzwons3bo8a,0,33.4,3.1,2025-05-25T02:36:33.367Z,2025-05-25T04:12:06Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5749037707,212,10.5,5749037703,140,43.1,5749037705,141,0.0,5749037709,213,6.03,5749037699,3,,5749037701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701261,202,5,1,30,4,b5l2e3csycjb8twvq9ek0j5gq,1,59.6,101.0,2025-05-25T02:36:34.565Z,2025-05-25T03:05:09Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5749037785,233,307,5749037783,347,,5749037781,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701259,307,5,1,30,4,bk3zg8yaj5uoqhxzwons3bo8a,0,40.4,-1.0,2025-05-25T02:36:34.565Z,2025-05-25T03:05:10Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5749037801,233,202,5749037719,56,Back,5749037721,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701275,203,1,1,30,9,b5l2e3csycjb8twvq9ek0j5gq,1,64.7,100.0,2025-05-25T02:36:39.957Z,2025-05-25T02:36:43Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5749037857,212,28.7,5749037855,141,87.5,5749037859,213,3.48,5749037849,107,,5749037851,56,Back,5749037861,1,,5749037853,140,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701281,204,1,1,30,12,b5l2e3csycjb8twvq9ek0j5gq,1,35.3,80.5,2025-05-25T02:36:43.133Z,2025-05-25T02:36:45Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5749037901,140,28.0,5749037907,213,4.16,5749037905,212,14.7,5749037899,56,Back,5749037903,141,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701289,205,1,1,30,15,b5l2e3csycjb8twvq9ek0j5gq,1,29.2,59.3,2025-05-25T02:36:45.597Z,2025-05-25T02:36:48Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5749037941,141,53.9,5749037937,56,Back,5749037943,212,11.4,5749037945,213,5.96,5749037939,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701303,206,1,1,30,17,b5l2e3csycjb8twvq9ek0j5gq,1,39.8,54.5,2025-05-25T02:36:47.821Z,2025-05-25T02:36:52Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5749037981,212,39.3,5749037979,141,6.8,5749037977,140,61.0,5749037985,1,,5749037975,56,Right,5749037983,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701311,207,1,1,30,22,b5l2e3csycjb8twvq9ek0j5gq,1,63.2,7.6,2025-05-25T02:36:52.349Z,2025-05-25T02:36:54Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,,5749038033,212,22.9,5749038035,213,2.73,5749038027,56,Back,5749038031,141,21.2,5749038029,140,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701333,208,1,1,30,24,b5l2e3csycjb8twvq9ek0j5gq,1,43.2,21.2,2025-05-25T02:36:54.733Z,2025-05-25T02:36:58Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5749038151,213,1.80,5749038149,212,13.0,5749038145,140,40.4,5749038143,56,Back,5749038147,141,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701345,209,1,1,30,28,b5l2e3csycjb8twvq9ek0j5gq,1,27.8,57.3,2025-05-25T02:36:58.685Z,2025-05-25T02:37:03Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5749038227,141,83.9,5749038225,140,36.7,5749038223,56,Back,5749038229,212,20.4,5749038231,213,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701349,210,1,1,30,33,b5l2e3csycjb8twvq9ek0j5gq,1,42.6,84.5,2025-05-25T02:37:03.300Z,2025-05-25T02:37:05Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5749038259,212,7.4,5749038257,141,95.4,5749038261,213,1.67,5749038253,56,Back,5749038255,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701351,211,1,1,30,34,b5l2e3csycjb8twvq9ek0j5gq,1,41.9,95.4,2025-05-25T02:37:04.789Z,2025-05-25T02:37:06Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5749038271,212,17.5,5749038265,56,Back,5749038273,213,3.64,5749038267,140,27.3,5749038269,141,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701365,212,1,1,30,36,b5l2e3csycjb8twvq9ek0j5gq,1,27.4,79.9,2025-05-25T02:37:06.300Z,2025-05-25T02:37:09Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5749038339,212,12.4,5749038341,213,5.53,5749038337,141,67.5,5749038333,56,Back,5749038335,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701369,213,1,1,30,39,b5l2e3csycjb8twvq9ek0j5gq,1,35.9,67.3,2025-05-25T02:37:09.668Z,2025-05-25T02:37:12Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5749038367,212,13.0,5749038365,141,51.3,5749038369,213,4.13,5749038361,56,Back,5749038363,140,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701393,214,1,1,30,41,b5l2e3csycjb8twvq9ek0j5gq,1,28.9,47.5,2025-05-25T02:37:12.068Z,2025-05-25T02:37:17Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5749038499,56,Back,5749038501,140,33.6,5749038503,141,32.4,5749038505,212,11.4,5749038507,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701421,215,1,1,30,46,b5l2e3csycjb8twvq9ek0j5gq,1,35.8,40.4,2025-05-25T02:37:17.148Z,2025-05-25T02:37:22Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5749038683,56,Left,5749038691,213,0.79,5749038687,141,90.8,5749038693,1,,5749038685,140,68.2,5749038689,212,48.3,5749038681,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701399,308,83,1,30,47,bk3zg8yaj5uoqhxzwons3bo8a,0,63.7,78.5,2025-05-25T02:37:17.360Z,2025-05-25T02:37:24Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5749038753,399,69j92vzo1swgodk0g9g2ksqqy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701429,216,1,1,30,51,b5l2e3csycjb8twvq9ek0j5gq,1,76.4,89.1,2025-05-25T02:37:22.036Z,2025-05-25T02:37:36Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,1.0,5749038725,2,,5749038735,212,31.1,5749038737,213,5.28,5749038963,154,,5749038731,140,92.4,5749038729,56,Center,5749038733,141,50.6,5749038961,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701447,217,15,1,30,55,b5l2e3csycjb8twvq9ek0j5gq,1,92.1,50.9,2025-05-25T02:37:25.900Z,2025-05-25T02:37:52Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5749038987,102,50.3,5749038977,78,,5749038993,328,,5749038989,103,15.2,5749038981,154,,5749038979,29,,5749038997,147,48.9,5749038983,55,216,5749038991,214,,5749038815,17,5749038891,20,5749038813,22,,5749039037,233,309,5749038995,146,5749038817,56,,,,,,,,97.6,Center,,,,
2818701439,309,10,1,30,55,bk3zg8yaj5uoqhxzwons3bo8a,1,2.9,49.4,2025-05-25T02:37:26Z,2025-05-25T02:37:37Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5749039041,233,217,5749038841,179,,5749038839,177,,5749038785,56,Back,5749038783,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701653,312,1,1,31,43,bk3zg8yaj5uoqhxzwons3bo8a,1,10.7,47.3,2025-05-25T02:38:13.328Z,2025-05-25T02:38:15Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5749039933,213,5.20,5749039927,140,14.0,5749039925,56,Back,5749039929,141,37.6,5749039931,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701663,313,1,1,31,44,bk3zg8yaj5uoqhxzwons3bo8a,1,14.0,37.6,2025-05-25T02:38:15.232Z,2025-05-25T02:38:17Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5749039971,212,17.2,5749039965,56,Back,5749039967,140,12.1,5749039973,213,1.69,5749039969,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701667,314,1,1,31,47,bk3zg8yaj5uoqhxzwons3bo8a,1,12.1,62.7,2025-05-25T02:38:17.320Z,2025-05-25T02:38:19Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5749039987,213,0.13,5749039985,212,27.9,5749039983,141,68.2,5749039977,155,,5749039979,56,Back,5749039981,140,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701673,315,61,1,31,48,bk3zg8yaj5uoqhxzwons3bo8a,0,38.4,68.7,2025-05-25T02:38:18.888Z,2025-05-25T02:38:19Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5749040015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701697,219,1,1,31,49,b5l2e3csycjb8twvq9ek0j5gq,1,68.3,26.1,2025-05-25T02:38:19.812Z,2025-05-25T02:38:24Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5749040147,213,1.73,5749040143,141,53.6,5749040145,212,18.9,5749040139,56,Center,5749040141,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701727,220,1,1,31,54,b5l2e3csycjb8twvq9ek0j5gq,1,66.6,50.0,2025-05-25T02:38:24.532Z,2025-05-25T02:38:30Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5749040283,141,8.5,5749040285,212,29.9,5749040287,213,5.05,5749040279,56,Right,5749040281,140,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701729,221,3,1,32,0,b5l2e3csycjb8twvq9ek0j5gq,0,76.1,11.7,2025-05-25T02:38:30.428Z,2025-05-25T02:39:12Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,,5749041477,211,,5749041447,286,,5749040295,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701755,317,3,1,32,4,bk3zg8yaj5uoqhxzwons3bo8a,0,8.6,89.7,2025-05-25T02:38:34.609Z,2025-05-25T02:38:35Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5749040419,285,,5749040425,211,,5749040417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701771,222,61,1,32,5,b5l2e3csycjb8twvq9ek0j5gq,0,80.0,11.6,2025-05-25T02:38:36.219Z,2025-05-25T04:12:15Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5749040489,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701779,318,1,1,32,7,bk3zg8yaj5uoqhxzwons3bo8a,1,10.4,87.1,2025-05-25T02:38:38.120Z,2025-05-25T02:38:40Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5749040541,212,10.0,5749040535,56,Back,5749040537,140,9.5,5749040539,141,72.4,5749040543,213,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701781,319,1,1,32,9,bk3zg8yaj5uoqhxzwons3bo8a,1,9.5,72.4,2025-05-25T02:38:40.112Z,2025-05-25T02:38:41Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5749040547,56,Back,5749040555,213,6.18,5749040553,212,6.3,5749040549,140,15.5,5749040551,141,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701793,320,1,1,32,11,bk3zg8yaj5uoqhxzwons3bo8a,1,15.5,71.4,2025-05-25T02:38:41.376Z,2025-05-25T02:38:43Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5749040611,212,5.0,5749040613,213,1.40,5749040607,140,16.3,5749040605,56,Back,5749040609,141,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701803,321,1,1,32,12,bk3zg8yaj5uoqhxzwons3bo8a,1,16.3,78.7,2025-05-25T02:38:42.808Z,2025-05-25T02:38:44Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5749040661,140,10.0,5749040663,141,84.8,5749040665,212,7.8,5749040659,56,Back,5749040667,213,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701813,322,1,1,32,14,bk3zg8yaj5uoqhxzwons3bo8a,1,10.0,84.8,2025-05-25T02:38:44.424Z,2025-05-25T02:38:46Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5749040731,141,76.7,5749040729,140,17.3,5749040735,213,5.66,5749040733,212,9.4,5749040727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701827,323,1,1,32,15,bk3zg8yaj5uoqhxzwons3bo8a,1,17.3,76.7,2025-05-25T02:38:45.984Z,2025-05-25T02:38:49Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5749040811,141,65.8,5749040809,140,29.1,5749040807,56,Back,5749040813,212,14.4,5749040815,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701829,324,61,1,32,19,bk3zg8yaj5uoqhxzwons3bo8a,0,29.0,65.5,2025-05-25T02:38:49.312Z,2025-05-25T02:38:49Z,1iyhipdn84for8bbxb07kw4x5,T. Amang,,,5749040821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701859,223,1,1,32,21,b5l2e3csycjb8twvq9ek0j5gq,1,59.2,32.4,2025-05-25T02:38:51.827Z,2025-05-25T02:38:53Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5749040929,56,Back,5749040939,213,2.80,5749040937,212,15.5,5749040935,141,40.0,5749040933,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701865,225,1,1,32,23,b5l2e3csycjb8twvq9ek0j5gq,1,45.3,40.0,2025-05-25T02:38:53.395Z,2025-05-25T02:38:54Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5749040983,213,4.75,5749040981,212,14.0,5749040979,141,19.4,5749040977,140,45.8,5749040975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701875,226,1,1,32,24,b5l2e3csycjb8twvq9ek0j5gq,1,45.8,19.4,2025-05-25T02:38:54.267Z,2025-05-25T02:38:55Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5749041009,141,30.0,5749041007,140,55.1,5749041013,213,0.64,5749041005,56,Center,5749041011,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701895,227,1,1,32,25,b5l2e3csycjb8twvq9ek0j5gq,1,55.1,29.8,2025-05-25T02:38:56.171Z,2025-05-25T02:38:58Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5749041103,140,63.4,5749041099,155,,5749041109,213,5.37,5749041101,56,Right,5749041107,212,14.3,5749041105,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701899,228,61,1,32,26,b5l2e3csycjb8twvq9ek0j5gq,0,63.4,13.1,2025-05-25T02:38:56.371Z,2025-05-25T04:12:24Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5749041113,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701919,326,1,1,32,28,bk3zg8yaj5uoqhxzwons3bo8a,1,33.4,77.8,2025-05-25T02:38:58.800Z,2025-05-25T02:39:02Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5749041219,140,37.3,5749041221,141,64.3,5749041217,56,Back,5749041225,213,5.13,5749041223,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701937,327,1,1,32,32,bk3zg8yaj5uoqhxzwons3bo8a,1,36.7,64.5,2025-05-25T02:39:02.704Z,2025-05-25T02:39:06Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5749041319,212,21.1,5749041321,213,5.26,5749041315,140,47.2,5749041313,56,Back,5749041317,141,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701945,328,1,1,32,35,bk3zg8yaj5uoqhxzwons3bo8a,1,47.1,37.9,2025-05-25T02:39:05.880Z,2025-05-25T02:39:08Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5749041361,140,33.5,5749041367,213,3.71,5749041365,212,17.0,5749041363,141,24.4,5749041359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701959,329,1,1,32,37,bk3zg8yaj5uoqhxzwons3bo8a,1,33.5,24.4,2025-05-25T02:39:07.816Z,2025-05-25T02:39:10Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5749041449,56,Back,5749041451,140,45.8,5749041457,213,5.58,5749041455,212,17.0,5749041453,141,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701973,330,1,1,32,40,bk3zg8yaj5uoqhxzwons3bo8a,1,50.2,3.5,2025-05-25T02:39:10.408Z,2025-05-25T02:39:12Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5749041517,56,Right,5749041523,212,11.1,5749041525,213,6.26,5749041519,140,60.8,5749041521,141,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701979,331,1,1,32,42,bk3zg8yaj5uoqhxzwons3bo8a,1,60.8,3.1,2025-05-25T02:39:12.488Z,2025-05-25T02:39:13Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5749041555,56,Right,5749041557,140,51.6,5749041563,213,2.25,5749041559,141,20.6,5749041561,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701991,332,1,1,32,43,bk3zg8yaj5uoqhxzwons3bo8a,1,51.6,20.6,2025-05-25T02:39:13.640Z,2025-05-25T02:39:17Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5749041621,213,3.09,5749041619,212,18.3,5749041617,141,22.1,5749041615,140,34.2,5749041613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818701999,333,1,1,32,46,bk3zg8yaj5uoqhxzwons3bo8a,1,34.2,22.1,2025-05-25T02:39:16.960Z,2025-05-25T02:39:18Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5749041679,212,13.8,5749041681,213,1.50,5749041675,140,35.1,5749041673,56,Back,5749041677,141,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702009,334,1,1,32,48,bk3zg8yaj5uoqhxzwons3bo8a,1,35.6,46.4,2025-05-25T02:39:18.312Z,2025-05-25T02:39:20Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5749041735,56,Back,5749041737,140,47.8,5749041739,141,59.0,5749041743,213,0.59,5749041741,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702017,335,1,1,32,50,bk3zg8yaj5uoqhxzwons3bo8a,1,50.7,66.7,2025-05-25T02:39:20.656Z,2025-05-25T02:39:22Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5749041777,213,0.50,5749041775,212,8.0,5749041773,141,72.3,5749041771,140,57.4,5749041769,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702019,336,1,1,32,51,bk3zg8yaj5uoqhxzwons3bo8a,1,57.4,72.3,2025-05-25T02:39:22.096Z,2025-05-25T02:39:23Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5749041803,213,3.12,5749041799,141,72.6,5749041795,56,Back,5749041801,212,8.7,5749041797,140,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702045,229,43,1,32,57,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-05-25T02:39:27.347Z,2025-05-25T02:40:13Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5749041901,285,0,5749041899,56,Back,5749043107,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818702051,337,43,1,32,57,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-05-25T02:39:27.347Z,2025-05-25T02:40:12Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5749041937,233,229,5749043071,144,3,5749041933,56,Center,5749041935,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
