id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2793270035,303,1,1,24,42,bu5w8wprynlj9mvphvy8sd94f,1,25.3,44.2,2025-03-29T23:32:26.354Z,2025-03-30T00:12:09Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5608764499,56,Back,5608764497,3,,5608764505,212,11.1,5608764501,140,15.4,5608764507,213,2.78,5608764503,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793244379,169,1,1,24,50,bu5w8wprynlj9mvphvy8sd94f,0,11.9,41.5,2025-03-29T23:32:34.790Z,2025-03-29T23:32:40Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5608628729,1,,5608628717,140,85.4,5608628719,141,66.0,5608628725,213,0.21,5608628715,56,Center,5608628721,212,79.0,5608628713,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793244431,229,1,1,24,57,bk3zg8yaj5uoqhxzwons3bo8a,1,13.9,41.6,2025-03-29T23:32:41.992Z,2025-03-29T23:32:44Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5608628979,141,61.2,5608628981,212,16.2,5608628977,140,22.6,5608628983,213,0.97,5608628975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793244483,230,1,1,24,59,bk3zg8yaj5uoqhxzwons3bo8a,1,22.6,61.2,2025-03-29T23:32:44.097Z,2025-03-29T23:32:47Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5608629283,56,Back,5608629287,141,52.8,5608629289,212,11.2,5608629291,213,5.75,5608629285,140,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793244525,231,1,1,25,3,bk3zg8yaj5uoqhxzwons3bo8a,1,36.7,50.1,2025-03-29T23:32:47.785Z,2025-03-29T23:32:50Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5608629505,56,Back,5608629511,212,22.3,5608629509,141,82.7,5608629507,140,39.3,5608629513,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793244549,232,1,1,25,6,bk3zg8yaj5uoqhxzwons3bo8a,1,39.2,84.1,2025-03-29T23:32:50.664Z,2025-03-29T23:32:52Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5608629703,140,30.9,5608629709,213,3.82,5608629707,212,11.2,5608629701,56,Back,5608629705,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793244575,233,1,1,25,8,bk3zg8yaj5uoqhxzwons3bo8a,1,30.9,74.5,2025-03-29T23:32:52.801Z,2025-03-29T23:32:54Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5608629827,212,7.7,5608629829,213,5.14,5608629823,140,33.9,5608629825,141,64.2,5608629821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793244601,234,1,1,25,10,bk3zg8yaj5uoqhxzwons3bo8a,1,35.4,63.9,2025-03-29T23:32:54.432Z,2025-03-29T23:32:57Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5608630019,213,3.53,5608630017,212,23.0,5608630007,56,Back,5608630013,141,51.0,5608630011,140,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793244673,235,1,1,25,12,bk3zg8yaj5uoqhxzwons3bo8a,1,13.5,43.6,2025-03-29T23:32:57.232Z,2025-03-29T23:33:03Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5608630485,56,Back,5608630491,212,11.9,5608630487,140,22.8,5608630489,141,33.6,5608630493,213,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793244697,236,1,1,25,19,bk3zg8yaj5uoqhxzwons3bo8a,1,33.8,29.4,2025-03-29T23:33:03.392Z,2025-03-29T23:33:05Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5608630621,141,21.3,5608630625,213,5.91,5608630617,56,Back,5608630623,212,15.1,5608630619,140,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793244709,237,1,1,25,20,bk3zg8yaj5uoqhxzwons3bo8a,1,47.5,21.2,2025-03-29T23:33:05.136Z,2025-03-29T23:33:06Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5608630713,141,34.0,5608630715,212,10.3,5608630711,140,52.8,5608630717,213,1.00,5608630709,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793244733,238,1,1,25,22,bk3zg8yaj5uoqhxzwons3bo8a,1,52.6,33.1,2025-03-29T23:33:06.567Z,2025-03-29T23:33:09Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5608630871,56,Center,5608630875,141,24.0,5608630877,212,15.3,5608630879,213,5.87,5608630873,140,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793244743,239,1,1,25,24,bk3zg8yaj5uoqhxzwons3bo8a,0,70.0,26.7,2025-03-29T23:33:09.264Z,2025-03-29T23:33:10Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5608630919,140,73.2,5608630923,212,15.6,5608630917,56,Center,5608630921,141,49.1,5608630925,213,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793244763,170,61,1,25,26,bu5w8wprynlj9mvphvy8sd94f,1,28.8,43.6,2025-03-29T23:33:11.163Z,2025-03-29T23:33:11Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5608631027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793244847,240,1,1,25,28,bk3zg8yaj5uoqhxzwons3bo8a,1,71.9,47.8,2025-03-29T23:33:12.848Z,2025-03-29T23:33:18Z,dxd6p1c8k96armsbg5isjbu95,G. Hurst,,,5608631471,140,78.7,5608631475,212,21.5,5608631469,56,Right,5608631473,141,17.9,5608631477,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793244933,241,1,1,25,33,bk3zg8yaj5uoqhxzwons3bo8a,1,79.8,18.6,2025-03-29T23:33:17.904Z,2025-03-29T23:33:23Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5608631935,213,2.14,5608631931,141,28.2,5608631929,140,75.8,5608631927,56,Center,5608631933,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793244943,242,1,1,25,39,bk3zg8yaj5uoqhxzwons3bo8a,1,73.4,28.3,2025-03-29T23:33:23.816Z,2025-03-29T23:33:24Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5608631991,56,Right,5608631995,141,20.3,5608631999,213,4.19,5608631997,212,6.3,5608631993,140,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793244957,243,1,1,25,40,bk3zg8yaj5uoqhxzwons3bo8a,1,68.4,17.6,2025-03-29T23:33:24.689Z,2025-03-29T23:33:25Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5608632109,213,0.69,5608632107,212,7.5,5608632101,56,Center,5608632105,141,24.6,5608632103,140,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793244969,244,1,1,25,41,bk3zg8yaj5uoqhxzwons3bo8a,1,73.4,24.6,2025-03-29T23:33:25.536Z,2025-03-29T23:33:26Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5608632175,213,3.67,5608632171,141,17.4,5608632169,140,65.5,5608632173,212,9.6,5608632167,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793244995,245,1,1,25,42,bk3zg8yaj5uoqhxzwons3bo8a,1,64.0,16.8,2025-03-29T23:33:26.776Z,2025-03-29T23:33:28Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5608632283,213,2.36,5608632275,56,Center,5608632277,140,57.9,5608632281,212,9.0,5608632279,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793245013,246,1,1,25,44,bk3zg8yaj5uoqhxzwons3bo8a,1,57.5,26.2,2025-03-29T23:33:28.512Z,2025-03-29T23:33:29Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5608632379,140,64.7,5608632391,213,5.88,5608632375,56,Center,5608632383,141,21.5,5608632387,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793245083,247,1,1,25,45,bk3zg8yaj5uoqhxzwons3bo8a,1,64.7,21.5,2025-03-29T23:33:29.769Z,2025-03-29T23:33:34Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5608632667,1,,5608632663,212,33.5,5608632659,140,34.9,5608632657,56,Back,5608632665,213,2.77,5608632661,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793245143,248,1,1,25,49,bk3zg8yaj5uoqhxzwons3bo8a,1,32.9,39.5,2025-03-29T23:33:34.121Z,2025-03-29T23:33:38Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5608632985,141,33.0,5608632979,56,Back,5608632981,140,40.6,5608632987,212,9.2,5608632989,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793245253,249,1,1,25,54,bk3zg8yaj5uoqhxzwons3bo8a,1,52.6,36.0,2025-03-29T23:33:38.424Z,2025-03-29T23:33:47Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5608633617,141,81.4,5608633619,212,38.4,5608633621,213,0.93,5608633615,140,74.4,5608633613,56,Left,5608633623,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793245279,171,45,1,26,2,bu5w8wprynlj9mvphvy8sd94f,0,27.2,21.2,2025-03-29T23:33:47.082Z,2025-03-30T02:15:52Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5608633821,233,250,5608633761,285,,5608633759,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793245263,250,3,1,26,2,bk3zg8yaj5uoqhxzwons3bo8a,1,72.8,78.8,2025-03-29T23:33:47.082Z,2025-03-30T02:15:51Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5608633801,233,171,5608633647,56,Center,5608633651,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793245273,251,1,1,26,3,bk3zg8yaj5uoqhxzwons3bo8a,1,74.4,69.0,2025-03-29T23:33:47.752Z,2025-03-29T23:33:48Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5608633717,141,54.6,5608633719,212,10.3,5608633721,213,5.03,5608633715,140,77.5,5608633713,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793245333,252,1,1,26,4,bk3zg8yaj5uoqhxzwons3bo8a,1,72.4,52.8,2025-03-29T23:33:48.632Z,2025-03-29T23:33:53Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5608634057,212,12.4,5608634059,213,2.88,5608634053,140,61.0,5608634055,141,57.6,5608634051,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793245363,253,1,1,26,8,bk3zg8yaj5uoqhxzwons3bo8a,1,63.8,46.0,2025-03-29T23:33:52.896Z,2025-03-29T23:33:55Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5608634263,213,5.80,5608634259,141,23.0,5608634265,1,,5608634257,140,92.2,5608634261,212,33.7,5608634255,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793245371,254,1,1,26,11,bk3zg8yaj5uoqhxzwons3bo8a,0,93.8,22.7,2025-03-29T23:33:55.472Z,2025-03-29T23:33:57Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5608634313,56,Center,5608634363,195,,5608634319,212,10.2,5608634317,141,37.6,5608634315,140,93.0,5608634321,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793245461,172,12,1,26,14,bu5w8wprynlj9mvphvy8sd94f,1,12.9,60.6,2025-03-29T23:33:58.622Z,2025-03-29T23:34:15Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5608634859,167,,5608634771,141,100.0,5608634775,213,1.46,5608634767,56,Back,5608634773,212,28.3,5608634769,140,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793245467,173,5,1,26,14,bu5w8wprynlj9mvphvy8sd94f,0,15.7,102.0,2025-03-29T23:33:59.073Z,2025-03-30T02:13:28Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5608636111,233,255,5608634807,56,Back,5608634809,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793245687,255,5,1,26,14,bk3zg8yaj5uoqhxzwons3bo8a,1,84.3,-2.0,2025-03-29T23:33:59.073Z,2025-03-30T02:13:28Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5608635973,56,Right,5608636057,233,173,5608635975,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793245725,256,1,1,26,34,bk3zg8yaj5uoqhxzwons3bo8a,1,84.8,0.0,2025-03-29T23:34:18.529Z,2025-03-29T23:34:20Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5608636151,56,Right,5608636155,140,80.9,5608636159,141,11.1,5608636165,213,2.00,5608636163,212,9.7,5608636147,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793245759,257,1,1,26,35,bk3zg8yaj5uoqhxzwons3bo8a,1,80.9,11.1,2025-03-29T23:34:19.752Z,2025-03-29T23:34:22Z,dxd6p1c8k96armsbg5isjbu95,G. Hurst,,,5608636313,141,4.9,5608636317,213,5.19,5608636309,56,Right,5608636311,140,83.0,5608636315,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793245797,258,1,1,26,38,bk3zg8yaj5uoqhxzwons3bo8a,1,78.2,8.9,2025-03-29T23:34:22.480Z,2025-03-29T23:34:25Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5608636489,140,74.3,5608636487,56,Right,5608636491,141,17.7,5608636495,213,2.17,5608636493,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793245819,259,1,1,26,40,bk3zg8yaj5uoqhxzwons3bo8a,1,73.1,19.5,2025-03-29T23:34:25.264Z,2025-03-29T23:34:26Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5608636599,212,4.5,5608636597,141,13.8,5608636589,56,Right,5608636601,213,4.17,5608636593,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793245911,260,1,1,26,41,bk3zg8yaj5uoqhxzwons3bo8a,1,71.3,13.8,2025-03-29T23:34:26.256Z,2025-03-29T23:34:31Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5608637033,141,32.4,5608637029,56,Center,5608637037,213,1.91,5608637031,140,67.1,5608637035,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793245963,261,1,1,26,46,bk3zg8yaj5uoqhxzwons3bo8a,1,58.5,40.0,2025-03-29T23:34:30.873Z,2025-03-29T23:34:34Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5608637323,212,21.5,5608637319,140,39.9,5608637317,56,Back,5608637321,141,53.1,5608637325,213,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793246085,262,1,1,26,50,bk3zg8yaj5uoqhxzwons3bo8a,1,36.8,53.0,2025-03-29T23:34:34.480Z,2025-03-29T23:34:42Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5608638011,212,12.3,5608638015,213,1.35,5608638005,56,Back,5608638009,141,70.6,5608638007,140,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793246123,263,1,1,26,58,bk3zg8yaj5uoqhxzwons3bo8a,1,48.7,71.1,2025-03-29T23:34:42.792Z,2025-03-29T23:34:45Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5608638183,141,44.8,5608638187,213,3.84,5608638179,56,Back,5608638181,140,28.4,5608638185,212,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793246217,264,1,1,27,1,bk3zg8yaj5uoqhxzwons3bo8a,1,29.3,45.4,2025-03-29T23:34:45.552Z,2025-03-29T23:34:51Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5608638713,140,36.3,5608638719,213,5.45,5608638717,212,11.0,5608638715,141,33.4,5608638711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793246255,265,1,1,27,7,bk3zg8yaj5uoqhxzwons3bo8a,1,39.0,30.3,2025-03-29T23:34:51.441Z,2025-03-29T23:34:53Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5608638879,56,Back,5608638881,140,49.1,5608638885,212,13.9,5608638883,141,43.6,5608638887,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793246289,266,1,1,27,9,bk3zg8yaj5uoqhxzwons3bo8a,1,49.0,43.6,2025-03-29T23:34:53.592Z,2025-03-29T23:34:57Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5608639093,141,32.8,5608639097,213,5.93,5608639089,56,Center,5608639091,140,67.9,5608639095,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793246297,267,1,1,27,12,bk3zg8yaj5uoqhxzwons3bo8a,1,76.2,32.8,2025-03-29T23:34:56.896Z,2025-03-29T23:34:58Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5608639153,212,4.3,5608639147,56,Center,5608639149,140,72.7,5608639151,141,36.1,5608639155,213,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793246371,268,1,1,27,13,bk3zg8yaj5uoqhxzwons3bo8a,1,72.7,35.8,2025-03-29T23:34:58.112Z,2025-03-29T23:35:02Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5608639489,212,33.3,5608639487,141,84.4,5608639483,56,Left,5608639493,1,,5608639485,140,76.5,5608639491,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793246381,269,1,1,27,18,bk3zg8yaj5uoqhxzwons3bo8a,1,73.4,84.4,2025-03-29T23:35:02.360Z,2025-03-29T23:35:03Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5608639545,213,4.20,5608639537,56,Center,5608639539,140,70.3,5608639541,141,75.9,5608639543,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793246387,270,1,1,27,18,bk3zg8yaj5uoqhxzwons3bo8a,1,70.3,75.9,2025-03-29T23:35:03.192Z,2025-03-29T23:35:04Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5608639613,213,4.59,5608639607,140,69.4,5608639609,141,64.8,5608639611,212,7.6,5608639605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793246421,271,1,1,27,19,bk3zg8yaj5uoqhxzwons3bo8a,1,69.8,63.9,2025-03-29T23:35:04.168Z,2025-03-29T23:35:07Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5608639803,56,Center,5608639805,140,73.7,5608639811,213,6.25,5608639809,212,4.1,5608639807,141,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793246441,174,45,1,27,23,bu5w8wprynlj9mvphvy8sd94f,0,22.2,37.0,2025-03-29T23:35:07.536Z,2025-03-30T02:15:52Z,8gnvbaqsuet4v3x6orkm20b56,A. Acloque,,,5608639921,285,,5608641601,233,272,5608639919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793246455,272,3,1,27,23,bk3zg8yaj5uoqhxzwons3bo8a,1,77.8,63.0,2025-03-29T23:35:07.536Z,2025-03-30T02:15:52Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5608639983,286,,5608639981,56,Center,5608641573,233,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793246461,273,1,1,27,25,bk3zg8yaj5uoqhxzwons3bo8a,0,79.1,66.6,2025-03-29T23:35:09.646Z,2025-03-30T00:09:06Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5608640009,56,Center,5608640017,213,6.15,5608640015,212,2.6,5608640011,140,81.6,5608640013,141,66.1,5608640041,286,,5608641697,233,175,5608640031,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793246473,175,74,1,27,25,bu5w8wprynlj9mvphvy8sd94f,1,22.4,47.2,2025-03-29T23:35:09.647Z,2025-03-30T00:09:48Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5608641623,233,273,5608640069,285,,5608640067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793267783,302,12,1,27,26,bu5w8wprynlj9mvphvy8sd94f,1,17.9,38.6,2025-03-29T23:35:10.354Z,2025-03-30T00:08:43Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5608752713,140,20.7,5608752717,212,14.5,5608752719,213,4.92,5608752711,56,Back,5608752715,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793267917,424,1,1,27,28,bk3zg8yaj5uoqhxzwons3bo8a,1,72.6,82.9,2025-03-29T23:35:12.354Z,2025-03-30T00:08:56Z,52rcg38mijjjusfwqxa2l7hex,J. Lindsey,,,5608753313,212,11.4,5608753303,3,,5608753311,141,75.3,5608753305,56,Center,5608753315,213,3.61,5608753309,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793246561,274,1,1,27,31,bk3zg8yaj5uoqhxzwons3bo8a,1,69.7,69.9,2025-03-29T23:35:15.856Z,2025-03-30T00:09:08Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5608640569,140,85.0,5608640573,212,34.1,5608640567,56,Center,5608640577,1,,5608640565,155,,5608640571,141,25.6,5608640575,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793246591,275,1,1,27,36,bk3zg8yaj5uoqhxzwons3bo8a,1,80.8,27.4,2025-03-29T23:35:20.809Z,2025-03-30T01:23:22Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,1.0,,5608640743,213,1.57,5608640737,140,80.8,5609061899,210,15,5608640739,141,35.4,5608640741,212,5.4,5608640735,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793246595,276,15,1,27,37,bk3zg8yaj5uoqhxzwons3bo8a,1,80.9,35.2,2025-03-29T23:35:21.659Z,2025-03-30T01:23:22Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5608641321,233,176,5608641301,147,48.0,5608640837,20,,5608641293,102,50.2,5608640765,18,,5609061911,215,,5609061907,55,275,5608640767,56,Center,5608640763,22,5609061905,29,5608641291,78,,5608641295,103,7.6,,,5608641299,146,99.4,,,,,,,,,,,,
2793246571,176,10,1,27,37,bu5w8wprynlj9mvphvy8sd94f,1,2.0,50.7,2025-03-29T23:35:21.759Z,2025-03-29T23:35:34Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5608640647,173,,5608640649,178,,5608641371,233,276,5608640653,56,Back,5608640651,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793246585,177,6,1,27,38,bu5w8wprynlj9mvphvy8sd94f,0,8.4,56.0,2025-03-29T23:35:22.761Z,2025-03-30T01:44:59Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5608651201,233,277,5608640787,73,,5608640783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793246789,277,6,1,27,38,bk3zg8yaj5uoqhxzwons3bo8a,1,91.6,44.0,2025-03-29T23:35:22.761Z,2025-03-30T01:44:59Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5608641909,56,Center,5608641911,73,,5608651177,233,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793246893,278,1,1,28,2,bk3zg8yaj5uoqhxzwons3bo8a,0,99.5,99.5,2025-03-29T23:35:46.675Z,2025-03-29T23:35:53Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5608642451,212,14.0,5608642443,223,,5608642439,6,,5608642441,155,,5608642437,2,,5608642445,56,Left,5608642453,213,4.52,5608642449,141,79.3,5608642447,140,,,,,,,,,96.9,,,,,,,,,,,,,,,,
2793246915,178,61,1,28,10,bu5w8wprynlj9mvphvy8sd94f,1,9.2,11.7,2025-03-29T23:35:54.439Z,2025-03-30T00:09:44Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5608642565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793246925,179,6,1,28,10,bu5w8wprynlj9mvphvy8sd94f,0,6.8,15.1,2025-03-29T23:35:55.001Z,2025-03-30T01:45:00Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5608642775,233,279,5608642727,56,Back,5608642729,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793246909,279,6,1,28,10,bk3zg8yaj5uoqhxzwons3bo8a,1,93.2,84.9,2025-03-29T23:35:55.001Z,2025-03-30T01:45:00Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5608642745,233,179,5608642573,73,,5608642571,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793247113,280,1,1,28,21,bk3zg8yaj5uoqhxzwons3bo8a,0,99.5,99.5,2025-03-29T23:36:06.010Z,2025-03-30T00:07:30Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5608643443,223,,5608643455,1,,5608643451,212,35.7,5608643449,141,47.3,5608643447,140,96.2,5608643453,213,4.62,5608643445,56,Center,5608643439,6,,5608643441,155,5608643437,2,,,,,,,,,,,,,,,,,,,,,,,
2793266887,301,4,1,28,41,bu5w8wprynlj9mvphvy8sd94f,1,3.6,50.6,2025-03-29T23:36:25.354Z,2025-03-30T01:22:48Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5609060245,294,,5608748223,152,,5608748221,56,Back,5608748265,233,281,5608748219,13,,5608748227,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
