id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/13/value,qualifier/17/value
2803403323,146,1,1,20,5,2iwybwokic7nmr1t33abdbjoq,1,37.5,62.3,2025-04-19T20:26:41.043Z,2025-04-19T20:26:42Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5664558141,140,40.9,5664558147,213,1.37,5664558143,141,87.5,5664558139,56,Back,5664558145,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803403345,147,1,1,20,6,2iwybwokic7nmr1t33abdbjoq,1,40.9,87.5,2025-04-19T20:26:42.732Z,2025-04-19T20:26:44Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5664558285,140,61.1,5664558289,212,21.2,5664558287,141,88.9,5664558283,56,Left,5664558291,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803403397,148,1,1,20,8,2iwybwokic7nmr1t33abdbjoq,0,61.1,88.9,2025-04-19T20:26:44.779Z,2025-04-19T20:26:48Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5664558561,212,22.1,5664558555,56,Left,5664558563,213,6.18,5664558559,141,85.4,5664558557,140,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803403449,170,1,1,20,15,7neuneh44n9rtsfsh6r0sb9no,0,10.7,5.5,2025-04-19T20:26:51.219Z,2025-04-19T20:26:54Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5664558823,213,1.18,5664559111,233,149,5664558815,56,Back,5664558821,212,2.2,5664558817,140,11.5,5664559119,286,,5664559109,236,,5664558819,141,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803403493,149,74,1,20,15,2iwybwokic7nmr1t33abdbjoq,1,83.6,90.0,2025-04-19T20:26:51.220Z,2025-04-19T23:19:16Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5664559065,285,,5664559183,233,170,5664559063,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803403547,171,61,1,20,21,7neuneh44n9rtsfsh6r0sb9no,1,13.8,5.5,2025-04-19T20:26:57.084Z,2025-04-19T20:26:57Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5664559353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803403563,172,5,1,20,22,7neuneh44n9rtsfsh6r0sb9no,0,16.7,-1.4,2025-04-19T20:26:57.994Z,2025-04-19T22:13:48Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5664560401,233,150,5664559449,347,,5664559447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803403719,150,5,1,20,22,2iwybwokic7nmr1t33abdbjoq,1,83.3,101.4,2025-04-19T20:26:58.339Z,2025-04-19T22:13:48Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5664560271,56,Left,5664560369,233,172,5664560275,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803403761,151,1,1,20,31,2iwybwokic7nmr1t33abdbjoq,1,82.5,100.0,2025-04-19T20:27:07.787Z,2025-04-19T20:38:13Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5664560523,141,85.9,5664560527,213,4.45,5664560521,140,79.7,5664560517,107,,5664560525,212,11.3,5664560519,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803403789,152,1,1,20,35,2iwybwokic7nmr1t33abdbjoq,1,76.3,83.8,2025-04-19T20:27:11.243Z,2025-04-19T20:27:12Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,5664560703,212,7.7,5664560707,213,0.64,5664560701,141,90.6,5664560699,140,82.2,5664560697,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803403801,153,1,1,20,35,2iwybwokic7nmr1t33abdbjoq,1,82.2,90.6,2025-04-19T20:27:11.949Z,2025-04-19T20:27:12Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5664560809,213,3.77,5664560807,212,2.2,5664560803,140,80.5,5664560801,56,Left,5664560805,141,88.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803403827,154,1,1,20,36,2iwybwokic7nmr1t33abdbjoq,1,80.5,88.7,2025-04-19T20:27:12.724Z,2025-04-19T20:27:14Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,5664560939,140,81.0,5664560945,213,4.76,5664560941,141,71.5,5664560943,212,11.7,5664560937,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803403839,155,1,1,20,37,2iwybwokic7nmr1t33abdbjoq,1,81.0,71.5,2025-04-19T20:27:13.947Z,2025-04-19T20:40:48Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5664561013,213,2.69,5664561011,212,6.9,5664561007,140,75.1,5664561005,56,Center,5664621609,156,,5664561009,141,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803403865,156,1,1,20,38,2iwybwokic7nmr1t33abdbjoq,1,75.1,75.9,2025-04-19T20:27:14.932Z,2025-04-19T20:40:55Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5664561175,212,12.0,5664561171,140,63.7,5664561173,141,73.9,5664561177,213,3.25,5664561169,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803403979,157,1,1,20,44,2iwybwokic7nmr1t33abdbjoq,1,71.5,73.8,2025-04-19T20:27:20.108Z,2025-04-19T20:27:22Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5664561779,140,69.4,5664561785,213,2.25,5664561781,141,77.8,5664561783,212,3.5,5664561777,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803403993,158,1,1,20,46,2iwybwokic7nmr1t33abdbjoq,0,69.4,77.8,2025-04-19T20:27:22.017Z,2025-04-19T20:27:24Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5664561887,141,43.6,5664561883,56,Center,5664561875,2,,5664561885,140,85.5,5664562057,233,173,5664561879,155,,5664561889,212,28.8,5664561891,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803404009,173,11,1,20,47,7neuneh44n9rtsfsh6r0sb9no,1,9.8,52.1,2025-04-19T20:27:23.570Z,2025-04-19T20:27:24Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5664562075,233,158,5664562003,88,,5664562001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803404057,174,1,1,20,49,7neuneh44n9rtsfsh6r0sb9no,1,10.0,52.1,2025-04-19T20:27:25.577Z,2025-04-19T20:27:27Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5664562319,141,62.6,5664562311,56,Back,5664562307,123,,5664562315,140,31.9,5664562321,212,24.1,5664562323,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803404197,175,1,1,20,54,7neuneh44n9rtsfsh6r0sb9no,1,32.6,63.4,2025-04-19T20:27:30.458Z,2025-04-19T20:27:36Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5664563095,213,0.96,5664563091,141,86.3,5664563089,140,43.0,5664563093,212,19.0,5664563087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803404259,176,1,1,20,59,7neuneh44n9rtsfsh6r0sb9no,1,64.0,78.5,2025-04-19T20:27:35.859Z,2025-04-19T20:27:39Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5664563419,141,87.1,5664563417,140,71.9,5664563423,213,0.61,5664563415,56,Left,5664563421,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803404273,177,1,1,21,3,7neuneh44n9rtsfsh6r0sb9no,0,71.3,79.9,2025-04-19T20:27:39.706Z,2025-04-19T20:27:40Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5664563495,212,29.6,5664563493,141,45.5,5664563497,213,5.37,5664563489,56,Center,5664563491,140,88.5,5664563485,155,,5664563481,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803404315,159,1,1,21,5,2iwybwokic7nmr1t33abdbjoq,1,6.8,63.9,2025-04-19T20:27:41.875Z,2025-04-19T20:41:13Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5664563741,212,7.2,5664563743,213,5.15,5664563739,141,54.3,5664563735,56,Back,5664563737,140,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803404347,161,1,1,21,8,2iwybwokic7nmr1t33abdbjoq,1,8.5,58.2,2025-04-19T20:27:44.035Z,2025-04-19T21:05:05Z,79z5vt08ga8prn33vi2a260kq,C. Walls,,,5664563915,212,12.5,5664563911,140,20.4,5664563917,213,0.08,5664563913,141,59.6,5664563909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803404383,162,1,1,21,10,2iwybwokic7nmr1t33abdbjoq,1,20.4,59.9,2025-04-19T20:27:45.995Z,2025-04-19T20:27:50Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5664564113,212,12.6,5664564107,56,Back,5664564111,141,65.8,5664564115,213,2.82,5664564109,140,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803404425,163,1,1,21,13,2iwybwokic7nmr1t33abdbjoq,1,9.0,66.1,2025-04-19T20:27:49.819Z,2025-04-19T20:27:53Z,79z5vt08ga8prn33vi2a260kq,C. Walls,,,5664564395,56,Back,5664564403,213,0.15,5664564393,155,,5664564399,141,72.7,5664564397,140,38.1,5664564401,212,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803404431,164,44,1,21,16,2iwybwokic7nmr1t33abdbjoq,1,36.8,68.3,2025-04-19T20:27:52.752Z,2025-04-19T23:19:03Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,5664564443,56,Back,5664564447,285,,5664564611,233,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803404423,178,44,1,21,16,7neuneh44n9rtsfsh6r0sb9no,0,63.2,31.7,2025-04-19T20:27:52.753Z,2025-04-19T23:19:03Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5664564391,286,,5664564389,56,Center,5664564641,233,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803404433,165,1,1,21,17,2iwybwokic7nmr1t33abdbjoq,0,38.1,72.7,2025-04-19T20:27:53.723Z,2025-04-19T20:27:54Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,5664564479,141,73.5,5664564467,168,,5664564475,140,40.2,5664564487,213,0.24,5664564483,212,2.3,5664564471,56,Back,5664564465,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803404457,179,61,1,21,20,7neuneh44n9rtsfsh6r0sb9no,1,63.1,32.4,2025-04-19T20:27:56.305Z,2025-04-19T20:27:56Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5664564635,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803404515,166,5,1,21,21,2iwybwokic7nmr1t33abdbjoq,1,32.2,101.5,2025-04-19T20:27:56.995Z,2025-04-19T22:13:57Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,5664565013,56,Back,5664565015,347,,5664565061,233,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803404483,180,5,1,21,21,7neuneh44n9rtsfsh6r0sb9no,0,67.8,-1.5,2025-04-19T20:27:57.945Z,2025-04-19T22:13:58Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5664564771,56,Right,5664564773,347,,5664565085,233,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803404553,167,1,1,21,25,2iwybwokic7nmr1t33abdbjoq,1,33.3,100.0,2025-04-19T20:28:01.588Z,2025-04-19T20:28:04Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5664565261,213,3.91,5664565255,140,19.7,5664565259,212,19.8,5664565257,141,81.8,5664565253,56,Back,5664565251,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803404613,168,1,1,21,28,2iwybwokic7nmr1t33abdbjoq,1,19.7,81.8,2025-04-19T20:28:04.675Z,2025-04-19T20:28:08Z,79z5vt08ga8prn33vi2a260kq,C. Walls,,,5664565513,56,Back,5664565517,140,22.2,5664565527,212,29.9,5664565521,141,38.0,5664565529,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803404667,169,1,1,21,31,2iwybwokic7nmr1t33abdbjoq,1,22.2,38.0,2025-04-19T20:28:07.899Z,2025-04-19T20:28:11Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5664565829,212,18.9,5664565831,213,5.40,5664565827,141,16.5,5664565823,56,Back,5664565825,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803404701,170,1,1,21,34,2iwybwokic7nmr1t33abdbjoq,1,33.8,16.8,2025-04-19T20:28:10.867Z,2025-04-19T20:28:13Z,e076q290ab1o6qz9vthl2c0a2,H. Neville,,,5664566037,140,25.9,5664566035,56,Back,5664566039,141,32.2,5664566041,212,13.4,5664566043,213,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803404731,171,1,1,21,36,2iwybwokic7nmr1t33abdbjoq,1,25.9,32.2,2025-04-19T20:28:12.860Z,2025-04-19T20:28:15Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5664566235,140,22.1,5664566237,141,64.6,5664566233,56,Back,5664566243,213,1.75,5664566241,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803404797,172,1,1,21,39,2iwybwokic7nmr1t33abdbjoq,1,22.1,64.6,2025-04-19T20:28:15.235Z,2025-04-19T20:28:19Z,79z5vt08ga8prn33vi2a260kq,C. Walls,,,5664566661,56,Back,5664566667,212,18.1,5664566669,213,1.12,5664566663,140,29.6,5664566665,141,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803404843,173,1,1,21,43,2iwybwokic7nmr1t33abdbjoq,1,36.6,85.7,2025-04-19T20:28:19.660Z,2025-04-19T20:28:23Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5664566941,213,5.05,5664566931,141,71.4,5664566927,140,39.9,5664566923,56,Back,5664566937,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803404905,174,1,1,21,47,2iwybwokic7nmr1t33abdbjoq,1,39.6,57.9,2025-04-19T20:28:23.451Z,2025-04-19T20:28:28Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5664567315,56,Back,5664567321,212,30.5,5664567323,213,5.05,5664567317,140,49.3,5664567319,141,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803404975,175,1,1,21,51,2iwybwokic7nmr1t33abdbjoq,1,55.9,14.3,2025-04-19T20:28:27.899Z,2025-04-19T20:28:33Z,e076q290ab1o6qz9vthl2c0a2,H. Neville,,,5664567723,212,30.0,5664567721,141,13.5,5664567717,56,Right,5664567725,213,6.27,5664567719,140,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803404983,176,1,1,21,56,2iwybwokic7nmr1t33abdbjoq,0,92.2,15.9,2025-04-19T20:28:32.844Z,2025-04-19T20:28:34Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5664567795,141,30.6,5664567789,56,Center,5664567791,140,87.9,5664567819,195,,5664567803,213,2.00,5664567799,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803405019,182,1,1,21,59,7neuneh44n9rtsfsh6r0sb9no,1,12.7,68.5,2025-04-19T20:28:35.585Z,2025-04-19T20:28:37Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,,5664567995,56,Back,5664568001,212,14.0,5664567999,141,70.9,5664567997,140,25.9,5664568003,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803405077,183,1,1,22,0,7neuneh44n9rtsfsh6r0sb9no,1,26.7,70.8,2025-04-19T20:28:36.889Z,2025-04-19T20:28:41Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5664568395,141,58.2,5664568393,140,22.2,5664568399,213,4.21,5664568397,212,9.8,5664568391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803405087,177,45,1,22,5,2iwybwokic7nmr1t33abdbjoq,0,69.2,33.2,2025-04-19T20:28:41.337Z,2025-04-19T23:18:55Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5664568527,233,184,5664568531,286,,5664568439,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803405081,184,3,1,22,5,7neuneh44n9rtsfsh6r0sb9no,1,30.8,66.8,2025-04-19T20:28:41.337Z,2025-04-19T23:18:55Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5664568411,56,Back,5664568413,285,,5664568495,233,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803405119,185,1,1,22,5,7neuneh44n9rtsfsh6r0sb9no,1,26.3,67.2,2025-04-19T20:28:41.657Z,2025-04-19T20:28:43Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5664568585,212,12.7,5664568583,141,75.9,5664568581,140,37.0,5664568589,213,0.48,5664568579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803405179,186,1,1,22,6,7neuneh44n9rtsfsh6r0sb9no,1,37.1,75.9,2025-04-19T20:28:42.689Z,2025-04-19T20:28:49Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,,5664568879,212,12.9,5664568877,141,94.8,5664568873,56,Back,5664568881,213,1.62,5664568875,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803405251,187,1,1,22,12,7neuneh44n9rtsfsh6r0sb9no,1,36.2,88.4,2025-04-19T20:28:48.810Z,2025-04-19T20:28:54Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5664569263,141,81.5,5664569259,140,40.6,5664569265,212,6.6,5664569255,155,,5664569269,213,5.49,5664569257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803405211,178,83,1,22,15,2iwybwokic7nmr1t33abdbjoq,0,60.0,25.6,2025-04-19T20:28:51.011Z,2025-04-19T20:28:59Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5664569653,399,9lqozbr0ghw2fhep938p8snah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803405307,188,1,1,22,18,7neuneh44n9rtsfsh6r0sb9no,1,30.6,75.6,2025-04-19T20:28:54.314Z,2025-04-19T20:28:58Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5664569629,56,Back,5664569631,140,24.3,5664569633,141,39.2,5664569637,213,4.45,5664569635,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803405391,189,1,1,22,25,7neuneh44n9rtsfsh6r0sb9no,1,27.1,31.6,2025-04-19T20:29:01.684Z,2025-04-19T20:29:05Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5664570109,141,42.2,5664570111,212,35.7,5664570107,140,60.4,5664570113,213,0.20,5664570115,1,,5664570105,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803405375,179,83,1,22,28,2iwybwokic7nmr1t33abdbjoq,0,43.9,67.2,2025-04-19T20:29:04.283Z,2025-04-19T20:29:09Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5664570465,399,7y9k549gjh2183ylplvwg2q5l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803405449,190,1,1,22,29,7neuneh44n9rtsfsh6r0sb9no,1,60.6,42.4,2025-04-19T20:29:05.481Z,2025-04-19T20:29:09Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5664570417,141,90.0,5664570413,56,Left,5664570425,1,,5664570423,213,1.61,5664570415,140,59.5,5664570419,212,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803405523,191,1,1,22,35,7neuneh44n9rtsfsh6r0sb9no,1,66.8,85.7,2025-04-19T20:29:11.035Z,2025-04-19T20:29:14Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5664570809,56,Center,5664570815,212,9.9,5664570813,141,73.2,5664570817,213,4.18,5664570811,140,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803405581,192,1,1,22,38,7neuneh44n9rtsfsh6r0sb9no,1,68.1,70.8,2025-04-19T20:29:14.713Z,2025-04-19T20:29:17Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5664571129,140,50.3,5664571135,213,3.69,5664571131,141,54.0,5664571127,56,Center,5664571133,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803405599,193,1,1,22,41,7neuneh44n9rtsfsh6r0sb9no,1,50.3,54.0,2025-04-19T20:29:17.617Z,2025-04-19T20:29:19Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5664571249,56,Center,5664571251,140,56.2,5664571253,141,34.9,5664571257,212,14.4,5664571261,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803405653,194,1,1,22,43,7neuneh44n9rtsfsh6r0sb9no,1,56.3,34.6,2025-04-19T20:29:19.456Z,2025-04-19T20:29:24Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5664571593,56,Right,5664571599,212,19.1,5664571597,141,12.9,5664571601,213,5.40,5664571595,140,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803405687,195,1,1,22,47,7neuneh44n9rtsfsh6r0sb9no,1,64.7,24.3,2025-04-19T20:29:23.930Z,2025-04-19T20:29:27Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5664571799,56,Center,5664571803,141,45.2,5664571807,213,1.75,5664571801,140,62.3,5664571805,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803405743,196,1,1,22,51,7neuneh44n9rtsfsh6r0sb9no,1,60.2,49.1,2025-04-19T20:29:27.505Z,2025-04-19T20:29:31Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5664572109,141,87.5,5664572111,212,28.2,5664572107,140,70.4,5664572103,155,,5664572113,213,1.18,5664572105,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803405793,197,1,1,22,55,7neuneh44n9rtsfsh6r0sb9no,1,70.9,87.1,2025-04-19T20:29:31.184Z,2025-04-19T20:29:36Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5664572479,56,Left,5664572489,213,6.10,5664572483,141,84.2,5664572487,212,10.9,5664572481,140,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803405811,198,1,1,22,59,7neuneh44n9rtsfsh6r0sb9no,1,65.1,74.5,2025-04-19T20:29:35.601Z,2025-04-19T20:29:36Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5664572561,56,Center,5664572563,140,65.8,5664572569,213,4.80,5664572567,212,8.1,5664572565,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803405819,199,1,1,23,0,7neuneh44n9rtsfsh6r0sb9no,0,65.8,62.7,2025-04-19T20:29:36.643Z,2025-04-19T20:29:39Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5664572725,233,180,5664572595,140,66.4,5664572601,213,1.42,5664572723,236,,5664572593,56,Center,5664572597,141,68.8,5664572729,286,,5664572599,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803405841,180,74,1,23,0,2iwybwokic7nmr1t33abdbjoq,1,23.0,30.9,2025-04-19T20:29:36.644Z,2025-04-19T23:19:17Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5664572677,285,,5664572675,56,Back,5664572757,233,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803405893,200,1,1,23,2,7neuneh44n9rtsfsh6r0sb9no,1,70.9,69.3,2025-04-19T20:29:38.881Z,2025-04-19T20:29:41Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5664573009,212,13.7,5664573011,213,4.80,5664573003,56,Center,5664573007,141,49.3,5664573005,140,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803405955,201,1,1,23,5,7neuneh44n9rtsfsh6r0sb9no,1,72.1,49.6,2025-04-19T20:29:41.249Z,2025-04-19T20:29:53Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,1.0,,5664573303,212,13.3,5664573301,141,32.2,5664573297,56,Center,5664573305,213,5.18,5664573951,210,13,5664573299,140,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803405959,202,13,1,23,8,7neuneh44n9rtsfsh6r0sb9no,1,80.0,40.3,2025-04-19T20:29:44.208Z,2025-04-20T04:16:55Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5664573311,22,,5664573981,230,97.7,5664573971,55,201,5664573975,102,58.3,5664573315,56,Center,5664573969,29,,5664573965,72,,5664573977,103,70.8,5664573313,18,,5664573983,231,49.8,5664573979,215,,5665968899,77,,,,,,,,,,,,,,,,,,,
