,Unnamed: 0,matchInfo/id,matchInfo/coverageLevel,matchInfo/date,matchInfo/time,matchInfo/localDate,matchInfo/localTime,matchInfo/week,matchInfo/numberOfPeriods,matchInfo/periodLength,matchInfo/lastUpdated,matchInfo/description,matchInfo/sport/id,matchInfo/sport/name,matchInfo/ruleset/id,matchInfo/ruleset/name,matchInfo/competition/id,matchInfo/competition/name,matchInfo/competition/knownName,matchInfo/competition/competitionCode,matchInfo/competition/competitionFormat,matchInfo/competition/country/id,matchInfo/competition/country/name,matchInfo/tournamentCalendar/id,matchInfo/tournamentCalendar/startDate,matchInfo/tournamentCalendar/endDate,matchInfo/tournamentCalendar/name,matchInfo/stage/id,matchInfo/stage/formatId,matchInfo/stage/startDate,matchInfo/stage/endDate,matchInfo/stage/name,matchInfo/venue/id,matchInfo/venue/neutral,matchInfo/venue/longName,matchInfo/venue/shortName,matchInfo/var,matchInfo/contestant/0/id,matchInfo/contestant/0/name,matchInfo/contestant/0/shortName,matchInfo/contestant/0/officialName,matchInfo/contestant/0/code,matchInfo/contestant/0/position,matchInfo/contestant/0/country/id,matchInfo/contestant/0/country/name,matchInfo/contestant/1/id,matchInfo/contestant/1/name,matchInfo/contestant/1/shortName,matchInfo/contestant/1/officialName,matchInfo/contestant/1/code,matchInfo/contestant/1/position,matchInfo/contestant/1/country/id,matchInfo/contestant/1/country/name,liveData/matchDetails/periodId,liveData/matchDetails/matchStatus,liveData/matchDetails/winner,liveData/matchDetails/matchLengthMin,liveData/matchDetails/matchLengthSec,liveData/matchDetails/scores/ht/home,liveData/matchDetails/scores/ht/away,liveData/matchDetails/scores/ft/home,liveData/matchDetails/scores/ft/away,liveData/matchDetails/scores/total/home,liveData/matchDetails/scores/total/away,liveData/matchDetailsExtra/attendance,liveData/VAR,liveData/missedPen
114,114,enuk269f3bte76e4uy6f8y2ok,13,2025-04-22Z,16:00:00Z,2025-04-22,19:00:00,3,2,45,2025-06-12T05:15:34Z,HJK vs Gnistan,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,8ynu8ggtnkcjs6guwi9vee1ay,no,Bolt Arena,Bolt Arena,,303582z192rnbr2x28o2t7u38,HJK,HJK,Helsingin Jalkapalloklubi,HJK,home,2u07e54v5dprsugdvddpq5ync,Finland,3cbke8cbou2ms925872vk6dwx,Gnistan,Gnistan,IF Gnistan,IFG,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,away,97.0,39.0,0.0,0.0,0.0,1.0,0.0,1.0,6220.0,,
115,115,eni42uvnli146enhhv1yqm8es,13,2025-04-19Z,16:00:00Z,2025-04-19,19:00:00,3,2,45,2025-06-09T13:51:54Z,KuPS vs Jaro,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,b6qm6tc6o0yon2j460rdutquq,no,Väre Areena,Väre Areena,,1c7dv8ays675v9kp6a04sd8pq,KuPS,KuPS,Kuopion Palloseura,KUP,home,2u07e54v5dprsugdvddpq5ync,Finland,7efqk7uh63928il0yffxijnv7,Jaro,Jaro,FF Jaro,FFJ,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,home,92.0,28.0,0.0,0.0,1.0,0.0,1.0,0.0,2124.0,,"[{'contestantId': '7efqk7uh63928il0yffxijnv7', 'periodId': 1, 'timeMin': 45, 'timeMinSec': '44:26', 'lastUpdated': '2025-04-19T16:44:14Z', 'timestamp': '2025-04-19T16:44:00Z', 'type': 'PM', 'playerId': 'a3elaln9izarzlwqkwc4ynpey', 'playerName': 'K. Cissoko', 'optaEventId': '2803214527'}]"
116,116,en639fgeqmfyizf6unf1zvifo,13,2025-04-19Z,14:00:00Z,2025-04-19,17:00:00,3,2,45,2025-05-17T13:24:06Z,KTP vs Ilves,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,egt9h2yepyymmbkn2cel13h4h,no,Arto Tolsa Areena,Arto Tolsa Areena,,8sy0cxovuxo76tuoas3uo55xj,KTP,KTP,Kotkan Työväen Palloilijat,KTP,home,2u07e54v5dprsugdvddpq5ync,Finland,2rdnn9p03qrmmv34tyx1nahpa,Ilves,Ilves,Tampereen Ilves,ILV,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,away,92.0,37.0,0.0,1.0,0.0,5.0,0.0,5.0,2715.0,,
117,117,emu94ha479wbjo8gqeblb1pg4,13,2025-04-19Z,14:00:00Z,2025-04-19,17:00:00,3,2,45,2025-06-09T13:21:16Z,Mariehamn vs SJK,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,6li6vcjt5pqqwp15vp7piwnr9,no,Wiklöf Holding Arena,Wiklöf Holding Arena,,3ptum5fjcgw51mqui0gu6uuf4,Mariehamn,Mariehamn,IFK Mariehamn,MAR,home,2u07e54v5dprsugdvddpq5ync,Finland,ea3yd0dgq6uy6pupkpn17j5xg,SJK,SJK,Seinäjoen Jalkapallokerho,SJK,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,away,95.0,39.0,1.0,0.0,1.0,2.0,1.0,2.0,1009.0,,
118,118,emicpug6oqhrv7ccq8z7e7fv8,13,2025-04-19Z,14:00:00Z,2025-04-19,17:00:00,3,2,45,2025-05-28T21:27:13Z,Haka vs Oulu,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,bd3cnomnx4r55npe99oz2golt,no,Tehtaan kenttä,Tehtaan kenttä,,5qxgilg61hlwxzfpdn2nhcayd,Haka,Haka,FC Haka,HAK,home,2u07e54v5dprsugdvddpq5ync,Finland,cy6zs39z79dcfbr4xzkp38z7q,Oulu,Oulu,AC Oulu,OUL,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,home,97.0,26.0,0.0,1.0,2.0,1.0,2.0,1.0,2593.0,,
119,119,em6jdbt2q8nbtdq855tyh4jro,13,2025-04-19Z,12:00:00Z,2025-04-19,15:00:00,3,2,45,2025-06-14T15:12:42Z,VPS vs Inter Turku,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,7jpa27dlpb5cjl1r00fdg7o8i,no,Lemonsoft Stadion,Lemonsoft Stadion,,duspptyvnr5kpx2iko5gerhnz,VPS,VPS,Vaasan Palloseura,VPS,home,2u07e54v5dprsugdvddpq5ync,Finland,8eab5wbcnttsiosd1o8c71gmk,Inter Turku,Inter Turku,FC Inter Turku,INT,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,away,97.0,14.0,0.0,1.0,0.0,2.0,0.0,2.0,2481.0,,
120,120,elunslungup6exgy6yp25oa38,13,2025-04-12Z,16:23:00Z,2025-04-12,19:23:00,2,2,45,2025-05-05T02:15:13Z,KuPS vs Oulu,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,b6qm6tc6o0yon2j460rdutquq,no,Väre Areena,Väre Areena,,1c7dv8ays675v9kp6a04sd8pq,KuPS,KuPS,Kuopion Palloseura,KUP,home,2u07e54v5dprsugdvddpq5ync,Finland,cy6zs39z79dcfbr4xzkp38z7q,Oulu,Oulu,AC Oulu,OUL,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,home,95.0,16.0,1.0,0.0,1.0,0.0,1.0,0.0,1784.0,,
121,121,eliwwnsuigfa9tbvu7d300ems,13,2025-04-12Z,14:00:00Z,2025-04-12,17:00:00,2,2,45,2025-05-26T10:48:20Z,Inter Turku vs Gnistan,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,cs1nabi1ou4oiz9dxsmoiyan8,no,Veritas Stadion,Veritas Stadion,,8eab5wbcnttsiosd1o8c71gmk,Inter Turku,Inter Turku,FC Inter Turku,INT,home,2u07e54v5dprsugdvddpq5ync,Finland,3cbke8cbou2ms925872vk6dwx,Gnistan,Gnistan,IF Gnistan,IFG,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,home,96.0,3.0,1.0,0.0,3.0,0.0,3.0,0.0,2466.0,,
122,122,el7182369hhuz97jpzmrqthxw,13,2025-04-12Z,12:00:00Z,2025-04-12,15:00:00,2,2,45,2025-05-23T18:13:10Z,Haka vs Mariehamn,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,bd3cnomnx4r55npe99oz2golt,no,Tehtaan kenttä,Tehtaan kenttä,,5qxgilg61hlwxzfpdn2nhcayd,Haka,Haka,FC Haka,HAK,home,2u07e54v5dprsugdvddpq5ync,Finland,3ptum5fjcgw51mqui0gu6uuf4,Mariehamn,Mariehamn,IFK Mariehamn,MAR,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,away,100.0,30.0,0.0,1.0,0.0,1.0,0.0,1.0,2480.0,,
123,123,ek5tcf6dw2cv9akawzlkutjis,13,2025-04-12Z,11:30:00Z,2025-04-12,14:30:00,2,2,45,2025-06-09T13:51:54Z,Ilves vs Jaro,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,4ott28qexy159nq0w05rjmrys,no,Tammelan Stadion,Tammelan Stadion,,2rdnn9p03qrmmv34tyx1nahpa,Ilves,Ilves,Tampereen Ilves,ILV,home,2u07e54v5dprsugdvddpq5ync,Finland,7efqk7uh63928il0yffxijnv7,Jaro,Jaro,FF Jaro,FFJ,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,home,98.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,3902.0,,
124,124,ekuypdpehm9slj1u2fz0s7cb8,13,2025-04-11Z,17:00:00Z,2025-04-11,20:00:00,2,2,45,2025-06-12T05:15:32Z,SJK vs HJK,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,7cdg6syeqx9qbitsnw2sm142x,no,OmaSP Stadion,OmaSP Stadion,,ea3yd0dgq6uy6pupkpn17j5xg,SJK,SJK,Seinäjoen Jalkapallokerho,SJK,home,2u07e54v5dprsugdvddpq5ync,Finland,303582z192rnbr2x28o2t7u38,HJK,HJK,Helsingin Jalkapalloklubi,HJK,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,home,98.0,25.0,0.0,0.0,1.0,0.0,1.0,0.0,4048.0,,
125,125,ekhiy6v7bshdebmmg6a41da8k,13,2025-04-11Z,15:00:00Z,2025-04-11,18:00:00,2,2,45,2025-06-14T15:12:42Z,KTP vs VPS,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,egt9h2yepyymmbkn2cel13h4h,no,Arto Tolsa Areena,Arto Tolsa Areena,,8sy0cxovuxo76tuoas3uo55xj,KTP,KTP,Kotkan Työväen Palloilijat,KTP,home,2u07e54v5dprsugdvddpq5ync,Finland,duspptyvnr5kpx2iko5gerhnz,VPS,VPS,Vaasan Palloseura,VPS,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,draw,94.0,39.0,1.0,1.0,2.0,2.0,2.0,2.0,1755.0,,
126,126,ejttfam7jp8re7ornadm9gg0k,13,2025-04-05Z,16:00:00Z,2025-04-05,19:00:00,1,2,45,2025-05-26T06:06:27Z,Haka vs Gnistan,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,bd3cnomnx4r55npe99oz2golt,no,Tehtaan kenttä,Tehtaan kenttä,,5qxgilg61hlwxzfpdn2nhcayd,Haka,Haka,FC Haka,HAK,home,2u07e54v5dprsugdvddpq5ync,Finland,3cbke8cbou2ms925872vk6dwx,Gnistan,Gnistan,IF Gnistan,IFG,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,home,102.0,17.0,1.0,0.0,3.0,2.0,3.0,2.0,2635.0,,"[{'contestantId': '5qxgilg61hlwxzfpdn2nhcayd', 'periodId': 1, 'timeMin': 28, 'timeMinSec': '27:17', 'lastUpdated': '2025-04-05T16:30:03Z', 'timestamp': '2025-04-05T16:29:55Z', 'type': 'PM', 'playerId': '2shgmz0kct6m0wphe28gq04ix', 'playerName': 'S. Lindholm', 'optaEventId': '2796436857'}, {'contestantId': '3cbke8cbou2ms925872vk6dwx', 'periodId': 1, 'timeMin': 28, 'timeMinSec': '27:17', 'lastUpdated': '2025-04-05T18:15:05Z', 'timestamp': '2025-04-05T16:29:55Z', 'type': 'PS', 'playerId': 'dxlvcn8a2lhtne6py7w4tbpw5', 'playerName': 'Á. Craninx', 'optaEventId': '2796466537'}, {'contestantId': '3cbke8cbou2ms925872vk6dwx', 'periodId': 2, 'timeMin': 90, 'timeMinSec': '89:47', 'lastUpdated': '2025-04-05T17:50:19Z', 'timestamp': '2025-04-05T17:50:04Z', 'type': 'PM', 'playerId': 'd8t6nh7paunxlvadzlfx69xx', 'playerName': 'T. Väyrynen', 'optaEventId': '2796515511'}]"
127,127,ejf8h7tupo709esam8fbornys,13,2025-04-05Z,14:00:00Z,2025-04-05,17:00:00,1,2,45,2025-06-14T15:12:43Z,VPS vs Oulu,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,7jpa27dlpb5cjl1r00fdg7o8i,no,Lemonsoft Stadion,Lemonsoft Stadion,,duspptyvnr5kpx2iko5gerhnz,VPS,VPS,Vaasan Palloseura,VPS,home,2u07e54v5dprsugdvddpq5ync,Finland,cy6zs39z79dcfbr4xzkp38z7q,Oulu,Oulu,AC Oulu,OUL,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,home,97.0,39.0,0.0,2.0,4.0,3.0,4.0,3.0,2248.0,,
128,128,eizrlfv55zeqwv0k2lyg1n7dg,13,2025-04-05Z,14:00:00Z,2025-04-05,17:00:00,1,2,45,2025-06-09T13:21:16Z,KTP vs SJK,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,egt9h2yepyymmbkn2cel13h4h,no,Arto Tolsa Areena,Arto Tolsa Areena,,8sy0cxovuxo76tuoas3uo55xj,KTP,KTP,Kotkan Työväen Palloilijat,KTP,home,2u07e54v5dprsugdvddpq5ync,Finland,ea3yd0dgq6uy6pupkpn17j5xg,SJK,SJK,Seinäjoen Jalkapallokerho,SJK,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,away,97.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,2245.0,,
129,129,eil0amasvlaxjnrfg682f2w44,13,2025-04-05Z,14:00:00Z,2025-04-05,17:00:00,1,2,45,2025-06-09T13:52:05Z,Mariehamn vs Jaro,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,6li6vcjt5pqqwp15vp7piwnr9,no,Wiklöf Holding Arena,Wiklöf Holding Arena,,3ptum5fjcgw51mqui0gu6uuf4,Mariehamn,Mariehamn,IFK Mariehamn,MAR,home,2u07e54v5dprsugdvddpq5ync,Finland,7efqk7uh63928il0yffxijnv7,Jaro,Jaro,FF Jaro,FFJ,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,away,94.0,34.0,0.0,1.0,0.0,2.0,0.0,2.0,1224.0,,
130,130,ei6atjursp4q4m0x0rxr9uwpg,13,2025-04-05Z,14:00:00Z,2025-04-05,17:00:00,1,2,45,2025-05-26T10:48:21Z,Inter Turku vs KuPS,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,cs1nabi1ou4oiz9dxsmoiyan8,no,Veritas Stadion,Veritas Stadion,,8eab5wbcnttsiosd1o8c71gmk,Inter Turku,Inter Turku,FC Inter Turku,INT,home,2u07e54v5dprsugdvddpq5ync,Finland,1c7dv8ays675v9kp6a04sd8pq,KuPS,KuPS,Kuopion Palloseura,KUP,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,draw,95.0,56.0,0.0,0.0,1.0,1.0,1.0,1.0,3837.0,,
131,131,ehoib0ip94vvwmt5evd84vpck,13,2025-04-05Z,12:00:00Z,2025-04-05,15:00:00,1,2,45,2025-06-12T05:15:34Z,Ilves vs HJK,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,dvstmwnvw0mt5p38twn9yttyb,Veikkausliiga,Finnish Veikkausliiga,VEI,Domestic league,2u07e54v5dprsugdvddpq5ync,Finland,7t9344kbgek0hcvwymv8nnitw,2025-04-05Z,2025-10-19Z,2025,7v0ytkp4r8fcj6rdj1rwd5udw,e2q01r9o9jwiq1fls93d1sslx,2025-04-05Z,2025-08-31Z,Regular Season,4ott28qexy159nq0w05rjmrys,no,Tammelan Stadion,Tammelan Stadion,,2rdnn9p03qrmmv34tyx1nahpa,Ilves,Ilves,Tampereen Ilves,ILV,home,2u07e54v5dprsugdvddpq5ync,Finland,303582z192rnbr2x28o2t7u38,HJK,HJK,Helsingin Jalkapalloklubi,HJK,away,2u07e54v5dprsugdvddpq5ync,Finland,14,Played,home,96.0,9.0,1.0,2.0,3.0,2.0,3.0,2.0,7651.0,,
