,Unnamed: 0,matchInfo/id,matchInfo/coverageLevel,matchInfo/date,matchInfo/time,matchInfo/localDate,matchInfo/localTime,matchInfo/week,matchInfo/numberOfPeriods,matchInfo/periodLength,matchInfo/var,matchInfo/lastUpdated,matchInfo/description,matchInfo/sport/id,matchInfo/sport/name,matchInfo/ruleset/id,matchInfo/ruleset/name,matchInfo/competition/id,matchInfo/competition/name,matchInfo/competition/knownName,matchInfo/competition/competitionCode,matchInfo/competition/competitionFormat,matchInfo/competition/country/id,matchInfo/competition/country/name,matchInfo/tournamentCalendar/id,matchInfo/tournamentCalendar/startDate,matchInfo/tournamentCalendar/endDate,matchInfo/tournamentCalendar/name,matchInfo/stage/id,matchInfo/stage/formatId,matchInfo/stage/startDate,matchInfo/stage/endDate,matchInfo/stage/name,matchInfo/venue/id,matchInfo/venue/neutral,matchInfo/venue/longName,matchInfo/venue/shortName,matchInfo/contestant/0/id,matchInfo/contestant/0/name,matchInfo/contestant/0/shortName,matchInfo/contestant/0/officialName,matchInfo/contestant/0/code,matchInfo/contestant/0/position,matchInfo/contestant/0/country/id,matchInfo/contestant/0/country/name,matchInfo/contestant/1/id,matchInfo/contestant/1/name,matchInfo/contestant/1/shortName,matchInfo/contestant/1/officialName,matchInfo/contestant/1/code,matchInfo/contestant/1/position,matchInfo/contestant/1/country/id,matchInfo/contestant/1/country/name,liveData/matchDetails/periodId,liveData/matchDetails/matchStatus,liveData/matchDetails/winner,liveData/matchDetails/matchLengthMin,liveData/matchDetails/matchLengthSec,liveData/matchDetails/scores/ht/home,liveData/matchDetails/scores/ht/away,liveData/matchDetails/scores/ft/home,liveData/matchDetails/scores/ft/away,liveData/matchDetails/scores/total/home,liveData/matchDetails/scores/total/away,liveData/matchDetailsExtra/attendance,liveData/VAR,liveData/missedPen,liveData/matchDetails/delay,liveData/matchDetails/varReason,liveData/matchDetails/contestantId,liveData/matchDetails/playerId
115,115,cu3h1zx1y5ciae1vb49m34jdg,13,2024-10-27Z,17:00:00Z,2024-10-27,18:00:00,13,2,45,1,2025-05-18T20:48:21Z,Midtjylland vs AGF,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,5n9tkrkugne47ziec3ir0ry1b,no,MCH Arena,MCH Arena,59as3grjvj19voay31j3yfgni,Midtjylland,Midtjylland,FC Midtjylland,FCM,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,5rz9enoyknpg8ji78za5b82p0,AGF,AGF,Aarhus Gymnastikforening,AGF,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,96,15,1,0,2,0,2,0,11161,,,,,,
116,116,cv9wix08sazz28ty6demnmln8,13,2024-10-27Z,15:00:00Z,2024-10-27,16:00:00,13,2,45,1,2025-05-18T20:48:20Z,Viborg vs SønderjyskE,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,7d5976l78t1e03d95wjvrg49r,no,Energi Viborg Arena,Energi Viborg Arena,cftj6g399tknheudaxsdpfdgb,Viborg,Viborg,Viborg FF,VFF,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,aljua8crr0vkwit0j3m59jw9j,SønderjyskE,SønderjyskE,Sønderjysk Elitesport Fodbold,SJE,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,104,15,2,0,4,2,4,2,6227,,,,,,
117,117,cuwc2uf5u6ojafkg1mqnq0sgk,13,2024-10-27Z,13:00:00Z,2024-10-27,14:00:00,13,2,45,1,2025-05-18T20:48:22Z,Vejle vs Lyngby,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,ddvz2d0yzizuiiyi4lmpsdkfc,no,Vejle Stadion,Vejle Stadion,c165yjiny1qnmfdvefxvflnkc,Vejle,Vejle,Vejle Boldklub,VB,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,anga7587r1zv4ey71ge9zxol3,Lyngby,Lyngby,Lyngby Boldklub,LYN,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,98,33,0,0,2,0,2,0,5096,,"[{'contestantId': 'c165yjiny1qnmfdvefxvflnkc', 'periodId': 1, 'timeMin': 16, 'timeMinSec': '15:06', 'lastUpdated': '2024-10-27T13:15:58Z', 'timestamp': '2024-10-27T13:15:49Z', 'type': 'PM', 'playerId': '9yiz575rldkwu7icgqwk1qmdx', 'playerName': 'A. Jacobsen', 'optaEventId': '2739978663'}, {'contestantId': 'anga7587r1zv4ey71ge9zxol3', 'periodId': 1, 'timeMin': 16, 'timeMinSec': '15:06', 'lastUpdated': '2024-10-27T13:16:15Z', 'timestamp': '2024-10-27T13:15:49Z', 'type': 'PS', 'playerId': '15fo180vixn0lb65fujttit3p', 'playerName': 'J. Storch', 'optaEventId': '2739978769'}]",,,,
118,118,ctprfnrueju3fkeb9fw5spkwk,13,2024-10-27Z,11:00:00Z,2024-10-27,12:00:00,13,2,45,1,2025-05-20T12:55:17Z,Brøndby vs København,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,4vkcz3judvz7ln8lt7cq6gwh9,no,Brøndby Stadion,Brøndby Stadion,9qsmopgutr7ut5g6workk8w4i,Brøndby,Brøndby,Brøndby IF,BIF,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,b3r6d8ydtmtjckam6pku9y400,København,København,FC København,FCK,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,97,47,0,0,0,0,0,0,26075,,,,,,
119,119,cvnmmjrh8o4po2xj6zjdx9hjo,13,2024-10-25Z,17:00:00Z,2024-10-25,19:00:00,13,2,45,1,2025-05-18T20:48:18Z,Silkeborg vs AaB,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,71guq48u1cvcb235wf2hvsp2h,no,JYSK park,JYSK park,ahnt9ejgwj58ul8auzdvi3czf,Silkeborg,Silkeborg,Silkeborg IF,SIF,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,36g6ifzjliec1jqnbtf7yesme,AaB,AaB,Aalborg BK,AAB,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,99,51,0,1,1,1,1,1,5123,,,,,,
120,120,crg1ak7cpnveulgwzk3i3xy50,13,2024-10-21Z,17:00:00Z,2024-10-21,19:00:00,12,2,45,1,2025-05-20T12:38:35Z,AGF vs Brøndby,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,etow8786nvysykbey7yqosbib,no,Ceres Park & Arena,Ceres Park & Arena,5rz9enoyknpg8ji78za5b82p0,AGF,AGF,Aarhus Gymnastikforening,AGF,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,9qsmopgutr7ut5g6workk8w4i,Brøndby,Brøndby,Brøndby IF,BIF,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,98,36,1,0,1,0,1,0,15736,,,,,,
121,121,ctc7nobjyq7acapbupidwutqs,13,2024-10-20Z,16:00:00Z,2024-10-20,18:00:00,12,2,45,1,2025-05-18T20:48:24Z,SønderjyskE vs Midtjylland,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,84444vw3yateimuknzw8ie167,no,Sydbank Park,Sydbank Park,aljua8crr0vkwit0j3m59jw9j,SønderjyskE,SønderjyskE,Sønderjysk Elitesport Fodbold,SJE,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,59as3grjvj19voay31j3yfgni,Midtjylland,Midtjylland,FC Midtjylland,FCM,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,100,9,1,0,3,2,3,2,5211,"[{'contestantId': 'aljua8crr0vkwit0j3m59jw9j', 'periodId': 2, 'timeMin': 80, 'timeMinSec': '79:08', 'lastUpdated': '2025-05-08T14:21:43Z', 'timestamp': '2024-10-20T17:38:45Z', 'type': 'Goal awarded', 'decision': 'Confirmed', 'outcome': 'Goal', 'playerId': '7foqorbwhgqjghtxa2nax6kgk', 'playerName': 'A. Lyng', 'optaEventId': '2736703525'}]",,,,,
122,122,cs77kdmgvofvnptjpcg4qgnpw,13,2024-10-20Z,14:00:00Z,2024-10-20,16:00:00,12,2,45,1,2025-05-19T13:47:43Z,Nordsjælland vs Silkeborg,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,9erafax6g58t7mssqkwmxv734,no,Right to Dream Park,Right to Dream Park,77tfx9me4aaqhzv78bmgsy9bg,Nordsjælland,Nordsjælland,FC Nordsjælland,FCN,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,ahnt9ejgwj58ul8auzdvi3czf,Silkeborg,Silkeborg,Silkeborg IF,SIF,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,94,4,0,1,1,1,1,1,4752,,,,,,
123,123,csyn17icph81awietuodmdhxw,13,2024-10-20Z,12:00:00Z,2024-10-20,14:00:00,12,2,45,1,2025-05-18T20:48:24Z,AaB vs Randers,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,1wd2dr3si3gqwhyaf32c2xepn,no,Aalborg Portland Park,Aalborg Portland Park,36g6ifzjliec1jqnbtf7yesme,AaB,AaB,Aalborg BK,AAB,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,9w3sjm5ml4sjr2v81oxzdrt8v,Randers,Randers,Randers FC,RFC,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,104,6,0,0,0,2,0,2,7965,"[{'contestantId': '9w3sjm5ml4sjr2v81oxzdrt8v', 'periodId': 2, 'timeMin': 63, 'timeMinSec': '62:29', 'lastUpdated': '2024-10-20T13:26:16Z', 'timestamp': '2024-10-20T13:23:49Z', 'type': 'Penalty not awarded', 'decision': 'Cancelled', 'outcome': 'Penalty', 'playerId': '1329qhvvxpp6j4q5esh4n3hii', 'playerName': 'M. Touré', 'optaEventId': '2736415905'}, {'contestantId': '36g6ifzjliec1jqnbtf7yesme', 'periodId': 2, 'timeMin': 87, 'timeMinSec': '86:12', 'lastUpdated': '2025-05-07T16:49:23Z', 'timestamp': '2024-10-20T13:47:42Z', 'type': 'Penalty not awarded', 'decision': 'Cancelled', 'outcome': 'Penalty', 'playerId': '8bi1tlz62rjwyak4pnnzgp562', 'playerName': 'A. Jasson', 'optaEventId': '2736443851'}, {'contestantId': '9w3sjm5ml4sjr2v81oxzdrt8v', 'periodId': 2, 'timeMin': 94, 'timeMinSec': '93:19', 'lastUpdated': '2024-10-20T13:55:29Z', 'timestamp': '2024-10-20T13:54:50Z', 'type': 'Penalty not awarded', 'decision': 'Cancelled', 'outcome': 'Penalty', 'playerId': '1329qhvvxpp6j4q5esh4n3hii', 'playerName': 'M. Touré', 'optaEventId': '2736450179'}]","[{'contestantId': '36g6ifzjliec1jqnbtf7yesme', 'periodId': 2, 'timeMin': 89, 'timeMinSec': '88:27', 'lastUpdated': '2025-05-07T16:40:27Z', 'timestamp': '2024-10-20T13:49:57Z', 'type': 'PM', 'playerId': '1arzd8hqj73byhduozscqz5uy', 'playerName': 'M. Jørgensen', 'optaEventId': '2736446047'}]",,,,
124,124,cskzgdzycjls6g3lb8xtos5ck,13,2024-10-20Z,12:00:00Z,2024-10-20,14:00:00,12,2,45,1,2025-05-18T20:48:20Z,Lyngby vs Viborg,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,c7zv9olp1x8lmd8fhvyod8ii7,no,Lyngby Stadion,Lyngby Stadion,anga7587r1zv4ey71ge9zxol3,Lyngby,Lyngby,Lyngby Boldklub,LYN,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,cftj6g399tknheudaxsdpfdgb,Viborg,Viborg,Viborg FF,VFF,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,96,23,0,0,0,0,0,0,4425,,,,,,
125,125,crthb9ppr646zcj4x287eeq6s,13,2024-10-18Z,17:00:00Z,2024-10-18,19:00:00,12,2,45,1,2025-05-20T12:55:17Z,København vs Vejle,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,co9hilfk3pi1vfov0qn71f1ry,no,Parken,Parken,b3r6d8ydtmtjckam6pku9y400,København,København,FC København,FCK,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,c165yjiny1qnmfdvefxvflnkc,Vejle,Vejle,Vejle Boldklub,VB,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,99,41,1,0,3,1,3,1,27799,"[{'contestantId': 'b3r6d8ydtmtjckam6pku9y400', 'periodId': 1, 'timeMin': 34, 'timeMinSec': '33:59', 'lastUpdated': '2024-10-18T17:36:16Z', 'timestamp': '2024-10-18T17:36:07Z', 'type': 'Goal awarded', 'decision': 'Cancelled', 'outcome': 'No goal', 'playerId': '6tckvu2rw7ns18dq7dim0sout', 'playerName': 'M. Elyounoussi', 'optaEventId': '2734813909'}, {'contestantId': 'b3r6d8ydtmtjckam6pku9y400', 'periodId': 1, 'timeMin': 42, 'timeMinSec': '41:47', 'lastUpdated': '2024-10-18T17:44:08Z', 'timestamp': '2024-10-18T17:43:55Z', 'type': 'Goal awarded', 'decision': 'Cancelled', 'outcome': 'No goal', 'playerId': '8g4r9maz4invihjmdzpfxy0np', 'playerName': 'V. Claesson', 'optaEventId': '2734820499'}]",,,,,
126,126,cpxazshjve7yagemsergok07o,13,2024-10-06Z,18:00:00Z,2024-10-06,20:00:00,11,2,45,1,2025-05-20T12:55:18Z,Silkeborg vs København,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,71guq48u1cvcb235wf2hvsp2h,no,JYSK park,JYSK park,ahnt9ejgwj58ul8auzdvi3czf,Silkeborg,Silkeborg,Silkeborg IF,SIF,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,b3r6d8ydtmtjckam6pku9y400,København,København,FC København,FCK,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,97,11,2,0,2,2,2,2,5468,,,,,,
127,127,cp4c1or3571pa55b10f6n7ris,13,2024-10-06Z,16:00:00Z,2024-10-06,18:00:00,11,2,45,1,2025-05-20T12:38:35Z,Brøndby vs Midtjylland,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,4vkcz3judvz7ln8lt7cq6gwh9,no,Brøndby Stadion,Brøndby Stadion,9qsmopgutr7ut5g6workk8w4i,Brøndby,Brøndby,Brøndby IF,BIF,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,59as3grjvj19voay31j3yfgni,Midtjylland,Midtjylland,FC Midtjylland,FCM,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,99,32,1,0,2,0,2,0,23274,,,,,,
128,128,cpju7wofwt48wyazosgutwr2s,13,2024-10-06Z,14:00:00Z,2024-10-06,16:00:00,11,2,45,1,2025-05-18T20:48:21Z,Viborg vs AGF,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,7d5976l78t1e03d95wjvrg49r,no,Energi Viborg Arena,Energi Viborg Arena,cftj6g399tknheudaxsdpfdgb,Viborg,Viborg,Viborg FF,VFF,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,5rz9enoyknpg8ji78za5b82p0,AGF,AGF,Aarhus Gymnastikforening,AGF,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,103,1,1,0,1,1,1,1,8351,"[{'contestantId': '5rz9enoyknpg8ji78za5b82p0', 'periodId': 2, 'timeMin': 84, 'timeMinSec': '83:47', 'lastUpdated': '2024-11-02T15:51:59Z', 'timestamp': '2024-10-06T15:44:50Z', 'type': 'Card upgrade', 'decision': 'Cancelled', 'outcome': 'Card upgraded', 'playerId': '3l3v5wj4c7vtqqwu05b526590', 'playerName': 'J. Jensen-Abbew', 'optaEventId': '2731788295'}]","[{'contestantId': 'cftj6g399tknheudaxsdpfdgb', 'periodId': 2, 'timeMin': 86, 'timeMinSec': '85:06', 'lastUpdated': '2024-10-06T15:46:49Z', 'timestamp': '2024-10-06T15:46:18Z', 'type': 'PM', 'playerId': '5f3wfx327z9hef9k9l37c90wl', 'playerName': 'J. Grønning', 'optaEventId': '2731787853'}]",,,,
129,129,cqosoxj0hdykljgq725hztkwk,13,2024-10-06Z,12:00:00Z,2024-10-06,14:00:00,11,2,45,1,2025-05-18T20:48:28Z,Randers vs Lyngby,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,4uod0svzkvduui274b6aqa263,no,Cepheus Park Randers,Cepheus Park Randers,9w3sjm5ml4sjr2v81oxzdrt8v,Randers,Randers,Randers FC,RFC,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,anga7587r1zv4ey71ge9zxol3,Lyngby,Lyngby,Lyngby Boldklub,LYN,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,99,45,1,0,1,1,1,1,6251,,,,,,
130,130,cqb537ddje2vbae7vogrbvor8,13,2024-10-06Z,12:00:00Z,2024-10-06,14:00:00,11,2,45,1,2025-05-19T13:47:42Z,SønderjyskE vs Nordsjælland,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,84444vw3yateimuknzw8ie167,no,Sydbank Park,Sydbank Park,aljua8crr0vkwit0j3m59jw9j,SønderjyskE,SønderjyskE,Sønderjysk Elitesport Fodbold,SJE,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,77tfx9me4aaqhzv78bmgsy9bg,Nordsjælland,Nordsjælland,FC Nordsjælland,FCN,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,95,28,1,2,1,4,1,4,5548,,,,,,
131,131,cr2dv232sx5ytrnsv2owpaluc,13,2024-10-04Z,17:00:00Z,2024-10-04,19:00:00,11,2,45,1,2025-05-18T20:48:21Z,Vejle vs AaB,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,ddvz2d0yzizuiiyi4lmpsdkfc,no,Vejle Stadion,Vejle Stadion,c165yjiny1qnmfdvefxvflnkc,Vejle,Vejle,Vejle Boldklub,VB,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,36g6ifzjliec1jqnbtf7yesme,AaB,AaB,Aalborg BK,AAB,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,102,44,1,0,2,2,2,2,6481,,,,,,
132,132,coak6mbcjf6w4uf3eilzghixg,13,2024-09-30Z,17:00:00Z,2024-09-30,19:00:00,10,2,45,1,2025-05-20T12:38:35Z,Nordsjælland vs Brøndby,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,9erafax6g58t7mssqkwmxv734,no,Right to Dream Park,Right to Dream Park,77tfx9me4aaqhzv78bmgsy9bg,Nordsjælland,Nordsjælland,FC Nordsjælland,FCN,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,9qsmopgutr7ut5g6workk8w4i,Brøndby,Brøndby,Brøndby IF,BIF,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,97,39,4,1,4,1,4,1,7074,,,,,,
133,133,cooaybcne8lfcpxehsrknnlzo,13,2024-09-29Z,16:00:00Z,2024-09-29,18:00:00,10,2,45,1,2025-05-20T12:55:17Z,Vejle vs København,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,ddvz2d0yzizuiiyi4lmpsdkfc,no,Vejle Stadion,Vejle Stadion,c165yjiny1qnmfdvefxvflnkc,Vejle,Vejle,Vejle Boldklub,VB,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,b3r6d8ydtmtjckam6pku9y400,København,København,FC København,FCK,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,99,30,0,0,1,2,1,2,9063,,,,,,
