id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/8/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2822557271,299,1,1,24,8,1c7dv8ays675v9kp6a04sd8pq,0,43.2,6.5,2025-06-14T16:26:01.575Z,2025-06-14T16:26:04Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5770654125,155,,5770654139,4,,5770654137,1,,5770654133,212,51.9,5770654131,141,41.3,5770654135,213,0.47,5770654129,140,87.2,5770654127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557283,251,1,1,24,12,2rdnn9p03qrmmv34tyx1nahpa,1,14.4,62.1,2025-06-14T16:26:05.619Z,2025-06-14T16:26:09Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5770654189,212,18.0,5770654185,140,20.8,5770654181,123,,5770654183,56,Back,5770654191,213,5.10,5770654187,141,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557285,252,1,1,24,15,2rdnn9p03qrmmv34tyx1nahpa,1,28.3,33.1,2025-06-14T16:26:09.170Z,2025-06-14T16:26:12Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5770654197,56,Back,5770654205,213,5.20,5770654199,140,35.2,5770654201,141,12.8,5770654203,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557299,253,1,1,24,18,2rdnn9p03qrmmv34tyx1nahpa,1,35.8,16.4,2025-06-14T16:26:12.226Z,2025-06-14T16:26:17Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5770654279,141,22.7,5770654277,140,28.8,5770654275,56,Back,5770654283,213,2.61,5770654281,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557311,254,1,1,24,23,2rdnn9p03qrmmv34tyx1nahpa,1,31.3,29.1,2025-06-14T16:26:17.298Z,2025-06-14T16:26:20Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5770654341,140,27.6,5770654343,141,55.4,5770654345,212,18.3,5770654347,213,1.78,5770654339,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557321,255,1,1,24,26,2rdnn9p03qrmmv34tyx1nahpa,1,28.8,60.2,2025-06-14T16:26:20.114Z,2025-06-14T16:26:21Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5770654389,140,32.7,5770654391,141,75.4,5770654393,212,11.1,5770654387,56,Back,5770654395,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557323,256,1,1,24,28,2rdnn9p03qrmmv34tyx1nahpa,1,32.7,75.7,2025-06-14T16:26:21.667Z,2025-06-14T16:26:23Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5770654407,213,5.11,5770654399,56,Back,5770654401,140,34.1,5770654403,141,70.6,5770654405,212,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557347,257,1,1,24,30,2rdnn9p03qrmmv34tyx1nahpa,1,34.9,62.3,2025-06-14T16:26:23.778Z,2025-06-14T16:26:26Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5770654429,56,Back,5770654435,212,8.8,5770654431,140,35.1,5770654433,141,49.3,5770654437,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557363,258,1,1,24,32,2rdnn9p03qrmmv34tyx1nahpa,1,36.5,36.9,2025-06-14T16:26:26.434Z,2025-06-14T16:26:29Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5770654511,140,52.3,5770654509,56,Right,5770654513,141,9.2,5770654515,212,25.1,5770654517,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557371,259,1,1,24,36,2rdnn9p03qrmmv34tyx1nahpa,1,46.6,13.8,2025-06-14T16:26:29.715Z,2025-06-14T16:26:31Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5770654575,212,11.1,5770654573,141,15.9,5770654571,140,36.1,5770654569,56,Back,5770654577,213,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557373,260,1,1,24,37,2rdnn9p03qrmmv34tyx1nahpa,1,36.6,16.1,2025-06-14T16:26:31.282Z,2025-06-14T16:26:32Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5770654595,213,0.79,5770654587,56,Back,5770654593,212,11.5,5770654591,141,28.2,5770654589,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557375,261,1,1,24,38,2rdnn9p03qrmmv34tyx1nahpa,1,44.3,28.2,2025-06-14T16:26:32.195Z,2025-06-14T16:53:59Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5770654617,213,3.83,5770654609,56,Back,5770654613,141,18.3,5770654611,140,36.5,5770654615,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557395,262,1,1,24,41,2rdnn9p03qrmmv34tyx1nahpa,1,35.4,24.6,2025-06-14T16:26:35.234Z,2025-06-14T16:26:40Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5770654769,141,47.2,5770654765,56,Back,5770654771,212,16.2,5770654767,140,30.4,5770654773,213,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557403,263,1,1,24,46,2rdnn9p03qrmmv34tyx1nahpa,1,35.4,50.1,2025-06-14T16:26:40.434Z,2025-06-14T16:26:42Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5770654807,140,31.7,5770654805,56,Back,5770654811,212,19.8,5770654809,141,21.6,5770654813,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557407,264,1,1,24,49,2rdnn9p03qrmmv34tyx1nahpa,1,31.7,21.6,2025-06-14T16:26:42.610Z,2025-06-14T16:26:45Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5770654837,212,16.6,5770654833,140,43.5,5770654831,56,Back,5770654835,141,5.3,5770654839,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557411,265,1,1,24,51,2rdnn9p03qrmmv34tyx1nahpa,1,42.0,11.1,2025-06-14T16:26:45.410Z,2025-06-14T16:26:46Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5770654855,56,Back,5770654863,213,1.29,5770654861,212,6.8,5770654859,141,20.7,5770654857,140,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557415,266,1,1,24,52,2rdnn9p03qrmmv34tyx1nahpa,1,43.8,20.7,2025-06-14T16:26:46.163Z,2025-06-14T16:26:47Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5770654887,213,5.72,5770654879,56,Right,5770654885,212,10.5,5770654881,140,52.3,5770654883,141,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557419,267,1,1,24,54,2rdnn9p03qrmmv34tyx1nahpa,0,52.3,12.5,2025-06-14T16:26:47.747Z,2025-06-14T16:31:37Z,5msckfem6wvr8h2egmxqgn5zo,J. Kanga,,,5770654903,56,Back,5770654915,156,,5770654901,155,,5770654905,140,35.8,5770654911,213,2.23,5770654907,141,45.7,5770654909,212,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557435,268,83,1,24,58,2rdnn9p03qrmmv34tyx1nahpa,0,29.2,40.4,2025-06-14T16:26:52.323Z,2025-06-14T16:26:59Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5770655103,399,9c2ajg42wya1u4lh1eeye2jo4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557437,269,83,1,24,59,2rdnn9p03qrmmv34tyx1nahpa,0,29.0,33.4,2025-06-14T16:26:53.043Z,2025-06-14T16:26:59Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5770655089,399,9c2ajg42wya1u4lh1eeye2jo4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557445,302,1,1,25,2,1c7dv8ays675v9kp6a04sd8pq,0,89.0,70.2,2025-06-14T16:26:56.263Z,2025-06-14T16:26:58Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5770655057,213,4.08,5770655053,141,52.7,5770655051,140,80.7,5770655055,212,14.7,5770655049,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557579,313,83,1,25,7,1c7dv8ays675v9kp6a04sd8pq,0,66.3,45.8,2025-06-14T16:27:01.543Z,2025-06-14T16:27:46Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5770655993,399,74od0bd25ox7cv2sfmebf72s5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557467,271,50,1,25,8,2rdnn9p03qrmmv34tyx1nahpa,1,32.7,43.2,2025-06-14T16:27:02.162Z,2025-06-14T16:28:06Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5770656275,233,303,5770655147,56,Back,5770655163,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557469,303,7,1,25,8,1c7dv8ays675v9kp6a04sd8pq,0,67.3,56.8,2025-06-14T16:27:02.163Z,2025-06-14T16:28:04Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5770656279,233,271,5770655155,286,,5770655153,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557483,272,1,1,25,10,2rdnn9p03qrmmv34tyx1nahpa,0,47.1,42.7,2025-06-14T16:27:03.827Z,2025-06-14T16:27:06Z,dprt62xpys5habrdk1kg6sbu1,A. Akinyemi,,,5770655237,212,31.9,5770655233,140,58.0,5770655231,56,Right,5770655235,141,0.0,5770655239,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557485,273,5,1,25,12,2rdnn9p03qrmmv34tyx1nahpa,0,57.0,-1.6,2025-06-14T16:27:06.134Z,2025-06-14T16:27:10Z,dprt62xpys5habrdk1kg6sbu1,A. Akinyemi,,,5770655247,347,,5770655267,233,304,5770655245,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557487,304,5,1,25,12,1c7dv8ays675v9kp6a04sd8pq,1,43.0,101.6,2025-06-14T16:27:06.134Z,2025-06-14T16:51:54Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5770655261,233,273,5770655259,347,,5770655257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557499,305,1,1,25,15,1c7dv8ays675v9kp6a04sd8pq,1,44.9,100.0,2025-06-14T16:27:09.031Z,2025-06-14T16:27:13Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5770655339,56,Back,5770655347,213,3.89,5770655345,212,18.9,5770655343,141,83.0,5770655337,107,,5770655341,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557509,306,1,1,25,19,1c7dv8ays675v9kp6a04sd8pq,1,34.4,74.1,2025-06-14T16:27:12.967Z,2025-06-14T16:27:14Z,2myqyf42cisqz9ev77pxo0hjp,Paulo Ricardo,,,5770655403,141,64.0,5770655401,140,38.1,5770655405,212,7.9,5770655407,213,5.23,5770655399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557515,307,1,1,25,21,1c7dv8ays675v9kp6a04sd8pq,1,37.5,61.1,2025-06-14T16:27:14.711Z,2025-06-14T16:27:17Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5770655495,213,4.82,5770655487,56,Back,5770655493,212,22.7,5770655491,141,27.9,5770655489,140,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557531,308,1,1,25,23,1c7dv8ays675v9kp6a04sd8pq,1,40.4,26.2,2025-06-14T16:27:17.415Z,2025-06-14T16:27:24Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5770655615,56,Back,5770655619,141,41.2,5770655621,212,14.9,5770655623,213,2.39,5770655617,140,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557541,309,1,1,25,31,1c7dv8ays675v9kp6a04sd8pq,1,32.6,39.8,2025-06-14T16:27:24.839Z,2025-06-14T16:27:26Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5770655655,56,Back,5770655661,212,17.2,5770655663,213,5.29,5770655657,140,41.5,5770655659,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557557,310,1,1,25,32,1c7dv8ays675v9kp6a04sd8pq,1,41.6,18.5,2025-06-14T16:27:26.087Z,2025-06-14T16:27:30Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5770655747,56,Right,5770655757,1,,5770655749,140,77.3,5770655751,141,18.6,5770655753,212,37.5,5770655745,155,,5770655755,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557571,312,44,1,25,35,1c7dv8ays675v9kp6a04sd8pq,1,78.4,22.0,2025-06-14T16:27:29.198Z,2025-06-14T16:27:37Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5770655829,286,,5770655835,233,274,5770655827,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557553,274,44,1,25,35,2rdnn9p03qrmmv34tyx1nahpa,0,21.6,78.0,2025-06-14T16:27:29.199Z,2025-06-14T16:27:36Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5770655721,56,Back,5770655723,285,,5770655875,233,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557559,311,61,1,25,35,1c7dv8ays675v9kp6a04sd8pq,0,77.3,18.6,2025-06-14T16:27:29.423Z,2025-06-14T16:52:39Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5770655765,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557583,276,1,1,25,41,2rdnn9p03qrmmv34tyx1nahpa,1,10.3,49.0,2025-06-14T16:27:35.329Z,2025-06-14T16:27:40Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5770655925,141,33.3,5770655921,56,Back,5770655923,140,13.9,5770655919,123,,5770655929,213,5.05,5770655927,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557585,277,1,1,25,47,2rdnn9p03qrmmv34tyx1nahpa,1,22.8,31.8,2025-06-14T16:27:40.899Z,2025-06-14T16:27:42Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5770655941,212,14.0,5770655937,140,15.9,5770655943,213,2.12,5770655939,141,49.4,5770655935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557589,278,1,1,25,49,2rdnn9p03qrmmv34tyx1nahpa,1,16.0,50.1,2025-06-14T16:27:42.642Z,2025-06-14T16:27:45Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5770655977,212,16.6,5770655979,213,1.12,5770655975,141,72.1,5770655971,56,Back,5770655973,140,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557615,279,1,1,25,55,2rdnn9p03qrmmv34tyx1nahpa,1,28.1,65.5,2025-06-14T16:27:49.475Z,2025-06-14T16:27:54Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5770656099,213,4.19,5770656095,141,44.0,5770656091,56,Back,5770656093,140,20.0,5770656097,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557619,280,1,1,26,0,2rdnn9p03qrmmv34tyx1nahpa,1,19.1,44.6,2025-06-14T16:27:53.971Z,2025-06-14T16:27:55Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5770656117,56,Back,5770656125,213,1.50,5770656123,212,14.2,5770656121,141,65.4,5770656119,140,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557621,281,1,1,26,1,2rdnn9p03qrmmv34tyx1nahpa,1,20.2,65.4,2025-06-14T16:27:55.042Z,2025-06-14T16:27:56Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5770656137,213,4.14,5770656131,140,14.9,5770656133,141,52.7,5770656129,56,Back,5770656135,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557629,282,1,1,26,2,2rdnn9p03qrmmv34tyx1nahpa,0,14.9,52.7,2025-06-14T16:27:56.499Z,2025-06-14T16:28:00Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5770656179,56,Center,5770656189,1,,5770656177,157,,5770656187,213,0.21,5770656181,140,57.7,5770656183,141,67.0,5770656185,212,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557637,314,1,1,26,7,1c7dv8ays675v9kp6a04sd8pq,1,39.2,38.8,2025-06-14T16:28:00.712Z,2025-06-14T16:28:02Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5770656239,213,2.50,5770656237,212,9.9,5770656235,141,47.5,5770656229,3,,5770656233,140,31.6,5770656231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557687,315,12,1,26,9,1c7dv8ays675v9kp6a04sd8pq,1,31.6,47.5,2025-06-14T16:28:02.647Z,2025-06-14T16:28:21Z,2myqyf42cisqz9ev77pxo0hjp,Paulo Ricardo,,,5770656547,56,Center,5770656549,140,80.8,5770656555,213,0.19,5770656551,141,62.4,5770656553,212,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557673,283,1,1,26,16,2rdnn9p03qrmmv34tyx1nahpa,1,20.1,34.0,2025-06-14T16:28:09.602Z,2025-06-14T16:28:12Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5770656457,56,Back,5770656463,212,6.2,5770656461,141,25.9,5770656465,213,5.20,5770656459,140,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557681,284,1,1,26,18,2rdnn9p03qrmmv34tyx1nahpa,1,26.7,27.1,2025-06-14T16:28:12.163Z,2025-06-14T16:28:17Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5770656505,140,24.0,5770656511,213,1.78,5770656503,56,Back,5770656507,141,46.6,5770656509,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557683,285,1,1,26,24,2rdnn9p03qrmmv34tyx1nahpa,1,28.1,60.0,2025-06-14T16:28:17.876Z,2025-06-14T16:28:20Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5770656527,212,18.4,5770656529,213,2.03,5770656525,141,84.2,5770656521,56,Back,5770656523,140,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557685,286,1,1,26,27,2rdnn9p03qrmmv34tyx1nahpa,0,20.9,87.5,2025-06-14T16:28:20.643Z,2025-06-14T16:28:21Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5770656565,233,316,5770656541,212,2.4,5770656563,236,,5770656543,213,0.06,5770656535,56,Back,5770656533,155,,5770656569,286,,5770656537,140,23.2,5770656539,141,,,,,,,,,,,,,,,,,,,,,87.7,,,,,,
2822557689,316,74,1,26,27,1c7dv8ays675v9kp6a04sd8pq,1,75.2,17.1,2025-06-14T16:28:20.644Z,2025-06-14T16:52:04Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5770656571,233,286,5770656561,285,,5770656559,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557695,287,1,1,26,29,2rdnn9p03qrmmv34tyx1nahpa,0,20.9,87.5,2025-06-14T16:28:23.107Z,2025-06-14T16:28:27Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5770656603,157,,5770656615,1,,5770656605,56,Back,5770656611,212,12.9,5770656613,213,5.89,5770656607,140,32.3,5770656609,141,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557697,317,44,1,26,31,1c7dv8ays675v9kp6a04sd8pq,1,68.4,21.4,2025-06-14T16:28:25.079Z,2025-06-14T16:52:15Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5770656621,286,,5770656619,56,Center,5770656641,233,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557699,288,44,1,26,31,2rdnn9p03qrmmv34tyx1nahpa,0,31.6,78.6,2025-06-14T16:28:25.080Z,2025-06-14T16:52:15Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5770656647,233,317,5770656623,56,Back,5770656625,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557701,318,1,1,26,32,1c7dv8ays675v9kp6a04sd8pq,1,69.4,31.6,2025-06-14T16:28:26.008Z,2025-06-14T16:28:27Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5770656627,3,,5770656635,212,4.8,5770656629,56,Center,5770656633,141,25.2,5770656631,140,71.3,5770656637,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557709,320,1,1,26,34,1c7dv8ays675v9kp6a04sd8pq,1,71.3,25.2,2025-06-14T16:28:27.975Z,2025-06-14T16:28:30Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5770656683,141,27.1,5770656681,140,75.6,5770656685,212,4.7,5770656687,213,0.28,5770656679,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557711,321,1,1,26,35,1c7dv8ays675v9kp6a04sd8pq,1,75.6,27.1,2025-06-14T16:28:28.840Z,2025-06-14T16:30:37Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5770656697,141,28.8,5770656699,212,7.8,5770656705,156,,5770656693,56,Center,5770656701,213,2.99,5770656695,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557723,322,1,1,26,37,1c7dv8ays675v9kp6a04sd8pq,1,68.3,28.8,2025-06-14T16:28:31.016Z,2025-06-14T16:28:33Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5770656777,213,5.39,5770656769,56,Right,5770656771,140,79.9,5770656773,141,6.4,5770656775,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557729,323,1,1,26,39,1c7dv8ays675v9kp6a04sd8pq,1,79.6,10.9,2025-06-14T16:28:33.560Z,2025-06-14T16:28:35Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5770656815,140,72.6,5770656819,212,7.7,5770656813,56,Right,5770656821,213,3.45,5770656817,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557735,324,1,1,26,42,1c7dv8ays675v9kp6a04sd8pq,1,71.2,9.1,2025-06-14T16:28:35.831Z,2025-06-14T16:28:37Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5770656857,141,22.2,5770656861,213,2.07,5770656853,56,Center,5770656855,140,66.6,5770656859,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557741,325,1,1,26,43,1c7dv8ays675v9kp6a04sd8pq,1,66.6,22.2,2025-06-14T16:28:37.096Z,2025-06-14T16:28:39Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5770656899,212,10.9,5770656901,213,4.38,5770656897,141,7.0,5770656895,140,63.2,5770656893,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557751,326,1,1,26,45,1c7dv8ays675v9kp6a04sd8pq,1,61.2,11.0,2025-06-14T16:28:39.080Z,2025-06-14T16:28:43Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5770656947,56,Back,5770656949,140,45.0,5770656955,213,2.54,5770656951,141,28.3,5770656953,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557763,327,1,1,26,50,1c7dv8ays675v9kp6a04sd8pq,1,47.1,30.7,2025-06-14T16:28:43.912Z,2025-06-14T16:28:52Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5770656993,212,21.7,5770656991,141,57.3,5770656987,56,Back,5770656995,213,2.16,5770656989,140,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557783,328,1,1,26,59,1c7dv8ays675v9kp6a04sd8pq,1,36.9,50.1,2025-06-14T16:28:52.761Z,2025-06-14T16:29:14Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5770657131,140,90.2,5770657133,141,11.6,5770657129,56,Right,5770657135,212,61.8,5770657137,213,5.85,5770657361,155,,5770657139,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557793,329,1,1,27,5,1c7dv8ays675v9kp6a04sd8pq,1,88.6,4.0,2025-06-14T16:28:59.528Z,2025-06-14T16:29:01Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5770657177,213,2.03,5770657169,56,Right,5770657171,140,83.7,5770657173,141,19.4,5770657175,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557797,330,1,1,27,7,1c7dv8ays675v9kp6a04sd8pq,1,82.2,16.2,2025-06-14T16:29:01.560Z,2025-06-14T16:29:04Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5770657187,56,Right,5770657195,213,3.32,5770657191,141,13.8,5770657193,212,9.0,5770657189,140,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557805,331,1,1,27,11,1c7dv8ays675v9kp6a04sd8pq,1,74.0,18.0,2025-06-14T16:29:04.856Z,2025-06-14T16:29:07Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5770657225,140,66.6,5770657223,56,Center,5770657229,212,13.3,5770657231,213,2.19,5770657227,141,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
