id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2796178795,120,1,1,11,39,cy6zs39z79dcfbr4xzkp38z7q,0,96.4,75.3,2025-04-05T14:11:58.376Z,2025-04-05T14:12:00Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5624799963,140,92.5,5624799957,2,,5624799975,212,13.0,5624799961,56,Center,5624799967,141,57.2,5624799979,213,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796178899,147,12,1,11,40,duspptyvnr5kpx2iko5gerhnz,1,7.1,44.8,2025-04-05T14:11:59.543Z,2025-04-05T14:12:01Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5624800443,56,Back,5624800617,167,,5624800445,140,16.4,5624800457,212,33.3,5624800461,213,5.01,5624800451,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796179057,121,5,1,11,41,cy6zs39z79dcfbr4xzkp38z7q,1,84.2,101.6,2025-04-05T14:12:00.399Z,2025-04-05T16:14:03Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5624801267,56,Left,5624801269,347,,5624801305,233,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796178917,148,5,1,11,41,duspptyvnr5kpx2iko5gerhnz,0,15.8,-1.6,2025-04-05T14:12:00.399Z,2025-04-05T14:12:06Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5624800543,56,Back,5624800545,347,,5624801369,233,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796179873,122,1,1,12,3,cy6zs39z79dcfbr4xzkp38z7q,1,84.0,100.0,2025-04-05T14:12:22.296Z,2025-04-05T14:12:24Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5624805875,140,85.3,5624805883,212,10.4,5624805871,107,,5624805887,213,4.84,5624805879,141,86.9,5624805873,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796179929,123,1,1,12,5,cy6zs39z79dcfbr4xzkp38z7q,1,85.3,86.9,2025-04-05T14:12:24.105Z,2025-04-05T14:12:25Z,18e98agfd0xvy161ax3ru08pg,C. Silas,,,5624806181,212,5.9,5624806183,213,1.32,5624806179,141,95.3,5624806177,140,86.7,5624806175,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796179987,124,1,1,12,6,cy6zs39z79dcfbr4xzkp38z7q,1,86.7,95.3,2025-04-05T14:12:25.144Z,2025-04-05T14:12:26Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5624806569,141,85.1,5624806573,213,3.76,5624806565,56,Left,5624806571,212,12.0,5624806567,140,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796180069,125,1,1,12,7,cy6zs39z79dcfbr4xzkp38z7q,1,77.4,85.1,2025-04-05T14:12:26.392Z,2025-04-05T14:54:55Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5624806967,141,76.4,5624806971,213,5.76,5624806965,140,87.1,5624806963,56,Center,5624806969,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796180125,126,1,1,12,9,cy6zs39z79dcfbr4xzkp38z7q,1,87.1,76.4,2025-04-05T14:12:28.056Z,2025-04-05T14:54:58Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5624807273,212,2.4,5624807263,56,Center,5624807269,141,77.6,5624807265,140,89.3,5624807275,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796180147,127,3,1,12,10,cy6zs39z79dcfbr4xzkp38z7q,0,90.4,77.6,2025-04-05T14:12:29.097Z,2025-04-05T14:54:56Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5624807381,286,,5624807377,56,Center,5624807841,233,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796180209,149,7,1,12,10,duspptyvnr5kpx2iko5gerhnz,0,9.6,22.4,2025-04-05T14:12:29.098Z,2025-04-05T14:12:33Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5624807757,233,127,5624807683,56,Back,5624807685,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796180367,128,1,1,12,14,cy6zs39z79dcfbr4xzkp38z7q,0,96.3,77.8,2025-04-05T14:12:33.546Z,2025-04-05T14:12:36Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5624808993,233,150,5624808521,2,,5624808535,213,4.95,5624808525,56,Center,5624808527,140,96.6,5624808529,141,75.9,5624808533,212,1.3,5624808997,286,,5624808989,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796180437,150,12,1,12,14,duspptyvnr5kpx2iko5gerhnz,1,3.6,23.9,2025-04-05T14:12:33.646Z,2025-04-05T14:12:36Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5624808821,56,Back,5624808819,185,,5624809089,233,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796180453,129,6,1,12,16,cy6zs39z79dcfbr4xzkp38z7q,1,99.5,79.8,2025-04-05T14:12:35.385Z,2025-04-05T16:13:18Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5624809167,73,,5624809163,56,Left,5624809355,233,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796180523,151,6,1,12,16,duspptyvnr5kpx2iko5gerhnz,0,0.5,20.2,2025-04-05T14:12:35.385Z,2025-04-05T16:13:18Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5624809261,73,,5624809407,233,129,5624809259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796181553,130,1,1,12,36,cy6zs39z79dcfbr4xzkp38z7q,0,99.5,99.5,2025-04-05T14:12:55.240Z,2025-04-05T14:13:01Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5624814711,141,58.2,5624814723,213,4.47,5624814703,224,,5624814699,6,,5624814701,155,,5624814719,212,29.0,5624814697,2,,5624814705,56,Center,5624814707,140,92.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796181511,152,44,1,12,39,duspptyvnr5kpx2iko5gerhnz,1,6.3,40.2,2025-04-05T14:12:58.277Z,2025-04-05T16:13:43Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5624814495,56,Back,5624814497,285,,5624815127,233,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796181591,131,44,1,12,39,cy6zs39z79dcfbr4xzkp38z7q,0,93.7,59.8,2025-04-05T14:12:58.278Z,2025-04-05T16:13:43Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5624814911,286,,5624814907,56,Center,5624815199,233,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796181549,153,12,1,12,40,duspptyvnr5kpx2iko5gerhnz,1,4.8,37.6,2025-04-05T14:12:58.933Z,2025-04-05T14:53:37Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5624814667,141,21.5,5624814671,213,4.71,5624814665,140,4.8,5624814773,15,,5624814663,56,Back,5624814669,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796181681,132,45,1,12,43,cy6zs39z79dcfbr4xzkp38z7q,0,90.4,83.2,2025-04-05T14:13:02.073Z,2025-04-05T14:53:45Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5624815399,286,,5624815791,233,154,5624815395,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796181715,154,3,1,12,43,duspptyvnr5kpx2iko5gerhnz,1,9.6,16.8,2025-04-05T14:13:02.073Z,2025-04-05T14:53:49Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5624815593,56,Back,5624815749,233,132,5624815595,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796181991,156,1,1,12,45,duspptyvnr5kpx2iko5gerhnz,1,16.3,8.6,2025-04-05T14:13:04.469Z,2025-04-05T14:53:53Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5624816903,140,22.4,5624816909,213,0.75,5624816901,56,Back,5624816907,212,8.7,5624816905,141,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796182017,133,83,1,12,48,cy6zs39z79dcfbr4xzkp38z7q,1,73.8,84.6,2025-04-05T14:13:06.801Z,2025-04-05T14:54:13Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5625340823,399,1zdrpi7b401hv9w9mtykzyor9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796182005,157,61,1,12,49,duspptyvnr5kpx2iko5gerhnz,0,29.6,14.2,2025-04-05T14:13:07.800Z,2025-04-05T14:54:10Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,,5624816995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796182117,135,1,1,12,50,cy6zs39z79dcfbr4xzkp38z7q,1,47.2,89.3,2025-04-05T14:13:09.200Z,2025-04-05T14:54:17Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5624817589,213,0.11,5624817577,140,73.8,5624817575,56,Left,5624817579,141,93.9,5624817585,212,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796182163,136,1,1,12,52,cy6zs39z79dcfbr4xzkp38z7q,0,73.8,93.9,2025-04-05T14:13:11.144Z,2025-04-05T14:54:27Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5624817755,56,Center,5624817757,140,96.8,5624817763,212,31.4,5624817761,141,64.5,5624817765,213,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796182637,159,1,1,12,57,duspptyvnr5kpx2iko5gerhnz,1,6.0,31.5,2025-04-05T14:13:16.662Z,2025-04-05T14:13:22Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5624820259,212,21.0,5624820249,56,Back,5624820251,140,14.2,5624820261,213,1.15,5624820257,141,59.7,5624820247,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796182805,160,1,1,13,3,duspptyvnr5kpx2iko5gerhnz,1,22.4,64.8,2025-04-05T14:13:22.005Z,2025-04-05T14:13:25Z,2zqarv7c4098qesbomnra5uqx,S. Lindeman,,,5624821147,212,8.2,5624821145,141,74.7,5624821137,56,Back,5624821143,140,26.9,5624821149,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796182943,161,1,1,13,6,duspptyvnr5kpx2iko5gerhnz,1,26.9,75.0,2025-04-05T14:13:25.413Z,2025-04-05T14:13:29Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5624821969,212,15.9,5624821973,213,4.54,5624821961,140,24.3,5624821955,56,Back,5624821965,141,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796183043,162,1,1,13,10,duspptyvnr5kpx2iko5gerhnz,1,24.2,50.7,2025-04-05T14:13:29.077Z,2025-04-05T14:13:31Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5624822487,213,4.88,5624822477,141,22.4,5624822471,56,Back,5624822483,212,19.5,5624822473,140,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796183145,163,1,1,13,12,duspptyvnr5kpx2iko5gerhnz,1,27.0,23.7,2025-04-05T14:13:30.917Z,2025-04-05T14:13:33Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5624823071,140,38.0,5624823077,213,5.50,5624823075,212,16.3,5624823073,141,6.8,5624823069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796183241,164,1,1,13,14,duspptyvnr5kpx2iko5gerhnz,1,37.0,6.2,2025-04-05T14:13:33.477Z,2025-04-05T14:13:35Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5624823637,141,22.4,5624823645,213,2.37,5624823641,212,15.8,5624823629,56,Back,5624823633,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796183327,165,1,1,13,16,duspptyvnr5kpx2iko5gerhnz,1,26.2,22.4,2025-04-05T14:13:35.541Z,2025-04-05T14:13:37Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5624824025,140,25.7,5624824031,213,1.60,5624824027,141,47.0,5624824023,56,Back,5624824029,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796183475,166,1,1,13,18,duspptyvnr5kpx2iko5gerhnz,1,25.5,48.5,2025-04-05T14:13:37.574Z,2025-04-05T14:13:40Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5624824907,213,1.46,5624824905,212,15.1,5624824903,141,70.6,5624824899,56,Back,5624824901,140,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796183665,167,1,1,13,21,duspptyvnr5kpx2iko5gerhnz,1,26.2,72.0,2025-04-05T14:13:40.661Z,2025-04-05T14:13:45Z,2zqarv7c4098qesbomnra5uqx,S. Lindeman,,,5624826047,141,93.3,5624826045,140,36.9,5624826051,213,0.91,5624826049,212,18.3,5624826043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796183939,168,1,1,13,26,duspptyvnr5kpx2iko5gerhnz,1,38.4,79.7,2025-04-05T14:13:44.902Z,2025-04-05T14:13:50Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5624827259,141,68.5,5624827261,212,22.7,5624827257,140,58.8,5624827263,213,5.94,5624827255,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796183983,169,1,1,13,31,duspptyvnr5kpx2iko5gerhnz,1,59.5,68.1,2025-04-05T14:13:50.245Z,2025-04-05T14:13:51Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5624827497,213,0.77,5624827489,140,68.6,5624827495,212,13.3,5624827491,141,81.8,5624827485,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796184009,170,1,1,13,32,duspptyvnr5kpx2iko5gerhnz,1,68.6,81.8,2025-04-05T14:13:50.981Z,2025-04-05T14:13:51Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5624827629,141,65.2,5624827625,56,Center,5624827631,212,12.4,5624827627,140,73.4,5624827633,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796184037,171,3,1,13,32,duspptyvnr5kpx2iko5gerhnz,0,74.0,72.2,2025-04-05T14:13:51.416Z,2025-04-05T16:13:26Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5624827741,286,,5624827971,233,137,5624827739,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796184021,137,7,1,13,32,cy6zs39z79dcfbr4xzkp38z7q,0,26.0,27.8,2025-04-05T14:13:51.417Z,2025-04-05T16:13:25Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5624827843,233,171,5624827669,285,,5624827667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796184303,172,1,1,13,34,duspptyvnr5kpx2iko5gerhnz,1,63.5,64.5,2025-04-05T14:13:53.350Z,2025-04-05T14:13:57Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5624829097,212,11.2,5624829095,141,50.3,5624829091,56,Center,5624829093,140,68.9,5624829099,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796184347,173,1,1,13,37,duspptyvnr5kpx2iko5gerhnz,0,69.6,44.5,2025-04-05T14:13:56.685Z,2025-04-05T14:53:22Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5624829321,56,Center,5624829335,213,0.26,5624829325,140,87.9,5624829331,141,51.9,5624829333,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796184281,138,12,1,13,38,cy6zs39z79dcfbr4xzkp38z7q,1,11.4,44.2,2025-04-05T14:13:57.113Z,2025-04-05T14:14:37Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5624838565,140,12.4,5624838571,213,1.51,5624838567,141,67.7,5624838569,212,16.0,5624828965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796184463,139,12,1,13,41,cy6zs39z79dcfbr4xzkp38z7q,1,12.2,59.9,2025-04-05T14:14:00.369Z,2025-04-05T14:14:01Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5624829897,56,Back,5624829905,213,1.35,5624829901,141,100.0,5624830035,167,,5624829899,140,18.4,5624829903,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796184469,140,5,1,13,42,cy6zs39z79dcfbr4xzkp38z7q,0,22.2,102.0,2025-04-05T14:14:01.146Z,2025-04-05T16:14:04Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5624831285,233,174,5624829935,56,Back,5624829937,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796184675,174,5,1,13,42,duspptyvnr5kpx2iko5gerhnz,1,77.8,-2.0,2025-04-05T14:14:01.146Z,2025-04-05T16:14:04Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5624830955,347,,5624831135,233,140,5624830953,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796184795,175,1,1,13,46,duspptyvnr5kpx2iko5gerhnz,1,71.6,0.0,2025-04-05T14:14:05.637Z,2025-04-05T14:14:08Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5624831585,213,0.41,5624831577,56,Right,5624831575,107,,5624831583,212,19.5,5624831579,140,88.6,5624831581,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796185005,176,1,1,13,49,duspptyvnr5kpx2iko5gerhnz,1,89.2,8.3,2025-04-05T14:14:07.813Z,2025-04-05T14:14:12Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5624832571,212,14.6,5624832565,56,Right,5624832567,140,75.4,5624832569,141,5.8,5624832573,213,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796185019,177,1,1,13,52,duspptyvnr5kpx2iko5gerhnz,0,72.4,13.7,2025-04-05T14:14:11.751Z,2025-04-05T14:14:13Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5624832651,213,0.72,5624832645,140,85.7,5624832647,141,31.6,5624832649,212,18.5,5624832639,2,,5624832643,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796185171,141,12,1,13,54,cy6zs39z79dcfbr4xzkp38z7q,1,23.2,56.4,2025-04-05T14:14:12.937Z,2025-04-05T14:16:15Z,18e98agfd0xvy161ax3ru08pg,C. Silas,,,5624833419,141,65.8,5624833423,213,0.31,5624833421,212,21.0,5624833417,140,42.3,5624833415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796185251,142,45,1,13,58,cy6zs39z79dcfbr4xzkp38z7q,0,41.6,66.4,2025-04-05T14:14:17.046Z,2025-04-05T16:13:35Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5624833837,285,,5624833835,56,Back,5624834201,233,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796185277,178,3,1,13,58,duspptyvnr5kpx2iko5gerhnz,1,58.4,33.6,2025-04-05T14:14:17.046Z,2025-04-05T16:13:35Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5624833945,286,,5624833943,56,Center,5624834163,233,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796185403,179,1,1,13,58,duspptyvnr5kpx2iko5gerhnz,0,65.3,28.2,2025-04-05T14:14:17.686Z,2025-04-05T14:14:29Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5624834679,141,13.4,5624834687,213,6.02,5624834693,1,,5624834669,155,,5624834671,56,Right,5624834683,212,39.0,5624834675,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796185391,143,5,1,14,0,cy6zs39z79dcfbr4xzkp38z7q,1,-1.2,82.4,2025-04-05T14:14:19.466Z,2025-04-05T16:14:04Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5624834615,346,,5624834605,56,Back,5624836259,233,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796185657,180,5,1,14,0,duspptyvnr5kpx2iko5gerhnz,0,101.2,17.6,2025-04-05T14:14:19.466Z,2025-04-05T16:14:05Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5624836141,346,,5624836333,233,143,5624836139,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796186365,144,1,1,14,22,cy6zs39z79dcfbr4xzkp38z7q,1,4.4,59.0,2025-04-05T14:14:40.921Z,2025-04-05T14:14:42Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5624839889,141,45.7,5624839897,237,,5624839883,124,,5624839959,189,,5624839891,212,9.1,5624839893,213,4.60,5624839887,140,3.4,5624839885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796186663,145,1,1,14,27,cy6zs39z79dcfbr4xzkp38z7q,0,10.2,41.3,2025-04-05T14:14:46.618Z,2025-04-05T14:14:49Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5624841677,212,61.3,5624841675,141,80.0,5624841671,56,Left,5624841669,157,,5624841679,213,0.44,5624841673,140,62.9,5624841681,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796186795,181,1,1,14,31,duspptyvnr5kpx2iko5gerhnz,1,33.4,9.7,2025-04-05T14:14:49.862Z,2025-04-05T14:14:52Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5624842367,140,22.6,5624842371,141,34.6,5624842373,212,20.4,5624842359,3,,5624842363,56,Back,5624842375,213,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796186921,183,1,1,14,33,duspptyvnr5kpx2iko5gerhnz,1,23.0,34.6,2025-04-05T14:14:52.725Z,2025-04-05T14:14:55Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5624843099,212,12.3,5624843103,213,2.72,5624843093,56,Back,5624843095,140,12.3,5624843097,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796187069,184,1,1,14,36,duspptyvnr5kpx2iko5gerhnz,1,9.9,40.3,2025-04-05T14:14:55.358Z,2025-04-05T14:14:58Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5624843815,213,5.75,5624843811,212,6.6,5624843803,56,Back,5624843807,141,35.4,5624843805,140,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796187223,185,1,1,14,39,duspptyvnr5kpx2iko5gerhnz,1,17.7,35.4,2025-04-05T14:14:58.133Z,2025-04-05T14:15:02Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5624844629,141,15.2,5624844621,56,Back,5624844635,213,5.29,5624844625,140,26.2,5624844631,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796187311,186,1,1,14,43,duspptyvnr5kpx2iko5gerhnz,0,26.3,8.3,2025-04-05T14:15:01.958Z,2025-04-05T14:15:03Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5624845123,1,,5624845111,157,,5624845117,141,18.0,5624845115,140,78.9,5624845113,56,Right,5624845121,213,0.12,5624845119,212,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796187391,146,12,1,14,45,cy6zs39z79dcfbr4xzkp38z7q,1,26.6,81.5,2025-04-05T14:15:04.537Z,2025-04-05T14:15:05Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5624845531,140,33.5,5624845533,141,95.1,5624845537,213,0.91,5624845529,56,Back,5624845535,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796187449,148,1,1,14,47,cy6zs39z79dcfbr4xzkp38z7q,1,33.5,95.1,2025-04-05T14:15:05.961Z,2025-04-05T14:15:07Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5624845873,141,85.1,5624845883,213,5.15,5624845865,140,36.5,5624845879,212,7.5,5624845861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796187703,149,1,1,14,48,cy6zs39z79dcfbr4xzkp38z7q,1,36.5,85.1,2025-04-05T14:15:07.209Z,2025-04-05T14:15:12Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5624847233,56,Back,5624847243,141,76.9,5624847253,213,4.00,5624847237,140,31.9,5624847247,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
