id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2822556437,154,1,1,20,23,8sy0cxovuxo76tuoas3uo55xj,1,42.6,9.2,2025-06-14T16:20:57.771Z,2025-06-14T16:21:01Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5770649133,1,,5770649131,213,2.77,5770649127,141,27.0,5770649123,56,Back,5770649125,140,12.8,5770649129,212,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556443,155,1,1,20,26,8sy0cxovuxo76tuoas3uo55xj,1,14.9,27.6,2025-06-14T16:21:01.099Z,2025-06-14T16:21:04Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5770649169,56,Back,5770649177,213,0.31,5770649173,141,36.7,5770649171,140,33.3,5770649175,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556451,156,1,1,20,29,8sy0cxovuxo76tuoas3uo55xj,1,38.3,40.1,2025-06-14T16:21:03.963Z,2025-06-14T16:21:07Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5770649207,140,54.1,5770649211,212,19.5,5770649209,141,55.1,5770649213,213,0.55,5770649205,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556455,158,1,1,20,33,8sy0cxovuxo76tuoas3uo55xj,0,54.9,44.5,2025-06-14T16:21:08.123Z,2025-06-14T16:21:17Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5770649217,56,Center,5770649221,141,41.6,5770649223,212,8.6,5770649225,213,6.05,5770649219,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556463,188,8,1,20,38,3cbke8cbou2ms925872vk6dwx,1,40.1,45.8,2025-06-14T16:21:13.210Z,2025-06-14T16:21:13Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5770649273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556471,190,1,1,20,39,3cbke8cbou2ms925872vk6dwx,1,41.1,53.7,2025-06-14T16:21:14.153Z,2025-06-14T16:21:15Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5770649295,140,63.8,5770649301,213,0.59,5770649293,56,Center,5770649299,212,28.6,5770649297,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556477,191,1,1,20,40,3cbke8cbou2ms925872vk6dwx,1,63.8,77.0,2025-06-14T16:21:15.385Z,2025-06-14T16:21:17Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5770649339,140,70.0,5770649345,213,5.72,5770649341,141,70.9,5770649337,56,Center,5770649343,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556479,192,4,1,20,42,3cbke8cbou2ms925872vk6dwx,1,72.1,76.2,2025-06-14T16:21:17.385Z,2025-06-14T16:22:07Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5770649363,56,Center,5770649365,152,,5770649387,233,159,5770650317,295,,5770649361,13,,5770649369,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556483,159,4,1,20,42,8sy0cxovuxo76tuoas3uo55xj,0,27.9,23.8,2025-06-14T16:21:17.386Z,2025-06-14T16:22:05Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5770649379,285,,5770650309,295,,5770649371,13,,5770649397,233,192,5770649375,152,,5770649373,56,Back,5770650199,55,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556525,160,17,1,20,54,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-06-14T16:21:29.627Z,2025-06-14T16:22:02Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5770650181,393,,5770649847,31,,5770650183,55,159,5770649851,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556697,193,1,1,21,45,3cbke8cbou2ms925872vk6dwx,0,71.4,75.2,2025-06-14T16:22:19.801Z,2025-06-14T16:22:38Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5770650649,152,,5770650659,213,5.46,5770650657,212,45.8,5770650661,1,,5770650651,56,Center,5770650647,155,,5770650645,5,,5770650655,141,25.8,5770650653,140,5770650643,2,,,,,,,,,,100.0,,,,,,,,,,,,,,,,
2822556701,161,5,1,21,45,8sy0cxovuxo76tuoas3uo55xj,1,-0.8,71.6,2025-06-14T16:22:20.422Z,2025-06-14T18:06:21Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5770650669,346,,5770650759,233,194,5770650667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556717,194,5,1,21,45,3cbke8cbou2ms925872vk6dwx,0,100.8,28.4,2025-06-14T16:22:20.422Z,2025-06-14T18:06:21Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5770650755,56,Center,5770650763,233,161,5770650757,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556775,162,1,1,22,4,8sy0cxovuxo76tuoas3uo55xj,1,3.0,49.7,2025-06-14T16:22:39.131Z,2025-06-14T16:22:41Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5770651113,141,34.3,5770651115,212,10.6,5770651111,140,4.7,5770651121,237,,5770651117,213,4.88,5770651107,124,,5770651109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556787,163,1,1,22,6,8sy0cxovuxo76tuoas3uo55xj,1,5.4,34.9,2025-06-14T16:22:40.970Z,2025-06-14T16:22:47Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5770651223,213,1.53,5770651217,140,6.3,5770651221,212,24.5,5770651215,56,Back,5770651219,141,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556797,164,1,1,22,12,8sy0cxovuxo76tuoas3uo55xj,0,21.8,68.8,2025-06-14T16:22:47.612Z,2025-06-14T16:22:50Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5770651281,56,Center,5770651279,155,,5770651283,140,59.5,5770651287,212,40.0,5770651289,213,0.14,5770651285,141,77.0,5770651291,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556801,195,8,1,22,17,3cbke8cbou2ms925872vk6dwx,1,44.6,17.7,2025-06-14T16:22:51.881Z,2025-06-14T16:22:52Z,166chk5he9ehkh9col37bw3jd,O. Olufunwa,,,5770651301,15,,5770651295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556809,165,5,1,22,18,8sy0cxovuxo76tuoas3uo55xj,1,34.0,100.8,2025-06-14T16:22:53.085Z,2025-06-14T18:06:21Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5770651317,56,Back,5770651337,233,196,5770651319,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556813,196,5,1,22,18,3cbke8cbou2ms925872vk6dwx,0,66.0,-0.8,2025-06-14T16:22:53.085Z,2025-06-14T18:06:22Z,166chk5he9ehkh9col37bw3jd,O. Olufunwa,,,5770651371,233,165,5770651335,347,,5770651333,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556855,166,1,1,22,34,8sy0cxovuxo76tuoas3uo55xj,0,32.1,100.0,2025-06-14T16:23:09.467Z,2025-06-14T16:23:11Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5770651605,213,5.96,5770651599,140,56.9,5770651595,107,,5770651601,141,89.0,5770651597,56,Left,5770651603,212,27.5,5770651607,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556857,197,61,1,22,39,3cbke8cbou2ms925872vk6dwx,0,36.2,26.8,2025-06-14T16:23:13.896Z,2025-06-14T16:23:13Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5770651611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556859,167,61,1,22,39,8sy0cxovuxo76tuoas3uo55xj,0,55.0,82.1,2025-06-14T16:23:14.668Z,2025-06-14T16:23:14Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5770651613,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556867,198,1,1,22,40,3cbke8cbou2ms925872vk6dwx,0,34.7,30.7,2025-06-14T16:23:15.273Z,2025-06-14T16:23:17Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5770651647,56,Back,5770651651,141,28.9,5770651657,1,,5770651653,212,3.7,5770651655,213,5.94,5770651645,157,,5770651649,140,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556863,168,44,1,22,41,8sy0cxovuxo76tuoas3uo55xj,1,57.8,72.7,2025-06-14T16:23:15.804Z,2025-06-14T18:07:01Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5770651629,286,,5770651627,56,Center,5770651681,233,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556869,199,44,1,22,41,3cbke8cbou2ms925872vk6dwx,0,42.2,27.3,2025-06-14T16:23:15.805Z,2025-06-14T18:07:02Z,166chk5he9ehkh9col37bw3jd,O. Olufunwa,,,5770651663,285,,5770651687,233,168,5770651661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556865,169,1,1,22,41,8sy0cxovuxo76tuoas3uo55xj,1,50.7,75.3,2025-06-14T16:23:16.699Z,2025-06-14T16:57:11Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5770651641,213,0.15,5770651633,56,Center,5770651635,140,55.4,5770651631,3,,5770651637,141,76.4,5770651639,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556877,170,1,1,22,42,8sy0cxovuxo76tuoas3uo55xj,1,55.4,76.4,2025-06-14T16:23:17.323Z,2025-06-14T16:57:29Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5770681289,168,,5770651719,212,5.2,5770651715,140,60.2,5770651713,56,Center,5770651721,213,0.24,5770651717,141,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556881,171,61,1,22,43,8sy0cxovuxo76tuoas3uo55xj,1,60.2,78.2,2025-06-14T16:23:18.681Z,2025-06-14T16:57:36Z,btr893a8ljoe8av97ji8kwr11,A. Tarvonen,,,5770651731,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556887,172,1,1,22,44,8sy0cxovuxo76tuoas3uo55xj,1,75.6,72.0,2025-06-14T16:23:19.569Z,2025-06-14T16:57:51Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5770651745,140,80.6,5770651749,212,6.5,5770651747,141,77.7,5770651751,213,0.64,5770651743,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562039,361,1,1,22,45,8sy0cxovuxo76tuoas3uo55xj,1,66.2,75.4,2025-06-14T16:23:19.801Z,2025-06-14T16:58:28Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5770681531,140,77.6,5770681527,3,,5770681533,141,67.0,5770681537,213,5.84,5770681535,212,13.3,5770681529,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556885,200,43,1,22,45,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-06-14T16:23:20.137Z,2025-06-14T16:55:48Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5770651739,56,Back,5770680715,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556899,173,43,1,22,45,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-06-14T16:23:20.154Z,2025-06-14T16:23:26Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5770651889,144,7,5770651815,56,Center,5770651817,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556901,174,1,1,22,46,8sy0cxovuxo76tuoas3uo55xj,0,87.2,71.8,2025-06-14T16:23:21.499Z,2025-06-14T16:29:14Z,btr893a8ljoe8av97ji8kwr11,A. Tarvonen,,,5770657371,213,5.39,5770657369,212,1.7,5770657365,140,88.2,5770657363,155,,5770657367,141,69.9,5770651829,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556907,201,61,1,22,47,3cbke8cbou2ms925872vk6dwx,1,10.0,30.4,2025-06-14T16:23:21.881Z,2025-06-14T16:55:29Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5770651853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556903,175,6,1,22,48,8sy0cxovuxo76tuoas3uo55xj,1,97.0,67.8,2025-06-14T16:23:23.117Z,2025-06-14T18:06:45Z,btr893a8ljoe8av97ji8kwr11,A. Tarvonen,,,5770651881,233,202,5770651847,73,,5770651845,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556911,202,6,1,22,48,3cbke8cbou2ms925872vk6dwx,0,3.0,32.2,2025-06-14T16:23:23.117Z,2025-06-14T18:06:46Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5770651879,73,,5770651877,56,Back,5770651885,233,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556953,176,1,1,23,23,8sy0cxovuxo76tuoas3uo55xj,0,99.8,99.3,2025-06-14T16:23:58.636Z,2025-06-14T16:24:00Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5770652199,56,Center,5770652203,141,52.5,5770652191,2,,5770652205,212,33.0,5770652197,223,,5770652195,155,,5770652201,140,91.5,5770652207,213,4.45,5770652209,1,5770652193,6,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556963,203,12,1,23,28,3cbke8cbou2ms925872vk6dwx,1,7.1,50.3,2025-06-14T16:24:02.793Z,2025-06-14T16:24:03Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5770652257,56,Back,5770652261,141,38.2,5770652263,212,24.8,5770652277,15,,5770652265,213,5.95,5770652259,140,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556981,204,43,1,23,32,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-06-14T16:24:06.712Z,2025-06-14T16:24:10Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5770652369,56,Back,5770652371,285,0,5770652399,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556985,205,50,1,23,32,3cbke8cbou2ms925872vk6dwx,1,37.5,42.8,2025-06-14T16:24:06.907Z,2025-06-14T16:24:10Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5770652385,56,Back,5770652393,233,177,5770652397,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556977,177,7,1,23,32,8sy0cxovuxo76tuoas3uo55xj,1,62.5,57.2,2025-06-14T16:24:06.908Z,2025-06-14T16:25:30Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5770652389,233,205,5770652339,56,Center,5770652341,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556987,178,1,1,23,34,8sy0cxovuxo76tuoas3uo55xj,1,34.5,26.5,2025-06-14T16:24:09.436Z,2025-06-14T16:24:11Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5770652409,213,2.82,5770652407,212,30.8,5770652401,56,Back,5770652405,141,41.0,5770652403,140,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556991,179,1,1,23,36,8sy0cxovuxo76tuoas3uo55xj,0,6.7,41.5,2025-06-14T16:24:11.019Z,2025-06-14T16:24:13Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5770652453,140,53.9,5770652455,141,43.6,5770652457,212,49.6,5770652461,1,,5770652451,56,Center,5770652449,157,,5770652459,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556993,206,12,1,23,40,3cbke8cbou2ms925872vk6dwx,1,35.0,59.7,2025-06-14T16:24:15.449Z,2025-06-14T16:24:16Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5770652473,213,0.09,5770652465,56,Center,5770652469,141,62.1,5770652471,212,18.9,5770652467,140,52.9,5770652475,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822556997,180,1,1,23,41,8sy0cxovuxo76tuoas3uo55xj,0,44.8,33.1,2025-06-14T16:24:15.771Z,2025-06-14T16:56:33Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5770652495,140,65.2,5770652501,213,0.49,5770652493,56,Center,5770652499,212,24.3,5770652503,1,,5770652491,157,,5770652497,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557037,208,1,1,23,51,3cbke8cbou2ms925872vk6dwx,1,13.2,31.9,2025-06-14T16:24:25.961Z,2025-06-14T16:24:30Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5770652697,212,21.2,5770652693,140,21.2,5770652691,56,Back,5770652695,141,60.6,5770652699,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557039,209,1,1,23,55,3cbke8cbou2ms925872vk6dwx,1,22.4,63.1,2025-06-14T16:24:30.201Z,2025-06-14T16:24:32Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5770652711,141,70.2,5770652707,56,Back,5770652709,140,29.4,5770652713,212,8.8,5770652715,213,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557041,210,1,1,23,57,3cbke8cbou2ms925872vk6dwx,1,29.4,70.2,2025-06-14T16:24:31.930Z,2025-06-14T16:24:33Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5770652721,140,28.0,5770652723,141,67.0,5770652727,213,4.12,5770652725,212,2.6,5770652719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557047,211,1,1,23,58,3cbke8cbou2ms925872vk6dwx,1,25.5,61.2,2025-06-14T16:24:33.593Z,2025-06-14T16:24:35Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5770652753,212,17.1,5770652751,141,36.1,5770652747,56,Back,5770652749,140,24.1,5770652755,213,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557049,212,1,1,24,1,3cbke8cbou2ms925872vk6dwx,1,26.2,33.7,2025-06-14T16:24:35.737Z,2025-06-14T16:24:38Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5770652777,212,18.1,5770652771,56,Back,5770652779,213,5.01,5770652773,140,31.2,5770652775,141,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557059,213,1,1,24,3,3cbke8cbou2ms925872vk6dwx,1,31.2,8.3,2025-06-14T16:24:38.378Z,2025-06-14T16:24:40Z,166chk5he9ehkh9col37bw3jd,O. Olufunwa,,,5770652837,213,1.85,5770652833,141,31.9,5770652831,140,26.8,5770652829,56,Back,5770652835,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557069,214,1,1,24,5,3cbke8cbou2ms925872vk6dwx,1,25.9,32.5,2025-06-14T16:24:40.650Z,2025-06-14T16:24:44Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5770652883,140,31.2,5770652887,212,6.7,5770652881,56,Back,5770652889,213,0.59,5770652885,141,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557075,215,1,1,24,9,3cbke8cbou2ms925872vk6dwx,1,27.2,44.8,2025-06-14T16:24:43.945Z,2025-06-14T16:24:46Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5770652955,213,2.16,5770652949,140,18.7,5770652951,141,64.3,5770652947,56,Back,5770652953,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557085,216,1,1,24,12,3cbke8cbou2ms925872vk6dwx,1,13.6,61.4,2025-06-14T16:24:46.842Z,2025-06-14T16:24:51Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5770653031,212,26.2,5770653027,140,10.6,5770653033,213,4.59,5770653029,141,23.1,5770653025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557093,217,1,1,24,17,3cbke8cbou2ms925872vk6dwx,0,13.8,15.8,2025-06-14T16:24:51.818Z,2025-06-14T16:24:55Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5770653083,213,0.18,5770653079,141,34.0,5770653081,212,70.4,5770653075,56,Center,5770653073,157,,5770653077,140,79.8,5770653085,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557099,182,43,1,24,20,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-06-14T16:24:55.292Z,2025-06-14T16:25:00Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5770653111,213,3.44,5770653101,140,15.5,5770653107,212,2.1,5770653099,56,Back,5770653105,141,68.2,5770653125,144,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557101,183,4,1,24,23,8sy0cxovuxo76tuoas3uo55xj,1,18.0,67.4,2025-06-14T16:24:57.740Z,2025-06-14T16:48:06Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5770653115,13,,5770653123,285,,5770653119,56,Back,5770653139,233,218,5770653121,152,,5770653117,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557103,218,4,1,24,23,3cbke8cbou2ms925872vk6dwx,0,82.0,32.6,2025-06-14T16:24:57.741Z,2025-06-14T16:48:06Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5770653133,152,,5770653143,233,183,5770653127,13,,5770653131,56,Center,5770653129,295,,5770653135,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557113,184,1,1,24,38,8sy0cxovuxo76tuoas3uo55xj,0,17.2,65.8,2025-06-14T16:25:12.827Z,2025-06-14T16:25:21Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5770653259,140,21.7,5770653255,152,,5770653265,213,0.03,5770653341,189,,5770653263,212,4.7,5770653261,141,66.0,5770653253,5,,5770653257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557119,219,4,1,24,39,3cbke8cbou2ms925872vk6dwx,1,70.8,38.4,2025-06-14T16:25:14.346Z,2025-06-14T16:48:06Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5770653309,13,,5770653319,233,185,5770653317,286,,5770653311,56,Center,5770653315,265,,5770653313,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557115,185,4,1,24,39,8sy0cxovuxo76tuoas3uo55xj,0,29.2,61.6,2025-06-14T16:25:14.347Z,2025-06-14T16:48:06Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5770653283,265,,5770653337,233,219,5770653285,285,,5770653279,56,Back,5770653281,152,,5770653277,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557243,220,2,1,25,16,3cbke8cbou2ms925872vk6dwx,1,72.7,37.9,2025-06-14T16:25:50.810Z,2025-06-14T16:26:10Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5770653959,140,93.1,5770653971,56,Center,5770653965,152,,5770653969,7,bpjmwp030jnapyjfii8nyqdhx,5770653963,5,,5770653961,141,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557377,187,1,1,25,54,8sy0cxovuxo76tuoas3uo55xj,0,15.6,39.2,2025-06-14T16:26:29.165Z,2025-06-14T16:26:32Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5770654633,141,39.8,5770654637,213,0.01,5770654623,5,,5770654627,241,,5770654631,140,64.0,5770654629,56,Center,5770654625,157,,5770654639,1,,5770654635,212,,,,,,,,,,,,50.8,,,,,,,,,,,,,,,,
2822557385,188,43,1,25,59,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-06-14T16:26:34.428Z,2025-06-14T16:26:38Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5770654717,144,7,5770654677,56,Center,5770654679,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557391,221,4,1,26,1,3cbke8cbou2ms925872vk6dwx,1,32.4,53.8,2025-06-14T16:26:36.139Z,2025-06-14T16:26:42Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5770654707,13,,5770654711,152,,5770654731,285,,5770654709,56,Back,5770654719,233,189,5770654801,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557389,189,4,1,26,1,8sy0cxovuxo76tuoas3uo55xj,0,67.6,46.2,2025-06-14T16:26:36.140Z,2025-06-14T16:26:42Z,btr893a8ljoe8av97ji8kwr11,A. Tarvonen,,,5770654697,13,,5770654727,233,221,5770654701,152,,5770654725,286,,5770654803,294,,5770654699,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557443,222,1,1,26,20,3cbke8cbou2ms925872vk6dwx,1,29.5,60.0,2025-06-14T16:26:54.858Z,2025-06-14T16:26:58Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5770655041,141,48.1,5770655033,5,,5770655035,152,,5770655043,212,15.1,5770655037,56,Back,5770655039,140,17.4,5770655045,213,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
