id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/14/value
2815833607,206,74,1,26,51,7efqk7uh63928il0yffxijnv7,1,7.8,27.3,2025-05-17T16:26:32.330Z,2025-05-17T16:47:09Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,5733139249,285,,5733139287,233,260,5733139247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815833617,207,6,1,26,54,7efqk7uh63928il0yffxijnv7,0,4.5,24.0,2025-05-17T16:26:35.098Z,2025-05-17T16:27:30Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,5733139379,233,261,5733139315,73,,5733139313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815833605,261,6,1,26,54,duspptyvnr5kpx2iko5gerhnz,1,95.5,76.0,2025-05-17T16:26:35.098Z,2025-05-17T16:27:29Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5733139355,233,207,5733139297,56,Center,5733139299,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815833977,263,1,1,27,20,duspptyvnr5kpx2iko5gerhnz,1,99.5,99.5,2025-05-17T16:27:01.099Z,2025-05-17T16:27:07Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5733141245,2,,5733141259,212,48.4,5733141247,6,,5733141251,223,,5733141249,155,,5733141253,56,Center,5733141257,141,29.1,5733141261,213,4.56,5733141263,1,,5733141255,140,92.4,,,,,,,,,,,,,,,,,,,,,
2815833991,264,1,1,27,25,duspptyvnr5kpx2iko5gerhnz,1,91.7,22.2,2025-05-17T16:27:06.025Z,2025-05-17T16:27:08Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5733141285,140,79.2,5733141289,212,13.3,5733141287,141,24.9,5733141283,56,Center,5733141281,3,,5733141291,213,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815834063,265,1,1,27,27,duspptyvnr5kpx2iko5gerhnz,1,78.4,23.1,2025-05-17T16:27:08.489Z,2025-05-17T16:27:12Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5733141641,56,Right,5733141651,213,4.87,5733141647,212,11.1,5733141643,140,80.1,5733141645,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815834109,266,61,1,27,32,duspptyvnr5kpx2iko5gerhnz,1,79.7,9.2,2025-05-17T16:27:12.617Z,2025-05-17T16:27:27Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5733141899,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815834135,267,1,1,27,34,duspptyvnr5kpx2iko5gerhnz,0,77.7,32.4,2025-05-17T16:27:15.481Z,2025-05-17T16:27:18Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,5733142061,212,26.4,5733142059,141,17.7,5733142057,140,100.0,5733142055,56,Right,5733142063,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815834171,208,5,1,27,37,7efqk7uh63928il0yffxijnv7,1,-1.0,70.4,2025-05-17T16:27:18.404Z,2025-05-17T16:27:29Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,5733142585,233,268,5733142269,56,Back,5733142271,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815834233,268,5,1,27,37,duspptyvnr5kpx2iko5gerhnz,0,101.0,29.6,2025-05-17T16:27:18.404Z,2025-05-17T16:27:29Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,5733142625,233,208,5733142573,56,Center,5733142575,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815834341,209,1,1,27,56,7efqk7uh63928il0yffxijnv7,1,4.3,60.0,2025-05-17T16:27:37.045Z,2025-05-17T16:27:40Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,5733143339,140,4.3,5733143349,237,,5733143345,213,4.71,5733143335,124,,5733143341,141,45.7,5733143343,212,9.7,5733143337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815834389,210,1,1,27,59,7efqk7uh63928il0yffxijnv7,0,8.4,46.9,2025-05-17T16:27:39.908Z,2025-05-17T16:27:45Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,5733143605,157,,5733143617,1,,5733143613,212,52.0,5733143611,141,54.0,5733143609,140,57.7,5733143615,213,0.09,5733143607,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815834387,269,44,1,28,2,duspptyvnr5kpx2iko5gerhnz,1,44.0,45.0,2025-05-17T16:27:43.467Z,2025-05-17T17:53:34Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,5733143747,233,211,5733143599,56,Back,5733143601,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815834393,211,44,1,28,2,7efqk7uh63928il0yffxijnv7,0,56.0,55.0,2025-05-17T16:27:43.468Z,2025-05-17T17:53:34Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,5733143763,233,269,5733143633,56,Center,5733143635,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815834405,270,1,1,28,3,duspptyvnr5kpx2iko5gerhnz,1,46.9,43.4,2025-05-17T16:27:44.057Z,2025-05-17T16:27:46Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,5733143695,212,9.5,5733143689,56,Center,5733143703,213,5.65,5733143693,141,35.1,5733143687,3,,5733143691,140,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815834411,271,1,1,28,5,duspptyvnr5kpx2iko5gerhnz,0,54.2,35.1,2025-05-17T16:27:45.897Z,2025-05-17T16:27:55Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5733143773,140,57.7,5733143777,212,14.3,5733143775,141,55.4,5733143771,56,Center,5733143779,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815834515,212,1,1,28,8,7efqk7uh63928il0yffxijnv7,1,47.3,37.3,2025-05-17T16:27:49.093Z,2025-05-17T16:27:55Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,5733144397,212,54.8,5733144393,140,89.5,5733144391,56,Left,5733144401,1,,5733144395,141,84.8,5733144399,213,0.63,5733144389,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815834523,213,3,1,28,14,7efqk7uh63928il0yffxijnv7,0,91.4,84.5,2025-05-17T16:27:54.996Z,2025-05-17T16:47:07Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,5733144421,56,Left,5733144423,286,,5733144777,233,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815834569,272,7,1,28,14,duspptyvnr5kpx2iko5gerhnz,1,8.6,15.5,2025-05-17T16:27:54.997Z,2025-05-17T16:47:07Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,5733144713,233,213,5733144643,56,Back,5733144645,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815834577,273,4,1,28,17,duspptyvnr5kpx2iko5gerhnz,1,9.2,24.0,2025-05-17T16:27:58.009Z,2025-05-17T16:28:02Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,5733144885,233,214,5733144879,285,,5733144875,152,,5733144871,13,,5733144873,56,Back,5733144877,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815834571,214,4,1,28,17,7efqk7uh63928il0yffxijnv7,0,90.8,76.0,2025-05-17T16:27:58.010Z,2025-05-17T16:28:02Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,5733144763,265,,5733144911,233,273,5733144759,56,Center,5733144761,152,,5733144765,286,,5733144757,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815834763,274,1,1,28,32,duspptyvnr5kpx2iko5gerhnz,1,10.4,21.9,2025-05-17T16:28:12.601Z,2025-05-17T16:28:14Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,5733145715,213,1.60,5733145703,5,,5733145707,56,Back,5733145705,152,,5733145713,212,18.0,5733145711,141,48.4,5733145751,189,,5733145709,140,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815834789,275,1,1,28,34,duspptyvnr5kpx2iko5gerhnz,1,11.2,50.7,2025-05-17T16:28:15.033Z,2025-05-17T16:28:16Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,5733145809,141,79.0,5733145811,212,19.3,5733145813,213,1.52,5733145805,56,Back,5733145807,140,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815834839,276,1,1,28,35,duspptyvnr5kpx2iko5gerhnz,1,12.2,79.0,2025-05-17T16:28:15.881Z,2025-05-17T16:28:19Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,5733146139,212,21.2,5733146135,141,94.1,5733146131,56,Back,5733146133,140,29.9,5733146143,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815834875,277,1,1,28,38,duspptyvnr5kpx2iko5gerhnz,1,34.9,94.4,2025-05-17T16:28:19.097Z,2025-05-17T16:28:21Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5733146319,140,27.4,5733146325,213,3.74,5733146323,212,9.5,5733146321,141,86.5,5733146317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815834947,278,1,1,28,41,duspptyvnr5kpx2iko5gerhnz,0,28.6,85.9,2025-05-17T16:28:21.626Z,2025-05-17T16:30:14Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5733146689,141,81.8,5733146695,1,,5733146685,56,Left,5733146691,212,54.6,5733146693,213,6.23,5733146683,155,,5733146687,140,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815834941,215,12,1,28,45,7efqk7uh63928il0yffxijnv7,1,16.9,16.6,2025-05-17T16:28:25.988Z,2025-05-17T16:30:28Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,5733155181,397,,5733154641,213,0.16,5733154637,141,17.0,5733155183,233,279,5733154639,212,1.7,5733146659,56,Back,5733154635,140,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815835009,279,74,1,28,45,duspptyvnr5kpx2iko5gerhnz,1,82.8,84.4,2025-05-17T16:28:25.989Z,2025-05-17T16:30:27Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5733155143,285,,5733147025,56,Left,5733155141,397,,5733155229,233,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815838165,320,3,1,28,47,duspptyvnr5kpx2iko5gerhnz,0,88.6,82.6,2025-05-17T16:28:27.620Z,2025-05-17T16:33:24Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,5733170287,233,223,5733169077,286,,5733169075,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815835483,223,7,1,28,47,7efqk7uh63928il0yffxijnv7,0,11.4,17.4,2025-05-17T16:28:27.621Z,2025-05-17T16:34:08Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,5733170229,56,Back,5733170259,233,320,5733170231,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815838179,321,61,1,28,49,duspptyvnr5kpx2iko5gerhnz,0,94.4,82.2,2025-05-17T16:28:29.832Z,2025-05-17T16:34:41Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,5733178237,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815835097,216,12,1,28,50,7efqk7uh63928il0yffxijnv7,1,7.5,29.7,2025-05-17T16:28:30.564Z,2025-05-17T16:34:55Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,5733147477,56,Back,5733147481,141,19.5,5733147479,140,41.0,5733147485,213,6.09,5733147483,212,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815835077,281,1,1,28,52,duspptyvnr5kpx2iko5gerhnz,1,72.4,87.5,2025-05-17T16:28:33.161Z,2025-05-17T16:36:30Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5733147387,141,86.0,5733147383,56,Left,5733147381,3,,5733147391,213,6.16,5733147385,140,80.0,5733147389,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815835017,280,61,1,28,53,duspptyvnr5kpx2iko5gerhnz,0,73.1,76.5,2025-05-17T16:28:33.609Z,2025-05-17T16:36:52Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5733147057,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815835089,282,83,1,28,55,duspptyvnr5kpx2iko5gerhnz,0,80.0,83.9,2025-05-17T16:28:35.737Z,2025-05-17T16:28:37Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5733147507,399,80115v2kkgjym3ubywmkz654a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815835115,218,1,1,28,56,7efqk7uh63928il0yffxijnv7,1,26.8,28.9,2025-05-17T16:28:36.896Z,2025-05-17T16:28:38Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,5733147553,56,Back,5733147557,141,40.6,5733147555,140,29.2,5733147561,213,1.26,5733147559,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815835127,219,1,1,28,57,7efqk7uh63928il0yffxijnv7,1,29.2,40.6,2025-05-17T16:28:38.164Z,2025-05-17T16:28:39Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,5733147623,212,2.6,5733147617,140,29.9,5733147619,141,37.0,5733147625,213,5.00,5733147615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815835133,220,1,1,28,58,7efqk7uh63928il0yffxijnv7,0,29.9,37.0,2025-05-17T16:28:38.965Z,2025-05-17T16:28:39Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,5733147657,212,5.6,5733147655,141,36.9,5733147653,140,24.6,5733147651,56,Back,5733147659,213,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815835123,283,8,1,28,58,duspptyvnr5kpx2iko5gerhnz,1,74.7,70.5,2025-05-17T16:28:39.038Z,2025-05-17T16:37:09Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5733147593,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815835145,284,1,1,28,59,duspptyvnr5kpx2iko5gerhnz,1,77.4,69.6,2025-05-17T16:28:40.361Z,2025-05-17T16:28:41Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,5733147707,140,75.0,5733147713,213,1.77,5733147705,56,Left,5733147711,212,12.8,5733147709,141,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815835223,286,1,1,29,6,duspptyvnr5kpx2iko5gerhnz,0,96.8,88.7,2025-05-17T16:28:46.617Z,2025-05-17T16:28:48Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5733148155,213,4.27,5733148137,2,,5733148145,140,88.8,5733148143,56,Center,5733148149,141,62.7,5733148151,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815835389,221,12,1,29,8,7efqk7uh63928il0yffxijnv7,1,9.4,35.4,2025-05-17T16:28:48.774Z,2025-05-17T16:29:02Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,5733149031,213,5.99,5733149027,141,28.5,5733149023,56,Back,5733149025,140,24.3,5733149029,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815835295,287,1,1,29,10,duspptyvnr5kpx2iko5gerhnz,1,76.7,66.3,2025-05-17T16:28:50.873Z,2025-05-17T16:28:54Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5733148531,56,Center,5733148537,212,17.4,5733148533,140,69.4,5733148539,213,4.26,5733148535,141,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815835351,288,1,1,29,13,duspptyvnr5kpx2iko5gerhnz,1,70.2,40.3,2025-05-17T16:28:54.041Z,2025-05-17T16:28:58Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,5733148811,56,Right,5733148817,141,13.8,5733148821,213,5.14,5733148813,140,78.1,5733148819,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815835367,289,1,1,29,17,duspptyvnr5kpx2iko5gerhnz,1,77.2,22.8,2025-05-17T16:28:58.360Z,2025-05-17T16:29:01Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,5733148931,141,36.4,5733148933,212,18.3,5733148929,140,92.2,5733148927,56,Center,5733148935,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815835371,290,61,1,29,20,duspptyvnr5kpx2iko5gerhnz,0,92.2,36.4,2025-05-17T16:29:01.097Z,2025-05-17T16:29:28Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,5733148943,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815835403,222,12,1,29,21,7efqk7uh63928il0yffxijnv7,1,12.0,65.4,2025-05-17T16:29:02.213Z,2025-05-17T16:37:45Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,5733149099,212,35.1,5733149101,213,5.66,5733149095,140,39.2,5733149097,141,35.5,5733149093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815835461,291,1,1,29,25,duspptyvnr5kpx2iko5gerhnz,1,60.5,67.6,2025-05-17T16:29:06.153Z,2025-05-17T16:29:08Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,5733149385,140,74.6,5733149389,212,20.4,5733149383,56,Left,5733149387,141,88.3,5733149391,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815835511,292,1,1,29,27,duspptyvnr5kpx2iko5gerhnz,1,75.2,88.4,2025-05-17T16:29:08.137Z,2025-05-17T16:29:11Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5733149669,213,4.72,5733149661,56,Center,5733149667,212,9.5,5733149665,141,74.5,5733149663,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815835521,293,1,1,29,31,duspptyvnr5kpx2iko5gerhnz,0,80.9,82.3,2025-05-17T16:29:11.657Z,2025-05-17T16:29:12Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5733149727,213,4.70,5733149725,212,11.0,5733149723,141,66.1,5733149719,56,Center,5733149721,140,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815835581,224,1,1,29,34,7efqk7uh63928il0yffxijnv7,1,21.9,37.6,2025-05-17T16:29:15.156Z,2025-05-17T16:38:02Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,5733150045,140,30.9,5733196287,1,,5733150049,212,14.6,5733150051,213,5.42,5733150047,141,21.2,5733150043,56,Back,5733196285,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815835613,226,50,1,29,39,7efqk7uh63928il0yffxijnv7,1,31.8,15.0,2025-05-17T16:29:19.893Z,2025-05-17T16:29:28Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,5733150217,285,,5733150215,56,Back,5733150575,233,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815835665,294,7,1,29,39,duspptyvnr5kpx2iko5gerhnz,1,68.2,85.0,2025-05-17T16:29:19.894Z,2025-05-17T16:29:27Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5733150549,56,Left,5733150571,286,,5733150567,233,226,5733150547,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815835695,227,5,1,29,43,7efqk7uh63928il0yffxijnv7,1,32.6,-1.7,2025-05-17T16:29:23.733Z,2025-05-17T16:36:00Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,5733150657,347,,5733150655,56,Back,5733150869,233,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815835735,295,5,1,29,43,duspptyvnr5kpx2iko5gerhnz,0,67.4,101.7,2025-05-17T16:29:23.733Z,2025-05-17T16:36:01Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5733150863,347,,5733150909,233,227,5733150861,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815836005,228,1,1,30,5,7efqk7uh63928il0yffxijnv7,1,30.2,0.0,2025-05-17T16:29:45.925Z,2025-05-17T16:29:48Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,5733152263,141,17.1,5733152267,213,0.69,5733152261,140,44.6,5733152259,56,Back,5733152257,107,,5733152265,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815836011,229,44,1,30,7,7efqk7uh63928il0yffxijnv7,1,40.0,17.4,2025-05-17T16:29:48.405Z,2025-05-17T17:53:34Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,5733152293,285,,5733152291,56,Back,5733152339,233,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815836021,296,44,1,30,7,duspptyvnr5kpx2iko5gerhnz,0,60.0,82.6,2025-05-17T16:29:48.406Z,2025-05-17T17:53:35Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,5733152325,56,Left,5733152329,286,,5733152355,233,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815836015,230,1,1,30,8,7efqk7uh63928il0yffxijnv7,0,44.6,17.1,2025-05-17T16:29:48.677Z,2025-05-17T16:31:26Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,5733152307,3,,5733152315,212,12.4,5733152311,140,33.3,5733152309,56,Back,5733152321,156,,5733152313,141,11.7,5733152317,213,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815836083,298,1,1,30,11,duspptyvnr5kpx2iko5gerhnz,1,74.9,89.6,2025-05-17T16:29:52.089Z,2025-05-17T16:29:55Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,5733152659,56,Center,5733152661,140,66.2,5733152667,213,4.17,5733152665,212,17.6,5733152663,141,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815836145,299,1,1,30,14,duspptyvnr5kpx2iko5gerhnz,1,65.5,54.9,2025-05-17T16:29:55.145Z,2025-05-17T16:29:59Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5733152981,212,14.0,5733152977,140,63.1,5733152985,213,4.53,5733152979,141,34.6,5733152975,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815836193,300,1,1,30,18,duspptyvnr5kpx2iko5gerhnz,1,68.9,32.1,2025-05-17T16:29:59.528Z,2025-05-17T16:30:02Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,5733153281,140,66.8,5733153287,213,1.95,5733153285,212,6.0,5733153279,56,Center,5733153283,141,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815836259,301,1,1,30,22,duspptyvnr5kpx2iko5gerhnz,1,67.9,39.7,2025-05-17T16:30:02.841Z,2025-05-17T16:30:07Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5733153661,140,78.8,5733153659,56,Right,5733153663,141,4.4,5733153667,213,5.16,5733153665,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815836299,302,1,1,30,27,duspptyvnr5kpx2iko5gerhnz,1,78.4,6.5,2025-05-17T16:30:07.769Z,2025-05-17T16:30:11Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,5733153875,213,2.06,5733153867,140,70.8,5733153863,56,Center,5733153873,212,16.8,5733153871,141,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815836347,303,1,1,30,31,duspptyvnr5kpx2iko5gerhnz,1,71.2,37.1,2025-05-17T16:30:11.753Z,2025-05-17T16:30:14Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,5733154115,212,19.1,5733154107,155,,5733154117,213,6.14,5733154113,141,33.0,5733154109,56,Center,5733154111,140,89.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815836383,231,45,1,30,34,7efqk7uh63928il0yffxijnv7,0,9.6,64.0,2025-05-17T16:30:14.665Z,2025-05-17T17:53:26Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,5733154309,285,,5733154351,233,304,5733154307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815836369,304,3,1,30,34,duspptyvnr5kpx2iko5gerhnz,1,90.4,36.0,2025-05-17T16:30:14.665Z,2025-05-17T17:53:25Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,5733154219,286,,5733154217,56,Center,5733154319,233,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815836373,305,1,1,30,35,duspptyvnr5kpx2iko5gerhnz,0,97.5,33.6,2025-05-17T16:30:16.425Z,2025-05-17T16:30:17Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,5733154249,141,36.3,5733154251,212,2.1,5733154253,213,2.05,5733154247,140,96.6,5733154245,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815836487,232,1,1,30,37,7efqk7uh63928il0yffxijnv7,0,3.9,61.2,2025-05-17T16:30:18.366Z,2025-05-17T16:59:05Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,5733154907,140,11.1,5733154913,213,0.87,5733154905,56,Back,5733154911,212,11.8,5733154909,141,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815837269,237,51,1,30,38,7efqk7uh63928il0yffxijnv7,1,3.8,57.8,2025-05-17T16:30:19.438Z,2025-05-17T16:31:22Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,5733159877,169,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
