id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2820737529,259,4,1,30,36,7efqk7uh63928il0yffxijnv7,1,32.8,55.6,2025-06-01T16:01:42.233Z,2025-06-01T16:01:45Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5760429271,13,,5760429273,56,Back,5760429325,285,,5760429275,152,,5760429277,265,,5760429297,233,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820737527,268,4,1,30,36,8eab5wbcnttsiosd1o8c71gmk,0,67.2,44.4,2025-06-01T16:01:42.234Z,2025-06-01T16:01:46Z,9wpb7yiz7zdsb7bj70ornyfis,J. Kekarainen,,,5760429323,233,259,5760429259,56,Center,5760429257,13,,5760429263,265,,5760429327,286,,5760429261,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820737707,261,1,1,31,18,7efqk7uh63928il0yffxijnv7,0,24.1,72.0,2025-06-01T16:02:23.615Z,2025-06-01T16:02:26Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5760430197,152,,5760430207,213,0.33,5760430205,212,52.1,5760430199,56,Left,5760430193,5,,5760430203,141,96.8,5760430201,140,71.0,5760430209,1,,5760430195,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820737709,270,43,1,31,19,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-06-01T16:02:25.281Z,2025-06-01T16:02:46Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5760430213,56,Back,5760430661,144,44,5760430249,233,262,5760430215,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820737711,262,43,1,31,19,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-06-01T16:02:25.282Z,2025-06-01T16:02:57Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5760430219,56,Left,5760430221,286,0,5760431093,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820737713,271,12,1,31,20,8eab5wbcnttsiosd1o8c71gmk,1,31.2,4.4,2025-06-01T16:02:26.033Z,2025-06-01T16:02:27Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5760430231,213,4.29,5760430223,56,Back,5760430247,167,,5760430229,212,3.9,5760430225,140,29.7,5760430227,141,0.0,5760430237,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820737725,263,5,1,31,21,7efqk7uh63928il0yffxijnv7,1,71.6,101.2,2025-06-01T16:02:27.075Z,2025-06-01T16:21:48Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5760430327,233,272,5760430323,347,,5760430321,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820737717,272,5,1,31,21,8eab5wbcnttsiosd1o8c71gmk,0,28.4,-1.2,2025-06-01T16:02:27.075Z,2025-06-01T16:21:48Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5760430245,347,,5760430331,233,263,5760430243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820737785,264,1,1,31,40,7efqk7uh63928il0yffxijnv7,0,75.6,100.0,2025-06-01T16:02:46.095Z,2025-06-01T16:02:49Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5760430683,107,,5760430689,141,71.8,5760430685,56,Center,5760430687,140,89.2,5760430695,1,,5760430693,213,5.32,5760430691,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820737791,273,44,1,31,43,8eab5wbcnttsiosd1o8c71gmk,1,11.2,28.8,2025-06-01T16:02:48.569Z,2025-06-01T16:21:34Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5760430765,233,265,5760430719,285,,5760430717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820737787,265,44,1,31,43,7efqk7uh63928il0yffxijnv7,0,88.8,71.2,2025-06-01T16:02:48.570Z,2025-06-01T16:21:34Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5760430787,233,273,5760430701,286,,5760430699,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820737817,274,12,1,31,43,8eab5wbcnttsiosd1o8c71gmk,1,12.0,29.8,2025-06-01T16:02:49.240Z,2025-06-01T16:02:51Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5760430859,212,15.1,5760430853,56,Back,5760430861,213,5.05,5760430857,141,8.9,5760430855,140,16.8,5760430881,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820737833,275,1,1,31,47,8eab5wbcnttsiosd1o8c71gmk,0,16.8,8.9,2025-06-01T16:02:53.136Z,2025-06-01T16:02:54Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5760430971,1,,5760430967,213,5.82,5760430959,56,Back,5760430965,212,15.7,5760430957,157,,5760430963,141,0.0,5760430961,140,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820737913,266,5,1,31,48,7efqk7uh63928il0yffxijnv7,1,70.9,101.4,2025-06-01T16:02:53.749Z,2025-06-01T16:21:49Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5760431461,347,,5760431459,56,Left,5760431475,233,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820737835,276,5,1,31,48,8eab5wbcnttsiosd1o8c71gmk,0,29.1,-1.4,2025-06-01T16:02:53.749Z,2025-06-01T16:21:49Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5760430975,347,,5760431481,233,266,5760430973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820737921,267,1,1,32,4,7efqk7uh63928il0yffxijnv7,1,82.4,100.0,2025-06-01T16:03:09.694Z,2025-06-01T16:03:12Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5760431507,140,91.7,5760431505,56,Center,5760431511,212,20.4,5760431513,213,5.21,5760431503,107,,5760431509,141,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820737925,268,1,1,32,6,7efqk7uh63928il0yffxijnv7,0,91.7,75.7,2025-06-01T16:03:12.084Z,2025-06-01T16:03:13Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5760431541,213,4.89,5760431537,141,59.7,5760431535,140,93.6,5760431531,168,,5760431533,56,Center,5760431539,212,11.1,5760431529,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820737951,277,12,1,32,7,8eab5wbcnttsiosd1o8c71gmk,1,8.2,45.5,2025-06-01T16:03:13.553Z,2025-06-01T16:03:19Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5760431665,212,34.8,5760431661,140,41.2,5760431663,141,40.1,5760431659,56,Back,5760431667,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820737949,269,1,1,32,12,7efqk7uh63928il0yffxijnv7,0,55.7,59.0,2025-06-01T16:03:18.208Z,2025-06-01T16:03:19Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5760431657,1,,5760431649,140,92.4,5760431645,155,,5760431653,212,39.7,5760431651,141,44.8,5760431647,56,Center,5760431655,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820737975,279,1,1,32,16,8eab5wbcnttsiosd1o8c71gmk,0,14.7,60.6,2025-06-01T16:03:21.561Z,2025-06-01T16:03:26Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5760431805,213,0.17,5760431795,199,,5760431803,212,66.2,5760431801,141,76.9,5760431797,56,Center,5760431799,140,76.9,5760431807,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820737979,271,12,1,32,20,7efqk7uh63928il0yffxijnv7,1,22.9,26.1,2025-06-01T16:03:25.799Z,2025-06-01T16:03:28Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5760431845,15,,5760431825,140,25.3,5760431827,141,20.1,5760431831,213,5.27,5760431829,212,4.8,5760431823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738057,272,12,1,32,22,7efqk7uh63928il0yffxijnv7,1,26.2,17.9,2025-06-01T16:03:28.252Z,2025-06-01T16:03:39Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5760432155,141,30.6,5760432157,212,69.9,5760432159,213,0.12,5760432153,140,92.3,5760432151,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738043,281,1,1,32,29,8eab5wbcnttsiosd1o8c71gmk,1,12.8,68.4,2025-06-01T16:03:34.720Z,2025-06-01T16:03:37Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5760432039,140,21.7,5760432035,123,,5760432041,141,81.5,5760432043,212,12.9,5760432037,56,Back,5760432045,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738081,282,1,1,32,32,8eab5wbcnttsiosd1o8c71gmk,1,24.5,80.8,2025-06-01T16:03:37.648Z,2025-06-01T16:03:47Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5760432397,140,33.0,5760432399,141,63.9,5760432401,212,14.6,5760432403,213,5.37,5760432395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738091,283,1,1,32,41,8eab5wbcnttsiosd1o8c71gmk,1,46.5,46.3,2025-06-01T16:03:47.009Z,2025-06-01T16:03:49Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5760432467,213,4.97,5760432459,56,Right,5760432463,141,14.3,5760432461,140,52.0,5760432465,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738103,284,1,1,32,43,8eab5wbcnttsiosd1o8c71gmk,1,45.6,14.1,2025-06-01T16:03:49.538Z,2025-06-01T16:03:51Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5760432537,140,40.2,5760432541,212,13.7,5760432543,213,2.00,5760432535,56,Back,5760432539,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738133,285,1,1,32,45,8eab5wbcnttsiosd1o8c71gmk,1,40.2,32.4,2025-06-01T16:03:51.289Z,2025-06-01T16:03:59Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5760432697,140,38.5,5760432701,212,26.2,5760432703,213,1.64,5760432695,56,Back,5760432699,141,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738143,286,1,1,32,53,8eab5wbcnttsiosd1o8c71gmk,1,60.8,82.4,2025-06-01T16:03:58.913Z,2025-06-01T16:04:00Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5760432747,140,68.1,5760432753,213,0.92,5760432751,212,12.7,5760432749,141,97.2,5760432745,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738157,287,1,1,32,55,8eab5wbcnttsiosd1o8c71gmk,1,68.1,97.2,2025-06-01T16:04:00.696Z,2025-06-01T16:04:02Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5760432829,141,92.4,5760432833,213,3.57,5760432831,212,7.9,5760432827,140,61.3,5760432825,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738183,288,1,1,32,57,8eab5wbcnttsiosd1o8c71gmk,1,61.3,92.4,2025-06-01T16:04:02.610Z,2025-06-01T16:04:06Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5760432957,212,9.3,5760432949,155,,5760432955,141,96.8,5760432959,213,0.33,5760432951,56,Left,5760432953,140,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738185,289,1,1,33,1,8eab5wbcnttsiosd1o8c71gmk,1,76.9,93.2,2025-06-01T16:04:06.625Z,2025-06-01T16:04:08Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5760432991,213,5.05,5760432987,141,81.7,5760432985,140,79.5,5760432989,212,8.3,5760432983,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738207,290,1,1,33,2,8eab5wbcnttsiosd1o8c71gmk,1,79.5,81.7,2025-06-01T16:04:08.328Z,2025-06-01T16:04:11Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5760433087,56,Left,5760433089,140,96.2,5760433095,213,6.25,5760433093,212,17.5,5760433091,141,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738209,291,1,1,33,5,8eab5wbcnttsiosd1o8c71gmk,0,96.2,80.8,2025-06-01T16:04:11.184Z,2025-06-01T16:04:12Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5760433103,141,61.4,5760433101,140,92.3,5760433135,195,,5760433107,213,4.41,5760433099,56,Center,5760433105,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738231,274,12,1,33,7,7efqk7uh63928il0yffxijnv7,1,8.0,37.7,2025-06-01T16:04:13.087Z,2025-06-01T16:04:16Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5760433239,140,27.0,5760433243,212,23.3,5760433241,141,20.1,5760433237,56,Back,5760433245,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738235,275,83,1,33,10,7efqk7uh63928il0yffxijnv7,0,11.5,13.5,2025-06-01T16:04:16.336Z,2025-06-01T16:04:17Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5760433315,399,9618hk1lq7i6see347k7plkyy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738239,292,3,1,33,10,8eab5wbcnttsiosd1o8c71gmk,0,85.0,86.8,2025-06-01T16:04:16.512Z,2025-06-01T16:04:21Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5760433273,56,Left,5760433275,286,,5760433357,233,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738251,276,7,1,33,10,7efqk7uh63928il0yffxijnv7,0,15.0,13.2,2025-06-01T16:04:16.513Z,2025-06-01T16:04:21Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5760433329,233,292,5760433327,285,,5760433325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738261,293,1,1,33,12,8eab5wbcnttsiosd1o8c71gmk,1,81.1,89.4,2025-06-01T16:04:18.296Z,2025-06-01T16:04:19Z,9wpb7yiz7zdsb7bj70ornyfis,J. Kekarainen,,,5760433377,56,Left,5760433383,212,6.8,5760433381,141,85.7,5760433379,140,75.1,5760433385,213,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738275,294,1,1,33,13,8eab5wbcnttsiosd1o8c71gmk,1,75.1,85.7,2025-06-01T16:04:18.936Z,2025-06-01T16:04:21Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5760433461,213,4.28,5760433457,141,73.8,5760433453,56,Center,5760433459,212,8.9,5760433455,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738297,295,1,1,33,15,8eab5wbcnttsiosd1o8c71gmk,1,71.5,73.8,2025-06-01T16:04:20.825Z,2025-06-01T16:04:24Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5760433599,212,22.5,5760433593,141,56.1,5760433603,213,3.71,5760433589,140,53.4,5760433585,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738285,277,83,1,33,15,7efqk7uh63928il0yffxijnv7,0,30.8,41.9,2025-06-01T16:04:20.944Z,2025-06-01T16:04:25Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5760433635,399,2fw3pz0v22kdbiognam8zsvoq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738301,296,1,1,33,18,8eab5wbcnttsiosd1o8c71gmk,1,55.7,49.6,2025-06-01T16:04:24.416Z,2025-06-01T16:04:28Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5760433723,1,,5760433619,141,93.5,5760433621,212,48.2,5760433623,213,0.67,5760433613,155,,5760433615,56,Left,5760433617,140,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738343,297,1,1,33,22,8eab5wbcnttsiosd1o8c71gmk,1,90.4,93.9,2025-06-01T16:04:28.249Z,2025-06-01T16:04:32Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5760433877,141,96.5,5760433881,213,2.95,5760433879,212,9.2,5760433873,56,Left,5760433875,140,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738361,298,1,1,33,26,8eab5wbcnttsiosd1o8c71gmk,1,76.0,97.2,2025-06-01T16:04:32.105Z,2025-06-01T16:04:36Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5760433967,212,19.7,5760433961,56,Left,5760433963,140,58.4,5760433969,213,3.49,5760433965,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738379,299,1,1,33,30,8eab5wbcnttsiosd1o8c71gmk,1,56.4,80.2,2025-06-01T16:04:36.304Z,2025-06-01T16:04:39Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5760434077,140,48.1,5760434081,212,22.1,5760434083,213,4.31,5760434079,141,50.4,5760434075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738393,300,1,1,33,34,8eab5wbcnttsiosd1o8c71gmk,1,48.1,54.8,2025-06-01T16:04:39.744Z,2025-06-01T16:04:43Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5760434135,212,12.5,5760434131,140,46.1,5760434133,141,72.9,5760434129,56,Back,5760434137,213,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738407,301,1,1,33,37,8eab5wbcnttsiosd1o8c71gmk,1,50.6,72.1,2025-06-01T16:04:42.961Z,2025-06-01T16:04:46Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5760434207,140,52.6,5760434209,141,46.0,5760434213,213,4.83,5760434211,212,17.9,5760434205,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738429,302,1,1,33,40,8eab5wbcnttsiosd1o8c71gmk,1,52.6,46.0,2025-06-01T16:04:45.984Z,2025-06-01T16:04:53Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5760434339,56,Back,5760434347,213,1.80,5760434343,141,69.4,5760434341,140,49.0,5760434345,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738437,303,2,1,33,47,8eab5wbcnttsiosd1o8c71gmk,1,57.6,62.1,2025-06-01T16:04:52.914Z,2025-06-01T16:05:30Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5760434477,1,,5760434409,141,69.4,5760434407,140,93.4,5760434479,56,Center,5760434475,7,9618hk1lq7i6see347k7plkyy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738453,278,55,1,33,47,7efqk7uh63928il0yffxijnv7,1,18.7,36.0,2025-06-01T16:04:52.915Z,2025-06-01T16:21:13Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5760434663,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738603,279,1,1,34,21,7efqk7uh63928il0yffxijnv7,1,16.0,39.4,2025-06-01T16:05:27.228Z,2025-06-01T16:05:29Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5760435221,157,,5760435223,241,,5760435219,5,,5760435229,141,40.4,5760435233,213,0.01,5760435231,212,47.4,5760435225,56,Center,5760435235,1,,5760435227,140,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738609,280,44,1,34,24,7efqk7uh63928il0yffxijnv7,1,61.6,37.9,2025-06-01T16:05:29.696Z,2025-06-01T16:21:34Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5760435249,56,Center,5760435251,286,,5760435279,233,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738607,304,44,1,34,24,8eab5wbcnttsiosd1o8c71gmk,0,38.4,62.1,2025-06-01T16:05:29.697Z,2025-06-01T16:21:35Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5760435247,285,,5760435283,233,280,5760435245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738617,281,1,1,34,24,7efqk7uh63928il0yffxijnv7,1,63.6,44.0,2025-06-01T16:05:29.899Z,2025-06-01T16:05:31Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5760435291,3,,5760435293,168,,5760435299,141,29.7,5760435295,56,Center,5760435301,212,13.3,5760435303,213,5.47,5760435297,140,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738627,282,1,1,34,25,7efqk7uh63928il0yffxijnv7,1,72.3,29.7,2025-06-01T16:05:30.993Z,2025-06-01T16:05:34Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5760435367,56,Center,5760435375,213,0.88,5760435369,140,75.7,5760435373,212,5.6,5760435371,141,36.0,5760435365,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738631,305,4,1,34,28,8eab5wbcnttsiosd1o8c71gmk,1,25.9,67.2,2025-06-01T16:05:34.226Z,2025-06-01T16:21:11Z,,,,,5760435435,285,,5760435459,233,283,5760435429,10,,5760435433,152,,5760435431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738629,283,4,1,34,28,7efqk7uh63928il0yffxijnv7,0,74.1,32.8,2025-06-01T16:05:34.227Z,2025-06-01T16:21:11Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5760435439,56,Center,5760435481,233,305,5760435443,286,,5760435441,152,,5760435437,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738673,306,1,1,34,36,8eab5wbcnttsiosd1o8c71gmk,1,28.8,63.3,2025-06-01T16:05:41.904Z,2025-06-01T16:05:44Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5760435685,141,8.3,5760435683,140,40.8,5760435681,56,Back,5760435689,213,5.04,5760435677,152,,5760435691,1,,5760435673,5,,5760435687,212,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738695,307,1,1,34,38,8eab5wbcnttsiosd1o8c71gmk,1,42.2,9.2,2025-06-01T16:05:44.296Z,2025-06-01T16:05:47Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5760435817,213,0.45,5760435813,141,24.0,5760435811,140,61.8,5760435815,212,22.9,5760435809,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738697,308,61,1,34,41,8eab5wbcnttsiosd1o8c71gmk,0,61.8,24.0,2025-06-01T16:05:47.371Z,2025-06-01T16:05:47Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5760435831,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738703,285,3,1,34,42,7efqk7uh63928il0yffxijnv7,0,30.0,76.2,2025-06-01T16:05:47.871Z,2025-06-01T16:21:21Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5760435943,233,309,5760435863,285,,5760435861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738715,309,7,1,34,42,8eab5wbcnttsiosd1o8c71gmk,1,70.0,23.8,2025-06-01T16:05:47.872Z,2025-06-01T16:21:20Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5760435901,56,Center,5760435923,286,,5760435919,233,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738717,310,50,1,34,43,8eab5wbcnttsiosd1o8c71gmk,1,67.7,29.5,2025-06-01T16:05:49.521Z,2025-06-01T16:21:21Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5760436039,233,286,5760435907,286,,5760435905,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738735,286,7,1,34,43,7efqk7uh63928il0yffxijnv7,1,32.3,70.5,2025-06-01T16:05:49.522Z,2025-06-01T16:21:21Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5760436027,233,310,5760435999,285,,5760435997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738775,288,1,1,34,47,7efqk7uh63928il0yffxijnv7,1,32.0,41.2,2025-06-01T16:05:52.644Z,2025-06-01T16:05:57Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5760436187,56,Back,5760436195,213,5.89,5760436189,140,48.1,5760436193,212,18.3,5760436191,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738765,312,43,1,34,50,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-06-01T16:05:56.272Z,2025-06-01T16:07:16Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5760439001,144,83,5760436321,399,7x14tbg2brvxi5g9jdbovp8gk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820738789,289,3,1,34,51,7efqk7uh63928il0yffxijnv7,1,53.4,27.4,2025-06-01T16:05:56.956Z,2025-06-01T16:06:00Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5760436257,286,,5760436273,233,313,5760436255,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
