id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2820690495,172,1,1,24,7,3cbke8cbou2ms925872vk6dwx,0,42.9,7.9,2025-06-01T13:24:26.422Z,2025-06-01T13:24:30Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5760160081,155,,5760160093,213,0.98,5760160089,141,100.0,5760160095,1,,5760160083,196,,5760160085,56,Left,5760160087,140,83.8,5760160091,212,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820690499,173,5,1,24,11,3cbke8cbou2ms925872vk6dwx,0,84.2,101.8,2025-06-01T13:24:30.151Z,2025-06-01T13:24:32Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5760160115,347,,5760160155,233,259,5760160113,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820690503,259,5,1,24,11,2rdnn9p03qrmmv34tyx1nahpa,1,15.8,-1.8,2025-06-01T13:24:30.151Z,2025-06-01T13:50:38Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5760160141,56,Back,5760160143,347,,5760160147,233,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820690539,260,1,1,24,16,2rdnn9p03qrmmv34tyx1nahpa,1,18.2,0.0,2025-06-01T13:24:35.357Z,2025-06-01T13:24:39Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5760160341,141,15.0,5760160339,140,30.4,5760160343,212,16.7,5760160345,213,0.70,5760160335,107,,5760160337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820690553,261,1,1,24,19,2rdnn9p03qrmmv34tyx1nahpa,1,26.9,14.7,2025-06-01T13:24:38.908Z,2025-06-01T13:24:41Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5760160437,213,4.65,5760160429,56,Back,5760160431,140,26.7,5760160433,141,9.4,5760160435,212,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820690543,174,83,1,24,20,3cbke8cbou2ms925872vk6dwx,0,73.0,89.6,2025-06-01T13:24:39.366Z,2025-06-01T13:24:44Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5760160525,399,afacx0e14xrz11u9dnbry92ei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820690559,262,50,1,24,22,2rdnn9p03qrmmv34tyx1nahpa,1,24.5,7.5,2025-06-01T13:24:41.205Z,2025-06-01T13:55:40Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5760160481,233,175,5760160459,56,Back,5760160461,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820690557,175,7,1,24,22,3cbke8cbou2ms925872vk6dwx,0,75.5,92.5,2025-06-01T13:24:41.206Z,2025-06-01T13:55:39Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5760160457,286,,5760160473,233,262,5760160455,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820690577,263,61,1,24,24,2rdnn9p03qrmmv34tyx1nahpa,1,22.8,6.2,2025-06-01T13:24:43.286Z,2025-06-01T13:35:59Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5760160541,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820690635,176,5,1,24,25,3cbke8cbou2ms925872vk6dwx,1,77.7,101.5,2025-06-01T13:24:44.924Z,2025-06-01T13:50:39Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5760160837,347,,5760184783,233,264,5760160835,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820690583,264,5,1,24,25,2rdnn9p03qrmmv34tyx1nahpa,0,22.3,-1.5,2025-06-01T13:24:44.924Z,2025-06-01T13:35:57Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5760184787,233,176,5760160569,56,Back,5760160573,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820690689,177,1,1,24,35,3cbke8cbou2ms925872vk6dwx,1,79.7,100.0,2025-06-01T13:24:54.854Z,2025-06-01T13:24:59Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5760161115,213,5.79,5760161111,141,89.1,5760161113,212,17.1,5760161105,107,,5760161109,140,94.0,5760161107,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820690695,178,1,1,24,40,3cbke8cbou2ms925872vk6dwx,1,96.8,94.2,2025-06-01T13:24:59.206Z,2025-06-01T13:24:59Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5760161135,212,8.4,5760161131,140,88.9,5760161133,141,92.7,5760161129,56,Left,5760161137,213,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820690719,179,1,1,24,40,3cbke8cbou2ms925872vk6dwx,0,88.9,92.7,2025-06-01T13:24:59.672Z,2025-06-01T13:25:03Z,ecuwplrj6gv5s67cg9lu342ui,O. Güneş,,,5760161251,141,57.6,5760161253,212,25.2,5760161255,213,5.04,5760161247,56,Center,5760161249,140,96.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820690809,267,1,1,24,55,2rdnn9p03qrmmv34tyx1nahpa,0,14.7,59.7,2025-06-01T13:25:14.541Z,2025-06-01T13:25:18Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5760161735,213,0.09,5760161733,212,45.0,5760161731,141,65.5,5760161725,155,,5760161729,140,57.4,5760161727,56,Center,5760161737,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820690815,180,44,1,24,59,3cbke8cbou2ms925872vk6dwx,1,43.2,34.6,2025-06-01T13:25:18.108Z,2025-06-01T13:25:21Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5760161767,285,,5760161773,233,268,5760161765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820690813,268,44,1,24,59,2rdnn9p03qrmmv34tyx1nahpa,0,56.8,65.4,2025-06-01T13:25:18.109Z,2025-06-01T13:25:22Z,7wysiv77u3wt6pk31uzzl7dre,T. Hytönen,,,5760161755,56,Center,5760161797,233,180,5760161757,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820690831,181,1,1,25,0,3cbke8cbou2ms925872vk6dwx,1,42.8,33.6,2025-06-01T13:25:19.062Z,2025-06-01T13:25:22Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5760161893,212,32.6,5760161887,56,Center,5760161889,140,63.2,5760161891,141,69.7,5760161895,213,0.85,5760161897,1,,5760161885,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820690847,183,3,1,25,4,3cbke8cbou2ms925872vk6dwx,0,73.2,66.1,2025-06-01T13:25:23.495Z,2025-06-01T13:55:40Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5760161975,286,,5760162147,233,269,5760161971,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820690871,269,7,1,25,4,2rdnn9p03qrmmv34tyx1nahpa,1,26.8,33.9,2025-06-01T13:25:23.496Z,2025-06-01T13:55:40Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5760162127,56,Back,5760162129,285,,5760162143,233,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820690905,271,1,1,25,11,2rdnn9p03qrmmv34tyx1nahpa,1,44.0,24.7,2025-06-01T13:25:30.477Z,2025-06-01T13:25:31Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5760162305,213,4.80,5760162303,212,9.8,5760162301,141,10.4,5760162299,140,44.8,5760162297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820690911,272,1,1,25,12,2rdnn9p03qrmmv34tyx1nahpa,1,44.8,10.4,2025-06-01T13:25:31.468Z,2025-06-01T13:25:33Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5760162331,56,Back,5760162339,213,1.91,5760162335,141,22.5,5760162333,140,42.0,5760162337,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820690919,273,1,1,25,13,2rdnn9p03qrmmv34tyx1nahpa,1,37.8,28.6,2025-06-01T13:25:32.892Z,2025-06-01T13:25:34Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5760162377,140,28.7,5760162379,141,58.7,5760162381,212,22.6,5760162383,213,2.01,5760162375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820690947,274,1,1,25,15,2rdnn9p03qrmmv34tyx1nahpa,1,30.0,62.0,2025-06-01T13:25:34.508Z,2025-06-01T13:25:40Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5760162593,141,78.1,5760162591,140,40.9,5760162589,56,Back,5760162595,212,15.8,5760162597,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820690955,275,1,1,25,21,2rdnn9p03qrmmv34tyx1nahpa,1,60.0,85.3,2025-06-01T13:25:40.492Z,2025-06-01T13:25:42Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5760162657,213,5.29,5760162649,56,Center,5760162653,141,65.2,5760162651,140,68.4,5760162655,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820690971,276,1,1,25,23,2rdnn9p03qrmmv34tyx1nahpa,1,67.5,63.9,2025-06-01T13:25:42.076Z,2025-06-01T13:25:43Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5760162735,213,5.11,5760162731,141,42.8,5760162733,212,15.6,5760162727,56,Center,5760162729,140,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820690997,277,1,1,25,24,2rdnn9p03qrmmv34tyx1nahpa,1,74.3,41.8,2025-06-01T13:25:43.757Z,2025-06-01T13:25:55Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,1.0,,5760162855,56,Center,5760162863,213,5.53,5760162857,140,84.7,5760163115,210,13,5760162861,212,14.9,5760163117,154,,5760162859,141,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820690999,278,13,1,25,28,2rdnn9p03qrmmv34tyx1nahpa,1,89.3,28.6,2025-06-01T13:25:47.292Z,2025-06-01T13:50:17Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5760163121,87,,5760163127,55,277,5760163125,154,,5760163123,29,,5760163119,113,,5760162871,63,,5760163131,102,43.7,5760163137,231,48.0,5760163133,103,5760162873,56,Center,54.2,5760162955,20,,5760163135,230,99.0,5760162869,22,,,,,,,,,,,,,
2820691159,184,5,1,25,28,3cbke8cbou2ms925872vk6dwx,1,-1.0,56.6,2025-06-01T13:25:47.654Z,2025-06-01T13:50:39Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5760163791,56,Back,5760163797,346,,5760163809,233,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691009,279,5,1,25,28,2rdnn9p03qrmmv34tyx1nahpa,0,101.0,43.4,2025-06-01T13:25:47.654Z,2025-06-01T13:50:39Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5760162933,56,Center,5760162935,346,,5760163813,233,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691163,185,1,1,25,59,3cbke8cbou2ms925872vk6dwx,1,2.9,57.5,2025-06-01T13:26:18.263Z,2025-06-01T13:26:19Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5760163839,212,16.1,5760163831,124,,5760163841,213,5.02,5760163837,141,34.9,5760163835,140,7.5,5760163845,237,,5760163833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691171,186,1,1,26,0,3cbke8cbou2ms925872vk6dwx,1,7.4,38.2,2025-06-01T13:26:19.335Z,2025-06-01T13:26:21Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5760163871,140,2.5,5760163879,212,11.0,5760163881,213,2.06,5760163869,56,Back,5760163875,141,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691185,187,1,1,26,1,3cbke8cbou2ms925872vk6dwx,1,2.5,52.5,2025-06-01T13:26:20.935Z,2025-06-01T13:26:23Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5760163945,140,12.6,5760163951,213,0.24,5760163943,56,Back,5760163949,212,10.9,5760163947,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691179,280,83,1,26,3,2rdnn9p03qrmmv34tyx1nahpa,0,84.1,42.4,2025-06-01T13:26:22.892Z,2025-06-01T13:26:27Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5760164063,399,bbdoe533sbua0ikwxa8ldo91x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691203,188,1,1,26,4,3cbke8cbou2ms925872vk6dwx,1,13.9,59.3,2025-06-01T13:26:23.145Z,2025-06-01T13:26:26Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5760164035,212,21.1,5760164033,141,85.9,5760164031,140,3.5,5760164029,56,Back,5760164037,213,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691223,189,1,1,26,6,3cbke8cbou2ms925872vk6dwx,1,3.5,85.9,2025-06-01T13:26:25.880Z,2025-06-01T13:26:31Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5760164155,140,21.7,5760164151,155,,5760164153,56,Back,5760164161,213,6.00,5760164159,212,19.9,5760164157,141,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691227,190,3,1,26,10,3cbke8cbou2ms925872vk6dwx,0,26.8,75.0,2025-06-01T13:26:29.771Z,2025-06-01T13:55:42Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5760168631,233,282,5760168583,285,,5760164179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691221,282,7,1,26,10,2rdnn9p03qrmmv34tyx1nahpa,1,73.2,25.0,2025-06-01T13:26:29.772Z,2025-06-01T13:55:42Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5760168627,233,190,5760164149,286,,5760164147,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691225,283,1,1,26,11,2rdnn9p03qrmmv34tyx1nahpa,0,69.7,29.4,2025-06-01T13:26:30.684Z,2025-06-01T13:44:36Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5760164177,213,0.70,5760164169,56,Center,5760164175,212,8.1,5760164173,141,37.1,5760164171,140,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691243,191,1,1,26,13,3cbke8cbou2ms925872vk6dwx,1,22.5,60.5,2025-06-01T13:26:32.103Z,2025-06-01T13:28:37Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5760164307,213,0.08,5760168281,1,,5760164299,56,Back,5760164303,141,63.3,5760164305,212,22.7,5760164301,140,44.0,5760168279,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691269,192,1,1,26,15,3cbke8cbou2ms925872vk6dwx,1,43.7,63.2,2025-06-01T13:26:34.103Z,2025-06-01T13:28:45Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5760164447,140,56.1,5760164449,141,83.4,5760164445,56,Left,5760164451,212,18.9,5760164453,213,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691293,193,1,1,26,18,3cbke8cbou2ms925872vk6dwx,0,78.9,64.5,2025-06-01T13:26:37.543Z,2025-06-01T13:26:41Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5760164553,56,Center,5760164555,140,89.0,5760164557,141,67.2,5760164559,212,10.8,5760164561,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691299,285,8,1,26,20,2rdnn9p03qrmmv34tyx1nahpa,1,9.7,31.0,2025-06-01T13:26:39.852Z,2025-06-01T13:48:42Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5760164593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691297,284,1,1,26,21,2rdnn9p03qrmmv34tyx1nahpa,0,11.8,30.3,2025-06-01T13:26:40.684Z,2025-06-01T13:48:59Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5760164587,212,1.2,5760164589,213,4.89,5760164585,141,28.6,5760164583,140,12.0,5760164581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691313,194,61,1,26,24,3cbke8cbou2ms925872vk6dwx,1,89.0,67.2,2025-06-01T13:26:43.879Z,2025-06-01T13:27:03Z,ecuwplrj6gv5s67cg9lu342ui,O. Güneş,,,5760164661,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691331,195,5,1,26,25,3cbke8cbou2ms925872vk6dwx,0,101.3,67.8,2025-06-01T13:26:44.168Z,2025-06-01T13:50:40Z,ecuwplrj6gv5s67cg9lu342ui,O. Güneş,,,5760164735,346,,5760164731,56,Center,5760164763,233,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691325,286,5,1,26,25,2rdnn9p03qrmmv34tyx1nahpa,1,-1.3,32.2,2025-06-01T13:26:44.168Z,2025-06-01T13:50:40Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5760164719,346,,5760164717,56,Back,5760164749,233,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691417,287,1,1,26,42,2rdnn9p03qrmmv34tyx1nahpa,1,4.6,57.6,2025-06-01T13:27:02.028Z,2025-06-01T13:27:03Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5760165239,56,Back,5760165241,140,4.9,5760165251,237,,5760165237,124,,5760165247,213,4.74,5760165243,141,42.5,5760165245,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691457,288,1,1,26,44,2rdnn9p03qrmmv34tyx1nahpa,1,4.5,42.4,2025-06-01T13:27:03.404Z,2025-06-01T13:27:08Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5760165453,213,1.44,5760165445,56,Back,5760165451,212,11.8,5760165449,141,59.6,5760165447,140,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691459,289,1,1,26,49,2rdnn9p03qrmmv34tyx1nahpa,0,9.4,60.8,2025-06-01T13:27:08.284Z,2025-06-01T13:27:09Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5760165461,155,,5760165463,56,Center,5760165465,140,57.5,5760165469,212,50.6,5760165467,141,64.0,5760165473,1,,5760165471,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691487,197,1,1,26,51,3cbke8cbou2ms925872vk6dwx,1,47.0,33.1,2025-06-01T13:27:10.679Z,2025-06-01T13:27:14Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5760165593,213,5.57,5760165589,141,12.3,5760165583,3,,5760165585,56,Right,5760165587,140,62.6,5760165591,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691489,198,61,1,26,55,3cbke8cbou2ms925872vk6dwx,0,62.6,12.3,2025-06-01T13:27:14.551Z,2025-06-01T13:27:14Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5760165597,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820699055,472,1,1,26,55,2rdnn9p03qrmmv34tyx1nahpa,0,58.8,92.4,2025-06-01T13:27:14.669Z,2025-06-01T13:48:50Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5760209097,141,84.6,5760209099,212,28.0,5760209101,213,3.33,5760209093,56,Back,5760209095,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820695391,270,61,1,26,55,3cbke8cbou2ms925872vk6dwx,0,69.7,10.9,2025-06-01T13:27:14.861Z,2025-06-01T13:46:42Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5760209313,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691521,291,1,1,26,57,2rdnn9p03qrmmv34tyx1nahpa,0,29.8,86.1,2025-06-01T13:27:16.150Z,2025-06-01T13:48:52Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5760209907,236,,5760209637,141,86.1,5760209635,140,30.2,5760165807,56,Back,5760209909,286,,5760209639,212,0.4,5760213553,233,199,5760209641,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691495,199,74,1,26,57,3cbke8cbou2ms925872vk6dwx,1,70.4,11.4,2025-06-01T13:27:16.151Z,2025-06-01T13:48:52Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5760209693,285,,5760213557,233,291,5760165671,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820699727,361,3,1,26,58,3cbke8cbou2ms925872vk6dwx,0,70.7,8.4,2025-06-01T13:27:17.035Z,2025-06-01T13:55:43Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5760212051,56,Right,5760212053,286,,5760212059,233,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691515,290,7,1,26,58,2rdnn9p03qrmmv34tyx1nahpa,1,29.3,91.6,2025-06-01T13:27:17.036Z,2025-06-01T13:55:43Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5760211803,285,,5760165773,56,Back,5760212055,233,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820699815,475,1,1,26,59,2rdnn9p03qrmmv34tyx1nahpa,1,27.5,91.2,2025-06-01T13:27:18.035Z,2025-06-01T13:48:27Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5760212627,212,5.0,5760212623,140,32.2,5760212625,141,89.9,5760212629,213,6.11,5760212621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691529,292,4,1,27,2,2rdnn9p03qrmmv34tyx1nahpa,1,29.0,91.4,2025-06-01T13:27:21.126Z,2025-06-01T13:27:28Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5760165943,152,,5760165945,265,,5760165947,285,,5760165941,56,Back,5760165961,233,200,5760165939,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691523,200,4,1,27,2,3cbke8cbou2ms925872vk6dwx,0,71.0,8.6,2025-06-01T13:27:21.127Z,2025-06-01T13:48:35Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5760165845,286,,5760165843,265,,5760165837,13,,5760165841,152,,5760166019,233,292,5760165839,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691669,293,1,1,27,24,2rdnn9p03qrmmv34tyx1nahpa,1,29.4,88.4,2025-06-01T13:27:43.053Z,2025-06-01T13:27:44Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5760166789,212,9.2,5760166781,152,,5760166791,213,4.16,5760166787,141,76.9,5760166779,5,,5760166785,140,24.8,5760166783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691681,294,1,1,27,25,2rdnn9p03qrmmv34tyx1nahpa,1,24.4,76.6,2025-06-01T13:27:44.572Z,2025-06-01T13:27:45Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5760166859,213,1.06,5760166857,212,7.7,5760166851,56,Back,5760166853,140,28.0,5760166855,141,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691683,201,45,1,27,26,3cbke8cbou2ms925872vk6dwx,0,73.5,10.4,2025-06-01T13:27:45.804Z,2025-06-01T13:55:45Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5760166865,286,,5760166863,56,Right,5760166945,233,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691693,295,3,1,27,26,2rdnn9p03qrmmv34tyx1nahpa,1,26.5,89.6,2025-06-01T13:27:45.804Z,2025-06-01T13:55:44Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5760166927,233,201,5760166907,285,,5760166905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691703,296,1,1,27,27,2rdnn9p03qrmmv34tyx1nahpa,1,28.0,80.8,2025-06-01T13:27:46.380Z,2025-06-01T13:27:48Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5760166977,212,11.7,5760166973,140,17.8,5760166975,141,73.9,5760166979,213,3.55,5760166971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691725,297,1,1,27,28,2rdnn9p03qrmmv34tyx1nahpa,1,17.1,73.9,2025-06-01T13:27:47.900Z,2025-06-01T13:27:50Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5760167093,56,Back,5760167095,140,15.1,5760167097,141,46.9,5760167099,212,18.5,5760167101,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691769,298,1,1,27,31,2rdnn9p03qrmmv34tyx1nahpa,1,14.9,44.5,2025-06-01T13:27:50.316Z,2025-06-01T13:27:55Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5760167351,212,18.5,5760167345,56,Back,5760167353,213,5.20,5760167347,140,23.1,5760167349,141,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820691793,299,1,1,27,36,2rdnn9p03qrmmv34tyx1nahpa,1,29.3,25.9,2025-06-01T13:27:55.500Z,2025-06-01T13:27:59Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5760167455,212,14.2,5760167453,141,9.1,5760167451,140,37.4,5760167449,56,Back,5760167457,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
