id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/15/value,qualifier/18/value,qualifier/16/value
2796437575,206,1,1,28,24,3cbke8cbou2ms925872vk6dwx,1,11.5,47.6,2025-04-05T16:31:01.945Z,2025-04-05T16:31:05Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5626177311,56,Back,5626177317,212,12.6,5626177319,213,1.32,5626177313,140,14.5,5626177315,141,65.5,5626177309,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796437641,210,1,1,28,29,3cbke8cbou2ms925872vk6dwx,0,11.7,74.7,2025-04-05T16:31:06.903Z,2025-04-05T16:31:08Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5626177491,1,,5626177485,141,80.3,5626177483,140,49.7,5626177487,212,40.1,5626177489,213,0.10,5626177481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796437727,286,1,1,28,34,5qxgilg61hlwxzfpdn2nhcayd,1,33.5,17.7,2025-04-05T16:31:12.109Z,2025-04-05T16:31:14Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5626177881,56,Back,5626177889,213,2.49,5626177887,212,20.9,5626177883,140,17.7,5626177885,141,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796437789,287,1,1,28,37,5qxgilg61hlwxzfpdn2nhcayd,0,22.1,28.2,2025-04-05T16:31:14.765Z,2025-04-05T16:31:18Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5626178131,212,64.0,5626178123,157,,5626178133,213,6.18,5626178129,141,18.3,5626178127,140,82.7,5626178135,1,,5626178125,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796437835,211,44,1,28,40,3cbke8cbou2ms925872vk6dwx,1,35.4,88.4,2025-04-05T16:31:18.045Z,2025-04-05T18:05:18Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5626178397,285,,5626178423,233,288,5626178395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796437793,288,44,1,28,40,5qxgilg61hlwxzfpdn2nhcayd,0,64.6,11.6,2025-04-05T16:31:18.046Z,2025-04-05T18:05:18Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5626178163,56,Right,5626178455,233,211,5626178165,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796437849,212,1,1,28,40,3cbke8cbou2ms925872vk6dwx,0,40.4,85.7,2025-04-05T16:31:18.434Z,2025-04-05T17:12:05Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5626178503,141,100.0,5626178507,212,11.1,5626178493,56,Back,5626178497,140,43.9,5626178487,3,,5626178511,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796437853,213,5,1,28,44,3cbke8cbou2ms925872vk6dwx,0,42.6,101.3,2025-04-05T16:31:22.152Z,2025-04-05T16:31:46Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5626178519,56,Back,5626178523,347,,5626178589,233,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796437811,289,5,1,28,44,5qxgilg61hlwxzfpdn2nhcayd,1,57.4,-1.3,2025-04-05T16:31:22.152Z,2025-04-05T17:12:56Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5626178287,56,Right,5626178289,347,,5626178551,233,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796437893,290,1,1,28,45,5qxgilg61hlwxzfpdn2nhcayd,1,61.4,0.0,2025-04-05T16:31:23.565Z,2025-04-05T16:31:48Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5626178739,1,,5626178737,213,2.72,5626178729,56,Back,5626178727,107,,5626178733,141,16.8,5626178731,140,34.5,5626178735,212,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796437997,291,1,1,28,47,5qxgilg61hlwxzfpdn2nhcayd,1,34.4,17.0,2025-04-05T16:31:24.986Z,2025-04-05T16:31:31Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5626179251,213,1.59,5626179249,212,25.5,5626179247,141,54.5,5626179243,56,Back,5626179245,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796438033,292,1,1,28,54,5qxgilg61hlwxzfpdn2nhcayd,1,31.6,64.2,2025-04-05T16:31:31.708Z,2025-04-05T16:31:33Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5626179451,141,67.2,5626179447,56,Back,5626179455,213,0.12,5626179449,140,47.5,5626179453,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796438053,293,1,1,28,56,5qxgilg61hlwxzfpdn2nhcayd,1,45.0,67.9,2025-04-05T16:31:33.693Z,2025-04-05T16:31:35Z,udbewp8no8ut63j1nla34ine,A. Sejdiu,,,5626179561,140,35.4,5626179563,141,86.2,5626179567,213,2.25,5626179565,212,16.0,5626179559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796438103,294,1,1,28,57,5qxgilg61hlwxzfpdn2nhcayd,1,35.2,88.3,2025-04-05T16:31:35.293Z,2025-04-05T16:31:39Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5626179805,140,59.5,5626179811,212,26.6,5626179815,213,6.00,5626179801,155,,5626179807,141,77.3,5626179803,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796438165,295,1,1,29,1,5qxgilg61hlwxzfpdn2nhcayd,0,59.2,75.7,2025-04-05T16:31:39.244Z,2025-04-05T16:31:42Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5626180153,140,70.1,5626180157,212,20.8,5626180159,213,0.99,5626180147,3,,5626180149,168,,5626180151,56,Left,5626180155,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796438183,214,5,1,29,4,3cbke8cbou2ms925872vk6dwx,1,32.8,-1.6,2025-04-05T16:31:42.597Z,2025-04-05T17:12:56Z,72oiz92rfd5sxtpxxnqb7kpre,O. Pettersson,,,5626180291,56,Back,5626180293,347,,5626180305,233,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796438175,296,5,1,29,4,5qxgilg61hlwxzfpdn2nhcayd,0,67.2,101.6,2025-04-05T16:31:42.597Z,2025-04-05T16:31:48Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5626180329,233,214,5626180209,347,,5626180207,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796438391,215,1,1,29,16,3cbke8cbou2ms925872vk6dwx,1,38.7,0.0,2025-04-05T16:31:54.008Z,2025-04-05T16:31:58Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5626181307,107,,5626181309,56,Back,5626181315,212,8.4,5626181317,213,1.32,5626181313,141,10.1,5626181311,140,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796438395,216,4,1,29,18,3cbke8cbou2ms925872vk6dwx,1,37.3,14.8,2025-04-05T16:31:55.964Z,2025-04-05T18:02:45Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5626181365,152,,5626181719,233,297,5626181361,13,,5626181369,286,,5626181367,265,,5626181363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796438333,297,4,1,29,18,5qxgilg61hlwxzfpdn2nhcayd,0,62.7,85.2,2025-04-05T16:31:55.965Z,2025-04-05T18:02:46Z,6k8sy2tikge6yet4o6tqtixux,E. Romero,,,5626181519,152,,5626181517,13,,5626181745,233,216,5626181521,265,,5626181717,285,,5626181051,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796438649,217,1,1,29,35,3cbke8cbou2ms925872vk6dwx,1,41.1,13.4,2025-04-05T16:32:13.288Z,2025-04-05T16:33:01Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5626182613,1,,5626182605,140,38.2,5626182611,213,1.65,5626182599,5,,5626182603,56,Back,5626182607,141,67.9,5626182609,212,37.2,5626182601,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796438777,218,1,1,29,37,3cbke8cbou2ms925872vk6dwx,1,35.7,73.0,2025-04-05T16:32:15.672Z,2025-04-05T16:32:20Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5626183019,213,5.67,5626183007,140,53.3,5626183009,141,54.0,5626183015,212,22.5,5626183005,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796438815,219,1,1,29,42,3cbke8cbou2ms925872vk6dwx,0,53.3,31.9,2025-04-05T16:32:20.232Z,2025-04-05T16:32:22Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5626183153,212,27.9,5626183151,141,39.4,5626183147,56,Center,5626183149,140,79.4,5626183145,155,,5626183155,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796438835,298,12,1,29,44,5qxgilg61hlwxzfpdn2nhcayd,1,19.7,47.6,2025-04-05T16:32:22.346Z,2025-04-05T16:32:23Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5626183211,141,44.6,5626183205,56,Back,5626183215,213,6.08,5626183209,140,28.9,5626183213,212,9.9,5626183245,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796438911,299,1,1,29,47,5qxgilg61hlwxzfpdn2nhcayd,1,27.0,45.4,2025-04-05T16:32:24.939Z,2025-04-05T16:32:27Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5626183525,212,22.4,5626183527,213,0.31,5626183523,141,55.5,5626183521,140,47.3,5626183519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796438921,300,1,1,29,49,5qxgilg61hlwxzfpdn2nhcayd,0,46.8,52.8,2025-04-05T16:32:27.004Z,2025-04-05T16:32:27Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5626183565,212,9.6,5626183557,168,,5626183559,56,Center,5626183561,140,52.5,5626183555,3,,5626183563,141,41.8,5626183567,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796438999,220,1,1,29,50,3cbke8cbou2ms925872vk6dwx,1,48.6,59.4,2025-04-05T16:32:28.442Z,2025-04-05T16:32:31Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5626183839,213,0.37,5626183827,56,Center,5626183837,212,32.4,5626183831,140,77.4,5626183841,1,,5626183835,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439021,221,1,1,29,53,3cbke8cbou2ms925872vk6dwx,1,77.5,77.0,2025-04-05T16:32:30.937Z,2025-04-05T16:32:32Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5626183953,212,7.3,5626183951,141,67.0,5626183949,140,75.0,5626183955,213,4.34,5626183947,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439115,222,1,1,29,54,3cbke8cbou2ms925872vk6dwx,1,74.7,67.0,2025-04-05T16:32:32.152Z,2025-04-05T16:32:35Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5626184335,212,9.3,5626184331,140,78.0,5626184333,141,79.7,5626184337,213,1.19,5626184329,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439195,223,1,1,29,58,3cbke8cbou2ms925872vk6dwx,1,78.3,77.9,2025-04-05T16:32:35.816Z,2025-04-05T16:32:38Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5626184705,212,21.4,5626184701,140,97.3,5626184699,56,Left,5626184703,141,89.1,5626184707,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439233,224,3,1,30,0,3cbke8cbou2ms925872vk6dwx,1,89.4,80.9,2025-04-05T16:32:37.851Z,2025-04-05T18:04:59Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5626184865,56,Left,5626184895,233,301,5626184867,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439185,301,45,1,30,0,5qxgilg61hlwxzfpdn2nhcayd,0,10.6,19.1,2025-04-05T16:32:37.851Z,2025-04-05T18:05:00Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5626184925,233,224,5626184649,56,Back,5626184651,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439239,302,12,1,30,2,5qxgilg61hlwxzfpdn2nhcayd,1,12.9,39.8,2025-04-05T16:32:40.443Z,2025-04-05T16:32:41Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5626184909,213,5.45,5626184907,212,11.6,5626184903,140,20.3,5626184901,56,Back,5626184951,15,,5626184905,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439257,225,1,1,30,2,3cbke8cbou2ms925872vk6dwx,0,88.6,82.3,2025-04-05T16:32:40.457Z,2025-04-05T16:32:41Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5626184993,212,10.4,5626184985,155,,5626184991,141,67.9,5626184983,2,,5626184987,56,Center,5626184989,140,91.9,5626184995,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439311,226,1,1,30,4,3cbke8cbou2ms925872vk6dwx,1,89.1,80.2,2025-04-05T16:32:42.361Z,2025-04-05T16:32:44Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5626185259,213,3.21,5626185251,141,78.7,5626185249,140,74.9,5626185247,56,Center,5626185255,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439353,227,1,1,30,6,3cbke8cbou2ms925872vk6dwx,1,74.6,79.3,2025-04-05T16:32:44.024Z,2025-04-05T16:32:47Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5626185451,213,0.23,5626185449,212,15.5,5626185447,141,84.5,5626185443,56,Left,5626185445,140,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439377,228,1,1,30,9,3cbke8cbou2ms925872vk6dwx,0,88.5,93.2,2025-04-05T16:32:47.129Z,2025-04-05T16:32:48Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5626185563,140,89.5,5626185567,212,20.6,5626185569,213,4.76,5626185561,56,Center,5626185565,141,62.9,5626185559,155,,5626185557,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439401,303,12,1,30,11,5qxgilg61hlwxzfpdn2nhcayd,1,14.1,37.3,2025-04-05T16:32:48.811Z,2025-04-05T16:32:49Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5626185685,212,20.6,5626185679,56,Back,5626185683,141,24.0,5626185687,213,5.83,5626185689,15,,5626185681,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439429,305,1,1,30,12,5qxgilg61hlwxzfpdn2nhcayd,1,31.9,23.6,2025-04-05T16:32:50.458Z,2025-04-05T16:32:51Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5626185789,56,Back,5626185795,212,14.9,5626185793,141,14.0,5626185797,213,3.59,5626185791,140,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439455,306,1,1,30,13,5qxgilg61hlwxzfpdn2nhcayd,1,19.1,14.0,2025-04-05T16:32:51.322Z,2025-04-05T16:32:53Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5626185959,141,23.6,5626185961,212,12.6,5626185955,140,8.8,5626185951,56,Back,5626185963,213,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439457,307,1,1,30,15,5qxgilg61hlwxzfpdn2nhcayd,0,9.8,19.2,2025-04-05T16:32:53.147Z,2025-04-05T16:33:42Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5626185973,141,18.0,5626185985,1,,5626190265,236,,5626185977,212,3.7,5626190271,286,,5626190267,233,229,5626185971,140,13.2,5626185967,157,,5626185969,56,Back,5626185981,213,,,,,,,,,,,6.06,,,,,,,,,,,,,,,,,
2796439629,229,74,1,30,15,3cbke8cbou2ms925872vk6dwx,1,85.5,95.7,2025-04-05T16:32:53.148Z,2025-04-05T18:04:42Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5626186943,285,,5626186941,56,Left,5626190303,233,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439655,230,5,1,30,20,3cbke8cbou2ms925872vk6dwx,0,87.5,101.0,2025-04-05T16:32:57.915Z,2025-04-05T17:12:57Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5626191849,233,308,5626187071,347,,5626187069,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439515,308,5,1,30,20,5qxgilg61hlwxzfpdn2nhcayd,1,12.5,-1.0,2025-04-05T16:32:57.915Z,2025-04-05T17:12:56Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5626186257,56,Back,5626186261,347,,5626191829,233,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439741,309,1,1,30,31,5qxgilg61hlwxzfpdn2nhcayd,1,7.8,0.0,2025-04-05T16:33:08.714Z,2025-04-05T16:33:09Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5626187539,140,19.6,5626187537,56,Back,5626187533,107,,5626187543,212,15.8,5626187545,213,0.67,5626187541,141,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439755,310,1,1,30,32,5qxgilg61hlwxzfpdn2nhcayd,1,19.6,12.5,2025-04-05T16:33:09.696Z,2025-04-05T16:33:11Z,6k8sy2tikge6yet4o6tqtixux,E. Romero,,,5626187625,213,3.64,5626187619,140,13.5,5626187617,56,Back,5626187621,141,7.4,5626187623,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439781,311,1,1,30,33,5qxgilg61hlwxzfpdn2nhcayd,0,13.5,6.8,2025-04-05T16:33:10.987Z,2025-04-05T16:33:13Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5626187771,157,,5626187773,56,Back,5626187779,212,39.4,5626187777,141,24.3,5626187775,140,49.3,5626187783,1,,5626187781,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439817,231,1,1,30,36,3cbke8cbou2ms925872vk6dwx,0,63.4,61.7,2025-04-05T16:33:14.681Z,2025-04-05T16:33:16Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5626188061,212,23.0,5626188055,56,Center,5626188063,213,5.50,5626188059,141,37.7,5626188057,140,78.9,5626188051,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439823,312,44,1,30,38,5qxgilg61hlwxzfpdn2nhcayd,1,25.2,52.5,2025-04-05T16:33:15.961Z,2025-04-05T18:05:19Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5626188075,56,Back,5626188285,233,232,5626188077,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439859,232,44,1,30,38,3cbke8cbou2ms925872vk6dwx,0,74.8,47.5,2025-04-05T16:33:15.962Z,2025-04-05T18:05:19Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5626188305,233,312,5626188273,56,Center,5626188275,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439827,313,1,1,30,38,5qxgilg61hlwxzfpdn2nhcayd,0,31.9,36.0,2025-04-05T16:33:16.378Z,2025-04-05T16:33:16Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5626188101,56,Back,5626188103,140,40.9,5626188109,213,5.76,5626188107,212,10.9,5626188099,3,,5626188105,141,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439889,314,1,1,30,42,5qxgilg61hlwxzfpdn2nhcayd,1,21.6,36.7,2025-04-05T16:33:20.505Z,2025-04-05T16:33:22Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5626188421,141,39.7,5626188425,213,0.17,5626188419,140,32.9,5626188417,56,Back,5626188423,212,12.0,5626188415,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439895,315,1,1,30,44,5qxgilg61hlwxzfpdn2nhcayd,0,32.0,38.8,2025-04-05T16:33:22.041Z,2025-04-05T16:33:22Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5626188453,141,43.7,5626188457,213,0.60,5626188455,212,5.9,5626188449,56,Back,5626188447,3,,5626188451,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439953,233,1,1,30,47,3cbke8cbou2ms925872vk6dwx,0,63.5,50.7,2025-04-05T16:33:24.714Z,2025-04-05T16:33:26Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5626188855,213,0.63,5626188845,155,,5626188851,141,74.4,5626188847,56,Center,5626188849,140,84.5,5626188853,212,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439961,316,8,1,30,48,5qxgilg61hlwxzfpdn2nhcayd,1,20.3,29.2,2025-04-05T16:33:26.074Z,2025-04-05T16:33:26Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5626188895,15,,5626188879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439989,317,12,1,30,49,5qxgilg61hlwxzfpdn2nhcayd,1,15.2,33.7,2025-04-05T16:33:27.466Z,2025-04-05T16:33:28Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5626189015,140,24.3,5626189023,15,,5626189013,56,Back,5626189019,212,14.2,5626189017,141,18.2,5626189021,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796440087,234,61,1,30,55,3cbke8cbou2ms925872vk6dwx,0,79.6,80.2,2025-04-05T16:33:33.257Z,2025-04-05T16:33:33Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5626189523,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796440125,318,4,1,30,57,5qxgilg61hlwxzfpdn2nhcayd,1,21.3,21.2,2025-04-05T16:33:35.066Z,2025-04-05T17:13:15Z,6k8sy2tikge6yet4o6tqtixux,E. Romero,,,5626402633,295,,5626190335,233,235,5626189781,152,,5626189779,56,Back,5626189777,13,,5626189785,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796440177,235,4,1,30,57,3cbke8cbou2ms925872vk6dwx,0,78.7,78.8,2025-04-05T16:33:35.067Z,2025-04-05T17:13:13Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5626190275,56,Center,5626402409,295,,5626190281,286,,5626190521,233,318,5626190273,13,,5626190277,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796440615,319,1,1,31,23,5qxgilg61hlwxzfpdn2nhcayd,1,28.0,16.1,2025-04-05T16:34:01.514Z,2025-04-05T16:34:05Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5626192307,5,,5626192309,152,,5626192315,141,67.8,5626192313,140,32.3,5626192319,213,1.44,5626192317,212,35.4,5626192321,1,,5626192311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796440657,320,1,1,31,27,5qxgilg61hlwxzfpdn2nhcayd,1,30.0,74.4,2025-04-05T16:34:05.225Z,2025-04-05T16:34:09Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5626192545,213,0.03,5626192541,141,76.1,5626192539,140,71.0,5626192537,56,Center,5626192547,1,,5626192543,212,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796440663,321,1,1,31,31,5qxgilg61hlwxzfpdn2nhcayd,0,63.7,83.0,2025-04-05T16:34:09.251Z,2025-04-05T16:34:10Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5626192565,140,68.9,5626192567,141,88.4,5626192569,212,6.6,5626192563,56,Left,5626192571,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796440721,236,50,1,31,34,3cbke8cbou2ms925872vk6dwx,1,40.4,10.0,2025-04-05T16:34:12.008Z,2025-04-05T16:34:17Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5626193051,233,322,5626192893,56,Back,5626192897,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796440739,322,7,1,31,34,5qxgilg61hlwxzfpdn2nhcayd,0,59.6,90.0,2025-04-05T16:34:12.009Z,2025-04-05T16:34:17Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5626193025,285,,5626193021,233,236,5626192979,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796440771,237,61,1,31,37,3cbke8cbou2ms925872vk6dwx,1,41.3,7.7,2025-04-05T16:34:15.593Z,2025-04-05T17:08:01Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5626193183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
