id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2817965469,135,1,1,14,22,5qxgilg61hlwxzfpdn2nhcayd,1,23.1,71.8,2025-05-23T15:14:46.714Z,2025-05-23T15:14:53Z,eexcxuea18xbokvkko1erdffu,M. Almén,,5744958245,212,19.3,5744958243,141,53.1,5744958241,140,9.3,5744958247,213,3.86,5744958239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965471,136,1,1,14,29,5qxgilg61hlwxzfpdn2nhcayd,1,14.1,52.7,2025-05-23T15:14:53.759Z,2025-05-23T15:14:55Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,5744958255,141,62.6,5744958259,213,0.50,5744958251,56,Back,5744958253,140,25.9,5744958257,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965473,137,1,1,14,31,5qxgilg61hlwxzfpdn2nhcayd,1,25.5,63.4,2025-05-23T15:14:54.962Z,2025-05-23T15:15:09Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,5744958265,140,22.3,5744958397,156,,5744958269,212,19.2,5744958263,56,Back,5744958271,213,1.75,5744958267,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965485,138,1,1,14,32,5qxgilg61hlwxzfpdn2nhcayd,1,21.7,87.7,2025-05-23T15:14:56.368Z,2025-05-23T15:15:02Z,eexcxuea18xbokvkko1erdffu,M. Almén,,5744958331,213,4.14,5744958329,212,21.7,5744958323,56,Back,5744958325,140,10.4,5744958327,141,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965487,139,1,1,14,38,5qxgilg61hlwxzfpdn2nhcayd,1,10.8,54.0,2025-05-23T15:15:02.445Z,2025-05-23T15:15:06Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,5744958363,141,40.0,5744958361,140,11.5,5744958365,212,9.5,5744958367,213,4.79,5744958359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965491,140,1,1,14,42,5qxgilg61hlwxzfpdn2nhcayd,1,12.8,36.4,2025-05-23T15:15:05.991Z,2025-05-23T15:15:09Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,5744958393,213,2.31,5744958385,56,Back,5744958391,212,13.6,5744958387,140,4.1,5744958389,141,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965501,141,1,1,14,46,5qxgilg61hlwxzfpdn2nhcayd,1,6.3,53.2,2025-05-23T15:15:10.411Z,2025-05-23T15:16:13Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,5744958419,140,17.7,5744958423,212,12.1,5744958421,141,55.4,5744958425,213,0.12,5744958417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965549,150,1,1,14,47,5qxgilg61hlwxzfpdn2nhcayd,1,14.3,53.9,2025-05-23T15:15:11.260Z,2025-05-23T15:16:09Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,5744958765,140,12.2,5744958769,212,18.8,5744958761,155,,5744958763,56,Back,5744958779,156,,5744958771,213,1.69,5744958767,141,81.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965503,142,1,1,14,52,5qxgilg61hlwxzfpdn2nhcayd,1,7.3,90.5,2025-05-23T15:15:16.676Z,2025-05-23T15:15:17Z,eexcxuea18xbokvkko1erdffu,M. Almén,,5744958435,212,9.2,5744958437,213,0.25,5744958429,56,Back,5744958431,140,15.8,5744958433,141,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965505,143,1,1,14,54,5qxgilg61hlwxzfpdn2nhcayd,1,16.0,91.7,2025-05-23T15:15:17.832Z,2025-05-23T15:15:20Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,5744958465,141,70.0,5744958467,212,15.8,5744958469,213,4.35,5744958461,56,Back,5744958463,140,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965507,144,1,1,14,57,5qxgilg61hlwxzfpdn2nhcayd,1,15.2,59.3,2025-05-23T15:15:21.269Z,2025-05-23T15:15:24Z,eexcxuea18xbokvkko1erdffu,M. Almén,,5744958489,141,14.1,5744958495,1,,5744958487,140,25.3,5744958491,212,32.5,5744958493,213,5.04,5744958485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965511,145,1,1,15,1,5qxgilg61hlwxzfpdn2nhcayd,1,31.5,10.4,2025-05-23T15:15:25.705Z,2025-05-23T15:15:29Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,5744958507,155,,5744958517,213,0.03,5744958515,212,45.6,5744958509,56,Right,5744958519,1,,5744958513,141,12.3,5744958511,140,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965513,146,61,1,15,4,5qxgilg61hlwxzfpdn2nhcayd,0,74.9,12.3,2025-05-23T15:15:28.282Z,2025-05-23T15:15:30Z,czl632fkj2mhbgu4jie3bug9h,J. Akintunde,,5744958523,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965517,142,1,1,15,7,8sy0cxovuxo76tuoas3uo55xj,1,19.9,86.0,2025-05-23T15:15:31.496Z,2025-05-23T15:15:33Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,5744958539,141,56.1,5744958535,56,Back,5744958537,140,8.5,5744958541,212,23.6,5744958543,213,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965519,143,1,1,15,10,8sy0cxovuxo76tuoas3uo55xj,1,8.3,54.2,2025-05-23T15:15:33.840Z,2025-05-23T15:15:41Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,5744958567,141,49.0,5744958571,213,5.67,5744958569,212,6.2,5744958563,56,Back,5744958565,140,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965527,144,1,1,15,17,8sy0cxovuxo76tuoas3uo55xj,1,21.9,25.9,2025-05-23T15:15:41.216Z,2025-05-23T15:15:45Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,5744958629,213,5.21,5744958623,140,29.5,5744958621,56,Back,5744958625,141,4.4,5744958627,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965529,145,1,1,15,21,8sy0cxovuxo76tuoas3uo55xj,1,23.7,4.0,2025-05-23T15:15:45.384Z,2025-05-23T15:15:48Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,5744958635,140,8.4,5744958633,56,Back,5744958639,212,21.5,5744958641,213,2.41,5744958637,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965537,146,1,1,15,24,8sy0cxovuxo76tuoas3uo55xj,0,8.3,25.0,2025-05-23T15:15:47.935Z,2025-05-23T15:15:52Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,5744958667,157,,5744958675,212,38.1,5744958669,56,Back,5744958679,1,,5744958671,140,44.6,5744958673,141,25.0,5744958677,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965535,147,44,1,15,25,5qxgilg61hlwxzfpdn2nhcayd,1,57.4,75.4,2025-05-23T15:15:49.716Z,2025-05-23T15:16:52Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,5744958663,56,Center,5744958665,286,,5744958703,233,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965539,147,44,1,15,25,8sy0cxovuxo76tuoas3uo55xj,0,42.6,24.6,2025-05-23T15:15:49.717Z,2025-05-23T15:16:56Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,5744958707,233,147,5744958683,56,Back,5744958685,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965541,148,1,1,15,26,5qxgilg61hlwxzfpdn2nhcayd,1,63.6,77.0,2025-05-23T15:15:50.060Z,2025-05-23T15:16:52Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,5744958695,212,9.7,5744958689,56,Center,5744958687,3,,5744958693,141,68.1,5744958691,140,70.8,5744958697,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965543,149,1,1,15,28,5qxgilg61hlwxzfpdn2nhcayd,0,71.0,67.6,2025-05-23T15:15:52.106Z,2025-05-23T15:15:54Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,5744958715,56,Center,5744958717,140,93.2,5744958719,141,63.4,5744958721,212,23.5,5744958723,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965545,148,1,1,15,34,8sy0cxovuxo76tuoas3uo55xj,1,7.0,44.2,2025-05-23T15:15:58.088Z,2025-05-23T15:19:18Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,5744958735,140,22.0,5744958733,56,Back,5744958739,212,33.2,5744958737,141,87.2,5744958741,213,1.08,5744958743,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965547,149,1,1,15,38,8sy0cxovuxo76tuoas3uo55xj,1,22.7,94.2,2025-05-23T15:16:02.424Z,2025-05-23T15:16:06Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,5744958755,213,4.34,5744958747,56,Back,5744958751,141,70.0,5744958753,212,17.7,5744958749,140,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965553,150,1,1,15,42,8sy0cxovuxo76tuoas3uo55xj,1,16.5,69.7,2025-05-23T15:16:06.416Z,2025-05-23T15:16:12Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,5744958801,140,23.9,5744958803,141,29.5,5744958799,56,Back,5744958807,213,4.99,5744958805,212,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965557,151,1,1,15,48,8sy0cxovuxo76tuoas3uo55xj,1,45.0,22.8,2025-05-23T15:16:12.056Z,2025-05-23T15:16:15Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,5744958829,140,60.0,5744958833,212,20.2,5744958831,141,4.3,5744958827,56,Right,5744958835,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965563,152,1,1,15,51,8sy0cxovuxo76tuoas3uo55xj,1,61.6,4.0,2025-05-23T15:16:15.092Z,2025-05-23T15:16:20Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,5744958873,213,6.20,5744958871,212,12.9,5744958865,56,Right,5744958867,140,73.8,5744958869,141,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965567,153,1,1,15,56,8sy0cxovuxo76tuoas3uo55xj,1,77.3,5.5,2025-05-23T15:16:20.225Z,2025-05-23T15:16:28Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,5744958889,56,Center,5744958895,212,10.7,5744958897,213,1.61,5744958891,140,76.9,5744958893,141,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965577,154,1,1,15,58,8sy0cxovuxo76tuoas3uo55xj,1,76.9,21.2,2025-05-23T15:16:22.127Z,2025-05-23T15:16:25Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,5744958943,141,22.5,5744958941,140,93.2,5744958945,212,17.1,5744958947,213,0.05,5744958939,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965581,155,3,1,15,58,8sy0cxovuxo76tuoas3uo55xj,0,95.6,24.2,2025-05-23T15:16:22.753Z,2025-05-23T15:35:51Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,5744958959,233,151,5744958951,56,Center,5744958953,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965571,151,7,1,15,58,5qxgilg61hlwxzfpdn2nhcayd,1,4.4,75.8,2025-05-23T15:16:22.754Z,2025-05-23T15:35:50Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,5744958917,285,,5744958913,167,,5744958915,56,Back,5744958955,233,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965573,152,6,1,15,59,5qxgilg61hlwxzfpdn2nhcayd,0,2.6,74.3,2025-05-23T15:16:23.562Z,2025-05-23T15:45:45Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,5744958921,73,,5744960461,233,156,5744958919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965589,156,6,1,15,59,8sy0cxovuxo76tuoas3uo55xj,1,97.4,25.7,2025-05-23T15:16:23.562Z,2025-05-23T15:45:44Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,5744958999,75,,5744960453,233,152,5744958997,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965625,157,1,1,16,36,8sy0cxovuxo76tuoas3uo55xj,0,99.6,0.7,2025-05-23T15:17:00.712Z,2025-05-23T15:19:23Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,5744959225,223,,5744959235,213,1.85,5744959223,155,,5744959221,6,,5744959229,140,92.6,5744959219,2,,5744959233,212,26.4,5744959231,141,38.0,5744959227,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817966169,197,12,1,16,37,5qxgilg61hlwxzfpdn2nhcayd,1,3.6,60.3,2025-05-23T15:17:01.018Z,2025-05-23T15:25:02Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,5744962827,140,12.5,5744962833,213,5.45,5744962831,212,13.9,5744962829,141,45.2,5744962847,15,,5744962825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965645,158,1,1,16,40,8sy0cxovuxo76tuoas3uo55xj,0,85.5,56.0,2025-05-23T15:17:04.751Z,2025-05-23T15:25:52Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,5744959359,3,,5744959367,212,8.7,5744959365,141,50.5,5744959369,213,5.84,5744959363,140,93.0,5744959361,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965647,159,43,1,16,41,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-05-23T15:17:05.775Z,2025-05-23T15:25:49Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,5744960325,25,0,5744960375,103,35.4,5744960331,328,0,5744959375,17,0,5744960365,29,0,5744963273,144,15,5744960379,147,49.3,5744960373,102,50.0,5744960367,154,0,5744959377,56,Center,5744960377,146,5744960327,15,0,5744960369,55,5744960363,79,0,,,98.4,158,,,,,,,,,,
2817965631,154,12,1,16,42,5qxgilg61hlwxzfpdn2nhcayd,1,7.3,53.0,2025-05-23T15:17:06.421Z,2025-05-23T15:26:49Z,eexcxuea18xbokvkko1erdffu,M. Almén,,5744959267,56,Back,5744959275,213,3.39,5744959269,140,1.4,5744959273,212,6.4,5744959271,141,50.7,5744959277,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965641,156,1,1,16,49,5qxgilg61hlwxzfpdn2nhcayd,1,6.0,49.6,2025-05-23T15:17:12.966Z,2025-05-23T15:17:15Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,5744959345,287,,5744959341,213,5.27,5744959337,141,11.3,5744959335,140,21.5,5744959339,212,30.7,5744959333,56,Back,5744959331,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965643,157,1,1,16,52,5qxgilg61hlwxzfpdn2nhcayd,0,28.1,10.0,2025-05-23T15:17:16.418Z,2025-05-23T15:17:17Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,5744959349,140,56.8,5744959347,56,Center,5744959351,141,22.7,5744959353,212,31.3,5744959355,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965653,161,1,1,16,55,8sy0cxovuxo76tuoas3uo55xj,1,39.3,71.7,2025-05-23T15:17:19.343Z,2025-05-23T15:17:20Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,5744959407,213,2.25,5744959403,141,84.2,5744959401,140,32.8,5744959405,212,10.9,5744959399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965657,162,1,1,16,56,8sy0cxovuxo76tuoas3uo55xj,1,32.8,84.2,2025-05-23T15:17:20.407Z,2025-05-23T15:17:21Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,5744959429,141,74.1,5744959427,140,36.4,5744959433,213,5.22,5744959431,212,7.8,5744959425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965659,163,1,1,16,57,8sy0cxovuxo76tuoas3uo55xj,1,36.4,74.1,2025-05-23T15:17:21.287Z,2025-05-23T15:17:24Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,5744959439,140,30.5,5744959445,213,2.49,5744959437,56,Back,5744959443,212,7.8,5744959441,141,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965671,164,1,1,17,0,8sy0cxovuxo76tuoas3uo55xj,1,30.4,81.2,2025-05-23T15:17:23.927Z,2025-05-23T15:17:31Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,5744959507,140,25.1,5744959509,141,44.8,5744959511,212,25.4,5744959513,213,4.49,5744959505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965673,165,1,1,17,7,8sy0cxovuxo76tuoas3uo55xj,1,39.8,28.8,2025-05-23T15:17:31.007Z,2025-05-23T15:17:35Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,5744959533,213,5.28,5744959527,140,49.9,5744959531,212,19.6,5744959529,141,4.6,5744959525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965679,166,1,1,17,11,8sy0cxovuxo76tuoas3uo55xj,1,45.6,21.3,2025-05-23T15:17:34.927Z,2025-05-23T15:17:39Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,5744959567,141,61.7,5744959571,213,2.03,5744959563,56,Back,5744959569,212,30.6,5744959565,140,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965681,167,1,1,17,14,8sy0cxovuxo76tuoas3uo55xj,1,43.7,68.7,2025-05-23T15:17:38.215Z,2025-05-23T15:27:17Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,5744959579,141,91.7,5744959583,213,0.85,5744959581,212,20.8,5744959577,140,56.7,5744959575,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965687,168,1,1,17,17,8sy0cxovuxo76tuoas3uo55xj,1,56.7,91.7,2025-05-23T15:17:41.255Z,2025-05-23T15:17:43Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,5744959619,213,5.43,5744959613,140,61.3,5744959611,56,Left,5744959615,141,83.5,5744959617,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965689,169,1,1,17,19,8sy0cxovuxo76tuoas3uo55xj,1,61.3,83.5,2025-05-23T15:17:43.215Z,2025-05-23T15:17:47Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,5744959629,140,68.1,5744959627,56,Left,5744959633,212,9.2,5744959631,141,92.0,5744959635,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965691,170,50,1,17,21,8sy0cxovuxo76tuoas3uo55xj,1,68.2,95.0,2025-05-23T15:17:45.410Z,2025-05-23T15:17:50Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,5744959639,56,Left,5744959641,286,,5744959653,233,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965695,158,7,1,17,21,5qxgilg61hlwxzfpdn2nhcayd,1,31.8,5.0,2025-05-23T15:17:45.411Z,2025-05-23T15:17:55Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,5744959645,285,,5744959683,167,,5744959647,233,170,5744959643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965699,159,5,1,17,24,5qxgilg61hlwxzfpdn2nhcayd,0,30.6,-0.9,2025-05-23T15:17:47.872Z,2025-05-23T15:23:45Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,5744959669,347,,5744959667,56,Back,5744959675,233,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965697,171,5,1,17,24,8sy0cxovuxo76tuoas3uo55xj,1,69.4,100.9,2025-05-23T15:17:47.872Z,2025-05-23T15:23:45Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,5744959657,347,,5744959671,233,159,5744959655,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965705,172,1,1,17,25,8sy0cxovuxo76tuoas3uo55xj,1,75.6,100.0,2025-05-23T15:17:49.535Z,2025-05-23T15:28:01Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,5744959717,212,10.7,5744959723,189,,5744959711,56,Left,5744959713,140,81.5,5744959719,213,5.33,5744959709,107,,5744959715,141,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817966421,276,50,1,17,27,8sy0cxovuxo76tuoas3uo55xj,1,81.7,86.1,2025-05-23T15:17:51.008Z,2025-05-23T15:35:51Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,5744964503,56,Left,5744964589,233,163,5744964505,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965739,163,7,1,17,27,5qxgilg61hlwxzfpdn2nhcayd,1,18.3,13.9,2025-05-23T15:17:51.009Z,2025-05-23T15:35:51Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,5744959925,56,Back,5744964573,233,276,5744959927,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817966449,223,12,1,17,29,5qxgilg61hlwxzfpdn2nhcayd,1,16.8,0.7,2025-05-23T15:17:53.735Z,2025-05-23T15:29:05Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,5744964761,213,5.49,5744964757,141,0.0,5744964751,167,,5744964753,56,Back,5744964759,212,2.4,5744964755,140,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965703,160,5,1,17,30,5qxgilg61hlwxzfpdn2nhcayd,0,22.9,-1.5,2025-05-23T15:17:54.125Z,2025-05-23T15:29:08Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,5744960995,233,207,5744959707,347,,5744959705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965885,207,5,1,17,30,8sy0cxovuxo76tuoas3uo55xj,1,77.1,101.5,2025-05-23T15:17:54.125Z,2025-05-23T15:29:10Z,,,,5744960983,56,Left,5744960991,233,160,5744960985,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817966529,293,1,1,17,36,8sy0cxovuxo76tuoas3uo55xj,1,81.1,100.0,2025-05-23T15:18:00.645Z,2025-05-23T15:29:48Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,5744965047,140,72.5,5744965051,212,11.6,5744965053,213,3.82,5744965063,189,,5744965049,141,90.8,5744965043,107,,5744965045,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817966557,232,83,1,17,40,5qxgilg61hlwxzfpdn2nhcayd,0,28.6,17.4,2025-05-23T15:18:04.047Z,2025-05-23T15:30:08Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,5744965233,399,ro21tqqaeslyebto6ukon5zo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965709,173,1,1,17,42,8sy0cxovuxo76tuoas3uo55xj,1,65.0,83.0,2025-05-23T15:18:06.319Z,2025-05-23T15:30:14Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,5744959751,213,4.12,5744959747,141,64.0,5744959745,140,56.7,5744959743,56,Center,5744959749,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965711,174,1,1,17,45,8sy0cxovuxo76tuoas3uo55xj,1,54.0,57.9,2025-05-23T15:18:09.503Z,2025-05-23T15:18:10Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,5744959759,141,33.1,5744959755,56,Back,5744959757,140,47.5,5744959763,213,4.33,5744959761,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965713,175,1,1,17,46,8sy0cxovuxo76tuoas3uo55xj,1,47.5,33.1,2025-05-23T15:18:10.678Z,2025-05-23T15:18:14Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,5744959775,141,5.0,5744959773,140,56.4,5744959771,56,Right,5744959779,213,5.17,5744959777,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965717,176,1,1,17,50,8sy0cxovuxo76tuoas3uo55xj,0,56.5,1.3,2025-05-23T15:18:14.327Z,2025-05-23T15:18:15Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,5744959805,141,2.2,5744959819,236,,5744959811,1,,5744959821,233,161,5744959807,212,1.7,5744959799,157,,5744959803,140,58.0,5744959801,56,Right,5744959825,286,,5744959809,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,
2817965719,161,74,1,17,50,5qxgilg61hlwxzfpdn2nhcayd,1,37.0,96.8,2025-05-23T15:18:14.328Z,2025-05-23T15:19:30Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,5744959815,56,Back,5744959831,233,176,5744959817,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817965721,162,5,1,17,51,5qxgilg61hlwxzfpdn2nhcayd,0,40.3,101.4,2025-05-23T15:18:15.559Z,2025-05-23T15:18:19Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,5744959827,56,Back,5744959857,233,177,5744959829,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
