id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/15/value
2796220543,242,1,1,28,12,7efqk7uh63928il0yffxijnv7,1,25.2,47.2,2025-04-05T14:28:31.216Z,2025-04-05T14:28:33Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5625022749,141,57.9,5625022753,213,1.85,5625022751,212,7.6,5625022747,140,23.2,5625022745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796220611,243,12,1,28,14,7efqk7uh63928il0yffxijnv7,1,22.9,59.0,2025-04-05T14:28:32.872Z,2025-04-05T14:28:34Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5625023135,141,52.1,5625023133,140,47.4,5625023137,212,26.1,5625023139,213,6.10,5625023131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796220739,244,1,1,28,15,7efqk7uh63928il0yffxijnv7,1,45.1,52.1,2025-04-05T14:28:34.328Z,2025-04-05T14:28:37Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5625023939,212,23.8,5625023941,213,0.45,5625023937,141,67.5,5625023933,56,Center,5625023935,140,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796220855,245,1,1,28,19,7efqk7uh63928il0yffxijnv7,1,60.9,80.2,2025-04-05T14:28:37.551Z,2025-04-05T14:28:40Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5625024569,212,16.8,5625024561,56,Center,5625024565,141,64.0,5625024573,213,5.57,5625024563,140,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796220865,246,61,1,28,22,7efqk7uh63928il0yffxijnv7,0,73.0,64.3,2025-04-05T14:28:40.488Z,2025-04-05T14:28:40Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5625024631,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796220947,312,50,1,28,24,3ptum5fjcgw51mqui0gu6uuf4,1,13.2,31.6,2025-04-05T14:28:42.990Z,2025-04-05T16:14:14Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5625025077,285,,5625025465,233,247,5625025075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796220993,247,7,1,28,24,7efqk7uh63928il0yffxijnv7,1,86.8,68.4,2025-04-05T14:28:42.991Z,2025-04-05T16:14:13Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5625025349,286,,5625025441,233,312,5625025345,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796221023,248,3,1,28,26,7efqk7uh63928il0yffxijnv7,0,87.0,72.2,2025-04-05T14:28:44.528Z,2025-04-05T14:28:49Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5625025533,286,,5625025805,233,313,5625025531,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796221035,313,7,1,28,26,3ptum5fjcgw51mqui0gu6uuf4,1,13.0,27.8,2025-04-05T14:28:44.529Z,2025-04-05T14:28:48Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5625025749,233,248,5625025569,56,Back,5625025575,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796221175,315,1,1,28,30,3ptum5fjcgw51mqui0gu6uuf4,1,11.0,8.6,2025-04-05T14:28:48.686Z,2025-04-05T14:29:00Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5625026347,140,30.3,5625026351,212,20.3,5625026345,56,Back,5625026349,141,6.2,5625026353,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796221411,316,61,1,28,31,3ptum5fjcgw51mqui0gu6uuf4,0,30.1,6.4,2025-04-05T14:28:50.383Z,2025-04-05T14:29:26Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5625027503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796221259,249,5,1,28,32,7efqk7uh63928il0yffxijnv7,1,71.5,101.7,2025-04-05T14:28:50.765Z,2025-04-05T14:30:35Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5625026771,347,,5625026769,56,Left,5625032991,233,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796221479,317,5,1,28,32,3ptum5fjcgw51mqui0gu6uuf4,0,28.5,-1.7,2025-04-05T14:28:50.765Z,2025-04-05T14:30:36Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5625033037,233,249,5625027859,56,Back,5625027863,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796221439,250,1,1,28,35,7efqk7uh63928il0yffxijnv7,1,73.6,100.0,2025-04-05T14:28:54.095Z,2025-04-05T14:28:56Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5625027645,107,,5625027647,56,Left,5625027659,213,3.71,5625027653,141,91.4,5625027657,212,12.6,5625027649,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796221491,251,1,1,28,37,7efqk7uh63928il0yffxijnv7,1,63.5,91.4,2025-04-05T14:28:56.183Z,2025-04-05T14:28:57Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5625027905,140,65.3,5625027907,141,97.4,5625027911,213,1.14,5625027901,56,Left,5625027909,212,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796221617,252,1,1,28,38,7efqk7uh63928il0yffxijnv7,1,65.3,97.4,2025-04-05T14:28:56.919Z,2025-04-05T14:29:00Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5625028597,213,6.18,5625028591,140,71.9,5625028589,56,Left,5625028595,212,7.0,5625028593,141,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796221663,253,1,1,28,41,7efqk7uh63928il0yffxijnv7,1,83.5,96.6,2025-04-05T14:29:00.344Z,2025-04-05T14:29:02Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5625028853,140,95.0,5625028855,141,84.4,5625028857,212,14.7,5625028851,56,Left,5625028859,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796221693,254,1,1,28,43,7efqk7uh63928il0yffxijnv7,0,95.1,84.4,2025-04-05T14:29:01.839Z,2025-04-05T14:54:18Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5625029045,212,20.9,5625029043,141,53.7,5625029047,213,4.68,5625029041,140,94.5,5625029039,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796221865,318,12,1,28,44,3ptum5fjcgw51mqui0gu6uuf4,1,9.0,31.8,2025-04-05T14:29:03.142Z,2025-04-05T14:29:07Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5625030017,140,15.3,5625030021,212,8.2,5625030019,141,24.6,5625030015,56,Back,5625030023,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796221987,255,15,1,28,48,7efqk7uh63928il0yffxijnv7,1,84.7,74.4,2025-04-05T14:29:07.290Z,2025-04-05T14:54:42Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5625032379,20,,5625032393,146,96.8,5625032395,147,52.3,5625032391,458,,5625030723,22,,5625032477,233,319,5625032389,328,,5625342355,64,,5625032385,103,5625342359,108,5625032383,102,5625342357,215,,5625032381,76,,5625030727,56,Center,,,,,,10.8,,52.3,
2796221877,319,10,1,28,48,3ptum5fjcgw51mqui0gu6uuf4,1,4.7,44.9,2025-04-05T14:29:07.390Z,2025-04-05T14:29:21Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5625030065,56,Back,5625030063,182,,5625032551,233,255,5625030563,177,,5625030565,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796222757,321,1,1,29,16,3ptum5fjcgw51mqui0gu6uuf4,0,2.5,45.2,2025-04-05T14:29:34.478Z,2025-04-05T14:29:36Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5625035271,213,6.14,5625035267,212,89.6,5625035263,140,86.9,5625035265,141,25.8,5625035261,56,Center,5625035259,199,,5625035299,189,,5625035273,1,,,,,,,,,,,,,,,,,,,,,,,,,
2796223611,257,1,1,29,36,7efqk7uh63928il0yffxijnv7,1,12.3,48.8,2025-04-05T14:29:54.776Z,2025-04-05T14:29:58Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5625039965,199,,5625039967,56,Center,5625039971,141,72.4,5625039983,1,,5625039979,213,0.29,5625039975,212,56.7,5625039969,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796223629,258,44,1,29,40,7efqk7uh63928il0yffxijnv7,1,67.6,71.1,2025-04-05T14:29:58.784Z,2025-04-05T14:33:54Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5625040099,56,Center,5625040101,286,,5625040249,233,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796223645,322,44,1,29,40,3ptum5fjcgw51mqui0gu6uuf4,0,32.4,28.9,2025-04-05T14:29:58.785Z,2025-04-05T14:33:54Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5625040185,285,,5625040325,233,258,5625040183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796223637,259,61,1,29,41,7efqk7uh63928il0yffxijnv7,0,64.1,72.4,2025-04-05T14:29:59.472Z,2025-04-05T14:29:59Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5625040129,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796223765,324,1,1,29,42,3ptum5fjcgw51mqui0gu6uuf4,1,32.7,24.9,2025-04-05T14:30:01.110Z,2025-04-05T14:30:02Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5625040771,140,26.6,5625040767,56,Back,5625040777,213,3.78,5625040773,141,17.9,5625040775,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796223831,325,1,1,29,43,3ptum5fjcgw51mqui0gu6uuf4,1,26.7,17.9,2025-04-05T14:30:02.392Z,2025-04-05T14:30:04Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5625041157,140,57.8,5625041153,56,Center,5625041165,212,34.1,5625041169,213,0.29,5625041151,157,,5625041161,141,32.1,5625041173,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796223851,326,50,1,29,45,3ptum5fjcgw51mqui0gu6uuf4,1,60.3,30.2,2025-04-05T14:30:03.583Z,2025-04-05T14:30:08Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5625041391,233,260,5625041249,56,Center,5625041255,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796223859,260,7,1,29,45,7efqk7uh63928il0yffxijnv7,0,39.7,69.8,2025-04-05T14:30:03.584Z,2025-04-05T14:30:07Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5625041307,56,Back,5625041375,233,326,5625041313,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796224117,327,1,1,29,49,3ptum5fjcgw51mqui0gu6uuf4,1,61.0,27.1,2025-04-05T14:30:07.830Z,2025-04-05T14:30:29Z,46ums24te70jl5qclztg8xhwp,C. David,,,5625042659,213,1.14,5625042651,56,Center,5625042657,212,7.8,5625042653,140,64.1,5625042655,141,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796224129,328,4,1,29,50,3ptum5fjcgw51mqui0gu6uuf4,1,64.8,35.2,2025-04-05T14:30:08.615Z,2025-04-05T14:30:15Z,8v9ms04dm6d99xb9lt5qdk74k,L. Andersson,,,5625042795,56,Center,5625042801,286,,5625042793,13,,5625042797,152,,5625042799,265,,5625042863,233,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796223999,261,4,1,29,50,7efqk7uh63928il0yffxijnv7,0,35.2,64.8,2025-04-05T14:30:08.616Z,2025-04-05T14:53:56Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5625043569,233,328,5625042181,56,Back,5625042185,265,,5625042179,13,,5625042183,152,,5625042187,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796224093,262,43,1,29,52,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-04-05T14:30:10.808Z,2025-04-05T14:30:14Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5625043139,144,12,5625042499,185,0,5625042501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796224959,329,1,1,30,14,3ptum5fjcgw51mqui0gu6uuf4,1,60.4,35.4,2025-04-05T14:30:32.934Z,2025-04-05T14:30:33Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5625047135,5,,5625047145,212,8.2,5625047143,141,28.6,5625047147,213,3.74,5625047137,152,,5625047139,56,Center,5625047141,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796225051,330,1,1,30,15,3ptum5fjcgw51mqui0gu6uuf4,1,54.0,28.6,2025-04-05T14:30:33.830Z,2025-04-05T14:30:36Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5625047547,212,18.2,5625047539,140,52.2,5625047551,213,1.67,5625047535,56,Center,5625047543,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796225189,331,1,1,30,17,3ptum5fjcgw51mqui0gu6uuf4,1,52.3,57.5,2025-04-05T14:30:35.974Z,2025-04-05T14:30:40Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5625048251,140,51.7,5625048259,213,4.68,5625048249,56,Center,5625048255,212,19.5,5625048253,141,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796225265,332,1,1,30,20,3ptum5fjcgw51mqui0gu6uuf4,1,51.6,23.9,2025-04-05T14:30:39.262Z,2025-04-05T14:30:41Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5625048687,141,8.8,5625048689,212,10.4,5625048685,140,53.0,5625048691,213,4.85,5625048683,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796225409,333,1,1,30,23,3ptum5fjcgw51mqui0gu6uuf4,1,53.1,5.0,2025-04-05T14:30:41.568Z,2025-04-05T14:30:46Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5625049425,213,0.52,5625049415,155,,5625049423,212,33.8,5625049417,56,Center,5625049427,1,,5625049421,141,29.7,5625049419,140,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796225423,334,50,1,30,27,3ptum5fjcgw51mqui0gu6uuf4,1,85.4,25.6,2025-04-05T14:30:45.560Z,2025-04-05T14:30:50Z,46ums24te70jl5qclztg8xhwp,C. David,,,5625049459,286,,5625049639,233,263,5625049457,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796225439,263,7,1,30,27,7efqk7uh63928il0yffxijnv7,0,14.6,74.4,2025-04-05T14:30:45.561Z,2025-04-05T14:30:49Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5625049585,233,334,5625049533,56,Back,5625049535,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796225561,335,15,1,30,31,3ptum5fjcgw51mqui0gu6uuf4,1,76.6,37.0,2025-04-05T14:30:49.535Z,2025-04-06T11:29:19Z,46ums24te70jl5qclztg8xhwp,C. David,,,5625051549,102,52.3,5625050781,72,,5625051555,458,,5625051553,215,,5625051547,76,,5625051551,103,12.0,5625051607,233,264,5625051557,146,98.5,5625050149,22,5625050153,56,5625051559,147,5625050151,18,,,,,,,,,,,,,,Center,48.6,
2796225641,264,10,1,30,31,7efqk7uh63928il0yffxijnv7,1,2.2,50.1,2025-04-05T14:30:49.635Z,2025-04-05T14:30:56Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5625051445,177,,5625050677,56,Back,5625051647,233,335,5625050675,182,,5625051447,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796226087,266,1,1,30,42,7efqk7uh63928il0yffxijnv7,1,8.0,54.8,2025-04-05T14:31:01.064Z,2025-04-05T14:31:03Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5625053135,189,,5625053011,123,,5625053019,212,31.4,5625053015,140,21.7,5625053013,56,Back,5625053017,141,13.8,5625053021,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796226271,267,1,1,30,45,7efqk7uh63928il0yffxijnv7,1,22.4,14.3,2025-04-05T14:31:03.904Z,2025-04-05T14:31:07Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5625053967,212,40.7,5625053971,1,,5625053965,141,59.6,5625053963,140,47.8,5625053969,213,0.86,5625053961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796226353,268,1,1,30,48,7efqk7uh63928il0yffxijnv7,1,49.2,69.7,2025-04-05T14:31:07.344Z,2025-04-05T14:31:09Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5625054451,212,16.9,5625054441,56,Back,5625054449,141,94.4,5625054445,140,47.9,5625054455,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796226433,269,1,1,30,51,7efqk7uh63928il0yffxijnv7,1,47.0,93.8,2025-04-05T14:31:09.641Z,2025-04-05T14:31:12Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5625054857,140,44.4,5625054861,212,7.5,5625054859,141,83.6,5625054855,56,Back,5625054863,213,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796226617,270,1,1,30,53,7efqk7uh63928il0yffxijnv7,1,40.6,83.0,2025-04-05T14:31:12.409Z,2025-04-05T14:31:17Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5625055905,56,Back,5625055913,213,4.17,5625055907,140,32.7,5625055909,141,62.9,5625055911,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796226725,271,1,1,30,58,7efqk7uh63928il0yffxijnv7,1,33.2,53.1,2025-04-05T14:31:16.848Z,2025-04-05T14:31:20Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5625056463,140,51.7,5625056473,1,,5625056467,141,8.5,5625056459,56,Right,5625056471,213,5.28,5625056469,212,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796226737,272,3,1,31,1,7efqk7uh63928il0yffxijnv7,0,55.4,10.6,2025-04-05T14:31:20.153Z,2025-04-05T14:31:28Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5625057509,233,336,5625056517,56,Right,5625056519,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796226885,336,7,1,31,1,3ptum5fjcgw51mqui0gu6uuf4,1,44.6,89.4,2025-04-05T14:31:20.154Z,2025-04-05T14:31:27Z,8v9ms04dm6d99xb9lt5qdk74k,L. Andersson,,,5625057451,233,272,5625057357,167,,5625057361,285,,5625057359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796226925,273,5,1,31,5,7efqk7uh63928il0yffxijnv7,1,60.6,-1.4,2025-04-05T14:31:24.280Z,2025-04-05T14:31:57Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5625057569,347,,5625057567,56,Right,5625058417,233,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796227069,337,5,1,31,5,3ptum5fjcgw51mqui0gu6uuf4,0,39.4,101.4,2025-04-05T14:31:24.280Z,2025-04-05T14:31:57Z,8v9ms04dm6d99xb9lt5qdk74k,L. Andersson,,,5625058271,56,Back,5625058481,233,273,5625058273,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796227137,274,1,1,31,8,7efqk7uh63928il0yffxijnv7,1,55.9,0.0,2025-04-05T14:31:27.273Z,2025-04-05T14:31:30Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5625058649,213,0.80,5625058641,56,Right,5625058639,107,,5625058647,212,16.9,5625058643,140,67.2,5625058645,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796227185,275,1,1,31,11,7efqk7uh63928il0yffxijnv7,0,67.2,16.2,2025-04-05T14:31:29.880Z,2025-04-05T14:31:31Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5625058933,213,3.53,5625058925,56,Right,5625058929,141,8.6,5625058931,212,13.8,5625058927,140,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796227259,338,50,1,31,14,3ptum5fjcgw51mqui0gu6uuf4,1,39.8,86.6,2025-04-05T14:31:33.214Z,2025-04-05T14:31:42Z,46ums24te70jl5qclztg8xhwp,C. David,,,5625059845,233,276,5625059293,286,,5625059289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796227331,276,7,1,31,14,7efqk7uh63928il0yffxijnv7,0,60.2,13.4,2025-04-05T14:31:33.215Z,2025-04-05T14:31:38Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5625059691,285,,5625059689,56,Right,5625059781,233,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796227335,340,50,1,31,17,3ptum5fjcgw51mqui0gu6uuf4,1,39.8,86.0,2025-04-05T14:31:35.718Z,2025-04-05T14:31:46Z,46ums24te70jl5qclztg8xhwp,C. David,,,5625059705,56,Back,5625059707,286,,5625060451,233,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796227437,277,7,1,31,17,7efqk7uh63928il0yffxijnv7,0,60.2,14.0,2025-04-05T14:31:35.719Z,2025-04-05T14:31:42Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5625060407,233,340,5625060349,285,,5625060347,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796227417,341,50,1,31,20,3ptum5fjcgw51mqui0gu6uuf4,1,36.4,95.8,2025-04-05T14:31:38.702Z,2025-04-05T14:31:45Z,46ums24te70jl5qclztg8xhwp,C. David,,,5625061129,233,278,5625060269,286,,5625060267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796227563,278,7,1,31,20,7efqk7uh63928il0yffxijnv7,1,63.6,4.2,2025-04-05T14:31:38.703Z,2025-04-05T14:31:46Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5625061023,56,Right,5625061767,167,,5625061087,233,341,5625061025,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796227709,279,5,1,31,22,7efqk7uh63928il0yffxijnv7,0,63.2,-1.8,2025-04-05T14:31:40.592Z,2025-04-05T14:31:58Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5625061815,347,,5625061939,233,342,5625061813,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796227511,342,5,1,31,22,3ptum5fjcgw51mqui0gu6uuf4,1,36.8,101.8,2025-04-05T14:31:40.592Z,2025-04-05T14:31:58Z,46ums24te70jl5qclztg8xhwp,C. David,,,5625060749,347,,5625061899,233,279,5625060745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796227689,343,1,1,31,23,3ptum5fjcgw51mqui0gu6uuf4,1,34.1,100.0,2025-04-05T14:31:42.007Z,2025-04-05T14:31:46Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5625061699,107,,5625061721,213,4.23,5625061717,212,11.8,5625061703,56,Back,5625061713,141,86.3,5625061709,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796227747,344,1,1,31,27,3ptum5fjcgw51mqui0gu6uuf4,1,31.0,88.7,2025-04-05T14:31:45.727Z,2025-04-05T14:31:48Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5625062053,213,3.29,5625062049,212,20.1,5625062045,140,12.1,5625062043,56,Back,5625062047,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796227785,345,1,1,31,28,3ptum5fjcgw51mqui0gu6uuf4,1,12.4,83.8,2025-04-05T14:31:47.326Z,2025-04-05T14:31:49Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5625062269,56,Back,5625062279,141,74.2,5625062285,212,15.4,5625062287,213,5.85,5625062275,140,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796227893,346,1,1,31,30,3ptum5fjcgw51mqui0gu6uuf4,1,26.0,74.2,2025-04-05T14:31:48.854Z,2025-04-05T14:31:51Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5625062893,212,12.9,5625062887,56,Back,5625062889,140,13.8,5625062895,213,3.06,5625062891,141,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796227959,347,1,1,31,33,3ptum5fjcgw51mqui0gu6uuf4,1,26.1,67.0,2025-04-05T14:31:51.710Z,2025-04-05T14:31:53Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5625063229,56,Back,5625063231,140,30.2,5625063237,213,0.13,5625063233,141,67.8,5625063235,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796228005,348,1,1,31,34,3ptum5fjcgw51mqui0gu6uuf4,1,30.2,67.8,2025-04-05T14:31:53.207Z,2025-04-05T14:31:54Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5625063453,56,Back,5625063455,140,33.7,5625063459,212,10.7,5625063461,213,5.06,5625063457,141,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796228069,349,1,1,31,35,3ptum5fjcgw51mqui0gu6uuf4,1,33.4,51.6,2025-04-05T14:31:54.383Z,2025-04-05T14:31:55Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5625063801,212,15.7,5625063795,56,Back,5625063799,141,64.6,5625063803,213,0.60,5625063797,140,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796228253,350,1,1,31,37,3ptum5fjcgw51mqui0gu6uuf4,1,45.8,64.6,2025-04-05T14:31:55.734Z,2025-04-05T14:32:00Z,46ums24te70jl5qclztg8xhwp,C. David,,,5625064803,140,36.8,5625064805,141,84.1,5625064807,212,16.3,5625064801,56,Back,5625064809,213,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
