id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/value
2802944791,200,1,1,17,55,8eab5wbcnttsiosd1o8c71gmk,0,45.7,3.2,2025-04-19T12:18:35.063Z,2025-04-19T12:18:38Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5662116939,168,,5662116943,140,47.1,5662117147,236,,5662116941,56,Back,5662116949,213,0.14,5662116945,141,3.5,5662117153,286,,5662116947,212,1.5,5662117149,233,139,,,,,,,,,,,,,,,,,,,,,,,
2802944825,139,74,1,17,55,duspptyvnr5kpx2iko5gerhnz,1,44.1,97.1,2025-04-19T12:18:35.064Z,2025-04-19T12:55:10Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5662117113,285,,5662117109,56,Back,5662117193,233,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802944845,140,5,1,17,57,duspptyvnr5kpx2iko5gerhnz,0,47.1,101.6,2025-04-19T12:18:37.048Z,2025-04-19T12:55:21Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5662117211,347,,5662117233,233,201,5662117209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802944823,201,5,1,17,57,8eab5wbcnttsiosd1o8c71gmk,1,52.9,-1.6,2025-04-19T12:18:37.048Z,2025-04-19T12:55:21Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5662117099,56,Right,5662117215,233,140,5662117101,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802944905,202,1,1,18,0,8eab5wbcnttsiosd1o8c71gmk,1,51.5,0.0,2025-04-19T12:18:39.688Z,2025-04-19T12:18:44Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5662117549,140,46.0,5662117551,141,5.9,5662117553,212,7.4,5662117555,213,2.46,5662117545,107,,5662117547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802944945,203,1,1,18,4,8eab5wbcnttsiosd1o8c71gmk,1,42.4,12.2,2025-04-19T12:18:44.488Z,2025-04-19T12:18:47Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5662117771,141,14.6,5662117769,140,32.5,5662117773,212,10.5,5662117775,213,2.99,5662117767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802945023,204,1,1,18,8,8eab5wbcnttsiosd1o8c71gmk,1,31.5,17.0,2025-04-19T12:18:47.752Z,2025-04-19T12:18:52Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5662118027,56,Back,5662118031,141,35.5,5662118033,212,14.7,5662118035,213,2.12,5662118029,140,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802945039,205,1,1,18,12,8eab5wbcnttsiosd1o8c71gmk,1,23.6,39.1,2025-04-19T12:18:51.928Z,2025-04-19T12:18:53Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5662118135,56,Back,5662118137,140,29.3,5662118145,212,11.4,5662118149,213,1.02,5662118141,141,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802945053,206,1,1,18,14,8eab5wbcnttsiosd1o8c71gmk,1,29.2,53.6,2025-04-19T12:18:53.768Z,2025-04-19T12:18:57Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5662118207,213,1.87,5662118205,212,16.6,5662118203,141,77.0,5662118201,140,24.6,5662118199,56,Back,5662118243,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802945111,207,1,1,18,17,8eab5wbcnttsiosd1o8c71gmk,1,25.6,84.8,2025-04-19T12:18:57.304Z,2025-04-19T12:18:58Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5662118479,56,Back,5662118483,141,93.5,5662118481,140,28.9,5662118487,213,1.04,5662118485,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802945137,208,1,1,18,18,8eab5wbcnttsiosd1o8c71gmk,1,28.9,93.5,2025-04-19T12:18:58.279Z,2025-04-19T12:19:00Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5662118579,141,91.4,5662118575,56,Back,5662118585,213,3.23,5662118577,140,14.2,5662118583,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802945187,209,1,1,18,20,8eab5wbcnttsiosd1o8c71gmk,1,12.1,91.1,2025-04-19T12:19:00.295Z,2025-04-19T12:19:05Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5662118871,212,18.3,5662118869,141,68.1,5662118873,213,4.17,5662118867,140,3.1,5662118865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802945197,210,1,1,18,25,8eab5wbcnttsiosd1o8c71gmk,0,3.4,69.7,2025-04-19T12:19:05.096Z,2025-04-19T12:19:09Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5662118927,212,45.0,5662118925,141,76.1,5662118931,1,,5662118929,213,0.10,5662118923,140,46.1,5662118921,56,Back,5662119257,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802945253,141,1,1,18,27,duspptyvnr5kpx2iko5gerhnz,0,40.9,13.7,2025-04-19T12:19:06.956Z,2025-04-19T12:25:17Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5662119247,141,0.0,5662119245,140,42.9,5662119243,56,Back,5662119241,3,,5662119251,213,4.91,5662119249,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802945255,142,5,1,18,27,duspptyvnr5kpx2iko5gerhnz,0,46.1,-1.6,2025-04-19T12:19:07.113Z,2025-04-19T12:55:22Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5662119255,347,,5662119253,56,Back,5662119317,233,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802945231,211,5,1,18,27,8eab5wbcnttsiosd1o8c71gmk,1,53.9,101.6,2025-04-19T12:19:07.113Z,2025-04-19T12:55:21Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5662119279,233,142,5662119141,56,Left,5662119143,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802945375,212,1,1,18,35,8eab5wbcnttsiosd1o8c71gmk,1,48.6,100.0,2025-04-19T12:19:15.224Z,2025-04-19T12:19:17Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5662119925,213,4.21,5662119919,140,45.5,5662119915,107,,5662119923,212,6.8,5662119917,56,Back,5662119921,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802945403,213,1,1,18,37,8eab5wbcnttsiosd1o8c71gmk,1,45.5,92.9,2025-04-19T12:19:16.856Z,2025-04-19T12:19:18Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5662120065,212,4.1,5662120063,141,98.9,5662120061,140,45.6,5662120067,213,1.55,5662120059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802945415,214,1,1,18,38,8eab5wbcnttsiosd1o8c71gmk,1,45.6,98.9,2025-04-19T12:19:17.991Z,2025-04-19T12:19:18Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5662120145,140,49.1,5662120149,141,95.3,5662120153,213,5.70,5662120141,56,Back,5662120151,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802945447,215,1,1,18,39,8eab5wbcnttsiosd1o8c71gmk,1,49.1,95.3,2025-04-19T12:19:18.760Z,2025-04-19T12:19:20Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5662120359,56,Back,5662120365,212,13.1,5662120367,213,4.49,5662120361,140,46.3,5662120363,141,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802945481,216,1,1,18,40,8eab5wbcnttsiosd1o8c71gmk,1,44.8,73.5,2025-04-19T12:19:20.601Z,2025-04-19T12:19:24Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5662120549,140,46.4,5662120559,212,21.2,5662120555,141,42.4,5662120561,213,4.79,5662120547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802945533,217,1,1,18,44,8eab5wbcnttsiosd1o8c71gmk,1,48.1,41.3,2025-04-19T12:19:24.024Z,2025-04-19T12:19:27Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5662120809,140,58.2,5662120811,141,26.2,5662120813,212,14.8,5662120807,56,Center,5662120815,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802945609,218,1,1,18,47,8eab5wbcnttsiosd1o8c71gmk,1,64.9,17.7,2025-04-19T12:19:27.433Z,2025-04-19T12:19:31Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5662121175,141,5.8,5662121177,212,12.5,5662121171,56,Right,5662121173,140,74.0,5662121179,213,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802945615,219,61,1,18,52,8eab5wbcnttsiosd1o8c71gmk,0,74.5,12.8,2025-04-19T12:19:31.704Z,2025-04-19T12:19:32Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5662121195,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802945695,144,1,1,18,53,duspptyvnr5kpx2iko5gerhnz,0,29.3,79.0,2025-04-19T12:19:33.469Z,2025-04-19T12:19:37Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5662121623,56,Center,5662121621,155,,5662121629,212,47.0,5662121625,140,68.9,5662121633,1,,5662121631,213,5.80,5662121627,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802945781,221,1,1,18,58,8eab5wbcnttsiosd1o8c71gmk,1,28.7,57.8,2025-04-19T12:19:38.648Z,2025-04-19T12:19:42Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5662122017,212,7.1,5662122015,141,63.7,5662122019,213,0.60,5662122013,140,34.3,5662121991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802945837,222,1,1,19,2,8eab5wbcnttsiosd1o8c71gmk,1,34.0,63.9,2025-04-19T12:19:42.648Z,2025-04-19T12:19:45Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5662122291,213,4.55,5662122289,212,19.2,5662122283,56,Back,5662122287,141,36.0,5662122285,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802945873,223,1,1,19,5,8eab5wbcnttsiosd1o8c71gmk,1,31.0,35.8,2025-04-19T12:19:45.416Z,2025-04-19T12:19:47Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5662122463,212,10.4,5662122461,141,30.1,5662122457,56,Back,5662122465,213,5.90,5662122459,140,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802945889,224,1,1,19,8,8eab5wbcnttsiosd1o8c71gmk,0,42.3,27.6,2025-04-19T12:19:47.673Z,2025-04-19T12:19:49Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5662122561,140,56.0,5662122567,213,6.27,5662122563,141,27.4,5662122565,212,14.4,5662122559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802945897,145,8,1,19,10,duspptyvnr5kpx2iko5gerhnz,1,31.5,77.2,2025-04-19T12:19:49.854Z,2025-04-19T12:19:49Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5662122627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802945927,147,1,1,19,11,duspptyvnr5kpx2iko5gerhnz,1,31.5,77.2,2025-04-19T12:19:50.797Z,2025-04-19T12:19:52Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5662122807,56,Back,5662122815,213,2.29,5662122811,141,93.3,5662122813,212,14.5,5662122809,140,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802946001,148,1,1,19,12,duspptyvnr5kpx2iko5gerhnz,1,20.6,94.8,2025-04-19T12:19:52.060Z,2025-04-19T12:19:57Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5662123239,140,5.2,5662123241,141,73.8,5662123243,212,21.6,5662123237,56,Back,5662123245,213,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802946055,149,1,1,19,17,duspptyvnr5kpx2iko5gerhnz,1,3.2,57.9,2025-04-19T12:19:57.582Z,2025-04-19T12:20:02Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5662123595,212,55.1,5662123597,213,5.79,5662123589,56,Back,5662123591,140,49.4,5662123593,141,19.5,5662123599,1,,5662123587,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802946061,150,44,1,19,22,duspptyvnr5kpx2iko5gerhnz,1,47.4,20.2,2025-04-19T12:20:01.918Z,2025-04-19T12:55:04Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5662123641,285,,5662123639,56,Back,5662123677,233,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802946069,225,44,1,19,22,8eab5wbcnttsiosd1o8c71gmk,0,52.6,79.8,2025-04-19T12:20:01.919Z,2025-04-19T12:55:05Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5662123665,286,,5662123663,56,Left,5662123681,233,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802946089,151,1,1,19,22,duspptyvnr5kpx2iko5gerhnz,1,49.4,19.5,2025-04-19T12:20:02.061Z,2025-04-19T12:20:04Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5662123763,141,22.5,5662123755,3,,5662123761,140,57.9,5662123757,168,,5662123767,213,0.22,5662123765,212,9.2,5662123759,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802946095,152,43,1,19,25,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-04-19T12:20:04.829Z,2025-04-19T12:21:09Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5662123827,141,44.2,5662128569,144,1,5662123831,213,1.27,5662123825,140,62.3,5662123823,56,Center,5662123829,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802946109,153,1,1,19,25,duspptyvnr5kpx2iko5gerhnz,0,62.3,44.2,2025-04-19T12:20:05.613Z,2025-04-19T12:20:06Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5662123887,56,Center,5662123895,213,5.34,5662123891,141,30.4,5662123889,140,68.8,5662123893,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802946147,226,1,1,19,28,8eab5wbcnttsiosd1o8c71gmk,1,35.3,63.9,2025-04-19T12:20:07.721Z,2025-04-19T12:21:13Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5662124109,3,,5662124119,213,0.37,5662124111,56,Center,5662124113,140,56.4,5662124115,141,76.6,5662124117,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802946169,227,1,1,19,29,8eab5wbcnttsiosd1o8c71gmk,1,56.4,76.6,2025-04-19T12:20:09.289Z,2025-04-19T12:21:15Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5662124245,56,Back,5662124247,140,44.7,5662124249,141,91.4,5662124251,212,15.9,5662124253,213,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802946211,229,1,1,19,31,8eab5wbcnttsiosd1o8c71gmk,1,44.3,92.0,2025-04-19T12:20:11.064Z,2025-04-19T12:20:15Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5662124537,212,13.2,5662124531,56,Back,5662124533,140,31.8,5662124535,141,90.6,5662124539,213,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802946283,230,1,1,19,35,8eab5wbcnttsiosd1o8c71gmk,0,37.2,97.2,2025-04-19T12:20:15.016Z,2025-04-19T12:25:07Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5662124887,1,,5662124885,213,5.90,5662124879,140,69.8,5662124881,141,77.2,5662124877,56,Center,5662124883,212,36.8,5662124875,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802949897,182,61,1,19,36,duspptyvnr5kpx2iko5gerhnz,1,37.3,31.7,2025-04-19T12:20:16.015Z,2025-04-19T12:25:05Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5662145821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802949905,183,45,1,19,36,duspptyvnr5kpx2iko5gerhnz,0,40.4,21.8,2025-04-19T12:20:16.159Z,2025-04-19T12:55:00Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5662146823,285,,5662146821,56,Back,5662146843,233,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802949861,266,3,1,19,36,8eab5wbcnttsiosd1o8c71gmk,1,59.6,78.2,2025-04-19T12:20:16.159Z,2025-04-19T12:55:00Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5662146835,233,183,5662146451,56,Center,5662146453,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802946379,231,1,1,19,45,8eab5wbcnttsiosd1o8c71gmk,1,86.8,93.5,2025-04-19T12:20:25.225Z,2025-04-19T12:20:27Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5662125411,212,6.3,5662125407,140,83.7,5662125413,213,4.17,5662125405,56,Left,5662125409,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802946389,232,1,1,19,47,8eab5wbcnttsiosd1o8c71gmk,0,83.7,85.6,2025-04-19T12:20:27.400Z,2025-04-19T12:20:28Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5662125467,56,Left,5662125475,213,3.26,5662125471,141,83.9,5662125473,212,9.8,5662125469,140,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802946433,156,1,1,19,49,duspptyvnr5kpx2iko5gerhnz,1,30.5,21.8,2025-04-19T12:20:28.877Z,2025-04-19T12:20:31Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5662125703,212,22.1,5662125701,141,46.7,5662125697,56,Back,5662125705,213,0.87,5662125699,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802946443,157,1,1,19,51,duspptyvnr5kpx2iko5gerhnz,0,44.1,45.4,2025-04-19T12:20:31.245Z,2025-04-19T12:20:32Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5662125745,140,49.6,5662125747,141,35.5,5662125751,213,5.42,5662125743,56,Back,5662125749,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802946497,234,61,1,19,57,8eab5wbcnttsiosd1o8c71gmk,1,53.6,71.7,2025-04-19T12:20:36.768Z,2025-04-19T12:20:37Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5662126019,238,,5662126003,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802946563,158,5,1,19,58,duspptyvnr5kpx2iko5gerhnz,1,46.0,-2.0,2025-04-19T12:20:37.919Z,2025-04-19T12:20:44Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5662126355,56,Back,5662126357,347,,5662126373,233,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802946513,235,5,1,19,58,8eab5wbcnttsiosd1o8c71gmk,0,54.0,102.0,2025-04-19T12:20:37.919Z,2025-04-19T12:55:22Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5662126391,233,158,5662126085,347,,5662126083,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802946595,159,27,1,20,3,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-04-19T12:20:42.753Z,2025-04-19T12:20:46Z,,,,,5662126573,233,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802946583,236,27,1,20,3,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-04-19T12:20:42.753Z,2025-04-19T12:20:46Z,,,,,5662126469,53,53kd57a8pwjno3l6cou3nexn9,5662126613,233,159,5662126467,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802947491,160,28,1,21,6,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-04-19T12:21:45.978Z,2025-04-19T12:21:47Z,,,,,5662131083,233,237,5662131067,55,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802947461,237,28,1,21,6,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-04-19T12:21:45.978Z,2025-04-19T12:21:48Z,,,,,5662130965,55,236,5662131109,233,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802947685,238,18,1,21,18,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-04-19T12:21:57.750Z,2025-04-19T12:21:58Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5662132081,55,239,5662131997,44,Defender,5662131993,41,,5662131999,59,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802947687,239,19,1,21,18,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-04-19T12:21:57.751Z,2025-04-19T12:21:58Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5662132015,59,16,5662132017,292,4,5662132023,55,238,5662132021,44,Defender,5662132009,41,,5662132019,293,4,5662132013,145,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802948935,256,40,1,21,19,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-04-19T12:21:59.614Z,2025-04-19T12:23:30Z,,,,,5662138469,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",5662138473,319,,5662138471,194,a9234jafv17dcvbu54expih91,5662138463,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5",5662138461,30,"7oxxp38dxp40lby1kwg4xpn56, a9234jafv17dcvbu54expih91, arxu3yjspsjmmobkj92c79ze2, d39zrjj1sao1lkkzief35sctl, 2fw3pz0v22kdbiognam8zsvoq, 98u2encce9933qd4y2kukej85, c1f7vp2u7fndbs1q67yhze1hw, dlxtr9p8d7k733qhpq9qyydey, 50pntfz4g78co2q68kno332z9, bwn0e8pjrikjcpold20o2os2c, 9618hk1lq7i6see347k7plkyy, 5fvzbq3mstt7eatkjpodbvpm2, 91c1ud1vk02de6uexycm07ml0, 8g3a6qtlb0xy12ntska7n8phw, 5hkcvpt8l2qjwovhon9wuo0es, 9wpb7yiz7zdsb7bj70ornyfis, 3ajcjogpfwl26hddeqetp75sk, d2tr2mopsk225739f7xlc12ei, d34pugygez0vtpx1t8p5bnq0a",5662138467,130,4,5662138465,59,"1, 5, 2, 10, 22, 16, 28, 8, 9, 23, 20, 11, 14, 18, 26, 25, 12, 4, 24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802947907,161,1,1,21,32,duspptyvnr5kpx2iko5gerhnz,0,45.0,0.0,2025-04-19T12:22:11.806Z,2025-04-19T12:22:20Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5662133175,140,80.7,5662133677,189,,5662133181,213,0.01,5662133183,1,,5662133177,141,0.0,5662133173,56,Right,5662133171,107,,5662133457,238,,5662133179,212,37.5,,,,,,,,,,,,,,,,,,,,,,,
2802947913,162,5,1,21,35,duspptyvnr5kpx2iko5gerhnz,0,79.4,-1.4,2025-04-19T12:22:14.708Z,2025-04-19T12:22:20Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5662133379,233,240,5662133221,56,Right,5662133223,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802947941,240,5,1,21,35,8eab5wbcnttsiosd1o8c71gmk,1,20.6,101.4,2025-04-19T12:22:14.708Z,2025-04-19T12:55:22Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5662133353,56,Back,5662133355,347,,5662133371,233,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802948155,241,1,1,21,51,8eab5wbcnttsiosd1o8c71gmk,1,22.8,100.0,2025-04-19T12:22:30.762Z,2025-04-19T12:22:32Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5662134427,56,Back,5662134431,141,89.4,5662134425,107,,5662134435,212,11.0,5662134437,213,5.45,5662134429,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802948165,242,1,1,21,52,8eab5wbcnttsiosd1o8c71gmk,1,29.8,89.4,2025-04-19T12:22:32.362Z,2025-04-19T12:22:33Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5662134473,56,Back,5662134479,212,7.3,5662134477,141,95.4,5662134481,213,2.55,5662134475,140,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802948173,243,1,1,21,53,8eab5wbcnttsiosd1o8c71gmk,0,24.0,95.4,2025-04-19T12:22:33.005Z,2025-04-19T12:22:34Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5662134555,233,163,5662134517,213,0.33,5662134515,212,1.7,5662134553,236,,5662134509,56,Back,5662134513,141,96.2,5662134511,140,25.5,5662134559,286,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802948163,163,74,1,21,53,duspptyvnr5kpx2iko5gerhnz,1,63.6,5.6,2025-04-19T12:22:33.006Z,2025-04-19T12:22:34Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5662134469,56,Right,5662134471,285,,5662134567,233,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802948211,244,1,1,21,56,8eab5wbcnttsiosd1o8c71gmk,1,12.4,88.4,2025-04-19T12:22:36.185Z,2025-04-19T12:22:37Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5662134775,212,4.5,5662134777,213,5.96,5662134771,140,16.5,5662134773,141,86.3,5662134767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
