id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2815726023,126,13,1,16,45,3ptum5fjcgw51mqui0gu6uuf4,1,96.9,30.7,2025-05-17T14:18:08.604Z,2025-05-17T15:04:01Z,b7594v117himyndjrpkval8us,E. Okereke,,5732589335,458,,5732588923,62,,5732589323,77,,5732589327,103,86.1,5732589339,231,45.3,5732589321,24,,5732589325,102,58.8,5732589333,328,,5732588925,56,Center,5732589053,20,,5732589329,215,,5732589331,108,5732589337,230,,,,,,,99.5,,,,,,,,,,,,,
2815726037,171,12,1,16,46,cy6zs39z79dcfbr4xzkp38z7q,1,8.8,61.5,2025-05-17T14:18:09.793Z,2025-05-17T14:18:11Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5732589005,56,Back,5732589013,141,66.7,5732589009,140,2.4,5732589017,212,7.6,5732589035,15,,5732589021,213,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815726031,127,5,1,16,47,3ptum5fjcgw51mqui0gu6uuf4,0,101.6,48.6,2025-05-17T14:18:10.764Z,2025-05-17T14:49:31Z,b7594v117himyndjrpkval8us,E. Okereke,,5732594287,233,180,5732588979,56,Center,5732588981,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727055,180,5,1,16,47,cy6zs39z79dcfbr4xzkp38z7q,1,-1.6,51.4,2025-05-17T14:18:10.764Z,2025-05-17T14:49:30Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,5732594245,233,127,5732593851,56,Back,5732593853,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815726273,172,1,1,17,4,cy6zs39z79dcfbr4xzkp38z7q,1,3.3,56.4,2025-05-17T14:18:27.242Z,2025-05-17T14:49:11Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,5732590103,212,38.1,5732590101,141,97.3,5732590107,1,,5732590097,56,Back,5732707179,124,,5732590099,140,28.1,5732590105,213,0.82,5732707201,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815726355,173,1,1,17,5,cy6zs39z79dcfbr4xzkp38z7q,1,29.3,97.7,2025-05-17T14:18:28.929Z,2025-05-17T14:18:34Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5732590515,140,86.4,5732590521,213,6.01,5732590523,1,,5732590511,155,,5732590517,141,72.6,5732590519,212,62.3,5732590513,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815726361,174,3,1,17,11,cy6zs39z79dcfbr4xzkp38z7q,0,88.4,66.0,2025-05-17T14:18:34.709Z,2025-05-17T14:49:55Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,5732590781,233,128,5732590555,56,Center,5732590561,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815726395,128,7,1,17,11,3ptum5fjcgw51mqui0gu6uuf4,0,11.6,34.0,2025-05-17T14:18:34.710Z,2025-05-17T14:49:21Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,5732590777,233,174,5732590699,56,Back,5732591675,14,,5732590701,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815726403,129,61,1,17,14,3ptum5fjcgw51mqui0gu6uuf4,1,12.9,39.5,2025-05-17T14:18:37.171Z,2025-05-17T14:18:37Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,5732590717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815726429,130,12,1,17,16,3ptum5fjcgw51mqui0gu6uuf4,1,10.4,37.3,2025-05-17T14:18:39.564Z,2025-05-17T14:18:40Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,5732590871,212,13.9,5732590869,141,25.8,5732590873,213,3.74,5732590867,140,0.0,5732590911,167,,5732590865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815726435,131,6,1,17,17,3ptum5fjcgw51mqui0gu6uuf4,0,3.8,27.4,2025-05-17T14:18:40.133Z,2025-05-17T14:42:43Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,5732590951,233,175,5732590939,73,,5732590937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815726387,175,6,1,17,17,cy6zs39z79dcfbr4xzkp38z7q,1,96.2,72.6,2025-05-17T14:18:40.133Z,2025-05-17T14:42:43Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5732590945,233,131,5732590751,73,,5732590747,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815726745,176,1,1,17,43,cy6zs39z79dcfbr4xzkp38z7q,0,99.5,99.5,2025-05-17T14:19:06.988Z,2025-05-17T14:19:07Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,5732592305,212,31.5,5732592285,155,,5732592277,2,,5732592301,141,55.1,5732592281,6,,5732592293,56,Center,5732592307,213,4.42,5732592289,224,,5732592297,140,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815726761,132,12,1,17,44,3ptum5fjcgw51mqui0gu6uuf4,1,9.7,41.5,2025-05-17T14:19:07.533Z,2025-05-17T14:19:08Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,5732592407,140,14.9,5732592413,213,0.72,5732592409,141,48.5,5732592405,56,Back,5732592411,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815726763,133,61,1,17,45,3ptum5fjcgw51mqui0gu6uuf4,0,14.9,48.5,2025-05-17T14:19:08.756Z,2025-05-17T14:19:09Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,5732592415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815726809,177,1,1,17,47,cy6zs39z79dcfbr4xzkp38z7q,1,75.3,54.8,2025-05-17T14:19:10.175Z,2025-05-17T14:19:21Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,1.0,5732593163,154,,5732592661,140,82.9,5732592667,212,19.3,5732592657,56,Center,5732592669,213,5.14,5732592663,141,28.9,5732593161,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815726813,178,13,1,17,49,cy6zs39z79dcfbr4xzkp38z7q,1,86.1,31.3,2025-05-17T14:19:12.753Z,2025-05-17T14:19:21Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,5732593217,154,,5732592927,72,,5732592687,56,Center,5732593213,75,,5732593231,103,6.9,5732593243,231,48.4,5732593227,102,37.6,5732592685,63,,5732593239,230,99.0,5732593215,29,,5732592925,25,,5732593221,55,,,,,,,,,,,,,177,,,,,,,,,
2815726837,134,5,1,17,51,3ptum5fjcgw51mqui0gu6uuf4,1,-1.0,63.4,2025-05-17T14:19:14.174Z,2025-05-17T14:49:31Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,5732592801,346,,5732592797,56,Back,5732592817,233,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815726827,179,5,1,17,51,cy6zs39z79dcfbr4xzkp38z7q,0,101.0,36.6,2025-05-17T14:19:14.174Z,2025-05-17T14:19:17Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,5732592751,56,Center,5732592829,233,134,5732592753,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727193,135,1,1,18,14,3ptum5fjcgw51mqui0gu6uuf4,0,5.0,38.0,2025-05-17T14:19:37.732Z,2025-05-17T14:19:55Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,5732594523,213,6.00,5732594521,212,59.0,5732594515,56,Right,5732594529,74,,5732594513,124,,5732594525,1,,5732594519,141,14.0,5732594517,140,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727197,136,44,1,18,16,3ptum5fjcgw51mqui0gu6uuf4,1,58.8,17.6,2025-05-17T14:19:39.482Z,2025-05-17T14:52:23Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,5732594533,56,Right,5732596173,233,181,5732594535,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727231,181,44,1,18,16,cy6zs39z79dcfbr4xzkp38z7q,0,41.2,82.4,2025-05-17T14:19:39.483Z,2025-05-17T14:27:01Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,5732594665,285,,5732594663,56,Back,5732596157,233,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815730007,195,1,1,18,17,3ptum5fjcgw51mqui0gu6uuf4,0,51.4,13.9,2025-05-17T14:19:40.341Z,2025-05-17T14:27:05Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,5732610683,212,1.8,5732610681,141,14.3,5732610675,168,,5732610679,140,53.1,5732610677,56,Right,5732610685,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815729983,240,61,1,18,17,cy6zs39z79dcfbr4xzkp38z7q,1,47.3,79.3,2025-05-17T14:19:40.947Z,2025-05-17T14:27:07Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,5732610879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727221,138,1,1,18,18,3ptum5fjcgw51mqui0gu6uuf4,0,43.8,11.7,2025-05-17T14:19:41.116Z,2025-05-17T14:27:21Z,b7594v117himyndjrpkval8us,E. Okereke,,5732594611,3,,5732594615,56,Back,5732594621,140,47.7,5732594627,141,25.9,5732594629,212,10.5,5732594631,213,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727203,137,43,1,18,18,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-05-17T14:19:41.580Z,2025-05-17T14:19:56Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,5732594559,56,Right,5732594557,168,0,5732594565,212,2.7,5732595511,144,1,5732594567,213,6.23,5732594555,3,0,5732594561,140,61.6,5732594563,141,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727241,139,1,1,18,18,3ptum5fjcgw51mqui0gu6uuf4,1,47.7,25.9,2025-05-17T14:19:41.660Z,2025-05-17T14:27:23Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,5732594703,140,43.5,5732594707,212,4.7,5732594709,213,3.51,5732594701,56,Back,5732594705,141,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727245,182,43,1,18,21,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-05-17T14:19:44.041Z,2025-05-17T14:28:02Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,5732594733,141,85.4,5732616599,144,1,5732594727,3,0,5732594731,140,53.7,5732594735,212,7.9,5732594729,56,Left,5732594737,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727253,140,1,1,18,21,3ptum5fjcgw51mqui0gu6uuf4,1,43.5,23.4,2025-05-17T14:19:44.188Z,2025-05-17T14:19:45Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,5732594783,213,5.55,5732594775,140,47.8,5732594773,56,Back,5732594779,212,6.1,5732594777,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727273,141,1,1,18,22,3ptum5fjcgw51mqui0gu6uuf4,0,47.8,17.4,2025-05-17T14:19:45.131Z,2025-05-17T14:19:46Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,5732594855,56,Center,5732594861,212,14.3,5732594863,213,0.47,5732594859,141,27.0,5732594857,140,59.9,5732594865,1,,5732594853,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727293,183,44,1,18,23,cy6zs39z79dcfbr4xzkp38z7q,1,42.2,75.1,2025-05-17T14:19:46.650Z,2025-05-17T14:28:07Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,5732596207,233,142,5732594951,56,Back,5732594953,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727279,142,44,1,18,23,3ptum5fjcgw51mqui0gu6uuf4,0,57.8,24.9,2025-05-17T14:19:46.651Z,2025-05-17T14:28:09Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,5732594875,286,,5732594871,56,Center,5732596181,233,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727299,184,1,1,18,24,cy6zs39z79dcfbr4xzkp38z7q,1,41.3,71.8,2025-05-17T14:19:47.056Z,2025-05-17T14:19:50Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,5732594975,212,6.1,5732594971,140,43.7,5732594977,213,1.15,5732594967,3,,5732594973,141,80.0,5732594969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727323,185,4,1,18,26,cy6zs39z79dcfbr4xzkp38z7q,1,42.8,83.9,2025-05-17T14:19:49.899Z,2025-05-17T14:42:35Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,5732595299,233,143,5732595177,286,,5732595171,294,,5732595173,56,Back,5732595169,13,,5732595175,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727341,143,4,1,18,26,3ptum5fjcgw51mqui0gu6uuf4,0,57.2,16.1,2025-05-17T14:19:49.900Z,2025-05-17T14:42:36Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,5732595365,233,185,5732595275,285,,5732595265,13,,5732595269,56,Right,5732595273,152,,5732595267,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727529,186,1,1,18,47,cy6zs39z79dcfbr4xzkp38z7q,1,43.4,67.5,2025-05-17T14:20:10.860Z,2025-05-17T14:21:54Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,5732596239,56,Back,5732596245,212,18.1,5732596237,152,,5732596243,141,89.3,5732596287,189,,5732596247,213,2.18,5732596235,5,,5732596241,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728483,209,1,1,18,48,cy6zs39z79dcfbr4xzkp38z7q,1,33.6,86.3,2025-05-17T14:20:11.143Z,2025-05-17T14:21:50Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5732601039,141,96.2,5732601045,213,0.86,5732601031,56,Back,5732601043,212,8.9,5732601035,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727587,187,1,1,18,49,cy6zs39z79dcfbr4xzkp38z7q,1,42.5,92.7,2025-05-17T14:20:12.860Z,2025-05-17T14:21:57Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,5732596547,1,,5732596539,140,83.3,5732596537,56,Left,5732596545,213,0.11,5732596541,141,99.9,5732596543,212,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727619,188,1,1,18,54,cy6zs39z79dcfbr4xzkp38z7q,0,90.1,95.6,2025-05-17T14:20:18.015Z,2025-05-17T14:20:22Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5732596729,213,4.92,5732596731,1,,5732596727,212,34.5,5732596887,233,144,5732596721,56,Center,5732596723,140,96.9,5732596719,155,,5732596717,2,,5732596725,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727645,144,11,1,18,58,3ptum5fjcgw51mqui0gu6uuf4,1,3.1,54.6,2025-05-17T14:20:21.627Z,2025-05-17T14:20:22Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,5732596907,233,188,5732596865,56,Back,5732596867,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727725,145,1,1,19,4,3ptum5fjcgw51mqui0gu6uuf4,0,15.7,57.3,2025-05-17T14:20:27.699Z,2025-05-17T14:20:31Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,5732597293,141,31.3,5732597287,199,,5732597289,56,Center,5732597297,213,5.85,5732597299,1,,5732597295,212,42.1,5732597291,140,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727761,146,44,1,19,9,3ptum5fjcgw51mqui0gu6uuf4,1,40.2,26.2,2025-05-17T14:20:32.539Z,2025-05-17T14:52:23Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,5732597451,285,,5732597641,233,190,5732597449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727797,190,44,1,19,9,cy6zs39z79dcfbr4xzkp38z7q,0,59.8,73.8,2025-05-17T14:20:32.540Z,2025-05-17T14:52:23Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,5732597657,233,146,5732597619,56,Center,5732597621,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727771,147,1,1,19,9,3ptum5fjcgw51mqui0gu6uuf4,0,39.4,30.9,2025-05-17T14:20:32.956Z,2025-05-17T14:20:33Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,5732597497,213,5.74,5732597491,140,43.5,5732597495,212,5.0,5732597487,3,,5732597493,141,27.1,5732597489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727795,189,1,1,19,10,cy6zs39z79dcfbr4xzkp38z7q,0,44.4,73.0,2025-05-17T14:20:33.918Z,2025-05-17T14:29:02Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,5732597601,3,,5732597605,140,54.7,5732597609,212,10.9,5732597607,141,75.3,5732597603,56,Center,5732597611,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727799,148,83,1,19,12,3ptum5fjcgw51mqui0gu6uuf4,0,43.2,21.3,2025-05-17T14:20:35.315Z,2025-05-17T14:20:37Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,5732597693,399,80whrqt5ch885cdrzpzlez85w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727821,149,45,1,19,13,3ptum5fjcgw51mqui0gu6uuf4,0,32.6,16.7,2025-05-17T14:20:36.684Z,2025-05-17T14:42:39Z,b7594v117himyndjrpkval8us,E. Okereke,,5732597721,233,191,5732597711,285,,5732597709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727811,191,3,1,19,13,cy6zs39z79dcfbr4xzkp38z7q,1,67.4,83.3,2025-05-17T14:20:36.684Z,2025-05-17T14:42:39Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5732597717,233,149,5732597667,286,,5732597665,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727881,192,1,1,19,18,cy6zs39z79dcfbr4xzkp38z7q,1,86.8,94.2,2025-05-17T14:20:41.886Z,2025-05-17T14:20:45Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5732598021,213,3.09,5732598015,140,72.9,5732598017,141,95.3,5732598019,212,14.6,5732598013,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727891,193,1,1,19,22,cy6zs39z79dcfbr4xzkp38z7q,1,67.7,93.2,2025-05-17T14:20:45.604Z,2025-05-17T14:20:47Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,5732598041,212,8.6,5732598035,56,Left,5732598043,213,6.26,5732598037,140,75.9,5732598039,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727899,194,1,1,19,22,cy6zs39z79dcfbr4xzkp38z7q,0,76.1,92.9,2025-05-17T14:20:45.900Z,2025-05-17T14:29:18Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5732598093,140,69.1,5732598089,56,Left,5732598097,141,90.0,5732598099,212,7.6,5732598101,213,3.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727947,195,83,1,19,24,cy6zs39z79dcfbr4xzkp38z7q,0,63.4,79.7,2025-05-17T14:20:47.353Z,2025-05-17T14:29:53Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,5732598643,399,1iyf79yql5sm8m6i8nwxntsve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727939,151,3,1,19,25,3ptum5fjcgw51mqui0gu6uuf4,0,34.8,17.2,2025-05-17T14:20:48.531Z,2025-05-17T14:49:22Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,5732598281,56,Back,5732623291,233,196,5732623259,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727963,196,7,1,19,25,cy6zs39z79dcfbr4xzkp38z7q,0,65.2,82.8,2025-05-17T14:20:48.532Z,2025-05-17T14:30:41Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,5732623279,233,151,5732598431,56,Left,5732598433,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727943,152,61,1,19,26,3ptum5fjcgw51mqui0gu6uuf4,1,33.8,15.3,2025-05-17T14:20:49.178Z,2025-05-17T14:30:44Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,5732598315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727959,153,61,1,19,27,3ptum5fjcgw51mqui0gu6uuf4,1,34.5,21.6,2025-05-17T14:20:50.404Z,2025-05-17T14:30:46Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,5732598429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728001,154,1,1,19,29,3ptum5fjcgw51mqui0gu6uuf4,1,28.7,35.7,2025-05-17T14:20:52.964Z,2025-05-17T14:20:54Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,5732598637,212,19.9,5732598639,213,1.96,5732598631,56,Back,5732598633,140,21.5,5732598635,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728043,155,1,1,19,33,3ptum5fjcgw51mqui0gu6uuf4,1,24.5,62.0,2025-05-17T14:20:56.732Z,2025-05-17T14:20:59Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,5732598901,213,4.57,5732598893,56,Back,5732598897,141,32.4,5732598899,212,20.3,5732598895,140,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728081,156,1,1,19,36,3ptum5fjcgw51mqui0gu6uuf4,1,21.7,32.4,2025-05-17T14:20:59.431Z,2025-05-17T14:21:04Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,5732599043,140,5.3,5732599045,141,53.3,5732599041,56,Back,5732599049,213,2.45,5732599047,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728119,157,1,1,19,42,3ptum5fjcgw51mqui0gu6uuf4,1,7.6,57.0,2025-05-17T14:21:05.085Z,2025-05-17T14:21:09Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,5732599271,56,Back,5732599279,213,6.26,5732599277,212,40.8,5732599273,140,46.4,5732599269,157,,5732599281,1,,5732599275,141,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728123,158,61,1,19,46,3ptum5fjcgw51mqui0gu6uuf4,0,41.5,72.7,2025-05-17T14:21:09.299Z,2025-05-17T14:21:09Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,5732599305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728135,197,44,1,19,46,cy6zs39z79dcfbr4xzkp38z7q,1,56.5,28.7,2025-05-17T14:21:09.827Z,2025-05-17T14:52:24Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,5732599415,233,159,5732599381,56,Center,5732599385,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728127,159,44,1,19,46,3ptum5fjcgw51mqui0gu6uuf4,0,43.5,71.3,2025-05-17T14:21:09.828Z,2025-05-17T14:52:24Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,5732599331,56,Back,5732599333,285,,5732599431,233,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728155,198,1,1,19,47,cy6zs39z79dcfbr4xzkp38z7q,0,53.1,31.0,2025-05-17T14:21:10.788Z,2025-05-17T14:32:01Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,5732599477,212,3.6,5732599479,213,5.66,5732599471,56,Center,5732599475,141,27.9,5732599469,3,,5732599473,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728153,160,61,1,19,48,3ptum5fjcgw51mqui0gu6uuf4,1,41.5,72.7,2025-05-17T14:21:11.683Z,2025-05-17T14:32:03Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,5732599463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728157,199,50,1,19,49,cy6zs39z79dcfbr4xzkp38z7q,1,56.4,27.4,2025-05-17T14:21:12.163Z,2025-05-17T14:21:16Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,5732599483,56,Center,5732599543,233,161,5732599485,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728159,161,7,1,19,49,3ptum5fjcgw51mqui0gu6uuf4,1,43.6,72.6,2025-05-17T14:21:12.164Z,2025-05-17T14:21:15Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,5732599487,56,Back,5732599535,233,199,5732599489,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
