id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2812439083,211,1,1,18,37,1c7dv8ays675v9kp6a04sd8pq,1,46.9,68.7,2025-05-10T12:18:47.044Z,2025-05-10T12:33:36Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,5714463595,212,23.1,5714463593,141,37.7,5714463597,213,4.29,5714463589,56,Back,5714463591,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439135,212,1,1,18,39,1c7dv8ays675v9kp6a04sd8pq,1,37.8,37.7,2025-05-10T12:18:49.507Z,2025-05-10T12:18:52Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5714463903,56,Center,5714463909,212,18.7,5714463907,141,28.2,5714463905,140,54.5,5714463911,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439163,213,1,1,18,42,1c7dv8ays675v9kp6a04sd8pq,1,54.5,28.2,2025-05-10T12:18:51.988Z,2025-05-10T12:18:54Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,5714464129,141,10.1,5714464135,213,5.45,5714464125,140,65.2,5714464133,212,16.7,5714464121,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439193,214,1,1,18,44,1c7dv8ays675v9kp6a04sd8pq,1,64.8,10.7,2025-05-10T12:18:54.211Z,2025-05-10T12:18:56Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,5714464271,212,25.6,5714464265,56,Back,5714464269,141,38.2,5714464267,140,48.1,5714464273,213,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439235,215,1,1,18,46,1c7dv8ays675v9kp6a04sd8pq,1,48.1,38.2,2025-05-10T12:18:56.435Z,2025-05-10T12:19:00Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5714464467,213,0.68,5714464459,56,Center,5714464463,141,59.3,5714464461,140,64.9,5714464465,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439283,216,1,1,18,50,1c7dv8ays675v9kp6a04sd8pq,1,67.6,62.1,2025-05-10T12:19:00.259Z,2025-05-10T12:19:02Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,5714464691,140,62.8,5714464697,213,4.42,5714464689,56,Center,5714464693,141,37.3,5714464695,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439325,217,1,1,18,52,1c7dv8ays675v9kp6a04sd8pq,1,61.8,37.9,2025-05-10T12:19:02.628Z,2025-05-10T12:19:05Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,5714464887,141,11.1,5714464891,213,5.44,5714464885,140,77.4,5714464883,56,Right,5714464889,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439365,218,1,1,18,55,1c7dv8ays675v9kp6a04sd8pq,1,78.5,10.4,2025-05-10T12:19:05.331Z,2025-05-10T12:19:08Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,5714465135,213,0.15,5714465131,141,13.7,5714465129,140,92.4,5714465133,212,14.8,5714465127,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439381,219,1,1,18,58,1c7dv8ays675v9kp6a04sd8pq,1,92.4,13.7,2025-05-10T12:19:07.972Z,2025-05-10T12:34:18Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,5714465239,212,13.9,5714465227,56,Right,5714465243,213,3.30,5714465235,141,10.4,5714465231,140,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439401,220,1,1,19,0,1c7dv8ays675v9kp6a04sd8pq,1,79.3,10.4,2025-05-10T12:19:10.276Z,2025-05-10T12:19:11Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,5714465351,140,72.1,5714465349,56,Right,5714465357,213,2.66,5714465355,212,8.5,5714465353,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439433,221,1,1,19,1,1c7dv8ays675v9kp6a04sd8pq,1,72.1,16.2,2025-05-10T12:19:11.412Z,2025-05-10T12:19:13Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,5714465505,141,44.2,5714465501,56,Center,5714465509,213,2.14,5714465503,140,60.5,5714465507,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439423,124,43,1,19,2,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-05-10T12:19:12.497Z,2025-05-10T12:19:16Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,5714465673,144,83,5714465553,399,289f8ysumkm0ilmx2z472cei2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439443,222,1,1,19,3,1c7dv8ays675v9kp6a04sd8pq,1,61.2,48.8,2025-05-10T12:19:13.603Z,2025-05-10T12:19:15Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5714465543,140,67.3,5714465545,141,71.8,5714465549,213,1.18,5714465547,212,16.9,5714465541,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439507,223,1,1,19,5,1c7dv8ays675v9kp6a04sd8pq,1,67.3,71.8,2025-05-10T12:19:15.556Z,2025-05-10T12:19:19Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,5714465873,141,91.8,5714465875,212,21.5,5714465877,213,0.69,5714465869,56,Left,5714465871,140,83.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439535,224,1,1,19,9,1c7dv8ays675v9kp6a04sd8pq,1,81.3,92.1,2025-05-10T12:19:18.915Z,2025-05-10T12:19:21Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,5714466021,213,3.34,5714466015,140,68.5,5714466013,56,Left,5714466019,212,13.7,5714466017,141,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439573,225,1,1,19,11,1c7dv8ays675v9kp6a04sd8pq,1,68.1,87.8,2025-05-10T12:19:21.764Z,2025-05-10T12:19:25Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,5714466181,213,6.01,5714466179,212,30.8,5714466173,56,Center,5714466175,140,96.4,5714466171,155,,5714466177,141,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439585,226,1,1,19,15,1c7dv8ays675v9kp6a04sd8pq,1,96.4,75.7,2025-05-10T12:19:24.964Z,2025-05-10T12:19:26Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,5714466231,56,Left,5714466235,141,91.5,5714466237,212,14.0,5714466239,213,2.26,5714466233,140,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439605,227,1,1,19,16,1c7dv8ays675v9kp6a04sd8pq,0,87.9,91.5,2025-05-10T12:19:26.149Z,2025-05-10T12:19:28Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,5714466383,212,25.8,5714466375,155,,5714466385,213,4.97,5714466377,56,Center,5714466379,140,94.1,5714466381,141,54.8,5714466373,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439631,125,12,1,19,18,8sy0cxovuxo76tuoas3uo55xj,1,9.6,29.8,2025-05-10T12:19:28.306Z,2025-05-10T12:20:04Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,5714466493,56,Back,5714466495,140,21.2,5714466499,212,22.3,5714466497,141,2.3,5714466515,15,,5714466501,213,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439691,228,1,1,19,23,1c7dv8ays675v9kp6a04sd8pq,1,78.4,96.2,2025-05-10T12:19:32.899Z,2025-05-10T12:19:35Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,5714466737,140,65.9,5714466741,212,13.4,5714466739,141,92.1,5714466743,213,3.35,5714466735,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439719,229,1,1,19,25,1c7dv8ays675v9kp6a04sd8pq,1,66.2,92.0,2025-05-10T12:19:35.764Z,2025-05-10T12:19:38Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,5714466853,140,71.3,5714466855,141,83.2,5714466859,212,8.0,5714466861,213,5.44,5714466851,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439789,230,1,1,19,28,1c7dv8ays675v9kp6a04sd8pq,1,72.5,82.9,2025-05-10T12:19:38.372Z,2025-05-10T12:19:42Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,5714467147,213,0.66,5714467143,141,95.3,5714467141,140,82.8,5714467139,56,Left,5714467145,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439807,231,1,1,19,32,1c7dv8ays675v9kp6a04sd8pq,1,80.4,92.7,2025-05-10T12:19:42.035Z,2025-05-10T12:19:43Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,5714467249,213,3.17,5714467245,141,92.1,5714467241,140,65.3,5714467247,212,15.9,5714467237,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439823,232,1,1,19,33,1c7dv8ays675v9kp6a04sd8pq,1,65.3,92.1,2025-05-10T12:19:43.620Z,2025-05-10T12:19:45Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,5714467339,212,14.2,5714467333,56,Center,5714467341,213,4.87,5714467337,141,71.4,5714467335,140,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439865,233,1,1,19,35,1c7dv8ays675v9kp6a04sd8pq,1,67.4,71.4,2025-05-10T12:19:45.187Z,2025-05-10T12:19:48Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,5714467515,213,1.74,5714467507,56,Left,5714467513,212,12.2,5714467511,141,89.0,5714467509,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439877,234,1,1,19,38,1c7dv8ays675v9kp6a04sd8pq,1,67.3,88.1,2025-05-10T12:19:48.579Z,2025-05-10T12:19:50Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,5714467573,56,Center,5714467575,140,61.6,5714467581,213,4.03,5714467579,212,9.5,5714467577,141,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439903,235,1,1,19,40,1c7dv8ays675v9kp6a04sd8pq,1,63.2,75.6,2025-05-10T12:19:50.436Z,2025-05-10T12:19:52Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,5714467749,213,4.87,5714467743,140,65.2,5714467745,141,56.0,5714467741,56,Center,5714467747,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439925,236,1,1,19,43,1c7dv8ays675v9kp6a04sd8pq,1,66.3,54.6,2025-05-10T12:19:52.836Z,2025-05-10T12:19:55Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5714467863,140,60.2,5714467865,141,68.1,5714467869,213,2.18,5714467867,212,11.2,5714467861,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439953,237,1,1,19,45,1c7dv8ays675v9kp6a04sd8pq,1,60.8,68.5,2025-05-10T12:19:54.964Z,2025-05-10T12:19:57Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,5714468005,56,Left,5714468011,212,12.2,5714468009,141,84.2,5714468007,140,66.4,5714468013,213,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439989,238,1,1,19,49,1c7dv8ays675v9kp6a04sd8pq,1,69.9,83.8,2025-05-10T12:19:58.899Z,2025-05-10T12:20:00Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,5714468169,140,77.7,5714468171,141,63.7,5714468173,212,15.9,5714468175,213,5.25,5714468167,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440059,239,1,1,19,50,1c7dv8ays675v9kp6a04sd8pq,1,77.7,63.7,2025-05-10T12:20:00.051Z,2025-05-10T12:20:05Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,5714468547,56,Center,5714468553,212,12.1,5714468555,213,0.63,5714468551,141,74.1,5714468549,140,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440079,240,1,1,19,54,1c7dv8ays675v9kp6a04sd8pq,0,95.8,71.8,2025-05-10T12:20:04.418Z,2025-05-10T12:20:20Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,5714468637,212,2.8,5714468633,140,95.4,5714468897,233,126,5714468639,213,4.56,5714469341,195,,5714468895,236,,5714468631,56,Center,5714468901,286,,5714468635,141,,,,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440047,126,74,1,19,54,8sy0cxovuxo76tuoas3uo55xj,1,3.7,27.9,2025-05-10T12:20:04.419Z,2025-05-10T12:20:12Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,5714468503,285,,5714468917,233,240,5714468501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440051,127,6,1,19,55,8sy0cxovuxo76tuoas3uo55xj,0,4.1,29.6,2025-05-10T12:20:05.363Z,2025-05-10T12:24:10Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,5714468587,56,Back,5714469221,233,241,5714468589,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440139,241,6,1,19,55,1c7dv8ays675v9kp6a04sd8pq,1,95.9,70.4,2025-05-10T12:20:05.363Z,2025-05-10T12:24:10Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,5714469037,73,,5714469193,233,127,5714469035,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440521,242,1,1,20,38,1c7dv8ays675v9kp6a04sd8pq,1,99.5,99.5,2025-05-10T12:20:47.892Z,2025-05-10T12:21:24Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,1.0,5714471005,6,,5714472689,210,15,5714471003,2,,5714471007,155,,5714471019,213,4.48,5714472691,154,,5714471011,56,Center,5714471015,141,41.3,5714471017,212,5714471009,224,,40.7,5714471013,140,5714471097,1,,,,,,,90.5,,,,,,,,,,,,,,,,,,
2812440553,243,44,1,20,41,1c7dv8ays675v9kp6a04sd8pq,1,90.8,49.4,2025-05-10T12:20:51.153Z,2025-05-10T12:24:15Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,5714471167,286,,5714471205,233,128,5714471165,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440527,128,44,1,20,41,8sy0cxovuxo76tuoas3uo55xj,0,9.2,50.6,2025-05-10T12:20:51.154Z,2025-05-10T12:24:15Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,5714471041,56,Back,5714471235,233,243,5714471043,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440555,244,15,1,20,41,1c7dv8ays675v9kp6a04sd8pq,1,90.5,41.3,2025-05-10T12:20:51.252Z,2025-05-10T12:35:05Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,5714472741,146,99.5,5714472511,25,,5714472727,77,,5714472737,102,51.9,5714472733,55,242,5714472731,154,,5714472513,15,,5714472743,147,48.4,5714472785,233,5714471177,56,Center,129,5714472739,103,5714472729,29,5714471175,17,,5714472519,328,,27.8,,,,,,,,,,,,,,,,,,
2812440551,129,10,1,20,41,8sy0cxovuxo76tuoas3uo55xj,1,1.6,50.9,2025-05-10T12:20:51.352Z,2025-05-10T12:35:06Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,5714472793,233,244,5714471155,178,,5714471161,56,Back,5714471257,177,,5714471159,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440597,131,1,1,20,44,8sy0cxovuxo76tuoas3uo55xj,0,10.7,42.3,2025-05-10T12:20:54.306Z,2025-05-10T12:34:52Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,5714471433,199,,5714471445,1,,5714471439,141,47.9,5714471437,140,70.9,5714471441,212,63.3,5714471443,213,0.06,5714471435,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812448963,394,59,1,20,48,1c7dv8ays675v9kp6a04sd8pq,1,28.6,59.5,2025-05-10T12:20:58.435Z,2025-05-10T12:35:44Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5714514981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440653,245,2,1,20,49,1c7dv8ays675v9kp6a04sd8pq,1,29.6,54.6,2025-05-10T12:20:59.301Z,2025-05-10T12:36:38Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5714471783,141,56.4,5714471789,1,,5714472221,7,27tqgrgwe7bvct5ffmr0sqdey,5714471781,140,70.9,5714471779,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440731,133,55,1,20,49,8sy0cxovuxo76tuoas3uo55xj,1,35.5,36.6,2025-05-10T12:20:59.302Z,2025-05-10T12:36:45Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,5714519761,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440661,132,43,1,20,56,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-05-10T12:21:05.890Z,2025-05-10T12:36:43Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,5714519959,144,11,5714471845,88,0,5714471843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440763,134,1,1,21,2,8sy0cxovuxo76tuoas3uo55xj,1,25.4,28.9,2025-05-10T12:21:12.274Z,2025-05-10T12:37:32Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,5714472407,212,18.4,5714523889,189,,5714472409,213,1.67,5714472403,140,23.6,5714472401,56,Back,5714472397,5,,5714472399,241,,5714472405,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440773,135,1,1,21,10,8sy0cxovuxo76tuoas3uo55xj,1,22.6,55.1,2025-05-10T12:21:19.858Z,2025-05-10T12:21:21Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,5714472475,212,16.6,5714472473,141,31.5,5714472471,140,26.5,5714472469,56,Back,5714472477,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440795,136,1,1,21,10,8sy0cxovuxo76tuoas3uo55xj,1,26.0,32.1,2025-05-10T12:21:20.706Z,2025-05-10T12:21:22Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,5714472565,56,Back,5714472571,212,14.6,5714472573,213,2.50,5714472567,140,14.8,5714472569,141,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440821,137,1,1,21,11,8sy0cxovuxo76tuoas3uo55xj,1,12.7,45.5,2025-05-10T12:21:21.602Z,2025-05-10T12:21:24Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,5714472699,141,6.7,5714472701,212,28.8,5714472697,140,23.7,5714472695,56,Back,5714472703,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440831,138,1,1,21,14,8sy0cxovuxo76tuoas3uo55xj,1,24.8,14.9,2025-05-10T12:21:24.178Z,2025-05-10T12:21:26Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,5714472807,141,41.2,5714472809,212,23.5,5714472803,56,Back,5714472811,213,2.28,5714472805,140,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440855,139,1,1,21,16,8sy0cxovuxo76tuoas3uo55xj,1,10.3,41.2,2025-05-10T12:21:26.002Z,2025-05-10T12:21:28Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,5714472991,212,21.6,5714472985,56,Back,5714472987,140,19.1,5714472993,213,1.13,5714472989,141,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440877,140,1,1,21,20,8sy0cxovuxo76tuoas3uo55xj,1,24.0,79.9,2025-05-10T12:21:29.906Z,2025-05-10T12:21:32Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,5714473125,213,6.28,5714473117,56,Back,5714473119,140,41.0,5714473121,141,79.7,5714473123,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440883,141,3,1,21,22,8sy0cxovuxo76tuoas3uo55xj,1,35.4,67.9,2025-05-10T12:21:32.226Z,2025-05-10T13:25:11Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,5714473155,286,,5714473153,56,Back,5714473245,233,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440899,246,45,1,21,22,1c7dv8ays675v9kp6a04sd8pq,0,64.6,32.1,2025-05-10T12:21:32.226Z,2025-05-10T13:25:11Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,5714473233,285,,5714473229,56,Center,5714473253,233,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440921,142,1,1,21,22,8sy0cxovuxo76tuoas3uo55xj,1,42.4,77.5,2025-05-10T12:21:32.502Z,2025-05-10T12:21:36Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,5714473361,212,8.4,5714473355,56,Back,5714473357,140,47.7,5714473363,213,5.43,5714473359,141,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440947,143,1,1,21,23,8sy0cxovuxo76tuoas3uo55xj,1,39.7,68.9,2025-05-10T12:21:33.475Z,2025-05-10T12:38:17Z,23yj26f5kapxyx90glndxs3kk,M. Glasson,,5714473511,56,Back,5714473515,141,76.3,5714473517,212,11.0,5714473519,213,0.48,5714473513,140,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812451485,286,1,1,21,24,8sy0cxovuxo76tuoas3uo55xj,1,50.0,76.7,2025-05-10T12:21:34.732Z,2025-05-10T12:38:47Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,5714530061,141,90.4,5714530055,56,Left,5714530065,212,24.8,5714530057,140,71.9,5714530069,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440957,144,1,1,21,30,8sy0cxovuxo76tuoas3uo55xj,0,87.9,83.0,2025-05-10T12:21:39.954Z,2025-05-10T12:21:41Z,btr893a8ljoe8av97ji8kwr11,A. Tarvonen,,5714473557,212,10.3,5714473551,56,Center,5714473555,141,68.8,5714473553,140,91.4,5714473559,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440985,247,12,1,21,32,1c7dv8ays675v9kp6a04sd8pq,1,3.4,29.3,2025-05-10T12:21:41.844Z,2025-05-10T12:40:09Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,5714473697,212,10.4,5714473691,56,Back,5714473693,140,13.1,5714473695,141,26.2,5714473699,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441019,248,12,1,21,33,1c7dv8ays675v9kp6a04sd8pq,1,13.0,27.6,2025-05-10T12:21:43.364Z,2025-05-10T12:40:07Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5714473827,141,36.2,5714473831,213,0.19,5714473825,140,42.0,5714473823,56,Back,5714473829,212,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441023,145,1,1,21,36,8sy0cxovuxo76tuoas3uo55xj,1,66.6,59.4,2025-05-10T12:21:46.578Z,2025-05-10T12:21:48Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,5714473883,140,68.5,5714473893,213,5.64,5714473887,141,57.2,5714473891,212,2.5,5714473881,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441031,146,1,1,21,38,8sy0cxovuxo76tuoas3uo55xj,1,70.0,54.9,2025-05-10T12:21:47.861Z,2025-05-10T12:21:49Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,5714473951,140,71.3,5714473957,213,4.87,5714473949,56,Center,5714473953,141,41.9,5714473955,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441035,147,1,1,21,39,8sy0cxovuxo76tuoas3uo55xj,1,71.3,41.9,2025-05-10T12:21:49.074Z,2025-05-10T12:21:49Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,5714473981,141,50.6,5714473979,140,68.1,5714473977,56,Center,5714473985,213,2.09,5714473983,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441081,148,1,1,21,39,8sy0cxovuxo76tuoas3uo55xj,1,68.1,50.6,2025-05-10T12:21:49.634Z,2025-05-10T12:21:54Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,5714474239,140,47.8,5714474249,213,3.43,5714474245,212,22.3,5714474243,141,41.2,5714474237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
