id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2803064395,332,1,1,29,32,ea3yd0dgq6uy6pupkpn17j5xg,1,52.9,8.2,2025-04-19T14:29:31.566Z,2025-04-19T14:29:32Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5662739523,56,Back,5662739525,140,46.3,5662739527,141,31.0,5662739531,213,1.99,5662739529,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803064427,333,1,1,29,33,ea3yd0dgq6uy6pupkpn17j5xg,1,46.3,31.0,2025-04-19T14:29:32.495Z,2025-04-19T14:29:34Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5662739759,212,20.6,5662739753,56,Back,5662739761,213,1.45,5662739755,140,48.6,5662739757,141,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803064525,334,1,1,29,36,ea3yd0dgq6uy6pupkpn17j5xg,1,51.2,62.3,2025-04-19T14:29:34.847Z,2025-04-19T14:29:38Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5662740351,56,Left,5662740353,140,57.1,5662740355,141,80.5,5662740361,213,1.11,5662740359,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803064617,335,1,1,29,39,ea3yd0dgq6uy6pupkpn17j5xg,1,59.3,78.8,2025-04-19T14:29:38.639Z,2025-04-19T14:29:42Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5662740773,141,74.1,5662740765,56,Center,5662740777,213,6.06,5662740775,212,14.2,5662740769,140,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803064657,336,1,1,29,43,ea3yd0dgq6uy6pupkpn17j5xg,1,73.7,82.0,2025-04-19T14:29:42.078Z,2025-04-19T14:29:43Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5662740981,141,95.3,5662740977,56,Left,5662740983,212,12.9,5662740985,213,0.78,5662740979,140,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803064821,337,1,1,29,45,ea3yd0dgq6uy6pupkpn17j5xg,1,82.4,95.3,2025-04-19T14:29:43.823Z,2025-04-19T14:29:50Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5662741791,56,Left,5662741799,213,3.61,5662741795,141,83.0,5662741797,212,18.4,5662741793,140,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803064899,338,1,1,29,51,ea3yd0dgq6uy6pupkpn17j5xg,1,73.5,83.2,2025-04-19T14:29:50.608Z,2025-04-19T14:29:54Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5662742259,212,14.2,5662742255,140,84.6,5662742261,213,0.60,5662742257,141,95.0,5662742253,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803064991,339,1,1,29,55,ea3yd0dgq6uy6pupkpn17j5xg,0,88.3,96.3,2025-04-19T14:29:53.935Z,2025-04-19T14:29:58Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5662742745,1,,5662742743,213,4.93,5662742737,140,96.1,5662742735,56,Center,5662742733,155,,5662742739,141,42.1,5662742731,2,,5662742741,212,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803065031,221,44,1,29,58,3ptum5fjcgw51mqui0gu6uuf4,1,3.4,59.4,2025-04-19T14:29:57.264Z,2025-04-19T14:30:00Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5662742983,233,340,5662742929,56,Back,5662742931,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803065009,340,44,1,29,58,ea3yd0dgq6uy6pupkpn17j5xg,0,96.6,40.6,2025-04-19T14:29:57.265Z,2025-04-19T14:30:01Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5662742851,286,,5662743041,233,221,5662742829,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803065123,222,12,1,29,58,3ptum5fjcgw51mqui0gu6uuf4,1,2.9,61.8,2025-04-19T14:29:57.333Z,2025-04-19T14:30:16Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5662743609,15,,5662743493,140,10.9,5662743495,141,98.1,5662743497,212,26.1,5662743489,56,Back,5662743499,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803065227,224,1,1,30,4,3ptum5fjcgw51mqui0gu6uuf4,1,10.9,98.1,2025-04-19T14:30:03.149Z,2025-04-19T14:30:05Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5662744021,212,9.4,5662744015,56,Back,5662744017,140,6.0,5662744025,213,4.13,5662744019,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803065289,225,1,1,30,6,3ptum5fjcgw51mqui0gu6uuf4,1,6.0,88.1,2025-04-19T14:30:05.310Z,2025-04-19T14:30:07Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5662744341,213,0.66,5662744337,141,95.6,5662744335,140,12.3,5662744333,56,Back,5662744339,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803065325,226,1,1,30,8,3ptum5fjcgw51mqui0gu6uuf4,0,12.3,95.6,2025-04-19T14:30:07.245Z,2025-04-19T14:30:08Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5662744441,141,94.7,5662744437,56,Back,5662744445,213,3.72,5662744443,212,1.1,5662744439,140,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803065401,341,1,1,30,11,ea3yd0dgq6uy6pupkpn17j5xg,0,92.7,4.4,2025-04-19T14:30:09.824Z,2025-04-19T14:30:10Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5662744699,141,4.1,5662744695,56,Right,5662744703,213,6.26,5662744697,140,100.0,5662744701,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803065419,227,5,1,30,11,3ptum5fjcgw51mqui0gu6uuf4,1,-0.7,94.0,2025-04-19T14:30:10.469Z,2025-04-19T14:47:45Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5662744775,56,Back,5662744777,346,,5662745313,233,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803065527,342,5,1,30,11,ea3yd0dgq6uy6pupkpn17j5xg,0,100.7,6.0,2025-04-19T14:30:10.469Z,2025-04-19T14:47:45Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5662745283,56,Right,5662745285,346,,5662745379,233,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803065847,228,1,1,30,31,3ptum5fjcgw51mqui0gu6uuf4,1,4.8,61.7,2025-04-19T14:30:30.574Z,2025-04-19T14:30:33Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5662746919,141,51.6,5662746923,213,4.67,5662746927,237,,5662746911,124,,5662746913,56,Back,5662746915,140,4.5,5662746921,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803065911,229,1,1,30,34,3ptum5fjcgw51mqui0gu6uuf4,1,3.7,48.7,2025-04-19T14:30:33.374Z,2025-04-19T14:30:37Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5662747269,141,18.3,5662747271,212,21.0,5662747265,56,Back,5662747273,213,4.88,5662747267,140,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803065951,230,1,1,30,38,3ptum5fjcgw51mqui0gu6uuf4,0,10.6,14.7,2025-04-19T14:30:37.343Z,2025-04-19T14:30:39Z,b7594v117himyndjrpkval8us,E. Okereke,,,5662747483,141,8.2,5662747477,56,Back,5662747487,212,24.1,5662747497,213,6.10,5662747479,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803065993,231,45,1,30,41,3ptum5fjcgw51mqui0gu6uuf4,0,30.6,7.0,2025-04-19T14:30:40.432Z,2025-04-19T15:52:32Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5662748523,233,343,5662747707,56,Back,5662747709,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066095,343,3,1,30,41,ea3yd0dgq6uy6pupkpn17j5xg,1,69.4,93.0,2025-04-19T14:30:40.432Z,2025-04-19T15:52:31Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5662748451,233,231,5662748415,56,Left,5662748417,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067615,359,61,1,30,43,ea3yd0dgq6uy6pupkpn17j5xg,0,65.5,96.7,2025-04-19T14:30:42.544Z,2025-04-19T14:32:15Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5662758527,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066061,232,61,1,30,46,3ptum5fjcgw51mqui0gu6uuf4,1,20.5,10.4,2025-04-19T14:30:45.578Z,2025-04-19T14:31:56Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5662748149,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066111,233,1,1,30,49,3ptum5fjcgw51mqui0gu6uuf4,0,22.9,14.9,2025-04-19T14:30:47.727Z,2025-04-19T14:30:50Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5662748501,212,22.6,5662748499,141,20.7,5662748503,213,0.18,5662748493,155,,5662748495,56,Back,5662748497,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066145,344,44,1,30,50,ea3yd0dgq6uy6pupkpn17j5xg,1,56.6,78.0,2025-04-19T14:30:48.752Z,2025-04-19T14:30:52Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5662748639,286,,5662748685,233,234,5662748635,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066127,234,44,1,30,50,3ptum5fjcgw51mqui0gu6uuf4,0,42.6,23.4,2025-04-19T14:30:48.753Z,2025-04-19T14:30:52Z,1nysj6xb60fhhjhtle8pakbo4,A. Lundberg,,,5662748547,56,Back,5662748715,233,344,5662748549,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066151,345,1,1,30,51,ea3yd0dgq6uy6pupkpn17j5xg,1,58.9,73.9,2025-04-19T14:30:49.711Z,2025-04-19T14:30:51Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5662748667,56,Center,5662748665,3,,5662748671,141,63.4,5662748669,140,55.0,5662748673,212,8.2,5662748675,213,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066173,346,1,1,30,52,ea3yd0dgq6uy6pupkpn17j5xg,1,54.0,62.3,2025-04-19T14:30:50.976Z,2025-04-19T14:30:52Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5662748805,140,36.5,5662748811,213,3.38,5662748807,141,55.7,5662748803,56,Back,5662748809,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066349,348,1,1,30,55,ea3yd0dgq6uy6pupkpn17j5xg,1,36.5,55.7,2025-04-19T14:30:54.528Z,2025-04-19T14:53:54Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5662749777,140,50.1,5662749783,213,0.49,5662749775,56,Center,5662749781,212,16.2,5662749779,141,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066459,349,1,1,30,56,ea3yd0dgq6uy6pupkpn17j5xg,0,44.6,64.9,2025-04-19T14:30:55.121Z,2025-04-19T14:54:06Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5662750427,141,13.2,5662750425,140,71.4,5662750423,56,Right,5662750431,213,5.39,5662755327,189,,5662750421,155,,5662750433,1,,5662750429,212,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066241,235,79,1,30,57,3ptum5fjcgw51mqui0gu6uuf4,0,0.0,0.0,2025-04-19T14:30:56.271Z,2025-04-19T14:30:56Z,,,,,5662749181,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066297,236,79,1,31,0,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-04-19T14:30:58.734Z,2025-04-19T14:30:58Z,,,,,5662749485,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066449,237,83,1,31,6,3ptum5fjcgw51mqui0gu6uuf4,0,30.6,83.0,2025-04-19T14:31:05.630Z,2025-04-19T14:31:08Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5662750681,399,93961wszqaocy96z45j4a232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066509,350,1,1,31,7,ea3yd0dgq6uy6pupkpn17j5xg,1,74.8,13.1,2025-04-19T14:31:05.711Z,2025-04-19T14:31:08Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5662750635,213,5.35,5662750629,140,80.0,5662750633,212,9.2,5662750627,56,Right,5662750631,141,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066465,238,83,1,31,7,3ptum5fjcgw51mqui0gu6uuf4,0,30.6,83.0,2025-04-19T14:31:05.982Z,2025-04-19T14:31:09Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5662750817,399,ayl3txfejfa46xvwnzzd76vze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066539,351,1,1,31,9,ea3yd0dgq6uy6pupkpn17j5xg,1,82.2,2.9,2025-04-19T14:31:08.080Z,2025-04-19T14:31:09Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5662750769,140,70.7,5662750775,213,2.85,5662750773,212,12.6,5662750765,56,Right,5662750771,141,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066691,352,1,1,31,12,ea3yd0dgq6uy6pupkpn17j5xg,1,70.7,8.2,2025-04-19T14:31:11.008Z,2025-04-19T14:31:16Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5662751521,140,54.6,5662751527,141,23.4,5662751539,213,2.59,5662751519,56,Center,5662751535,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066785,353,1,1,31,17,ea3yd0dgq6uy6pupkpn17j5xg,1,55.7,28.2,2025-04-19T14:31:15.952Z,2025-04-19T14:31:21Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5662752091,212,13.6,5662752085,56,Center,5662752087,140,59.0,5662752093,213,1.31,5662752089,141,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066929,354,1,1,31,22,ea3yd0dgq6uy6pupkpn17j5xg,1,62.3,47.5,2025-04-19T14:31:21.184Z,2025-04-19T14:31:27Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5662752779,141,31.5,5662752775,56,Center,5662752783,213,4.37,5662752777,140,58.6,5662752781,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067017,355,1,1,31,28,ea3yd0dgq6uy6pupkpn17j5xg,1,67.4,16.8,2025-04-19T14:31:27.152Z,2025-04-19T14:31:31Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5662753223,141,2.8,5662753227,213,5.70,5662753225,212,17.3,5662753219,56,Right,5662753221,140,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067103,356,1,1,31,32,ea3yd0dgq6uy6pupkpn17j5xg,1,92.1,2.9,2025-04-19T14:31:30.944Z,2025-04-19T14:31:44Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,1.0,,5662753643,155,,5662753645,56,Center,5662753647,140,94.7,5662754675,210,13,5662754677,154,,5662753653,213,1.47,5662753641,2,,5662753651,212,27.5,5662753649,141,43.1,,,,,,,,,,,,,,,,,,,,,,,,
2803067107,357,13,1,31,35,ea3yd0dgq6uy6pupkpn17j5xg,1,93.1,39.3,2025-04-19T14:31:33.695Z,2025-04-19T14:48:29Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5662754695,55,356,5662754707,231,45.3,5662754689,29,,5662890049,17,,5662753685,22,,5662754701,103,47.2,5662754117,15,,5662890055,86,,5662754705,230,99.3,5662753689,56,5662754129,328,,5662754691,154,,5662754699,102,Center,57.3,,,,,,,,,,,,
2803067093,239,5,1,31,35,3ptum5fjcgw51mqui0gu6uuf4,1,-1.4,35.2,2025-04-19T14:31:34.446Z,2025-04-19T14:47:46Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5662754087,233,358,5662753589,346,,5662753587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067171,358,5,1,31,35,ea3yd0dgq6uy6pupkpn17j5xg,0,101.4,64.8,2025-04-19T14:31:34.446Z,2025-04-19T14:47:46Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5662754169,233,239,5662754079,346,,5662754077,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067573,240,1,1,31,59,3ptum5fjcgw51mqui0gu6uuf4,1,5.2,61.5,2025-04-19T14:31:57.695Z,2025-04-19T14:32:41Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5662756335,213,4.55,5662756329,140,3.4,5662756333,212,11.6,5662756331,141,44.6,5662756339,237,,5662756327,56,Back,5662756325,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067699,241,1,1,32,0,3ptum5fjcgw51mqui0gu6uuf4,1,3.4,44.6,2025-04-19T14:31:59.455Z,2025-04-19T14:32:04Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5662756985,141,79.7,5662756987,212,24.9,5662756983,140,10.0,5662756979,56,Back,5662756989,213,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067721,242,1,1,32,5,3ptum5fjcgw51mqui0gu6uuf4,0,22.5,89.7,2025-04-19T14:32:04.063Z,2025-04-19T14:32:05Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5662757111,140,37.7,5662757117,213,0.25,5662757115,212,16.5,5662757113,141,95.7,5662757109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067779,361,1,1,32,7,ea3yd0dgq6uy6pupkpn17j5xg,1,71.6,5.3,2025-04-19T14:32:06.160Z,2025-04-19T14:32:07Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5662757433,212,7.9,5662757435,213,6.06,5662757431,141,2.8,5662757427,140,78.9,5662757423,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067849,362,1,1,32,8,ea3yd0dgq6uy6pupkpn17j5xg,1,78.9,2.8,2025-04-19T14:32:07.536Z,2025-04-19T14:32:10Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,,,5662757769,141,12.6,5662757773,213,1.96,5662757767,140,76.3,5662757765,56,Right,5662757771,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067827,243,45,1,32,11,3ptum5fjcgw51mqui0gu6uuf4,0,25.6,79.7,2025-04-19T14:32:09.647Z,2025-04-19T15:52:32Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5662757675,56,Back,5662757677,285,,5662758077,233,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067889,363,3,1,32,11,ea3yd0dgq6uy6pupkpn17j5xg,1,74.4,20.3,2025-04-19T14:32:09.647Z,2025-04-19T15:52:32Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5662758001,286,,5662757999,56,Right,5662758035,233,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067941,364,1,1,32,13,ea3yd0dgq6uy6pupkpn17j5xg,1,81.8,43.1,2025-04-19T14:32:12.208Z,2025-04-19T14:32:25Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,1.0,,5662758245,140,80.1,5662758253,213,1.74,5662758241,56,Center,5662758249,141,58.5,5662758251,212,10.6,5662759743,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067965,365,15,1,32,14,ea3yd0dgq6uy6pupkpn17j5xg,1,80.5,56.2,2025-04-19T14:32:13.584Z,2025-04-19T14:47:51Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5662759827,147,55.4,5662759831,231,49.3,5662759821,102,47.9,5662759807,29,,5662759829,230,98.9,5662758877,20,,5662758355,22,,5662758881,82,,5662759811,55,364,5662759823,103,5662758359,56,Center,5662759825,146,82.3,5662759855,233,18.1,244,5662758357,18,,5662886153,80,,,,,,,
2803068039,244,10,1,32,15,3ptum5fjcgw51mqui0gu6uuf4,1,16.3,43.1,2025-04-19T14:32:13.684Z,2025-04-19T14:32:26Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5662758693,94,,5662758695,56,Back,5662759939,233,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803068065,245,6,1,32,16,3ptum5fjcgw51mqui0gu6uuf4,0,18.4,44.6,2025-04-19T14:32:15.168Z,2025-04-19T14:47:54Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5662759013,233,366,5662758953,73,,5662758949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067989,366,6,1,32,16,ea3yd0dgq6uy6pupkpn17j5xg,1,81.6,55.4,2025-04-19T14:32:15.168Z,2025-04-19T14:47:54Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5662758995,233,245,5662758611,56,Center,5662758613,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803068881,367,1,1,32,47,ea3yd0dgq6uy6pupkpn17j5xg,0,99.5,0.5,2025-04-19T14:32:46.464Z,2025-04-19T14:34:15Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5662763253,140,94.3,5662763255,141,40.6,5662763245,155,,5662763247,223,,5662763243,6,,5662763249,56,Center,5662763263,213,1.77,5662763241,2,,5662763259,212,27.8,,,,,,,,,,,,,,,,,,,,,,,,
2803068863,246,12,1,32,52,3ptum5fjcgw51mqui0gu6uuf4,1,5.0,56.0,2025-04-19T14:32:50.943Z,2025-04-19T14:32:52Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5662763149,56,Back,5662763155,141,31.5,5662763171,15,,5662763151,140,16.6,5662763163,213,5.34,5662763159,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803068907,368,13,1,32,53,ea3yd0dgq6uy6pupkpn17j5xg,1,85.3,66.7,2025-04-19T14:32:51.936Z,2025-04-19T14:47:11Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5662763381,64,,5662765831,103,58.3,5662765841,458,,5662765827,102,53.4,5662765847,231,51.4,5662765815,72,,5662765813,25,,5662765819,120,,5662765845,230,98.9,5662763383,56,5662765835,328,,5662882009,85,,,,Center,,,,,,,,,,,,,
2803068909,247,5,1,32,54,3ptum5fjcgw51mqui0gu6uuf4,1,-1.1,46.0,2025-04-19T14:32:53.537Z,2025-04-19T14:47:46Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5662763709,233,369,5662763401,346,,5662763399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803068953,369,5,1,32,54,ea3yd0dgq6uy6pupkpn17j5xg,0,101.1,54.0,2025-04-19T14:32:53.537Z,2025-04-19T14:47:47Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5662763751,233,247,5662763617,56,Center,5662763619,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803069449,248,1,1,33,16,3ptum5fjcgw51mqui0gu6uuf4,1,4.7,52.6,2025-04-19T14:33:15.039Z,2025-04-19T14:33:51Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5662766331,212,19.6,5662766339,237,,5662766327,140,9.4,5662766325,56,Back,5662766323,124,,5662766333,213,4.97,5662766329,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803069573,249,1,1,33,19,3ptum5fjcgw51mqui0gu6uuf4,1,14.8,9.1,2025-04-19T14:33:17.726Z,2025-04-19T14:34:20Z,b7594v117himyndjrpkval8us,E. Okereke,,,5662766979,212,27.7,5662766975,140,41.2,5662766977,141,8.9,5662766973,56,Back,5662766981,213,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803070923,259,3,1,33,22,3ptum5fjcgw51mqui0gu6uuf4,0,35.7,4.6,2025-04-19T14:33:20.830Z,2025-04-19T15:12:16Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5662777273,286,,5662777649,233,370,5662777271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803069545,370,7,1,33,22,ea3yd0dgq6uy6pupkpn17j5xg,1,64.3,95.4,2025-04-19T14:33:20.831Z,2025-04-19T15:12:14Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5662777593,233,259,5662777597,285,,5662766885,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803069599,250,5,1,33,24,3ptum5fjcgw51mqui0gu6uuf4,1,34.7,-1.2,2025-04-19T14:33:22.832Z,2025-04-19T14:47:47Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5662767141,233,371,5662767111,56,Back,5662767113,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803069581,371,5,1,33,24,ea3yd0dgq6uy6pupkpn17j5xg,0,65.3,101.2,2025-04-19T14:33:22.832Z,2025-04-19T14:33:26Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5662767011,347,,5662767207,233,250,5662767009,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
