id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2823313707,148,5,1,13,54,3cbke8cbou2ms925872vk6dwx,1,36.7,102.0,2025-06-18T18:16:19.086Z,2025-06-18T18:52:52Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,5774904097,347,,5774904123,233,117,5774904095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823313751,149,1,1,14,7,3cbke8cbou2ms925872vk6dwx,1,39.8,100.0,2025-06-18T18:16:32.825Z,2025-06-18T18:16:34Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,5774904363,213,5.34,5774904353,107,,5774904361,212,9.8,5774904357,140,45.3,5774904359,141,90.3,5774904355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823313755,150,1,1,14,9,3cbke8cbou2ms925872vk6dwx,1,45.3,90.3,2025-06-18T18:16:34.057Z,2025-06-18T18:16:36Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,5774904407,156,,5774904383,212,6.7,5774904385,213,2.46,5774904377,56,Back,5774904381,141,96.5,5774904379,140,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823313779,151,1,1,14,11,3cbke8cbou2ms925872vk6dwx,1,40.4,96.5,2025-06-18T18:16:36.505Z,2025-06-18T18:16:39Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,5774904477,140,53.5,5774904481,212,61.7,5774904479,141,8.0,5774904485,1,,5774904475,56,Right,5774904483,213,4.94,5774904473,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823313789,152,1,1,14,14,3cbke8cbou2ms925872vk6dwx,1,53.5,8.0,2025-06-18T18:16:39.081Z,2025-06-18T18:16:41Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,5774904535,56,Center,5774904543,213,0.61,5774904537,140,69.1,5774904539,141,24.7,5774904541,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823313793,153,61,1,14,16,3cbke8cbou2ms925872vk6dwx,0,69.1,24.7,2025-06-18T18:16:41.434Z,2025-06-18T18:16:41Z,166chk5he9ehkh9col37bw3jd,O. Olufunwa,,5774904547,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823313863,118,12,1,14,17,duspptyvnr5kpx2iko5gerhnz,1,28.4,75.6,2025-06-18T18:16:42.533Z,2025-06-18T18:16:54Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,5774904927,213,1.36,5774904921,140,30.1,5774904923,141,88.1,5774904925,212,8.7,5774904919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823313809,154,1,1,14,17,3cbke8cbou2ms925872vk6dwx,1,68.1,13.1,2025-06-18T18:16:42.938Z,2025-06-18T18:16:44Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,5774904615,141,21.0,5774904613,140,70.3,5774904611,56,Right,5774904617,212,5.8,5774904619,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823313825,155,1,1,14,19,3cbke8cbou2ms925872vk6dwx,1,70.3,21.0,2025-06-18T18:16:44.073Z,2025-06-18T18:16:45Z,166chk5he9ehkh9col37bw3jd,O. Olufunwa,,5774904687,141,15.8,5774904683,56,Right,5774904691,213,3.54,5774904689,212,9.0,5774904685,140,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823313835,156,1,1,14,20,3cbke8cbou2ms925872vk6dwx,1,63.6,16.8,2025-06-18T18:16:45.785Z,2025-06-18T18:16:48Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,5774904763,213,0.90,5774904755,56,Center,5774904759,141,31.6,5774904761,212,12.8,5774904757,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823313859,157,1,1,14,23,3cbke8cbou2ms925872vk6dwx,1,71.4,33.4,2025-06-18T18:16:48.745Z,2025-06-18T18:17:01Z,166chk5he9ehkh9col37bw3jd,O. Olufunwa,1.0,5774904895,56,Center,5774904901,212,16.9,5774904897,140,71.9,5774904899,141,58.2,5774905121,210,13,5774904903,213,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823313861,158,13,1,14,28,3cbke8cbou2ms925872vk6dwx,1,75.7,60.3,2025-06-18T18:16:53.049Z,2025-06-19T08:13:11Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,5774905135,103,44.4,5774905127,29,,5774905139,230,97.3,5775325363,77,,5774904907,22,,5774905133,102,59.8,5774905141,231,49.6,5775325361,72,,5774905129,55,157,5774904911,56,5774905137,215,,5774904909,18,Center,,,,,,,,,,,,,,,,
2823313869,119,5,1,14,29,duspptyvnr5kpx2iko5gerhnz,1,-1.1,28.6,2025-06-18T18:16:54.350Z,2025-06-18T18:52:52Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,5774904967,346,,5774905005,233,159,5774904965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823313877,159,5,1,14,29,3cbke8cbou2ms925872vk6dwx,0,101.1,71.4,2025-06-18T18:16:54.350Z,2025-06-18T18:52:52Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,5774905011,233,119,5774904997,346,,5774904995,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823313929,120,1,1,14,53,duspptyvnr5kpx2iko5gerhnz,1,4.3,56.1,2025-06-18T18:17:18.245Z,2025-06-18T18:17:19Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,5774905355,140,4.1,5774905365,237,,5774905359,212,7.9,5774905361,213,4.69,5774905351,124,,5774905357,141,44.5,5774905353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823313959,121,1,1,14,54,duspptyvnr5kpx2iko5gerhnz,1,4.2,43.1,2025-06-18T18:17:19.701Z,2025-06-18T18:17:23Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,5774905507,140,6.9,5774905509,141,24.6,5774905513,213,4.93,5774905505,56,Back,5774905511,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823313969,122,1,1,14,58,duspptyvnr5kpx2iko5gerhnz,1,19.7,16.1,2025-06-18T18:17:23.549Z,2025-06-18T18:17:25Z,1t44y6xzubkclt6i6nzgkgr1l,Pedro Justiniano,,5774905551,141,18.6,5774905547,56,Back,5774905555,213,0.15,5774905549,140,30.5,5774905553,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823313981,123,1,1,15,0,duspptyvnr5kpx2iko5gerhnz,0,30.5,18.2,2025-06-18T18:17:24.965Z,2025-06-18T18:17:26Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5774905585,140,39.9,5774905591,213,5.63,5774905589,212,12.4,5774905587,141,7.1,5774905583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823313985,160,8,1,15,1,3cbke8cbou2ms925872vk6dwx,1,57.4,81.1,2025-06-18T18:17:26.617Z,2025-06-18T18:17:26Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,5774905621,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823313993,124,1,1,15,2,duspptyvnr5kpx2iko5gerhnz,1,37.8,5.9,2025-06-18T18:17:27.269Z,2025-06-18T18:17:28Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,5774905675,56,Back,5774905679,141,5.5,5774905677,140,36.4,5774905681,212,1.5,5774905683,213,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823313999,125,1,1,15,3,duspptyvnr5kpx2iko5gerhnz,0,36.1,5.9,2025-06-18T18:17:28.550Z,2025-06-18T18:17:29Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5774905709,141,6.4,5774905707,140,62.8,5774905705,56,Right,5774905713,213,0.01,5774905703,155,,5774905711,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314001,161,12,1,15,5,3cbke8cbou2ms925872vk6dwx,1,29.6,86.2,2025-06-18T18:17:30.313Z,2025-06-18T18:17:32Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,5774905719,140,33.0,5774905725,213,1.22,5774905717,56,Back,5774905727,15,,5774905721,141,100.0,5774905763,167,,5774905723,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314011,126,5,1,15,6,duspptyvnr5kpx2iko5gerhnz,1,65.8,-1.2,2025-06-18T18:17:31.754Z,2025-06-18T18:52:53Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,5774905765,56,Right,5774905769,233,162,5774905767,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314009,162,5,1,15,6,3cbke8cbou2ms925872vk6dwx,0,34.2,101.2,2025-06-18T18:17:31.754Z,2025-06-18T18:17:35Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,5774905759,56,Back,5774905761,347,,5774905785,233,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314061,127,1,1,15,14,duspptyvnr5kpx2iko5gerhnz,1,65.2,0.0,2025-06-18T18:17:39.557Z,2025-06-18T18:17:40Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,5774905983,107,,5774905987,140,69.0,5774905993,213,0.80,5774905989,141,4.1,5774905991,212,5.8,5774905985,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314067,128,1,1,15,15,duspptyvnr5kpx2iko5gerhnz,1,69.0,4.1,2025-06-18T18:17:40.589Z,2025-06-18T18:17:41Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5774906045,156,,5774906033,141,0.8,5774906035,212,5.1,5774906029,56,Right,5774906037,213,3.59,5774906031,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314089,129,1,1,15,17,duspptyvnr5kpx2iko5gerhnz,1,64.8,3.2,2025-06-18T18:17:42.685Z,2025-06-18T18:17:47Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,5774906133,141,14.9,5774906137,213,2.10,5774906131,140,60.4,5774906135,212,9.2,5774906129,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314073,164,43,1,15,20,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-06-18T18:17:45.130Z,2025-06-18T18:17:54Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,5774906201,399,5ynhzqvpks5u5bjgno6snhyzu,5774906291,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314093,130,4,1,15,22,duspptyvnr5kpx2iko5gerhnz,1,65.8,19.9,2025-06-18T18:17:47.614Z,2025-06-18T18:52:22Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,5774906171,13,,5774906177,265,,5774906179,286,,5774906175,152,,5774906281,233,165,5774906173,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314117,165,4,1,15,22,3cbke8cbou2ms925872vk6dwx,0,34.2,80.1,2025-06-18T18:17:47.615Z,2025-06-18T18:52:22Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,5774906273,56,Back,5774906285,233,130,5774906275,152,,5774906277,265,,5774906271,13,,5774906279,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314131,131,1,1,15,30,duspptyvnr5kpx2iko5gerhnz,1,60.9,17.7,2025-06-18T18:17:55.285Z,2025-06-18T18:17:58Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,5774906363,213,2.07,5774906353,152,,5774906355,56,Back,5774906359,141,57.6,5774906351,5,,5774906361,212,31.0,5774906357,140,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314151,132,1,1,15,33,duspptyvnr5kpx2iko5gerhnz,1,54.9,66.4,2025-06-18T18:17:58.365Z,2025-06-18T18:18:02Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,5774906471,212,26.3,5774906467,140,70.2,5774906473,213,0.91,5774906469,141,97.1,5774906465,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314163,133,1,1,15,36,duspptyvnr5kpx2iko5gerhnz,1,68.8,96.5,2025-06-18T18:18:01.933Z,2025-06-18T18:18:06Z,eaa9sktij53071abummj4pkwk,A. Cicale,,5774906553,213,3.41,5774906551,212,21.0,5774906545,56,Back,5774906549,141,88.3,5774906547,140,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314189,134,1,1,15,41,duspptyvnr5kpx2iko5gerhnz,0,56.0,88.0,2025-06-18T18:18:06.877Z,2025-06-18T18:18:11Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,5774906711,212,47.3,5774906703,155,,5774906715,1,,5774906705,56,Left,5774906713,213,0.04,5774906707,140,100.0,5774906709,141,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314197,135,5,1,15,46,duspptyvnr5kpx2iko5gerhnz,0,101.3,83.1,2025-06-18T18:18:11.371Z,2025-06-18T18:52:53Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,5774906749,346,,5774906755,233,166,5774906747,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314191,166,5,1,15,46,3cbke8cbou2ms925872vk6dwx,1,-1.3,16.9,2025-06-18T18:18:11.371Z,2025-06-18T18:52:53Z,166chk5he9ehkh9col37bw3jd,O. Olufunwa,,5774906717,56,Back,5774906719,346,,5774906751,233,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314273,167,1,1,16,11,3cbke8cbou2ms925872vk6dwx,1,3.8,60.1,2025-06-18T18:18:36.169Z,2025-06-18T18:19:05Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,5774907261,213,4.77,5774907251,124,,5774907257,141,51.9,5774907259,212,5.6,5774907265,237,,5774907255,140,4.1,5774907253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314287,168,1,1,16,13,3cbke8cbou2ms925872vk6dwx,0,5.7,49.1,2025-06-18T18:18:38.650Z,2025-06-18T18:18:44Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,5774907333,1,,5774907323,56,Center,5774907325,140,56.6,5774907331,213,5.95,5774907329,212,56.6,5774907321,157,,5774907327,141,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314295,136,1,1,16,17,duspptyvnr5kpx2iko5gerhnz,0,43.3,88.1,2025-06-18T18:18:42.630Z,2025-06-18T18:18:43Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,5774907375,56,Left,5774907379,141,89.7,5774907377,140,70.2,5774907381,212,28.3,5774907383,213,0.04,5774907373,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314309,169,1,1,16,19,3cbke8cbou2ms925872vk6dwx,1,31.9,17.4,2025-06-18T18:18:44.906Z,2025-06-18T18:18:48Z,166chk5he9ehkh9col37bw3jd,O. Olufunwa,,5774907463,212,14.5,5774907459,140,43.9,5774907457,56,Back,5774907461,141,6.7,5774907465,213,5.76,5774907455,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314315,170,1,1,16,23,3cbke8cbou2ms925872vk6dwx,1,57.0,4.7,2025-06-18T18:18:48.441Z,2025-06-18T18:18:51Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,5774907485,140,86.5,5774907487,141,18.9,5774907483,56,Right,5774907491,213,0.30,5774907489,212,32.4,5774907493,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314317,171,50,1,16,26,3cbke8cbou2ms925872vk6dwx,1,85.6,19.4,2025-06-18T18:18:51.629Z,2025-06-18T18:52:29Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,5774907497,56,Right,5774907607,233,137,5774907499,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314335,137,7,1,16,26,duspptyvnr5kpx2iko5gerhnz,1,14.4,80.6,2025-06-18T18:18:51.630Z,2025-06-18T18:52:29Z,1t44y6xzubkclt6i6nzgkgr1l,Pedro Justiniano,,5774907567,56,Back,5774907589,233,171,5774907569,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314337,138,61,1,16,30,duspptyvnr5kpx2iko5gerhnz,0,13.6,95.3,2025-06-18T18:18:55.813Z,2025-06-18T18:18:56Z,1t44y6xzubkclt6i6nzgkgr1l,Pedro Justiniano,,5774907587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314341,139,5,1,16,31,duspptyvnr5kpx2iko5gerhnz,0,12.8,101.6,2025-06-18T18:18:56.878Z,2025-06-18T18:19:00Z,1t44y6xzubkclt6i6nzgkgr1l,Pedro Justiniano,,5774907611,56,Back,5774907639,233,172,5774907613,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314347,172,5,1,16,31,3cbke8cbou2ms925872vk6dwx,1,87.2,-1.6,2025-06-18T18:18:56.878Z,2025-06-18T18:52:54Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,5774907633,233,139,5774907631,347,,5774907629,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314411,173,1,1,16,58,3cbke8cbou2ms925872vk6dwx,1,86.6,0.0,2025-06-18T18:19:22.986Z,2025-06-18T18:19:24Z,166chk5he9ehkh9col37bw3jd,O. Olufunwa,,5774907983,140,91.7,5774907985,141,15.2,5774907989,213,1.13,5774907979,107,,5774907987,212,12.5,5774907981,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314415,174,1,1,16,59,3cbke8cbou2ms925872vk6dwx,1,91.7,15.2,2025-06-18T18:19:24.649Z,2025-06-18T18:19:26Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,5774908003,141,6.5,5774907999,56,Right,5774908001,140,90.0,5774908007,213,4.42,5774908013,156,,5774908005,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314441,175,1,1,17,1,3cbke8cbou2ms925872vk6dwx,1,89.9,5.2,2025-06-18T18:19:26.601Z,2025-06-18T18:19:27Z,166chk5he9ehkh9col37bw3jd,O. Olufunwa,,5774908139,56,Right,5774908143,141,10.9,5774908145,212,5.2,5774908147,213,2.30,5774908141,140,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314445,176,1,1,17,2,3cbke8cbou2ms925872vk6dwx,1,86.6,10.9,2025-06-18T18:19:27.914Z,2025-06-18T18:19:29Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,5774908179,56,Right,5774908187,213,4.30,5774908181,140,84.5,5774908185,212,5.5,5774908183,141,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314451,177,1,1,17,4,3cbke8cbou2ms925872vk6dwx,0,84.5,3.5,2025-06-18T18:19:29.098Z,2025-06-18T18:19:29Z,166chk5he9ehkh9col37bw3jd,O. Olufunwa,,5774908213,212,14.2,5774908205,155,,5774908211,141,23.4,5774908215,213,1.27,5774908207,56,Center,5774908209,140,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314465,140,1,1,17,6,duspptyvnr5kpx2iko5gerhnz,1,8.8,75.6,2025-06-18T18:19:31.437Z,2025-06-18T18:19:33Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5774908301,1,,5774908293,140,23.0,5774908291,56,Back,5774908297,212,14.9,5774908289,157,,5774908299,213,6.27,5774908295,141,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314471,141,1,1,17,8,duspptyvnr5kpx2iko5gerhnz,0,23.3,83.2,2025-06-18T18:19:33.789Z,2025-06-18T18:19:34Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,5774908323,213,6.03,5774908313,157,,5774908321,212,25.7,5774908315,56,Back,5774908319,141,73.9,5774908325,1,,5774908317,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314483,178,1,1,17,10,3cbke8cbou2ms925872vk6dwx,0,48.8,33.4,2025-06-18T18:19:35.674Z,2025-06-18T18:19:36Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,5774908383,56,Center,5774908387,141,26.8,5774908381,3,,5774908391,213,6.10,5774908389,212,24.4,5774908385,140,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314489,142,1,1,17,13,duspptyvnr5kpx2iko5gerhnz,0,33.2,73.6,2025-06-18T18:19:37.964Z,2025-06-18T18:19:38Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5774908431,3,,5774908437,141,75.1,5774908439,212,22.4,5774908435,140,54.5,5774908433,56,Center,5774908441,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314509,179,1,1,17,15,3cbke8cbou2ms925872vk6dwx,1,46.6,21.2,2025-06-18T18:19:40.826Z,2025-06-18T18:19:44Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,5774908583,141,11.6,5774908585,212,29.8,5774908581,140,74.3,5774908587,213,6.06,5774908579,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314513,180,4,1,17,19,3cbke8cbou2ms925872vk6dwx,1,71.6,6.8,2025-06-18T18:19:44.794Z,2025-06-18T18:19:53Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,5774908605,56,Right,5774908715,294,,5774908607,152,,5774908611,286,,5774908663,233,143,5774908603,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314511,143,4,1,17,19,duspptyvnr5kpx2iko5gerhnz,0,28.4,93.2,2025-06-18T18:19:44.795Z,2025-06-18T18:19:53Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,5774908655,56,Back,5774908651,13,,5774908667,233,180,5774908657,152,,5774908659,285,,5774908653,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314623,181,1,1,17,51,3cbke8cbou2ms925872vk6dwx,0,71.7,7.4,2025-06-18T18:20:16.459Z,2025-06-18T18:20:19Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,5774909243,2,,5774909253,140,86.4,5774909255,141,62.1,5774909249,152,,5774909247,155,,5774909261,1,,5774909257,212,40.3,5774909251,56,Center,5774909245,5,,5774909259,213,,,,,,1.18,,,,,,,,,,,,,,,,
2823314631,144,12,1,17,54,duspptyvnr5kpx2iko5gerhnz,1,12.2,44.3,2025-06-18T18:20:19.733Z,2025-06-18T18:20:21Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5774909333,15,,5774909317,213,4.96,5774909311,140,16.7,5774909313,141,16.8,5774909309,56,Back,5774909315,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314653,182,83,1,18,0,3cbke8cbou2ms925872vk6dwx,0,71.6,88.4,2025-06-18T18:20:25.467Z,2025-06-18T18:31:29Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,5774911159,399,9ka422rjynvrx4kofh5q8ivop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314649,146,3,1,18,2,duspptyvnr5kpx2iko5gerhnz,0,18.5,6.8,2025-06-18T18:20:27.060Z,2025-06-18T18:20:28Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,5774909437,211,,5774909433,56,Back,5774909435,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314665,147,5,1,18,6,duspptyvnr5kpx2iko5gerhnz,0,20.1,-2.0,2025-06-18T18:20:30.955Z,2025-06-18T18:52:54Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,5774909493,347,,5774909489,56,Back,5774909535,233,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314661,183,5,1,18,6,3cbke8cbou2ms925872vk6dwx,1,79.9,102.0,2025-06-18T18:20:30.955Z,2025-06-18T18:52:54Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,5774909515,233,147,5774909479,347,,5774909477,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314677,184,43,1,18,6,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-06-18T18:20:30.961Z,2025-06-18T18:20:35Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,5774909561,168,0,5774909567,141,100.0,5774909569,212,0,5774909565,140,73.9,5774909563,56,Left,5774909571,213,0.00,5774909651,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314769,148,57,1,18,8,duspptyvnr5kpx2iko5gerhnz,1,26.1,0.0,2025-06-18T18:20:33.606Z,2025-06-18T18:52:26Z,,,,5774909931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314821,187,57,1,18,8,3cbke8cbou2ms925872vk6dwx,0,67.0,100.0,2025-06-18T18:20:33.606Z,2025-06-18T18:32:06Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,5774922775,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314781,149,1,1,18,26,duspptyvnr5kpx2iko5gerhnz,1,26.1,0.0,2025-06-18T18:20:51.107Z,2025-06-18T18:20:53Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,5774909985,107,,5774909995,213,0.35,5774909987,56,Back,5774909991,141,7.4,5774909989,140,42.8,5774909993,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314793,150,1,1,18,28,duspptyvnr5kpx2iko5gerhnz,1,40.9,8.3,2025-06-18T18:20:53.283Z,2025-06-18T18:20:55Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,5774910053,141,13.2,5774910051,140,33.8,5774910057,213,2.72,5774910055,212,8.2,5774910049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
