id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/15/value,qualifier/16/value,qualifier/17/value
2796217197,182,1,1,25,31,8sy0cxovuxo76tuoas3uo55xj,0,10.5,14.4,2025-04-05T14:26:59.630Z,2025-04-05T14:27:00Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5625004715,213,6.28,5625004703,155,,5625004707,140,28.5,5625004705,56,Back,5625004709,141,14.3,5625004711,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796217317,228,1,1,25,34,ea3yd0dgq6uy6pupkpn17j5xg,1,69.7,92.4,2025-04-05T14:27:02.609Z,2025-04-05T14:27:04Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5625005395,56,Left,5625005397,140,60.7,5625005399,141,85.0,5625005403,213,3.63,5625005401,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796217383,229,1,1,25,35,ea3yd0dgq6uy6pupkpn17j5xg,1,60.7,85.0,2025-04-05T14:27:03.877Z,2025-04-05T14:27:05Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5625005711,140,71.2,5625005717,212,12.5,5625005715,141,76.3,5625005719,213,5.79,5625005707,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796217497,230,1,1,25,37,ea3yd0dgq6uy6pupkpn17j5xg,1,71.2,76.3,2025-04-05T14:27:05.329Z,2025-04-05T14:27:08Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5625006345,140,65.0,5625006347,141,69.9,5625006343,56,Center,5625006349,212,7.8,5625006351,213,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796217769,231,1,1,25,40,ea3yd0dgq6uy6pupkpn17j5xg,1,63.9,53.4,2025-04-05T14:27:08.208Z,2025-04-05T14:27:14Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5625007815,212,20.8,5625007813,141,22.8,5625007817,213,4.74,5625007809,56,Center,5625007811,140,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796217815,232,1,1,25,45,ea3yd0dgq6uy6pupkpn17j5xg,1,71.6,10.1,2025-04-05T14:27:14.103Z,2025-04-05T14:27:15Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5625008077,212,7.0,5625008069,56,Right,5625008071,140,68.0,5625008075,141,18.8,5625008079,213,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796217971,233,1,1,25,47,ea3yd0dgq6uy6pupkpn17j5xg,1,68.0,20.9,2025-04-05T14:27:15.632Z,2025-04-05T14:27:20Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5625008883,140,58.8,5625008887,141,14.0,5625008879,56,Right,5625008897,213,3.59,5625008893,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796218063,234,1,1,25,51,ea3yd0dgq6uy6pupkpn17j5xg,1,58.8,14.0,2025-04-05T14:27:19.985Z,2025-04-05T14:27:23Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5625009385,140,58.6,5625009383,56,Center,5625009387,141,37.3,5625009389,212,15.8,5625009391,213,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796218295,235,1,1,25,54,ea3yd0dgq6uy6pupkpn17j5xg,1,60.1,40.7,2025-04-05T14:27:22.865Z,2025-04-05T14:27:30Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5625010727,213,0.90,5625010723,212,43.6,5625010721,141,90.9,5625010733,1,,5625010715,56,Left,5625010711,155,,5625010717,140,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796218385,236,1,1,26,1,ea3yd0dgq6uy6pupkpn17j5xg,0,98.3,82.1,2025-04-05T14:27:30.114Z,2025-04-05T14:27:33Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5625011251,213,4.56,5625011239,2,,5625011249,212,22.9,5625011343,233,183,5625011247,141,48.8,5625011241,155,,5625011243,56,Center,5625011245,140,94.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796218389,183,11,1,26,4,8sy0cxovuxo76tuoas3uo55xj,1,4.9,50.0,2025-04-05T14:27:33.086Z,2025-04-05T14:27:33Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5625011381,233,236,5625011281,88,,5625011279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796218703,184,1,1,26,11,8sy0cxovuxo76tuoas3uo55xj,1,13.4,50.4,2025-04-05T14:27:40.078Z,2025-04-05T14:27:44Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5625012997,141,34.8,5625012989,56,Back,5625012993,140,21.2,5625013001,212,13.4,5625013007,213,5.37,5625012987,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796218831,185,1,1,26,16,8sy0cxovuxo76tuoas3uo55xj,1,21.6,33.4,2025-04-05T14:27:44.383Z,2025-04-05T14:27:47Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5625013759,56,Back,5625013765,212,21.4,5625013767,213,2.57,5625013763,141,50.4,5625013761,140,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796218877,186,1,1,26,19,8sy0cxovuxo76tuoas3uo55xj,1,5.1,52.7,2025-04-05T14:27:47.759Z,2025-04-05T14:27:49Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5625014007,141,55.8,5625014003,56,Back,5625014009,212,5.4,5625014011,213,0.40,5625014005,140,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796218895,187,1,1,26,20,8sy0cxovuxo76tuoas3uo55xj,1,9.8,55.8,2025-04-05T14:27:49.039Z,2025-04-05T14:27:50Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5625014113,212,5.0,5625014111,141,56.0,5625014215,156,,5625014115,213,3.11,5625014107,56,Back,5625014109,140,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796219023,188,1,1,26,22,8sy0cxovuxo76tuoas3uo55xj,0,5.0,56.0,2025-04-05T14:27:50.462Z,2025-04-05T14:27:52Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5625014819,157,,5625014835,1,,5625014821,56,Back,5625014827,212,39.5,5625014823,140,28.4,5625014825,141,100.0,5625014831,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796219033,189,5,1,26,24,8sy0cxovuxo76tuoas3uo55xj,0,29.0,101.6,2025-04-05T14:27:52.345Z,2025-04-05T14:42:58Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5625014895,347,,5625017435,233,237,5625014889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796219477,237,5,1,26,24,ea3yd0dgq6uy6pupkpn17j5xg,1,71.0,-1.6,2025-04-05T14:27:52.345Z,2025-04-05T14:42:57Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5625017247,347,,5625017347,233,189,5625017245,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796219573,238,1,1,26,38,ea3yd0dgq6uy6pupkpn17j5xg,1,68.3,0.0,2025-04-05T14:28:06.305Z,2025-04-05T14:28:07Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5625017755,140,70.5,5625017753,56,Right,5625017757,141,5.6,5625017751,107,,5625017759,212,5.7,5625017761,213,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796219643,239,1,1,26,39,ea3yd0dgq6uy6pupkpn17j5xg,0,70.5,5.2,2025-04-05T14:28:07.569Z,2025-04-05T14:28:24Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5625018105,141,0.0,5625018107,212,5.1,5625018207,156,,5625018103,140,68.7,5625018101,56,Right,5625018109,213,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796219673,190,5,1,26,42,8sy0cxovuxo76tuoas3uo55xj,1,34.9,101.8,2025-04-05T14:28:10.363Z,2025-04-05T14:42:58Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5625030433,233,240,5625018269,56,Back,5625018271,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796220027,240,5,1,26,42,ea3yd0dgq6uy6pupkpn17j5xg,0,65.1,-1.8,2025-04-05T14:28:10.363Z,2025-04-05T14:42:59Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5625030495,233,190,5625020069,56,Right,5625020073,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796220789,191,1,1,27,9,8sy0cxovuxo76tuoas3uo55xj,1,32.2,100.0,2025-04-05T14:28:37.663Z,2025-04-05T14:28:39Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5625024179,141,88.0,5625024221,189,,5625024181,212,9.7,5625024183,213,4.99,5625024175,56,Back,5625024177,140,34.7,5625024173,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796220913,192,61,1,27,14,8sy0cxovuxo76tuoas3uo55xj,1,34.7,87.8,2025-04-05T14:28:42.249Z,2025-04-05T14:28:42Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5625024913,56,Back,5625024999,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796221367,193,61,1,27,26,8sy0cxovuxo76tuoas3uo55xj,1,95.7,12.2,2025-04-05T14:28:54.575Z,2025-04-05T14:28:56Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5625027667,189,,5625027333,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796221421,241,61,1,27,27,ea3yd0dgq6uy6pupkpn17j5xg,1,2.5,88.6,2025-04-05T14:28:55.576Z,2025-04-05T15:01:04Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5625027875,189,,5625027551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796221507,194,6,1,27,29,8sy0cxovuxo76tuoas3uo55xj,1,96.8,11.7,2025-04-05T14:28:57.584Z,2025-04-05T15:16:42Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5625028545,189,,5625028693,233,242,5625028191,75,,5625028189,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796221567,242,6,1,27,29,ea3yd0dgq6uy6pupkpn17j5xg,0,3.2,88.3,2025-04-05T14:28:57.584Z,2025-04-05T15:16:42Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5625028757,233,194,5625029007,189,,5625028611,56,Back,5625028613,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796222175,195,1,1,27,47,8sy0cxovuxo76tuoas3uo55xj,0,99.5,0.5,2025-04-05T14:29:15.696Z,2025-04-05T14:29:17Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5625031893,6,,5625031909,213,1.69,5625031897,155,,5625031889,2,,5625031905,141,49.6,5625031911,1,,5625031907,212,33.6,5625031899,223,,5625031901,56,5625031903,140,95.6,,,,,,,,,,,,,,,,,,,,,,,Center,,,,
2796222213,243,12,1,27,50,ea3yd0dgq6uy6pupkpn17j5xg,1,6.7,49.0,2025-04-05T14:29:18.338Z,2025-04-05T15:01:32Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5625032117,213,0.05,5625032113,141,50.0,5625032111,140,19.5,5625032109,56,Back,5625032177,15,,5625032115,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796222425,196,1,1,27,52,8sy0cxovuxo76tuoas3uo55xj,1,79.2,46.3,2025-04-05T14:29:20.655Z,2025-04-05T14:29:25Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5625033271,141,76.4,5625033277,213,2.08,5625033275,212,23.4,5625033265,56,Center,5625033267,140,68.4,5625033263,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796222439,197,3,1,27,57,8sy0cxovuxo76tuoas3uo55xj,0,77.6,92.2,2025-04-05T14:29:25.327Z,2025-04-05T14:29:32Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5625033843,233,244,5625033391,56,Left,5625033393,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796222503,244,7,1,27,57,ea3yd0dgq6uy6pupkpn17j5xg,1,22.4,7.8,2025-04-05T14:29:25.328Z,2025-04-05T14:29:31Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5625033815,233,197,5625033751,285,,5625033745,167,,5625033749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796222501,198,5,1,27,59,8sy0cxovuxo76tuoas3uo55xj,1,83.9,101.4,2025-04-05T14:29:27.455Z,2025-04-05T14:42:59Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5625033729,56,Left,5625033731,347,,5625034811,233,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796222669,245,5,1,27,59,ea3yd0dgq6uy6pupkpn17j5xg,0,16.1,-1.4,2025-04-05T14:29:27.455Z,2025-04-05T14:42:59Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5625034693,56,Back,5625034695,347,,5625034833,233,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796222677,199,1,1,28,1,8sy0cxovuxo76tuoas3uo55xj,1,80.4,100.0,2025-04-05T14:29:29.439Z,2025-04-05T14:29:32Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5625034741,56,Left,5625034747,212,13.3,5625034743,140,91.2,5625034739,107,,5625034749,213,5.74,5625034745,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796222761,200,1,1,28,3,8sy0cxovuxo76tuoas3uo55xj,1,92.1,89.4,2025-04-05T14:29:31.695Z,2025-04-05T14:29:36Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5625035295,1,,5625035293,213,4.83,5625035301,345,,5625035289,141,18.9,5625035291,212,48.3,5625035287,140,97.5,5625035281,155,,5625035285,56,Right,5625035277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796222999,201,1,1,28,12,8sy0cxovuxo76tuoas3uo55xj,0,84.8,15.5,2025-04-05T14:29:41.055Z,2025-04-05T14:29:42Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5625036581,140,90.3,5625036587,213,1.33,5625036583,141,50.0,5625036575,2,,5625036577,155,,5625036585,212,24.2,5625036579,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796223017,246,44,1,28,14,ea3yd0dgq6uy6pupkpn17j5xg,1,8.8,48.5,2025-04-05T14:29:42.964Z,2025-04-05T14:29:45Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5625036965,233,202,5625036671,285,,5625036669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796223061,202,44,1,28,14,8sy0cxovuxo76tuoas3uo55xj,0,92.4,52.6,2025-04-05T14:29:42.965Z,2025-04-05T15:01:55Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5625036873,56,Center,5625037053,233,246,5625036875,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796223119,247,12,1,28,15,ea3yd0dgq6uy6pupkpn17j5xg,1,5.2,45.1,2025-04-05T14:29:43.186Z,2025-04-05T14:29:47Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5625037229,141,36.9,5625037321,15,,5625037227,140,19.3,5625037233,213,5.92,5625037231,212,15.8,5625037225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796223107,203,1,1,28,16,8sy0cxovuxo76tuoas3uo55xj,0,84.2,62.0,2025-04-05T14:29:44.992Z,2025-04-05T14:29:45Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5625037113,212,2.8,5625037111,141,62.1,5625037109,140,86.9,5625037115,213,0.02,5625037107,56,Center,5625037103,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796223161,248,61,1,28,17,ea3yd0dgq6uy6pupkpn17j5xg,1,16.1,36.6,2025-04-05T14:29:45.883Z,2025-04-05T14:31:03Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5625037451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796223209,204,1,1,28,18,8sy0cxovuxo76tuoas3uo55xj,1,80.2,53.4,2025-04-05T14:29:46.399Z,2025-04-05T14:29:48Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5625037739,213,3.35,5625037735,212,5.8,5625037733,141,51.6,5625037729,56,Center,5625037731,140,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796223261,205,1,1,28,20,8sy0cxovuxo76tuoas3uo55xj,1,77.1,46.0,2025-04-05T14:29:48.448Z,2025-04-05T14:29:50Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5625038047,141,18.8,5625038041,56,Right,5625038045,140,90.4,5625038051,213,5.36,5625038049,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796223271,206,1,1,28,22,8sy0cxovuxo76tuoas3uo55xj,0,87.8,19.2,2025-04-05T14:29:50.719Z,2025-04-05T14:29:51Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5625038119,212,3.9,5625038115,140,88.1,5625038123,213,1.49,5625038117,141,24.9,5625038109,2,,5625038113,56,Center,5625038111,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796223409,249,61,1,28,25,ea3yd0dgq6uy6pupkpn17j5xg,1,11.2,71.2,2025-04-05T14:29:53.954Z,2025-04-05T14:29:54Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5625038883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796223447,207,5,1,28,25,8sy0cxovuxo76tuoas3uo55xj,1,95.2,-1.6,2025-04-05T14:29:54.159Z,2025-04-05T14:42:59Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5625043451,233,250,5625039077,347,,5625039075,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796224121,250,5,1,28,25,ea3yd0dgq6uy6pupkpn17j5xg,0,4.8,101.6,2025-04-05T14:29:54.159Z,2025-04-05T14:43:00Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5625042679,347,,5625042673,56,Back,5625043545,233,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796224423,208,1,1,28,49,8sy0cxovuxo76tuoas3uo55xj,1,96.1,0.0,2025-04-05T14:30:18.048Z,2025-04-05T14:30:20Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5625044339,140,93.4,5625044341,141,8.8,5625044343,212,7.6,5625044335,107,,5625044345,213,1.95,5625044337,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796224431,209,61,1,28,52,8sy0cxovuxo76tuoas3uo55xj,0,94.2,8.5,2025-04-05T14:30:20.415Z,2025-04-05T14:30:20Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5625044385,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796224661,210,5,1,28,53,8sy0cxovuxo76tuoas3uo55xj,0,95.2,-1.2,2025-04-05T14:30:21.314Z,2025-04-05T14:43:00Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5625045545,56,Right,5625047649,233,251,5625045547,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796225047,251,5,1,28,53,ea3yd0dgq6uy6pupkpn17j5xg,1,4.8,101.2,2025-04-05T14:30:21.314Z,2025-04-05T14:43:00Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5625047513,347,,5625047509,56,Back,5625047561,233,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796225123,252,1,1,29,7,ea3yd0dgq6uy6pupkpn17j5xg,0,2.2,100.0,2025-04-05T14:30:36.001Z,2025-04-05T14:30:38Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5625047925,212,25.5,5625047927,213,6.02,5625047923,141,91.2,5625047921,140,25.6,5625047919,56,Back,5625047929,1,,5625047917,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796225203,211,1,1,29,10,8sy0cxovuxo76tuoas3uo55xj,0,77.4,8.9,2025-04-05T14:30:38.656Z,2025-04-05T14:30:40Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5625048335,140,86.4,5625048341,212,12.1,5625048343,213,0.67,5625048339,141,20.0,5625048331,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796225487,253,12,1,29,13,ea3yd0dgq6uy6pupkpn17j5xg,1,13.3,81.4,2025-04-05T14:30:41.235Z,2025-04-05T14:30:47Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5625049749,141,21.0,5625049745,56,Back,5625049747,140,26.1,5625049753,212,43.2,5625049757,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796225567,254,1,1,29,19,ea3yd0dgq6uy6pupkpn17j5xg,0,26.5,21.5,2025-04-05T14:30:47.506Z,2025-04-05T14:30:50Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5625050195,1,,5625050193,213,0.02,5625050189,141,23.1,5625050191,212,46.9,5625050183,155,,5625050187,140,71.2,5625050185,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796225633,212,1,1,29,21,8sy0cxovuxo76tuoas3uo55xj,1,31.7,74.1,2025-04-05T14:30:50.032Z,2025-04-05T14:30:52Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5625050637,140,37.1,5625050633,3,,5625050635,56,Back,5625050641,212,13.1,5625050643,213,1.12,5625050639,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796225815,214,1,1,29,23,8sy0cxovuxo76tuoas3uo55xj,0,37.1,91.5,2025-04-05T14:30:52.128Z,2025-04-05T14:30:56Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5625051589,1,,5625051579,56,Center,5625051577,157,,5625051585,212,58.5,5625051587,213,6.08,5625051581,140,91.7,5625051583,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796226221,256,1,1,29,30,ea3yd0dgq6uy6pupkpn17j5xg,1,15.0,26.8,2025-04-05T14:30:58.369Z,2025-04-05T14:31:06Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5625053739,140,18.4,5625053735,123,,5625053743,212,18.0,5625053741,141,52.8,5625053737,56,Back,5625053745,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796226381,257,1,1,29,38,ea3yd0dgq6uy6pupkpn17j5xg,1,30.6,59.0,2025-04-05T14:31:06.274Z,2025-04-05T14:31:10Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5625054605,212,18.2,5625054597,140,28.5,5625054593,56,Back,5625054603,141,32.5,5625054607,213,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796226627,258,1,1,29,42,ea3yd0dgq6uy6pupkpn17j5xg,1,35.7,24.3,2025-04-05T14:31:10.418Z,2025-04-05T14:31:17Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5625055955,140,51.6,5625055957,141,4.6,5625055953,56,Right,5625055959,212,21.4,5625055961,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796226801,259,1,1,29,48,ea3yd0dgq6uy6pupkpn17j5xg,1,62.8,4.1,2025-04-05T14:31:17.026Z,2025-04-05T14:31:22Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5625056847,56,Right,5625056849,140,51.6,5625056855,213,2.95,5625056851,141,7.4,5625056853,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796226835,260,1,1,29,53,ea3yd0dgq6uy6pupkpn17j5xg,0,51.6,7.4,2025-04-05T14:31:22.003Z,2025-04-05T14:31:22Z,3zfwycbtlksz95tsqcog03yp6,Kelvin Pires,,,5625057083,212,24.2,5625057079,141,10.0,5625057075,140,74.6,5625057073,56,Right,5625057069,155,,5625057085,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796226903,215,1,1,29,56,8sy0cxovuxo76tuoas3uo55xj,0,30.0,92.1,2025-04-05T14:31:24.224Z,2025-04-05T14:31:24Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5625057445,141,84.7,5625057449,213,5.52,5625057447,212,7.3,5625057441,56,Back,5625057443,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796227049,261,50,1,29,59,ea3yd0dgq6uy6pupkpn17j5xg,1,71.8,22.2,2025-04-05T14:31:27.602Z,2025-04-05T14:31:31Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5625058201,286,,5625058479,233,216,5625058199,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
