id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2818220547,163,1,1,18,57,cy6zs39z79dcfbr4xzkp38z7q,1,52.3,76.6,2025-05-24T14:18:56.177Z,2025-05-24T14:18:59Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,5746364121,141,71.2,5746364125,213,6.11,5746364119,140,72.7,5746364123,212,21.7,5746364117,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818220607,164,1,1,19,0,cy6zs39z79dcfbr4xzkp38z7q,1,72.4,74.7,2025-05-24T14:18:59.441Z,2025-05-24T14:19:03Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,5746364427,56,Left,5746364435,213,1.25,5746364433,212,11.8,5746364431,141,91.2,5746364429,140,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818220641,165,1,1,19,3,cy6zs39z79dcfbr4xzkp38z7q,1,72.4,89.3,2025-05-24T14:19:02.977Z,2025-05-24T14:19:04Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,5746364613,212,8.1,5746364609,140,64.7,5746364615,213,3.07,5746364611,141,90.2,5746364607,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818220667,166,1,1,19,5,cy6zs39z79dcfbr4xzkp38z7q,1,64.7,88.7,2025-05-24T14:19:04.721Z,2025-05-24T14:19:06Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5746364739,213,4.62,5746364723,140,63.8,5746364733,212,10.4,5746364717,56,Center,5746364729,141,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818220735,167,1,1,19,7,cy6zs39z79dcfbr4xzkp38z7q,1,63.5,73.5,2025-05-24T14:19:06.161Z,2025-05-24T14:19:10Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,5746365089,213,2.90,5746365083,140,52.9,5746365085,141,77.6,5746365087,212,11.5,5746365081,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818220801,168,1,1,19,10,cy6zs39z79dcfbr4xzkp38z7q,1,53.3,76.3,2025-05-24T14:19:10.033Z,2025-05-24T14:19:13Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5746365439,212,15.3,5746365445,213,4.60,5746365433,141,54.0,5746365425,56,Center,5746365429,140,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818220823,169,1,1,19,14,cy6zs39z79dcfbr4xzkp38z7q,1,54.7,54.9,2025-05-24T14:19:13.745Z,2025-05-24T14:19:16Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,5746365641,213,1.71,5746365637,141,72.6,5746365631,140,53.1,5746365639,212,12.2,5746365627,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818220847,170,1,1,19,16,cy6zs39z79dcfbr4xzkp38z7q,1,53.2,72.6,2025-05-24T14:19:16Z,2025-05-24T14:19:18Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,5746365787,212,15.3,5746365781,56,Left,5746365783,140,58.9,5746365785,141,93.3,5746365789,213,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818220911,171,1,1,19,18,cy6zs39z79dcfbr4xzkp38z7q,1,59.2,93.8,2025-05-24T14:19:17.921Z,2025-05-24T14:19:21Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5746366153,56,Center,5746366155,140,57.5,5746366159,212,12.3,5746366157,141,75.9,5746366161,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818220953,172,1,1,19,22,cy6zs39z79dcfbr4xzkp38z7q,1,60.8,88.1,2025-05-24T14:19:21.857Z,2025-05-24T14:19:24Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,5746366353,212,7.5,5746366349,140,66.0,5746366351,141,95.6,5746366355,213,0.75,5746366347,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818220975,173,1,1,19,25,cy6zs39z79dcfbr4xzkp38z7q,1,60.7,92.9,2025-05-24T14:19:24.433Z,2025-05-24T14:19:26Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,5746366493,212,9.1,5746366487,56,Left,5746366497,213,3.05,5746366491,141,94.1,5746366489,140,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818221087,174,1,1,19,26,cy6zs39z79dcfbr4xzkp38z7q,1,52.9,94.1,2025-05-24T14:19:25.969Z,2025-05-24T14:19:32Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5746367027,140,31.3,5746367033,213,3.88,5746367023,56,Back,5746367031,212,30.6,5746367029,141,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818221113,175,1,1,19,33,cy6zs39z79dcfbr4xzkp38z7q,1,29.9,59.1,2025-05-24T14:19:32.145Z,2025-05-24T14:19:34Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,5746367193,141,63.0,5746367201,213,0.28,5746367197,212,9.6,5746367185,56,Back,5746367189,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818221141,176,1,1,19,35,cy6zs39z79dcfbr4xzkp38z7q,1,31.2,59.9,2025-05-24T14:19:34.737Z,2025-05-24T14:19:36Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,5746367325,56,Back,5746367329,141,40.4,5746367331,212,16.2,5746367327,140,22.3,5746367333,213,4.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818221215,177,1,1,19,37,cy6zs39z79dcfbr4xzkp38z7q,1,21.8,39.2,2025-05-24T14:19:36.529Z,2025-05-24T14:19:40Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,5746367749,140,15.5,5746367753,212,18.9,5746367751,141,65.2,5746367755,213,1.93,5746367747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818221231,178,1,1,19,41,cy6zs39z79dcfbr4xzkp38z7q,1,15.8,65.8,2025-05-24T14:19:40.209Z,2025-05-24T14:19:42Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,5746367829,213,0.95,5746367821,56,Back,5746367825,141,90.9,5746367823,140,27.4,5746367827,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818221295,179,1,1,19,43,cy6zs39z79dcfbr4xzkp38z7q,1,27.4,91.1,2025-05-24T14:19:42.561Z,2025-05-24T14:19:44Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5746368151,213,5.40,5746368147,141,84.7,5746368149,212,5.6,5746368145,140,30.8,5746368143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818221297,180,1,1,19,44,cy6zs39z79dcfbr4xzkp38z7q,0,31.4,87.1,2025-05-24T14:19:44.097Z,2025-05-24T14:19:44Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,5746368179,212,4.2,5746368181,213,0.59,5746368177,141,90.5,5746368173,56,Back,5746368175,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818221347,245,61,1,19,47,2rdnn9p03qrmmv34tyx1nahpa,1,64.9,7.0,2025-05-24T14:19:46.476Z,2025-05-24T14:19:46Z,cayn625x26mewt9gp2xrmh4ut,F. Aspegren,,5746368423,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818221367,181,5,1,19,48,cy6zs39z79dcfbr4xzkp38z7q,1,42.0,102.0,2025-05-24T14:19:47.265Z,2025-05-24T14:28:36Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,5746368537,233,246,5746368507,347,,5746368505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818221369,246,5,1,19,48,2rdnn9p03qrmmv34tyx1nahpa,0,58.0,-2.0,2025-05-24T14:19:47.265Z,2025-05-24T14:28:37Z,cayn625x26mewt9gp2xrmh4ut,F. Aspegren,,5746368511,347,,5746368509,56,Right,5746368585,233,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818221815,182,1,1,20,20,cy6zs39z79dcfbr4xzkp38z7q,1,51.9,100.0,2025-05-24T14:20:19.601Z,2025-05-24T14:20:23Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5746371033,213,4.96,5746371027,140,54.3,5746371029,141,87.5,5746371031,212,10.1,5746371023,107,,5746371025,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818221819,248,83,1,20,23,2rdnn9p03qrmmv34tyx1nahpa,0,42.9,10.9,2025-05-24T14:20:22.194Z,2025-05-24T14:20:36Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,5746371807,399,9rle4eqj5q7d4y7hgu570vgfd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818221807,247,43,1,20,23,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-24T14:20:22.476Z,2025-05-24T14:20:32Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,5746370975,56,Back,5746370977,285,0,5746371641,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818221837,183,1,1,20,23,cy6zs39z79dcfbr4xzkp38z7q,0,55.5,90.3,2025-05-24T14:20:22.963Z,2025-05-24T14:20:25Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,5746371137,155,,5746371145,212,24.9,5746371141,140,79.2,5746371147,213,0.07,5746371139,56,Left,5746371143,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818221885,249,12,1,20,26,2rdnn9p03qrmmv34tyx1nahpa,1,20.0,13.8,2025-05-24T14:20:25.884Z,2025-05-24T14:20:30Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,5746371389,141,6.1,5746371387,140,28.8,5746371391,212,10.6,5746371393,213,5.77,5746371385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818221895,250,4,1,20,30,2rdnn9p03qrmmv34tyx1nahpa,1,27.1,3.0,2025-05-24T14:20:29.915Z,2025-05-24T14:28:42Z,cayn625x26mewt9gp2xrmh4ut,F. Aspegren,,5746371579,233,184,5746371451,13,,5746371457,265,,5746371459,285,,5746371455,152,,5746371453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818221899,184,4,1,20,30,cy6zs39z79dcfbr4xzkp38z7q,0,72.9,97.0,2025-05-24T14:20:29.916Z,2025-05-24T14:28:42Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,5746371555,152,,5746371553,56,Left,5746371559,286,,5746371551,13,,5746371557,265,,5746371619,233,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222065,251,1,1,20,42,2rdnn9p03qrmmv34tyx1nahpa,1,28.6,4.1,2025-05-24T14:20:41.105Z,2025-05-24T14:20:43Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,5746372359,212,21.7,5746372349,152,,5746372353,140,9.4,5746372355,141,15.9,5746372347,5,,5746372361,213,2.76,5746372351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222137,252,1,1,20,44,2rdnn9p03qrmmv34tyx1nahpa,1,6.7,18.3,2025-05-24T14:20:43.339Z,2025-05-24T14:20:49Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,5746372749,213,1.57,5746372745,141,42.4,5746372741,56,Back,5746372747,212,16.4,5746372743,140,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222149,253,1,1,20,50,2rdnn9p03qrmmv34tyx1nahpa,1,10.1,43.0,2025-05-24T14:20:49.763Z,2025-05-24T14:20:50Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,5746372815,212,13.5,5746372801,56,Back,5746372819,213,5.77,5746372811,141,33.3,5746372805,140,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222163,254,1,1,20,51,2rdnn9p03qrmmv34tyx1nahpa,1,21.3,33.3,2025-05-24T14:20:50.843Z,2025-05-24T14:20:52Z,cayn625x26mewt9gp2xrmh4ut,F. Aspegren,,5746372865,141,40.7,5746372863,140,9.1,5746372899,156,,5746372869,213,2.77,5746372861,56,Back,5746372867,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222237,255,1,1,20,54,2rdnn9p03qrmmv34tyx1nahpa,1,10.4,47.3,2025-05-24T14:20:53.530Z,2025-05-24T14:20:57Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,5746373243,213,1.60,5746373239,141,72.1,5746373235,56,Back,5746373241,212,16.9,5746373237,140,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222267,256,1,1,20,58,2rdnn9p03qrmmv34tyx1nahpa,1,13.3,70.3,2025-05-24T14:20:57.607Z,2025-05-24T14:21:00Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,5746373373,212,12.6,5746373369,140,9.5,5746373375,213,4.39,5746373371,141,52.7,5746373367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222321,257,1,1,21,1,2rdnn9p03qrmmv34tyx1nahpa,0,9.5,52.7,2025-05-24T14:21:00.201Z,2025-05-24T14:21:03Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,5746373659,213,0.20,5746373649,155,,5746373653,140,46.2,5746373655,141,64.3,5746373657,212,39.3,5746373661,1,,5746373651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222359,185,44,1,21,3,cy6zs39z79dcfbr4xzkp38z7q,1,53.3,32.2,2025-05-24T14:21:02.734Z,2025-05-24T15:32:38Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,5746373939,233,258,5746373881,56,Center,5746373883,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222325,258,44,1,21,3,2rdnn9p03qrmmv34tyx1nahpa,0,46.7,67.8,2025-05-24T14:21:02.735Z,2025-05-24T15:32:38Z,7wysiv77u3wt6pk31uzzl7dre,T. Hytönen,,5746373677,56,Back,5746373949,233,185,5746373679,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222365,186,1,1,21,4,cy6zs39z79dcfbr4xzkp38z7q,0,52.3,28.2,2025-05-24T14:21:03.298Z,2025-05-24T14:23:51Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,5746373909,213,0.25,5746373901,56,Center,5746373905,141,30.1,5746373907,212,5.3,5746373899,3,,5746373903,140,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222345,259,61,1,21,5,2rdnn9p03qrmmv34tyx1nahpa,1,46.1,65.4,2025-05-24T14:21:04.172Z,2025-05-24T14:23:53Z,7wysiv77u3wt6pk31uzzl7dre,T. Hytönen,,5746373807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222389,260,61,1,21,8,2rdnn9p03qrmmv34tyx1nahpa,0,54.3,94.4,2025-05-24T14:21:07.144Z,2025-05-24T14:21:07Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,5746374035,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222397,187,5,1,21,8,cy6zs39z79dcfbr4xzkp38z7q,1,50.0,-1.2,2025-05-24T14:21:07.863Z,2025-05-24T14:28:37Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,5746374071,347,,5746374069,56,Right,5746374083,233,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222393,261,5,1,21,8,2rdnn9p03qrmmv34tyx1nahpa,0,50.0,101.2,2025-05-24T14:21:07.863Z,2025-05-24T14:21:10Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,5746374053,56,Left,5746374095,233,187,5746374055,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222505,188,1,1,21,17,cy6zs39z79dcfbr4xzkp38z7q,1,47.4,0.0,2025-05-24T14:21:16.529Z,2025-05-24T14:21:18Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,5746374679,141,41.0,5746374681,212,30.0,5746374687,1,,5746374673,107,,5746374675,56,Back,5746374683,213,1.87,5746374677,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222529,189,1,1,21,19,cy6zs39z79dcfbr4xzkp38z7q,1,38.9,41.6,2025-05-24T14:21:18.275Z,2025-05-24T14:21:20Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,5746374831,213,1.22,5746374829,212,10.8,5746374825,140,42.4,5746374827,141,56.6,5746374823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222647,190,1,1,21,21,cy6zs39z79dcfbr4xzkp38z7q,1,42.6,62.1,2025-05-24T14:21:20.226Z,2025-05-24T14:21:34Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,1.0,5746375451,213,1.28,5746375447,141,90.9,5746375923,210,15,5746375449,212,20.4,5746375443,56,Back,5746375445,140,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222653,191,15,1,21,29,cy6zs39z79dcfbr4xzkp38z7q,1,72.2,72.9,2025-05-24T14:21:28.209Z,2025-05-24T14:21:35Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5746375987,103,8.2,5746375993,147,51.1,5746375981,55,190,5746375975,72,,5746375475,22,,5746375989,215,,5746375477,18,,5746375979,29,,5746376057,233,5746375991,146,99.1,262,5746375985,102,5746375977,76,5746375479,56,,,,54.1,Center,,,,,,,
2818222661,262,10,1,21,29,2rdnn9p03qrmmv34tyx1nahpa,1,3.7,48.5,2025-05-24T14:21:28.309Z,2025-05-24T14:21:35Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,5746375681,177,,5746375521,56,Back,5746375683,180,,5746375519,182,,5746376071,233,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222855,264,1,1,21,37,2rdnn9p03qrmmv34tyx1nahpa,1,7.2,40.4,2025-05-24T14:21:36.733Z,2025-05-24T14:21:42Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,5746376499,56,Back,5746376497,123,,5746376505,212,9.9,5746376501,140,15.5,5746376503,141,33.6,5746376507,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222869,265,1,1,21,43,2rdnn9p03qrmmv34tyx1nahpa,1,20.6,35.5,2025-05-24T14:21:42.578Z,2025-05-24T14:21:44Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,5746376621,141,44.9,5746376625,212,10.4,5746376609,56,Back,5746376629,213,0.66,5746376615,140,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222895,266,1,1,21,45,2rdnn9p03qrmmv34tyx1nahpa,1,29.4,44.6,2025-05-24T14:21:44.140Z,2025-05-24T14:21:45Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,5746376787,213,5.35,5746376783,141,34.8,5746376779,56,Back,5746376785,212,8.3,5746376781,140,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222919,267,1,1,21,46,2rdnn9p03qrmmv34tyx1nahpa,1,32.1,33.6,2025-05-24T14:21:45.609Z,2025-05-24T14:21:47Z,cayn625x26mewt9gp2xrmh4ut,F. Aspegren,,5746376949,212,12.6,5746376945,140,25.7,5746376951,213,4.15,5746376941,56,Back,5746376947,141,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818222981,268,1,1,21,48,2rdnn9p03qrmmv34tyx1nahpa,1,23.5,20.4,2025-05-24T14:21:47.610Z,2025-05-24T14:21:50Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,5746377251,140,8.8,5746377255,212,19.2,5746377257,213,2.51,5746377249,56,Back,5746377253,141,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818223029,270,1,1,21,52,2rdnn9p03qrmmv34tyx1nahpa,0,11.4,33.7,2025-05-24T14:21:51.737Z,2025-05-24T14:21:55Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,5746377441,157,,5746377447,141,10.7,5746377451,213,5.96,5746377445,140,56.6,5746377443,56,Right,5746377449,212,50.0,5746377453,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818223055,193,44,1,21,55,cy6zs39z79dcfbr4xzkp38z7q,1,40.8,89.6,2025-05-24T14:21:54.704Z,2025-05-24T14:21:58Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5746377547,285,,5746377545,56,Back,5746377549,233,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818223043,271,44,1,21,55,2rdnn9p03qrmmv34tyx1nahpa,0,59.2,10.4,2025-05-24T14:21:54.705Z,2025-05-24T14:21:58Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,5746377509,286,,5746377565,233,193,5746377507,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818223091,194,1,1,21,55,cy6zs39z79dcfbr4xzkp38z7q,1,36.9,91.2,2025-05-24T14:21:54.715Z,2025-05-24T14:23:45Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5746377813,213,0.06,5746377807,140,54.6,5746377809,141,92.9,5746377811,212,18.6,5746377803,3,,5746377805,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818223103,196,3,1,21,58,cy6zs39z79dcfbr4xzkp38z7q,0,46.8,93.2,2025-05-24T14:21:57.633Z,2025-05-24T14:28:46Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,5746377853,56,Back,5746379667,233,272,5746378139,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818223105,272,7,1,21,58,2rdnn9p03qrmmv34tyx1nahpa,1,53.2,6.8,2025-05-24T14:21:57.634Z,2025-05-24T14:28:45Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,5746377871,56,Right,5746377873,285,,5746379649,233,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818223111,197,5,1,21,59,cy6zs39z79dcfbr4xzkp38z7q,1,51.8,101.8,2025-05-24T14:21:59.009Z,2025-05-24T14:22:00Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,5746377885,56,Left,5746377939,233,273,5746377889,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818223115,273,5,1,21,59,2rdnn9p03qrmmv34tyx1nahpa,0,48.2,-1.8,2025-05-24T14:21:59.009Z,2025-05-24T14:28:37Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,5746377909,56,Back,5746377911,347,,5746377947,233,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818223505,198,1,1,22,21,cy6zs39z79dcfbr4xzkp38z7q,1,51.8,100.0,2025-05-24T14:22:20.465Z,2025-05-24T14:22:25Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,5746380073,212,21.2,5746380069,140,68.9,5746380075,213,5.72,5746380065,107,,5746380071,141,84.8,5746380067,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818223509,199,50,1,22,25,cy6zs39z79dcfbr4xzkp38z7q,1,72.6,81.6,2025-05-24T14:22:24.873Z,2025-05-24T14:28:46Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,5746380105,286,,5746380103,56,Left,5746380277,233,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818223531,274,7,1,22,25,2rdnn9p03qrmmv34tyx1nahpa,1,27.4,18.4,2025-05-24T14:22:24.874Z,2025-05-24T14:28:46Z,cayn625x26mewt9gp2xrmh4ut,F. Aspegren,,5746380253,233,199,5746380217,285,,5746380215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818223547,275,1,1,22,27,2rdnn9p03qrmmv34tyx1nahpa,1,18.5,23.6,2025-05-24T14:22:26.579Z,2025-05-24T14:22:28Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,5746380327,56,Back,5746380335,213,4.26,5746380333,212,8.6,5746380331,141,12.3,5746380329,140,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818223565,277,1,1,22,28,2rdnn9p03qrmmv34tyx1nahpa,1,14.7,11.9,2025-05-24T14:22:28.095Z,2025-05-24T14:22:29Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,5746380463,212,10.0,5746380465,213,0.14,5746380459,140,24.1,5746380457,56,Back,5746380461,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818223571,278,1,1,22,30,2rdnn9p03qrmmv34tyx1nahpa,0,24.0,14.0,2025-05-24T14:22:29.550Z,2025-05-24T14:22:31Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,5746380495,212,2.4,5746380493,141,10.6,5746380643,286,,5746380639,233,201,5746380499,213,4.40,5746380637,236,,5746380485,56,Back,5746380489,140,23.3,,,,,,,,,,,,,,,,,,,,,,,,
2818223599,201,74,1,22,30,cy6zs39z79dcfbr4xzkp38z7q,1,76.5,84.1,2025-05-24T14:22:29.551Z,2025-05-24T14:28:43Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,5746380631,285,,5746380629,56,Left,5746380677,233,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818223629,279,1,1,22,31,2rdnn9p03qrmmv34tyx1nahpa,1,19.9,16.4,2025-05-24T14:22:31.034Z,2025-05-24T14:22:33Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,5746380789,56,Back,5746380791,140,41.7,5746380797,213,0.56,5746380799,1,,5746380787,157,,5746380795,212,26.9,5746380793,141,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818223643,280,1,1,22,34,2rdnn9p03qrmmv34tyx1nahpa,1,41.5,40.4,2025-05-24T14:22:33.737Z,2025-05-24T14:22:35Z,7wysiv77u3wt6pk31uzzl7dre,T. Hytönen,,5746380867,141,43.3,5746380871,213,2.94,5746380865,140,32.5,5746380863,56,Back,5746380899,156,,5746380869,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
