id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2814154605,229,1,1,22,36,ea3yd0dgq6uy6pupkpn17j5xg,1,60.4,25.6,2025-05-12T16:24:17.175Z,2025-05-12T16:24:19Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5723772885,213,5.89,5723772881,141,11.6,5723772879,140,82.0,5723772883,212,24.6,5723772877,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814154745,230,1,1,22,38,ea3yd0dgq6uy6pupkpn17j5xg,1,89.3,25.2,2025-05-12T16:24:19.175Z,2025-05-12T16:25:37Z,93961wszqaocy96z45j4a232s,A. Vargas,,1.0,5723774955,154,,5723773709,56,Center,5723774953,210,16,5723773717,213,1.23,5723773713,141,56.0,5723774957,22,,5723773711,140,96.3,5723773715,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814154749,231,16,1,22,40,ea3yd0dgq6uy6pupkpn17j5xg,1,96.3,56.0,2025-05-12T16:24:21.495Z,2025-05-12T16:25:34Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5723774987,231,47.8,5723774973,103,1.3,5723774961,78,,5723774995,375,22:40.073,5723774985,230,99.7,5723774983,328,,5723774977,214,,5723773743,56,Center,5723774959,20,5723774965,154,,,5723773739,22,,5723774963,29,,5723774971,102,50.1,5723774991,374,5723774967,55,2025-05-12 17:24:21.157,230,5723773741,61,,,,,,,,,
2814155085,157,1,1,23,55,duspptyvnr5kpx2iko5gerhnz,1,50.1,50.1,2025-05-12T16:25:36.241Z,2025-05-12T16:25:40Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5723775575,56,Back,5723775577,140,28.4,5723775583,213,2.76,5723775589,189,,5723775579,141,63.6,5723775581,212,24.6,5723775585,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814155095,158,1,1,23,59,duspptyvnr5kpx2iko5gerhnz,1,30.6,56.9,2025-05-12T16:25:41.027Z,2025-05-12T16:25:42Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5723775625,140,59.9,5723775623,56,Right,5723775629,212,41.0,5723775627,141,17.1,5723775633,1,,5723775631,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814155103,159,1,1,24,1,duspptyvnr5kpx2iko5gerhnz,1,60.5,11.7,2025-05-12T16:25:42.796Z,2025-05-12T16:25:44Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5723775697,56,Right,5723775703,212,8.6,5723775701,141,7.7,5723775705,213,5.96,5723775699,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814155121,160,1,1,24,2,duspptyvnr5kpx2iko5gerhnz,0,68.3,7.7,2025-05-12T16:25:44.064Z,2025-05-12T16:25:47Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5723775807,141,11.0,5723775805,140,75.5,5723775803,56,Right,5723775809,212,7.9,5723775811,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814155125,232,61,1,24,7,ea3yd0dgq6uy6pupkpn17j5xg,0,20.4,91.7,2025-05-12T16:25:48.135Z,2025-05-12T16:25:48Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5723775837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814155145,161,4,1,24,9,duspptyvnr5kpx2iko5gerhnz,1,77.4,6.4,2025-05-12T16:25:51.078Z,2025-05-12T16:26:07Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5723776027,233,233,5723776361,294,,5723775979,286,,5723775973,56,Right,5723775975,152,,5723775971,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814155141,233,4,1,24,9,ea3yd0dgq6uy6pupkpn17j5xg,0,22.6,93.6,2025-05-12T16:25:51.079Z,2025-05-12T16:26:07Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5723776019,56,Back,5723776373,294,,5723776031,233,161,5723776015,13,,5723776023,285,,5723776021,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814155527,162,1,1,25,18,duspptyvnr5kpx2iko5gerhnz,0,73.0,1.9,2025-05-12T16:26:59.441Z,2025-05-12T16:27:01Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5723778177,213,0.83,5723778167,152,,5723778169,56,Center,5723778171,140,92.4,5723778163,5,,5723778175,212,30.1,5723778165,155,,5723778161,2,,5723778173,141,,,,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2814155549,234,12,1,25,20,ea3yd0dgq6uy6pupkpn17j5xg,1,5.6,66.9,2025-05-12T16:27:01.944Z,2025-05-12T16:27:04Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5723778291,56,Back,5723778297,141,87.5,5723778309,213,1.22,5723778303,212,14.9,5723778293,140,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814155571,235,1,1,25,23,ea3yd0dgq6uy6pupkpn17j5xg,1,4.4,91.5,2025-05-12T16:27:04.841Z,2025-05-12T16:27:07Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5723778401,1,,5723778397,212,26.8,5723778389,157,,5723778391,56,Back,5723778395,141,90.9,5723778399,213,6.27,5723778393,140,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814155573,236,61,1,25,26,ea3yd0dgq6uy6pupkpn17j5xg,0,30.5,96.3,2025-05-12T16:27:07.497Z,2025-05-12T16:27:07Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5723778405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814155579,163,5,1,25,27,duspptyvnr5kpx2iko5gerhnz,1,64.0,-1.0,2025-05-12T16:27:08.440Z,2025-05-12T18:09:29Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5723778429,233,237,5723778427,347,,5723778425,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814155575,237,5,1,25,27,ea3yd0dgq6uy6pupkpn17j5xg,0,36.0,101.0,2025-05-12T16:27:08.440Z,2025-05-12T16:27:12Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5723778407,56,Back,5723778439,233,163,5723778409,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814155665,164,1,1,25,42,duspptyvnr5kpx2iko5gerhnz,1,60.0,0.0,2025-05-12T16:27:24.032Z,2025-05-12T16:27:27Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5723778917,107,,5723778921,140,62.0,5723778927,213,1.40,5723778925,212,12.6,5723778919,56,Right,5723778923,141,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814155685,165,1,1,25,46,duspptyvnr5kpx2iko5gerhnz,1,60.7,24.4,2025-05-12T16:27:27.201Z,2025-05-12T16:27:30Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5723779049,141,45.8,5723779053,212,22.7,5723779041,56,Back,5723779045,140,44.1,5723779055,213,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814155711,166,1,1,25,49,duspptyvnr5kpx2iko5gerhnz,1,45.9,45.5,2025-05-12T16:27:30.787Z,2025-05-12T16:27:34Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5723779249,141,91.5,5723779253,213,1.03,5723779251,212,36.5,5723779245,56,Left,5723779255,1,,5723779247,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814155749,167,1,1,25,53,duspptyvnr5kpx2iko5gerhnz,1,60.8,92.0,2025-05-12T16:27:34.157Z,2025-05-12T16:27:39Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5723779479,212,24.0,5723779481,213,3.54,5723779473,56,Back,5723779475,140,39.8,5723779477,141,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814155765,168,1,1,25,58,duspptyvnr5kpx2iko5gerhnz,1,37.3,74.5,2025-05-12T16:27:39.198Z,2025-05-12T16:27:41Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5723779563,1,,5723779557,141,12.5,5723779561,213,4.75,5723779553,56,Back,5723779559,212,42.2,5723779555,140,38.9,5723779551,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814155777,169,1,1,26,0,duspptyvnr5kpx2iko5gerhnz,1,38.4,12.3,2025-05-12T16:27:41.568Z,2025-05-12T16:27:43Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5723779615,141,3.1,5723779611,56,Back,5723779613,140,45.8,5723779619,213,5.61,5723779617,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814155787,170,1,1,26,2,duspptyvnr5kpx2iko5gerhnz,1,45.6,3.1,2025-05-12T16:27:43.567Z,2025-05-12T16:27:45Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5723779673,212,14.8,5723779667,56,Back,5723779675,213,1.73,5723779669,140,43.4,5723779671,141,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814155809,171,1,1,26,4,duspptyvnr5kpx2iko5gerhnz,1,42.4,22.1,2025-05-12T16:27:45.672Z,2025-05-12T16:27:50Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5723779803,56,Back,5723779809,212,10.9,5723779805,140,37.2,5723779811,213,4.19,5723779807,141,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814155839,172,1,1,26,9,duspptyvnr5kpx2iko5gerhnz,1,36.3,12.5,2025-05-12T16:27:50.107Z,2025-05-12T16:27:54Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5723779985,213,6.11,5723779979,140,55.5,5723779981,141,7.4,5723779983,212,20.5,5723779977,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814155847,173,1,1,26,13,duspptyvnr5kpx2iko5gerhnz,0,62.0,6.1,2025-05-12T16:27:54.747Z,2025-05-12T16:27:56Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5723780031,212,8.2,5723780029,141,5.6,5723780033,213,6.24,5723780025,56,Right,5723780027,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814155889,174,45,1,26,15,duspptyvnr5kpx2iko5gerhnz,0,78.6,7.4,2025-05-12T16:27:56.760Z,2025-05-12T18:10:05Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5723780255,286,,5723780291,233,239,5723780253,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814155863,239,3,1,26,15,ea3yd0dgq6uy6pupkpn17j5xg,1,21.4,92.6,2025-05-12T16:27:56.760Z,2025-05-12T18:10:04Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5723780271,233,174,5723780123,56,Back,5723780125,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814155913,241,1,1,26,20,ea3yd0dgq6uy6pupkpn17j5xg,0,27.6,97.5,2025-05-12T16:28:01.785Z,2025-05-12T16:28:04Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5723780389,56,Center,5723780397,213,5.92,5723780387,155,,5723780399,1,,5723780393,141,75.9,5723780395,212,41.3,5723780391,140,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814155927,175,1,1,26,23,duspptyvnr5kpx2iko5gerhnz,1,32.7,27.9,2025-05-12T16:28:04.621Z,2025-05-12T16:28:05Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5723780483,141,46.0,5723780487,213,1.60,5723780485,212,12.3,5723780479,56,Back,5723780481,140,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814155949,177,1,1,26,25,duspptyvnr5kpx2iko5gerhnz,1,32.4,46.0,2025-05-12T16:28:06.122Z,2025-05-12T16:28:08Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5723780577,212,26.4,5723780575,141,50.0,5723780571,56,Back,5723780579,213,3.04,5723780573,140,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814155965,178,1,1,26,27,duspptyvnr5kpx2iko5gerhnz,1,7.3,49.9,2025-05-12T16:28:08.340Z,2025-05-12T16:28:10Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5723780653,212,24.8,5723780649,140,23.0,5723780651,141,22.7,5723780655,213,5.44,5723780647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156011,179,1,1,26,29,duspptyvnr5kpx2iko5gerhnz,1,23.0,22.7,2025-05-12T16:28:10.160Z,2025-05-12T16:28:16Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5723780891,213,0.95,5723780883,141,33.1,5723780879,56,Back,5723780881,140,27.8,5723780887,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156029,180,1,1,26,35,duspptyvnr5kpx2iko5gerhnz,1,30.3,35.1,2025-05-12T16:28:16.332Z,2025-05-12T16:28:19Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5723781007,141,70.6,5723781011,213,1.66,5723781005,140,28.3,5723781009,212,24.2,5723781003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156055,181,1,1,26,38,duspptyvnr5kpx2iko5gerhnz,1,28.4,75.4,2025-05-12T16:28:19.236Z,2025-05-12T16:28:22Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5723781199,212,19.3,5723781193,56,Back,5723781195,140,46.8,5723781201,213,6.26,5723781197,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156057,182,61,1,26,41,duspptyvnr5kpx2iko5gerhnz,1,49.3,73.0,2025-05-12T16:28:22.639Z,2025-05-12T16:28:23Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5723781205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156077,183,1,1,26,43,duspptyvnr5kpx2iko5gerhnz,0,55.8,84.8,2025-05-12T16:28:24.527Z,2025-05-12T16:28:31Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5723781331,155,,5723781335,140,84.0,5723781333,56,Left,5723781339,212,31.6,5723781337,141,100.0,5723781341,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156079,184,5,1,26,45,duspptyvnr5kpx2iko5gerhnz,0,86.1,100.8,2025-05-12T16:28:26.193Z,2025-05-12T18:09:29Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5723781349,347,,5723782221,233,242,5723781347,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156135,242,5,1,26,45,ea3yd0dgq6uy6pupkpn17j5xg,1,13.9,-0.8,2025-05-12T16:28:26.193Z,2025-05-12T18:09:29Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5723781733,56,Back,5723782217,233,184,5723781735,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156183,243,1,1,27,0,ea3yd0dgq6uy6pupkpn17j5xg,1,12.3,0.0,2025-05-12T16:28:41.831Z,2025-05-12T16:28:48Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5723782027,1,,5723782025,213,0.24,5723782017,56,Center,5723782021,141,22.4,5723782015,107,,5723782023,212,67.3,5723782019,140,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156187,244,61,1,27,7,ea3yd0dgq6uy6pupkpn17j5xg,0,87.5,28.9,2025-05-12T16:28:48.232Z,2025-05-12T16:28:48Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,,,5723782043,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156211,185,61,1,27,11,duspptyvnr5kpx2iko5gerhnz,0,5.0,64.6,2025-05-12T16:28:52.252Z,2025-05-12T16:29:06Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5723782135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156263,186,6,1,27,14,duspptyvnr5kpx2iko5gerhnz,0,0.0,64.8,2025-05-12T16:28:56.022Z,2025-05-12T18:09:19Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5723782357,73,,5723782355,56,Back,5723782475,233,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156253,245,6,1,27,14,ea3yd0dgq6uy6pupkpn17j5xg,1,100.0,35.2,2025-05-12T16:28:56.022Z,2025-05-12T16:29:02Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,,,5723782463,56,Center,5723782469,233,186,5723782465,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156409,246,1,1,27,38,ea3yd0dgq6uy6pupkpn17j5xg,0,99.5,0.5,2025-05-12T16:29:20.041Z,2025-05-12T16:29:22Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5723783213,2,,5723783219,224,,5723783215,6,,5723783227,212,36.3,5723783233,1,,5723783223,140,91.4,5723783229,213,1.81,5723783217,155,,5723783221,56,5723783225,141,52.4,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156423,187,12,1,27,42,duspptyvnr5kpx2iko5gerhnz,1,11.2,43.4,2025-05-12T16:29:23.500Z,2025-05-12T16:32:22Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5723783299,212,22.3,5723783293,56,Back,5723783301,213,0.05,5723783295,140,32.4,5723783319,15,,5723783297,141,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156447,188,83,1,27,45,duspptyvnr5kpx2iko5gerhnz,0,26.0,51.9,2025-05-12T16:29:26.122Z,2025-05-12T16:29:30Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5723783565,399,93961wszqaocy96z45j4a232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156469,247,1,1,27,45,ea3yd0dgq6uy6pupkpn17j5xg,1,70.4,48.5,2025-05-12T16:29:26.855Z,2025-05-12T16:29:28Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5723783485,141,78.7,5723783487,212,21.1,5723783481,56,Center,5723783489,213,1.81,5723783483,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156481,248,1,1,27,47,ea3yd0dgq6uy6pupkpn17j5xg,0,73.5,85.7,2025-05-12T16:29:28.712Z,2025-05-12T16:29:30Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5723783555,141,75.4,5723783551,56,Center,5723783553,140,78.5,5723783559,213,5.36,5723783549,155,,5723783557,212,8.8,5723783547,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156495,189,61,1,27,50,duspptyvnr5kpx2iko5gerhnz,1,26.8,37.6,2025-05-12T16:29:31.912Z,2025-05-12T16:32:39Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5723783637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156533,249,1,1,27,52,ea3yd0dgq6uy6pupkpn17j5xg,1,65.6,77.9,2025-05-12T16:29:33.896Z,2025-05-12T16:29:36Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5723783785,212,28.3,5723783781,140,55.4,5723783783,141,39.4,5723783789,213,4.32,5723783779,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156547,250,1,1,27,55,ea3yd0dgq6uy6pupkpn17j5xg,1,54.3,37.0,2025-05-12T16:29:36.167Z,2025-05-12T16:29:38Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5723783881,56,Back,5723783887,212,18.7,5723783885,141,59.4,5723783883,140,43.9,5723783889,213,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156583,251,1,1,27,57,ea3yd0dgq6uy6pupkpn17j5xg,1,43.9,59.4,2025-05-12T16:29:38.824Z,2025-05-12T16:29:47Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5723784067,140,54.9,5723784065,56,Left,5723784073,213,1.11,5723784071,212,26.0,5723784069,141,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156585,252,50,1,28,5,ea3yd0dgq6uy6pupkpn17j5xg,1,61.0,96.2,2025-05-12T16:29:46.890Z,2025-05-12T18:10:29Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5723784079,286,,5723784135,233,190,5723784077,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156597,190,7,1,28,5,duspptyvnr5kpx2iko5gerhnz,1,39.0,3.8,2025-05-12T16:29:46.891Z,2025-05-12T16:29:54Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5723784125,233,252,5723784117,167,,5723784121,285,,5723784119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156607,191,5,1,28,7,duspptyvnr5kpx2iko5gerhnz,0,39.0,-1.9,2025-05-12T16:29:48.343Z,2025-05-12T18:09:30Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5723784175,56,Back,5723784177,347,,5723784221,233,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156593,253,5,1,28,7,ea3yd0dgq6uy6pupkpn17j5xg,1,61.0,101.9,2025-05-12T16:29:48.343Z,2025-05-12T18:09:30Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5723784197,233,191,5723784115,347,,5723784113,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156663,254,1,1,28,24,ea3yd0dgq6uy6pupkpn17j5xg,0,57.7,100.0,2025-05-12T16:30:05.143Z,2025-05-12T16:30:07Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5723784551,140,70.6,5723784555,212,14.6,5723784553,141,93.8,5723784549,56,Left,5723784547,107,,5723784557,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156667,192,8,1,28,26,duspptyvnr5kpx2iko5gerhnz,1,22.3,8.6,2025-05-12T16:30:07.928Z,2025-05-12T16:30:08Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5723784563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156673,193,5,1,28,27,duspptyvnr5kpx2iko5gerhnz,0,25.4,-2.0,2025-05-12T16:30:08.409Z,2025-05-12T18:09:30Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5723784627,233,255,5723784591,347,,5723784589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156671,255,5,1,28,27,ea3yd0dgq6uy6pupkpn17j5xg,1,74.6,102.0,2025-05-12T16:30:08.409Z,2025-05-12T18:09:30Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5723784583,56,Left,5723784607,233,193,5723784585,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156713,256,1,1,28,35,ea3yd0dgq6uy6pupkpn17j5xg,1,73.7,100.0,2025-05-12T16:30:16.407Z,2025-05-12T16:30:19Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5723784887,107,,5723784893,141,86.8,5723784895,212,15.4,5723784891,140,62.8,5723784889,56,Left,5723784897,213,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156721,257,1,1,28,38,ea3yd0dgq6uy6pupkpn17j5xg,1,64.7,91.5,2025-05-12T16:30:19.256Z,2025-05-12T16:30:22Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5723784937,141,95.4,5723784941,213,2.95,5723784935,140,51.9,5723784933,56,Left,5723784939,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156725,258,1,1,28,40,ea3yd0dgq6uy6pupkpn17j5xg,0,52.1,95.4,2025-05-12T16:30:22.055Z,2025-05-12T16:30:22Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5723784955,140,55.0,5723784957,141,66.4,5723784963,213,4.87,5723784959,212,20.0,5723784953,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156751,195,1,1,28,46,duspptyvnr5kpx2iko5gerhnz,0,73.9,22.5,2025-05-12T16:30:27.381Z,2025-05-12T16:30:37Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5723785133,213,6.05,5723785127,141,12.3,5723785121,56,Right,5723785123,140,100.0,5723785131,212,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814156767,259,56,1,28,50,ea3yd0dgq6uy6pupkpn17j5xg,1,6.9,82.3,2025-05-12T16:30:31.592Z,2025-05-12T16:30:31Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5723785261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
