id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/14/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2805151035,256,5,1,20,47,1c7dv8ays675v9kp6a04sd8pq,1,61.0,-1.8,2025-04-23T15:20:19.845Z,2025-04-23T17:42:28Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5674162547,56,Right,5674162559,233,172,5674162549,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151071,259,1,1,20,53,1c7dv8ays675v9kp6a04sd8pq,1,59.2,0.0,2025-04-23T15:20:25.846Z,2025-04-23T15:20:59Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5674163637,107,,5674162815,212,11.9,5674162811,140,50.9,5674162809,56,Right,5674162813,141,10.6,5674162817,213,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151077,260,1,1,20,56,1c7dv8ays675v9kp6a04sd8pq,1,52.7,12.2,2025-04-23T15:20:29.439Z,2025-04-23T15:20:31Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5674162835,56,Center,5674162839,141,54.6,5674162843,213,1.55,5674162837,140,53.3,5674162841,212,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151097,261,1,1,20,58,1c7dv8ays675v9kp6a04sd8pq,1,54.4,54.5,2025-04-23T15:20:31.030Z,2025-04-23T15:20:34Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5674162965,213,0.95,5674162957,56,Center,5674162963,212,17.4,5674162959,140,64.1,5674162961,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151103,262,1,1,21,1,1c7dv8ays675v9kp6a04sd8pq,1,64.6,72.9,2025-04-23T15:20:34.454Z,2025-04-23T15:20:37Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5674163015,56,Center,5674163019,141,38.6,5674163017,140,65.0,5674163021,212,23.3,5674163023,213,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151127,263,1,1,21,5,1c7dv8ays675v9kp6a04sd8pq,1,66.8,39.1,2025-04-23T15:20:37.750Z,2025-04-23T15:20:42Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5674163133,212,18.3,5674163129,140,70.5,5674163131,141,65.4,5674163135,213,1.36,5674163127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151135,264,1,1,21,9,1c7dv8ays675v9kp6a04sd8pq,1,71.3,66.3,2025-04-23T15:20:42.599Z,2025-04-23T15:20:44Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5674163167,212,13.3,5674163163,140,70.9,5674163165,141,46.7,5674163169,213,4.68,5674163161,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151155,265,1,1,21,11,1c7dv8ays675v9kp6a04sd8pq,1,68.6,48.8,2025-04-23T15:20:43.999Z,2025-04-23T15:20:47Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5674163279,212,19.1,5674163275,140,66.4,5674163281,213,1.69,5674163277,141,76.7,5674163273,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151165,266,1,1,21,14,1c7dv8ays675v9kp6a04sd8pq,1,66.4,76.7,2025-04-23T15:20:47.142Z,2025-04-23T15:20:49Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5674163321,140,67.1,5674163319,56,Center,5674163323,141,47.2,5674163327,213,4.75,5674163325,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151173,267,1,1,21,16,1c7dv8ays675v9kp6a04sd8pq,1,67.4,46.1,2025-04-23T15:20:49.309Z,2025-04-23T15:20:51Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5674163389,140,72.2,5674163395,213,5.20,5674163391,141,32.1,5674163393,212,10.8,5674163387,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151179,268,1,1,21,18,1c7dv8ays675v9kp6a04sd8pq,1,72.6,32.2,2025-04-23T15:20:50.935Z,2025-04-23T15:20:52Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5674163441,213,5.34,5674163439,212,20.9,5674163437,141,7.3,5674163433,56,Right,5674163435,140,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151183,269,1,1,21,19,1c7dv8ays675v9kp6a04sd8pq,0,84.2,7.3,2025-04-23T15:20:52.663Z,2025-04-23T15:20:54Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5674163459,2,,5674163471,213,1.24,5674163469,212,9.3,5674163467,141,20.3,5674163465,140,87.1,5674163463,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151191,174,8,1,21,21,3ptum5fjcgw51mqui0gu6uuf4,1,7.5,89.1,2025-04-23T15:20:53.957Z,2025-04-23T15:20:54Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5674163505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151199,175,6,1,21,21,3ptum5fjcgw51mqui0gu6uuf4,0,4.4,83.4,2025-04-23T15:20:54.533Z,2025-04-23T17:38:39Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5674163537,73,,5674163535,56,Back,5674163571,233,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151197,270,6,1,21,21,1c7dv8ays675v9kp6a04sd8pq,1,95.6,16.6,2025-04-23T15:20:54.533Z,2025-04-23T15:20:59Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5674163543,56,Right,5674163565,233,175,5674163545,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151319,271,1,1,21,57,1c7dv8ays675v9kp6a04sd8pq,0,99.5,0.5,2025-04-23T15:21:29.783Z,2025-04-23T15:21:32Z,6r9gyu0ks64c9z4kfsfjj105w,R. Tikkanen,,,5674164309,223,,5674164299,2,,5674164311,56,Center,5674164317,212,27.3,5674164305,155,,5674164313,140,96.4,5674164319,213,1.69,5674164301,6,,5674164315,141,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151395,176,12,1,21,59,3ptum5fjcgw51mqui0gu6uuf4,1,4.1,55.1,2025-04-23T15:21:32.324Z,2025-04-23T15:21:47Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5674164735,56,Back,5674164737,140,32.8,5674164743,213,5.94,5674164749,15,,5674164741,212,32.0,5674164739,141,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151383,272,1,1,22,3,1c7dv8ays675v9kp6a04sd8pq,1,71.1,46.6,2025-04-23T15:21:36.518Z,2025-04-23T15:21:56Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,1.0,,5674164669,56,Right,5674164671,140,77.5,5674164977,210,13,5674164673,141,7.1,5674164677,213,4.96,5674164675,212,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151385,273,13,1,22,10,1c7dv8ays675v9kp6a04sd8pq,1,84.7,27.0,2025-04-23T15:21:42.914Z,2025-04-23T15:21:56Z,6r9gyu0ks64c9z4kfsfjj105w,R. Tikkanen,,,5674164999,147,37,5674164829,25,,5674165001,230,98.5,5674164691,56,Center,5674165003,231,48.6,5674164995,215,,5674164985,29,,5674164831,72,,5674164689,63,,5674164997,146,97.7,5674164993,103,12.5,5674164987,55,5674164983,75,5674164835,153,,5674164991,102,,,,272,38.5,,,,,,,,,,
2805151425,178,1,1,22,18,3ptum5fjcgw51mqui0gu6uuf4,1,7.0,49.4,2025-04-23T15:21:51.412Z,2025-04-23T15:21:53Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5674164947,141,28.5,5674164943,56,Back,5674164945,140,7.7,5674164941,123,,5674164949,212,14.2,5674164951,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151437,179,1,1,22,20,3ptum5fjcgw51mqui0gu6uuf4,1,8.7,23.3,2025-04-23T15:21:53.588Z,2025-04-23T15:24:01Z,b7594v117himyndjrpkval8us,E. Okereke,,,5674165029,212,11.0,5674165031,213,5.22,5674165027,141,9.2,5674165023,56,Back,5674165025,140,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151441,180,1,1,22,24,3ptum5fjcgw51mqui0gu6uuf4,0,20.6,16.1,2025-04-23T15:21:57.589Z,2025-04-23T16:01:13Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5674165047,56,Back,5674165055,213,0.41,5674165053,212,16.7,5674165051,141,25.8,5674165049,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151455,274,1,1,22,26,1c7dv8ays675v9kp6a04sd8pq,0,60.5,63.9,2025-04-23T15:21:59.158Z,2025-04-23T15:22:02Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5674165123,140,100.0,5674165127,212,43.2,5674165125,141,64.8,5674165119,157,,5674165131,1,,5674165121,56,Center,5674165129,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151461,181,5,1,22,29,3ptum5fjcgw51mqui0gu6uuf4,1,-1.6,33.4,2025-04-23T15:22:02.216Z,2025-04-23T17:42:28Z,b7594v117himyndjrpkval8us,E. Okereke,,,5674165463,233,275,5674165151,56,Back,5674165153,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151509,275,5,1,22,29,1c7dv8ays675v9kp6a04sd8pq,0,101.6,66.6,2025-04-23T15:22:02.216Z,2025-04-23T17:42:28Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5674165455,56,Center,5674165489,233,181,5674165457,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151543,182,1,1,22,51,3ptum5fjcgw51mqui0gu6uuf4,1,4.1,50.7,2025-04-23T15:22:24.261Z,2025-04-23T15:22:26Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5674165669,56,Back,5674165675,212,9.2,5674165671,140,11.4,5674165677,213,5.70,5674165673,141,43.3,5674165681,237,,5674165667,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151577,183,1,1,22,53,3ptum5fjcgw51mqui0gu6uuf4,1,9.6,29.8,2025-04-23T15:22:26.358Z,2025-04-23T15:22:30Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5674165857,140,9.6,5674165855,56,Back,5674165863,213,4.71,5674165861,212,11.8,5674165859,141,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151605,184,1,1,22,57,3ptum5fjcgw51mqui0gu6uuf4,1,10.8,7.4,2025-04-23T15:22:29.910Z,2025-04-23T15:22:33Z,b7594v117himyndjrpkval8us,E. Okereke,,,5674166005,212,31.8,5674166009,1,,5674165999,56,Back,5674165997,157,,5674166007,213,0.39,5674166003,141,25.0,5674166001,140,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151613,185,4,1,23,0,3ptum5fjcgw51mqui0gu6uuf4,1,40.0,30.3,2025-04-23T15:22:33.110Z,2025-04-23T17:38:36Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5674166075,56,Back,5674166079,286,,5674166077,152,,5674166073,294,,5674166091,233,276,5674166071,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151601,276,4,1,23,0,1c7dv8ays675v9kp6a04sd8pq,0,60.0,69.7,2025-04-23T15:22:33.111Z,2025-04-23T17:38:36Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5674166089,285,,5674166085,56,Center,5674166095,233,185,5674166081,13,,5674166087,152,,5674166083,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151677,186,1,1,23,13,3ptum5fjcgw51mqui0gu6uuf4,1,45.9,30.3,2025-04-23T15:22:46.293Z,2025-04-23T15:22:49Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5674166433,213,3.36,5674166429,141,26.1,5674166425,56,Back,5674166431,212,13.0,5674166421,5,,5674166427,140,33.8,5674166423,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151689,187,1,1,23,16,3ptum5fjcgw51mqui0gu6uuf4,1,34.4,33.7,2025-04-23T15:22:49.509Z,2025-04-23T15:22:51Z,b7594v117himyndjrpkval8us,E. Okereke,,,5674166513,140,35.2,5674166517,212,15.7,5674166511,56,Back,5674166515,141,56.7,5674166519,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151693,188,1,1,23,18,3ptum5fjcgw51mqui0gu6uuf4,1,34.5,55.7,2025-04-23T15:22:51.637Z,2025-04-23T15:22:53Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5674166559,213,0.49,5674166551,56,Back,5674166555,141,59.9,5674166557,212,6.1,5674166553,140,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151703,189,1,1,23,20,3ptum5fjcgw51mqui0gu6uuf4,1,41.2,65.8,2025-04-23T15:22:53.029Z,2025-04-23T15:22:55Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5674166639,212,11.6,5674166641,213,1.81,5674166635,140,38.6,5674166637,141,82.4,5674166633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151705,190,1,1,23,23,3ptum5fjcgw51mqui0gu6uuf4,1,37.0,80.3,2025-04-23T15:22:55.781Z,2025-04-23T15:22:56Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5674166647,56,Back,5674166655,213,4.33,5674166653,212,12.2,5674166651,141,63.7,5674166649,140,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151731,191,1,1,23,23,3ptum5fjcgw51mqui0gu6uuf4,1,31.8,58.5,2025-04-23T15:22:56.596Z,2025-04-23T15:23:03Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5674166855,213,4.64,5674166847,56,Back,5674166849,140,30.3,5674166851,141,26.2,5674166853,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151745,192,1,1,23,30,3ptum5fjcgw51mqui0gu6uuf4,1,27.9,27.6,2025-04-23T15:23:03.557Z,2025-04-23T15:23:07Z,b7594v117himyndjrpkval8us,E. Okereke,,,5674166973,213,2.80,5674166967,140,8.4,5674166971,212,21.7,5674166965,56,Back,5674166969,141,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151757,193,1,1,23,35,3ptum5fjcgw51mqui0gu6uuf4,1,8.5,38.3,2025-04-23T15:23:07.767Z,2025-04-23T15:59:59Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5674167065,141,27.6,5674167069,213,6.06,5674167063,140,38.8,5674167067,212,32.6,5674167071,1,,5674221539,157,,5674167061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151761,194,61,1,23,39,3ptum5fjcgw51mqui0gu6uuf4,0,35.7,29.7,2025-04-23T15:23:12.389Z,2025-04-23T15:23:12Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5674167091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151765,277,4,1,23,40,1c7dv8ays675v9kp6a04sd8pq,1,67.0,68.2,2025-04-23T15:23:12.964Z,2025-04-23T15:23:18Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5674167205,233,195,5674167197,152,,5674167193,294,,5674167191,13,,5674167195,56,Center,5674167199,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151763,195,4,1,23,40,3ptum5fjcgw51mqui0gu6uuf4,0,33.0,31.8,2025-04-23T15:23:12.965Z,2025-04-23T15:23:18Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5674167119,56,Back,5674167115,13,,5674167215,233,277,5674167123,285,,5674167121,152,,5674167117,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151963,278,1,1,24,15,1c7dv8ays675v9kp6a04sd8pq,1,70.8,65.4,2025-04-23T15:23:48.119Z,2025-04-23T15:23:49Z,6r9gyu0ks64c9z4kfsfjj105w,R. Tikkanen,,,5674168209,213,3.81,5674168197,5,,5674168205,141,59.4,5674168201,56,Center,5674168199,152,,5674168207,212,6.6,5674168203,140,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805151983,279,1,1,24,16,1c7dv8ays675v9kp6a04sd8pq,1,65.9,59.4,2025-04-23T15:23:48.951Z,2025-04-23T15:23:51Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5674168317,140,82.4,5674168321,212,24.9,5674168323,213,0.80,5674168315,56,Left,5674168319,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805152003,280,1,1,24,18,1c7dv8ays675v9kp6a04sd8pq,1,85.4,87.4,2025-04-23T15:23:51.065Z,2025-04-23T15:23:54Z,6r9gyu0ks64c9z4kfsfjj105w,R. Tikkanen,,,5674168429,212,30.5,5674168421,155,,5674168427,141,51.9,5674168423,56,Center,5674168425,140,67.6,5674168431,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805152019,281,1,1,24,21,1c7dv8ays675v9kp6a04sd8pq,1,68.5,52.2,2025-04-23T15:23:54.104Z,2025-04-23T15:23:57Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5674168515,140,70.0,5674168521,213,4.81,5674168517,141,28.3,5674168513,56,Center,5674168519,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805152031,282,1,1,24,24,1c7dv8ays675v9kp6a04sd8pq,1,70.4,27.4,2025-04-23T15:23:56.991Z,2025-04-23T15:23:58Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5674168589,140,72.8,5674168595,213,4.90,5674168591,141,7.6,5674168593,212,13.7,5674168587,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805152041,283,1,1,24,25,1c7dv8ays675v9kp6a04sd8pq,1,72.8,7.6,2025-04-23T15:23:58.679Z,2025-04-23T15:24:00Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5674168677,141,18.2,5674168673,56,Right,5674168681,213,2.50,5674168679,212,12.1,5674168675,140,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805152055,284,1,1,24,27,1c7dv8ays675v9kp6a04sd8pq,1,63.1,19.7,2025-04-23T15:24:00.695Z,2025-04-23T15:24:04Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5674168739,140,52.7,5674168745,213,2.44,5674168741,141,33.3,5674168743,212,14.3,5674168737,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805152077,285,1,1,24,31,1c7dv8ays675v9kp6a04sd8pq,1,52.3,39.8,2025-04-23T15:24:04.193Z,2025-04-23T15:24:08Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5674168885,141,18.9,5674168889,213,5.22,5674168887,212,16.2,5674168883,140,59.8,5674168881,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805152095,286,1,1,24,35,1c7dv8ays675v9kp6a04sd8pq,1,67.5,20.1,2025-04-23T15:24:08.103Z,2025-04-23T15:24:11Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5674169057,213,5.51,5674169055,212,14.1,5674169053,141,5.5,5674169051,140,77.1,5674169049,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805152117,287,1,1,24,38,1c7dv8ays675v9kp6a04sd8pq,1,84.6,3.8,2025-04-23T15:24:11.656Z,2025-04-23T15:24:15Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5674169179,141,5.0,5674169175,56,Right,5674169183,213,3.08,5674169181,212,12.8,5674169177,140,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805152131,288,1,1,24,42,1c7dv8ays675v9kp6a04sd8pq,1,73.3,12.5,2025-04-23T15:24:15.576Z,2025-04-23T15:24:18Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5674169331,212,22.0,5674169325,56,Center,5674169329,141,44.6,5674169333,213,1.69,5674169327,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805152151,289,1,1,24,45,1c7dv8ays675v9kp6a04sd8pq,1,72.2,47.3,2025-04-23T15:24:18.456Z,2025-04-23T15:24:20Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5674169451,212,26.6,5674169449,141,24.0,5674169445,56,Center,5674169453,213,5.65,5674169447,140,92.6,5674169443,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805152161,290,1,1,24,47,1c7dv8ays675v9kp6a04sd8pq,0,92.6,24.0,2025-04-23T15:24:20.138Z,2025-04-23T15:24:21Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5674169485,140,93.7,5674169489,212,10.1,5674169487,141,38.8,5674169483,56,Center,5674169491,213,1.46,5674169481,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805152159,196,8,1,24,48,3ptum5fjcgw51mqui0gu6uuf4,1,6.8,54.5,2025-04-23T15:24:21.317Z,2025-04-23T16:00:22Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5674222109,14,,5674169475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805163397,409,50,1,24,55,3ptum5fjcgw51mqui0gu6uuf4,1,34.8,93.3,2025-04-23T15:24:28.271Z,2025-04-23T17:38:45Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5674237711,56,Back,5674529603,286,,5674237765,233,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805152215,291,7,1,24,55,1c7dv8ays675v9kp6a04sd8pq,1,65.2,6.7,2025-04-23T15:24:28.272Z,2025-04-23T17:38:45Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5674236961,56,Right,5674237729,233,409,5674237773,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805152201,198,43,1,24,56,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-04-23T15:24:29.206Z,2025-04-23T16:07:18Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5674236699,144,61,5674169757,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805152247,293,1,1,24,59,1c7dv8ays675v9kp6a04sd8pq,1,76.9,10.0,2025-04-23T15:24:32.375Z,2025-04-23T15:24:36Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5674169995,141,24.7,5674169997,212,10.4,5674169993,140,74.1,5674169991,56,Center,5674170001,213,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805152257,294,1,1,25,4,1c7dv8ays675v9kp6a04sd8pq,0,75.6,33.0,2025-04-23T15:24:36.752Z,2025-04-23T15:24:39Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5674170035,56,Center,5674170037,140,100.0,5674170043,213,0.01,5674170041,212,26.6,5674170039,141,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805152251,199,5,1,25,5,3ptum5fjcgw51mqui0gu6uuf4,1,-0.7,65.2,2025-04-23T15:24:38.326Z,2025-04-23T17:42:29Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5674170433,233,295,5674170017,56,Back,5674170019,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805152315,295,5,1,25,5,1c7dv8ays675v9kp6a04sd8pq,0,100.7,34.8,2025-04-23T15:24:38.326Z,2025-04-23T17:42:29Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5674170425,56,Center,5674170427,346,,5674170451,233,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805152353,200,1,1,25,29,3ptum5fjcgw51mqui0gu6uuf4,1,3.1,50.4,2025-04-23T15:25:02.326Z,2025-04-23T15:25:03Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5674170659,212,12.9,5674170661,213,1.06,5674170655,140,9.1,5674170651,124,,5674170665,237,,5674170653,56,Back,5674170657,141,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805152373,201,1,1,25,30,3ptum5fjcgw51mqui0gu6uuf4,1,9.5,67.3,2025-04-23T15:25:03.590Z,2025-04-23T15:25:06Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5674170733,212,11.4,5674170729,140,3.6,5674170731,141,53.3,5674170735,213,4.14,5674170727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805152393,202,1,1,25,33,3ptum5fjcgw51mqui0gu6uuf4,1,5.4,54.2,2025-04-23T15:25:05.958Z,2025-04-23T15:25:09Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5674170819,212,11.4,5674170817,141,70.8,5674170821,213,1.73,5674170813,56,Back,5674170815,140,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
