id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2806242949,118,12,1,15,22,8sy0cxovuxo76tuoas3uo55xj,1,8.7,35.4,2025-04-26T14:15:41.842Z,2025-04-26T14:17:02Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5680199531,212,5.6,5680199533,213,2.22,5680199527,141,41.9,5680199575,15,,5680199523,140,5.5,5680199521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806243005,119,12,1,15,23,8sy0cxovuxo76tuoas3uo55xj,1,5.5,41.9,2025-04-26T14:15:43.159Z,2025-04-26T14:17:03Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5680199775,212,4.3,5680199777,213,5.53,5680199771,140,8.5,5680199773,141,37.6,5680199889,15,,5680199769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806243123,136,13,1,15,26,7efqk7uh63928il0yffxijnv7,1,91.3,58.5,2025-04-26T14:15:46.189Z,2025-04-26T14:16:10Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5680204005,160,,5680204017,108,,5680204029,230,99.7,5680203219,20,,5680200397,17,,5680204011,102,40.3,5680204033,231,51.4,5680204027,458,,5680204023,328,,5680204015,103,26.4,5680204007,75,5680200399,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2806243081,120,5,1,15,28,8sy0cxovuxo76tuoas3uo55xj,1,-1.0,64.8,2025-04-26T14:15:47.492Z,2025-04-26T14:40:24Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5680200135,56,Back,5680200767,233,137,5680439355,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806243175,137,5,1,15,28,7efqk7uh63928il0yffxijnv7,0,101.0,35.2,2025-04-26T14:15:47.492Z,2025-04-26T14:57:12Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5680439397,346,,5680200725,56,Center,5680200837,233,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806243795,121,1,1,15,50,8sy0cxovuxo76tuoas3uo55xj,0,4.9,50.6,2025-04-26T14:16:09.959Z,2025-04-26T14:16:12Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5680204165,141,27.7,5680204157,124,,5680204389,189,,5680204163,140,58.4,5680204161,56,Center,5680204167,212,58.3,5680204169,213,6.01,5680204171,1,,5680204173,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806243829,138,1,1,15,52,7efqk7uh63928il0yffxijnv7,1,31.5,80.8,2025-04-26T14:16:11.578Z,2025-04-26T14:40:13Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5680437079,141,70.1,5680204337,56,Back,5680437077,140,38.3,5680437075,3,,5680437081,212,10.2,5680437083,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806243931,139,2,1,15,53,7efqk7uh63928il0yffxijnv7,1,39.6,76.3,2025-04-26T14:16:13.136Z,2025-04-26T14:17:16Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5680216067,7,a3elaln9izarzlwqkwc4ynpey,5680204925,140,65.4,5680204921,56,Center,5680204929,141,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806243939,123,43,1,15,55,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-04-26T14:16:15.159Z,2025-04-26T14:16:21Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5680206245,144,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806244405,125,1,1,16,4,8sy0cxovuxo76tuoas3uo55xj,1,32.1,37.4,2025-04-26T14:16:23.943Z,2025-04-26T14:16:27Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5680207369,212,51.3,5680207373,213,0.29,5680207375,1,,5680207367,141,59.0,5680207359,155,,5680207363,56,Center,5680207361,241,,5680207365,140,78.9,5680207357,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806244443,126,1,1,16,7,8sy0cxovuxo76tuoas3uo55xj,0,78.9,59.0,2025-04-26T14:16:27.352Z,2025-04-26T14:16:28Z,23yj26f5kapxyx90glndxs3kk,M. Glasson,,,5680207621,213,4.97,5680207617,141,45.5,5680207615,140,81.2,5680207613,56,Center,5680207619,212,9.5,5680207611,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806244479,140,12,1,16,9,7efqk7uh63928il0yffxijnv7,1,19.2,49.7,2025-04-26T14:16:28.823Z,2025-04-26T14:16:29Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5680207803,212,7.6,5680207801,141,44.9,5680207797,56,Back,5680207799,140,25.7,5680207805,213,5.84,5680207851,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806244509,127,1,1,16,10,8sy0cxovuxo76tuoas3uo55xj,0,77.9,47.6,2025-04-26T14:16:30.167Z,2025-04-26T14:16:30Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5680208009,56,Center,5680208019,212,6.0,5680208013,140,83.6,5680208017,141,48.8,5680208023,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806244579,141,1,1,16,12,7efqk7uh63928il0yffxijnv7,1,14.3,46.1,2025-04-26T14:16:31.633Z,2025-04-26T14:16:33Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5680208377,212,26.6,5680208379,213,0.66,5680208375,141,70.0,5680208381,1,,5680208373,140,34.4,5680208371,56,Back,5680208369,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806244597,143,1,1,16,13,7efqk7uh63928il0yffxijnv7,0,34.4,70.0,2025-04-26T14:16:33.254Z,2025-04-26T14:16:33Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5680208441,140,35.2,5680208439,56,Back,5680208443,141,58.2,5680208447,212,8.1,5680208451,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806244681,129,3,1,16,16,8sy0cxovuxo76tuoas3uo55xj,1,61.6,37.3,2025-04-26T14:16:35.573Z,2025-04-26T14:57:36Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5680208877,286,,5680208913,233,144,5680208875,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806244659,144,45,1,16,16,7efqk7uh63928il0yffxijnv7,0,38.4,62.7,2025-04-26T14:16:35.573Z,2025-04-26T14:57:36Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5680208775,285,,5680208959,233,129,5680208771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806244733,130,1,1,16,17,8sy0cxovuxo76tuoas3uo55xj,1,58.6,33.1,2025-04-26T14:16:36.662Z,2025-04-26T14:16:38Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5680209149,212,10.4,5680209143,56,Right,5680209151,213,5.00,5680209145,140,61.4,5680209147,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806244833,131,1,1,16,18,8sy0cxovuxo76tuoas3uo55xj,1,61.5,17.9,2025-04-26T14:16:37.815Z,2025-04-26T14:16:41Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5680209705,212,19.3,5680209699,56,Right,5680209703,141,11.0,5680209701,140,79.3,5680209707,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806244865,132,1,1,16,21,8sy0cxovuxo76tuoas3uo55xj,1,78.4,4.9,2025-04-26T14:16:41.175Z,2025-04-26T14:16:42Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5680209857,56,Right,5680209863,141,6.2,5680209859,140,69.2,5680209869,212,9.7,5680209873,213,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806244893,133,1,1,16,22,8sy0cxovuxo76tuoas3uo55xj,0,69.2,6.2,2025-04-26T14:16:42.375Z,2025-04-26T14:16:43Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5680210031,141,21.3,5680210033,212,14.8,5680210027,56,Center,5680210029,140,79.3,5680210035,213,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806245021,146,1,1,16,26,7efqk7uh63928il0yffxijnv7,0,25.2,77.3,2025-04-26T14:16:45.977Z,2025-04-26T14:16:47Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5680210755,140,17.0,5680210757,141,86.9,5680210759,212,10.8,5680210753,56,Back,5680210761,213,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806245099,134,4,1,16,30,8sy0cxovuxo76tuoas3uo55xj,1,82.2,19.0,2025-04-26T14:16:50.103Z,2025-04-26T14:57:23Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5680211285,152,,5680211915,233,147,5680211287,265,,5680211283,56,Right,5680211281,13,,5680211289,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806245151,147,4,1,16,30,7efqk7uh63928il0yffxijnv7,0,17.8,81.0,2025-04-26T14:16:50.104Z,2025-04-26T14:57:23Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5680212977,55,148,5680211711,265,,5680211957,233,134,5680211705,152,,5680211717,285,,5680211701,56,Back,5680211697,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806245303,148,17,1,16,35,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-04-26T14:16:55.408Z,2025-04-26T14:17:26Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5680218421,393,,5680212895,55,147,5680212889,31,,5680212893,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806247433,135,1,1,17,30,8sy0cxovuxo76tuoas3uo55xj,0,85.2,18.2,2025-04-26T14:17:50.406Z,2025-04-26T14:17:54Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5680223247,56,Center,5680223237,2,,5680223239,5,,5680223257,213,1.12,5680223251,140,97.6,5680223253,141,58.1,5680223241,155,,5680223255,212,30.1,5680223243,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806247371,149,4,1,17,33,7efqk7uh63928il0yffxijnv7,1,9.2,54.5,2025-04-26T14:17:52.713Z,2025-04-26T14:57:23Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5680223369,13,,5680223373,56,Back,5680223371,294,,5680227885,233,136,5680223377,285,,5680223375,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806248089,136,4,1,17,33,8sy0cxovuxo76tuoas3uo55xj,0,90.8,45.5,2025-04-26T14:17:52.714Z,2025-04-26T14:57:24Z,btr893a8ljoe8av97ji8kwr11,A. Tarvonen,,,5680227255,286,,5680228355,233,149,5680227253,152,,5680227251,56,Center,5680227249,294,,5680227247,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806248377,151,1,1,17,59,7efqk7uh63928il0yffxijnv7,0,11.5,52.2,2025-04-26T14:18:19.232Z,2025-04-26T14:18:23Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5680228565,141,26.1,5680228559,152,,5680228563,140,65.8,5680228561,56,Center,5680228567,212,59.7,5680228555,157,,5680228571,1,,5680228551,5,,5680228569,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806248433,137,4,1,18,4,8sy0cxovuxo76tuoas3uo55xj,1,37.2,74.0,2025-04-26T14:18:24.329Z,2025-04-26T14:42:17Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5680460133,294,,5680228919,286,,5680228913,56,Back,5680229109,233,152,5680228911,13,,5680228915,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806248407,152,4,1,18,4,7efqk7uh63928il0yffxijnv7,0,62.8,26.0,2025-04-26T14:18:24.330Z,2025-04-26T14:18:41Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5680229003,152,,5680229001,56,Center,5680229129,233,137,5680228999,13,,5680231609,294,,5680229007,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806249167,138,1,1,18,26,8sy0cxovuxo76tuoas3uo55xj,1,38.0,76.6,2025-04-26T14:18:45.559Z,2025-04-26T14:18:51Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5680233003,155,,5680233005,152,,5680233029,1,,5680232999,5,,5680233009,140,81.3,5680233011,141,87.7,5680233021,213,0.16,5680233015,212,46.1,5680233007,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806249251,139,1,1,18,31,8sy0cxovuxo76tuoas3uo55xj,0,76.4,79.7,2025-04-26T14:18:50.967Z,2025-04-26T14:18:53Z,23yj26f5kapxyx90glndxs3kk,M. Glasson,,,5680233419,140,87.1,5680233427,1,,5680233417,56,Center,5680233425,213,5.06,5680233413,2,,5680233423,212,33.4,5680233421,141,33.4,5680233415,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806249325,153,12,1,18,34,7efqk7uh63928il0yffxijnv7,1,7.8,57.2,2025-04-26T14:18:54.429Z,2025-04-26T14:18:56Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5680233785,213,0.32,5680233781,141,63.3,5680233783,212,13.2,5680233775,56,Back,5680233837,15,,5680233779,140,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806249355,140,1,1,18,35,8sy0cxovuxo76tuoas3uo55xj,1,79.3,35.1,2025-04-26T14:18:55.095Z,2025-04-26T14:18:56Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5680233943,141,36.6,5680233949,213,3.04,5680233939,56,Center,5680233941,140,70.1,5680233947,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806249399,154,43,1,18,36,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-04-26T14:18:56.408Z,2025-04-26T14:42:56Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5680234177,141,61.4,5680234179,212,4.4,5680467133,144,12,5680234181,213,5.98,5680234175,140,23.7,5680234171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806249473,141,1,1,18,37,8sy0cxovuxo76tuoas3uo55xj,1,69.1,32.7,2025-04-26T14:18:56.533Z,2025-04-26T14:19:00Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5680234491,141,11.1,5680234501,213,5.11,5680234487,140,75.0,5680234481,56,Right,5680234497,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806249497,142,3,1,18,40,8sy0cxovuxo76tuoas3uo55xj,0,84.2,8.2,2025-04-26T14:19:00.038Z,2025-04-26T14:19:03Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5680234815,233,155,5680234605,56,Right,5680234607,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806249513,155,7,1,18,40,7efqk7uh63928il0yffxijnv7,0,15.8,91.8,2025-04-26T14:19:00.039Z,2025-04-26T14:19:03Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5680234739,233,142,5680234663,285,,5680234659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806249649,157,1,1,18,42,7efqk7uh63928il0yffxijnv7,0,15.2,86.0,2025-04-26T14:19:02.153Z,2025-04-26T14:19:04Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5680235239,140,27.5,5680235241,141,83.3,5680235243,212,13.0,5680235237,56,Back,5680235245,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806249593,143,61,1,18,42,8sy0cxovuxo76tuoas3uo55xj,1,81.0,10.4,2025-04-26T14:19:02.201Z,2025-04-26T14:19:02Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5680234991,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806249673,144,8,1,18,45,8sy0cxovuxo76tuoas3uo55xj,1,70.2,12.0,2025-04-26T14:19:05.013Z,2025-04-26T14:19:05Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5680235339,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806249781,146,1,1,18,46,8sy0cxovuxo76tuoas3uo55xj,1,77.3,11.4,2025-04-26T14:19:06.312Z,2025-04-26T14:19:08Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5680235939,212,8.1,5680235929,56,Right,5680235941,213,3.62,5680235933,140,70.5,5680235935,141,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806249791,147,50,1,18,49,8sy0cxovuxo76tuoas3uo55xj,1,70.2,5.2,2025-04-26T14:19:08.631Z,2025-04-26T14:57:33Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5680235985,56,Right,5680235991,286,,5680236949,233,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806249823,158,7,1,18,49,7efqk7uh63928il0yffxijnv7,1,29.8,94.8,2025-04-26T14:19:08.632Z,2025-04-26T14:57:32Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5680236149,56,Back,5680236151,285,,5680236897,233,147,5680236147,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806249881,148,5,1,18,50,8sy0cxovuxo76tuoas3uo55xj,1,69.0,-1.8,2025-04-26T14:19:09.937Z,2025-04-26T14:57:12Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5680236449,347,,5680236447,56,Right,5680236545,233,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806249835,159,5,1,18,50,7efqk7uh63928il0yffxijnv7,0,31.0,101.8,2025-04-26T14:19:09.937Z,2025-04-26T14:19:14Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5680236203,347,,5680236199,56,Back,5680236565,233,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806250321,149,1,1,19,2,8sy0cxovuxo76tuoas3uo55xj,0,70.2,0.0,2025-04-26T14:19:22.279Z,2025-04-26T14:19:25Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5680238629,107,,5680238647,1,,5680238645,213,0.60,5680238633,56,Right,5680238643,212,22.7,5680238641,141,16.8,5680238639,140,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806250301,160,44,1,19,4,7efqk7uh63928il0yffxijnv7,1,12.9,80.2,2025-04-26T14:19:24.202Z,2025-04-26T14:57:43Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5680238529,56,Back,5680479643,233,150,5680238533,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806250341,150,44,1,19,4,8sy0cxovuxo76tuoas3uo55xj,0,87.1,19.8,2025-04-26T14:19:24.203Z,2025-04-26T14:57:43Z,btr893a8ljoe8av97ji8kwr11,A. Tarvonen,,,5680479719,233,160,5680238735,286,,5680238731,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806252291,169,12,1,19,5,7efqk7uh63928il0yffxijnv7,1,12.4,77.3,2025-04-26T14:19:25.026Z,2025-04-26T14:44:30Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5680483965,140,12.2,5680249295,56,Back,5680483967,141,87.5,5680484389,15,,5680483969,212,6.9,5680483971,213,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806250559,162,1,1,19,9,7efqk7uh63928il0yffxijnv7,1,8.7,95.5,2025-04-26T14:19:28.634Z,2025-04-26T14:21:58Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5680239877,56,Back,5680239879,140,33.8,5680239887,1,,5680239883,212,29.4,5680239881,141,76.3,5680239875,157,,5680239885,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806254789,183,1,1,19,11,7efqk7uh63928il0yffxijnv7,1,37.3,77.6,2025-04-26T14:19:30.625Z,2025-04-26T14:21:56Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5680263011,140,48.5,5680263007,56,Back,5680263015,141,71.5,5680263023,213,5.94,5680263019,212,12.5,5680263003,168,,5680262999,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806250729,163,61,1,19,15,7efqk7uh63928il0yffxijnv7,0,57.6,67.8,2025-04-26T14:19:34.976Z,2025-04-26T14:19:35Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5680240767,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806250963,153,1,1,19,20,8sy0cxovuxo76tuoas3uo55xj,0,33.2,51.2,2025-04-26T14:19:40.423Z,2025-04-26T14:45:10Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5680241951,213,5.74,5680491113,189,,5680241945,140,73.9,5680241953,1,,5680241941,155,,5680241943,56,Right,5680241947,141,12.9,5680241949,212,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806250977,164,44,1,19,21,7efqk7uh63928il0yffxijnv7,1,27.5,88.5,2025-04-26T14:19:41.336Z,2025-04-26T14:57:44Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5680250001,233,154,5680242019,285,,5680242017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806250987,154,44,1,19,21,8sy0cxovuxo76tuoas3uo55xj,0,72.5,11.5,2025-04-26T14:19:41.337Z,2025-04-26T14:57:44Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5680242065,286,,5680242063,56,Right,5680249955,233,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806298179,411,12,1,19,22,7efqk7uh63928il0yffxijnv7,1,24.4,82.6,2025-04-26T14:19:41.475Z,2025-04-26T14:46:13Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5680502327,213,0.49,5680502555,15,,5680502319,141,84.8,5680502323,212,3.2,5680502315,140,27.1,5680502313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806251085,155,1,1,19,25,8sy0cxovuxo76tuoas3uo55xj,1,68.6,16.4,2025-04-26T14:19:44.883Z,2025-04-26T14:19:46Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5680242655,213,0.60,5680242649,140,74.8,5680242651,141,23.0,5680242653,212,7.9,5680242647,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806251151,156,1,1,19,26,8sy0cxovuxo76tuoas3uo55xj,1,74.4,23.1,2025-04-26T14:19:45.847Z,2025-04-26T14:19:48Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5680243041,56,Center,5680243043,140,62.5,5680243051,212,12.5,5680243053,213,3.07,5680243049,141,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806251109,165,83,1,19,27,7efqk7uh63928il0yffxijnv7,0,29.9,73.9,2025-04-26T14:19:46.593Z,2025-04-26T14:19:50Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5680243317,399,5wtugxjwq7fvbeqcak5j5l5nt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806251189,157,1,1,19,28,8sy0cxovuxo76tuoas3uo55xj,1,65.7,26.7,2025-04-26T14:19:48.439Z,2025-04-26T14:19:55Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5680243245,141,10.9,5680243241,56,Right,5680243243,140,98.6,5680244135,1,,5680243247,212,36.2,5680243249,213,5.98,5680243239,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806251453,158,1,1,19,35,8sy0cxovuxo76tuoas3uo55xj,1,93.1,2.5,2025-04-26T14:19:55.447Z,2025-04-26T14:19:59Z,btr893a8ljoe8av97ji8kwr11,A. Tarvonen,,,5680244651,56,Right,5680244653,140,83.3,5680244661,213,3.02,5680244655,141,4.3,5680244657,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806251525,159,1,1,19,39,8sy0cxovuxo76tuoas3uo55xj,0,98.3,24.4,2025-04-26T14:19:59.335Z,2025-04-26T14:20:03Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5680245083,2,,5680245097,213,1.85,5680245085,155,,5680245091,141,45.2,5680245089,140,94.4,5680245087,56,Center,5680245095,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806251533,166,44,1,19,41,7efqk7uh63928il0yffxijnv7,1,5.6,54.0,2025-04-26T14:20:01.469Z,2025-04-26T14:57:44Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5680245151,285,,5680245149,56,Back,5680245627,233,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
