id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value
2823316383,318,1,1,27,44,303582z192rnbr2x28o2t7u38,1,31.7,89.9,2025-06-18T18:28:56.673Z,2025-06-18T18:28:59Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5774919301,140,24.3,5774919305,212,19.5,5774919299,56,Back,5774919303,141,63.6,5774919307,213,4.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316393,319,1,1,27,47,303582z192rnbr2x28o2t7u38,1,26.4,58.4,2025-06-18T18:28:59.649Z,2025-06-18T18:29:02Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5774919357,141,76.0,5774919353,56,Back,5774919355,140,30.3,5774919361,213,1.24,5774919359,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316411,320,1,1,27,50,303582z192rnbr2x28o2t7u38,1,36.9,78.7,2025-06-18T18:29:02.209Z,2025-06-18T18:29:05Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5774919445,212,27.3,5774919441,140,60.2,5774919437,56,Left,5774919447,213,0.46,5774919443,141,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316425,322,1,1,27,55,303582z192rnbr2x28o2t7u38,1,66.6,96.5,2025-06-18T18:29:07.169Z,2025-06-18T18:30:05Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5774919535,140,56.0,5774919541,213,3.57,5774919537,141,89.1,5774919533,56,Left,5774919539,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316433,323,1,1,27,56,303582z192rnbr2x28o2t7u38,1,56.0,89.1,2025-06-18T18:29:08.385Z,2025-06-18T18:29:10Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5774919583,212,13.2,5774919581,141,69.7,5774919585,213,4.72,5774919577,56,Center,5774919579,140,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316445,324,1,1,27,58,303582z192rnbr2x28o2t7u38,1,56.0,67.2,2025-06-18T18:29:10.384Z,2025-06-18T18:29:15Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5774919649,196,,5774919659,213,5.17,5774919655,141,6.2,5774919661,1,,5774919651,56,Right,5774919657,212,46.3,5774919647,155,,5774919653,140,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316455,325,1,1,28,3,303582z192rnbr2x28o2t7u38,1,71.3,17.9,2025-06-18T18:29:15.872Z,2025-06-18T18:29:20Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5774919721,140,59.5,5774919725,212,14.2,5774919719,56,Center,5774919723,141,28.0,5774919727,213,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316463,326,1,1,28,8,303582z192rnbr2x28o2t7u38,1,64.0,26.1,2025-06-18T18:29:20.401Z,2025-06-18T18:29:23Z,2e3yktcpxvr1dxy2z1z1dolxw,M. Boamah,,,5774919759,212,8.0,5774919761,213,0.40,5774919755,140,71.0,5774919753,56,Center,5774919757,141,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316467,327,1,1,28,11,303582z192rnbr2x28o2t7u38,1,72.2,36.6,2025-06-18T18:29:23.393Z,2025-06-18T18:29:24Z,bl6vj48jfq2s09w7sezntwgt0,L. Möller,,,5774919779,212,11.4,5774919777,141,52.1,5774919773,56,Center,5774919781,213,1.17,5774919775,140,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316473,328,4,1,28,16,303582z192rnbr2x28o2t7u38,1,73.2,48.9,2025-06-18T18:29:28.960Z,2025-06-18T18:53:48Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5774919851,56,Center,5774919855,265,,5774919853,152,,5774919857,286,,5774919849,13,,5774919895,233,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316479,185,4,1,28,16,5qxgilg61hlwxzfpdn2nhcayd,0,26.8,51.1,2025-06-18T18:29:28.961Z,2025-06-18T18:53:48Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5774919919,233,328,5774919891,285,,5774919889,265,,5774919883,13,,5774919887,152,,5774919885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316713,329,13,1,29,27,303582z192rnbr2x28o2t7u38,1,76.3,48.3,2025-06-18T18:30:39.809Z,2025-06-18T18:30:58Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5774921249,103,66.7,5774921247,102,48.4,5774921253,230,99.3,5774921255,231,50.2,5774921245,74,,5774921251,458,,5774921201,20,,5774921089,18,,5774921087,26,5774921091,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2823316717,186,5,1,29,28,5qxgilg61hlwxzfpdn2nhcayd,1,-1.3,53.0,2025-06-18T18:30:41.005Z,2025-06-18T18:53:38Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5774921105,56,Back,5774921113,233,330,5774921107,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316719,330,5,1,29,28,303582z192rnbr2x28o2t7u38,0,101.3,47.0,2025-06-18T18:30:41.005Z,2025-06-18T18:53:38Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5774921109,56,Center,5774921123,233,186,5774921111,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316793,187,1,1,29,40,5qxgilg61hlwxzfpdn2nhcayd,1,4.6,50.7,2025-06-18T18:30:52.861Z,2025-06-18T18:30:57Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5774921535,213,1.05,5774921531,141,64.6,5774921529,140,9.8,5774921533,212,10.9,5774921539,237,,5774921527,56,Back,5774921525,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316795,188,1,1,29,44,5qxgilg61hlwxzfpdn2nhcayd,1,10.2,65.1,2025-06-18T18:30:57.094Z,2025-06-18T18:30:59Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5774921543,140,4.5,5774921547,212,14.1,5774921541,56,Back,5774921545,141,46.3,5774921549,213,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316807,189,1,1,29,46,5qxgilg61hlwxzfpdn2nhcayd,1,4.3,42.8,2025-06-18T18:30:59.102Z,2025-06-18T18:31:01Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5774921623,1,,5774921621,213,5.96,5774921615,140,37.5,5774921611,157,,5774921617,141,25.9,5774921613,56,Back,5774921619,212,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316809,190,61,1,29,49,5qxgilg61hlwxzfpdn2nhcayd,0,37.5,25.9,2025-06-18T18:31:01.604Z,2025-06-18T18:31:01Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5774921627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316835,192,83,1,29,52,5qxgilg61hlwxzfpdn2nhcayd,0,32.6,31.6,2025-06-18T18:31:04.383Z,2025-06-18T18:31:13Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5774921757,399,4cooeu9zahategmvpj3zdr6xh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316817,332,4,1,29,52,303582z192rnbr2x28o2t7u38,1,69.2,69.8,2025-06-18T18:31:04.802Z,2025-06-18T18:53:49Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5774921685,152,,5774921715,233,191,5774921681,295,,5774921687,286,,5774921683,56,Center,5774921679,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316825,191,4,1,29,52,5qxgilg61hlwxzfpdn2nhcayd,0,30.8,30.2,2025-06-18T18:31:04.803Z,2025-06-18T18:53:49Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5774921711,152,,5774921705,13,,5774921713,285,,5774921707,295,,5774921709,56,Back,5774921721,233,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316879,333,1,1,29,59,303582z192rnbr2x28o2t7u38,1,66.1,76.7,2025-06-18T18:31:11.264Z,2025-06-18T18:31:24Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5774921953,213,0.92,5774921943,152,,5774921947,140,75.1,5774921951,212,15.5,5774921941,5,,5774921945,56,Left,5774921949,141,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316861,193,83,1,30,7,5qxgilg61hlwxzfpdn2nhcayd,0,14.4,12.0,2025-06-18T18:31:19.190Z,2025-06-18T18:31:28Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5774922069,399,4cooeu9zahategmvpj3zdr6xh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316883,334,1,1,30,12,303582z192rnbr2x28o2t7u38,1,81.2,68.7,2025-06-18T18:31:24.592Z,2025-06-18T18:31:26Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5774922021,213,0.82,5774922019,212,15.0,5774922013,56,Left,5774922017,141,84.8,5774922015,140,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316891,335,1,1,30,14,303582z192rnbr2x28o2t7u38,1,92.0,83.0,2025-06-18T18:31:26.256Z,2025-06-18T18:31:28Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5774922065,213,3.29,5774922061,141,80.2,5774922057,56,Left,5774922063,212,12.6,5774922059,140,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316897,336,1,1,30,16,303582z192rnbr2x28o2t7u38,1,78.8,78.2,2025-06-18T18:31:28.544Z,2025-06-18T18:31:30Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5774922095,56,Left,5774922097,140,79.8,5774922099,141,79.4,5774922103,213,0.66,5774922101,212,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316899,337,1,1,30,18,303582z192rnbr2x28o2t7u38,1,78.9,76.6,2025-06-18T18:31:30.528Z,2025-06-18T18:31:31Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5774922115,56,Left,5774922117,140,74.8,5774922119,141,80.9,5774922123,213,2.54,5774922121,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316909,338,1,1,30,19,303582z192rnbr2x28o2t7u38,1,74.8,80.9,2025-06-18T18:31:31.231Z,2025-06-18T18:31:33Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5774922193,141,86.8,5774922197,213,0.33,5774922191,140,85.9,5774922195,212,12.3,5774922189,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316915,339,1,1,30,20,303582z192rnbr2x28o2t7u38,1,85.8,86.9,2025-06-18T18:31:33.024Z,2025-06-18T18:31:35Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5774922239,141,82.4,5774922243,213,3.39,5774922237,140,74.3,5774922241,212,12.5,5774922235,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316927,340,1,1,30,22,303582z192rnbr2x28o2t7u38,1,74.8,87.5,2025-06-18T18:31:35.024Z,2025-06-18T18:31:38Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5774922289,140,81.5,5774922293,212,7.2,5774922287,56,Left,5774922295,213,6.06,5774922291,141,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316939,341,1,1,30,25,303582z192rnbr2x28o2t7u38,1,86.9,89.7,2025-06-18T18:31:37.935Z,2025-06-18T18:31:40Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5774922357,140,85.4,5774922363,213,1.91,5774922361,212,4.7,5774922355,56,Left,5774922359,141,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316949,342,1,1,30,27,303582z192rnbr2x28o2t7u38,1,80.0,88.0,2025-06-18T18:31:40.032Z,2025-06-18T18:31:43Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5774922433,141,95.9,5774922429,56,Left,5774922437,213,0.50,5774922431,140,89.3,5774922435,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316955,343,1,1,30,31,303582z192rnbr2x28o2t7u38,1,88.8,92.6,2025-06-18T18:31:43.520Z,2025-06-18T18:31:45Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5774922449,140,77.9,5774922447,56,Left,5774922453,212,11.7,5774922455,213,3.33,5774922451,141,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316959,344,1,1,30,32,303582z192rnbr2x28o2t7u38,1,78.1,86.9,2025-06-18T18:31:45.056Z,2025-06-18T18:31:46Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5774922479,212,12.6,5774922477,141,68.8,5774922481,213,4.94,5774922473,56,Center,5774922475,140,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316961,345,50,1,30,34,303582z192rnbr2x28o2t7u38,1,78.8,70.0,2025-06-18T18:31:46.736Z,2025-06-18T18:31:51Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5774922485,56,Center,5774922543,233,194,5774922487,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316967,194,7,1,30,34,5qxgilg61hlwxzfpdn2nhcayd,0,21.2,30.0,2025-06-18T18:31:46.737Z,2025-06-18T18:31:50Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5774922515,285,,5774922517,233,345,5774922513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316973,346,1,1,30,36,303582z192rnbr2x28o2t7u38,1,73.8,83.0,2025-06-18T18:31:49.072Z,2025-06-18T18:31:50Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5774922557,140,80.3,5774922563,213,0.92,5774922561,212,11.3,5774922555,56,Left,5774922559,141,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316985,347,1,1,30,37,303582z192rnbr2x28o2t7u38,1,80.3,96.2,2025-06-18T18:31:50.096Z,2025-06-18T18:31:54Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5774922627,212,21.3,5774922623,140,60.8,5774922625,141,87.5,5774922621,56,Left,5774922629,213,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823316999,348,1,1,30,42,303582z192rnbr2x28o2t7u38,0,53.6,63.3,2025-06-18T18:31:54.562Z,2025-06-18T18:31:57Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5774922709,213,5.48,5774922711,1,,5774922701,56,Right,5774922705,141,21.0,5774922703,140,80.3,5774922707,212,40.2,5774922699,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823317005,195,1,1,30,46,5qxgilg61hlwxzfpdn2nhcayd,1,24.3,78.7,2025-06-18T18:31:58.767Z,2025-06-18T18:32:00Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5774922729,56,Back,5774922733,141,88.3,5774922737,213,0.37,5774922731,140,40.5,5774922735,212,18.2,5774922727,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823317023,197,1,1,30,52,5qxgilg61hlwxzfpdn2nhcayd,0,56.2,88.1,2025-06-18T18:32:04.439Z,2025-06-18T18:32:06Z,udbewp8no8ut63j1nla34ine,A. Sejdiu,,,5774922809,212,19.9,5774922811,213,5.74,5774922805,140,72.4,5774922803,56,Center,5774922807,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823317033,349,12,1,30,54,303582z192rnbr2x28o2t7u38,1,21.4,21.5,2025-06-18T18:32:06.944Z,2025-06-18T18:32:08Z,2e3yktcpxvr1dxy2z1z1dolxw,M. Boamah,,,5774922903,167,,5774922869,212,21.7,5774922871,213,5.47,5774922865,140,35.6,5774922863,56,Back,5774922867,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823317053,198,5,1,30,55,5qxgilg61hlwxzfpdn2nhcayd,1,60.8,101.8,2025-06-18T18:32:07.472Z,2025-06-18T18:53:39Z,udbewp8no8ut63j1nla34ine,A. Sejdiu,,,5774922975,347,,5774922977,233,350,5774922973,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823317037,350,5,1,30,55,303582z192rnbr2x28o2t7u38,0,39.2,-1.8,2025-06-18T18:32:07.472Z,2025-06-18T18:32:13Z,2e3yktcpxvr1dxy2z1z1dolxw,M. Boamah,,,5774922983,233,198,5774922879,347,,5774922877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823317061,199,1,1,31,1,5qxgilg61hlwxzfpdn2nhcayd,1,55.3,100.0,2025-06-18T18:32:13.478Z,2025-06-18T18:32:14Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5774923009,213,4.91,5774923003,140,56.7,5774922999,107,,5774923007,212,7.6,5774923001,56,Left,5774923005,141,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823317067,200,1,1,31,2,5qxgilg61hlwxzfpdn2nhcayd,1,56.7,90.9,2025-06-18T18:32:14.550Z,2025-06-18T18:32:19Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5774923045,141,88.4,5774923041,56,Back,5774923047,212,22.7,5774923043,140,35.1,5774923049,213,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823317075,201,1,1,31,7,5qxgilg61hlwxzfpdn2nhcayd,1,34.0,82.9,2025-06-18T18:32:19.742Z,2025-06-18T18:32:24Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5774923111,212,21.8,5774923105,56,Back,5774923113,213,4.58,5774923107,140,31.2,5774923109,141,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823317071,351,83,1,31,9,303582z192rnbr2x28o2t7u38,0,62.2,65.8,2025-06-18T18:32:22.016Z,2025-06-18T18:32:26Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5774923145,399,e7cov36din7hwsjxovwr5smlm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823317081,202,1,1,31,12,5qxgilg61hlwxzfpdn2nhcayd,1,32.1,26.7,2025-06-18T18:32:24.181Z,2025-06-18T18:32:25Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5774923139,212,13.5,5774923137,141,45.4,5774923133,56,Back,5774923135,140,36.3,5774923141,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823317083,203,1,1,31,13,5qxgilg61hlwxzfpdn2nhcayd,1,36.3,45.4,2025-06-18T18:32:25.287Z,2025-06-18T18:32:27Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5774923153,212,14.3,5774923147,56,Back,5774923151,141,66.1,5774923155,213,1.75,5774923149,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823317099,204,1,1,31,15,5qxgilg61hlwxzfpdn2nhcayd,1,33.9,66.1,2025-06-18T18:32:27.174Z,2025-06-18T18:32:34Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5774923271,213,1.13,5774923269,212,20.6,5774923263,56,Back,5774923267,141,93.5,5774923265,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823317103,205,1,1,31,21,5qxgilg61hlwxzfpdn2nhcayd,1,70.5,81.5,2025-06-18T18:32:34.055Z,2025-06-18T18:32:52Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,1.0,,5774923299,212,26.9,5774923295,140,90.1,5774923293,56,Center,5774923297,141,56.1,5774923289,2,,5774923301,213,5.58,5774923711,210,13,5774923713,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823317117,206,13,1,31,23,5qxgilg61hlwxzfpdn2nhcayd,1,90.5,50.7,2025-06-18T18:32:35.661Z,2025-06-18T19:00:21Z,czl632fkj2mhbgu4jie3bug9h,J. Akintunde,,,5774923749,230,97.5,5774923367,22,,5774923745,214,,5774923751,231,49.8,5774923741,102,56.1,5774923369,17,,5774923747,328,,5774923743,103,84.7,5774923371,56,5774923493,20,,5774923735,154,,5774923731,77,,5774923737,55,205,5774923733,29,,,,,,Center,,,,,,,,
2823317123,207,5,1,31,25,5qxgilg61hlwxzfpdn2nhcayd,0,101.4,58.4,2025-06-18T18:32:37.344Z,2025-06-18T18:53:39Z,czl632fkj2mhbgu4jie3bug9h,J. Akintunde,,,5774923407,56,Center,5774923415,233,352,5774923409,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823317109,352,5,1,31,25,303582z192rnbr2x28o2t7u38,1,-1.4,41.6,2025-06-18T18:32:37.344Z,2025-06-18T18:32:41Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5774923329,56,Back,5774923331,346,,5774923411,233,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823317163,353,1,1,31,38,303582z192rnbr2x28o2t7u38,1,4.9,61.2,2025-06-18T18:32:50.303Z,2025-06-18T18:32:51Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5774923649,140,26.5,5774923659,237,,5774923655,213,0.11,5774923645,124,,5774923651,141,64.9,5774923647,56,Back,5774923653,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823317173,354,1,1,31,38,303582z192rnbr2x28o2t7u38,1,26.7,64.9,2025-06-18T18:32:51.119Z,2025-06-18T18:32:52Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5774923697,212,17.4,5774923693,140,34.0,5774923695,141,87.8,5774923691,56,Back,5774923699,213,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823317179,355,1,1,31,39,303582z192rnbr2x28o2t7u38,1,34.0,87.8,2025-06-18T18:32:51.999Z,2025-06-18T18:32:53Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5774923769,212,14.5,5774923771,213,5.33,5774923765,140,42.0,5774923763,56,Back,5774923767,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823317183,356,1,1,31,41,303582z192rnbr2x28o2t7u38,1,43.5,74.8,2025-06-18T18:32:53.824Z,2025-06-18T18:32:55Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5774923799,213,1.82,5774923791,56,Back,5774923795,141,87.5,5774923793,140,41.4,5774923797,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823317199,357,1,1,31,43,303582z192rnbr2x28o2t7u38,1,41.6,86.8,2025-06-18T18:32:55.552Z,2025-06-18T18:33:00Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5774923863,141,89.4,5774923867,213,0.19,5774923861,140,50.3,5774923865,212,9.3,5774923859,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823317223,358,1,1,31,48,303582z192rnbr2x28o2t7u38,1,48.0,84.7,2025-06-18T18:33:00.625Z,2025-06-18T18:33:06Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5774923981,141,4.6,5774923973,155,,5774923985,213,4.96,5774923977,56,Right,5774923983,212,56.2,5774923975,196,,5774923987,1,,5774923979,140,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823317229,359,1,1,31,54,303582z192rnbr2x28o2t7u38,1,55.7,5.8,2025-06-18T18:33:06.607Z,2025-06-18T18:33:09Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5774924017,213,2.37,5774924013,141,24.1,5774924015,212,17.9,5774924011,140,43.5,5774924009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823317239,360,1,1,31,57,303582z192rnbr2x28o2t7u38,1,44.6,27.0,2025-06-18T18:33:09.632Z,2025-06-18T18:33:14Z,2e3yktcpxvr1dxy2z1z1dolxw,M. Boamah,,,5774924079,140,34.3,5774924081,141,52.7,5774924077,56,Back,5774924085,213,2.12,5774924083,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823317257,361,1,1,32,8,303582z192rnbr2x28o2t7u38,0,49.3,30.7,2025-06-18T18:33:20.694Z,2025-06-18T18:33:22Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5774924253,140,69.6,5774924257,212,30.0,5774924251,56,Right,5774924255,141,0.0,5774924259,213,5.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823317273,208,5,1,32,9,5qxgilg61hlwxzfpdn2nhcayd,1,36.0,100.6,2025-06-18T18:33:21.792Z,2025-06-18T18:53:39Z,czl632fkj2mhbgu4jie3bug9h,J. Akintunde,,,5774924339,233,362,5774924335,56,Back,5774924337,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823317259,362,5,1,32,9,303582z192rnbr2x28o2t7u38,0,64.0,-0.6,2025-06-18T18:33:21.792Z,2025-06-18T18:53:40Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5774924263,347,,5774924343,233,208,5774924261,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823317305,209,1,1,32,28,5qxgilg61hlwxzfpdn2nhcayd,0,33.8,100.0,2025-06-18T18:33:40.942Z,2025-06-18T18:46:21Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5774924525,213,6.01,5774924521,141,93.0,5774924519,140,52.8,5774924523,212,20.7,5774924517,56,Left,5774924515,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
