id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/14/value
2815317957,211,43,1,26,39,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-05-16T17:28:05.354Z,2025-05-16T17:28:08Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5730371783,56,Back,5730371787,285,0,5730371941,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317967,282,3,1,26,40,1c7dv8ays675v9kp6a04sd8pq,0,93.2,5.9,2025-05-16T17:28:06.077Z,2025-05-16T17:51:14Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5730403619,286,,5730371865,56,Right,5730404615,233,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815323729,293,7,1,26,40,5qxgilg61hlwxzfpdn2nhcayd,1,6.8,94.1,2025-05-16T17:28:06.078Z,2025-05-16T17:51:13Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5730404597,233,282,5730404573,285,,5730404571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317959,212,4,1,26,41,5qxgilg61hlwxzfpdn2nhcayd,1,8.4,92.6,2025-05-16T17:28:06.586Z,2025-05-16T17:28:40Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5730374235,295,,5730372103,233,283,5730371833,56,Back,5730371839,285,,5730371835,152,,5730371831,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317973,283,4,1,26,41,1c7dv8ays675v9kp6a04sd8pq,0,91.6,7.4,2025-05-16T17:28:06.587Z,2025-05-16T17:35:13Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5730372039,286,,5730399771,295,,5730372033,56,Right,5730372031,13,,5730372035,152,,5730372125,233,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318521,213,1,1,27,24,5qxgilg61hlwxzfpdn2nhcayd,0,9.4,90.0,2025-05-16T17:28:50.251Z,2025-05-16T17:28:54Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5730375017,140,65.2,5730375021,212,58.6,5730375025,1,,5730375023,213,0.03,5730375015,56,Left,5730375011,157,,5730375013,152,,5730375009,5,,5730375019,141,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318537,284,44,1,27,28,1c7dv8ays675v9kp6a04sd8pq,1,36.2,12.2,2025-05-16T17:28:53.897Z,2025-05-16T17:28:58Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5730375109,285,,5730375141,233,214,5730375105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318525,214,44,1,27,28,5qxgilg61hlwxzfpdn2nhcayd,0,63.8,87.8,2025-05-16T17:28:53.898Z,2025-05-16T17:37:02Z,czl632fkj2mhbgu4jie3bug9h,J. Akintunde,,,5730375043,286,,5730375147,233,284,5730375041,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318579,285,61,1,27,28,1c7dv8ays675v9kp6a04sd8pq,1,44.9,22.8,2025-05-16T17:28:53.936Z,2025-05-16T17:50:35Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5730375309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318603,287,61,1,27,34,1c7dv8ays675v9kp6a04sd8pq,0,23.1,11.4,2025-05-16T17:28:59.660Z,2025-05-16T17:38:07Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5730375397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318633,215,1,1,27,35,5qxgilg61hlwxzfpdn2nhcayd,1,86.8,92.4,2025-05-16T17:29:01.259Z,2025-05-16T17:29:02Z,czl632fkj2mhbgu4jie3bug9h,J. Akintunde,,,5730375563,56,Left,5730375569,212,5.2,5730375565,140,82.9,5730375567,141,97.2,5730375571,213,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318683,217,1,1,27,40,5qxgilg61hlwxzfpdn2nhcayd,0,98.3,95.1,2025-05-16T17:29:06.331Z,2025-05-16T17:29:07Z,udbewp8no8ut63j1nla34ine,A. Sejdiu,,,5730375807,213,4.59,5730375797,155,,5730375799,56,Center,5730375805,212,22.9,5730375801,140,95.7,5730375803,141,61.7,5730375795,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318697,288,12,1,27,42,1c7dv8ays675v9kp6a04sd8pq,1,7.4,37.6,2025-05-16T17:29:07.558Z,2025-05-16T17:29:11Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5730375867,15,,5730375859,141,0.0,5730376011,167,,5730375861,212,27.1,5730375863,213,4.61,5730375855,56,Back,5730375857,140,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318769,218,5,1,27,45,5qxgilg61hlwxzfpdn2nhcayd,1,95.4,102.0,2025-05-16T17:29:10.636Z,2025-05-16T17:51:00Z,udbewp8no8ut63j1nla34ine,A. Sejdiu,,,5730376237,233,289,5730376201,56,Left,5730376205,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318719,289,5,1,27,45,1c7dv8ays675v9kp6a04sd8pq,0,4.6,-2.0,2025-05-16T17:29:10.636Z,2025-05-16T17:29:13Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5730376259,233,218,5730375995,56,Back,5730375997,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318913,219,1,1,27,59,5qxgilg61hlwxzfpdn2nhcayd,1,95.6,100.0,2025-05-16T17:29:24.459Z,2025-05-16T17:29:26Z,6k8sy2tikge6yet4o6tqtixux,E. Romero,,,5730376937,56,Left,5730376943,212,15.3,5730376935,107,,5730376939,140,82.0,5730376945,213,3.51,5730376941,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318945,220,1,1,28,0,5qxgilg61hlwxzfpdn2nhcayd,1,84.3,94.5,2025-05-16T17:29:26.203Z,2025-05-16T17:29:28Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5730377179,56,Left,5730377183,140,91.9,5730377191,212,8.1,5730377193,213,0.14,5730377187,141,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318971,221,1,1,28,3,5qxgilg61hlwxzfpdn2nhcayd,1,86.9,88.3,2025-05-16T17:29:28.555Z,2025-05-16T17:29:30Z,6k8sy2tikge6yet4o6tqtixux,E. Romero,,,5730377327,140,73.7,5730377331,212,19.2,5730377325,56,Center,5730377333,213,3.90,5730377329,141,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319009,222,1,1,28,5,5qxgilg61hlwxzfpdn2nhcayd,1,73.5,66.9,2025-05-16T17:29:30.603Z,2025-05-16T17:29:33Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5730377497,141,43.1,5730377501,213,4.87,5730377495,140,76.0,5730377493,56,Center,5730377499,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319035,223,1,1,28,8,5qxgilg61hlwxzfpdn2nhcayd,1,77.3,37.1,2025-05-16T17:29:33.739Z,2025-05-16T17:29:35Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5730377633,141,10.4,5730377629,56,Right,5730377631,140,81.8,5730377635,212,18.8,5730377637,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319105,224,1,1,28,9,5qxgilg61hlwxzfpdn2nhcayd,0,82.6,9.1,2025-05-16T17:29:35.258Z,2025-05-16T17:31:14Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5730378039,140,91.4,5730378045,212,28.1,5730378033,155,,5730378031,2,,5730378043,141,48.1,5730378047,213,1.24,5730378037,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319131,226,43,1,28,12,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-05-16T17:29:37.661Z,2025-05-16T17:32:01Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5730378145,56,Center,5730387403,144,44,5730378149,286,0,5730378201,233,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319127,290,43,1,28,12,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-05-16T17:29:37.662Z,2025-05-16T17:32:08Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5730378133,56,Back,5730387905,144,44,5730378135,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319113,225,43,1,28,13,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-05-16T17:29:39.419Z,2025-05-16T17:31:13Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5730378695,15,0,5730378699,328,0,5730384033,144,15,5730378701,82,0,5730379127,102,49.9,5730379123,55,224,5730379117,78,0,5730378073,22,0,5730379119,29,0,5730379137,146,5730379141,147,48.6,5730379129,103,19,5730379145,230,97.7,5730379149,231,93.6,5730378077,17,5730379121,154,0,5730378081,56,Center,,,49.3,0
2815319141,291,12,1,28,14,1c7dv8ays675v9kp6a04sd8pq,1,5.8,55.0,2025-05-16T17:29:39.519Z,2025-05-16T17:39:01Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5730383619,141,54.2,5730383623,213,6.17,5730378187,56,Back,5730383621,212,5.0,5730383615,15,,5730383617,140,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319139,227,6,1,28,16,5qxgilg61hlwxzfpdn2nhcayd,1,97.2,42.8,2025-05-16T17:29:41.659Z,2025-05-16T17:31:16Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5730378321,75,,5730378359,233,292,5730378319,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319155,292,6,1,28,16,1c7dv8ays675v9kp6a04sd8pq,0,2.8,57.2,2025-05-16T17:29:41.659Z,2025-05-16T17:52:24Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5730378369,233,227,5730378245,56,Back,5730378247,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319467,228,1,1,28,47,5qxgilg61hlwxzfpdn2nhcayd,0,99.5,0.5,2025-05-16T17:30:13.003Z,2025-05-16T17:30:14Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5730380159,212,29.7,5730380161,213,1.87,5730380153,56,Center,5730380147,6,,5730380151,223,,5730380155,140,91.2,5730380145,2,,5730380149,155,,5730380157,141,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319477,293,12,1,28,50,1c7dv8ays675v9kp6a04sd8pq,1,7.2,55.1,2025-05-16T17:30:15.485Z,2025-05-16T17:30:20Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5730380231,141,55.4,5730380227,56,Back,5730380235,213,0.01,5730380245,15,,5730380233,212,25.5,5730380229,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815323671,336,61,1,28,52,1c7dv8ays675v9kp6a04sd8pq,1,35.2,52.6,2025-05-16T17:30:18.367Z,2025-05-16T17:36:38Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5730404967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319529,229,43,1,28,54,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-05-16T17:30:20.395Z,2025-05-16T17:36:15Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5730403607,144,61,5730380505,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319591,295,1,1,28,55,1c7dv8ays675v9kp6a04sd8pq,0,39.1,44.2,2025-05-16T17:30:20.829Z,2025-05-16T17:30:26Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5730380871,213,1.31,5730380861,155,,5730380867,141,95.6,5730380865,140,48.0,5730380869,212,36.2,5730380873,1,,5730380863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319579,230,4,1,28,59,5qxgilg61hlwxzfpdn2nhcayd,1,54.5,5.2,2025-05-16T17:30:24.730Z,2025-05-16T17:30:34Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5730380933,152,,5730380929,294,,5730380935,286,,5730380931,56,Right,5730381161,233,296,5730380927,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319625,296,4,1,28,59,1c7dv8ays675v9kp6a04sd8pq,0,45.5,94.8,2025-05-16T17:30:24.731Z,2025-05-16T17:30:40Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5730381171,233,230,5730381465,294,,5730381153,285,,5730381147,56,Back,5730381149,152,,5730381145,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319727,231,1,1,29,10,5qxgilg61hlwxzfpdn2nhcayd,1,48.3,4.0,2025-05-16T17:30:36.235Z,2025-05-16T17:30:38Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5730381673,5,,5730381679,140,36.4,5730381675,152,,5730381683,212,16.6,5730381685,213,2.43,5730381677,56,Back,5730381681,141,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319791,232,1,1,29,12,5qxgilg61hlwxzfpdn2nhcayd,1,36.2,25.5,2025-05-16T17:30:38.075Z,2025-05-16T17:30:43Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5730381979,56,Back,5730381983,141,57.6,5730381981,140,33.0,5730381987,213,1.72,5730381985,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319815,233,1,1,29,17,5qxgilg61hlwxzfpdn2nhcayd,1,40.4,59.6,2025-05-16T17:30:42.955Z,2025-05-16T17:30:44Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5730382085,140,47.1,5730382087,141,45.8,5730382091,213,5.36,5730382083,56,Back,5730382089,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319827,234,1,1,29,18,5qxgilg61hlwxzfpdn2nhcayd,1,47.1,46.1,2025-05-16T17:30:43.995Z,2025-05-16T17:30:45Z,6k8sy2tikge6yet4o6tqtixux,E. Romero,,,5730382145,141,65.5,5730382147,212,17.3,5730382193,156,,5730382141,56,Back,5730382143,140,36.5,5730382149,213,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319855,235,1,1,29,20,5qxgilg61hlwxzfpdn2nhcayd,1,36.5,65.5,2025-05-16T17:30:45.627Z,2025-05-16T17:30:47Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5730382315,140,48.6,5730382327,213,6.20,5730382311,56,Back,5730382323,212,12.8,5730382319,141,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319881,236,1,1,29,21,5qxgilg61hlwxzfpdn2nhcayd,1,48.6,63.9,2025-05-16T17:30:47.019Z,2025-05-16T17:30:49Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5730382463,141,83.8,5730382459,56,Back,5730382465,212,18.3,5730382467,213,2.31,5730382461,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319923,237,1,1,29,24,5qxgilg61hlwxzfpdn2nhcayd,0,37.7,85.4,2025-05-16T17:30:49.516Z,2025-05-16T17:30:52Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5730382657,56,Left,5730382667,1,,5730382663,212,43.3,5730382655,157,,5730382665,213,0.11,5730382659,140,78.7,5730382661,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319931,298,4,1,29,27,1c7dv8ays675v9kp6a04sd8pq,1,23.8,8.6,2025-05-16T17:30:53.349Z,2025-05-16T17:51:05Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5730382859,13,,5730382865,265,,5730382861,56,Back,5730382863,152,,5730382867,285,,5730382959,233,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319951,238,4,1,29,27,5qxgilg61hlwxzfpdn2nhcayd,0,76.2,91.4,2025-05-16T17:30:53.350Z,2025-05-16T17:51:06Z,czl632fkj2mhbgu4jie3bug9h,J. Akintunde,,,5730382919,13,,5730382923,152,,5730382967,233,298,5730382925,265,,5730382927,286,,5730382921,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320327,299,1,1,30,2,1c7dv8ays675v9kp6a04sd8pq,1,33.7,23.6,2025-05-16T17:31:28.068Z,2025-05-16T17:31:30Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5730384937,141,60.5,5730384947,189,,5730384935,140,24.2,5730384931,152,,5730384941,213,1.95,5730384933,56,Back,5730384929,5,,5730384939,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320439,300,1,1,30,7,1c7dv8ays675v9kp6a04sd8pq,1,25.0,60.3,2025-05-16T17:31:32.709Z,2025-05-16T17:31:37Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5730385473,141,74.7,5730385469,56,Back,5730385477,213,0.83,5730385475,212,13.3,5730385471,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320507,301,1,1,30,11,1c7dv8ays675v9kp6a04sd8pq,1,35.6,76.6,2025-05-16T17:31:37.093Z,2025-05-16T17:31:42Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5730385865,141,60.5,5730385867,212,18.1,5730385861,56,Back,5730385863,140,21.9,5730385869,213,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320537,302,1,1,30,16,1c7dv8ays675v9kp6a04sd8pq,1,24.1,57.2,2025-05-16T17:31:42.084Z,2025-05-16T17:31:45Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5730386103,213,1.40,5730386095,56,Back,5730386097,140,26.1,5730386101,212,12.5,5730386099,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320577,303,1,1,30,20,1c7dv8ays675v9kp6a04sd8pq,0,27.8,79.0,2025-05-16T17:31:45.605Z,2025-05-16T17:31:48Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5730386351,56,Center,5730386355,141,77.6,5730386359,213,6.27,5730386361,1,,5730386353,140,77.7,5730386349,155,,5730386357,212,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320599,239,12,1,30,23,5qxgilg61hlwxzfpdn2nhcayd,1,19.3,15.3,2025-05-16T17:31:48.987Z,2025-05-16T17:31:50Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5730386455,213,5.82,5730386449,140,32.9,5730386451,141,4.7,5730386493,15,,5730386453,212,16.0,5730386447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320635,304,1,1,30,26,1c7dv8ays675v9kp6a04sd8pq,1,69.8,83.6,2025-05-16T17:31:52.077Z,2025-05-16T17:31:53Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5730386667,141,84.2,5730386665,140,74.5,5730386671,213,0.08,5730386661,3,,5730386663,56,Left,5730386669,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320689,305,1,1,30,27,1c7dv8ays675v9kp6a04sd8pq,1,74.5,84.2,2025-05-16T17:31:52.972Z,2025-05-16T17:31:56Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5730387017,140,71.4,5730387021,212,7.1,5730387015,56,Left,5730387019,141,93.5,5730387023,213,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320697,306,50,1,30,29,1c7dv8ays675v9kp6a04sd8pq,1,72.2,94.4,2025-05-16T17:31:54.906Z,2025-05-16T17:51:14Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5730387053,56,Left,5730387055,286,,5730387109,233,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320691,240,7,1,30,29,5qxgilg61hlwxzfpdn2nhcayd,1,27.8,5.6,2025-05-16T17:31:54.907Z,2025-05-16T17:51:14Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5730387029,56,Back,5730387073,233,306,5730387027,167,,5730387031,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320715,241,5,1,30,31,5qxgilg61hlwxzfpdn2nhcayd,0,27.2,-1.6,2025-05-16T17:31:56.731Z,2025-05-16T17:32:01Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5730387161,56,Back,5730387245,233,307,5730387163,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320723,307,5,1,30,31,1c7dv8ays675v9kp6a04sd8pq,1,72.8,101.6,2025-05-16T17:31:56.731Z,2025-05-16T17:51:01Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5730387209,233,241,5730387203,347,,5730387201,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320953,308,1,1,30,47,1c7dv8ays675v9kp6a04sd8pq,1,70.3,100.0,2025-05-16T17:32:13.188Z,2025-05-16T17:32:17Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5730388483,140,63.8,5730388489,213,3.75,5730388475,107,,5730388485,141,94.7,5730388487,212,8.3,5730388481,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320987,309,1,1,30,51,1c7dv8ays675v9kp6a04sd8pq,1,63.9,94.8,2025-05-16T17:32:17.116Z,2025-05-16T17:32:18Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5730388657,212,25.8,5730388643,56,Back,5730388653,141,92.0,5730388661,213,3.22,5730388647,140,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321023,310,1,1,30,53,1c7dv8ays675v9kp6a04sd8pq,1,39.4,92.0,2025-05-16T17:32:18.733Z,2025-05-16T17:32:21Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5730388859,212,22.4,5730388867,213,5.02,5730388845,56,Back,5730388853,141,60.6,5730388847,140,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321039,311,61,1,30,56,1c7dv8ays675v9kp6a04sd8pq,0,45.9,60.6,2025-05-16T17:32:21.750Z,2025-05-16T17:32:22Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5730388929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321075,242,43,1,30,57,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-05-16T17:32:23.227Z,2025-05-16T17:33:47Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5730389131,56,Center,5730394129,144,7,5730389133,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321157,244,1,1,31,1,5qxgilg61hlwxzfpdn2nhcayd,1,70.2,46.9,2025-05-16T17:32:26.843Z,2025-05-16T17:32:31Z,czl632fkj2mhbgu4jie3bug9h,J. Akintunde,,,5730389605,140,88.0,5730389611,213,5.44,5730389603,56,Right,5730389609,212,28.2,5730389607,141,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321173,245,1,1,31,5,5qxgilg61hlwxzfpdn2nhcayd,1,88.9,15.6,2025-05-16T17:32:31.147Z,2025-05-16T17:32:32Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5730389691,141,14.4,5730389695,212,9.2,5730389687,140,80.2,5730389697,213,3.23,5730389681,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321181,246,1,1,31,6,5qxgilg61hlwxzfpdn2nhcayd,0,81.2,15.0,2025-05-16T17:32:32.314Z,2025-05-16T17:32:33Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5730389737,141,38.5,5730389731,155,,5730389735,140,86.6,5730389739,212,17.0,5730389729,2,,5730389733,56,Center,5730389741,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321219,312,12,1,31,8,1c7dv8ays675v9kp6a04sd8pq,1,13.2,65.4,2025-05-16T17:32:33.812Z,2025-05-16T17:32:35Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5730389903,56,Back,5730389913,213,1.85,5730389909,141,76.7,5730389911,212,8.0,5730389905,140,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321245,313,1,1,31,10,1c7dv8ays675v9kp6a04sd8pq,1,11.1,76.7,2025-05-16T17:32:35.773Z,2025-05-16T17:32:38Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5730390047,213,4.77,5730390043,212,5.8,5730390035,140,11.4,5730390039,141,68.2,5730390029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321273,314,12,1,31,12,1c7dv8ays675v9kp6a04sd8pq,1,11.4,68.2,2025-05-16T17:32:38.238Z,2025-05-16T17:32:40Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5730390199,140,13.8,5730390203,212,16.5,5730390201,141,44.2,5730390197,56,Back,5730390205,213,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321269,247,43,1,31,14,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-05-16T17:32:40.075Z,2025-05-16T17:33:59Z,czl632fkj2mhbgu4jie3bug9h,J. Akintunde,,,5730390179,56,Center,5730390181,286,0,5730394831,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
