id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2803063649,233,1,1,27,3,cy6zs39z79dcfbr4xzkp38z7q,1,30.9,78.7,2025-04-19T14:28:54.472Z,2025-04-19T14:29:02Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5662735777,212,15.9,5662735771,140,20.4,5662735767,56,Back,5662735775,141,95.6,5662735779,213,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803063799,234,1,1,27,10,cy6zs39z79dcfbr4xzkp38z7q,1,22.3,66.1,2025-04-19T14:29:02.072Z,2025-04-19T14:29:07Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5662736423,141,59.1,5662736427,213,3.44,5662736425,212,16.0,5662736419,56,Back,5662736421,140,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803063879,235,1,1,27,16,cy6zs39z79dcfbr4xzkp38z7q,0,8.0,54.6,2025-04-19T14:29:07.689Z,2025-04-19T14:29:11Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5662736819,155,,5662736823,140,54.4,5662736835,213,5.82,5662736827,141,19.2,5662736837,1,,5662736831,212,54.3,5662736821,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803063873,233,44,1,27,19,5qxgilg61hlwxzfpdn2nhcayd,1,41.8,86.0,2025-04-19T14:29:10.451Z,2025-04-19T14:53:02Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5662736791,285,,5662736789,56,Back,5662736989,233,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803063887,236,44,1,27,19,cy6zs39z79dcfbr4xzkp38z7q,0,58.2,14.0,2025-04-19T14:29:10.452Z,2025-04-19T14:53:02Z,4accnmk8l7khcvpzibgdxjl04,J. Körkkö,,,5662736997,233,233,5662736865,56,Right,5662736867,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803063901,234,1,1,27,19,5qxgilg61hlwxzfpdn2nhcayd,0,35.6,94.8,2025-04-19T14:29:10.834Z,2025-04-19T14:29:12Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5662736959,212,13.6,5662736953,140,48.5,5662736963,213,0.09,5662736955,141,96.6,5662736949,3,,5662736951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803063919,237,1,1,27,20,cy6zs39z79dcfbr4xzkp38z7q,0,44.7,8.2,2025-04-19T14:29:12.040Z,2025-04-19T14:29:13Z,33va022bhya45v496wz8usn6y,O. Kemppainen,,,5662737019,212,10.8,5662737015,140,54.1,5662737013,56,Right,5662737021,213,0.42,5662737017,141,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803063961,235,1,1,27,21,5qxgilg61hlwxzfpdn2nhcayd,0,39.0,92.3,2025-04-19T14:29:13.252Z,2025-04-19T14:29:15Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5662737247,141,89.4,5662737251,213,6.23,5662737243,56,Left,5662737249,212,40.5,5662737241,157,,5662737253,1,,5662737245,140,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803064033,238,1,1,27,25,cy6zs39z79dcfbr4xzkp38z7q,0,25.1,9.7,2025-04-19T14:29:17.256Z,2025-04-19T14:29:17Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5662737603,213,5.61,5662737595,56,Back,5662737597,140,27.2,5662737601,212,2.8,5662737599,141,7.1,5662737593,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803064087,236,61,1,27,28,5qxgilg61hlwxzfpdn2nhcayd,0,69.1,94.5,2025-04-19T14:29:19.827Z,2025-04-19T14:29:20Z,5k1kwehh9ck6nlqugcurw1yi1,D. Parfitt-Williams,,,5662737909,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803064129,239,1,1,27,29,cy6zs39z79dcfbr4xzkp38z7q,0,26.7,5.6,2025-04-19T14:29:20.568Z,2025-04-19T14:29:21Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5662738165,212,9.8,5662738163,141,16.4,5662738159,56,Back,5662738167,213,0.85,5662738161,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803064231,238,1,1,27,31,5qxgilg61hlwxzfpdn2nhcayd,1,61.7,86.0,2025-04-19T14:29:22.738Z,2025-04-19T14:29:25Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5662738723,212,11.0,5662738715,140,58.7,5662738719,141,70.5,5662738727,213,4.42,5662738711,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803064329,239,1,1,27,33,5qxgilg61hlwxzfpdn2nhcayd,1,59.1,69.6,2025-04-19T14:29:25.059Z,2025-04-19T14:29:29Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5662739265,140,48.9,5662739269,212,16.6,5662739263,56,Back,5662739271,213,4.01,5662739267,141,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803064387,240,1,1,27,38,5qxgilg61hlwxzfpdn2nhcayd,1,51.8,56.3,2025-04-19T14:29:29.426Z,2025-04-19T14:29:32Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5662739509,212,15.2,5662739505,140,53.7,5662739503,56,Center,5662739511,213,1.44,5662739507,141,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803064417,241,1,1,27,40,5qxgilg61hlwxzfpdn2nhcayd,1,53.7,78.5,2025-04-19T14:29:31.858Z,2025-04-19T14:29:33Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5662739669,141,96.0,5662739665,56,Left,5662739673,212,21.2,5662739667,140,70.4,5662739677,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803064455,242,1,1,27,42,5qxgilg61hlwxzfpdn2nhcayd,1,70.4,96.0,2025-04-19T14:29:33.698Z,2025-04-19T14:29:36Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5662739975,212,8.9,5662739971,140,65.1,5662739969,56,Left,5662739973,141,85.7,5662739977,213,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803064493,243,1,1,27,44,5qxgilg61hlwxzfpdn2nhcayd,1,65.1,88.7,2025-04-19T14:29:36.371Z,2025-04-19T14:29:37Z,5k1kwehh9ck6nlqugcurw1yi1,D. Parfitt-Williams,,,5662740199,141,72.9,5662740193,56,Center,5662740203,212,12.8,5662740197,140,71.7,5662740205,213,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803064557,244,1,1,27,46,5qxgilg61hlwxzfpdn2nhcayd,1,71.7,72.9,2025-04-19T14:29:37.522Z,2025-04-19T14:29:40Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5662740489,141,78.2,5662740587,156,,5662740487,140,66.3,5662740491,212,6.7,5662740485,56,Center,5662740493,213,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803064579,245,1,1,27,48,5qxgilg61hlwxzfpdn2nhcayd,0,66.3,78.2,2025-04-19T14:29:39.602Z,2025-04-19T14:29:40Z,5k1kwehh9ck6nlqugcurw1yi1,D. Parfitt-Williams,,,5662740597,56,Center,5662740603,212,11.0,5662740601,141,68.2,5662740599,140,74.5,5662740607,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803064635,240,8,1,27,51,cy6zs39z79dcfbr4xzkp38z7q,1,15.8,25.8,2025-04-19T14:29:42.824Z,2025-04-19T14:29:43Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5662740855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803064661,241,5,1,27,51,cy6zs39z79dcfbr4xzkp38z7q,0,31.3,-0.9,2025-04-19T14:29:43.186Z,2025-04-19T14:53:16Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5662741075,233,246,5662740997,347,,5662740995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803064645,246,5,1,27,51,5qxgilg61hlwxzfpdn2nhcayd,1,68.7,100.9,2025-04-19T14:29:43.186Z,2025-04-19T14:53:16Z,5k1kwehh9ck6nlqugcurw1yi1,D. Parfitt-Williams,,,5662740905,56,Left,5662740907,347,,5662741047,233,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803064785,247,1,1,27,55,5qxgilg61hlwxzfpdn2nhcayd,1,66.4,100.0,2025-04-19T14:29:47.090Z,2025-04-19T14:29:49Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5662741633,213,3.63,5662741625,56,Left,5662741629,141,91.5,5662741623,107,,5662741631,212,14.8,5662741627,140,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803064913,248,1,1,27,57,5qxgilg61hlwxzfpdn2nhcayd,1,53.4,91.2,2025-04-19T14:29:49.202Z,2025-04-19T14:29:54Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5662742331,56,Back,5662742343,212,32.1,5662742347,1,,5662742337,140,26.7,5662742345,213,3.65,5662742341,141,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803065023,249,1,1,28,2,5qxgilg61hlwxzfpdn2nhcayd,1,26.7,68.2,2025-04-19T14:29:54.274Z,2025-04-19T14:29:58Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5662742877,140,30.9,5662742887,213,1.24,5662742881,141,87.2,5662742873,56,Back,5662742885,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803065153,250,1,1,28,6,5qxgilg61hlwxzfpdn2nhcayd,1,32.0,92.1,2025-04-19T14:29:58.034Z,2025-04-19T14:30:02Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5662743645,141,69.4,5662743641,56,Back,5662743643,140,34.5,5662743649,213,4.88,5662743647,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803065265,251,1,1,28,11,5qxgilg61hlwxzfpdn2nhcayd,1,34.3,68.5,2025-04-19T14:30:02.834Z,2025-04-19T14:30:06Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5662744259,140,38.8,5662744269,213,1.23,5662744263,212,13.9,5662744257,56,Back,5662744261,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803065285,252,1,1,28,15,5qxgilg61hlwxzfpdn2nhcayd,0,46.2,90.3,2025-04-19T14:30:06.737Z,2025-04-19T14:30:07Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5662744315,141,88.6,5662744319,213,6.21,5662744313,140,60.6,5662744311,56,Left,5662744317,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803065389,242,61,1,28,16,cy6zs39z79dcfbr4xzkp38z7q,1,38.1,4.1,2025-04-19T14:30:08.318Z,2025-04-19T14:52:41Z,4accnmk8l7khcvpzibgdxjl04,J. Körkkö,,,5662744651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803065457,253,1,1,28,17,5qxgilg61hlwxzfpdn2nhcayd,1,60.6,88.6,2025-04-19T14:30:09.126Z,2025-04-19T14:52:44Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5662744905,56,Center,5662744911,212,11.2,5662744909,141,78.2,5662744913,213,5.60,5662744907,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803065447,243,83,1,28,20,cy6zs39z79dcfbr4xzkp38z7q,0,32.7,14.3,2025-04-19T14:30:12.376Z,2025-04-19T14:30:16Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5662745245,399,5k1kwehh9ck6nlqugcurw1yi1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803065497,254,1,1,28,21,5qxgilg61hlwxzfpdn2nhcayd,1,71.5,82.3,2025-04-19T14:30:12.546Z,2025-04-19T14:30:15Z,5k1kwehh9ck6nlqugcurw1yi1,D. Parfitt-Williams,,,5662745137,56,Left,5662745143,212,17.6,5662745145,213,0.58,5662745139,140,85.5,5662745141,141,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803065525,255,1,1,28,23,5qxgilg61hlwxzfpdn2nhcayd,0,86.5,95.6,2025-04-19T14:30:15.298Z,2025-04-19T14:30:24Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5662746155,233,246,5662745271,56,Center,5662745443,1,,5662745275,141,48.5,5662745277,212,33.1,5662745267,2,,5662745279,213,4.97,5662745273,140,94.4,5662745269,155,,,,,,,,,,,,,,,,,,,,,,,,
2803065643,246,11,1,28,25,cy6zs39z79dcfbr4xzkp38z7q,0,7.9,49.9,2025-04-19T14:30:16.841Z,2025-04-19T14:30:25Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5662745817,56,Back,5662745825,88,,5662746279,233,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803065873,257,61,1,28,26,5qxgilg61hlwxzfpdn2nhcayd,1,92.0,49.7,2025-04-19T14:30:18.065Z,2025-04-19T14:30:37Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5662747077,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803065915,247,80,1,28,46,cy6zs39z79dcfbr4xzkp38z7q,0,10.4,53.0,2025-04-19T14:30:37.432Z,2025-04-19T14:30:38Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5662747423,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803065995,248,1,1,28,47,cy6zs39z79dcfbr4xzkp38z7q,0,10.9,51.9,2025-04-19T14:30:39.417Z,2025-04-19T14:30:41Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5662747719,212,41.8,5662747713,56,Back,5662747717,141,8.3,5662747721,213,5.49,5662747723,1,,5662747715,140,38.9,5662747711,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066015,259,1,1,28,49,5qxgilg61hlwxzfpdn2nhcayd,1,56.9,95.3,2025-04-19T14:30:41.395Z,2025-04-19T14:30:42Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5662747839,212,19.5,5662747833,140,74.0,5662747829,3,,5662747835,141,84.2,5662747831,56,Left,5662747843,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066047,260,1,1,28,51,5qxgilg61hlwxzfpdn2nhcayd,0,74.0,84.2,2025-04-19T14:30:42.689Z,2025-04-19T14:30:44Z,5k1kwehh9ck6nlqugcurw1yi1,D. Parfitt-Williams,,,5662748013,141,75.0,5662748015,212,14.7,5662748009,56,Center,5662748017,213,5.84,5662748011,140,86.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066087,249,1,1,28,54,cy6zs39z79dcfbr4xzkp38z7q,1,14.2,24.7,2025-04-19T14:30:46.344Z,2025-04-19T14:30:48Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5662748343,141,42.4,5662748347,213,2.30,5662748345,212,16.2,5662748341,140,3.9,5662748339,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066099,250,1,1,28,56,cy6zs39z79dcfbr4xzkp38z7q,0,3.8,42.4,2025-04-19T14:30:47.930Z,2025-04-19T14:30:49Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5662748441,56,Back,5662748457,1,,5662748439,157,,5662748445,141,25.2,5662748453,213,6.02,5662748443,140,45.1,5662748449,212,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066227,261,1,1,28,58,5qxgilg61hlwxzfpdn2nhcayd,1,56.2,88.4,2025-04-19T14:30:49.666Z,2025-04-19T14:30:55Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5662749109,213,4.98,5662749103,140,60.5,5662749107,212,16.8,5662749099,3,,5662749105,141,64.6,5662749101,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066251,263,1,1,29,3,5qxgilg61hlwxzfpdn2nhcayd,1,57.5,64.5,2025-04-19T14:30:55.330Z,2025-04-19T14:30:56Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5662749229,56,Center,5662749235,212,11.4,5662749231,140,65.6,5662749233,141,75.6,5662749237,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066295,265,1,1,29,6,5qxgilg61hlwxzfpdn2nhcayd,1,65.9,82.7,2025-04-19T14:30:57.618Z,2025-04-19T14:30:58Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5662749459,56,Left,5662749463,141,96.2,5662749467,213,1.14,5662749465,212,10.1,5662749461,140,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066399,266,1,1,29,7,5qxgilg61hlwxzfpdn2nhcayd,1,69.9,96.2,2025-04-19T14:30:58.610Z,2025-04-19T14:31:03Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5662750029,56,Left,5662750035,212,16.9,5662750031,140,53.9,5662750033,141,93.3,5662750037,213,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066457,267,1,1,29,11,5qxgilg61hlwxzfpdn2nhcayd,1,45.4,84.7,2025-04-19T14:31:03.250Z,2025-04-19T14:31:06Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5662750415,212,11.2,5662750411,140,55.7,5662750413,141,80.3,5662750409,56,Left,5662750417,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066547,268,1,1,29,14,5qxgilg61hlwxzfpdn2nhcayd,1,55.7,80.3,2025-04-19T14:31:05.906Z,2025-04-19T14:31:09Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5662750811,212,12.8,5662750805,56,Left,5662750807,140,66.8,5662750813,213,0.42,5662750809,141,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066589,269,1,1,29,17,5qxgilg61hlwxzfpdn2nhcayd,1,63.7,89.6,2025-04-19T14:31:09.250Z,2025-04-19T14:31:11Z,5k1kwehh9ck6nlqugcurw1yi1,D. Parfitt-Williams,,,5662750967,141,90.3,5662750971,213,3.12,5662750963,56,Back,5662750969,212,21.4,5662750965,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066697,270,1,1,29,19,5qxgilg61hlwxzfpdn2nhcayd,1,39.1,90.8,2025-04-19T14:31:10.962Z,2025-04-19T14:31:16Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5662751565,56,Back,5662751571,212,22.2,5662751569,141,68.5,5662751573,213,3.89,5662751567,140,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066757,271,1,1,29,24,5qxgilg61hlwxzfpdn2nhcayd,1,22.9,53.4,2025-04-19T14:31:16.338Z,2025-04-19T14:31:19Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5662751949,213,4.84,5662751947,212,19.3,5662751945,141,25.3,5662751939,56,Back,5662751941,140,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066791,272,1,1,29,27,5qxgilg61hlwxzfpdn2nhcayd,1,27.1,9.8,2025-04-19T14:31:19.234Z,2025-04-19T14:31:21Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5662752115,140,39.4,5662752117,141,3.2,5662752121,213,5.95,5662752113,56,Back,5662752119,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803066911,273,1,1,29,29,5qxgilg61hlwxzfpdn2nhcayd,1,39.0,8.8,2025-04-19T14:31:21.378Z,2025-04-19T14:31:26Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5662752669,140,17.5,5662752673,212,28.2,5662752675,213,2.50,5662752671,141,33.6,5662752667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067009,274,1,1,29,34,5qxgilg61hlwxzfpdn2nhcayd,1,20.9,38.0,2025-04-19T14:31:26.162Z,2025-04-19T14:31:30Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5662753181,213,1.38,5662753177,141,74.7,5662753179,212,25.4,5662753175,140,25.5,5662753173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067041,275,1,1,29,38,5qxgilg61hlwxzfpdn2nhcayd,1,31.0,87.8,2025-04-19T14:31:29.690Z,2025-04-19T14:32:54Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5662753309,140,58.3,5662753315,213,0.22,5662753313,212,29.4,5662753311,141,97.4,5662753307,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067059,252,43,1,29,39,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-04-19T14:31:30.808Z,2025-04-19T14:38:45Z,4accnmk8l7khcvpzibgdxjl04,J. Körkkö,,,5662813435,144,83,5662757295,399,1utcfk5giq7ghp8b2z3u9b27d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067065,276,1,1,29,40,5qxgilg61hlwxzfpdn2nhcayd,1,58.3,97.4,2025-04-19T14:31:32.066Z,2025-04-19T14:38:33Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5662753457,212,13.4,5662753459,213,6.12,5662753453,140,70.9,5662753451,56,Left,5662753455,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067081,277,1,1,29,41,5qxgilg61hlwxzfpdn2nhcayd,1,70.9,94.1,2025-04-19T14:31:33.132Z,2025-04-19T14:31:34Z,5k1kwehh9ck6nlqugcurw1yi1,D. Parfitt-Williams,,,5662753535,213,3.86,5662753529,141,84.4,5662753531,212,10.0,5662753527,140,63.7,5662753525,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067133,278,1,1,29,42,5qxgilg61hlwxzfpdn2nhcayd,0,63.7,84.4,2025-04-19T14:31:34.129Z,2025-04-19T14:31:36Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5662753827,213,5.89,5662753823,141,65.8,5662753829,1,,5662753821,140,92.9,5662753819,56,Center,5662753825,212,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067365,254,1,1,29,49,cy6zs39z79dcfbr4xzkp38z7q,1,8.1,26.1,2025-04-19T14:31:40.969Z,2025-04-19T14:31:48Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5662755225,213,1.48,5662755219,140,10.4,5662755221,141,63.7,5662755217,56,Back,5662755223,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067437,255,1,1,29,56,cy6zs39z79dcfbr4xzkp38z7q,1,9.4,68.8,2025-04-19T14:31:47.609Z,2025-04-19T14:31:52Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5662755569,212,13.1,5662755563,56,Back,5662755565,140,6.8,5662755567,141,49.9,5662755571,213,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067461,256,1,1,30,0,cy6zs39z79dcfbr4xzkp38z7q,0,9.5,50.4,2025-04-19T14:31:52.089Z,2025-04-19T14:31:53Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5662755683,141,54.2,5662755689,213,0.05,5662755675,56,Center,5662755671,157,,5662755691,1,,5662755685,212,47.3,5662755677,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067639,280,1,1,30,4,5qxgilg61hlwxzfpdn2nhcayd,1,38.9,53.6,2025-04-19T14:31:55.826Z,2025-04-19T14:32:01Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5662756701,213,1.64,5662756697,141,73.0,5662756693,56,Back,5662756699,212,13.2,5662756695,140,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067691,281,1,1,30,9,5qxgilg61hlwxzfpdn2nhcayd,1,40.0,72.9,2025-04-19T14:32:01.346Z,2025-04-19T14:32:04Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5662756937,141,50.1,5662756941,213,4.26,5662756933,56,Back,5662756939,212,17.2,5662756935,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067775,282,1,1,30,12,5qxgilg61hlwxzfpdn2nhcayd,1,30.5,45.7,2025-04-19T14:32:03.925Z,2025-04-19T14:32:07Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5662757389,141,15.9,5662757391,212,21.2,5662757387,140,36.3,5662757393,213,5.00,5662757385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067817,283,1,1,30,15,5qxgilg61hlwxzfpdn2nhcayd,1,39.3,10.7,2025-04-19T14:32:07.410Z,2025-04-19T14:32:09Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5662757607,140,75.1,5662757613,213,0.29,5662757609,141,27.1,5662757611,212,39.2,5662757615,1,,5662757605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067823,284,50,1,30,17,5qxgilg61hlwxzfpdn2nhcayd,1,74.6,25.7,2025-04-19T14:32:09.313Z,2025-04-19T14:32:52Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5662758033,286,,5662757661,56,Center,5662758127,233,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067865,257,7,1,30,17,cy6zs39z79dcfbr4xzkp38z7q,1,25.4,74.3,2025-04-19T14:32:09.314Z,2025-04-19T14:32:52Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5662757865,285,,5662757863,56,Back,5662758045,233,284,5662757861,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803067875,258,5,1,30,20,cy6zs39z79dcfbr4xzkp38z7q,0,23.2,101.6,2025-04-19T14:32:11.592Z,2025-04-19T14:32:18Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5662758499,233,285,5662757909,347,,5662757907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
