id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/15/value
2823276153,220,1,1,22,3,ea3yd0dgq6uy6pupkpn17j5xg,1,62.2,86.2,2025-06-18T14:22:53.749Z,2025-06-18T14:22:55Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5774694675,212,9.6,5774694673,141,95.3,5774694669,56,Left,5774694677,213,2.44,5774694671,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276159,221,1,1,22,4,ea3yd0dgq6uy6pupkpn17j5xg,1,55.0,93.9,2025-06-18T14:22:55.205Z,2025-06-18T14:22:57Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5774694709,140,47.0,5774694711,141,84.8,5774694707,56,Back,5774694715,213,3.78,5774694713,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276161,222,1,1,22,6,ea3yd0dgq6uy6pupkpn17j5xg,1,52.7,85.7,2025-06-18T14:22:57.302Z,2025-06-18T14:22:58Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5774694727,212,13.3,5774694729,213,0.15,5774694721,56,Left,5774694725,141,88.6,5774694723,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276169,223,1,1,22,7,ea3yd0dgq6uy6pupkpn17j5xg,1,65.2,88.6,2025-06-18T14:22:58.245Z,2025-06-18T14:22:59Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5774694775,56,Center,5774694783,213,5.52,5774694779,141,78.5,5774694781,212,10.0,5774694777,140,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276173,224,1,1,22,8,ea3yd0dgq6uy6pupkpn17j5xg,1,72.1,78.5,2025-06-18T14:22:59.573Z,2025-06-18T14:33:00Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5774694799,56,Center,5774694801,140,59.8,5774694807,213,3.13,5774694805,212,12.9,5774694803,141,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276177,225,1,1,22,11,ea3yd0dgq6uy6pupkpn17j5xg,1,59.8,78.8,2025-06-18T14:23:02.262Z,2025-06-18T14:23:04Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5774694831,212,20.9,5774694827,140,77.2,5774694833,213,0.50,5774694829,141,93.6,5774694825,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276179,226,1,1,22,13,ea3yd0dgq6uy6pupkpn17j5xg,0,87.5,92.1,2025-06-18T14:23:04.437Z,2025-06-18T14:23:06Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5774694851,213,4.93,5774694847,141,48.8,5774694839,2,,5774694843,56,Center,5774694845,140,93.6,5774694849,212,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276209,254,1,1,22,34,2rdnn9p03qrmmv34tyx1nahpa,0,12.3,50.7,2025-06-18T14:23:24.991Z,2025-06-18T14:23:28Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5774694989,141,60.9,5774694993,213,0.12,5774694985,56,Center,5774694995,1,,5774694983,155,,5774694987,140,65.6,5774694991,212,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276215,227,44,1,22,36,ea3yd0dgq6uy6pupkpn17j5xg,1,37.2,36.3,2025-06-18T14:23:27.263Z,2025-06-18T16:03:34Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5774695015,56,Back,5774695379,233,255,5774695017,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276213,255,44,1,22,36,2rdnn9p03qrmmv34tyx1nahpa,0,62.8,63.7,2025-06-18T14:23:27.264Z,2025-06-18T16:03:34Z,dprt62xpys5habrdk1kg6sbu1,A. Akinyemi,,,5774695395,233,227,5774695013,286,,5774695011,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276217,228,12,1,22,37,ea3yd0dgq6uy6pupkpn17j5xg,1,42.0,32.7,2025-06-18T14:23:27.677Z,2025-06-18T14:35:43Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5774695019,56,Back,5774695021,140,42.9,5774695023,141,31.9,5774695029,15,,5774695025,212,1.1,5774695027,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823277443,356,61,1,22,38,2rdnn9p03qrmmv34tyx1nahpa,1,54.6,71.6,2025-06-18T14:23:29.020Z,2025-06-18T14:36:02Z,dprt62xpys5habrdk1kg6sbu1,A. Akinyemi,,,5774702581,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276223,256,1,1,22,39,2rdnn9p03qrmmv34tyx1nahpa,1,45.3,72.0,2025-06-18T14:23:29.791Z,2025-06-18T14:36:08Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5774695049,212,15.0,5774695045,140,52.7,5774695043,56,Left,5774695047,141,90.8,5774695051,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276233,257,3,1,22,40,2rdnn9p03qrmmv34tyx1nahpa,0,50.5,84.9,2025-06-18T14:23:31.620Z,2025-06-18T14:36:11Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5774695077,286,,5774695087,233,229,5774695075,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276229,229,7,1,22,40,ea3yd0dgq6uy6pupkpn17j5xg,1,52.2,16.2,2025-06-18T14:23:31.621Z,2025-06-18T14:23:34Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5774695073,285,,5774695079,233,257,5774695071,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276237,231,1,1,22,48,ea3yd0dgq6uy6pupkpn17j5xg,0,78.1,12.0,2025-06-18T14:23:39.061Z,2025-06-18T14:23:40Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5774695109,213,0.69,5774695117,233,258,5774695105,141,13.4,5774695103,140,79.2,5774695115,236,,5774695107,212,1.5,5774695121,286,,5774695101,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276239,258,74,1,22,48,2rdnn9p03qrmmv34tyx1nahpa,1,24.0,78.1,2025-06-18T14:23:39.062Z,2025-06-18T14:49:47Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5774695113,285,,5774695123,233,231,5774695111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276245,260,1,1,22,51,2rdnn9p03qrmmv34tyx1nahpa,1,20.8,57.0,2025-06-18T14:23:42.311Z,2025-06-18T14:23:44Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5774695141,56,Back,5774695149,213,2.06,5774695145,141,78.8,5774695143,140,13.2,5774695147,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276257,261,1,1,22,54,2rdnn9p03qrmmv34tyx1nahpa,1,16.6,72.7,2025-06-18T14:23:44.807Z,2025-06-18T14:23:47Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5774695211,141,60.3,5774695215,213,5.42,5774695207,56,Back,5774695213,212,11.1,5774695209,140,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276253,232,83,1,22,55,ea3yd0dgq6uy6pupkpn17j5xg,0,75.4,27.4,2025-06-18T14:23:45.973Z,2025-06-18T14:23:51Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5774695245,399,87xd8a3n7mtk57za6pcc5l5n9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276273,262,1,1,22,56,2rdnn9p03qrmmv34tyx1nahpa,1,25.9,63.1,2025-06-18T14:23:47.399Z,2025-06-18T14:23:49Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5774695225,56,Back,5774695229,141,85.7,5774695231,212,18.3,5774695233,213,1.00,5774695227,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276285,263,1,1,22,59,2rdnn9p03qrmmv34tyx1nahpa,1,54.5,91.1,2025-06-18T14:23:49.911Z,2025-06-18T14:23:54Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5774695287,56,Left,5774695291,141,87.5,5774695295,213,6.20,5774695289,140,81.0,5774695293,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276287,264,3,1,23,2,2rdnn9p03qrmmv34tyx1nahpa,0,86.8,85.6,2025-06-18T14:23:53.541Z,2025-06-18T14:23:59Z,dprt62xpys5habrdk1kg6sbu1,A. Akinyemi,,,5774695329,233,233,5774695299,56,Left,5774695301,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276289,233,7,1,23,2,ea3yd0dgq6uy6pupkpn17j5xg,1,13.2,14.4,2025-06-18T14:23:53.542Z,2025-06-18T14:23:58Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5774695309,167,,5774695313,56,Back,5774695315,285,,5774695319,233,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276291,234,6,1,23,4,ea3yd0dgq6uy6pupkpn17j5xg,0,13.0,14.5,2025-06-18T14:23:54.678Z,2025-06-18T14:49:48Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5774695347,233,265,5774695339,56,Back,5774695341,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276293,265,6,1,23,4,2rdnn9p03qrmmv34tyx1nahpa,1,87.0,85.5,2025-06-18T14:23:54.678Z,2025-06-18T14:49:48Z,dprt62xpys5habrdk1kg6sbu1,A. Akinyemi,,,5774695325,73,,5774695343,233,234,5774695323,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276345,267,1,1,23,47,2rdnn9p03qrmmv34tyx1nahpa,1,99.5,99.5,2025-06-18T14:24:38.375Z,2025-06-18T14:24:56Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,1.0,,5774695653,212,45.1,5774695647,56,Center,5774695651,141,34.9,5774695645,223,,5774695655,213,4.48,5774695641,6,,5774695657,1,,5774695639,2,,5774695855,210,15,5774695857,154,,5774695643,155,,5774695649,140,,,,,,,,,,,,,,,89.8,
2823276351,268,44,1,23,52,2rdnn9p03qrmmv34tyx1nahpa,1,90.6,39.0,2025-06-18T14:24:42.773Z,2025-06-18T16:03:35Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5774695671,56,Center,5774695691,233,235,5774695673,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276343,235,44,1,23,52,ea3yd0dgq6uy6pupkpn17j5xg,0,9.4,61.0,2025-06-18T14:24:42.774Z,2025-06-18T16:03:35Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5774695635,56,Back,5774695637,285,,5774695695,233,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276353,269,15,1,23,52,2rdnn9p03qrmmv34tyx1nahpa,1,92.3,36.2,2025-06-18T14:24:43.423Z,2025-06-18T14:54:53Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5774695891,233,236,5774695875,147,45.7,5774695757,25,,5774695865,55,267,5774695677,63,,5774695873,146,98.4,5774695863,154,,5774695759,15,,5774695869,102,45.9,5774695871,103,10.1,5774695679,56,Center,5774695763,328,5774695859,80,,5774695861,29,,,,,,,,,,,
2823276357,236,10,1,23,52,ea3yd0dgq6uy6pupkpn17j5xg,1,2.8,52.5,2025-06-18T14:24:43.523Z,2025-06-18T14:32:40Z,dssxj3ymyofvhfjgmpg1ftuga,H. Riihimäki,,,5774695903,233,269,5774700661,178,,5774695705,56,Back,5774695733,177,,5774695703,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276379,238,1,1,24,2,ea3yd0dgq6uy6pupkpn17j5xg,1,7.5,53.1,2025-06-18T14:24:52.679Z,2025-06-18T14:24:55Z,dssxj3ymyofvhfjgmpg1ftuga,H. Riihimäki,,,5774695827,141,86.0,5774695831,213,0.89,5774695823,56,Back,5774695829,212,28.8,5774695821,123,,5774695825,140,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276383,239,1,1,24,4,ea3yd0dgq6uy6pupkpn17j5xg,1,33.9,83.0,2025-06-18T14:24:55.030Z,2025-06-18T14:24:56Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5774695879,56,Back,5774695881,140,39.2,5774695883,141,77.9,5774695885,212,6.6,5774695887,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276389,240,1,1,24,6,ea3yd0dgq6uy6pupkpn17j5xg,1,39.2,77.9,2025-06-18T14:24:56.773Z,2025-06-18T14:24:58Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5774695931,212,11.3,5774695927,140,40.0,5774695933,213,1.50,5774695929,141,94.4,5774695925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276393,241,1,1,24,7,ea3yd0dgq6uy6pupkpn17j5xg,1,39.2,91.2,2025-06-18T14:24:58.373Z,2025-06-18T14:25:00Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5774695953,56,Back,5774695961,213,3.00,5774695955,140,30.4,5774695959,212,9.3,5774695957,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276397,242,1,1,24,10,ea3yd0dgq6uy6pupkpn17j5xg,1,28.9,89.7,2025-06-18T14:25:00.790Z,2025-06-18T14:25:02Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5774695995,212,16.4,5774695989,56,Back,5774695993,141,65.7,5774695997,213,4.80,5774695991,140,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276399,243,1,1,24,11,ea3yd0dgq6uy6pupkpn17j5xg,1,30.0,64.3,2025-06-18T14:25:02.262Z,2025-06-18T14:25:03Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5774696007,212,10.6,5774696005,141,72.4,5774696009,213,0.55,5774696001,56,Back,5774696003,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276403,244,1,1,24,13,ea3yd0dgq6uy6pupkpn17j5xg,1,38.6,72.4,2025-06-18T14:25:03.845Z,2025-06-18T14:25:05Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5774696031,140,24.6,5774696041,156,,5774696033,141,80.5,5774696035,212,15.7,5774696037,213,2.78,5774696029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276409,245,1,1,24,14,ea3yd0dgq6uy6pupkpn17j5xg,1,24.6,80.5,2025-06-18T14:25:05.670Z,2025-06-18T14:25:07Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5774696057,56,Back,5774696065,213,0.77,5774696061,141,93.2,5774696063,212,12.3,5774696059,140,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276413,246,1,1,24,17,ea3yd0dgq6uy6pupkpn17j5xg,1,34.4,88.4,2025-06-18T14:25:07.798Z,2025-06-18T14:25:11Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5774696093,140,32.4,5774696095,141,82.1,5774696099,213,4.26,5774696097,212,4.8,5774696091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276419,247,1,1,24,20,ea3yd0dgq6uy6pupkpn17j5xg,1,39.3,77.9,2025-06-18T14:25:11.366Z,2025-06-18T14:25:17Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5774696127,212,10.1,5774696125,141,90.5,5774696121,56,Back,5774696129,213,2.13,5774696123,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276431,248,1,1,24,26,ea3yd0dgq6uy6pupkpn17j5xg,0,42.3,88.9,2025-06-18T14:25:17.319Z,2025-06-18T14:25:23Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5774696179,141,74.8,5774696175,56,Center,5774696181,212,59.2,5774696173,155,,5774696177,140,97.9,5774696183,213,6.12,5774696185,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276449,272,1,1,24,45,2rdnn9p03qrmmv34tyx1nahpa,0,9.7,51.6,2025-06-18T14:25:36.551Z,2025-06-18T14:25:40Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5774696317,140,65.9,5774696321,212,59.0,5774696319,141,54.3,5774696315,56,Center,5774696313,198,,5774696311,157,,5774696325,1,,5774696323,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276453,249,12,1,24,49,ea3yd0dgq6uy6pupkpn17j5xg,1,26.6,38.3,2025-06-18T14:25:39.966Z,2025-06-18T14:32:11Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5774696345,212,2.5,5774696341,140,28.5,5774696343,141,36.2,5774696339,56,Back,5774696347,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823277135,335,61,1,24,50,2rdnn9p03qrmmv34tyx1nahpa,1,68.4,52.1,2025-06-18T14:25:41.173Z,2025-06-18T14:32:31Z,dprt62xpys5habrdk1kg6sbu1,A. Akinyemi,,,5774700639,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276461,250,1,1,24,51,ea3yd0dgq6uy6pupkpn17j5xg,0,29.1,31.9,2025-06-18T14:25:42.567Z,2025-06-18T14:25:44Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5774696399,157,,5774696401,56,Right,5774696411,1,,5774696403,140,65.0,5774696405,141,0.0,5774696409,213,5.74,5774696407,212,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276463,251,5,1,24,53,ea3yd0dgq6uy6pupkpn17j5xg,0,67.2,-1.6,2025-06-18T14:25:44.417Z,2025-06-18T14:25:49Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5774696467,233,273,5774696415,347,,5774696413,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276469,273,5,1,24,53,2rdnn9p03qrmmv34tyx1nahpa,1,32.8,101.6,2025-06-18T14:25:44.417Z,2025-06-18T14:53:19Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5774696447,347,,5774696459,233,251,5774696445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276475,274,1,1,25,0,2rdnn9p03qrmmv34tyx1nahpa,1,29.5,100.0,2025-06-18T14:25:50.910Z,2025-06-18T14:25:54Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5774696525,213,4.40,5774696523,212,15.8,5774696517,56,Back,5774696521,141,79.9,5774696519,140,24.8,5774696515,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276479,275,1,1,25,3,2rdnn9p03qrmmv34tyx1nahpa,1,26.9,80.2,2025-06-18T14:25:54.451Z,2025-06-18T14:25:56Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5774696545,141,88.3,5774696549,213,2.48,5774696541,56,Back,5774696543,140,20.1,5774696547,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276481,276,1,1,25,5,2rdnn9p03qrmmv34tyx1nahpa,1,20.1,88.3,2025-06-18T14:25:56.246Z,2025-06-18T14:25:58Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5774696557,140,12.7,5774696561,212,9.1,5774696559,141,81.2,5774696563,213,3.70,5774696555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276489,277,1,1,25,7,2rdnn9p03qrmmv34tyx1nahpa,1,12.6,81.2,2025-06-18T14:25:58.238Z,2025-06-18T14:25:59Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5774696587,56,Back,5774696591,141,95.3,5774696595,213,1.36,5774696593,212,9.8,5774696589,140,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276493,278,1,1,25,8,2rdnn9p03qrmmv34tyx1nahpa,1,14.6,95.3,2025-06-18T14:25:59.470Z,2025-06-18T14:26:00Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5774696609,140,14.1,5774696607,56,Back,5774696615,213,4.66,5774696611,141,81.2,5774696613,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276495,279,1,1,25,10,2rdnn9p03qrmmv34tyx1nahpa,1,14.0,81.2,2025-06-18T14:26:00.806Z,2025-06-18T14:26:03Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5774696631,213,5.86,5774696627,141,69.6,5774696625,140,30.5,5774696629,212,19.0,5774696623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276505,280,1,1,25,13,2rdnn9p03qrmmv34tyx1nahpa,1,37.1,61.2,2025-06-18T14:26:03.742Z,2025-06-18T14:26:12Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5774696695,56,Back,5774696699,141,34.8,5774696703,213,4.97,5774696697,140,41.6,5774696701,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276511,281,1,1,25,21,2rdnn9p03qrmmv34tyx1nahpa,1,38.2,30.3,2025-06-18T14:26:12.262Z,2025-06-18T14:26:17Z,5msckfem6wvr8h2egmxqgn5zo,J. Kanga,,,5774696731,56,Back,5774696733,140,24.5,5774696739,213,2.23,5774696735,141,57.8,5774696737,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276513,282,1,1,25,27,2rdnn9p03qrmmv34tyx1nahpa,1,27.1,51.6,2025-06-18T14:26:17.813Z,2025-06-18T14:26:20Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5774696749,141,18.2,5774696745,56,Back,5774696747,140,30.9,5774696751,212,23.1,5774696753,213,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276517,283,1,1,25,29,2rdnn9p03qrmmv34tyx1nahpa,1,30.9,18.3,2025-06-18T14:26:20.478Z,2025-06-18T14:26:24Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5774696767,212,11.8,5774696763,140,40.9,5774696765,141,26.1,5774696761,56,Back,5774696769,213,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276521,253,83,1,25,32,ea3yd0dgq6uy6pupkpn17j5xg,0,57.2,71.4,2025-06-18T14:26:23.095Z,2025-06-18T14:30:25Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5774699579,399,bt9canh10jbb5pms11dzi1j2t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276519,284,43,1,25,33,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-06-18T14:26:24.094Z,2025-06-18T14:30:19Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5774699527,144,50,5774696773,56,Back,5774696791,233,253,5774696775,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276527,254,83,1,25,33,ea3yd0dgq6uy6pupkpn17j5xg,0,55.7,64.6,2025-06-18T14:26:24.397Z,2025-06-18T14:30:27Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5774696821,399,bt9canh10jbb5pms11dzi1j2t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276525,285,1,1,25,34,2rdnn9p03qrmmv34tyx1nahpa,1,40.9,26.1,2025-06-18T14:26:25.054Z,2025-06-18T14:26:26Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5774696793,56,Back,5774696795,140,41.5,5774696799,212,17.1,5774696797,141,51.2,5774696801,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276529,286,1,1,25,35,2rdnn9p03qrmmv34tyx1nahpa,1,41.5,51.2,2025-06-18T14:26:26.337Z,2025-06-18T14:26:30Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5774696815,212,11.4,5774696813,141,62.9,5774696817,213,2.37,5774696809,56,Back,5774696811,140,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276539,287,1,1,25,40,2rdnn9p03qrmmv34tyx1nahpa,1,43.1,51.6,2025-06-18T14:26:31.398Z,2025-06-18T14:26:34Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5774696877,141,21.8,5774696879,212,25.1,5774696875,140,57.2,5774696873,56,Center,5774696881,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276533,255,43,1,25,42,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-06-18T14:26:32.726Z,2025-06-18T14:30:52Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5774696851,56,Center,5774696853,285,0,5774699797,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276541,288,1,1,25,44,2rdnn9p03qrmmv34tyx1nahpa,1,57.2,21.8,2025-06-18T14:26:34.694Z,2025-06-18T14:26:36Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5774696895,213,5.41,5774696891,141,5.5,5774696893,212,14.5,5774696889,140,66.1,5774696887,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276553,289,1,1,25,45,2rdnn9p03qrmmv34tyx1nahpa,1,66.1,5.5,2025-06-18T14:26:36.510Z,2025-06-18T14:26:40Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5774696953,213,1.16,5774696949,141,14.1,5774696945,56,Right,5774696947,140,68.5,5774696951,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
