id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2799574213,219,1,1,27,15,2rdnn9p03qrmmv34tyx1nahpa,1,56.5,63.0,2025-04-12T11:57:55.761Z,2025-04-12T11:57:57Z,6j8sbzewfzr0kjs2acm6r7tw4,O. Tiitinen,,,5643523553,213,3.64,5643523551,212,14.5,5643523545,56,Back,5643523549,141,52.8,5643523547,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799574255,220,1,1,27,17,2rdnn9p03qrmmv34tyx1nahpa,1,44.4,52.8,2025-04-12T11:57:57.114Z,2025-04-12T11:58:04Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5643523779,140,47.2,5643523783,212,18.1,5643523781,141,79.1,5643523785,213,1.41,5643523777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799574261,221,4,1,27,24,2rdnn9p03qrmmv34tyx1nahpa,1,46.8,76.2,2025-04-12T11:58:04.321Z,2025-04-12T12:26:39Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5643523851,265,,5643523849,152,,5643523845,13,,5643523853,286,,5643523961,233,197,5643523847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799574273,197,4,1,27,24,7efqk7uh63928il0yffxijnv7,0,53.2,23.8,2025-04-12T11:58:04.322Z,2025-04-12T12:26:39Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5643523927,152,,5643523931,285,,5643523923,13,,5643523929,265,,5643523981,233,221,5643523925,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799574313,222,1,1,27,28,2rdnn9p03qrmmv34tyx1nahpa,1,46.0,80.2,2025-04-12T11:58:08.762Z,2025-04-12T11:58:13Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5643524141,152,,5643524151,213,4.30,5643524149,212,19.9,5643524145,140,38.5,5643524143,56,Back,5643524339,189,,5643524147,141,53.4,5643524139,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799574339,223,1,1,27,30,2rdnn9p03qrmmv34tyx1nahpa,1,38.5,53.4,2025-04-12T11:58:10.025Z,2025-04-12T11:58:13Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5643524317,140,47.4,5643524321,212,26.2,5643524319,141,17.4,5643524323,213,5.08,5643524315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799574397,224,1,1,27,35,2rdnn9p03qrmmv34tyx1nahpa,1,50.7,16.1,2025-04-12T11:58:14.897Z,2025-04-12T11:58:18Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5643524609,141,17.6,5643524605,56,Right,5643524607,140,69.5,5643524611,212,19.8,5643524613,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799574401,225,61,1,27,38,2rdnn9p03qrmmv34tyx1nahpa,0,67.3,16.5,2025-04-12T11:58:18.802Z,2025-04-12T11:58:19Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5643524617,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799574421,198,1,1,27,39,7efqk7uh63928il0yffxijnv7,0,42.3,83.5,2025-04-12T11:58:19.776Z,2025-04-12T12:14:42Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5643524735,140,47.0,5643524739,212,5.0,5643524733,56,Back,5643524743,236,,5643524741,213,0.16,5643524737,141,84.7,5643524749,286,,5643524745,233,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799574411,226,74,1,27,39,2rdnn9p03qrmmv34tyx1nahpa,1,63.7,15.0,2025-04-12T11:58:19.777Z,2025-04-12T12:14:39Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5643524667,285,,5643524665,56,Right,5643524767,233,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799574447,227,1,1,27,41,2rdnn9p03qrmmv34tyx1nahpa,1,65.4,17.0,2025-04-12T11:58:21.073Z,2025-04-12T12:14:40Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5643524871,212,27.8,5643524865,56,Back,5643524869,141,47.8,5643524873,213,2.29,5643524867,140,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799574489,228,1,1,27,44,2rdnn9p03qrmmv34tyx1nahpa,1,50.5,47.5,2025-04-12T11:58:23.946Z,2025-04-12T11:58:28Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5643525139,141,68.2,5643525143,213,0.84,5643525135,56,Center,5643525141,212,18.8,5643525137,140,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799574501,229,1,1,27,48,2rdnn9p03qrmmv34tyx1nahpa,1,65.5,70.3,2025-04-12T11:58:28.264Z,2025-04-12T11:58:29Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5643525223,140,54.6,5643525229,213,3.97,5643525225,141,51.9,5643525221,56,Center,5643525227,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799574515,230,1,1,27,49,2rdnn9p03qrmmv34tyx1nahpa,1,54.6,51.9,2025-04-12T11:58:29.753Z,2025-04-12T11:58:31Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5643525327,212,8.0,5643525329,213,6.18,5643525325,141,50.7,5643525323,140,62.2,5643525319,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799574553,231,1,1,27,51,2rdnn9p03qrmmv34tyx1nahpa,1,62.2,50.7,2025-04-12T11:58:31.785Z,2025-04-12T11:58:34Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5643525557,212,19.1,5643525553,140,61.6,5643525555,141,22.7,5643525559,213,4.68,5643525551,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799574593,232,1,1,27,54,2rdnn9p03qrmmv34tyx1nahpa,1,61.5,22.2,2025-04-12T11:58:34.849Z,2025-04-12T11:58:38Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5643525753,141,4.7,5643525749,56,Right,5643525759,213,5.42,5643525755,212,15.7,5643525751,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799574607,233,1,1,27,58,2rdnn9p03qrmmv34tyx1nahpa,1,71.3,4.7,2025-04-12T11:58:38.664Z,2025-04-12T11:58:40Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5643525853,212,8.3,5643525843,140,63.7,5643525839,56,Right,5643525849,141,8.3,5643525855,213,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799574645,234,1,1,28,0,2rdnn9p03qrmmv34tyx1nahpa,1,63.7,8.3,2025-04-12T11:58:40.033Z,2025-04-12T11:58:43Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5643526047,56,Center,5643526051,141,23.1,5643526055,213,1.39,5643526049,140,65.5,5643526053,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799574669,235,1,1,28,3,2rdnn9p03qrmmv34tyx1nahpa,1,65.5,23.3,2025-04-12T11:58:43.449Z,2025-04-12T11:58:45Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5643526177,213,1.87,5643526169,56,Center,5643526173,141,45.1,5643526171,140,61.2,5643526175,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799574695,236,1,1,28,5,2rdnn9p03qrmmv34tyx1nahpa,1,61.2,45.1,2025-04-12T11:58:45.329Z,2025-04-12T11:58:49Z,6j8sbzewfzr0kjs2acm6r7tw4,O. Tiitinen,,,5643526351,56,Right,5643526359,213,5.12,5643526355,141,7.6,5643526353,140,71.7,5643526357,212,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799574705,237,1,1,28,9,2rdnn9p03qrmmv34tyx1nahpa,1,71.7,7.6,2025-04-12T11:58:49.705Z,2025-04-12T12:15:36Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5643526417,141,11.6,5643526413,56,Right,5643526421,213,2.73,5643526419,212,6.8,5643526415,140,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799574733,238,1,1,28,11,2rdnn9p03qrmmv34tyx1nahpa,1,65.8,11.6,2025-04-12T11:58:51.465Z,2025-04-12T11:58:55Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5643526567,212,8.7,5643526563,140,64.1,5643526561,56,Center,5643526565,141,24.1,5643526569,213,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799574779,239,1,1,28,15,2rdnn9p03qrmmv34tyx1nahpa,1,64.1,24.1,2025-04-12T11:58:55.161Z,2025-04-12T11:58:58Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5643526817,213,5.65,5643526809,56,Right,5643526811,140,71.9,5643526815,212,10.2,5643526813,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799574789,240,1,1,28,18,2rdnn9p03qrmmv34tyx1nahpa,1,71.9,15.2,2025-04-12T11:58:58.121Z,2025-04-12T12:15:44Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5643526867,141,25.9,5643526861,56,Center,5643526871,213,2.23,5643526869,212,9.2,5643526865,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799574809,241,1,1,28,19,2rdnn9p03qrmmv34tyx1nahpa,1,66.5,25.9,2025-04-12T11:58:59.177Z,2025-04-12T11:59:01Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5643526967,140,73.9,5643526973,213,5.25,5643526971,212,15.2,5643526969,141,6.7,5643526965,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799574843,242,1,1,28,21,2rdnn9p03qrmmv34tyx1nahpa,1,74.1,6.2,2025-04-12T11:59:01.016Z,2025-04-12T11:59:04Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5643527191,213,2.08,5643527183,140,69.0,5643527181,56,Right,5643527185,141,20.4,5643527189,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799574885,243,1,1,28,24,2rdnn9p03qrmmv34tyx1nahpa,1,69.0,20.4,2025-04-12T11:59:04.289Z,2025-04-12T11:59:07Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5643527387,212,9.2,5643527383,140,72.1,5643527385,141,7.7,5643527389,213,5.07,5643527381,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799574909,244,1,1,28,27,2rdnn9p03qrmmv34tyx1nahpa,1,73.9,8.2,2025-04-12T11:59:07.217Z,2025-04-12T11:59:09Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5643527515,212,4.7,5643527511,140,77.1,5643527513,141,3.4,5643527517,213,5.51,5643527509,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799574935,245,1,1,28,29,2rdnn9p03qrmmv34tyx1nahpa,1,77.8,3.5,2025-04-12T11:59:09.681Z,2025-04-12T11:59:11Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5643527683,141,14.3,5643527679,56,Right,5643527681,140,83.0,5643527685,212,9.2,5643527687,213,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799574941,246,1,1,28,31,2rdnn9p03qrmmv34tyx1nahpa,1,83.0,14.3,2025-04-12T11:59:11.313Z,2025-04-12T11:59:13Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5643527701,212,8.3,5643527749,156,,5643527695,56,Right,5643527699,141,12.5,5643527703,213,3.29,5643527697,140,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799574991,247,1,1,28,33,2rdnn9p03qrmmv34tyx1nahpa,1,75.0,13.8,2025-04-12T11:59:13.041Z,2025-04-12T11:59:16Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5643527953,140,72.5,5643527951,56,Center,5643527955,141,45.4,5643527959,213,1.69,5643527957,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799575021,248,1,1,28,36,2rdnn9p03qrmmv34tyx1nahpa,1,73.7,49.7,2025-04-12T11:59:15.952Z,2025-04-12T11:59:18Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5643528037,141,57.9,5643528041,213,0.72,5643528039,212,8.4,5643528035,140,79.7,5643528033,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799575033,199,83,1,28,37,7efqk7uh63928il0yffxijnv7,0,28.5,44.2,2025-04-12T11:59:17.483Z,2025-04-12T12:17:02Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5643528225,399,7wysiv77u3wt6pk31uzzl7dre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799575035,249,1,1,28,38,2rdnn9p03qrmmv34tyx1nahpa,1,79.7,57.9,2025-04-12T11:59:18.457Z,2025-04-12T11:59:20Z,7wysiv77u3wt6pk31uzzl7dre,T. Hytönen,,,5643528119,212,7.6,5643528115,140,77.6,5643528113,56,Center,5643528121,213,4.42,5643528117,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799575049,250,43,1,28,40,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-04-12T11:59:20.697Z,2025-04-12T12:17:13Z,6j8sbzewfzr0kjs2acm6r7tw4,O. Tiitinen,,,5643631929,144,3,5643528195,286,0,5643528193,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799575075,251,1,1,28,42,2rdnn9p03qrmmv34tyx1nahpa,0,78.7,51.8,2025-04-12T11:59:22.089Z,2025-04-12T11:59:24Z,6j8sbzewfzr0kjs2acm6r7tw4,O. Tiitinen,,,5643528353,56,Center,5643528355,140,95.4,5643528359,141,62.3,5643528363,212,18.9,5643528367,213,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799575137,200,12,1,28,44,7efqk7uh63928il0yffxijnv7,1,2.6,33.7,2025-04-12T11:59:24.707Z,2025-04-12T11:59:28Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5643528677,56,Back,5643528685,213,4.92,5643528681,141,17.7,5643528679,140,4.8,5643528683,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799575147,252,3,1,28,48,2rdnn9p03qrmmv34tyx1nahpa,0,93.5,83.4,2025-04-12T11:59:28.850Z,2025-04-12T12:27:27Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5643637991,286,,5643638649,233,201,5643528737,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799575139,201,7,1,28,48,7efqk7uh63928il0yffxijnv7,0,6.5,16.6,2025-04-12T11:59:28.851Z,2025-04-12T12:27:27Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5643528689,56,Back,5643638313,285,,5643638621,233,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799575167,203,1,1,28,50,7efqk7uh63928il0yffxijnv7,1,6.1,15.3,2025-04-12T11:59:30.803Z,2025-04-12T11:59:32Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5643528893,212,9.4,5643528889,140,12.6,5643528891,141,5.8,5643528887,56,Back,5643528895,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799575191,205,1,1,28,53,7efqk7uh63928il0yffxijnv7,1,25.0,4.3,2025-04-12T11:59:33.251Z,2025-04-12T11:59:34Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5643529009,212,31.2,5643529005,140,36.4,5643529003,56,Back,5643529007,141,46.7,5643529011,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799575203,206,1,1,28,54,7efqk7uh63928il0yffxijnv7,1,36.4,46.7,2025-04-12T11:59:34.563Z,2025-04-12T11:59:36Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5643529083,140,34.6,5643529089,213,4.53,5643529085,141,31.9,5643529081,56,Back,5643529087,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799575225,207,1,1,28,56,7efqk7uh63928il0yffxijnv7,1,36.0,36.6,2025-04-12T11:59:36.147Z,2025-04-12T11:59:38Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5643529221,212,7.5,5643529217,140,30.4,5643529223,213,2.48,5643529219,141,43.4,5643529215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799575275,208,1,1,28,58,7efqk7uh63928il0yffxijnv7,1,30.4,43.4,2025-04-12T11:59:38.323Z,2025-04-12T11:59:42Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5643529427,141,96.0,5643529431,213,0.84,5643529423,56,Left,5643529433,1,,5643529421,155,,5643529429,212,48.1,5643529425,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799575303,209,1,1,29,2,7efqk7uh63928il0yffxijnv7,1,61.6,94.5,2025-04-12T11:59:42.083Z,2025-04-12T11:59:44Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5643529583,141,89.6,5643529579,56,Left,5643529585,212,9.7,5643529581,140,52.9,5643529587,213,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799575333,210,1,1,29,4,7efqk7uh63928il0yffxijnv7,1,55.1,89.1,2025-04-12T11:59:44.035Z,2025-04-12T11:59:47Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5643529725,141,65.2,5643529729,213,4.58,5643529721,56,Center,5643529723,140,53.0,5643529727,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799575367,211,1,1,29,7,7efqk7uh63928il0yffxijnv7,1,53.8,59.6,2025-04-12T11:59:47.363Z,2025-04-12T11:59:50Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5643529907,213,0.39,5643529903,141,65.8,5643529899,56,Center,5643529905,212,11.0,5643529901,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799575393,212,1,1,29,10,7efqk7uh63928il0yffxijnv7,1,63.5,65.8,2025-04-12T11:59:50.483Z,2025-04-12T12:01:24Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5643530061,212,17.7,5643530057,140,46.7,5643530063,213,3.19,5643530059,141,64.6,5643530055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799575425,213,1,1,29,14,7efqk7uh63928il0yffxijnv7,1,51.4,54.2,2025-04-12T11:59:54.163Z,2025-04-12T11:59:56Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5643530203,213,4.41,5643530197,140,47.5,5643530201,212,13.7,5643530195,56,Back,5643530199,141,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799575461,214,1,1,29,16,7efqk7uh63928il0yffxijnv7,1,47.1,30.7,2025-04-12T11:59:56.179Z,2025-04-12T12:00:00Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5643530387,141,51.2,5643530391,213,2.07,5643530383,56,Back,5643530389,212,15.9,5643530385,140,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799575491,215,1,1,29,20,7efqk7uh63928il0yffxijnv7,1,47.3,56.6,2025-04-12T12:00:00.196Z,2025-04-12T12:00:03Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5643530523,212,20.6,5643530519,140,46.4,5643530521,141,86.9,5643530517,56,Back,5643530525,213,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799575529,216,1,1,29,23,7efqk7uh63928il0yffxijnv7,1,46.9,88.0,2025-04-12T12:00:03.283Z,2025-04-12T12:00:07Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5643530687,212,19.8,5643530693,213,0.28,5643530681,56,Left,5643530685,141,96.0,5643530683,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799575535,217,1,1,29,27,7efqk7uh63928il0yffxijnv7,1,69.6,90.9,2025-04-12T12:00:07.475Z,2025-04-12T12:00:08Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5643530727,212,7.8,5643530723,140,64.9,5643530725,141,82.1,5643530729,213,4.02,5643530721,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799575557,218,1,1,29,28,7efqk7uh63928il0yffxijnv7,1,64.9,82.1,2025-04-12T12:00:08.099Z,2025-04-12T12:00:10Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5643530871,56,Left,5643530875,140,57.2,5643530879,141,96.0,5643530883,213,2.28,5643530881,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799575599,219,1,1,29,30,7efqk7uh63928il0yffxijnv7,1,57.7,96.2,2025-04-12T12:00:10.291Z,2025-04-12T12:00:13Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5643531061,212,16.0,5643531057,140,57.1,5643531063,213,4.67,5643531055,56,Center,5643531059,141,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799575615,253,83,1,29,33,2rdnn9p03qrmmv34tyx1nahpa,0,48.5,26.1,2025-04-12T12:00:13.657Z,2025-04-12T12:00:23Z,6j8sbzewfzr0kjs2acm6r7tw4,O. Tiitinen,,,5643531931,399,80115v2kkgjym3ubywmkz654a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799575681,220,4,1,29,35,7efqk7uh63928il0yffxijnv7,1,54.0,74.6,2025-04-12T12:00:15.736Z,2025-04-12T12:00:22Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5643531517,152,,5643531553,233,254,5643531521,286,,5643531513,13,,5643531519,265,,5643531515,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799575651,254,4,1,29,35,2rdnn9p03qrmmv34tyx1nahpa,0,46.0,25.4,2025-04-12T12:00:15.737Z,2025-04-12T12:00:23Z,6j8sbzewfzr0kjs2acm6r7tw4,O. Tiitinen,,,5643531379,265,,5643531375,56,Back,5643531373,13,,5643531597,233,220,5643531381,285,,5643531377,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799575883,221,1,1,29,51,7efqk7uh63928il0yffxijnv7,1,51.3,72.0,2025-04-12T12:00:31.395Z,2025-04-12T12:00:32Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5643532617,140,53.1,5643532621,212,13.2,5643532613,152,,5643532615,56,Left,5643532623,213,1.43,5643532619,141,91.2,5643532611,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799575911,222,1,1,29,52,7efqk7uh63928il0yffxijnv7,1,53.3,90.9,2025-04-12T12:00:32.579Z,2025-04-12T12:00:34Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5643532795,213,5.49,5643532791,141,80.6,5643532787,56,Left,5643532789,140,59.9,5643532793,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799575977,223,1,1,29,54,7efqk7uh63928il0yffxijnv7,1,57.6,78.4,2025-04-12T12:00:34.579Z,2025-04-12T12:00:38Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5643533157,56,Back,5643533161,141,69.7,5643533165,213,3.45,5643533163,212,19.3,5643533159,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799576015,224,43,1,29,58,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-04-12T12:00:38.757Z,2025-04-12T12:20:19Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5643533415,155,0,5643533423,212,43.7,5643533419,140,79.1,5643533425,213,0.50,5643533421,141,100.0,5643533427,1,0,5643648619,144,1,5643533417,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799576019,225,2,1,30,1,7efqk7uh63928il0yffxijnv7,1,41.3,66.9,2025-04-12T12:00:41.186Z,2025-04-12T12:20:29Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5643544353,7,dtdqh03syykiv1cjstn2lhkvd,5643544357,141,97.9,5643544355,140,74.8,5643649105,1,,5643533441,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799576221,256,55,1,30,1,2rdnn9p03qrmmv34tyx1nahpa,1,19.2,8.8,2025-04-12T12:00:41.187Z,2025-04-12T12:26:41Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5643649589,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799576043,255,43,1,30,2,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-04-12T12:00:42.745Z,2025-04-12T12:01:04Z,7wysiv77u3wt6pk31uzzl7dre,T. Hytönen,,,5643533565,347,0,5643533561,56,Back,5643535691,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
