id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/18/id,qualifier/18/qualifierId
2803049029,176,1,1,18,59,2rdnn9p03qrmmv34tyx1nahpa,1,64.0,71.2,2025-04-19T14:19:16.567Z,2025-04-19T14:19:17Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5662659529,213,2.39,5662659523,140,53.3,5662659525,141,86.6,5662659521,56,Left,5662659527,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803049191,177,1,1,19,0,2rdnn9p03qrmmv34tyx1nahpa,1,53.3,86.6,2025-04-19T14:19:17.407Z,2025-04-19T14:19:22Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5662660297,140,24.2,5662660295,56,Back,5662660307,1,,5662660303,213,3.79,5662660301,212,38.2,5662660299,141,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803049225,178,1,1,19,5,2rdnn9p03qrmmv34tyx1nahpa,1,24.4,51.6,2025-04-19T14:19:21.904Z,2025-04-19T14:19:23Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5662660489,140,38.0,5662660491,141,55.5,5662660495,212,14.5,5662660487,56,Back,5662660499,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803049317,179,1,1,19,6,2rdnn9p03qrmmv34tyx1nahpa,1,38.2,55.5,2025-04-19T14:19:23.175Z,2025-04-19T14:19:26Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5662660959,140,33.4,5662660961,141,31.8,5662660965,213,4.41,5662660963,212,16.9,5662660957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803049407,180,1,1,19,9,2rdnn9p03qrmmv34tyx1nahpa,0,33.2,30.9,2025-04-19T14:19:26.255Z,2025-04-19T14:19:29Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5662661397,155,,5662661411,212,43.9,5662661401,56,Center,5662661405,140,74.8,5662661417,1,,5662661409,141,37.9,5662661413,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803049477,145,1,1,19,13,8sy0cxovuxo76tuoas3uo55xj,1,26.1,53.9,2025-04-19T14:19:29.875Z,2025-04-19T14:19:31Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5662661731,56,Back,5662661745,212,4.1,5662661741,141,57.3,5662661737,140,29.3,5662661727,3,,5662661747,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803049579,147,1,1,19,15,8sy0cxovuxo76tuoas3uo55xj,1,35.4,54.3,2025-04-19T14:19:32.509Z,2025-04-19T14:19:36Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5662662159,56,Center,5662662165,212,35.4,5662662163,141,33.3,5662662161,140,66.3,5662662167,213,5.87,5662662169,1,,5662662157,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803049595,148,1,1,19,19,8sy0cxovuxo76tuoas3uo55xj,0,70.5,38.5,2025-04-19T14:19:35.948Z,2025-04-19T14:19:36Z,4lgvhmh5otjikwqiwbc2yu8kp,E. Banza,,,5662662235,213,1.14,5662662233,212,8.6,5662662231,141,50.0,5662662227,56,Center,5662662229,140,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803049651,181,1,1,19,20,2rdnn9p03qrmmv34tyx1nahpa,1,30.9,42.2,2025-04-19T14:19:37.559Z,2025-04-19T14:19:38Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5662662481,213,0.82,5662662477,212,19.2,5662662473,141,62.9,5662662469,140,43.3,5662662465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803049923,183,1,1,19,25,2rdnn9p03qrmmv34tyx1nahpa,1,47.5,66.3,2025-04-19T14:19:42.311Z,2025-04-19T14:19:49Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5662663871,155,,5662663875,140,77.0,5662663879,212,50.2,5662663881,213,5.38,5662663873,56,Right,5662663877,141,8.2,5662663883,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803049965,184,1,1,19,32,2rdnn9p03qrmmv34tyx1nahpa,1,84.9,18.2,2025-04-19T14:19:49.167Z,2025-04-19T14:19:50Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5662664077,140,93.7,5662664083,213,0.65,5662664075,56,Center,5662664079,141,28.5,5662664081,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803049989,185,1,1,19,34,2rdnn9p03qrmmv34tyx1nahpa,0,93.7,28.5,2025-04-19T14:19:50.809Z,2025-04-19T14:20:03Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5662664207,168,,5662664221,213,1.94,5662664215,212,7.8,5662664213,141,39.2,5662664209,56,Center,5662664211,140,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803050005,149,8,1,19,35,8sy0cxovuxo76tuoas3uo55xj,1,12.7,58.7,2025-04-19T14:19:51.965Z,2025-04-19T14:19:52Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5662664271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803050075,151,1,1,19,36,8sy0cxovuxo76tuoas3uo55xj,1,12.3,61.8,2025-04-19T14:19:53.279Z,2025-04-19T14:19:54Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5662664629,213,0.73,5662664621,141,75.0,5662664625,212,13.5,5662664617,140,21.9,5662664615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803050097,152,3,1,19,37,8sy0cxovuxo76tuoas3uo55xj,0,22.2,79.8,2025-04-19T14:19:54.364Z,2025-04-19T15:53:56Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5662664731,285,,5662664729,56,Back,5662664983,233,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803050123,186,7,1,19,37,2rdnn9p03qrmmv34tyx1nahpa,1,77.8,20.2,2025-04-19T14:19:54.365Z,2025-04-19T15:53:56Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5662664855,56,Right,5662664857,286,,5662664943,233,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803050159,188,1,1,19,39,2rdnn9p03qrmmv34tyx1nahpa,1,78.9,19.1,2025-04-19T14:19:56.007Z,2025-04-19T14:19:57Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5662665043,56,Right,5662665047,141,15.3,5662665049,212,20.1,5662665045,140,59.9,5662665053,213,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803050207,189,1,1,19,40,2rdnn9p03qrmmv34tyx1nahpa,1,59.9,15.2,2025-04-19T14:19:57.511Z,2025-04-19T14:19:59Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5662665271,212,23.9,5662665267,140,46.0,5662665269,141,43.1,5662665273,213,2.23,5662665265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803050281,190,1,1,19,43,2rdnn9p03qrmmv34tyx1nahpa,1,46.0,43.1,2025-04-19T14:19:59.743Z,2025-04-19T14:20:03Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5662665725,213,0.79,5662665721,141,68.2,5662665723,212,23.9,5662665717,56,Center,5662665719,140,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803050335,191,1,1,19,47,2rdnn9p03qrmmv34tyx1nahpa,1,58.5,71.1,2025-04-19T14:20:04.486Z,2025-04-19T14:20:05Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5662665987,213,0.51,5662665983,141,93.5,5662665985,212,31.2,5662665979,56,Left,5662665981,140,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803050383,192,1,1,19,49,2rdnn9p03qrmmv34tyx1nahpa,1,84.4,93.5,2025-04-19T14:20:05.662Z,2025-04-19T14:20:07Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5662666237,56,Center,5662666249,213,3.76,5662666243,141,74.8,5662666247,212,22.0,5662666239,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803050431,193,1,1,19,50,2rdnn9p03qrmmv34tyx1nahpa,1,68.6,70.3,2025-04-19T14:20:07.502Z,2025-04-19T14:20:09Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5662666519,141,56.4,5662666515,56,Center,5662666523,213,4.16,5662666521,212,11.1,5662666517,140,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803050511,194,1,1,19,52,2rdnn9p03qrmmv34tyx1nahpa,1,63.0,56.3,2025-04-19T14:20:09.439Z,2025-04-19T14:20:12Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5662666905,56,Center,5662666913,213,5.20,5662666909,141,43.6,5662666907,140,67.4,5662666911,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803050641,195,1,1,19,55,2rdnn9p03qrmmv34tyx1nahpa,1,76.7,43.1,2025-04-19T14:20:12.535Z,2025-04-19T14:20:18Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5662667585,212,6.3,5662667581,141,34.0,5662667589,213,4.91,5662667573,56,Center,5662667575,140,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803050679,196,1,1,20,1,2rdnn9p03qrmmv34tyx1nahpa,1,78.0,30.4,2025-04-19T14:20:18.583Z,2025-04-19T14:20:20Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5662667771,213,3.29,5662667763,56,Center,5662667767,141,27.3,5662667769,212,14.0,5662667765,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803050787,197,1,1,20,4,2rdnn9p03qrmmv34tyx1nahpa,1,64.3,27.0,2025-04-19T14:20:20.647Z,2025-04-19T14:20:25Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5662668377,56,Right,5662668381,141,14.7,5662668385,213,5.51,5662668383,212,12.0,5662668379,140,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803050827,198,1,1,20,9,2rdnn9p03qrmmv34tyx1nahpa,1,75.1,14.4,2025-04-19T14:20:25.711Z,2025-04-19T14:20:27Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5662668593,212,7.7,5662668589,140,78.0,5662668587,56,Right,5662668595,213,5.12,5662668591,141,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803050867,199,1,1,20,11,2rdnn9p03qrmmv34tyx1nahpa,1,78.9,4.1,2025-04-19T14:20:27.679Z,2025-04-19T14:20:29Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5662668775,56,Right,5662668777,140,74.4,5662668785,213,2.35,5662668781,212,6.7,5662668779,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803051031,200,1,1,20,12,2rdnn9p03qrmmv34tyx1nahpa,1,73.7,12.3,2025-04-19T14:20:29.430Z,2025-04-19T14:20:35Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5662669557,213,5.84,5662669555,212,7.9,5662669553,141,7.3,5662669551,140,80.5,5662669549,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803051129,201,1,1,20,19,2rdnn9p03qrmmv34tyx1nahpa,1,89.4,10.6,2025-04-19T14:20:35.703Z,2025-04-19T14:20:41Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5662670051,213,2.40,5662670047,141,18.9,5662670043,56,Right,5662670045,140,83.5,5662670049,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803051151,153,45,1,20,24,8sy0cxovuxo76tuoas3uo55xj,0,21.0,69.8,2025-04-19T14:20:41.215Z,2025-04-19T14:20:46Z,btr893a8ljoe8av97ji8kwr11,A. Tarvonen,,,5662670151,56,Back,5662670153,285,,5662670283,233,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803051159,202,3,1,20,24,2rdnn9p03qrmmv34tyx1nahpa,1,79.0,30.2,2025-04-19T14:20:41.215Z,2025-04-19T14:20:45Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5662670251,233,153,5662670197,286,,5662670195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803051227,203,50,1,20,25,2rdnn9p03qrmmv34tyx1nahpa,1,82.4,33.5,2025-04-19T14:20:42.255Z,2025-04-19T14:35:48Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5662786485,233,156,5662670593,56,Center,5662670595,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803051905,156,7,1,20,25,8sy0cxovuxo76tuoas3uo55xj,0,17.6,66.5,2025-04-19T14:20:42.256Z,2025-04-19T14:35:46Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5662786445,233,203,5662673949,56,Back,5662673951,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803051273,204,1,1,20,26,2rdnn9p03qrmmv34tyx1nahpa,1,90.9,53.0,2025-04-19T14:20:43.415Z,2025-04-19T14:36:30Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5662670767,56,Center,5662670775,141,43.7,5662670771,140,90.4,5662670783,212,6.3,5662670791,213,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803073799,366,61,1,20,27,2rdnn9p03qrmmv34tyx1nahpa,1,93.7,35.8,2025-04-19T14:20:44.370Z,2025-04-19T14:36:25Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5662792171,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803051247,154,12,1,20,27,8sy0cxovuxo76tuoas3uo55xj,1,6.8,54.0,2025-04-19T14:20:44.517Z,2025-04-19T14:20:56Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5662670683,213,2.19,5662670677,140,0.0,5662670679,141,71.4,5662670681,212,14.5,5662670719,167,,5662670675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803051255,155,6,1,20,29,8sy0cxovuxo76tuoas3uo55xj,0,3.2,65.2,2025-04-19T14:20:46.067Z,2025-04-19T14:20:56Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5662671491,233,205,5662670833,56,Back,5662670835,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803051365,205,6,1,20,29,2rdnn9p03qrmmv34tyx1nahpa,1,96.8,34.8,2025-04-19T14:20:46.067Z,2025-04-19T14:47:44Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5662671411,75,,5662671409,56,Center,5662671451,233,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803052021,206,1,1,20,59,2rdnn9p03qrmmv34tyx1nahpa,0,99.5,0.5,2025-04-19T14:21:16.312Z,2025-04-19T14:21:19Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5662674583,155,,5662674599,213,1.79,5662674587,56,Center,5662674591,140,92.4,5662674595,141,50.3,5662674601,1,,5662674585,223,,5662674581,6,,5662674579,2,,5662674597,212,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2803052035,157,12,1,21,2,8sy0cxovuxo76tuoas3uo55xj,1,6.9,49.6,2025-04-19T14:21:19.341Z,2025-04-19T14:21:23Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5662674721,15,,5662674683,141,83.2,5662674687,212,35.4,5662674675,56,Back,5662674689,213,0.70,5662674679,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803052147,207,1,1,21,6,2rdnn9p03qrmmv34tyx1nahpa,0,75.9,18.8,2025-04-19T14:21:23.407Z,2025-04-19T14:21:24Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5662675277,140,81.0,5662675291,213,6.17,5662675269,56,Right,5662675283,141,17.9,5662675287,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803052239,158,3,1,21,9,8sy0cxovuxo76tuoas3uo55xj,1,24.7,85.1,2025-04-19T14:21:26.575Z,2025-04-19T15:54:03Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5662675799,233,208,5662675731,56,Back,5662675733,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803052205,208,45,1,21,9,2rdnn9p03qrmmv34tyx1nahpa,0,75.3,14.9,2025-04-19T14:21:26.575Z,2025-04-19T15:54:03Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5662675571,56,Right,5662675833,233,158,5662675575,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803052337,160,1,1,21,11,8sy0cxovuxo76tuoas3uo55xj,1,30.8,86.5,2025-04-19T14:21:28.493Z,2025-04-19T14:21:32Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5662676247,56,Back,5662676255,213,0.49,5662676251,141,90.3,5662676253,212,5.5,5662676249,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803052381,161,1,1,21,16,8sy0cxovuxo76tuoas3uo55xj,1,60.8,97.4,2025-04-19T14:21:32.812Z,2025-04-19T14:37:05Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5662676507,140,82.3,5662676511,212,23.4,5662676505,56,Left,5662676513,213,6.02,5662676509,141,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803052419,162,3,1,21,19,8sy0cxovuxo76tuoas3uo55xj,0,90.9,76.3,2025-04-19T14:21:35.645Z,2025-04-19T14:21:37Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5662676733,286,,5662676731,56,Center,5662676777,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803052501,209,43,1,21,22,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-04-19T14:21:39.327Z,2025-04-19T14:21:44Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5662677091,140,9.2,5662677087,155,0,5662677099,213,3.14,5662677089,56,Back,5662677097,212,0,5662677093,141,36.6,5662677085,2,0,5662677775,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803052525,210,12,1,21,22,2rdnn9p03qrmmv34tyx1nahpa,1,9.2,36.6,2025-04-19T14:21:39.351Z,2025-04-19T14:37:57Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5662677259,56,Right,5662677267,213,5.77,5662677263,141,0.0,5662677261,140,53.0,5662677325,167,,5662677265,212,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803052551,163,5,1,21,24,8sy0cxovuxo76tuoas3uo55xj,1,58.8,101.8,2025-04-19T14:21:40.874Z,2025-04-19T14:25:06Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5662677421,347,,5662677419,56,Left,5662677439,233,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803052533,211,5,1,21,24,2rdnn9p03qrmmv34tyx1nahpa,0,41.2,-1.8,2025-04-19T14:21:40.874Z,2025-04-19T14:21:45Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5662677479,233,163,5662677313,347,,5662677311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803052715,164,1,1,21,30,8sy0cxovuxo76tuoas3uo55xj,1,76.5,100.0,2025-04-19T14:21:47.294Z,2025-04-19T14:38:25Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5662678315,140,69.8,5662678311,107,,5662679195,189,,5662678321,212,9.2,5662678317,141,93.3,5662678325,213,3.84,5662678313,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803052781,165,1,1,21,31,8sy0cxovuxo76tuoas3uo55xj,1,69.8,93.3,2025-04-19T14:21:48.029Z,2025-04-19T14:21:51Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5662678679,213,2.84,5662678671,56,Left,5662678675,141,96.6,5662678677,212,7.6,5662678673,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803052813,166,1,1,21,35,8sy0cxovuxo76tuoas3uo55xj,1,61.0,95.1,2025-04-19T14:21:51.677Z,2025-04-19T14:21:52Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5662678807,56,Back,5662678815,213,3.80,5662678811,141,77.5,5662678813,212,19.5,5662678809,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803052867,167,1,1,21,35,8sy0cxovuxo76tuoas3uo55xj,1,46.4,76.6,2025-04-19T14:21:52.397Z,2025-04-19T14:21:54Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5662679145,56,Center,5662679157,212,15.8,5662679151,140,55.7,5662679155,141,58.4,5662679159,213,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803053005,168,1,1,21,41,8sy0cxovuxo76tuoas3uo55xj,1,54.3,57.9,2025-04-19T14:21:57.645Z,2025-04-19T14:22:01Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5662679873,212,25.5,5662679875,213,1.26,5662679871,141,93.5,5662679869,140,61.8,5662679867,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803053063,169,1,1,21,44,8sy0cxovuxo76tuoas3uo55xj,0,64.1,90.2,2025-04-19T14:22:01.085Z,2025-04-19T14:22:03Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5662680205,212,35.0,5662680201,140,89.2,5662680197,155,,5662680209,1,,5662680199,56,Center,5662680207,213,5.57,5662680203,141,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803053667,215,43,1,21,47,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-04-19T14:22:04.159Z,2025-04-19T14:39:02Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5662683497,56,Back,5662684439,233,170,5662815825,144,44,5662683499,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803053129,170,43,1,21,47,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-04-19T14:22:04.160Z,2025-04-19T14:39:03Z,btr893a8ljoe8av97ji8kwr11,A. Tarvonen,,,5662816013,144,44,5662680619,56,Center,5662680621,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803053069,212,12,1,21,48,2rdnn9p03qrmmv34tyx1nahpa,1,11.8,47.6,2025-04-19T14:22:04.798Z,2025-04-19T14:22:44Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5662680259,213,1.89,5662680303,15,,5662680257,212,25.8,5662680251,56,Back,5662680255,141,83.6,5662680253,140,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803053221,213,3,1,21,53,2rdnn9p03qrmmv34tyx1nahpa,0,13.4,87.8,2025-04-19T14:22:10.254Z,2025-04-19T14:22:16Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5662681399,233,171,5662681151,56,Back,5662681153,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803053245,171,7,1,21,53,8sy0cxovuxo76tuoas3uo55xj,0,86.6,12.2,2025-04-19T14:22:10.255Z,2025-04-19T14:22:15Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5662681283,286,,5662681281,56,Right,5662681325,233,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803053279,214,61,1,21,55,2rdnn9p03qrmmv34tyx1nahpa,1,17.4,81.8,2025-04-19T14:22:12.575Z,2025-04-19T14:22:12Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5662681481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803053461,173,1,1,21,58,8sy0cxovuxo76tuoas3uo55xj,1,63.1,20.7,2025-04-19T14:22:15.485Z,2025-04-19T14:22:18Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5662682477,213,3.07,5662682471,140,45.7,5662682475,212,18.3,5662682473,141,22.5,5662682469,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803053519,174,1,1,22,2,8sy0cxovuxo76tuoas3uo55xj,1,48.1,20.4,2025-04-19T14:22:18.813Z,2025-04-19T14:22:21Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5662682741,213,6.25,5662682731,56,Right,5662682735,141,19.8,5662682733,140,60.9,5662682737,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803053617,175,1,1,22,4,8sy0cxovuxo76tuoas3uo55xj,1,63.0,13.1,2025-04-19T14:22:21.053Z,2025-04-19T14:22:26Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5662683249,140,69.9,5662683261,213,5.71,5662683245,56,Right,5662683253,141,6.2,5662683257,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
