id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2807833697,260,1,1,31,16,5qxgilg61hlwxzfpdn2nhcayd,1,72.4,95.1,2025-04-28T16:32:06.810Z,2025-04-28T16:32:09Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5688861183,212,11.5,5688861177,56,Left,5688861181,141,82.4,5688861185,213,3.99,5688861179,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807833715,261,1,1,31,18,5qxgilg61hlwxzfpdn2nhcayd,1,64.9,76.1,2025-04-28T16:32:09.026Z,2025-04-28T16:32:17Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,1.0,,5688861439,210,13,5688861297,213,4.91,5688861295,212,21.8,5688861291,140,68.9,5688861293,141,44.6,5688861287,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807833719,262,13,1,31,19,5qxgilg61hlwxzfpdn2nhcayd,1,69.8,45.7,2025-04-28T16:32:10.409Z,2025-04-28T16:32:17Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5688861317,18,,5688861461,55,261,5688861459,29,,5688861465,102,61.7,5688861457,73,,5688861469,215,,5688861321,56,Center,5688861473,231,48.2,5688861311,22,5688861371,20,5688861471,230,5688861467,103,,,,,,,,,98.6,,,1.4,,,,,,,,,,
2807833839,257,5,1,31,21,ea3yd0dgq6uy6pupkpn17j5xg,1,-1.2,36.4,2025-04-28T16:32:12.507Z,2025-04-28T16:54:39Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5688862019,346,,5688862017,56,Back,5688862039,233,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807833725,263,5,1,31,21,5qxgilg61hlwxzfpdn2nhcayd,0,101.2,63.6,2025-04-28T16:32:12.507Z,2025-04-28T16:54:39Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5688861349,346,,5688861347,56,Center,5688862061,233,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807833859,258,1,1,31,38,ea3yd0dgq6uy6pupkpn17j5xg,1,2.2,47.3,2025-04-28T16:32:29.418Z,2025-04-28T16:32:31Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5688862121,56,Back,5688862149,189,,5688862129,213,1.37,5688862123,140,5.4,5688862119,124,,5688862127,212,16.6,5688862133,237,,5688862125,141,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807833895,259,1,1,31,41,ea3yd0dgq6uy6pupkpn17j5xg,1,9.4,79.7,2025-04-28T16:32:32.153Z,2025-04-28T16:32:35Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5688862357,140,14.4,5688862355,56,Back,5688862363,213,1.15,5688862361,212,12.9,5688862359,141,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807833941,260,1,1,31,44,ea3yd0dgq6uy6pupkpn17j5xg,0,14.0,95.7,2025-04-28T16:32:35.033Z,2025-04-28T16:32:46Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5688862603,1,,5688862597,141,100.0,5688862601,213,0.13,5688862595,140,42.2,5688862591,157,,5688862593,56,Back,5688862599,212,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807833963,261,5,1,31,46,ea3yd0dgq6uy6pupkpn17j5xg,0,34.0,101.5,2025-04-28T16:32:37.362Z,2025-04-28T16:54:40Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5688862695,56,Back,5688862697,347,,5688862723,233,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807833927,264,5,1,31,46,5qxgilg61hlwxzfpdn2nhcayd,1,66.0,-1.5,2025-04-28T16:32:37.362Z,2025-04-28T16:54:40Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5688862503,347,,5688862715,233,261,5688862501,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807833979,265,1,1,31,52,5qxgilg61hlwxzfpdn2nhcayd,1,62.7,0.0,2025-04-28T16:32:43.441Z,2025-04-28T16:32:44Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5688862793,213,1.93,5688862787,140,59.4,5688862791,212,9.9,5688862785,56,Right,5688862789,141,12.6,5688862783,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807834001,266,1,1,31,54,5qxgilg61hlwxzfpdn2nhcayd,1,56.1,8.2,2025-04-28T16:32:44.825Z,2025-04-28T16:32:47Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5688862909,141,3.7,5688862907,140,44.5,5688862913,213,3.39,5688862911,212,12.6,5688862905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807834023,267,1,1,31,57,5qxgilg61hlwxzfpdn2nhcayd,1,44.5,3.7,2025-04-28T16:32:47.706Z,2025-04-28T16:32:51Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5688863055,56,Back,5688863057,140,29.7,5688863059,141,27.9,5688863061,212,22.6,5688863063,213,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807834043,268,1,1,32,0,5qxgilg61hlwxzfpdn2nhcayd,1,29.1,34.3,2025-04-28T16:32:51.129Z,2025-04-28T16:32:54Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5688863199,212,19.3,5688863193,56,Back,5688863201,213,1.27,5688863197,141,61.4,5688863195,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807834065,269,1,1,32,4,5qxgilg61hlwxzfpdn2nhcayd,0,46.4,67.0,2025-04-28T16:32:54.762Z,2025-04-28T16:32:57Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5688863335,141,81.1,5688863329,155,,5688863341,1,,5688863337,212,58.2,5688863339,213,0.17,5688863333,140,100.0,5688863331,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807834215,262,5,1,32,7,ea3yd0dgq6uy6pupkpn17j5xg,1,-1.1,22.0,2025-04-28T16:32:57.733Z,2025-04-28T16:54:40Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5688864197,346,,5688864217,233,270,5688864195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807834217,270,5,1,32,7,5qxgilg61hlwxzfpdn2nhcayd,0,101.1,78.0,2025-04-28T16:32:57.733Z,2025-04-28T16:54:41Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5688864201,346,,5688864199,56,Center,5688864223,233,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807834237,263,1,1,32,23,ea3yd0dgq6uy6pupkpn17j5xg,1,4.7,60.9,2025-04-28T16:33:13.962Z,2025-04-28T16:33:16Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5688864327,212,9.1,5688864319,124,,5688864333,237,,5688864325,141,48.1,5688864321,56,Back,5688864323,140,2.2,5688864329,213,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807834277,264,1,1,32,25,ea3yd0dgq6uy6pupkpn17j5xg,1,2.2,48.1,2025-04-28T16:33:16.665Z,2025-04-28T16:33:20Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5688864617,141,24.0,5688864613,56,Back,5688864619,212,16.8,5688864615,140,5.9,5688864621,213,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807834291,265,1,1,32,29,ea3yd0dgq6uy6pupkpn17j5xg,1,13.6,22.8,2025-04-28T16:33:20.666Z,2025-04-28T16:33:22Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5688864699,140,20.3,5688864705,213,5.29,5688864701,141,7.0,5688864697,56,Back,5688864703,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807834333,266,1,1,32,31,ea3yd0dgq6uy6pupkpn17j5xg,1,21.3,5.2,2025-04-28T16:33:22.538Z,2025-04-28T16:35:23Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5688864993,213,0.62,5688864987,140,29.3,5688864991,212,10.3,5688864989,141,14.0,5688864985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807834349,267,1,1,32,38,ea3yd0dgq6uy6pupkpn17j5xg,1,28.9,9.4,2025-04-28T16:33:29.451Z,2025-04-28T16:36:03Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5688865091,141,26.8,5688865093,212,11.8,5688865087,56,Back,5688865089,140,29.3,5688865095,213,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807834353,268,1,1,32,41,ea3yd0dgq6uy6pupkpn17j5xg,1,29.1,22.9,2025-04-28T16:33:31.679Z,2025-04-28T16:36:02Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5688873271,213,3.24,5688873267,141,21.1,5688873263,56,Back,5688873269,212,12.7,5688873265,140,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807834367,269,1,1,32,42,ea3yd0dgq6uy6pupkpn17j5xg,1,12.2,18.2,2025-04-28T16:33:32.826Z,2025-04-28T16:33:35Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5688865219,141,26.1,5688865215,56,Back,5688865221,212,13.9,5688865223,213,0.40,5688865217,140,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807834373,270,1,1,32,44,ea3yd0dgq6uy6pupkpn17j5xg,1,26.5,28.8,2025-04-28T16:33:35.466Z,2025-04-28T16:33:37Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5688865295,212,33.0,5688865297,213,1.13,5688865289,56,Back,5688865293,141,72.6,5688865299,1,,5688865291,140,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807834455,272,1,1,32,53,ea3yd0dgq6uy6pupkpn17j5xg,1,39.1,76.6,2025-04-28T16:33:44.138Z,2025-04-28T16:33:46Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5688865777,213,3.68,5688865775,212,23.7,5688865769,56,Back,5688865771,140,19.7,5688865773,141,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807834467,273,1,1,32,55,ea3yd0dgq6uy6pupkpn17j5xg,1,19.7,58.8,2025-04-28T16:33:46.105Z,2025-04-28T16:33:47Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5688865829,212,15.0,5688865823,56,Back,5688865825,140,23.7,5688865831,213,1.29,5688865827,141,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807834497,274,1,1,32,56,ea3yd0dgq6uy6pupkpn17j5xg,1,23.7,79.9,2025-04-28T16:33:47.177Z,2025-04-28T16:33:50Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5688866033,213,0.62,5688866025,56,Back,5688866029,141,96.6,5688866031,212,19.6,5688866027,140,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807834509,275,1,1,32,59,ea3yd0dgq6uy6pupkpn17j5xg,1,35.1,95.6,2025-04-28T16:33:49.962Z,2025-04-28T16:33:53Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5688866135,140,20.2,5688866141,213,3.65,5688866137,141,82.9,5688866139,212,17.9,5688866133,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807834525,276,1,1,33,2,ea3yd0dgq6uy6pupkpn17j5xg,1,15.9,77.2,2025-04-28T16:33:53.307Z,2025-04-28T16:33:55Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5688866229,140,4.5,5688866235,213,4.14,5688866227,56,Back,5688866231,141,49.7,5688866233,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807834547,277,1,1,33,4,ea3yd0dgq6uy6pupkpn17j5xg,1,4.5,49.7,2025-04-28T16:33:55.578Z,2025-04-28T16:33:59Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5688866427,212,25.2,5688866421,56,Back,5688866429,213,5.07,5688866423,140,12.8,5688866425,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807834597,278,1,1,33,8,ea3yd0dgq6uy6pupkpn17j5xg,1,21.4,8.8,2025-04-28T16:33:59.241Z,2025-04-28T16:34:04Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5688866719,212,37.1,5688866713,56,Right,5688866723,1,,5688866717,141,19.4,5688866715,140,56.1,5688866721,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807834601,279,61,1,33,13,ea3yd0dgq6uy6pupkpn17j5xg,0,55.2,19.7,2025-04-28T16:34:04.122Z,2025-04-28T16:34:04Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5688866731,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807834629,272,1,1,33,14,5qxgilg61hlwxzfpdn2nhcayd,1,55.2,70.2,2025-04-28T16:34:05.593Z,2025-04-28T16:34:07Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5688866893,141,72.7,5688866891,140,71.0,5688866895,212,16.7,5688866897,213,0.10,5688866889,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807834641,273,3,1,33,16,5qxgilg61hlwxzfpdn2nhcayd,1,73.6,72.8,2025-04-28T16:34:07.290Z,2025-04-28T16:54:57Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5688866971,56,Center,5688866975,233,280,5688866973,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807834639,280,45,1,33,16,ea3yd0dgq6uy6pupkpn17j5xg,0,26.4,27.2,2025-04-28T16:34:07.290Z,2025-04-28T16:54:57Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5688866969,285,,5688866967,56,Back,5688866991,233,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807834689,274,1,1,33,17,5qxgilg61hlwxzfpdn2nhcayd,1,77.4,81.1,2025-04-28T16:34:08.466Z,2025-04-28T16:34:11Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5688867191,212,18.9,5688867185,56,Center,5688867189,141,70.3,5688867193,213,5.88,5688867187,140,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807834713,275,1,1,33,21,5qxgilg61hlwxzfpdn2nhcayd,0,94.0,70.2,2025-04-28T16:34:11.761Z,2025-04-28T16:34:15Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5688867327,141,48.1,5688867331,213,4.82,5688867325,140,95.6,5688867329,212,15.1,5688867323,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807834741,281,12,1,33,23,ea3yd0dgq6uy6pupkpn17j5xg,1,3.8,50.0,2025-04-28T16:34:14.634Z,2025-04-28T16:34:18Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5688867487,56,Back,5688867495,213,1.92,5688867493,212,12.8,5688867489,140,0.0,5688867519,167,,5688867491,141,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807834759,276,6,1,33,27,5qxgilg61hlwxzfpdn2nhcayd,1,100.0,32.6,2025-04-28T16:34:18.021Z,2025-04-28T16:54:48Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5688867619,233,282,5688867599,56,Center,5688867601,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807834745,282,6,1,33,27,ea3yd0dgq6uy6pupkpn17j5xg,0,0.0,67.4,2025-04-28T16:34:18.021Z,2025-04-28T16:34:22Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5688867531,73,,5688867647,233,276,5688867529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807835009,278,1,1,33,59,5qxgilg61hlwxzfpdn2nhcayd,1,99.5,0.5,2025-04-28T16:34:50.441Z,2025-04-28T16:35:21Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5688869053,141,20.6,5688869051,140,73.2,5688869049,56,Right,5688869055,212,30.8,5688869057,213,2.68,5688870643,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807835027,279,1,1,34,1,5qxgilg61hlwxzfpdn2nhcayd,1,73.0,20.1,2025-04-28T16:34:52.489Z,2025-04-28T16:34:54Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5688869205,141,2.3,5688869207,212,13.2,5688869203,140,78.0,5688869209,213,5.12,5688869201,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807835053,280,1,1,34,3,5qxgilg61hlwxzfpdn2nhcayd,1,77.7,2.3,2025-04-28T16:34:54.418Z,2025-04-28T16:34:57Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5688869345,56,Right,5688869347,140,94.9,5688869351,212,18.9,5688869349,141,10.7,5688869353,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807835057,281,61,1,34,6,5qxgilg61hlwxzfpdn2nhcayd,0,97.7,10.1,2025-04-28T16:34:57.514Z,2025-04-28T16:54:14Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5688869373,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807835065,282,5,1,34,7,5qxgilg61hlwxzfpdn2nhcayd,0,100.8,15.9,2025-04-28T16:34:57.962Z,2025-04-28T16:54:41Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5688869415,346,,5688869413,56,Right,5688869909,233,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807835145,283,5,1,34,7,ea3yd0dgq6uy6pupkpn17j5xg,1,-0.8,84.1,2025-04-28T16:34:57.962Z,2025-04-28T16:54:41Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5688869879,233,282,5688869857,346,,5688869855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807835303,284,1,1,34,29,ea3yd0dgq6uy6pupkpn17j5xg,1,5.0,63.0,2025-04-28T16:35:19.674Z,2025-04-28T16:35:20Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5688870847,237,,5688870831,124,,5688870839,212,9.2,5688870833,56,Back,5688870837,141,50.3,5688870835,140,1.9,5688870843,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807835337,285,1,1,34,29,ea3yd0dgq6uy6pupkpn17j5xg,1,1.9,50.3,2025-04-28T16:35:20.474Z,2025-04-28T16:35:24Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5688871059,212,19.7,5688871053,56,Back,5688871061,213,4.99,5688871055,140,7.0,5688871057,141,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807835359,286,1,1,34,33,ea3yd0dgq6uy6pupkpn17j5xg,1,14.1,18.9,2025-04-28T16:35:24.412Z,2025-04-28T16:35:28Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5688871171,155,,5688871179,212,36.3,5688871173,56,Back,5688871183,1,,5688871177,141,29.5,5688871181,213,0.20,5688871175,140,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807835397,287,43,1,34,37,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-04-28T16:35:27.884Z,2025-04-28T16:37:10Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,,,5688871439,286,0,5688877319,144,3,5688871437,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807835435,288,1,1,34,41,ea3yd0dgq6uy6pupkpn17j5xg,1,75.6,20.3,2025-04-28T16:35:31.882Z,2025-04-28T16:35:34Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,,,5688871597,140,79.6,5688871603,213,1.18,5688871601,212,11.1,5688871595,56,Center,5688871599,141,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807835465,283,83,1,34,42,5qxgilg61hlwxzfpdn2nhcayd,0,34.4,64.0,2025-04-28T16:35:32.884Z,2025-04-28T16:37:09Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5688877251,399,93961wszqaocy96z45j4a232s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807835455,289,1,1,34,43,ea3yd0dgq6uy6pupkpn17j5xg,1,81.3,46.6,2025-04-28T16:35:34.474Z,2025-04-28T16:35:35Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5688871759,213,1.18,5688871751,212,14.8,5688871735,56,Center,5688871739,140,86.7,5688871745,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807835507,290,1,1,34,44,ea3yd0dgq6uy6pupkpn17j5xg,1,86.7,66.7,2025-04-28T16:35:35.498Z,2025-04-28T16:35:46Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,1.0,,5688871987,56,Center,5688871993,212,11.2,5688872441,154,,5688871991,141,51.5,5688872439,210,15,5688871995,213,5.10,5688871989,140,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807835515,291,15,1,34,47,ea3yd0dgq6uy6pupkpn17j5xg,1,86.4,49.7,2025-04-28T16:35:37.962Z,2025-04-28T16:49:45Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5688872107,20,,5688872477,102,52.7,5688872025,22,,5688872479,103,4.4,5688872469,29,,5688872027,17,,5688872481,146,98.0,5688872501,233,284,5688872473,55,5688872467,76,5688872485,147,5688872471,154,5688872029,56,,,,,,,50.9,290,,,Center,,,,,,,,,
2807835495,284,10,1,34,47,5qxgilg61hlwxzfpdn2nhcayd,1,4.0,50.1,2025-04-28T16:35:38.062Z,2025-04-28T16:35:47Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5688872387,179,,5688871949,56,Back,5688872515,233,291,5688871947,182,,5688872385,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807835711,286,1,1,35,6,5qxgilg61hlwxzfpdn2nhcayd,1,6.3,48.7,2025-04-28T16:35:56.888Z,2025-04-28T16:36:15Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5688873233,140,11.9,5688873239,213,5.26,5688874099,189,,5688873231,56,Back,5688873229,123,,5688873235,141,34.6,5688873237,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807835721,287,1,1,35,8,5qxgilg61hlwxzfpdn2nhcayd,1,11.9,34.6,2025-04-28T16:35:58.953Z,2025-04-28T16:36:13Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5688873307,212,16.8,5688873305,141,59.0,5688873299,56,Back,5688874039,189,,5688873309,213,1.73,5688873303,140,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807835729,288,1,1,35,9,5qxgilg61hlwxzfpdn2nhcayd,1,8.7,53.2,2025-04-28T16:36:00.513Z,2025-04-28T16:36:17Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5688873363,213,0.47,5688873361,212,47.9,5688873353,155,,5688873359,141,85.3,5688873357,140,49.3,5688873365,1,,5688873355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807835733,289,44,1,35,12,5qxgilg61hlwxzfpdn2nhcayd,1,50.3,85.5,2025-04-28T16:36:02.761Z,2025-04-28T16:54:59Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5688873385,286,,5688873407,233,292,5688873383,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807835723,292,44,1,35,12,ea3yd0dgq6uy6pupkpn17j5xg,0,49.7,14.5,2025-04-28T16:36:02.762Z,2025-04-28T16:54:59Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5688873325,285,,5688873323,56,Back,5688873427,233,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807835747,290,1,1,35,12,5qxgilg61hlwxzfpdn2nhcayd,0,50.5,86.0,2025-04-28T16:36:02.809Z,2025-04-28T16:36:14Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5688873477,141,95.3,5688873469,56,Left,5688873481,213,0.27,5688873467,168,,5688873465,3,,5688873473,140,72.4,5688873479,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807835759,293,12,1,35,16,ea3yd0dgq6uy6pupkpn17j5xg,1,24.9,6.7,2025-04-28T16:36:07.084Z,2025-04-28T16:36:08Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5688873561,56,Back,5688873567,212,5.8,5688873655,167,,5688873563,140,26.6,5688873569,213,5.03,5688873565,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807835753,291,5,1,35,16,5qxgilg61hlwxzfpdn2nhcayd,1,73.1,101.4,2025-04-28T16:36:07.240Z,2025-04-28T16:54:41Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5688873539,56,Left,5688873593,233,294,5688873541,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807835765,294,5,1,35,16,ea3yd0dgq6uy6pupkpn17j5xg,0,26.9,-1.4,2025-04-28T16:36:07.240Z,2025-04-28T16:54:42Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5688873675,233,291,5688873585,56,Back,5688873587,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
