id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2807279307,229,1,1,25,47,2rdnn9p03qrmmv34tyx1nahpa,1,29.0,36.4,2025-04-27T15:55:23.736Z,2025-04-27T15:55:24Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5685793701,213,2.97,5685793697,141,37.0,5685793695,140,26.8,5685793693,56,Back,5685793699,212,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807279315,230,1,1,25,48,2rdnn9p03qrmmv34tyx1nahpa,1,26.8,37.0,2025-04-27T15:55:24.537Z,2025-04-27T15:55:25Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5685793749,212,17.7,5685793745,140,14.2,5685793743,56,Back,5685793751,213,2.41,5685793747,141,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807279341,231,1,1,25,49,2rdnn9p03qrmmv34tyx1nahpa,1,14.2,54.3,2025-04-27T15:55:25.688Z,2025-04-27T15:55:28Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5685793877,56,Back,5685793879,140,8.4,5685793883,212,8.3,5685793885,213,3.88,5685793881,141,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807279383,232,1,1,25,53,2rdnn9p03qrmmv34tyx1nahpa,1,8.4,46.1,2025-04-27T15:55:29.560Z,2025-04-27T15:55:31Z,a6c8kxkcb77ldh3dpondvd2sq,F. Krkalić,,,5685794041,56,Back,5685794047,212,16.3,5685794049,213,0.96,5685794043,140,17.3,5685794045,141,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807279395,233,1,1,25,55,2rdnn9p03qrmmv34tyx1nahpa,1,19.2,65.8,2025-04-27T15:55:31.576Z,2025-04-27T15:55:33Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5685794147,56,Back,5685794151,141,46.3,5685794149,140,14.8,5685794155,213,4.38,5685794153,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807279423,234,1,1,25,56,2rdnn9p03qrmmv34tyx1nahpa,1,14.8,46.3,2025-04-27T15:55:33Z,2025-04-27T15:55:36Z,a6c8kxkcb77ldh3dpondvd2sq,F. Krkalić,,,5685794331,213,0.09,5685794327,141,47.6,5685794325,140,24.4,5685794329,212,10.1,5685794323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807279455,235,1,1,25,59,2rdnn9p03qrmmv34tyx1nahpa,1,23.6,36.7,2025-04-27T15:55:35.992Z,2025-04-27T15:55:38Z,6j8sbzewfzr0kjs2acm6r7tw4,O. Tiitinen,,,5685794467,212,12.6,5685794463,140,15.0,5685794469,213,3.92,5685794465,141,23.7,5685794461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807279515,236,1,1,26,1,2rdnn9p03qrmmv34tyx1nahpa,1,15.2,10.9,2025-04-27T15:55:38.072Z,2025-04-27T16:17:14Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5685794929,140,33.2,5685794931,141,2.5,5685794927,56,Back,5685794935,213,5.99,5685794933,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807279521,237,3,1,26,8,2rdnn9p03qrmmv34tyx1nahpa,0,23.0,4.5,2025-04-27T15:55:44.908Z,2025-04-27T16:33:40Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5685794971,56,Back,5685902063,285,,5685906289,233,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807299301,332,7,1,26,8,3ptum5fjcgw51mqui0gu6uuf4,1,77.0,95.5,2025-04-27T15:55:44.909Z,2025-04-27T16:33:39Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5685906243,233,237,5685906149,56,Left,5685906151,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807279553,185,1,1,26,12,3ptum5fjcgw51mqui0gu6uuf4,1,83.2,86.3,2025-04-27T15:55:48.455Z,2025-04-27T16:16:25Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5685795201,140,72.0,5685795207,213,2.78,5685795199,56,Left,5685795203,141,92.9,5685795205,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807279577,187,1,1,26,13,3ptum5fjcgw51mqui0gu6uuf4,1,72.0,92.9,2025-04-27T15:55:49.897Z,2025-04-27T15:55:52Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5685795311,141,77.8,5685795307,56,Center,5685795315,213,3.79,5685795313,212,17.1,5685795309,140,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807279591,188,1,1,26,16,3ptum5fjcgw51mqui0gu6uuf4,1,57.2,77.9,2025-04-27T15:55:52.695Z,2025-04-27T15:55:54Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5685795381,213,0.91,5685795377,141,86.8,5685795373,56,Left,5685795379,212,7.7,5685795375,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807279613,189,1,1,26,17,3ptum5fjcgw51mqui0gu6uuf4,1,61.7,86.8,2025-04-27T15:55:54.247Z,2025-04-27T15:55:55Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5685795541,213,3.52,5685795539,212,18.0,5685795535,140,45.8,5685795533,56,Back,5685795537,141,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807279641,190,1,1,26,19,3ptum5fjcgw51mqui0gu6uuf4,1,46.0,76.6,2025-04-27T15:55:55.575Z,2025-04-27T15:55:58Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5685795711,141,41.2,5685795707,56,Back,5685795713,212,25.1,5685795715,213,4.42,5685795709,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807279651,191,1,1,26,22,3ptum5fjcgw51mqui0gu6uuf4,1,38.8,35.4,2025-04-27T15:55:58.311Z,2025-04-27T15:56:00Z,b7594v117himyndjrpkval8us,E. Okereke,,,5685795775,213,5.07,5685795773,212,10.5,5685795767,56,Back,5685795771,141,21.0,5685795769,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807279695,192,1,1,26,23,3ptum5fjcgw51mqui0gu6uuf4,1,44.3,14.4,2025-04-27T15:56:00.151Z,2025-04-27T15:56:03Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5685796079,141,6.4,5685796081,212,22.3,5685796083,213,6.04,5685796075,56,Right,5685796077,140,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807279723,193,1,1,26,26,3ptum5fjcgw51mqui0gu6uuf4,1,65.9,5.6,2025-04-27T15:56:02.935Z,2025-04-27T15:56:06Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5685796253,213,2.93,5685796249,141,13.2,5685796251,212,24.7,5685796247,140,42.9,5685796245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807279815,194,1,1,26,30,3ptum5fjcgw51mqui0gu6uuf4,1,41.9,16.2,2025-04-27T15:56:06.359Z,2025-04-27T15:56:13Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5685796745,56,Back,5685796747,140,24.0,5685796751,212,18.8,5685796749,141,16.8,5685796753,213,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807279855,195,1,1,26,37,3ptum5fjcgw51mqui0gu6uuf4,1,23.1,18.6,2025-04-27T15:56:13.719Z,2025-04-27T15:56:16Z,b7594v117himyndjrpkval8us,E. Okereke,,,5685796997,213,1.52,5685796989,56,Back,5685796995,212,34.8,5685796993,141,69.7,5685796991,140,24.9,5685796999,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807279911,196,1,1,26,40,3ptum5fjcgw51mqui0gu6uuf4,1,24.3,70.0,2025-04-27T15:56:16.471Z,2025-04-27T15:56:21Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5685797379,141,66.9,5685797377,140,32.4,5685797375,56,Back,5685797383,213,6.04,5685797381,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807279947,197,1,1,26,45,3ptum5fjcgw51mqui0gu6uuf4,1,38.3,67.9,2025-04-27T15:56:21.655Z,2025-04-27T15:56:24Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5685797561,141,93.5,5685797557,56,Back,5685797565,213,1.34,5685797563,212,17.9,5685797559,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807280071,198,1,1,26,48,3ptum5fjcgw51mqui0gu6uuf4,1,42.0,92.7,2025-04-27T15:56:24.839Z,2025-04-27T15:56:32Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5685798177,213,3.60,5685798173,141,84.5,5685798175,212,12.6,5685798171,140,31.2,5685798169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807280147,199,1,1,26,55,3ptum5fjcgw51mqui0gu6uuf4,1,31.5,72.3,2025-04-27T15:56:32.167Z,2025-04-27T15:56:37Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5685798569,141,96.0,5685798565,56,Back,5685798567,140,39.8,5685798571,212,18.3,5685798573,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807280181,200,1,1,27,1,3ptum5fjcgw51mqui0gu6uuf4,1,34.3,91.5,2025-04-27T15:56:37.623Z,2025-04-27T15:56:39Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5685798777,56,Back,5685798787,213,3.70,5685798785,212,9.7,5685798783,141,83.9,5685798779,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807280219,201,1,1,27,3,3ptum5fjcgw51mqui0gu6uuf4,1,24.8,81.5,2025-04-27T15:56:39.751Z,2025-04-27T15:56:42Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5685799011,213,5.49,5685799007,141,73.8,5685799005,140,29.7,5685799009,212,7.3,5685799003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807280229,202,4,1,27,6,3ptum5fjcgw51mqui0gu6uuf4,1,29.2,77.2,2025-04-27T15:56:42.679Z,2025-04-27T16:33:36Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5685799115,13,,5685799123,265,,5685799127,285,,5685799117,56,Back,5685799121,152,,5685799299,233,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807280243,238,4,1,27,6,2rdnn9p03qrmmv34tyx1nahpa,0,70.8,22.8,2025-04-27T15:56:42.680Z,2025-04-27T16:33:37Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5685799249,152,,5685799251,265,,5685799255,286,,5685799247,56,Center,5685799245,13,,5685799343,233,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807280341,203,1,1,27,14,3ptum5fjcgw51mqui0gu6uuf4,1,36.8,80.8,2025-04-27T15:56:50.727Z,2025-04-27T16:17:43Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5685799769,213,3.18,5685799759,152,,5685799761,56,Back,5685799765,141,80.3,5685799763,140,27.3,5685799767,212,10.0,5685799757,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807280381,204,1,1,27,14,3ptum5fjcgw51mqui0gu6uuf4,1,27.3,80.3,2025-04-27T15:56:51.207Z,2025-04-27T15:56:53Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5685799941,212,27.3,5685799943,213,4.01,5685799939,141,49.6,5685799937,140,10.5,5685799935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807280431,205,1,1,27,17,3ptum5fjcgw51mqui0gu6uuf4,0,11.6,44.3,2025-04-27T15:56:53.655Z,2025-04-27T15:56:56Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5685800169,56,Right,5685800179,1,,5685800171,140,60.6,5685800167,157,,5685800173,141,8.0,5685800175,212,57.1,5685800177,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807280465,239,1,1,27,22,2rdnn9p03qrmmv34tyx1nahpa,1,46.9,91.8,2025-04-27T15:56:58.330Z,2025-04-27T15:57:00Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5685800383,3,,5685800387,56,Center,5685800389,140,66.8,5685800393,212,24.5,5685800395,213,5.73,5685800391,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807280485,241,1,1,27,23,2rdnn9p03qrmmv34tyx1nahpa,0,67.6,72.1,2025-04-27T15:57:00.217Z,2025-04-27T15:57:00Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5685800461,212,11.1,5685800457,140,69.7,5685800459,141,56.1,5685800463,213,4.91,5685800455,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807280529,207,1,1,27,25,3ptum5fjcgw51mqui0gu6uuf4,1,26.3,29.2,2025-04-27T15:57:02.116Z,2025-04-27T15:57:03Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5685800681,56,Back,5685800687,212,4.9,5685800689,213,4.09,5685800685,141,23.4,5685800683,140,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807280545,208,3,1,27,27,3ptum5fjcgw51mqui0gu6uuf4,1,26.8,19.2,2025-04-27T15:57:03.832Z,2025-04-27T16:33:45Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5685800753,285,,5685800751,56,Back,5685800775,233,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807280547,242,45,1,27,27,2rdnn9p03qrmmv34tyx1nahpa,0,73.2,80.8,2025-04-27T15:57:03.832Z,2025-04-27T16:33:45Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5685800769,286,,5685800767,56,Left,5685800779,233,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807280563,209,1,1,27,28,3ptum5fjcgw51mqui0gu6uuf4,1,29.1,15.3,2025-04-27T15:57:05.256Z,2025-04-27T15:57:08Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5685800891,56,Back,5685800895,141,4.7,5685800893,140,38.8,5685800897,212,12.5,5685800899,213,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807280573,210,1,1,27,31,3ptum5fjcgw51mqui0gu6uuf4,1,44.8,13.2,2025-04-27T15:57:07.943Z,2025-04-27T15:57:09Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5685800947,141,27.3,5685800949,212,9.9,5685800945,140,42.3,5685800943,56,Back,5685800951,213,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807280615,211,1,1,27,32,3ptum5fjcgw51mqui0gu6uuf4,1,42.4,26.1,2025-04-27T15:57:08.871Z,2025-04-27T15:57:14Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5685801217,213,4.10,5685801213,141,15.5,5685801215,212,8.8,5685801209,56,Back,5685801211,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807280663,212,1,1,27,38,3ptum5fjcgw51mqui0gu6uuf4,1,34.0,30.4,2025-04-27T15:57:14.727Z,2025-04-27T15:57:19Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5685801479,196,,5685801489,213,1.08,5685801491,1,,5685801487,212,49.3,5685801483,140,56.1,5685801485,141,94.4,5685801481,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807280697,213,1,1,27,43,3ptum5fjcgw51mqui0gu6uuf4,1,64.0,92.4,2025-04-27T15:57:19.447Z,2025-04-27T15:57:22Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5685801699,140,58.9,5685801697,56,Center,5685801705,213,4.26,5685801703,212,12.3,5685801701,141,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807280789,214,1,1,27,45,3ptum5fjcgw51mqui0gu6uuf4,1,59.2,73.2,2025-04-27T15:57:22.231Z,2025-04-27T15:57:28Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5685802199,140,88.9,5685802203,212,50.2,5685802205,213,5.38,5685802207,1,,5685802201,141,15.3,5685802195,155,,5685802197,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807280801,215,1,1,27,52,3ptum5fjcgw51mqui0gu6uuf4,1,92.1,17.3,2025-04-27T15:57:28.264Z,2025-04-27T15:57:30Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5685802295,141,20.3,5685802293,140,80.9,5685802297,212,11.9,5685802291,56,Right,5685802299,213,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807280955,216,1,1,27,54,3ptum5fjcgw51mqui0gu6uuf4,1,78.0,21.2,2025-04-27T15:57:30.503Z,2025-04-27T15:58:22Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,1.0,,5685803211,213,1.93,5685803201,56,Center,5685805261,210,16,5685803207,212,15.7,5685803205,141,42.8,5685805265,22,,5685803203,140,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807280959,217,16,1,27,56,3ptum5fjcgw51mqui0gu6uuf4,1,74.2,42.1,2025-04-27T15:57:32.568Z,2025-04-27T16:32:35Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5685805317,215,,5685805303,133,,5685803229,22,,5685803377,374,2025-04-27 16:57:30.911,5685805325,230,95.9,5685805295,80,,5685805313,103,12.0,5685805289,72,,5685805327,231,48.7,5685805311,102,46.8,5685805299,29,5685805305,55,216,5685803381,375,5685803233,56,Center,5685803231,18,,,27:54.652,,,,,,,,,,
2807281699,243,1,1,29,15,2rdnn9p03qrmmv34tyx1nahpa,1,49.8,50.3,2025-04-27T15:58:51.913Z,2025-04-27T16:17:25Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5685807401,212,9.0,5685807399,141,62.0,5685807405,279,G,5685807403,213,2.07,5685807397,140,45.7,5685807395,56,Back,5685807413,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807281751,244,61,1,29,18,2rdnn9p03qrmmv34tyx1nahpa,1,84.3,95.3,2025-04-27T15:58:54.920Z,2025-04-27T15:59:03Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5685807705,189,,5685807661,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807281695,218,61,1,29,19,3ptum5fjcgw51mqui0gu6uuf4,1,16.6,10.7,2025-04-27T15:58:55.298Z,2025-04-27T15:58:58Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5685807375,56,Back,5685807537,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807281707,219,5,1,29,19,3ptum5fjcgw51mqui0gu6uuf4,0,18.5,-1.6,2025-04-27T15:58:55.769Z,2025-04-27T16:23:52Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5685808969,233,245,5685807447,347,,5685807445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807281815,245,5,1,29,19,2rdnn9p03qrmmv34tyx1nahpa,1,81.5,101.6,2025-04-27T15:58:55.769Z,2025-04-27T16:23:52Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5685808103,347,,5685808101,56,Left,5685808965,233,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807281895,246,1,1,29,35,2rdnn9p03qrmmv34tyx1nahpa,0,89.1,100.0,2025-04-27T15:59:11.576Z,2025-04-27T15:59:15Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5685808521,107,,5685808525,140,93.7,5685808523,56,Center,5685808527,141,70.0,5685808533,1,,5685808529,212,22.0,5685808531,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807281901,220,61,1,29,39,3ptum5fjcgw51mqui0gu6uuf4,0,3.2,34.3,2025-04-27T15:59:15.784Z,2025-04-27T15:59:15Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5685808551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807281925,221,6,1,29,40,3ptum5fjcgw51mqui0gu6uuf4,0,4.2,32.0,2025-04-27T15:59:16.856Z,2025-04-27T15:59:21Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5685808673,56,Back,5685808675,73,,5685808747,233,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807281931,247,6,1,29,40,2rdnn9p03qrmmv34tyx1nahpa,1,95.8,68.0,2025-04-27T15:59:16.856Z,2025-04-27T16:33:51Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5685808723,233,221,5685808689,56,Center,5685808691,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807282407,248,1,1,30,22,2rdnn9p03qrmmv34tyx1nahpa,1,99.9,99.2,2025-04-27T15:59:58.490Z,2025-04-27T16:00:14Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,1.0,5685811295,140,93.1,5685811289,155,,5685811297,141,65.1,5685811299,212,24.3,5685812287,154,,5685811287,6,,5685811285,2,,5685812285,210,13,5685811293,56,Center,5685811291,223,,5685811301,213,,,,,,,,,,,,,,4.41,,,,,,,,,
2807282411,249,13,1,30,23,2rdnn9p03qrmmv34tyx1nahpa,1,93.1,65.1,2025-04-27T15:59:59.817Z,2025-04-27T16:00:15Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5685811337,56,Center,5685811335,64,,5685811833,328,,5685812327,231,56.3,5685812325,230,98.1,5685812313,29,,5685812311,77,,5685811827,25,,5685812317,55,248,5685812323,103,55.6,5685812315,154,5685812321,102,59.8,5685811829,15,,,,,,,,,,,,,,,,,,
2807282417,250,43,1,30,24,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-04-27T16:00:00.307Z,2025-04-27T16:00:03Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5685811365,286,0,5685811513,144,50,5685811363,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807282295,222,5,1,30,25,3ptum5fjcgw51mqui0gu6uuf4,1,-1.0,35.8,2025-04-27T16:00:01.394Z,2025-04-27T16:23:52Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5685810779,56,Back,5685813821,233,251,5685810781,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807282459,251,5,1,30,25,2rdnn9p03qrmmv34tyx1nahpa,0,101.0,64.2,2025-04-27T16:00:01.394Z,2025-04-27T16:23:53Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5685813843,233,222,5685811573,56,Center,5685811575,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807282631,223,1,1,30,43,3ptum5fjcgw51mqui0gu6uuf4,1,4.8,46.0,2025-04-27T16:00:19.322Z,2025-04-27T16:00:23Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5685812689,141,30.3,5685812695,1,,5685812693,213,6.13,5685812691,212,69.9,5685812685,56,Center,5685812683,124,,5685812699,74,,5685812687,140,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807282639,224,44,1,30,46,3ptum5fjcgw51mqui0gu6uuf4,1,58.6,39.2,2025-04-27T16:00:23.064Z,2025-04-27T16:33:48Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5685812727,286,,5685812725,56,Center,5685813567,233,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807282633,252,44,1,30,46,2rdnn9p03qrmmv34tyx1nahpa,0,41.4,60.8,2025-04-27T16:00:23.065Z,2025-04-27T16:33:48Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5685812701,56,Back,5685813593,233,224,5685812703,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807282645,225,61,1,30,47,3ptum5fjcgw51mqui0gu6uuf4,1,58.4,35.4,2025-04-27T16:00:24.136Z,2025-04-27T16:00:24Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5685812753,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807282673,226,61,1,30,51,3ptum5fjcgw51mqui0gu6uuf4,0,46.9,47.2,2025-04-27T16:00:27.353Z,2025-04-27T16:00:54Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5685812951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807282697,253,43,1,30,52,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-04-27T16:00:28.265Z,2025-04-27T16:01:37Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5685813067,56,Center,5685813069,285,0,5685817953,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807282681,227,83,1,30,52,3ptum5fjcgw51mqui0gu6uuf4,0,46.9,46.6,2025-04-27T16:00:28.553Z,2025-04-27T16:18:45Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5685813353,399,1vt9w739g9cui1qrjhld5jgt1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
