id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2808754973,155,1,1,18,51,cy6zs39z79dcfbr4xzkp38z7q,1,53.0,33.6,2025-05-02T15:20:17.175Z,2025-05-02T15:20:20Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5694152135,141,19.5,5694152131,56,Right,5694152137,212,9.7,5694152139,213,4.85,5694152133,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808754979,156,1,1,18,54,cy6zs39z79dcfbr4xzkp38z7q,0,60.4,20.1,2025-05-02T15:20:20.080Z,2025-05-02T15:20:21Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5694152175,213,0.27,5694152171,141,28.9,5694152169,140,80.6,5694152173,212,22.0,5694152167,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808754989,159,8,1,18,57,8sy0cxovuxo76tuoas3uo55xj,1,22.6,71.7,2025-05-02T15:20:23.221Z,2025-05-02T15:20:23Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5694152213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755009,157,1,1,19,0,cy6zs39z79dcfbr4xzkp38z7q,1,68.4,50.6,2025-05-02T15:20:26.657Z,2025-05-02T15:20:27Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5694152301,56,Center,5694152305,141,37.3,5694152307,212,15.5,5694152309,213,5.66,5694152303,140,80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755017,158,1,1,19,1,cy6zs39z79dcfbr4xzkp38z7q,1,80.4,37.3,2025-05-02T15:20:27.719Z,2025-05-02T15:55:05Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,1.0,,5694152365,140,76.7,5694152367,141,52.5,5694152369,212,11.0,5694152363,56,Center,5694152371,213,1.93,5694152499,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755019,159,13,1,19,3,cy6zs39z79dcfbr4xzkp38z7q,1,75.4,54.0,2025-05-02T15:20:28.843Z,2025-05-02T15:55:19Z,7wd41kdu78udzrxi9feh2drhm,M. Ndione,,,5694152511,77,,5694152377,18,,5694152513,29,,5694152529,231,49.8,5694152509,72,,5694152519,102,59.5,5694152379,56,Center,5694152527,230,99.9,5694152521,103,72.2,5694152515,55,158,5694152523,215,5694152375,22,,,,,,,,,,,,,,,,,,,,
2808755041,160,5,1,19,6,cy6zs39z79dcfbr4xzkp38z7q,0,101.2,57.5,2025-05-02T15:20:32.022Z,2025-05-02T15:22:35Z,7wd41kdu78udzrxi9feh2drhm,M. Ndione,,,5694152491,56,Center,5694152505,233,160,5694152493,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755025,160,5,1,19,6,8sy0cxovuxo76tuoas3uo55xj,1,-1.2,42.5,2025-05-02T15:20:32.022Z,2025-05-02T15:22:35Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5694152401,56,Back,5694152495,233,160,5694152403,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755053,161,1,1,19,12,8sy0cxovuxo76tuoas3uo55xj,1,3.9,46.4,2025-05-02T15:20:38.613Z,2025-05-02T15:20:42Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5694152583,140,6.3,5694152581,56,Back,5694152593,237,,5694152587,212,10.8,5694152589,213,1.33,5694152585,141,61.8,5694152579,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755057,162,61,1,19,16,8sy0cxovuxo76tuoas3uo55xj,1,6.3,61.8,2025-05-02T15:20:42.597Z,2025-05-02T15:20:43Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5694152613,189,,5694152601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755079,163,61,1,19,28,8sy0cxovuxo76tuoas3uo55xj,1,20.8,82.3,2025-05-02T15:20:54.758Z,2025-05-02T15:21:09Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5694152737,56,Back,5694153077,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755101,164,1,1,19,29,8sy0cxovuxo76tuoas3uo55xj,1,9.6,92.7,2025-05-02T15:20:55.493Z,2025-05-02T15:20:59Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5694152817,56,Back,5694152819,140,19.6,5694152825,213,5.64,5694152823,212,13.1,5694152821,141,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755109,165,1,1,19,33,8sy0cxovuxo76tuoas3uo55xj,1,32.3,77.9,2025-05-02T15:20:59.685Z,2025-05-02T15:21:00Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5694152885,213,0.83,5694152877,56,Back,5694152879,140,38.8,5694152883,212,10.1,5694152881,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755113,166,1,1,19,34,8sy0cxovuxo76tuoas3uo55xj,1,38.8,88.9,2025-05-02T15:21:00.741Z,2025-05-02T15:21:02Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5694152917,156,,5694152905,141,95.3,5694152903,140,29.9,5694152901,56,Back,5694152907,212,10.3,5694152909,213,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755121,167,1,1,19,36,8sy0cxovuxo76tuoas3uo55xj,1,29.9,95.3,2025-05-02T15:21:02.134Z,2025-05-02T15:21:04Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5694152933,56,Left,5694152935,140,54.9,5694152939,212,26.3,5694152937,141,96.0,5694152941,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755123,168,50,1,19,38,8sy0cxovuxo76tuoas3uo55xj,1,55.2,96.6,2025-05-02T15:21:04.310Z,2025-05-02T16:24:49Z,1ds8j4s1h4fydkkhl9qe9l5yi,C. Edlund,,,5694153031,233,163,5694152947,286,,5694152945,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755135,163,7,1,19,38,cy6zs39z79dcfbr4xzkp38z7q,1,44.8,3.4,2025-05-02T15:21:04.311Z,2025-05-02T15:21:08Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5694153003,167,,5694153021,233,168,5694153005,56,Back,5694153009,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755143,164,5,1,19,39,cy6zs39z79dcfbr4xzkp38z7q,0,47.8,-1.4,2025-05-02T15:21:04.822Z,2025-05-02T15:22:36Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5694153051,56,Back,5694153059,233,169,5694153053,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755141,169,5,1,19,39,8sy0cxovuxo76tuoas3uo55xj,1,52.2,101.4,2025-05-02T15:21:04.822Z,2025-05-02T15:22:35Z,1ds8j4s1h4fydkkhl9qe9l5yi,C. Edlund,,,5694153055,233,164,5694153047,56,Left,5694153049,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755183,170,1,1,19,45,8sy0cxovuxo76tuoas3uo55xj,1,54.2,100.0,2025-05-02T15:21:11.637Z,2025-05-02T15:21:18Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5694153287,107,,5694153293,141,82.9,5694153289,56,Left,5694153291,140,89.7,5694153295,212,39.4,5694153297,213,5.95,5694153299,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755195,171,1,1,19,52,8sy0cxovuxo76tuoas3uo55xj,1,99.1,87.8,2025-05-02T15:21:18.357Z,2025-05-02T15:21:21Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5694153383,56,Center,5694153391,213,4.31,5694153387,141,75.9,5694153389,212,8.8,5694153385,140,95.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755203,172,1,1,19,55,8sy0cxovuxo76tuoas3uo55xj,1,97.5,75.0,2025-05-02T15:21:21.446Z,2025-05-02T15:21:43Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5694153453,56,Center,5694153457,141,58.8,5694153459,212,17.0,5694153849,195,,5694153455,140,85.2,5694153461,213,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755207,173,1,1,20,0,8sy0cxovuxo76tuoas3uo55xj,1,79.9,60.2,2025-05-02T15:21:26.245Z,2025-05-02T15:21:27Z,b9s6ecsxs323kktg3cs3pisk4,A. Tulehmo,,,5694153485,140,71.9,5694153487,141,59.9,5694153489,212,8.4,5694153491,213,3.17,5694153483,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755227,174,1,1,20,1,8sy0cxovuxo76tuoas3uo55xj,1,71.9,59.9,2025-05-02T15:21:26.886Z,2025-05-02T15:21:31Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5694153585,212,19.6,5694153579,56,Center,5694153581,140,66.8,5694153587,213,4.44,5694153583,141,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755231,175,1,1,20,5,8sy0cxovuxo76tuoas3uo55xj,1,68.7,27.4,2025-05-02T15:21:31.030Z,2025-05-02T15:21:31Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5694153607,141,7.9,5694153609,212,14.7,5694153603,56,Right,5694153605,140,74.7,5694153611,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755237,176,1,1,20,5,8sy0cxovuxo76tuoas3uo55xj,1,74.7,7.9,2025-05-02T15:21:31.734Z,2025-05-02T15:21:33Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5694153641,213,2.99,5694153637,141,10.1,5694153639,212,10.2,5694153635,140,65.1,5694153633,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755257,177,1,1,20,7,8sy0cxovuxo76tuoas3uo55xj,1,63.6,11.0,2025-05-02T15:21:33.381Z,2025-05-02T15:21:38Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5694153745,212,11.7,5694153741,140,73.2,5694153739,56,Right,5694153747,213,0.54,5694153743,141,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755243,165,43,1,20,8,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-05-02T15:21:34.706Z,2025-05-02T15:21:41Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5694153813,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755251,166,43,1,20,10,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-05-02T15:21:36.518Z,2025-05-02T15:21:43Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5694153723,56,Back,5694153859,144,7,5694153725,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755261,178,4,1,20,12,8sy0cxovuxo76tuoas3uo55xj,1,73.5,19.0,2025-05-02T15:21:38.182Z,2025-05-02T15:52:16Z,b9s6ecsxs323kktg3cs3pisk4,A. Tulehmo,,,5694153785,56,Right,5694153805,233,167,5694153781,13,,5694153787,152,,5694153789,286,,5694153783,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755265,167,4,1,20,12,cy6zs39z79dcfbr4xzkp38z7q,0,26.5,81.0,2025-05-02T15:21:38.183Z,2025-05-02T15:52:16Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5694153795,56,Back,5694153793,295,,5694153809,233,178,5694153791,13,,5694153797,152,,5694153799,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755367,179,1,1,20,38,8sy0cxovuxo76tuoas3uo55xj,0,66.1,13.8,2025-05-02T15:22:04.694Z,2025-05-02T15:22:07Z,b9s6ecsxs323kktg3cs3pisk4,A. Tulehmo,,,5694154235,212,33.8,5694154225,155,,5694154233,141,52.7,5694154223,5,,5694154229,56,Center,5694154231,140,86.2,5694154227,152,,5694154221,2,,5694154239,1,,5694154237,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,
2808755371,168,12,1,20,41,cy6zs39z79dcfbr4xzkp38z7q,1,10.0,45.2,2025-05-02T15:22:07.636Z,2025-05-02T15:22:23Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5694154259,15,,5694154257,213,4.52,5694154251,140,6.4,5694154255,212,19.9,5694154249,56,Back,5694154253,141,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755381,180,1,1,20,45,8sy0cxovuxo76tuoas3uo55xj,1,98.0,83.9,2025-05-02T15:22:10.934Z,2025-05-02T15:22:15Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5694154325,213,3.04,5694154317,56,Left,5694154319,140,80.1,5694154323,212,18.9,5694154321,141,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755385,181,1,1,20,49,8sy0cxovuxo76tuoas3uo55xj,1,76.4,84.5,2025-05-02T15:22:15.094Z,2025-05-02T15:22:19Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5694154345,140,64.3,5694154347,141,62.3,5694154349,212,19.7,5694154343,56,Center,5694154351,213,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755393,182,1,1,20,53,8sy0cxovuxo76tuoas3uo55xj,0,73.0,62.7,2025-05-02T15:22:18.901Z,2025-05-02T15:22:20Z,b9s6ecsxs323kktg3cs3pisk4,A. Tulehmo,,,5694154383,212,31.1,5694154381,141,26.2,5694154375,155,,5694154385,213,5.36,5694154379,140,90.9,5694154377,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755399,169,12,1,20,57,cy6zs39z79dcfbr4xzkp38z7q,1,7.4,74.1,2025-05-02T15:22:23.710Z,2025-05-02T15:22:25Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5694154475,15,,5694154453,56,Back,5694154457,141,100.0,5694154459,212,19.7,5694154505,167,,5694154455,140,0.7,5694154461,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755405,170,5,1,20,58,cy6zs39z79dcfbr4xzkp38z7q,0,2.2,101.6,2025-05-02T15:22:24.343Z,2025-05-02T15:22:36Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5694154517,233,183,5694154493,56,Back,5694154495,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755407,183,5,1,20,58,8sy0cxovuxo76tuoas3uo55xj,1,97.8,-1.6,2025-05-02T15:22:24.343Z,2025-05-02T15:22:27Z,b9s6ecsxs323kktg3cs3pisk4,A. Tulehmo,,,5694154503,347,,5694154511,233,170,5694154501,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755475,184,1,1,21,20,8sy0cxovuxo76tuoas3uo55xj,0,95.3,0.0,2025-05-02T15:22:46.406Z,2025-05-02T15:22:47Z,5wtugxjwq7fvbeqcak5j5l5nt,M. Larsen,,,5694154881,212,22.3,5694154875,56,Center,5694154883,213,1.51,5694154885,1,,5694154877,140,96.5,5694154879,141,31.2,5694154873,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755483,171,12,1,21,22,cy6zs39z79dcfbr4xzkp38z7q,1,8.2,77.2,2025-05-02T15:22:48.485Z,2025-05-02T15:22:50Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5694154923,213,4.87,5694154921,212,11.5,5694154915,56,Back,5694154925,15,,5694154919,141,60.5,5694154917,140,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755497,172,44,1,21,23,cy6zs39z79dcfbr4xzkp38z7q,1,8.5,59.4,2025-05-02T15:22:49.460Z,2025-05-02T15:52:21Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5694154969,56,Back,5694154971,285,,5694154985,233,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755489,185,44,1,21,23,8sy0cxovuxo76tuoas3uo55xj,0,91.5,40.6,2025-05-02T15:22:49.461Z,2025-05-02T15:52:22Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5694154943,56,Center,5694154945,286,,5694154993,233,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755507,173,12,1,21,24,cy6zs39z79dcfbr4xzkp38z7q,1,10.2,65.4,2025-05-02T15:22:50.266Z,2025-05-02T15:22:51Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5694155035,56,Back,5694155053,15,,5694155039,141,59.1,5694155041,212,6.6,5694155037,140,15.0,5694155043,213,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755621,174,12,1,21,26,cy6zs39z79dcfbr4xzkp38z7q,1,14.5,57.8,2025-05-02T15:22:52.766Z,2025-05-02T15:23:14Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5694155557,56,Center,5694155559,140,57.2,5694155565,213,6.26,5694155561,141,56.3,5694155563,212,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755543,186,1,1,21,29,8sy0cxovuxo76tuoas3uo55xj,1,46.5,47.5,2025-05-02T15:22:55.333Z,2025-05-02T15:23:00Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5694155245,140,60.5,5694155251,213,0.88,5694155243,56,Center,5694155249,212,23.0,5694155247,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755549,187,1,1,21,34,8sy0cxovuxo76tuoas3uo55xj,1,63.7,78.2,2025-05-02T15:23:00.406Z,2025-05-02T15:23:03Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5694155283,213,0.24,5694155275,56,Left,5694155281,212,36.4,5694155285,1,,5694155277,140,97.3,5694155279,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755589,188,1,1,21,37,8sy0cxovuxo76tuoas3uo55xj,1,97.8,92.7,2025-05-02T15:23:03.653Z,2025-05-02T15:23:07Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5694155385,212,17.4,5694155379,56,Left,5694155381,140,81.8,5694155387,213,3.40,5694155383,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755603,189,1,1,21,42,8sy0cxovuxo76tuoas3uo55xj,1,73.6,90.6,2025-05-02T15:23:07.814Z,2025-05-02T15:23:09Z,11xqkd2im28nwotbqeuhflcd1,J. Mäkelä,,,5694155453,212,33.3,5694155449,140,70.4,5694155447,56,Center,5694155457,1,,5694155451,141,41.9,5694155455,213,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755619,190,1,1,21,43,8sy0cxovuxo76tuoas3uo55xj,0,70.4,41.9,2025-05-02T15:23:09.766Z,2025-05-02T15:23:13Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5694155543,56,Center,5694155551,213,0.61,5694155541,155,,5694155549,212,39.7,5694155553,1,,5694155547,141,75.3,5694155545,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755679,176,56,1,21,46,cy6zs39z79dcfbr4xzkp38z7q,1,1.3,12.9,2025-05-02T15:23:12.695Z,2025-05-02T15:23:32Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5694155883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755625,175,5,1,21,47,cy6zs39z79dcfbr4xzkp38z7q,1,-1.0,22.1,2025-05-02T15:23:13.674Z,2025-05-02T15:23:21Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5694155737,233,191,5694155591,56,Back,5694155593,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755653,191,5,1,21,47,8sy0cxovuxo76tuoas3uo55xj,0,101.0,77.9,2025-05-02T15:23:13.674Z,2025-05-02T15:23:20Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5694155725,56,Center,5694155727,233,175,5694155731,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755725,177,1,1,22,14,cy6zs39z79dcfbr4xzkp38z7q,1,5.2,46.9,2025-05-02T15:23:39.934Z,2025-05-02T15:23:55Z,cu75ndbeja7m9o2g789b0h34k,N. Schulz,,,5694156139,140,29.7,5694156137,56,Back,5694156145,213,0.89,5694156331,189,,5694156141,141,93.3,5694156135,124,,5694156147,1,,5694156153,237,,5694156143,212,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755729,178,1,1,22,16,cy6zs39z79dcfbr4xzkp38z7q,1,29.9,93.2,2025-05-02T15:23:42.387Z,2025-05-02T15:23:56Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5694156183,1,,5694156181,213,0.09,5694156175,140,65.4,5694156387,189,,5694156173,56,Left,5694156177,141,98.3,5694156179,212,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755735,179,50,1,22,17,cy6zs39z79dcfbr4xzkp38z7q,1,69.8,97.2,2025-05-02T15:23:43.606Z,2025-05-02T15:23:49Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5694156237,233,192,5694156191,56,Left,5694156193,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755741,192,7,1,22,17,8sy0cxovuxo76tuoas3uo55xj,1,30.2,2.8,2025-05-02T15:23:43.607Z,2025-05-02T15:23:58Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5694156231,233,179,5694156225,285,,5694156223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755747,180,5,1,22,18,cy6zs39z79dcfbr4xzkp38z7q,1,69.6,101.8,2025-05-02T15:23:44.605Z,2025-05-02T15:24:26Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5694156275,233,193,5694156263,56,Left,5694156265,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755745,193,5,1,22,18,8sy0cxovuxo76tuoas3uo55xj,0,30.4,-1.8,2025-05-02T15:23:44.605Z,2025-05-02T15:24:27Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5694156261,347,,5694156259,56,Back,5694156271,233,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755799,181,1,1,22,34,cy6zs39z79dcfbr4xzkp38z7q,1,73.1,100.0,2025-05-02T15:24:00.508Z,2025-05-02T15:24:15Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5694156811,107,,5694156525,56,Left,5694156533,141,90.8,5694156529,140,75.6,5694156537,212,8.1,5694156539,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755793,194,83,1,22,36,8sy0cxovuxo76tuoas3uo55xj,0,29.8,9.7,2025-05-02T15:24:02.678Z,2025-05-02T15:24:04Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5694156577,399,4votdnyh0srvboatz6a20d5p0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755801,182,61,1,22,38,cy6zs39z79dcfbr4xzkp38z7q,0,74.0,89.7,2025-05-02T15:24:04.007Z,2025-05-02T15:24:04Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5694156549,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755819,196,1,1,22,40,8sy0cxovuxo76tuoas3uo55xj,0,33.4,5.0,2025-05-02T15:24:06.566Z,2025-05-02T15:24:07Z,b9s6ecsxs323kktg3cs3pisk4,A. Tulehmo,,,5694156643,56,Back,5694156651,213,0.97,5694156645,140,35.6,5694156647,141,10.0,5694156649,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755811,183,8,1,22,41,cy6zs39z79dcfbr4xzkp38z7q,1,70.6,91.7,2025-05-02T15:24:07.366Z,2025-05-02T15:24:22Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5694156617,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755823,185,1,1,22,42,cy6zs39z79dcfbr4xzkp38z7q,1,70.5,92.4,2025-05-02T15:24:08.116Z,2025-05-02T15:24:23Z,an77jbrily6wipsqhwliubhsl,A. Paananen,,,5694156695,213,1.00,5694156691,141,98.7,5694156689,140,73.1,5694156693,212,5.1,5694156687,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755827,186,4,1,22,44,cy6zs39z79dcfbr4xzkp38z7q,1,71.4,96.5,2025-05-02T15:24:10.521Z,2025-05-02T15:52:16Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5694156717,286,,5694156715,265,,5694156711,56,Left,5694156733,233,197,5694156713,152,,5694156709,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808755825,197,4,1,22,44,8sy0cxovuxo76tuoas3uo55xj,0,28.6,3.5,2025-05-02T15:24:10.522Z,2025-05-02T15:52:16Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5694156723,13,,5694156737,233,186,5694156729,265,,5694156731,285,,5694156727,152,,5694156725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
