id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value
2808795599,160,6,1,17,19,1c7dv8ays675v9kp6a04sd8pq,1,97.2,89.8,2025-05-02T17:17:23.967Z,2025-05-02T17:41:12Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5694376553,233,203,5694373015,73,,5694373013,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795835,203,6,1,17,19,ea3yd0dgq6uy6pupkpn17j5xg,0,2.8,10.2,2025-05-02T17:17:23.967Z,2025-05-02T17:42:13Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5694376569,233,160,5694374369,73,,5694374367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795787,202,43,1,17,20,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-02T17:17:24.566Z,2025-05-02T17:17:54Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5694374275,144,5,5694374093,347,0,5694374089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795609,201,43,1,17,21,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-02T17:17:25.687Z,2025-05-02T17:17:49Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5694373087,73,0,5694373085,56,Back,5694373127,233,160,5694374005,144,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795819,161,43,1,17,47,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-05-02T17:17:51.599Z,2025-05-02T17:18:09Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5694374235,56,Left,5694374237,347,0,5694374889,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795827,162,43,1,17,50,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-05-02T17:17:54.222Z,2025-05-02T17:18:52Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5694374297,73,0,5694374383,233,203,5694376477,144,6,5694374295,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795851,163,1,1,17,51,1c7dv8ays675v9kp6a04sd8pq,1,99.5,99.5,2025-05-02T17:17:55.694Z,2025-05-02T17:17:59Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5694374401,213,3.43,5694374393,56,Left,5694374399,212,14.6,5694374397,141,93.3,5694374391,6,,5694374395,140,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795857,164,1,1,17,52,1c7dv8ays675v9kp6a04sd8pq,1,86.2,93.3,2025-05-02T17:17:56.654Z,2025-05-02T17:17:58Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5694374433,141,84.5,5694374435,212,15.1,5694374437,213,3.55,5694374431,140,73.0,5694374429,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795865,165,1,1,17,54,1c7dv8ays675v9kp6a04sd8pq,0,73.0,84.5,2025-05-02T17:17:58.511Z,2025-05-02T17:18:01Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5694374483,213,5.24,5694374471,2,,5694374477,140,93.6,5694374473,155,,5694374481,212,42.7,5694374479,141,30.3,5694374563,1,,5694374475,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795937,205,1,1,18,1,ea3yd0dgq6uy6pupkpn17j5xg,1,19.6,93.2,2025-05-02T17:18:05.638Z,2025-05-02T17:18:10Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5694374907,155,,5694374909,56,Left,5694374915,212,41.6,5694374919,1,,5694374913,141,85.0,5694374917,213,6.15,5694374911,140,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795939,206,43,1,18,5,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-02T17:18:09.749Z,2025-05-02T17:18:14Z,9f9rakq22c75ur58uel80f7ys,O. Tessilimi,,,5694375187,144,3,5694374925,56,Left,5694374927,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795957,207,50,1,18,8,ea3yd0dgq6uy6pupkpn17j5xg,1,60.6,90.6,2025-05-02T17:18:12.309Z,2025-05-02T17:43:07Z,9f9rakq22c75ur58uel80f7ys,O. Tessilimi,,,5694443777,233,166,5694375035,56,Left,5694443583,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795981,166,7,1,18,8,1c7dv8ays675v9kp6a04sd8pq,1,39.4,9.4,2025-05-02T17:18:12.310Z,2025-05-02T17:43:28Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5694375197,56,Back,5694443835,167,,5694443763,285,,5694443773,233,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795985,167,5,1,18,8,1c7dv8ays675v9kp6a04sd8pq,0,38.7,-1.6,2025-05-02T17:18:12.981Z,2025-05-02T17:43:09Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5694375235,347,,5694376205,233,208,5694375231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808795969,208,5,1,18,8,ea3yd0dgq6uy6pupkpn17j5xg,1,61.3,101.6,2025-05-02T17:18:12.981Z,2025-05-02T17:41:00Z,9f9rakq22c75ur58uel80f7ys,O. Tessilimi,,,5694375091,56,Left,5694375093,347,,5694376201,233,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796021,209,1,1,18,14,ea3yd0dgq6uy6pupkpn17j5xg,1,67.3,100.0,2025-05-02T17:18:18.149Z,2025-05-02T17:18:39Z,9f9rakq22c75ur58uel80f7ys,O. Tessilimi,,,5694375473,141,86.6,5694375471,140,63.9,5694375477,213,4.36,5694375469,56,Left,5694376107,107,,5694375475,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796043,210,1,1,18,16,ea3yd0dgq6uy6pupkpn17j5xg,1,63.4,82.3,2025-05-02T17:18:20.741Z,2025-05-02T17:18:26Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5694375639,212,11.5,5694375633,56,Center,5694375641,213,4.40,5694375637,141,66.3,5694375635,140,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796075,211,1,1,18,22,ea3yd0dgq6uy6pupkpn17j5xg,1,61.9,63.9,2025-05-02T17:18:26.373Z,2025-05-02T17:18:30Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5694375795,213,5.33,5694375785,155,,5694375789,140,88.6,5694375793,212,48.1,5694375787,56,Right,5694375791,141,6.4,5694375797,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796089,212,1,1,18,25,ea3yd0dgq6uy6pupkpn17j5xg,0,92.2,9.2,2025-05-02T17:18:29.878Z,2025-05-02T17:18:32Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5694375867,155,,5694375875,212,5.3,5694375869,56,Right,5694375871,140,92.2,5694375877,213,1.57,5694375865,2,,5694375873,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796081,168,61,1,18,26,1c7dv8ays675v9kp6a04sd8pq,1,9.0,85.6,2025-05-02T17:18:30.905Z,2025-05-02T17:18:31Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5694375829,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796097,169,1,1,18,29,1c7dv8ays675v9kp6a04sd8pq,1,24.7,62.3,2025-05-02T17:18:33.358Z,2025-05-02T17:18:35Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5694375919,140,20.3,5694375917,56,Back,5694375925,213,2.13,5694375923,212,8.7,5694375921,141,73.2,5694375915,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796113,171,1,1,18,31,1c7dv8ays675v9kp6a04sd8pq,1,20.3,73.2,2025-05-02T17:18:35.342Z,2025-05-02T17:18:37Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5694376015,140,12.8,5694376021,213,2.13,5694376017,141,91.8,5694376013,56,Back,5694376019,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796133,172,1,1,18,32,1c7dv8ays675v9kp6a04sd8pq,1,12.8,91.8,2025-05-02T17:18:36.861Z,2025-05-02T17:18:40Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5694376125,141,93.5,5694376123,140,34.2,5694376129,213,0.05,5694376127,212,22.5,5694376121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796139,173,1,1,18,36,1c7dv8ays675v9kp6a04sd8pq,1,34.2,93.5,2025-05-02T17:18:40.206Z,2025-05-02T17:18:41Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5694376171,140,19.2,5694376177,213,3.09,5694376175,212,15.8,5694376173,141,94.7,5694376169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796151,174,1,1,18,37,1c7dv8ays675v9kp6a04sd8pq,1,19.2,94.7,2025-05-02T17:18:41.789Z,2025-05-02T17:18:44Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5694376257,141,86.9,5694376255,140,15.3,5694376261,213,4.05,5694376253,56,Back,5694376259,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796169,175,1,1,18,39,1c7dv8ays675v9kp6a04sd8pq,1,15.3,86.9,2025-05-02T17:18:43.918Z,2025-05-02T17:18:47Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5694376349,141,67.8,5694376353,213,5.18,5694376347,140,21.5,5694376351,212,14.5,5694376345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796183,176,1,1,18,43,1c7dv8ays675v9kp6a04sd8pq,1,23.0,66.0,2025-05-02T17:18:47.294Z,2025-05-02T17:18:50Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5694376413,141,90.8,5694376417,213,1.58,5694376411,140,22.9,5694376409,56,Back,5694376415,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796199,177,1,1,18,45,1c7dv8ays675v9kp6a04sd8pq,1,22.9,91.1,2025-05-02T17:18:50.094Z,2025-05-02T17:18:52Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5694376503,141,70.2,5694376493,56,Back,5694376509,212,16.8,5694376499,140,14.4,5694376511,213,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796217,178,1,1,18,48,1c7dv8ays675v9kp6a04sd8pq,1,14.4,70.2,2025-05-02T17:18:52.477Z,2025-05-02T17:18:55Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5694376615,212,18.6,5694376609,56,Back,5694376611,140,8.8,5694376617,213,4.39,5694376613,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796261,179,1,1,18,53,1c7dv8ays675v9kp6a04sd8pq,1,25.1,44.5,2025-05-02T17:18:57.710Z,2025-05-02T17:19:00Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5694376857,141,18.9,5694376861,213,5.52,5694376855,140,42.6,5694376859,212,25.3,5694376853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796297,180,1,1,18,55,1c7dv8ays675v9kp6a04sd8pq,1,42.1,18.8,2025-05-02T17:19:00.094Z,2025-05-02T17:19:07Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,,5694377067,213,4.92,5694377061,140,44.0,5694377065,212,9.5,5694377063,141,5.2,5694377059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796303,181,50,1,18,58,1c7dv8ays675v9kp6a04sd8pq,1,39.0,6.8,2025-05-02T17:19:02.995Z,2025-05-02T17:19:08Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5694377085,233,214,5694377077,286,,5694377075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796277,214,7,1,18,58,ea3yd0dgq6uy6pupkpn17j5xg,1,60.3,92.3,2025-05-02T17:19:02.996Z,2025-05-02T17:19:08Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5694376949,56,Left,5694376951,285,,5694376947,167,,5694377081,233,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796309,182,5,1,19,0,1c7dv8ays675v9kp6a04sd8pq,1,33.6,-1.4,2025-05-02T17:19:04.564Z,2025-05-02T17:41:01Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5694377095,56,Back,5694377109,233,215,5694377099,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796279,215,5,1,19,0,ea3yd0dgq6uy6pupkpn17j5xg,0,66.4,101.4,2025-05-02T17:19:04.564Z,2025-05-02T17:19:11Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5694376953,56,Left,5694376955,347,,5694377127,233,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796321,183,1,1,19,5,1c7dv8ays675v9kp6a04sd8pq,1,36.0,0.0,2025-05-02T17:19:09.182Z,2025-05-02T17:19:11Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5694377223,141,11.4,5694377227,213,2.63,5694377221,140,21.8,5694377219,56,Back,5694377217,107,,5694377225,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796333,184,1,1,19,7,1c7dv8ays675v9kp6a04sd8pq,1,22.8,11.0,2025-05-02T17:19:11.637Z,2025-05-02T17:19:14Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5694377301,141,46.1,5694377299,140,13.3,5694377303,212,25.9,5694377297,56,Back,5694377305,213,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796353,185,1,1,19,10,1c7dv8ays675v9kp6a04sd8pq,1,14.1,46.4,2025-05-02T17:19:14.846Z,2025-05-02T17:19:17Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5694377405,213,5.49,5694377399,140,30.3,5694377401,141,21.0,5694377397,56,Back,5694377403,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796357,186,1,1,19,13,1c7dv8ays675v9kp6a04sd8pq,1,30.3,21.0,2025-05-02T17:19:17.581Z,2025-05-02T17:19:18Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5694377429,140,25.4,5694377435,213,4.12,5694377427,56,Back,5694377431,141,9.8,5694377433,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796385,187,1,1,19,14,1c7dv8ays675v9kp6a04sd8pq,1,25.4,9.8,2025-05-02T17:19:18.462Z,2025-05-02T17:19:21Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5694377581,140,39.6,5694377587,141,29.2,5694377577,56,Back,5694377599,213,0.72,5694377593,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796399,188,1,1,19,17,1c7dv8ays675v9kp6a04sd8pq,1,39.1,23.3,2025-05-02T17:19:21.454Z,2025-05-02T17:19:23Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5694377683,141,6.5,5694377681,140,30.2,5694377687,213,4.03,5694377679,56,Back,5694377685,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796449,189,1,1,19,19,1c7dv8ays675v9kp6a04sd8pq,1,30.2,6.4,2025-05-02T17:19:23.519Z,2025-05-02T17:19:52Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,1.0,,5694377967,56,Center,5694377969,140,86.9,5694377965,155,,5694377971,141,23.6,5694377977,213,0.19,5694377979,1,,5694378679,210,13,5694377973,212,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796451,190,13,1,19,23,1c7dv8ays675v9kp6a04sd8pq,1,87.0,24.4,2025-05-02T17:19:27.886Z,2025-05-02T19:17:23Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5694378699,103,4.2,5694377989,63,,5694378689,73,,5694378697,102,60.7,5694377991,56,Center,5694378691,29,,5694378089,20,,5694378707,231,46.9,5694378701,108,5694377987,22,,5694378693,55,189,5694378703,328,,,5694378705,230,98.5,,,,,,,,,,,,,,
2808796459,191,5,1,19,25,1c7dv8ays675v9kp6a04sd8pq,0,101.0,60.0,2025-05-02T17:19:29.812Z,2025-05-02T17:41:02Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5694378033,346,,5694378031,56,Center,5694378217,233,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796485,216,5,1,19,25,ea3yd0dgq6uy6pupkpn17j5xg,1,-1.0,40.0,2025-05-02T17:19:29.812Z,2025-05-02T17:41:01Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5694378159,346,,5694378207,233,191,5694378157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796575,217,1,1,19,53,ea3yd0dgq6uy6pupkpn17j5xg,1,4.1,44.2,2025-05-02T17:19:58.037Z,2025-05-02T17:19:59Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5694378863,124,,5694378869,141,26.1,5694378867,140,9.1,5694378879,189,,5694378873,213,5.12,5694378865,56,Back,5694378877,237,,5694378871,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796647,218,1,1,19,57,ea3yd0dgq6uy6pupkpn17j5xg,1,12.5,25.0,2025-05-02T17:20:01.940Z,2025-05-02T17:20:10Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5694379291,140,2.8,5694379297,213,2.12,5694379295,212,19.4,5694379293,141,49.3,5694379289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796671,219,1,1,20,6,ea3yd0dgq6uy6pupkpn17j5xg,1,8.3,49.4,2025-05-02T17:20:10.420Z,2025-05-02T17:20:14Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5694379457,140,28.7,5694379461,212,31.6,5694379455,56,Back,5694379459,141,83.5,5694379463,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796687,220,1,1,20,10,ea3yd0dgq6uy6pupkpn17j5xg,0,28.1,87.2,2025-05-02T17:20:14.131Z,2025-05-02T17:20:15Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5694379543,56,Back,5694379549,212,21.4,5694379545,140,47.3,5694379551,213,0.34,5694379547,141,97.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796715,193,1,1,20,12,1c7dv8ays675v9kp6a04sd8pq,1,53.8,5.2,2025-05-02T17:20:16.878Z,2025-05-02T17:20:18Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5694379653,212,14.1,5694379649,140,66.4,5694379651,141,12.5,5694379647,56,Right,5694379655,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796717,194,1,1,20,13,1c7dv8ays675v9kp6a04sd8pq,1,66.4,12.5,2025-05-02T17:20:17.998Z,2025-05-02T17:20:19Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,,5694379669,140,61.1,5694379675,213,2.14,5694379667,56,Center,5694379681,156,,5694379673,212,10.3,5694379671,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796773,195,1,1,20,16,1c7dv8ays675v9kp6a04sd8pq,1,64.0,28.6,2025-05-02T17:20:20.302Z,2025-05-02T17:20:26Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5694380011,213,1.42,5694380005,140,67.7,5694380003,56,Center,5694380009,212,25.8,5694380007,141,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796777,196,1,1,20,22,1c7dv8ays675v9kp6a04sd8pq,1,80.2,70.9,2025-05-02T17:20:26.223Z,2025-05-02T17:20:27Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5694380021,141,59.4,5694380023,212,8.5,5694380025,213,4.32,5694380017,56,Center,5694380019,140,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796793,197,1,1,20,22,1c7dv8ays675v9kp6a04sd8pq,1,77.1,59.4,2025-05-02T17:20:27.086Z,2025-05-02T17:20:29Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5694380113,141,67.3,5694380109,56,Center,5694380115,212,8.7,5694380111,140,70.6,5694380117,213,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796803,198,1,1,20,25,1c7dv8ays675v9kp6a04sd8pq,1,70.6,67.3,2025-05-02T17:20:29.566Z,2025-05-02T17:20:30Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5694380175,140,77.1,5694380177,141,69.4,5694380181,213,0.21,5694380173,56,Center,5694380179,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796807,199,1,1,20,26,1c7dv8ays675v9kp6a04sd8pq,1,77.1,69.4,2025-05-02T17:20:30.254Z,2025-05-02T17:20:31Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5694380207,212,4.3,5694380203,140,73.6,5694380209,213,3.69,5694380205,141,66.1,5694380199,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796833,200,1,1,20,26,1c7dv8ays675v9kp6a04sd8pq,1,73.6,66.1,2025-05-02T17:20:30.895Z,2025-05-02T17:20:34Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5694380349,212,17.5,5694380343,56,Left,5694380347,141,83.0,5694380351,213,0.72,5694380345,140,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796837,201,61,1,20,29,1c7dv8ays675v9kp6a04sd8pq,0,89.2,84.1,2025-05-02T17:20:33.190Z,2025-05-02T17:20:38Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5694380355,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796843,222,12,1,20,29,ea3yd0dgq6uy6pupkpn17j5xg,1,6.8,17.7,2025-05-02T17:20:33.284Z,2025-05-02T17:20:35Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5694380407,167,,5694380383,213,4.79,5694380371,56,Back,5694380379,141,0.0,5694380381,212,13.2,5694380375,140,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796855,202,5,1,20,30,1c7dv8ays675v9kp6a04sd8pq,1,83.6,101.2,2025-05-02T17:20:34.556Z,2025-05-02T18:01:34Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5694380415,56,Left,5694380417,347,,5694380457,233,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796847,223,5,1,20,30,ea3yd0dgq6uy6pupkpn17j5xg,0,16.4,-1.2,2025-05-02T17:20:34.556Z,2025-05-02T18:01:34Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5694380395,56,Back,5694380471,233,202,5694380397,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796953,224,43,1,20,47,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-02T17:20:51.388Z,2025-05-02T18:00:28Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5694380965,56,Back,5694495073,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808796993,203,1,1,20,53,1c7dv8ays675v9kp6a04sd8pq,1,89.6,100.0,2025-05-02T17:20:57.534Z,2025-05-02T18:01:33Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5694381215,213,3.40,5694381209,140,68.1,5694381207,56,Left,5694381211,141,92.6,5694381217,1,,5694381213,212,23.4,5694381205,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797021,204,1,1,20,55,1c7dv8ays675v9kp6a04sd8pq,1,67.2,93.8,2025-05-02T17:20:59.534Z,2025-05-02T17:21:04Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5694381371,141,55.4,5694381379,213,4.32,5694381375,212,28.3,5694381367,56,Center,5694381369,140,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797045,205,1,1,21,0,1c7dv8ays675v9kp6a04sd8pq,1,60.4,51.3,2025-05-02T17:21:04.655Z,2025-05-02T17:21:08Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5694381495,212,29.7,5694381491,140,68.4,5694381497,213,5.00,5694381489,56,Right,5694381493,141,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797051,206,3,1,21,4,1c7dv8ays675v9kp6a04sd8pq,0,68.0,9.1,2025-05-02T17:21:08.512Z,2025-05-02T17:21:10Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5694381525,56,Right,5694381527,286,,5694381607,233,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808797055,225,7,1,21,4,ea3yd0dgq6uy6pupkpn17j5xg,1,31.8,90.8,2025-05-02T17:21:08.513Z,2025-05-02T17:21:10Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5694381559,56,Back,5694381587,233,206,5694381561,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
