id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2803197009,203,1,1,20,55,1c7dv8ays675v9kp6a04sd8pq,1,22.9,12.2,2025-04-19T16:20:28.516Z,2025-04-19T16:20:31Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5663422919,212,28.2,5663422921,213,1.59,5663422917,141,53.6,5663422915,140,22.5,5663422913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803197097,204,1,1,20,57,1c7dv8ays675v9kp6a04sd8pq,1,23.3,55.8,2025-04-19T16:20:30.966Z,2025-04-19T16:20:34Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5663423227,56,Back,5663423231,141,53.9,5663423229,140,38.3,5663423235,213,6.20,5663423233,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803197121,205,1,1,21,1,1c7dv8ays675v9kp6a04sd8pq,0,40.0,39.7,2025-04-19T16:20:34.855Z,2025-04-19T16:26:17Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5663423333,213,5.56,5663423329,141,6.8,5663423331,212,33.9,5663423399,1,,5663423325,56,Right,5663423327,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803197235,190,1,1,21,4,7efqk7uh63928il0yffxijnv7,1,23.9,88.3,2025-04-19T16:20:38.251Z,2025-04-19T16:20:41Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5663423787,56,Back,5663423793,212,10.5,5663423795,213,0.46,5663423791,141,95.1,5663423789,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803197271,192,1,1,21,8,7efqk7uh63928il0yffxijnv7,1,33.0,94.8,2025-04-19T16:20:41.930Z,2025-04-19T16:20:43Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5663423939,56,Back,5663423945,212,11.1,5663423947,213,4.29,5663423941,140,28.7,5663423943,141,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803197405,193,1,1,21,10,7efqk7uh63928il0yffxijnv7,0,27.5,81.8,2025-04-19T16:20:43.778Z,2025-04-19T16:20:51Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5663424463,140,100.0,5663424465,141,23.0,5663424467,212,86.5,5663424461,56,Center,5663424459,155,,5663424469,213,5.80,5663424471,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803197397,206,56,1,21,17,1c7dv8ays675v9kp6a04sd8pq,1,3.0,90.6,2025-04-19T16:20:50.756Z,2025-04-19T16:20:50Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5663424435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803197475,194,5,1,21,17,7efqk7uh63928il0yffxijnv7,0,101.1,19.2,2025-04-19T16:20:50.847Z,2025-04-19T16:20:55Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5663424723,346,,5663424805,233,207,5663424721,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803197451,207,5,1,21,17,1c7dv8ays675v9kp6a04sd8pq,1,-1.1,80.8,2025-04-19T16:20:50.847Z,2025-04-19T16:20:55Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5663424627,56,Back,5663424749,233,194,5663424629,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803197717,208,1,1,21,23,1c7dv8ays675v9kp6a04sd8pq,1,5.6,61.2,2025-04-19T16:20:57.250Z,2025-04-19T16:21:09Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5663425895,237,,5663425891,213,5.33,5663425883,56,Back,5663425887,141,23.3,5663425885,140,22.9,5663425881,124,,5663425889,212,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803197751,209,1,1,21,35,1c7dv8ays675v9kp6a04sd8pq,1,32.3,24.6,2025-04-19T16:21:09.366Z,2025-04-19T16:21:12Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5663426043,56,Back,5663426045,140,46.0,5663426047,141,4.9,5663426051,213,5.53,5663426049,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803197805,210,1,1,21,38,1c7dv8ays675v9kp6a04sd8pq,1,44.3,4.9,2025-04-19T16:21:11.906Z,2025-04-19T16:21:16Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5663426281,141,5.2,5663426285,213,0.01,5663426283,212,15.4,5663426279,140,59.0,5663426277,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803197821,211,1,1,21,42,1c7dv8ays675v9kp6a04sd8pq,1,48.3,6.7,2025-04-19T16:21:16.277Z,2025-04-19T16:21:17Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5663426363,213,1.87,5663426355,56,Back,5663426357,140,46.2,5663426361,212,7.6,5663426359,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803197849,212,1,1,21,44,1c7dv8ays675v9kp6a04sd8pq,1,54.5,12.0,2025-04-19T16:21:17.631Z,2025-04-19T16:21:20Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5663426485,213,0.30,5663426481,141,19.7,5663426483,212,17.7,5663426479,140,70.6,5663426477,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803197865,213,1,1,21,46,1c7dv8ays675v9kp6a04sd8pq,1,70.6,19.7,2025-04-19T16:21:20.278Z,2025-04-19T16:26:41Z,6bci7uqkdfkqzfyp3kq9lh3pw,E. Tanninen,,,5663426531,56,Right,5663426537,212,8.9,5663426535,141,7.3,5663426533,140,68.0,5663426539,213,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803197947,214,1,1,21,48,1c7dv8ays675v9kp6a04sd8pq,0,68.0,7.3,2025-04-19T16:21:21.621Z,2025-04-19T16:26:44Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5663426823,140,86.1,5663426827,212,26.3,5663426821,56,Center,5663426825,141,34.0,5663426819,155,,5663426829,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803197953,215,43,1,21,52,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-04-19T16:21:25.924Z,2025-04-19T16:21:42Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5663426849,250,0,5663426841,17,0,5663428035,144,39,5663426843,56,Center,5663426839,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803198205,196,1,1,22,4,7efqk7uh63928il0yffxijnv7,1,12.4,57.7,2025-04-19T16:21:37.818Z,2025-04-19T16:27:49Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5663428077,213,0.50,5663428075,212,16.8,5663428071,140,26.5,5663428073,141,69.5,5663428069,56,Back,5663428067,123,,5663428081,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803201867,236,61,1,22,6,7efqk7uh63928il0yffxijnv7,1,26.1,88.5,2025-04-19T16:21:40.179Z,2025-04-19T16:28:00Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5663448563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803202453,277,83,1,22,8,1c7dv8ays675v9kp6a04sd8pq,0,86.0,10.3,2025-04-19T16:21:42.031Z,2025-04-19T16:29:12Z,6bci7uqkdfkqzfyp3kq9lh3pw,E. Tanninen,,,5663452525,399,dtdqh03syykiv1cjstn2lhkvd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803198239,197,43,1,22,12,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-04-19T16:21:45.834Z,2025-04-19T16:29:27Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5663453367,144,50,5663428219,56,Back,5663428221,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803198255,216,83,1,22,12,1c7dv8ays675v9kp6a04sd8pq,0,92.4,13.0,2025-04-19T16:21:45.835Z,2025-04-19T16:29:27Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5663453363,399,dtdqh03syykiv1cjstn2lhkvd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803198273,198,4,1,22,15,7efqk7uh63928il0yffxijnv7,1,3.7,84.6,2025-04-19T16:21:48.963Z,2025-04-19T16:44:49Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5663428441,265,,5663428435,13,,5663428437,56,Back,5663428443,285,,5663428553,233,217,5663428439,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803198293,217,4,1,22,15,1c7dv8ays675v9kp6a04sd8pq,0,96.3,15.4,2025-04-19T16:21:48.964Z,2025-04-19T16:44:50Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5663428525,13,,5663428527,56,Right,5663428565,233,198,5663428533,286,,5663428531,265,,5663428529,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803198675,199,1,1,22,40,7efqk7uh63928il0yffxijnv7,0,5.3,89.1,2025-04-19T16:22:13.890Z,2025-04-19T16:22:18Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5663430259,56,Center,5663430275,1,,5663430271,213,6.08,5663430253,5,,5663430267,212,62.2,5663430261,140,63.3,5663430263,141,70.2,5663430255,157,,5663430257,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803198683,218,44,1,22,44,1c7dv8ays675v9kp6a04sd8pq,1,35.2,24.4,2025-04-19T16:22:18.214Z,2025-04-19T16:44:57Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5663430381,233,200,5663430317,56,Back,5663430319,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803198695,200,44,1,22,44,7efqk7uh63928il0yffxijnv7,0,64.8,75.6,2025-04-19T16:22:18.215Z,2025-04-19T16:44:58Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5663430371,286,,5663430385,233,218,5663430369,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803198711,219,1,1,22,45,1c7dv8ays675v9kp6a04sd8pq,1,32.7,15.3,2025-04-19T16:22:18.691Z,2025-04-19T16:22:21Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5663430421,3,,5663430423,56,Back,5663430437,213,5.91,5663430429,140,49.7,5663430431,141,5.0,5663430433,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803198753,220,43,1,22,47,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-04-19T16:22:20.901Z,2025-04-19T16:30:15Z,6bci7uqkdfkqzfyp3kq9lh3pw,E. Tanninen,,,5663456183,144,1,5663430633,56,Right,5663430637,141,15.2,5663430635,140,62.6,5663430631,3,0,5663430639,212,15.2,5663430641,213,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803198777,222,4,1,22,50,1c7dv8ays675v9kp6a04sd8pq,1,66.6,8.6,2025-04-19T16:22:24.036Z,2025-04-19T16:22:45Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5663431773,295,,5663430747,13,,5663431471,233,201,5663430751,152,,5663430755,286,,5663430749,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803198785,201,4,1,22,50,7efqk7uh63928il0yffxijnv7,0,33.4,91.4,2025-04-19T16:22:24.037Z,2025-04-19T16:22:45Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5663430971,285,,5663430969,152,,5663431689,55,202,5663430965,295,,5663430967,56,Back,5663431477,233,222,5663430963,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803198845,202,17,1,22,53,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-04-19T16:22:26.595Z,2025-04-19T16:22:42Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5663431435,13,243,5663431431,31,,5663431433,393,,5663431635,55,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803199143,223,1,1,23,28,1c7dv8ays675v9kp6a04sd8pq,1,64.1,7.9,2025-04-19T16:23:02.099Z,2025-04-19T16:23:08Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5663432901,213,1.90,5663432895,140,60.5,5663432897,141,24.0,5663432891,152,,5663432893,56,Center,5663432899,212,11.6,5663432889,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803199147,224,61,1,23,35,1c7dv8ays675v9kp6a04sd8pq,0,66.8,38.2,2025-04-19T16:23:08.598Z,2025-04-19T16:23:09Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5663432921,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803199159,203,4,1,23,36,7efqk7uh63928il0yffxijnv7,1,31.6,51.0,2025-04-19T16:23:09.700Z,2025-04-19T16:23:14Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5663433037,13,,5663433063,233,225,5663433041,152,,5663433045,285,,5663433043,265,,5663433039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803199157,225,4,1,23,36,1c7dv8ays675v9kp6a04sd8pq,0,68.4,49.0,2025-04-19T16:23:09.701Z,2025-04-19T16:23:35Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5663432993,56,Center,5663434339,55,226,5663432997,265,,5663432991,13,,5663432995,152,,5663433101,233,203,5663432999,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803199193,226,17,1,23,40,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-04-19T16:23:13.893Z,2025-04-19T16:23:35Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5663434311,31,,5663434317,55,225,5663434315,13,243,5663434313,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803199543,205,1,1,24,17,7efqk7uh63928il0yffxijnv7,1,29.9,51.9,2025-04-19T16:23:50.801Z,2025-04-19T16:23:52Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5663435073,5,,5663435075,152,,5663435077,56,Back,5663435101,189,,5663435081,141,65.4,5663435085,213,0.75,5663435079,140,39.3,5663435083,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803199571,206,1,1,24,20,7efqk7uh63928il0yffxijnv7,1,36.1,61.8,2025-04-19T16:23:53.651Z,2025-04-19T16:23:55Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5663435235,189,,5663435209,56,Back,5663435213,141,33.7,5663435215,212,20.2,5663435211,140,29.8,5663435217,213,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803199629,207,1,1,24,27,7efqk7uh63928il0yffxijnv7,1,32.5,27.0,2025-04-19T16:24:00.594Z,2025-04-19T16:24:02Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5663435495,56,Back,5663435497,140,43.7,5663435499,141,22.1,5663435503,213,6.01,5663435517,189,,5663435501,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803199643,208,1,1,24,29,7efqk7uh63928il0yffxijnv7,1,42.6,22.1,2025-04-19T16:24:02.443Z,2025-04-19T16:24:38Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5663435593,140,27.2,5663435597,141,26.8,5663437769,189,,5663435607,213,2.95,5663435589,56,Back,5663435603,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803199659,209,1,1,24,30,7efqk7uh63928il0yffxijnv7,1,30.5,26.8,2025-04-19T16:24:03.795Z,2025-04-19T16:24:05Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5663435709,212,20.1,5663435703,56,Back,5663435711,213,2.27,5663435705,140,18.2,5663435707,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803199707,210,1,1,24,32,7efqk7uh63928il0yffxijnv7,1,20.3,49.6,2025-04-19T16:24:05.827Z,2025-04-19T16:24:10Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5663435967,212,18.7,5663435961,56,Back,5663435965,141,76.1,5663435963,140,25.1,5663435969,213,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803199763,211,1,1,24,37,7efqk7uh63928il0yffxijnv7,1,30.2,80.6,2025-04-19T16:24:10.435Z,2025-04-19T16:24:15Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5663436279,56,Back,5663436291,213,6.19,5663436281,140,39.7,5663436287,212,10.0,5663436285,141,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803199805,212,1,1,24,41,7efqk7uh63928il0yffxijnv7,1,29.7,96.8,2025-04-19T16:24:15.331Z,2025-04-19T16:24:17Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5663436441,213,6.05,5663436437,141,93.0,5663436435,140,40.1,5663436431,56,Back,5663436439,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803199823,213,1,1,24,43,7efqk7uh63928il0yffxijnv7,1,40.2,92.4,2025-04-19T16:24:16.978Z,2025-04-19T16:24:18Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5663436541,213,3.14,5663436533,140,25.9,5663436579,156,,5663436537,212,15.0,5663436535,141,92.4,5663436531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803199855,214,3,1,24,45,7efqk7uh63928il0yffxijnv7,1,28.9,85.5,2025-04-19T16:24:18.870Z,2025-04-19T16:44:55Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5663436745,233,227,5663436725,285,,5663436723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803199829,227,45,1,24,45,1c7dv8ays675v9kp6a04sd8pq,0,71.1,14.5,2025-04-19T16:24:18.870Z,2025-04-19T16:44:55Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5663436775,233,214,5663436601,56,Right,5663436603,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803199883,215,1,1,24,47,7efqk7uh63928il0yffxijnv7,1,30.3,90.0,2025-04-19T16:24:21.011Z,2025-04-19T16:24:23Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5663436875,56,Back,5663436877,140,35.7,5663436881,212,7.3,5663436883,213,0.68,5663436879,141,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803199891,216,1,1,24,50,7efqk7uh63928il0yffxijnv7,1,35.7,96.8,2025-04-19T16:24:23.458Z,2025-04-19T16:31:06Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5663436917,141,88.4,5663436915,140,31.3,5663436913,56,Back,5663436921,213,4.03,5663436919,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803199901,217,1,1,24,51,7efqk7uh63928il0yffxijnv7,0,31.3,88.4,2025-04-19T16:24:24.748Z,2025-04-19T16:31:13Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5663436971,141,92.0,5663436977,1,,5663436975,213,0.07,5663436973,212,34.1,5663436969,140,63.7,5663436965,157,,5663436967,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803199959,229,1,1,24,52,1c7dv8ays675v9kp6a04sd8pq,1,28.6,14.3,2025-04-19T16:24:26.371Z,2025-04-19T16:24:29Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5663437249,56,Back,5663437253,141,54.8,5663437251,140,30.2,5663437257,213,1.51,5663437255,212,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803200015,230,1,1,24,56,1c7dv8ays675v9kp6a04sd8pq,1,32.2,60.3,2025-04-19T16:24:29.589Z,2025-04-19T16:24:34Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5663437539,213,0.88,5663437533,140,46.7,5663437535,141,87.2,5663437537,212,23.8,5663437531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803200055,231,1,1,25,0,1c7dv8ays675v9kp6a04sd8pq,1,57.5,91.4,2025-04-19T16:24:33.941Z,2025-04-19T16:24:37Z,dir0a3gwtnslupca6o36sqvis,D. Agyei,,,5663437745,213,3.62,5663437741,212,21.8,5663437733,140,39.1,5663437737,141,76.6,5663437727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803200101,232,1,1,25,3,1c7dv8ays675v9kp6a04sd8pq,1,39.9,74.8,2025-04-19T16:24:36.966Z,2025-04-19T16:24:44Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5663438045,140,40.9,5663438047,141,44.8,5663438043,56,Back,5663438049,212,20.4,5663438051,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803200147,233,1,1,25,10,1c7dv8ays675v9kp6a04sd8pq,1,41.6,47.9,2025-04-19T16:24:43.975Z,2025-04-19T16:24:47Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5663438327,56,Back,5663438339,213,1.58,5663438337,212,17.0,5663438331,140,41.5,5663438335,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803200181,234,1,1,25,13,1c7dv8ays675v9kp6a04sd8pq,1,42.2,70.2,2025-04-19T16:24:47.331Z,2025-04-19T16:24:49Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5663438469,140,25.6,5663438475,213,4.04,5663438471,141,37.9,5663438473,212,28.0,5663438467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803200201,235,1,1,25,16,1c7dv8ays675v9kp6a04sd8pq,1,26.2,37.9,2025-04-19T16:24:49.781Z,2025-04-19T16:24:52Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5663438583,140,33.7,5663438587,212,10.3,5663438581,56,Back,5663438585,141,28.2,5663438589,213,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803200245,236,1,1,25,18,1c7dv8ays675v9kp6a04sd8pq,1,36.6,30.3,2025-04-19T16:24:52.085Z,2025-04-19T16:24:55Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5663438811,141,6.2,5663438815,213,4.97,5663438807,56,Back,5663438813,212,16.9,5663438809,140,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803200295,238,1,1,25,22,1c7dv8ays675v9kp6a04sd8pq,0,43.1,8.2,2025-04-19T16:24:56.146Z,2025-04-19T16:24:59Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5663439021,1,,5663439011,56,Center,5663439017,212,52.5,5663439015,141,37.6,5663439013,140,89.3,5663439019,213,0.39,5663439009,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803200311,218,54,1,25,27,7efqk7uh63928il0yffxijnv7,1,8.5,66.3,2025-04-19T16:25:00.547Z,2025-04-19T16:32:31Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5663441171,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803200521,219,1,1,25,39,7efqk7uh63928il0yffxijnv7,1,9.7,66.6,2025-04-19T16:25:12.939Z,2025-04-19T16:25:16Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5663440189,213,4.73,5663440187,212,28.0,5663440185,141,25.5,5663440181,56,Back,5663440197,189,,5663440179,123,,5663440183,140,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803200541,220,1,1,25,42,7efqk7uh63928il0yffxijnv7,1,10.1,25.9,2025-04-19T16:25:16.379Z,2025-04-19T16:32:43Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5663440259,212,17.2,5663440255,140,2.9,5663440257,141,48.7,5663464511,189,,5663440261,213,2.02,5663440253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803200565,221,1,1,25,43,7efqk7uh63928il0yffxijnv7,1,3.6,47.6,2025-04-19T16:25:17.362Z,2025-04-19T16:25:20Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5663440365,56,Back,5663440367,140,11.1,5663440369,141,79.6,5663440373,213,1.22,5663440371,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803200567,222,3,1,25,46,7efqk7uh63928il0yffxijnv7,0,12.4,72.1,2025-04-19T16:25:20.170Z,2025-04-19T16:33:10Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5663440395,56,Back,5663465383,285,,5663465905,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803200569,239,43,1,25,46,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-04-19T16:25:20.171Z,2025-04-19T16:33:09Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5663465421,233,222,5663440399,56,Center,5663440401,286,0,5663466145,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803200613,241,1,1,25,50,1c7dv8ays675v9kp6a04sd8pq,1,83.1,35.2,2025-04-19T16:25:24.021Z,2025-04-19T16:25:25Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5663440589,141,20.4,5663440591,212,17.6,5663440587,140,69.4,5663440585,56,Right,5663440593,213,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
