id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2818325075,174,1,1,23,47,3ptum5fjcgw51mqui0gu6uuf4,1,22.3,13.2,2025-05-24T16:25:02.136Z,2025-05-24T16:25:04Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5746948607,140,13.2,5746948609,141,46.6,5746948617,213,1.97,5746948605,56,Back,5746948613,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818325101,175,1,1,23,50,3ptum5fjcgw51mqui0gu6uuf4,1,13.0,46.7,2025-05-24T16:25:04.632Z,2025-05-24T16:25:07Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5746948783,212,27.9,5746948777,56,Back,5746948785,213,1.28,5746948781,141,86.0,5746948779,140,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818325119,176,1,1,23,52,3ptum5fjcgw51mqui0gu6uuf4,1,19.9,85.6,2025-05-24T16:25:07.240Z,2025-05-24T16:25:09Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5746948911,56,Back,5746948917,141,95.4,5746948921,212,7.4,5746948913,140,23.0,5746948925,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818325157,177,1,1,23,54,3ptum5fjcgw51mqui0gu6uuf4,1,23.3,95.1,2025-05-24T16:25:09.080Z,2025-05-24T16:25:10Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5746949083,140,37.8,5746949087,212,20.1,5746949081,56,Back,5746949089,213,5.57,5746949085,141,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818325195,178,1,1,23,56,3ptum5fjcgw51mqui0gu6uuf4,1,37.7,75.9,2025-05-24T16:25:10.600Z,2025-05-24T16:25:13Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5746949305,213,4.55,5746949295,140,35.7,5746949297,141,57.6,5746949301,212,12.6,5746949293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818325293,179,1,1,23,59,3ptum5fjcgw51mqui0gu6uuf4,1,36.0,55.4,2025-05-24T16:25:13.512Z,2025-05-24T16:25:19Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5746949763,155,,5746949783,1,,5746949767,140,66.3,5746949771,141,5.8,5746949779,213,5.47,5746949775,212,46.4,5746949765,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818325329,180,1,1,24,5,3ptum5fjcgw51mqui0gu6uuf4,1,64.2,8.2,2025-05-24T16:25:19.432Z,2025-05-24T16:25:22Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5746949975,213,3.16,5746949967,56,Back,5746949973,212,17.9,5746949971,141,7.6,5746949969,140,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818325387,181,1,1,24,7,3ptum5fjcgw51mqui0gu6uuf4,1,47.2,7.6,2025-05-24T16:25:21.880Z,2025-05-24T16:25:25Z,b7594v117himyndjrpkval8us,E. Okereke,,,5746950285,212,12.7,5746950287,213,1.03,5746950283,141,23.6,5746950279,56,Center,5746950281,140,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818325471,182,1,1,24,10,3ptum5fjcgw51mqui0gu6uuf4,0,55.2,27.3,2025-05-24T16:25:25.065Z,2025-05-24T16:25:31Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5746950763,155,,5746950773,213,0.16,5746950767,140,100.0,5746950771,212,48.8,5746950769,141,38.9,5746950765,56,Center,5746950775,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818325483,296,56,1,24,15,303582z192rnbr2x28o2t7u38,1,3.6,68.4,2025-05-24T16:25:29.443Z,2025-05-24T16:25:36Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5746950801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818325591,183,5,1,24,16,3ptum5fjcgw51mqui0gu6uuf4,0,100.9,36.7,2025-05-24T16:25:31.053Z,2025-05-24T16:46:47Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5746951411,346,,5746951409,56,Center,5746951429,233,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818325507,297,5,1,24,16,303582z192rnbr2x28o2t7u38,1,-0.9,63.3,2025-05-24T16:25:31.053Z,2025-05-24T16:46:47Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5746950905,346,,5746950903,56,Back,5746951413,233,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818325671,298,1,1,24,30,303582z192rnbr2x28o2t7u38,1,3.6,44.6,2025-05-24T16:25:44.940Z,2025-05-24T16:26:54Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5746951833,124,,5746951837,140,9.3,5746951839,141,29.1,5746951843,213,5.23,5746951847,237,,5746951841,212,12.1,5746951835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818325687,299,1,1,24,32,303582z192rnbr2x28o2t7u38,1,10.7,69.1,2025-05-24T16:25:46.715Z,2025-05-24T16:29:02Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5746951915,56,Back,5746951917,140,2.8,5746951921,212,13.4,5746951923,213,4.05,5746951919,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818325697,300,1,1,24,35,303582z192rnbr2x28o2t7u38,0,3.3,55.1,2025-05-24T16:25:49.283Z,2025-05-24T16:26:57Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5746951969,213,0.49,5746951961,56,Back,5746951965,141,65.4,5746951963,140,15.7,5746951967,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818327043,323,51,1,24,35,303582z192rnbr2x28o2t7u38,1,8.0,64.5,2025-05-24T16:25:50.149Z,2025-05-24T16:28:58Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5746960057,169,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818325703,184,15,1,24,37,3ptum5fjcgw51mqui0gu6uuf4,1,87.6,33.4,2025-05-24T16:25:51.480Z,2025-05-24T16:52:55Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5746965169,468,323,5746952383,78,,5746952409,147,43.7,5746952407,146,96.4,5746952405,458,,5746952245,72,,5746952387,103,1.9,5746951991,63,,5746951989,22,5746951993,56,Center,5746952385,102,5746959463,233,,,,,,50.8,,301,,,,,,,,,,
2818325721,301,10,1,24,37,303582z192rnbr2x28o2t7u38,1,5.6,57.0,2025-05-24T16:25:51.580Z,2025-05-24T16:28:54Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5746952123,56,Back,5746959515,233,184,5746959423,179,,5746952121,182,,5746952117,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818325831,303,1,1,24,41,303582z192rnbr2x28o2t7u38,1,7.3,53.9,2025-05-24T16:25:55.283Z,2025-05-24T16:26:01Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5746952679,212,18.5,5746952675,140,13.2,5746952671,123,,5746952681,213,5.05,5746952673,56,Back,5746952677,141,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818325933,304,1,1,24,49,303582z192rnbr2x28o2t7u38,1,33.0,37.4,2025-05-24T16:26:04.195Z,2025-05-24T16:26:09Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5746953201,213,0.99,5746953195,140,57.9,5746953203,1,,5746953197,141,96.0,5746953193,56,Left,5746953191,155,,5746953199,212,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818325959,305,1,1,24,55,303582z192rnbr2x28o2t7u38,1,66.1,95.6,2025-05-24T16:26:09.267Z,2025-05-24T16:26:12Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5746953377,56,Left,5746953383,212,6.3,5746953381,141,89.1,5746953385,213,3.92,5746953379,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818325987,306,1,1,24,57,303582z192rnbr2x28o2t7u38,1,63.2,82.3,2025-05-24T16:26:11.923Z,2025-05-24T16:26:14Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5746953543,141,62.9,5746953547,213,4.98,5746953541,140,66.7,5746953545,212,13.7,5746953539,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818325999,307,1,1,25,0,303582z192rnbr2x28o2t7u38,1,67.3,58.8,2025-05-24T16:26:14.724Z,2025-05-24T16:26:16Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5746953613,140,69.8,5746953617,212,10.5,5746953619,213,4.97,5746953615,141,43.9,5746953611,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818326011,308,1,1,25,2,303582z192rnbr2x28o2t7u38,1,69.8,43.9,2025-05-24T16:26:16.467Z,2025-05-24T16:26:17Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5746953675,213,1.86,5746953667,56,Center,5746953673,212,9.2,5746953669,140,67.3,5746953671,141,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818326059,309,1,1,25,3,303582z192rnbr2x28o2t7u38,1,67.3,56.9,2025-05-24T16:26:17.395Z,2025-05-24T16:26:20Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5746953975,213,1.97,5746953969,140,62.5,5746953971,141,74.5,5746953967,56,Center,5746953973,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818326079,310,1,1,25,6,303582z192rnbr2x28o2t7u38,0,62.5,74.5,2025-05-24T16:26:20.627Z,2025-05-24T16:26:22Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5746954093,140,84.0,5746954105,213,0.22,5746954101,212,23.1,5746954089,56,Left,5746954097,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818326121,185,3,1,25,8,3ptum5fjcgw51mqui0gu6uuf4,0,16.4,17.2,2025-05-24T16:26:22.760Z,2025-05-24T16:42:02Z,b7594v117himyndjrpkval8us,E. Okereke,,,5746954327,56,Back,5746954363,233,311,5746954329,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818326107,311,7,1,25,8,303582z192rnbr2x28o2t7u38,0,83.6,82.8,2025-05-24T16:26:22.761Z,2025-05-24T16:42:04Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5746954355,233,185,5746954265,56,Left,5746954267,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818326143,186,1,1,25,9,3ptum5fjcgw51mqui0gu6uuf4,0,28.6,12.1,2025-05-24T16:26:23.486Z,2025-05-24T16:42:31Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5747036661,141,0.0,5747036665,213,4.73,5746954443,56,Back,5747036659,140,28.8,5747036663,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818326183,187,5,1,25,15,3ptum5fjcgw51mqui0gu6uuf4,0,24.2,-1.6,2025-05-24T16:26:29.940Z,2025-05-24T16:46:47Z,b7594v117himyndjrpkval8us,E. Okereke,,,5746954651,56,Back,5746954697,233,312,5746954653,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818326163,312,5,1,25,15,303582z192rnbr2x28o2t7u38,1,75.8,101.6,2025-05-24T16:26:29.940Z,2025-05-24T16:46:47Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5746954551,347,,5746954665,233,187,5746954547,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818326271,313,1,1,25,23,303582z192rnbr2x28o2t7u38,1,73.3,100.0,2025-05-24T16:26:38.195Z,2025-05-24T16:43:28Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5746955185,107,,5746955195,213,4.21,5746955193,212,10.8,5746955189,140,68.3,5746964685,189,,5746955187,56,Left,5746955191,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818326277,314,61,1,25,25,303582z192rnbr2x28o2t7u38,1,68.2,87.4,2025-05-24T16:26:39.507Z,2025-05-24T16:43:29Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5746955211,56,Left,5746955225,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818342639,463,15,1,25,27,303582z192rnbr2x28o2t7u38,1,85.3,65.6,2025-05-24T16:26:42.028Z,2025-05-24T16:45:25Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5747053919,20,,5747052973,22,,5747056555,458,,5747056557,146,98.1,5747056617,233,199,5747056559,147,51.4,5747052981,56,Center,5747056549,79,,5747053921,64,5747056553,103,28.5,5747056551,102,,,,,,,,51.5,,,,,,,,,,,,
2818326849,199,10,1,25,27,3ptum5fjcgw51mqui0gu6uuf4,1,2.1,47.6,2025-05-24T16:26:42.128Z,2025-05-24T16:45:33Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,,5746959365,56,Back,5746959359,177,,5747056687,233,463,5746959363,182,,5747057277,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818326403,189,1,1,25,36,3ptum5fjcgw51mqui0gu6uuf4,1,11.1,47.0,2025-05-24T16:26:50.361Z,2025-05-24T16:26:52Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,,5746955885,213,1.56,5746955865,123,,5746955877,141,65.7,5746955873,140,11.2,5746955881,212,12.7,5746955869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818326443,190,1,1,25,37,3ptum5fjcgw51mqui0gu6uuf4,1,10.9,66.1,2025-05-24T16:26:52.040Z,2025-05-24T16:26:53Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5746956091,56,Back,5746956099,212,12.3,5746956093,140,4.3,5746956101,213,4.11,5746956097,141,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818326499,191,1,1,25,39,3ptum5fjcgw51mqui0gu6uuf4,0,4.8,51.2,2025-05-24T16:26:53.496Z,2025-05-24T16:27:00Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,,5746956457,213,0.47,5746956453,141,79.9,5746956451,140,41.4,5746956459,1,,5746956447,157,,5746956455,212,43.1,5746956449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818326513,315,44,1,25,45,303582z192rnbr2x28o2t7u38,1,59.6,19.3,2025-05-24T16:26:59.271Z,2025-05-24T16:51:14Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5746956615,233,192,5746956571,56,Right,5746956573,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818326503,192,44,1,25,45,3ptum5fjcgw51mqui0gu6uuf4,0,40.4,80.7,2025-05-24T16:26:59.272Z,2025-05-24T16:51:14Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5746956647,233,315,5746956483,285,,5746956481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818326529,316,1,1,25,45,303582z192rnbr2x28o2t7u38,0,61.3,18.0,2025-05-24T16:26:59.899Z,2025-05-24T16:27:04Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5746956657,140,76.0,5746956665,1,,5746956653,157,,5746956659,141,24.7,5746956661,212,16.1,5746956663,213,0.29,5746956655,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818326543,193,1,1,25,47,3ptum5fjcgw51mqui0gu6uuf4,1,26.0,73.6,2025-05-24T16:27:01.305Z,2025-05-24T16:27:02Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5746956749,140,29.3,5746956751,141,86.0,5746956755,213,1.18,5746956747,56,Back,5746956753,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818326555,194,1,1,25,48,3ptum5fjcgw51mqui0gu6uuf4,1,29.3,86.0,2025-05-24T16:27:02.744Z,2025-05-24T16:27:04Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5746956787,56,Back,5746956791,141,92.9,5746956795,213,0.58,5746956793,212,8.5,5746956789,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818326585,195,1,1,25,50,3ptum5fjcgw51mqui0gu6uuf4,1,33.8,92.7,2025-05-24T16:27:04.408Z,2025-05-24T16:27:06Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5746957005,212,8.0,5746957003,141,89.3,5746957007,213,3.43,5746956999,56,Back,5746957001,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818326593,196,1,1,25,52,3ptum5fjcgw51mqui0gu6uuf4,0,27.3,87.8,2025-05-24T16:27:06.856Z,2025-05-24T16:27:07Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5746957039,140,54.4,5746957045,213,6.24,5746957041,141,86.2,5746957043,212,28.5,5746957037,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818326635,317,1,1,25,54,303582z192rnbr2x28o2t7u38,1,48.5,10.7,2025-05-24T16:27:08.675Z,2025-05-24T16:27:09Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5746957243,140,53.4,5746957247,141,5.6,5746957241,56,Right,5746957251,212,6.2,5746957255,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818326681,319,1,1,25,55,303582z192rnbr2x28o2t7u38,1,53.9,5.3,2025-05-24T16:27:10.019Z,2025-05-24T16:27:12Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5746957449,140,63.3,5746957451,141,24.4,5746957455,213,0.92,5746957447,56,Center,5746957453,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818326733,320,1,1,25,57,303582z192rnbr2x28o2t7u38,1,64.3,18.5,2025-05-24T16:27:11.956Z,2025-05-24T16:45:50Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,1.0,,5746957785,213,0.96,5746958811,210,13,5746957781,212,39.2,5746958813,154,,5746957791,1,,5746957767,56,Center,5746957777,141,65.8,5746957773,140,85.6,5746957763,155,,,,,,,,,,,,,,,,,,,,,,,,,
2818326741,321,13,1,26,2,303582z192rnbr2x28o2t7u38,1,86.4,58.5,2025-05-24T16:27:16.419Z,2025-05-24T16:46:05Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5746957815,22,,5746958839,29,,5746958851,230,98.1,5746958837,75,,5746958853,231,51.6,5746957819,56,Center,5746958849,103,11.1,5746958847,102,37.8,5746957817,17,5746958841,154,,5746958843,55,5746958077,20,,,,,,320,,,,,,,,,,,,
2818326749,198,5,1,26,3,3ptum5fjcgw51mqui0gu6uuf4,1,-1.0,64.6,2025-05-24T16:27:17.800Z,2025-05-24T16:27:19Z,b7594v117himyndjrpkval8us,E. Okereke,,,5746957853,346,,5746957851,56,Back,5746957905,233,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818326751,322,5,1,26,3,303582z192rnbr2x28o2t7u38,0,101.0,35.4,2025-05-24T16:27:17.800Z,2025-05-24T16:46:48Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5746957891,346,,5746957889,56,Center,5746957933,233,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818327161,200,1,1,26,32,3ptum5fjcgw51mqui0gu6uuf4,0,4.4,41.7,2025-05-24T16:27:46.425Z,2025-05-24T16:28:28Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,,5746962959,237,,5746960335,141,14.8,5746962957,124,,5746960333,140,46.9,5746963221,1,,5746960337,212,48.2,5746960339,213,5.89,5746960331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818327167,324,44,1,26,35,303582z192rnbr2x28o2t7u38,1,56.6,73.7,2025-05-24T16:27:49.351Z,2025-05-24T16:51:15Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5746960371,56,Center,5746960537,286,,5746960533,233,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818327173,201,44,1,26,35,3ptum5fjcgw51mqui0gu6uuf4,0,43.4,26.3,2025-05-24T16:27:49.352Z,2025-05-24T16:51:15Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5746960391,285,,5746960563,233,324,5746960389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818327183,325,1,1,26,35,303582z192rnbr2x28o2t7u38,0,49.3,75.1,2025-05-24T16:27:49.667Z,2025-05-24T16:27:50Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5746960435,212,20.8,5746960429,56,Left,5746960431,140,63.9,5746960427,3,,5746960437,213,0.74,5746960433,141,95.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818327223,202,1,1,26,37,3ptum5fjcgw51mqui0gu6uuf4,1,40.5,11.9,2025-05-24T16:27:52Z,2025-05-24T16:27:53Z,b7594v117himyndjrpkval8us,E. Okereke,,,5746960645,56,Right,5746960651,141,9.7,5746960657,213,6.23,5746960655,212,26.4,5746960647,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818327235,203,1,1,26,39,3ptum5fjcgw51mqui0gu6uuf4,0,65.7,9.7,2025-05-24T16:27:53.641Z,2025-05-24T16:27:56Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5746960855,286,,5746960849,236,,5746960689,140,68.5,5746960693,212,3.1,5746960687,56,Right,5746960691,141,11.1,5746960851,233,326,5746960685,168,,5746960695,213,,,,,,,,,,,,0.31,,,,,,,,,,,,,
2818327253,326,74,1,26,39,303582z192rnbr2x28o2t7u38,1,38.4,95.9,2025-05-24T16:27:53.642Z,2025-05-24T16:51:02Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5746960863,233,203,5746960801,285,,5746960799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818327297,328,50,1,26,41,303582z192rnbr2x28o2t7u38,1,39.4,92.8,2025-05-24T16:27:55.800Z,2025-05-24T16:27:58Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5746961071,233,204,5746961011,56,Back,5746961015,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818327271,204,7,1,26,41,3ptum5fjcgw51mqui0gu6uuf4,0,60.6,7.2,2025-05-24T16:27:55.801Z,2025-05-24T16:28:13Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5746961069,285,,5746961061,233,328,5746960885,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818327309,329,61,1,26,42,303582z192rnbr2x28o2t7u38,1,47.8,95.7,2025-05-24T16:27:56.995Z,2025-05-24T16:28:18Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5746961113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818327329,205,50,1,26,44,3ptum5fjcgw51mqui0gu6uuf4,1,53.4,5.8,2025-05-24T16:27:58.684Z,2025-05-24T16:51:53Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5746961183,56,Right,5747071159,286,,5747071219,233,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818327327,330,7,1,26,44,303582z192rnbr2x28o2t7u38,0,46.6,94.2,2025-05-24T16:27:58.685Z,2025-05-24T16:52:11Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5746961177,285,,5747071189,233,205,5746961175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818351109,361,61,1,26,45,3ptum5fjcgw51mqui0gu6uuf4,1,53.0,7.7,2025-05-24T16:27:59.254Z,2025-05-24T16:52:33Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5747095469,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818351015,360,45,1,26,46,3ptum5fjcgw51mqui0gu6uuf4,0,50.2,6.6,2025-05-24T16:28:00.254Z,2025-05-24T17:23:06Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5747095015,56,Right,5747095053,233,519,5747095017,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818350771,519,3,1,26,46,303582z192rnbr2x28o2t7u38,1,49.8,93.4,2025-05-24T16:28:00.254Z,2025-05-24T17:23:06Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5747093623,286,,5747095035,233,360,5747093621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818327379,331,1,1,26,47,303582z192rnbr2x28o2t7u38,1,53.7,94.8,2025-05-24T16:28:02.012Z,2025-05-24T16:52:20Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5746961449,140,60.4,5746961455,213,5.70,5746961451,141,88.0,5746961453,212,8.4,5746961447,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818327437,332,1,1,26,48,303582z192rnbr2x28o2t7u38,1,60.4,88.0,2025-05-24T16:28:02.548Z,2025-05-24T16:28:06Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5746961805,140,69.2,5746961809,212,10.5,5746961803,56,Left,5746961811,213,0.50,5746961807,141,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818327441,333,1,1,26,51,303582z192rnbr2x28o2t7u38,0,86.5,82.0,2025-05-24T16:28:06.244Z,2025-05-24T16:28:07Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5746961833,141,73.2,5746961837,213,4.76,5746961829,56,Center,5746961835,212,6.0,5746961831,140,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
