id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2799071753,120,1,1,10,54,8sy0cxovuxo76tuoas3uo55xj,1,3.6,54.5,2025-04-11T15:12:42.251Z,2025-04-11T15:12:46Z,eomg9p2mo39ce40d1elkxerpx,J. Koski,,,5640789539,212,44.7,5640789531,155,,5640789533,56,Back,5640789541,213,0.39,5640789537,141,79.7,5640789535,140,42.9,5640789543,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799071757,121,1,1,10,59,8sy0cxovuxo76tuoas3uo55xj,1,43.0,79.7,2025-04-11T15:12:46.528Z,2025-04-11T15:12:47Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5640789563,3,,5640789571,141,78.2,5640789579,213,3.27,5640789575,212,8.1,5640789599,156,,5640789567,140,35.3,5640789565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799071767,122,1,1,11,0,8sy0cxovuxo76tuoas3uo55xj,1,34.8,78.5,2025-04-11T15:12:48.387Z,2025-04-11T15:12:49Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5640789635,213,5.24,5640789629,140,37.6,5640789627,56,Back,5640789631,141,71.1,5640789633,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799071783,123,1,1,11,1,8sy0cxovuxo76tuoas3uo55xj,1,37.6,71.1,2025-04-11T15:12:49.054Z,2025-04-11T15:12:50Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5640789735,212,14.1,5640789737,213,4.33,5640789729,56,Back,5640789731,140,32.6,5640789733,141,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799071789,124,1,1,11,3,8sy0cxovuxo76tuoas3uo55xj,1,30.3,48.4,2025-04-11T15:12:50.688Z,2025-04-11T15:12:52Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5640789783,213,4.94,5640789779,141,16.4,5640789775,56,Back,5640789777,140,35.1,5640789781,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799071819,125,1,1,11,5,8sy0cxovuxo76tuoas3uo55xj,1,35.1,16.4,2025-04-11T15:12:52.800Z,2025-04-11T15:12:56Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5640789927,212,18.2,5640789925,141,31.2,5640789923,140,49.5,5640789929,213,0.59,5640789921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799071839,126,1,1,11,8,8sy0cxovuxo76tuoas3uo55xj,1,46.3,47.8,2025-04-11T15:12:56.178Z,2025-04-11T15:13:01Z,b9s6ecsxs323kktg3cs3pisk4,A. Tulehmo,,,5640790021,141,81.2,5640790023,212,53.8,5640790017,56,Left,5640790015,155,,5640790025,213,0.44,5640790027,1,,5640790019,140,92.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799071849,127,1,1,11,13,8sy0cxovuxo76tuoas3uo55xj,1,92.8,81.2,2025-04-11T15:13:01.502Z,2025-04-11T15:13:11Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,1.0,,5640790215,154,,5640790087,155,,5640790085,2,,5640790095,212,22.8,5640790097,213,4.61,5640790091,140,90.6,5640790089,56,Center,5640790093,141,47.9,5640790213,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799071853,128,13,1,11,16,8sy0cxovuxo76tuoas3uo55xj,1,90.6,47.9,2025-04-11T15:13:03.535Z,2025-04-11T15:13:12Z,7dvn6m2z49c2n1ev0o9rvk93o,L. Weckström,,,5640790179,20,,5640790227,102,68.7,5640790231,146,96.4,5640790219,29,,5640790233,147,60.1,5640790183,153,,5640790113,56,Center,5640790111,17,,5640790109,22,,5640790235,230,99.3,5640790237,231,5640790221,154,48.7,,5640790229,103,19.4,5640790223,55,127,5640790217,73,,,,,,,,,,,,,,,
2799071857,129,15,1,11,17,8sy0cxovuxo76tuoas3uo55xj,1,91.9,56.4,2025-04-11T15:13:04.971Z,2025-04-11T15:13:24Z,btr893a8ljoe8av97ji8kwr11,A. Tarvonen,,,5640790155,17,,5640790157,56,Center,5640790569,102,50.3,5640790575,108,,5640790577,328,,5640790281,20,,5640790627,233,114,5640790571,103,14.6,5640790579,458,,5640790573,214,,5640790583,147,5640790153,22,50.5,,5640790567,78,,5640790581,146,99.5,,,,,,,,,,,,,,,,,
2799071869,114,10,1,11,17,duspptyvnr5kpx2iko5gerhnz,1,4.9,45.2,2025-04-11T15:13:05.071Z,2025-04-11T15:41:37Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5640790297,179,,5640790243,182,,5640790245,56,Back,5640790635,233,129,5640790239,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799071897,115,6,1,11,19,duspptyvnr5kpx2iko5gerhnz,0,2.2,34.4,2025-04-11T15:13:06.888Z,2025-04-11T15:49:41Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5640790455,233,130,5640790385,73,,5640790381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799071861,130,6,1,11,19,8sy0cxovuxo76tuoas3uo55xj,1,97.8,65.6,2025-04-11T15:13:06.888Z,2025-04-11T15:49:41Z,btr893a8ljoe8av97ji8kwr11,A. Tarvonen,,,5640790449,233,115,5640790169,56,Center,5640790171,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799071955,131,1,1,11,41,8sy0cxovuxo76tuoas3uo55xj,1,99.5,99.5,2025-04-11T15:13:29.440Z,2025-04-11T15:13:33Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5640790861,141,86.6,5640790859,140,91.4,5640790863,212,12.2,5640790865,213,3.94,5640790855,6,,5640790857,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799071959,132,1,1,11,42,8sy0cxovuxo76tuoas3uo55xj,1,91.4,86.8,2025-04-11T15:13:30.299Z,2025-04-11T15:13:31Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5640790893,212,17.1,5640790891,141,81.7,5640790889,140,75.5,5640790887,56,Left,5640790895,213,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799071967,133,1,1,11,43,8sy0cxovuxo76tuoas3uo55xj,1,75.5,81.7,2025-04-11T15:13:31.088Z,2025-04-11T15:13:32Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5640790939,213,0.78,5640790931,56,Left,5640790933,140,80.9,5640790935,141,90.0,5640790937,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799071969,134,1,1,11,44,8sy0cxovuxo76tuoas3uo55xj,0,81.1,90.0,2025-04-11T15:13:32.064Z,2025-04-11T15:13:33Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5640790953,212,25.1,5640790943,2,,5640790951,141,57.5,5640790949,140,92.5,5640790947,56,Center,5640790955,213,5.21,5640790945,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799071979,116,44,1,11,45,duspptyvnr5kpx2iko5gerhnz,1,8.7,42.2,2025-04-11T15:13:32.991Z,2025-04-11T15:49:54Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5640791021,233,135,5640790999,56,Back,5640791001,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799071977,135,44,1,11,45,8sy0cxovuxo76tuoas3uo55xj,0,91.3,57.8,2025-04-11T15:13:32.992Z,2025-04-11T15:49:54Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5640790991,56,Center,5640790993,286,,5640791025,233,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799071985,117,12,1,11,46,duspptyvnr5kpx2iko5gerhnz,1,10.0,42.4,2025-04-11T15:13:33.705Z,2025-04-11T15:13:35Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5640791041,213,6.09,5640791037,141,37.9,5640791035,140,24.7,5640791039,212,15.7,5640791043,15,,5640791033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799071997,136,15,1,11,48,8sy0cxovuxo76tuoas3uo55xj,1,75.1,48.1,2025-04-11T15:13:36.079Z,2025-04-11T17:15:02Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5640816079,25,,5640816095,146,83.3,5640816097,147,48.6,5640816083,102,49.5,5640816089,108,,5640816081,78,,5640791079,18,,5640816087,215,,5640816085,103,19,5640815287,20,,5640816103,233,5640816093,458,118,,5640816101,231,50.2,5640816091,328,,5640816099,230,98.6,5640815291,82,5640791081,56,Center,,,,,,,,,
2799072001,118,10,1,11,48,duspptyvnr5kpx2iko5gerhnz,1,16.7,51.4,2025-04-11T15:13:36.179Z,2025-04-11T17:15:02Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5640791089,94,,5640816107,233,136,5640791091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072003,137,44,1,11,49,8sy0cxovuxo76tuoas3uo55xj,1,83.9,50.0,2025-04-11T15:13:36.990Z,2025-04-11T15:49:54Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5640791151,233,119,5640791103,56,Center,5640791105,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072009,119,44,1,11,49,duspptyvnr5kpx2iko5gerhnz,0,16.1,50.0,2025-04-11T15:13:36.991Z,2025-04-11T15:49:55Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5640791147,285,,5640791155,233,137,5640791145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072005,138,61,1,11,49,8sy0cxovuxo76tuoas3uo55xj,0,82.2,45.5,2025-04-11T15:13:37.504Z,2025-04-11T15:13:37Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5640791107,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072019,120,12,1,11,54,duspptyvnr5kpx2iko5gerhnz,1,9.4,55.1,2025-04-11T15:13:41.640Z,2025-04-11T15:13:42Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5640791199,213,1.59,5640791191,56,Back,5640791193,140,9.1,5640791197,212,14.4,5640791195,141,76.3,5640791207,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072037,122,1,1,11,57,duspptyvnr5kpx2iko5gerhnz,1,9.2,78.5,2025-04-11T15:13:44.520Z,2025-04-11T15:13:47Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5640791301,212,9.0,5640791299,141,67.6,5640791303,213,4.11,5640791295,56,Back,5640791297,140,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072159,123,12,1,11,59,duspptyvnr5kpx2iko5gerhnz,1,4.5,67.0,2025-04-11T15:13:47.097Z,2025-04-11T15:31:07Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5640792083,141,67.6,5640792079,56,Back,5640792081,140,30.1,5640792087,213,0.02,5640792085,212,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072061,140,1,1,12,2,8sy0cxovuxo76tuoas3uo55xj,1,68.8,28.3,2025-04-11T15:13:49.715Z,2025-04-11T15:13:53Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5640791461,140,55.7,5640791465,212,21.2,5640791467,213,2.28,5640791459,56,Center,5640791463,141,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072081,141,1,1,12,5,8sy0cxovuxo76tuoas3uo55xj,1,55.7,53.0,2025-04-11T15:13:53.319Z,2025-04-11T15:14:16Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5640791613,212,42.7,5640791611,141,21.8,5640791607,56,Center,5640791605,155,,5640791609,140,91.0,5640791615,213,5.76,5640791617,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072097,142,1,1,12,11,8sy0cxovuxo76tuoas3uo55xj,1,91.0,21.8,2025-04-11T15:13:59.057Z,2025-04-11T15:14:00Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5640791709,56,Right,5640791715,212,16.6,5640791717,213,3.44,5640791711,140,75.9,5640791707,3,,5640791713,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072099,143,1,1,12,12,8sy0cxovuxo76tuoas3uo55xj,1,75.9,14.6,2025-04-11T15:14:00.409Z,2025-04-11T15:14:01Z,b9s6ecsxs323kktg3cs3pisk4,A. Tulehmo,,,5640791721,56,Center,5640791729,213,1.80,5640791723,140,74.6,5640791725,141,23.4,5640791727,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072115,144,1,1,12,13,8sy0cxovuxo76tuoas3uo55xj,1,74.6,23.4,2025-04-11T15:14:00.991Z,2025-04-11T15:14:04Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5640791803,140,58.2,5640791809,213,2.86,5640791801,56,Center,5640791807,212,17.9,5640791805,141,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072125,145,1,1,12,17,8sy0cxovuxo76tuoas3uo55xj,1,58.2,30.7,2025-04-11T15:14:04.545Z,2025-04-11T15:14:05Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5640791899,213,5.56,5640791891,56,Right,5640791897,212,16.2,5640791895,141,15.0,5640791893,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072135,146,1,1,12,18,8sy0cxovuxo76tuoas3uo55xj,1,69.8,15.0,2025-04-11T15:14:05.712Z,2025-04-11T15:14:09Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5640791967,212,11.9,5640791965,141,10.9,5640791961,140,80.8,5640791969,213,6.05,5640791957,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072139,147,1,1,12,21,8sy0cxovuxo76tuoas3uo55xj,1,80.8,10.9,2025-04-11T15:14:09.457Z,2025-04-11T15:14:10Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5640791981,141,25.6,5640791983,212,10.0,5640791977,56,Center,5640791975,168,,5640791985,213,1.57,5640791979,140,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072151,148,1,1,12,23,8sy0cxovuxo76tuoas3uo55xj,1,80.8,25.8,2025-04-11T15:14:10.553Z,2025-04-11T15:14:11Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5640792033,56,Right,5640792039,212,12.0,5640792041,213,4.77,5640792035,140,81.5,5640792037,141,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072153,149,1,1,12,23,8sy0cxovuxo76tuoas3uo55xj,0,81.5,8.2,2025-04-11T15:14:11.487Z,2025-04-11T15:14:13Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5640792109,286,,5640792103,236,,5640792047,56,Right,5640792055,213,1.57,5640792053,212,4.1,5640792105,233,124,5640792051,141,14.3,5640792049,140,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072163,124,74,1,12,23,duspptyvnr5kpx2iko5gerhnz,1,15.6,86.0,2025-04-11T15:14:11.488Z,2025-04-11T15:49:59Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5640792123,233,149,5640792099,56,Back,5640792101,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072167,125,5,1,12,24,duspptyvnr5kpx2iko5gerhnz,0,15.6,101.8,2025-04-11T15:14:12.238Z,2025-04-11T17:16:43Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5640792129,56,Back,5640792131,347,,5640792149,233,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072157,150,5,1,12,24,8sy0cxovuxo76tuoas3uo55xj,1,84.4,-1.8,2025-04-11T15:14:12.238Z,2025-04-11T17:16:43Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5640792133,233,125,5640792077,347,,5640792075,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072179,151,1,1,12,29,8sy0cxovuxo76tuoas3uo55xj,1,80.2,0.0,2025-04-11T15:14:17.126Z,2025-04-11T15:14:18Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5640792223,141,13.2,5640792217,107,,5640792221,140,77.5,5640792219,56,Right,5640792225,212,10.5,5640792227,213,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072183,152,1,1,12,30,8sy0cxovuxo76tuoas3uo55xj,1,77.5,13.2,2025-04-11T15:14:18.510Z,2025-04-11T15:14:19Z,b9s6ecsxs323kktg3cs3pisk4,A. Tulehmo,,,5640792245,140,80.7,5640792247,141,4.4,5640792251,213,5.22,5640792249,212,6.9,5640792243,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072199,153,1,1,12,31,8sy0cxovuxo76tuoas3uo55xj,1,80.7,4.4,2025-04-11T15:14:19.104Z,2025-04-11T15:14:22Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5640792337,213,2.19,5640792335,212,6.1,5640792329,56,Right,5640792333,141,11.7,5640792331,140,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072201,154,50,1,12,34,8sy0cxovuxo76tuoas3uo55xj,1,83.4,6.2,2025-04-11T15:14:22.033Z,2025-04-11T15:14:27Z,b9s6ecsxs323kktg3cs3pisk4,A. Tulehmo,,,5640792343,286,,5640792415,233,126,5640792341,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072209,126,7,1,12,34,duspptyvnr5kpx2iko5gerhnz,1,16.6,93.8,2025-04-11T15:14:22.034Z,2025-04-11T15:14:26Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5640792391,56,Back,5640792389,167,,5640792397,233,154,5640792393,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072219,127,5,1,12,35,duspptyvnr5kpx2iko5gerhnz,0,12.5,101.6,2025-04-11T15:14:22.899Z,2025-04-11T17:16:44Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5640792443,56,Back,5640792487,233,155,5640792445,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072203,155,5,1,12,35,8sy0cxovuxo76tuoas3uo55xj,1,87.5,-1.6,2025-04-11T15:14:22.899Z,2025-04-11T17:16:44Z,b9s6ecsxs323kktg3cs3pisk4,A. Tulehmo,,,5640792479,233,127,5640792355,347,,5640792353,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072261,156,1,1,12,48,8sy0cxovuxo76tuoas3uo55xj,0,87.2,0.0,2025-04-11T15:14:36.062Z,2025-04-11T15:14:37Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5640792669,140,89.8,5640792673,212,7.0,5640792665,107,,5640792667,56,Right,5640792675,213,1.17,5640792671,141,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072275,128,8,1,12,49,duspptyvnr5kpx2iko5gerhnz,1,13.4,91.2,2025-04-11T15:14:37.121Z,2025-04-11T15:15:00Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5640792717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072283,129,5,1,12,50,duspptyvnr5kpx2iko5gerhnz,0,10.4,101.6,2025-04-11T15:14:38.400Z,2025-04-11T17:16:44Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5640792745,347,,5640792751,233,157,5640792743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072265,157,5,1,12,50,8sy0cxovuxo76tuoas3uo55xj,1,89.6,-1.6,2025-04-11T15:14:38.400Z,2025-04-11T17:16:44Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5640792689,56,Right,5640792691,347,,5640792747,233,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072319,158,1,1,13,1,8sy0cxovuxo76tuoas3uo55xj,1,90.4,0.0,2025-04-11T15:14:49.344Z,2025-04-11T15:14:53Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5640792981,141,26.7,5640792975,107,,5640792977,56,Center,5640792983,212,20.7,5640792985,213,1.22,5640792979,140,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072321,159,61,1,13,6,8sy0cxovuxo76tuoas3uo55xj,0,97.9,24.4,2025-04-11T15:14:53.744Z,2025-04-11T15:14:54Z,b9s6ecsxs323kktg3cs3pisk4,A. Tulehmo,,,5640792989,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072335,130,5,1,13,6,duspptyvnr5kpx2iko5gerhnz,1,-0.6,71.2,2025-04-11T15:14:54.229Z,2025-04-11T17:16:45Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5640793071,346,,5640793073,233,160,5640793069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072323,160,5,1,13,6,8sy0cxovuxo76tuoas3uo55xj,0,100.6,28.8,2025-04-11T15:14:54.229Z,2025-04-11T15:15:00Z,b9s6ecsxs323kktg3cs3pisk4,A. Tulehmo,,,5640792993,56,Center,5640793083,233,130,5640792995,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072453,131,1,1,13,27,duspptyvnr5kpx2iko5gerhnz,1,5.0,54.0,2025-04-11T15:15:15.353Z,2025-04-11T15:15:19Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5640793721,56,Back,5640793729,213,4.79,5640793723,140,5.5,5640793727,212,6.6,5640793725,141,44.3,5640793733,237,,5640793719,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072491,132,1,1,13,32,duspptyvnr5kpx2iko5gerhnz,0,7.9,40.9,2025-04-11T15:15:19.817Z,2025-04-11T15:15:25Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5640793887,1,,5640793885,213,6.07,5640793879,140,56.1,5640793881,141,25.0,5640793877,56,Center,5640793875,157,,5640793883,212,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072499,161,44,1,13,36,8sy0cxovuxo76tuoas3uo55xj,1,44.0,74.0,2025-04-11T15:15:24.247Z,2025-04-11T15:49:55Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5640793921,233,133,5640793903,56,Back,5640793905,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072497,133,44,1,13,36,duspptyvnr5kpx2iko5gerhnz,0,56.0,26.0,2025-04-11T15:15:24.248Z,2025-04-11T15:49:55Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5640793897,286,,5640793895,56,Center,5640793929,233,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072507,162,1,1,13,37,8sy0cxovuxo76tuoas3uo55xj,0,44.2,72.0,2025-04-11T15:15:24.881Z,2025-04-11T15:15:26Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5640793951,3,,5640793959,212,8.8,5640793957,141,80.6,5640793955,140,50.4,5640793953,56,Left,5640793961,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072531,134,1,1,13,38,duspptyvnr5kpx2iko5gerhnz,1,55.9,17.7,2025-04-11T15:15:25.992Z,2025-04-11T15:15:28Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5640794057,56,Center,5640794073,213,0.47,5640794065,141,25.3,5640794069,212,11.4,5640794061,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072557,135,1,1,13,41,duspptyvnr5kpx2iko5gerhnz,1,67.2,27.1,2025-04-11T15:15:28.824Z,2025-04-11T15:15:31Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5640794211,141,32.5,5640794207,56,Center,5640794213,212,7.0,5640794209,140,61.5,5640794215,213,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799072617,136,1,1,13,44,duspptyvnr5kpx2iko5gerhnz,1,61.2,34.5,2025-04-11T15:15:31.783Z,2025-04-11T15:15:36Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,,5640794419,212,27.5,5640794417,141,69.6,5640794415,140,74.3,5640794413,56,Center,5640794421,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
