id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2813511879,156,1,1,13,27,303582z192rnbr2x28o2t7u38,0,27.6,69.9,2025-05-11T13:14:11.847Z,2025-05-11T13:14:12Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5720251761,56,Back,5720251763,140,43.4,5720251767,212,17.9,5720251765,141,79.7,5720251769,213,0.38,5720251759,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813511917,157,83,1,13,30,303582z192rnbr2x28o2t7u38,0,36.3,84.1,2025-05-11T13:14:14.744Z,2025-05-11T13:14:21Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5720252601,399,npha09mhy3755go8t6lg3ey2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813511981,125,3,1,13,33,7efqk7uh63928il0yffxijnv7,1,81.4,13.8,2025-05-11T13:14:17.537Z,2025-05-11T13:44:55Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5720252443,233,158,5720252391,286,,5720252389,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813511989,158,45,1,13,33,303582z192rnbr2x28o2t7u38,0,18.6,86.2,2025-05-11T13:14:17.537Z,2025-05-11T13:44:55Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5720252421,56,Back,5720252423,285,,5720252467,233,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813512019,126,1,1,13,34,7efqk7uh63928il0yffxijnv7,0,89.1,19.8,2025-05-11T13:14:18.785Z,2025-05-11T13:14:22Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5720252705,236,,5720252541,56,Right,5720252709,233,159,5720252543,140,89.3,5720252549,213,1.24,5720252717,286,,5720252545,141,20.7,5720252537,2,,5720252547,212,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813512027,159,12,1,13,34,303582z192rnbr2x28o2t7u38,1,6.8,80.9,2025-05-11T13:14:18.885Z,2025-05-11T13:14:25Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5720252609,56,Back,5720252747,233,126,5720252607,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813512041,127,6,1,13,36,7efqk7uh63928il0yffxijnv7,1,96.2,20.4,2025-05-11T13:14:20.968Z,2025-05-11T13:45:00Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5720252809,233,160,5720252783,75,,5720252781,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813512029,160,6,1,13,36,303582z192rnbr2x28o2t7u38,0,3.8,79.6,2025-05-11T13:14:20.968Z,2025-05-11T13:14:26Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5720252671,73,,5720252669,56,Back,5720252853,233,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813512611,129,1,1,14,5,7efqk7uh63928il0yffxijnv7,0,99.5,0.5,2025-05-11T13:14:49.249Z,2025-05-11T13:14:53Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5720255863,1,,5720255851,224,,5720255841,2,,5720255861,213,1.86,5720255853,56,Center,5720255849,155,,5720255845,6,,5720255859,212,44.6,5720255855,140,87.6,5720255857,141,,,,,,,,,,,,,,63.4,,,,,,,,,,,,
2813512613,161,44,1,14,8,303582z192rnbr2x28o2t7u38,1,11.6,39.2,2025-05-11T13:14:52.496Z,2025-05-11T14:12:50Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5720255869,56,Back,5720255931,233,130,5720255871,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813512617,130,44,1,14,8,7efqk7uh63928il0yffxijnv7,0,88.4,60.8,2025-05-11T13:14:52.497Z,2025-05-11T14:12:50Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5720255875,56,Center,5720255877,286,,5720255951,233,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813512645,162,12,1,14,8,303582z192rnbr2x28o2t7u38,1,10.5,43.4,2025-05-11T13:14:52.792Z,2025-05-11T13:14:54Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5720256001,56,Back,5720256015,15,,5720256003,140,24.6,5720256009,213,5.30,5720256005,141,10.9,5720256007,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813512685,131,45,1,14,12,7efqk7uh63928il0yffxijnv7,0,66.3,93.2,2025-05-11T13:14:56.136Z,2025-05-11T13:44:56Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5720256503,233,164,5720447599,285,,5720256181,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813512719,164,3,1,14,12,303582z192rnbr2x28o2t7u38,1,33.7,6.8,2025-05-11T13:14:56.136Z,2025-05-11T13:44:56Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5720256529,286,,5720256435,56,Back,5720256491,233,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813512769,165,1,1,14,15,303582z192rnbr2x28o2t7u38,1,43.8,19.8,2025-05-11T13:14:59.736Z,2025-05-11T13:15:02Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5720256709,212,48.6,5720256705,141,73.2,5720256711,213,0.84,5720256715,1,,5720256701,140,74.5,5720256695,155,,5720256697,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813512801,166,1,1,14,18,303582z192rnbr2x28o2t7u38,1,74.5,73.2,2025-05-11T13:15:02.312Z,2025-05-11T13:15:03Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5720256855,212,12.8,5720256857,213,4.58,5720256853,141,54.6,5720256849,56,Center,5720256851,140,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813512863,167,1,1,14,19,303582z192rnbr2x28o2t7u38,1,72.9,54.6,2025-05-11T13:15:03.768Z,2025-05-11T13:15:14Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,1.0,,5720257151,212,20.2,5720258123,210,15,5720257145,56,Center,5720258125,154,,5720257147,140,88.1,5720257153,213,5.62,5720257149,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813512869,168,15,1,14,22,303582z192rnbr2x28o2t7u38,1,88.1,36.4,2025-05-11T13:15:06.280Z,2025-05-11T13:15:14Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5720258141,76,,5720258151,102,53.1,5720258163,147,42.2,5720257677,82,,5720258233,233,132,5720258157,146,92.3,5720257177,63,,5720258145,154,,5720258137,23,,5720258147,55,5720258171,231,5720257673,20,,5720258167,230,98.5,5720258143,29,,5720257179,56,167,47.5,Center,5720258153,103,19,,,,,,,
2813512883,132,10,1,14,22,7efqk7uh63928il0yffxijnv7,1,7.7,57.8,2025-05-11T13:15:06.380Z,2025-05-11T13:15:14Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5720257243,94,,5720257245,56,Back,5720258269,233,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513077,133,1,1,14,26,7efqk7uh63928il0yffxijnv7,0,18.2,42.1,2025-05-11T13:15:10.450Z,2025-05-11T13:15:40Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5720258363,56,Back,5720258365,140,37.7,5720258607,189,,5720258367,141,79.3,5720258371,213,0.89,5720258369,212,32.5,5720258361,157,,5720258373,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513171,169,1,1,14,34,303582z192rnbr2x28o2t7u38,0,78.7,12.6,2025-05-11T13:15:18.728Z,2025-05-11T13:15:19Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5720258873,56,Center,5720258881,213,0.82,5720258875,140,93.2,5720258877,141,36.7,5720258879,212,22.4,5720258869,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513205,134,12,1,14,35,7efqk7uh63928il0yffxijnv7,1,10.1,60.9,2025-05-11T13:15:19.841Z,2025-05-11T13:15:20Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5720259061,140,25.3,5720259069,213,0.76,5720259067,212,22.0,5720259057,56,Back,5720259065,141,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513223,135,1,1,14,36,7efqk7uh63928il0yffxijnv7,1,25.4,83.2,2025-05-11T13:15:20.752Z,2025-05-11T13:15:21Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5720259163,56,Back,5720259169,212,9.6,5720259171,213,3.63,5720259165,140,17.3,5720259167,141,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513263,137,1,1,14,38,7efqk7uh63928il0yffxijnv7,1,19.7,76.7,2025-05-11T13:15:22.064Z,2025-05-11T13:15:23Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5720259333,56,Back,5720259337,141,90.8,5720259335,140,28.5,5720259339,212,13.3,5720259341,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513305,138,1,1,14,39,7efqk7uh63928il0yffxijnv7,1,28.0,90.2,2025-05-11T13:15:23.472Z,2025-05-11T13:15:25Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5720259611,140,24.8,5720259607,56,Back,5720259613,141,82.4,5720259617,213,4.15,5720259615,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513389,139,1,1,14,42,7efqk7uh63928il0yffxijnv7,0,24.3,76.4,2025-05-11T13:15:26.593Z,2025-05-11T13:15:29Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5720260081,141,58.8,5720260079,140,71.4,5720260075,155,,5720260077,56,Center,5720260083,212,50.9,5720260087,1,,5720260085,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513499,171,1,1,14,46,303582z192rnbr2x28o2t7u38,1,26.4,45.7,2025-05-11T13:15:30.808Z,2025-05-11T13:15:33Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5720260631,56,Back,5720260639,213,0.71,5720260635,141,55.1,5720260637,212,9.8,5720260633,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513559,172,1,1,14,49,303582z192rnbr2x28o2t7u38,1,33.0,53.4,2025-05-11T13:15:33.128Z,2025-05-11T13:15:36Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5720260959,213,5.28,5720260957,212,16.9,5720260955,141,32.4,5720260953,140,41.6,5720260951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513585,173,1,1,14,52,303582z192rnbr2x28o2t7u38,1,46.6,33.9,2025-05-11T13:15:36.439Z,2025-05-11T13:15:37Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,,,5720261075,212,9.2,5720261077,213,0.02,5720261073,141,34.2,5720261071,140,55.4,5720261069,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513621,174,1,1,14,53,303582z192rnbr2x28o2t7u38,1,55.4,34.2,2025-05-11T13:15:37.832Z,2025-05-11T13:15:39Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5720261251,140,44.4,5720261257,213,3.31,5720261255,212,11.7,5720261249,56,Back,5720261253,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513667,175,1,1,14,55,303582z192rnbr2x28o2t7u38,1,44.8,30.6,2025-05-11T13:15:39.079Z,2025-05-11T13:15:40Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,,,5720261505,212,16.5,5720261499,140,60.2,5720261509,213,6.07,5720261495,56,Center,5720261503,141,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513751,176,1,1,14,56,303582z192rnbr2x28o2t7u38,1,60.2,25.5,2025-05-11T13:15:40.792Z,2025-05-11T13:15:44Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5720261883,56,Right,5720261897,213,5.15,5720261889,141,5.0,5720261885,140,66.4,5720261893,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513801,177,1,1,14,59,303582z192rnbr2x28o2t7u38,0,69.1,4.7,2025-05-11T13:15:44.008Z,2025-05-11T13:15:45Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5720262183,212,34.0,5720262181,141,46.3,5720262179,140,87.0,5720262177,56,Center,5720262185,213,0.98,5720262187,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513911,141,12,1,15,3,7efqk7uh63928il0yffxijnv7,1,15.6,65.4,2025-05-11T13:15:47.185Z,2025-05-11T13:15:50Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5720262775,140,39.3,5720262777,141,83.6,5720262785,213,0.46,5720262781,212,27.8,5720262773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513891,178,1,1,15,4,303582z192rnbr2x28o2t7u38,0,59.6,10.6,2025-05-11T13:15:48.503Z,2025-05-11T13:15:49Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,,,5720262659,3,,5720262669,213,5.91,5720262665,141,7.3,5720262667,212,6.2,5720262663,140,65.1,5720262661,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513921,142,8,1,15,6,7efqk7uh63928il0yffxijnv7,1,28.9,92.0,2025-05-11T13:15:50.481Z,2025-05-11T13:15:50Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5720262823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513945,143,5,1,15,7,7efqk7uh63928il0yffxijnv7,0,38.2,102.0,2025-05-11T13:15:51.664Z,2025-05-11T13:15:56Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5720263119,233,179,5720262921,347,,5720262919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813513969,179,5,1,15,7,303582z192rnbr2x28o2t7u38,1,61.8,-2.0,2025-05-11T13:15:51.664Z,2025-05-11T13:44:33Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,,,5720263055,347,,5720263091,233,143,5720263053,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514125,180,1,1,15,15,303582z192rnbr2x28o2t7u38,1,59.4,0.0,2025-05-11T13:15:59.704Z,2025-05-11T13:16:07Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5720264597,189,,5720263873,140,58.6,5720263877,212,8.3,5720263875,141,10.1,5720263879,213,1.67,5720263871,56,Right,5720263869,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514193,181,1,1,15,16,303582z192rnbr2x28o2t7u38,1,58.6,10.1,2025-05-11T13:16:00.424Z,2025-05-11T13:16:09Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5720264903,189,,5720264241,56,Right,5720264245,141,5.0,5720264247,212,10.7,5720264249,213,5.95,5720264243,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514219,182,3,1,15,19,303582z192rnbr2x28o2t7u38,0,79.5,10.3,2025-05-11T13:16:03.800Z,2025-05-11T13:16:05Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5720264411,211,,5720264375,56,Right,5720264377,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514379,145,1,1,15,25,7efqk7uh63928il0yffxijnv7,1,8.7,95.6,2025-05-11T13:16:09.586Z,2025-05-11T13:16:12Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5720265161,56,Back,5720265159,157,,5720265163,140,44.1,5720265169,213,6.27,5720265171,1,,5720265165,141,95.1,5720265167,212,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514385,146,61,1,15,27,7efqk7uh63928il0yffxijnv7,0,44.1,95.1,2025-05-11T13:16:11.272Z,2025-05-11T13:16:14Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5720265191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514395,147,5,1,15,28,7efqk7uh63928il0yffxijnv7,0,44.0,101.6,2025-05-11T13:16:12.577Z,2025-05-11T13:16:16Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5720265225,347,,5720265365,233,183,5720265223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514403,183,5,1,15,28,303582z192rnbr2x28o2t7u38,1,56.0,-1.6,2025-05-11T13:16:12.577Z,2025-05-11T13:44:33Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5720265283,233,147,5720265249,347,,5720265247,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514551,184,1,1,15,29,303582z192rnbr2x28o2t7u38,1,54.5,0.0,2025-05-11T13:16:13.976Z,2025-05-11T13:16:19Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5720266031,56,Back,5720266039,213,2.70,5720266037,212,21.0,5720266035,141,11.3,5720266029,107,,5720266033,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514603,185,1,1,15,35,303582z192rnbr2x28o2t7u38,1,37.3,33.1,2025-05-11T13:16:19.784Z,2025-05-11T13:16:21Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5720266241,56,Back,5720266255,213,1.62,5720266245,140,36.6,5720266249,141,57.5,5720266253,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514681,186,1,1,15,37,303582z192rnbr2x28o2t7u38,1,36.9,50.4,2025-05-11T13:16:21.784Z,2025-05-11T13:16:25Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5720266643,140,41.6,5720266645,141,30.0,5720266647,212,14.7,5720266649,213,5.05,5720266641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514791,187,1,1,15,41,303582z192rnbr2x28o2t7u38,1,42.5,29.2,2025-05-11T13:16:25.288Z,2025-05-11T13:16:29Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,,,5720267199,212,20.5,5720267195,140,61.9,5720267197,141,32.2,5720267193,56,Center,5720267201,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514859,188,1,1,15,45,303582z192rnbr2x28o2t7u38,1,70.9,30.6,2025-05-11T13:16:29.368Z,2025-05-11T13:21:36Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5720267571,141,29.7,5720267569,140,90.3,5720267573,212,20.4,5720267567,56,Center,5720301699,4,,5720267575,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514895,189,1,1,15,48,303582z192rnbr2x28o2t7u38,0,92.0,28.6,2025-05-11T13:16:32.840Z,2025-05-11T13:21:34Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5720267745,212,15.5,5720267747,213,1.31,5720267739,56,Center,5720267743,141,50.7,5720267741,140,95.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514929,149,12,1,15,50,7efqk7uh63928il0yffxijnv7,1,4.2,54.6,2025-05-11T13:16:34.945Z,2025-05-11T13:22:02Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5720267957,56,Back,5720267965,213,3.14,5720267959,140,2.8,5720267963,212,1.5,5720267961,141,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813514941,150,61,1,15,51,7efqk7uh63928il0yffxijnv7,1,2.4,54.6,2025-05-11T13:16:35.784Z,2025-05-11T13:16:36Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5720268029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813515039,151,1,1,15,53,7efqk7uh63928il0yffxijnv7,1,2.9,60.5,2025-05-11T13:16:37.249Z,2025-05-11T13:17:36Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5720274051,1,,5720268441,140,44.2,5720268439,56,Back,5720274049,157,,5720268447,213,0.10,5720268445,212,43.6,5720268443,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813515045,152,61,1,15,53,7efqk7uh63928il0yffxijnv7,1,41.5,62.8,2025-05-11T13:16:37.929Z,2025-05-11T13:18:07Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5720268513,189,,5720268467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813515023,190,61,1,15,56,303582z192rnbr2x28o2t7u38,1,63.3,22.8,2025-05-11T13:16:40.610Z,2025-05-11T13:16:40Z,4aoegh7yokqb5ix45ruvqjalm,J. Kallinen,,,5720268393,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813515125,192,1,1,15,59,303582z192rnbr2x28o2t7u38,1,54.0,28.3,2025-05-11T13:16:43.128Z,2025-05-11T13:17:39Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5720268867,141,7.7,5720268865,140,61.2,5720268871,213,5.21,5720268869,212,15.9,5720268863,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813515227,193,1,1,16,2,303582z192rnbr2x28o2t7u38,1,61.2,7.7,2025-05-11T13:16:46.040Z,2025-05-11T13:16:49Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5720269423,141,13.1,5720269419,56,Right,5720269421,140,55.4,5720269425,212,7.1,5720269427,213,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813515335,194,1,1,16,5,303582z192rnbr2x28o2t7u38,1,55.3,14.7,2025-05-11T13:16:49.272Z,2025-05-11T13:16:55Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5720270061,141,36.4,5720270053,56,Back,5720270065,212,18.4,5720270057,140,44.8,5720270067,213,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813515399,195,1,1,16,11,303582z192rnbr2x28o2t7u38,1,46.3,49.3,2025-05-11T13:16:55.113Z,2025-05-11T13:16:57Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5720270363,140,36.8,5720270369,213,2.31,5720270365,141,65.4,5720270367,212,14.8,5720270361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813515505,196,1,1,16,13,303582z192rnbr2x28o2t7u38,1,37.3,68.7,2025-05-11T13:16:57.336Z,2025-05-11T13:17:04Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5720270841,141,92.0,5720270843,212,23.5,5720270837,56,Left,5720270845,213,0.74,5720270839,140,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813515469,153,83,1,16,18,7efqk7uh63928il0yffxijnv7,0,55.6,7.9,2025-05-11T13:17:02.657Z,2025-05-11T13:17:06Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5720270971,399,4cooeu9zahategmvpj3zdr6xh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813515509,197,61,1,16,20,303582z192rnbr2x28o2t7u38,0,35.7,75.4,2025-05-11T13:17:04.488Z,2025-05-11T13:17:04Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5720270863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813515597,154,1,1,16,23,7efqk7uh63928il0yffxijnv7,1,47.8,33.6,2025-05-11T13:17:08.017Z,2025-05-11T13:17:09Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5720271263,56,Center,5720271271,213,1.30,5720271269,212,16.5,5720271265,140,52.0,5720271267,141,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813515693,156,1,1,16,25,7efqk7uh63928il0yffxijnv7,1,53.4,63.9,2025-05-11T13:17:09.606Z,2025-05-11T13:17:14Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5720271741,56,Left,5720271743,140,57.0,5720271747,212,19.5,5720271745,141,92.1,5720271749,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813515747,157,1,1,16,30,7efqk7uh63928il0yffxijnv7,1,57.4,95.9,2025-05-11T13:17:14.161Z,2025-05-11T13:17:16Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5720272043,56,Left,5720272047,140,54.1,5720272049,141,89.4,5720272051,212,5.6,5720272053,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813515825,158,1,1,16,32,7efqk7uh63928il0yffxijnv7,1,52.6,81.4,2025-05-11T13:17:16.784Z,2025-05-11T13:17:21Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5720272531,212,16.1,5720272533,213,4.08,5720272525,140,43.5,5720272527,141,62.3,5720272521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813515849,159,1,1,16,37,7efqk7uh63928il0yffxijnv7,1,42.2,60.5,2025-05-11T13:17:21.265Z,2025-05-11T13:17:22Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5720272617,56,Back,5720272621,141,45.5,5720272619,140,46.8,5720272623,212,11.3,5720272625,213,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
