id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2815726975,155,1,1,18,8,8eab5wbcnttsiosd1o8c71gmk,0,71.0,85.4,2025-05-17T14:19:21.818Z,2025-05-17T14:27:53Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5732593479,56,Center,5732593483,141,77.9,5732593487,213,5.31,5732593485,212,6.2,5732593481,140,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815726985,194,8,1,18,10,2rdnn9p03qrmmv34tyx1nahpa,1,25.6,21.6,2025-05-17T14:19:23.363Z,2025-05-17T14:28:35Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5732593531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815726981,156,3,1,18,13,8eab5wbcnttsiosd1o8c71gmk,0,75.5,78.4,2025-05-17T14:19:26.362Z,2025-05-17T16:05:42Z,5fvzbq3mstt7eatkjpodbvpm2,J. Botué,,,5732593511,56,Center,5732622463,233,251,5732593513,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815732301,251,7,1,18,13,2rdnn9p03qrmmv34tyx1nahpa,0,24.5,21.6,2025-05-17T14:19:26.363Z,2025-05-17T16:05:42Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5732622443,233,156,5732622433,285,,5732622431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727047,157,3,1,18,16,8eab5wbcnttsiosd1o8c71gmk,1,80.1,76.4,2025-05-17T14:19:29.467Z,2025-05-17T16:05:58Z,5fvzbq3mstt7eatkjpodbvpm2,J. Botué,,,5732593807,56,Center,5732593809,286,,5732593857,233,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727017,195,45,1,18,16,2rdnn9p03qrmmv34tyx1nahpa,0,19.9,23.6,2025-05-17T14:19:29.467Z,2025-05-17T16:05:58Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5732593707,285,,5732593705,56,Back,5732593881,233,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727137,158,1,1,18,19,8eab5wbcnttsiosd1o8c71gmk,1,96.8,82.1,2025-05-17T14:19:32.346Z,2025-05-17T14:19:38Z,5fvzbq3mstt7eatkjpodbvpm2,J. Botué,,,5732594255,140,94.9,5732594257,141,89.4,5732594253,56,Left,5732594259,212,5.3,5732594263,213,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727143,159,4,1,18,24,8eab5wbcnttsiosd1o8c71gmk,1,92.9,86.4,2025-05-17T14:19:37.931Z,2025-05-17T14:54:51Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5732594313,56,Left,5732594319,286,,5732594381,233,196,5732594315,152,,5732594317,265,,5732594311,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727151,196,4,1,18,24,2rdnn9p03qrmmv34tyx1nahpa,0,7.1,13.6,2025-05-17T14:19:37.932Z,2025-05-17T14:54:51Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5732594335,285,,5732594333,265,,5732594329,56,Back,5732594389,233,159,5732594331,152,,5732594327,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727665,161,1,1,19,7,8eab5wbcnttsiosd1o8c71gmk,0,94.2,94.5,2025-05-17T14:20:20.586Z,2025-05-17T14:20:24Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5732596995,5,,5732596997,155,,5732597001,56,Center,5732596993,2,,5732597009,213,4.72,5732597005,141,51.0,5732597007,212,29.6,5732597003,140,94.5,5732596999,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727669,198,12,1,19,10,2rdnn9p03qrmmv34tyx1nahpa,1,7.9,49.3,2025-05-17T14:20:24.020Z,2025-05-17T14:20:25Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5732597069,15,,5732597029,212,11.5,5732597023,56,Back,5732597025,140,18.0,5732597031,213,5.89,5732597027,141,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727929,199,12,1,19,11,2rdnn9p03qrmmv34tyx1nahpa,1,15.9,44.5,2025-05-17T14:20:24.812Z,2025-05-17T14:21:21Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5732598239,140,20.4,5732598243,212,4.9,5732598241,141,46.3,5732598245,213,0.25,5732598235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727691,162,1,1,19,12,8eab5wbcnttsiosd1o8c71gmk,1,88.6,52.8,2025-05-17T14:20:25.722Z,2025-05-17T14:20:49Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,1.0,5732598311,210,15,5732597133,213,3.48,5732597129,141,44.8,5732597125,56,Center,5732597127,140,73.8,5732597131,212,16.5,5732598313,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727695,163,15,1,19,13,8eab5wbcnttsiosd1o8c71gmk,1,73.8,44.8,2025-05-17T14:20:27.002Z,2025-05-17T14:20:49Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5732598357,230,98.1,5732598335,154,,5732598329,20,,5732598353,146,84.6,5732598351,82,,5732597145,56,Center,5732598327,24,,5732598359,231,47.5,5732598355,147,46.4,5732598337,55,162,5732598341,102,48.7,5732598333,29,,5732598349,139,5732598347,328,,5732598331,78,,5732598343,103,19,5732597143,18,,,,,,,,
2815727715,164,61,1,19,16,8eab5wbcnttsiosd1o8c71gmk,1,89.1,55.7,2025-05-17T14:20:29.906Z,2025-05-17T14:21:13Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5732598903,228,,5732597247,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727933,200,4,1,19,18,2rdnn9p03qrmmv34tyx1nahpa,1,14.3,49.3,2025-05-17T14:20:31.690Z,2025-05-17T14:54:52Z,,,,,5732599285,233,165,5732598369,285,,5732598367,152,,5732598365,56,Back,5732598363,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727743,165,4,1,19,18,8eab5wbcnttsiosd1o8c71gmk,0,85.7,50.7,2025-05-17T14:20:31.691Z,2025-05-17T14:54:52Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5732598647,152,,5732598645,10,,5732597397,56,Center,5732599307,233,200,5732598649,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728017,201,1,1,19,42,2rdnn9p03qrmmv34tyx1nahpa,1,23.1,55.4,2025-05-17T14:20:55.396Z,2025-05-17T14:20:57Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5732598771,140,36.8,5732598769,56,Back,5732598775,212,25.2,5732598777,213,0.96,5732598765,5,,5732598767,152,,5732598773,141,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728033,202,1,1,19,44,2rdnn9p03qrmmv34tyx1nahpa,1,36.8,85.9,2025-05-17T14:20:57.316Z,2025-05-17T14:20:58Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5732598851,141,46.0,5732598847,56,Back,5732598849,140,42.2,5732598853,212,27.7,5732598855,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728035,203,3,1,19,45,2rdnn9p03qrmmv34tyx1nahpa,0,40.1,49.6,2025-05-17T14:20:58.660Z,2025-05-17T16:05:43Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5732598861,56,Back,5732598987,233,166,5732598863,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728059,166,7,1,19,45,8eab5wbcnttsiosd1o8c71gmk,1,59.9,50.4,2025-05-17T14:20:58.661Z,2025-05-17T16:05:43Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5732598959,285,,5732598979,233,203,5732598957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728083,168,1,1,19,48,8eab5wbcnttsiosd1o8c71gmk,1,67.4,37.9,2025-05-17T14:21:02.042Z,2025-05-17T14:21:05Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5732599067,141,18.3,5732599065,140,80.6,5732599071,213,5.52,5732599069,212,19.2,5732599063,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728093,169,1,1,19,51,8eab5wbcnttsiosd1o8c71gmk,0,86.8,28.6,2025-05-17T14:21:05.002Z,2025-05-17T14:21:06Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5732599107,56,Center,5732599113,212,4.7,5732599115,213,0.65,5732599109,140,90.4,5732599111,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728145,205,1,1,19,53,2rdnn9p03qrmmv34tyx1nahpa,1,10.1,68.4,2025-05-17T14:21:07.060Z,2025-05-17T14:21:11Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5732599405,140,18.9,5732599407,141,44.2,5732599403,56,Back,5732599409,212,18.9,5732599411,213,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728165,206,1,1,19,57,2rdnn9p03qrmmv34tyx1nahpa,1,21.7,42.5,2025-05-17T14:21:11.045Z,2025-05-17T14:21:13Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5732599507,56,Back,5732599513,212,6.7,5732599515,213,3.68,5732599511,141,37.4,5732599509,140,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728205,207,1,1,20,0,2rdnn9p03qrmmv34tyx1nahpa,1,16.6,37.0,2025-05-17T14:21:13.444Z,2025-05-17T14:21:19Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5732599719,56,Back,5732599721,140,17.3,5732599723,141,58.5,5732599725,212,14.6,5732599727,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728283,208,1,1,20,6,2rdnn9p03qrmmv34tyx1nahpa,1,21.1,56.7,2025-05-17T14:21:19.732Z,2025-05-17T14:21:27Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5732600019,212,12.7,5732600021,213,4.59,5732600013,56,Back,5732600017,141,38.2,5732600015,140,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728287,209,1,1,20,14,2rdnn9p03qrmmv34tyx1nahpa,1,23.8,44.5,2025-05-17T14:21:27.380Z,2025-05-17T14:21:28Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5732600035,141,56.7,5732600037,212,8.5,5732600033,140,25.4,5732600031,56,Back,5732600039,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728297,210,1,1,20,14,2rdnn9p03qrmmv34tyx1nahpa,1,25.4,56.7,2025-05-17T14:21:28.036Z,2025-05-17T14:21:29Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5732600083,213,1.28,5732600079,141,80.8,5732600077,140,30.1,5732600075,56,Back,5732600081,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728307,211,1,1,20,16,2rdnn9p03qrmmv34tyx1nahpa,1,30.2,81.4,2025-05-17T14:21:29.316Z,2025-05-17T14:21:31Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5732600125,140,24.0,5732600137,213,4.32,5732600121,56,Back,5732600133,212,16.9,5732600129,141,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728313,212,1,1,20,17,2rdnn9p03qrmmv34tyx1nahpa,1,24.1,57.8,2025-05-17T14:21:30.677Z,2025-05-17T14:21:32Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5732600163,56,Back,5732600169,212,20.3,5732600171,213,0.46,5732600165,140,41.4,5732600167,141,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728327,213,1,1,20,19,2rdnn9p03qrmmv34tyx1nahpa,1,41.4,71.2,2025-05-17T14:21:32.628Z,2025-05-17T14:21:33Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5732600243,141,51.0,5732600239,140,32.8,5732600249,213,4.13,5732600235,56,Back,5732600247,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728341,214,1,1,20,20,2rdnn9p03qrmmv34tyx1nahpa,1,32.8,51.0,2025-05-17T14:21:33.828Z,2025-05-17T14:21:35Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5732600347,212,18.0,5732600345,141,32.4,5732600341,56,Back,5732600343,140,20.6,5732600349,213,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728363,215,1,1,20,22,2rdnn9p03qrmmv34tyx1nahpa,1,20.7,32.4,2025-05-17T14:21:35.700Z,2025-05-17T14:21:37Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5732600461,140,26.4,5732600465,212,17.1,5732600467,213,5.07,5732600459,56,Back,5732600463,141,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728393,216,2,1,20,24,2rdnn9p03qrmmv34tyx1nahpa,1,26.4,8.9,2025-05-17T14:21:37.525Z,2025-05-17T14:27:29Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5732600589,56,Center,5732600591,140,72.3,5732600599,1,,5732600593,141,46.9,5732601111,7,8r3xgvgtysw3a026rrhebyxre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728463,170,55,1,20,24,8eab5wbcnttsiosd1o8c71gmk,1,28.6,76.6,2025-05-17T14:21:37.526Z,2025-05-17T14:54:56Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5732615647,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728549,171,1,1,20,45,8eab5wbcnttsiosd1o8c71gmk,1,28.0,75.0,2025-05-17T14:21:58.139Z,2025-05-17T14:21:59Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5732601447,212,2.8,5732601445,141,71.7,5732601439,241,,5732601443,140,29.6,5732601441,56,Back,5732601437,5,,5732601449,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728565,172,1,1,20,45,8eab5wbcnttsiosd1o8c71gmk,1,29.6,71.7,2025-05-17T14:21:59.002Z,2025-05-17T14:22:00Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5732601481,213,3.58,5732601477,141,58.1,5732601475,140,11.0,5732601479,212,21.6,5732601473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728599,173,1,1,20,47,8eab5wbcnttsiosd1o8c71gmk,1,11.0,58.1,2025-05-17T14:22:00.106Z,2025-05-17T14:22:06Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5732601681,140,21.5,5732601685,212,16.7,5732601687,213,5.43,5732601683,141,39.7,5732601679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728629,174,1,1,20,53,8eab5wbcnttsiosd1o8c71gmk,1,23.9,41.2,2025-05-17T14:22:06.186Z,2025-05-17T14:22:10Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5732601841,213,2.62,5732601835,140,7.9,5732601837,141,55.4,5732601833,56,Back,5732601839,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728711,176,1,1,21,4,8eab5wbcnttsiosd1o8c71gmk,1,15.1,54.3,2025-05-17T14:22:17.402Z,2025-05-17T14:22:32Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,1.0,5732602289,212,74.5,5732602281,155,,5732602293,1,,5732602897,154,,5732602895,210,15,5732602291,213,6.20,5732602283,56,Center,5732602285,140,85.8,5732602287,141,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728715,177,15,1,21,8,8eab5wbcnttsiosd1o8c71gmk,1,85.8,44.9,2025-05-17T14:22:21.936Z,2025-05-17T14:26:17Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5732602931,233,218,5732602915,103,7.0,5732602903,78,,5732602901,20,,5732602919,328,,5732602307,17,,5732602907,154,,5732602909,55,176,5732602309,56,Center,5732602305,22,,5732602923,147,45.3,5732602905,29,,5732602913,102,5732602921,146,48.8,,,,,,,,,88.4,,,,,,,
2815728725,218,10,1,21,8,2rdnn9p03qrmmv34tyx1nahpa,1,4.8,52.2,2025-05-17T14:22:22.036Z,2025-05-17T14:22:48Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5732602351,56,Back,5732602345,173,,5732602659,179,,5732602349,182,,5732602977,233,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728883,221,1,1,21,25,2rdnn9p03qrmmv34tyx1nahpa,0,15.8,42.5,2025-05-17T14:22:38.693Z,2025-05-17T14:22:43Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5732603281,212,75.8,5732603285,1,,5732603277,140,87.6,5732603275,56,Center,5732603271,157,,5732603273,198,,5732603279,141,53.6,5732603283,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728911,179,1,1,21,33,8eab5wbcnttsiosd1o8c71gmk,1,18.7,44.9,2025-05-17T14:22:47.052Z,2025-05-17T14:22:48Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5732603421,140,19.8,5732603419,56,Back,5732603427,213,1.45,5732603425,212,9.9,5732603423,141,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728951,180,1,1,21,35,8eab5wbcnttsiosd1o8c71gmk,1,19.3,60.6,2025-05-17T14:22:48.827Z,2025-05-17T14:22:52Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5732603609,212,19.8,5732603611,213,5.57,5732603603,56,Back,5732603605,140,33.5,5732603607,141,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815728981,181,1,1,21,39,8eab5wbcnttsiosd1o8c71gmk,1,34.0,40.4,2025-05-17T14:22:52.235Z,2025-05-17T14:22:55Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5732603771,212,4.6,5732603769,141,43.9,5732603767,140,30.2,5732603765,56,Back,5732603773,213,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815729033,182,1,1,21,41,8eab5wbcnttsiosd1o8c71gmk,1,30.6,28.5,2025-05-17T14:22:54.890Z,2025-05-17T14:22:58Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5732604023,212,12.0,5732604025,213,4.60,5732604017,56,Back,5732604019,140,29.3,5732604021,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815729093,183,1,1,21,45,8eab5wbcnttsiosd1o8c71gmk,1,27.7,20.7,2025-05-17T14:22:58.186Z,2025-05-17T14:23:02Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5732604249,56,Back,5732604253,141,23.6,5732604251,140,17.8,5732604255,212,10.6,5732604257,213,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815729129,184,1,1,21,49,8eab5wbcnttsiosd1o8c71gmk,1,16.6,23.6,2025-05-17T14:23:02.123Z,2025-05-17T14:23:04Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5732604473,141,46.7,5732604469,56,Back,5732604477,213,1.96,5732604475,212,17.0,5732604471,140,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815729217,185,1,1,21,51,8eab5wbcnttsiosd1o8c71gmk,1,13.1,51.6,2025-05-17T14:23:04.763Z,2025-05-17T14:23:12Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5732604945,141,88.9,5732604941,140,24.3,5732604953,213,1.14,5732604949,212,28.0,5732604939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815729231,186,1,1,21,59,8eab5wbcnttsiosd1o8c71gmk,1,49.7,88.3,2025-05-17T14:23:12.539Z,2025-05-17T14:23:14Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5732605043,213,3.47,5732605039,141,77.2,5732605037,140,28.5,5732605041,212,23.5,5732605033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815729243,187,1,1,22,1,8eab5wbcnttsiosd1o8c71gmk,1,26.1,73.9,2025-05-17T14:23:14.285Z,2025-05-17T14:23:16Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5732605093,141,71.4,5732605089,56,Back,5732605091,140,34.7,5732605097,213,6.10,5732605095,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815729281,188,1,1,22,3,8eab5wbcnttsiosd1o8c71gmk,1,34.9,69.4,2025-05-17T14:23:16.220Z,2025-05-17T14:23:19Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5732605269,56,Back,5732605277,213,4.72,5732605275,212,22.1,5732605271,140,35.1,5732605273,141,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815729305,189,1,1,22,6,8eab5wbcnttsiosd1o8c71gmk,1,37.1,26.7,2025-05-17T14:23:19.099Z,2025-05-17T14:23:20Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5732605411,56,Back,5732605419,213,5.08,5732605415,141,7.6,5732605417,212,13.9,5732605413,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815729363,190,1,1,22,7,8eab5wbcnttsiosd1o8c71gmk,1,41.9,7.6,2025-05-17T14:23:20.538Z,2025-05-17T14:23:27Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5732605717,56,Back,5732605725,213,1.81,5732605723,212,16.2,5732605721,141,30.7,5732605719,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815729381,191,1,1,22,14,8eab5wbcnttsiosd1o8c71gmk,1,42.9,26.5,2025-05-17T14:23:27.771Z,2025-05-17T14:23:30Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5732605861,212,13.3,5732605855,140,41.3,5732605859,141,7.1,5732605863,213,4.59,5732605851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815729407,192,1,1,22,17,8eab5wbcnttsiosd1o8c71gmk,1,37.4,9.5,2025-05-17T14:23:30.347Z,2025-05-17T14:23:34Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5732605991,212,22.7,5732605989,141,38.0,5732605987,140,26.2,5732605993,213,2.12,5732605985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815729425,193,1,1,22,21,8eab5wbcnttsiosd1o8c71gmk,1,26.2,38.0,2025-05-17T14:23:34.219Z,2025-05-17T14:23:36Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5732606111,213,0.18,5732606109,212,12.1,5732606103,56,Back,5732606105,140,37.5,5732606107,141,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815729441,194,1,1,22,23,8eab5wbcnttsiosd1o8c71gmk,1,35.7,40.7,2025-05-17T14:23:36.172Z,2025-05-17T14:23:39Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5732606235,213,2.05,5732606229,140,28.8,5732606233,212,15.7,5732606231,141,61.2,5732606227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815729447,195,1,1,22,26,8eab5wbcnttsiosd1o8c71gmk,1,28.8,61.1,2025-05-17T14:23:39.515Z,2025-05-17T14:23:43Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5732606287,140,31.7,5732606293,213,5.19,5732606285,56,Back,5732606289,141,52.4,5732606291,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815729465,196,1,1,22,30,8eab5wbcnttsiosd1o8c71gmk,1,31.1,60.8,2025-05-17T14:23:43.611Z,2025-05-17T14:23:47Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5732606381,56,Back,5732606389,213,5.13,5732606387,212,21.7,5732606385,141,31.6,5732606383,140,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815729485,197,1,1,22,34,8eab5wbcnttsiosd1o8c71gmk,1,46.5,28.0,2025-05-17T14:23:47.291Z,2025-05-17T14:23:50Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5732606501,56,Right,5732606511,1,,5732606509,213,5.82,5732606505,141,6.4,5732606507,212,32.7,5732606503,140,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815729499,198,1,1,22,37,8eab5wbcnttsiosd1o8c71gmk,0,78.8,18.5,2025-05-17T14:23:50.683Z,2025-05-17T14:23:51Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5732606573,56,Center,5732606579,212,12.3,5732606577,141,27.3,5732606575,140,89.0,5732606581,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
