id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2815722555,165,1,1,14,10,303582z192rnbr2x28o2t7u38,1,47.2,46.7,2025-05-17T14:14:29.477Z,2025-05-17T14:14:33Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5732573447,213,5.56,5732573443,212,14.9,5732573437,141,32.2,5732573433,56,Center,5732573435,140,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815722627,166,1,1,14,13,303582z192rnbr2x28o2t7u38,1,76.1,24.0,2025-05-17T14:14:33.007Z,2025-05-17T14:14:37Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5732573749,213,0.15,5732573747,212,16.8,5732573743,140,91.9,5732573745,141,27.7,5732573741,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815722643,167,1,1,14,17,303582z192rnbr2x28o2t7u38,0,97.4,27.7,2025-05-17T14:14:36.944Z,2025-05-17T14:14:39Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5732573903,236,,5732573829,141,34.6,5732573825,56,Center,5732573831,212,5.0,5732573905,233,99,5732573909,286,,5732573827,140,95.8,5732573833,213,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815722659,99,74,1,14,17,8sy0cxovuxo76tuoas3uo55xj,1,5.5,70.9,2025-05-17T14:14:36.945Z,2025-05-17T14:52:56Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5732573897,56,Back,5732573931,233,167,5732573899,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815722671,100,6,1,14,19,8sy0cxovuxo76tuoas3uo55xj,0,5.0,69.8,2025-05-17T14:14:39.376Z,2025-05-17T14:52:38Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5732574055,233,168,5732574003,73,,5732574001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815722675,168,6,1,14,19,303582z192rnbr2x28o2t7u38,1,95.0,30.2,2025-05-17T14:14:39.376Z,2025-05-17T14:52:38Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5732574019,233,100,5732574013,75,,5732574011,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815723197,169,1,1,14,51,303582z192rnbr2x28o2t7u38,0,99.5,0.5,2025-05-17T14:15:11.012Z,2025-05-17T14:15:13Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5732576311,212,33.0,5732576315,1,,5732576297,2,,5732576303,223,,5732576307,140,94.3,5732576309,141,48.4,5732576313,213,1.74,5732576299,6,,5732576301,155,,5732576305,56,,,,,,,,,,,,,,,,,,,,,,Center,,,,,
2815723245,101,12,1,14,55,8sy0cxovuxo76tuoas3uo55xj,1,4.1,53.6,2025-05-17T14:15:14.737Z,2025-05-17T14:17:44Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,,5732576519,212,28.9,5732576539,15,,5732576521,213,1.42,5732576515,141,95.6,5732576509,56,Back,5732576511,140,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815723379,170,1,1,14,59,303582z192rnbr2x28o2t7u38,0,87.0,10.4,2025-05-17T14:15:19.182Z,2025-05-17T14:20:05Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5732577119,213,1.32,5732577107,2,,5732577117,212,28.7,5732577109,155,,5732577115,141,51.2,5732577113,140,93.9,5732577111,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815723397,102,44,1,15,3,8sy0cxovuxo76tuoas3uo55xj,1,12.0,42.7,2025-05-17T14:15:22.477Z,2025-05-17T14:52:51Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5732577271,233,171,5732577193,285,,5732577191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815723383,171,44,1,15,3,303582z192rnbr2x28o2t7u38,0,88.0,57.3,2025-05-17T14:15:22.478Z,2025-05-17T14:52:52Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5732577135,286,,5732577133,56,Center,5732577279,233,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727589,155,61,1,15,3,8sy0cxovuxo76tuoas3uo55xj,1,11.8,32.5,2025-05-17T14:15:23.069Z,2025-05-17T14:23:46Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5732597425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815727297,211,61,1,15,4,303582z192rnbr2x28o2t7u38,1,87.2,65.8,2025-05-17T14:15:23.624Z,2025-05-17T14:54:01Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5732595775,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815729547,272,44,1,15,4,303582z192rnbr2x28o2t7u38,1,88.6,59.3,2025-05-17T14:15:23.732Z,2025-05-17T14:52:52Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5732609525,233,180,5732608993,286,,5732608991,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815729709,180,44,1,15,4,8sy0cxovuxo76tuoas3uo55xj,0,11.4,40.7,2025-05-17T14:15:23.733Z,2025-05-17T14:52:52Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5732609391,56,Back,5732609541,233,272,5732609393,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815729003,256,1,1,15,4,303582z192rnbr2x28o2t7u38,0,87.2,60.9,2025-05-17T14:15:24.060Z,2025-05-17T14:53:49Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5732605429,3,,5732605439,213,4.56,5732605437,212,2.7,5732605431,56,Center,5732605435,141,57.0,5732605433,140,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815723427,103,43,1,15,4,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-05-17T14:15:24.105Z,2025-05-17T14:22:31Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5732602777,144,61,5732577337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815723483,104,12,1,15,6,8sy0cxovuxo76tuoas3uo55xj,1,7.6,43.6,2025-05-17T14:15:26.001Z,2025-05-17T14:25:16Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5732577761,15,,5732577589,56,Back,5732577597,213,0.30,5732577595,212,9.9,5732577591,140,16.6,5732577593,141,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815723459,172,15,1,15,6,303582z192rnbr2x28o2t7u38,1,78.7,45.8,2025-05-17T14:15:26.289Z,2025-05-17T15:03:31Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5732579069,82,,5732579561,458,,5732579569,147,47.3,5732768201,108,,5732579065,20,,5732579577,231,50.5,5732579567,146,84.2,5732579555,103,19,5732579593,233,105,5732577485,56,5732577481,18,,5732768197,78,,5732579549,25,,5732579573,230,98.9,5732579553,102,51.6,5732768199,215,,5732768203,328,,Center,,,,,
2815723487,105,10,1,15,6,8sy0cxovuxo76tuoas3uo55xj,1,17.0,50.4,2025-05-17T14:15:26.389Z,2025-05-17T14:25:17Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5732579609,233,172,5732577603,94,,5732577605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815723553,173,1,1,15,8,303582z192rnbr2x28o2t7u38,1,77.4,37.3,2025-05-17T14:15:28.101Z,2025-05-17T14:15:32Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5732577867,212,30.2,5732577861,56,Center,5732577865,141,65.2,5732577863,140,55.0,5732577869,213,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815723789,174,1,1,15,17,303582z192rnbr2x28o2t7u38,1,66.0,76.7,2025-05-17T14:15:36.787Z,2025-05-17T14:16:37Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,1.0,,5732578861,212,9.5,5732578865,213,2.22,5732578849,56,Left,5732582727,210,15,5732578855,141,87.8,5732578851,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815723797,175,15,1,15,24,303582z192rnbr2x28o2t7u38,1,74.9,65.8,2025-05-17T14:15:44.285Z,2025-05-17T15:01:04Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5732582761,147,50,5732582803,233,106,5732582757,215,,5732582759,146,98.5,5732582755,103,7.6,5732578891,18,,5732582749,55,174,5732578889,22,,5732582753,102,49.0,5732581885,20,5732578893,56,Center,5732582745,78,,5732582747,29,,,,,,,,,,,,,,,,,,,
2815723809,106,10,1,15,24,8sy0cxovuxo76tuoas3uo55xj,1,2.5,50.0,2025-05-17T14:15:44.385Z,2025-05-17T14:16:38Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5732579121,179,,5732582847,233,175,5732578947,56,Back,5732578945,182,,5732578941,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815723975,108,1,1,15,33,8sy0cxovuxo76tuoas3uo55xj,1,19.8,88.3,2025-05-17T14:15:53.377Z,2025-05-17T14:15:56Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5732579737,56,Back,5732579739,140,13.0,5732579745,213,4.23,5732579743,212,15.3,5732579741,141,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815723995,109,1,1,15,36,8sy0cxovuxo76tuoas3uo55xj,1,13.0,68.4,2025-05-17T14:15:56.161Z,2025-05-17T14:15:57Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5732579825,140,6.2,5732579823,56,Back,5732579845,213,4.32,5732579843,212,18.7,5732579841,141,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815724105,110,1,1,15,38,8sy0cxovuxo76tuoas3uo55xj,1,6.8,40.9,2025-05-17T14:15:57.554Z,2025-05-17T14:16:02Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5732580311,140,16.3,5732580315,212,19.5,5732580313,141,16.2,5732580309,56,Back,5732580317,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815724113,111,1,1,15,43,8sy0cxovuxo76tuoas3uo55xj,0,22.9,13.4,2025-05-17T14:16:02.753Z,2025-05-17T14:16:05Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5732580355,213,0.39,5732580583,236,,5732580585,233,176,5732580575,157,,5732580589,286,,5732580349,141,14.6,5732580339,56,Back,5732580353,212,2.2,5732580345,140,24.8,5732580577,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815724127,176,74,1,15,43,303582z192rnbr2x28o2t7u38,1,74.1,90.9,2025-05-17T14:16:02.754Z,2025-05-17T14:52:57Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5732580421,56,Left,5732580423,285,,5732580505,233,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815724247,178,1,1,15,49,303582z192rnbr2x28o2t7u38,1,79.9,81.7,2025-05-17T14:16:09.427Z,2025-05-17T14:16:12Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5732580983,213,4.04,5732580977,140,73.4,5732580981,212,11.0,5732580979,141,69.0,5732580975,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815724301,179,1,1,15,52,303582z192rnbr2x28o2t7u38,1,71.4,63.6,2025-05-17T14:16:12.426Z,2025-05-17T14:16:16Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5732581279,212,29.6,5732581281,213,4.94,5732581275,140,77.7,5732581273,56,Center,5732581277,141,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815724331,181,1,1,15,57,303582z192rnbr2x28o2t7u38,1,70.7,24.7,2025-05-17T14:16:16.910Z,2025-05-17T14:16:18Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5732581405,140,72.8,5732581409,212,7.5,5732581407,141,35.2,5732581403,56,Center,5732581411,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815724387,182,1,1,15,58,303582z192rnbr2x28o2t7u38,1,72.8,35.2,2025-05-17T14:16:18.003Z,2025-05-17T14:16:22Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5732581655,141,6.1,5732581651,56,Right,5732581653,140,85.7,5732581657,212,24.0,5732581659,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815724393,183,61,1,16,2,303582z192rnbr2x28o2t7u38,0,85.5,1.3,2025-05-17T14:16:22.289Z,2025-05-17T14:16:22Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5732581691,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815724407,112,5,1,16,3,8sy0cxovuxo76tuoas3uo55xj,1,15.6,101.2,2025-05-17T14:16:22.789Z,2025-05-17T16:06:46Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5732581777,233,184,5732581763,56,Back,5732581765,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815724397,184,5,1,16,3,303582z192rnbr2x28o2t7u38,0,84.4,-1.2,2025-05-17T14:16:22.789Z,2025-05-17T14:16:26Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5732581705,56,Right,5732581709,347,,5732581787,233,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815724833,113,1,1,16,30,8sy0cxovuxo76tuoas3uo55xj,0,20.0,100.0,2025-05-17T14:16:49.826Z,2025-05-17T14:27:02Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5732583759,107,,5732583767,212,35.6,5732583761,56,Left,5732583765,141,93.0,5732583763,140,53.5,5732583769,213,6.13,5732583771,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815724929,185,12,1,16,31,303582z192rnbr2x28o2t7u38,1,46.7,11.0,2025-05-17T14:16:50.942Z,2025-05-17T14:27:04Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5732584207,56,Right,5732584211,141,6.7,5732584227,15,,5732584215,213,5.87,5732584213,212,7.2,5732584209,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815730713,193,61,1,16,34,8sy0cxovuxo76tuoas3uo55xj,0,30.2,95.7,2025-05-17T14:16:54.144Z,2025-05-17T14:26:58Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5732614155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815724893,114,5,1,16,35,8sy0cxovuxo76tuoas3uo55xj,0,35.3,101.4,2025-05-17T14:16:54.461Z,2025-05-17T16:06:47Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5732584029,347,,5732586237,233,186,5732584023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815725043,186,5,1,16,35,303582z192rnbr2x28o2t7u38,1,64.7,-1.4,2025-05-17T14:16:54.461Z,2025-05-17T16:06:46Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5732585811,233,114,5732584677,347,,5732584675,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815725173,187,1,1,16,47,303582z192rnbr2x28o2t7u38,1,64.6,0.0,2025-05-17T14:17:06.804Z,2025-05-17T14:17:10Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5732585265,107,,5732585269,140,76.3,5732585273,212,16.5,5732585267,56,Right,5732585275,213,0.73,5732585271,141,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815725183,188,1,1,16,48,303582z192rnbr2x28o2t7u38,0,75.5,10.7,2025-05-17T14:17:07.600Z,2025-05-17T14:17:14Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5732585327,156,,5732585299,212,8.8,5732585295,140,73.5,5732585293,56,Right,5732585297,141,0.0,5732585301,213,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815725171,115,5,1,16,50,8sy0cxovuxo76tuoas3uo55xj,1,28.3,101.7,2025-05-17T14:17:10.147Z,2025-05-17T16:06:47Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5732585365,233,189,5732585261,56,Back,5732585263,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815725201,189,5,1,16,50,303582z192rnbr2x28o2t7u38,0,71.7,-1.7,2025-05-17T14:17:10.147Z,2025-05-17T16:06:47Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5732585351,347,,5732585391,233,115,5732585349,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815725533,116,1,1,17,8,8sy0cxovuxo76tuoas3uo55xj,0,33.0,100.0,2025-05-17T14:17:27.842Z,2025-05-17T14:29:19Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5732586641,213,6.10,5732586639,212,33.2,5732586631,107,,5732586635,140,64.1,5732586643,1,,5732586633,56,Left,5732586637,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815731469,306,44,1,17,10,303582z192rnbr2x28o2t7u38,1,37.6,5.4,2025-05-17T14:17:29.590Z,2025-05-17T14:29:26Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5732619299,285,,5732620609,233,197,5732619297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815731473,197,44,1,17,10,8sy0cxovuxo76tuoas3uo55xj,0,62.4,94.6,2025-05-17T14:17:29.591Z,2025-05-17T14:29:27Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,,5732620577,56,Left,5732620579,286,,5732620623,233,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815732487,324,61,1,17,10,303582z192rnbr2x28o2t7u38,1,32.2,6.0,2025-05-17T14:17:30.288Z,2025-05-17T14:53:45Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5732622701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815725537,117,43,1,17,12,8sy0cxovuxo76tuoas3uo55xj,1,0.0,0.0,2025-05-17T14:17:32.459Z,2025-05-17T14:30:36Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,,5732623419,286,0,5732624329,144,50,5732586669,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815725547,190,50,1,17,13,303582z192rnbr2x28o2t7u38,1,39.2,13.4,2025-05-17T14:17:33.288Z,2025-05-17T14:52:41Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5732586879,233,118,5732586709,56,Back,5732586711,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815725575,118,7,1,17,13,8sy0cxovuxo76tuoas3uo55xj,1,60.8,86.6,2025-05-17T14:17:33.289Z,2025-05-17T14:52:41Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5732586859,233,190,5732586825,285,,5732586823,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815725605,119,1,1,17,15,8sy0cxovuxo76tuoas3uo55xj,1,59.1,76.7,2025-05-17T14:17:35.138Z,2025-05-17T14:17:38Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,,5732586997,141,71.2,5732586993,56,Back,5732586995,140,47.2,5732587001,213,3.43,5732586999,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815725611,120,61,1,17,18,8sy0cxovuxo76tuoas3uo55xj,1,46.6,70.8,2025-05-17T14:17:38.063Z,2025-05-17T14:17:38Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5732587047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815725675,191,43,1,17,19,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-17T14:17:38.943Z,2025-05-17T14:17:47Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5732587307,285,0,5732587305,56,Center,5732587675,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815725649,121,3,1,17,19,8sy0cxovuxo76tuoas3uo55xj,1,43.4,74.0,2025-05-17T14:17:39.346Z,2025-05-17T14:52:46Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5732587193,56,Back,5732587195,286,,5732587337,233,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815725679,192,45,1,17,19,303582z192rnbr2x28o2t7u38,0,56.6,26.0,2025-05-17T14:17:39.346Z,2025-05-17T14:52:47Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5732587347,233,121,5732587313,285,,5732587311,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815725665,122,1,1,17,20,8sy0cxovuxo76tuoas3uo55xj,1,45.3,72.6,2025-05-17T14:17:39.938Z,2025-05-17T14:17:40Z,9bd4vf4tdzfipobqzp2r7gbft,M. Paavola,,,5732587267,140,56.8,5732587263,56,Left,5732587271,141,82.6,5732587275,212,13.9,5732587277,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815725671,123,1,1,17,21,8sy0cxovuxo76tuoas3uo55xj,0,56.8,82.7,2025-05-17T14:17:40.594Z,2025-05-17T14:17:41Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5732587287,56,Center,5732587291,141,76.3,5732587293,212,4.7,5732587297,213,5.08,5732587289,140,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815725715,193,3,1,17,24,303582z192rnbr2x28o2t7u38,0,42.8,21.5,2025-05-17T14:17:43.552Z,2025-05-17T14:52:41Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5732587463,286,,5732587461,56,Back,5732587575,233,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815725727,124,7,1,17,24,8sy0cxovuxo76tuoas3uo55xj,1,57.2,78.5,2025-05-17T14:17:43.553Z,2025-05-17T14:52:41Z,1ds8j4s1h4fydkkhl9qe9l5yi,C. Edlund,,,5732587499,285,,5732587497,56,Center,5732587529,233,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815725759,125,1,1,17,24,8sy0cxovuxo76tuoas3uo55xj,1,60.4,76.6,2025-05-17T14:17:44.050Z,2025-05-17T14:17:46Z,1ds8j4s1h4fydkkhl9qe9l5yi,C. Edlund,,,5732587627,212,4.7,5732587621,56,Center,5732587625,141,72.4,5732587623,140,56.8,5732587629,213,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815725815,126,1,1,17,26,8sy0cxovuxo76tuoas3uo55xj,1,56.8,72.4,2025-05-17T14:17:46.147Z,2025-05-17T14:17:50Z,ro21tqqaeslyebto6ukon5zo,A. Wilson,,,5732587933,141,17.3,5732587935,212,38.1,5732587931,140,63.3,5732587937,213,4.89,5732587927,155,,5732587929,56,Right,5732587939,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815725867,127,1,1,17,31,8sy0cxovuxo76tuoas3uo55xj,1,70.9,22.8,2025-05-17T14:17:50.739Z,2025-05-17T14:17:55Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5732588229,213,1.14,5732588225,141,89.4,5732588221,56,Left,5732588217,155,,5732588231,1,,5732588219,196,,5732588227,212,49.7,5732588223,140,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815725899,128,1,1,17,36,8sy0cxovuxo76tuoas3uo55xj,1,90.2,91.5,2025-05-17T14:17:55.618Z,2025-05-17T14:17:59Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5732588387,213,3.24,5732588381,140,77.5,5732588385,212,13.4,5732588383,141,89.6,5732588379,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815725911,129,1,1,17,39,8sy0cxovuxo76tuoas3uo55xj,1,77.5,89.6,2025-05-17T14:17:59.266Z,2025-05-17T14:18:01Z,byudescfxvi1kxlpncbv0mymt,M. Sumusalo,,,5732588429,213,4.87,5732588425,141,80.0,5732588421,56,Left,5732588423,140,78.5,5732588427,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815725929,130,1,1,17,41,8sy0cxovuxo76tuoas3uo55xj,1,78.5,80.0,2025-05-17T14:18:01.346Z,2025-05-17T14:18:03Z,1ds8j4s1h4fydkkhl9qe9l5yi,C. Edlund,,,5732588513,56,Left,5732588517,141,87.5,5732588521,213,0.96,5732588515,140,81.9,5732588519,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815725975,131,1,1,17,43,8sy0cxovuxo76tuoas3uo55xj,1,81.9,87.5,2025-05-17T14:18:02.914Z,2025-05-17T14:18:06Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5732588729,213,5.58,5732588727,212,17.6,5732588721,56,Center,5732588725,141,70.9,5732588723,140,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
