id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2817386565,132,1,1,17,47,ea3yd0dgq6uy6pupkpn17j5xg,0,36.8,0.0,2025-05-20T15:18:20.640Z,2025-05-20T15:18:22Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5741655969,141,10.4,5741655967,140,57.8,5741655971,212,23.6,5741655963,107,,5741655973,213,0.37,5741655975,1,,5741655965,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386567,172,1,1,17,50,303582z192rnbr2x28o2t7u38,0,44.2,90.0,2025-05-20T15:18:23.349Z,2025-05-20T15:18:24Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5741655999,213,6.07,5741655989,3,,5741655991,56,Left,5741655997,212,14.9,5741655993,140,58.1,5741655995,141,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386571,133,1,1,17,52,ea3yd0dgq6uy6pupkpn17j5xg,0,51.5,5.2,2025-05-20T15:18:25.967Z,2025-05-20T15:18:27Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5741656015,212,17.6,5741656009,56,Right,5741656017,213,0.03,5741656011,140,68.3,5741656013,141,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386577,173,12,1,17,54,303582z192rnbr2x28o2t7u38,1,32.8,89.6,2025-05-20T15:18:27.767Z,2025-05-20T15:18:29Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5741656051,212,9.0,5741656053,213,0.14,5741656047,140,41.3,5741656049,141,91.5,5741656045,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386581,175,1,1,17,56,303582z192rnbr2x28o2t7u38,1,40.9,92.3,2025-05-20T15:18:29.702Z,2025-05-20T15:18:30Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5741656069,213,3.18,5741656063,140,31.6,5741656067,212,9.8,5741656061,56,Back,5741656065,141,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386587,176,1,1,17,57,303582z192rnbr2x28o2t7u38,1,31.6,91.7,2025-05-20T15:18:30.662Z,2025-05-20T15:18:33Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,,5741656135,212,17.5,5741656133,141,83.0,5741656137,213,3.49,5741656129,56,Back,5741656131,140,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386597,177,1,1,17,59,303582z192rnbr2x28o2t7u38,1,17.5,82.3,2025-05-20T15:18:33.094Z,2025-05-20T15:18:41Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5741656231,56,Back,5741656237,212,24.8,5741656239,213,4.19,5741656233,140,5.7,5741656235,141,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386599,178,1,1,18,8,303582z192rnbr2x28o2t7u38,1,15.0,43.1,2025-05-20T15:18:41.142Z,2025-05-20T15:18:44Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5741656265,140,46.0,5741656273,1,,5741656263,56,Back,5741656267,141,75.1,5741656271,213,0.59,5741656261,155,,5741656269,212,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386603,179,1,1,18,11,303582z192rnbr2x28o2t7u38,0,46.1,75.0,2025-05-20T15:18:44.438Z,2025-05-20T15:18:44Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5741656279,3,,5741656289,212,7.6,5741656291,213,0.29,5741656285,140,53.0,5741656283,56,Center,5741656281,168,,5741656287,141,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386601,134,8,1,18,11,ea3yd0dgq6uy6pupkpn17j5xg,1,45.0,22.1,2025-05-20T15:18:44.575Z,2025-05-20T15:18:44Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5741656277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386617,180,1,1,18,13,303582z192rnbr2x28o2t7u38,0,58.0,89.0,2025-05-20T15:18:47.094Z,2025-05-20T15:18:51Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5741656385,140,87.6,5741656391,213,5.91,5741656393,1,,5741656387,141,71.1,5741656383,56,Center,5741656389,212,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386651,136,1,1,18,30,ea3yd0dgq6uy6pupkpn17j5xg,1,13.3,25.3,2025-05-20T15:19:03.695Z,2025-05-20T15:19:04Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5741656545,140,9.2,5741656551,213,1.89,5741656543,56,Back,5741656549,212,13.6,5741656547,141,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386657,137,1,1,18,31,ea3yd0dgq6uy6pupkpn17j5xg,1,9.2,44.2,2025-05-20T15:19:04.832Z,2025-05-20T15:19:05Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5741656587,212,12.4,5741656581,56,Back,5741656589,213,5.87,5741656583,140,20.0,5741656585,141,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386673,138,1,1,18,32,ea3yd0dgq6uy6pupkpn17j5xg,1,20.0,36.9,2025-05-20T15:19:05.823Z,2025-05-20T15:19:07Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5741656659,140,21.4,5741656661,141,13.1,5741656663,212,16.3,5741656665,213,4.80,5741656657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386677,139,1,1,18,34,ea3yd0dgq6uy6pupkpn17j5xg,1,21.4,13.1,2025-05-20T15:19:07.343Z,2025-05-20T15:19:09Z,23ngtx061omtotnlvbzlgd3bo,T. Koivisto,,,5741656695,141,32.2,5741656691,56,Back,5741656697,212,29.9,5741656693,140,47.0,5741656699,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386679,140,1,1,18,36,ea3yd0dgq6uy6pupkpn17j5xg,0,47.0,32.2,2025-05-20T15:19:09.761Z,2025-05-20T15:19:12Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5741656707,140,43.9,5741656743,233,181,5741656747,286,,5741656741,236,,5741656705,56,Back,5741656711,212,3.3,5741656709,141,33.0,5741656713,213,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386681,181,74,1,18,36,303582z192rnbr2x28o2t7u38,1,57.7,78.1,2025-05-20T15:19:09.762Z,2025-05-20T15:26:59Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5741656723,56,Center,5741656753,233,140,5741656725,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386689,141,1,1,18,38,ea3yd0dgq6uy6pupkpn17j5xg,1,45.6,22.1,2025-05-20T15:19:12.063Z,2025-05-20T15:19:14Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5741656775,141,0.8,5741656771,56,Right,5741656777,212,16.5,5741656773,140,53.2,5741656779,213,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386697,142,1,1,18,41,ea3yd0dgq6uy6pupkpn17j5xg,0,53.2,0.8,2025-05-20T15:19:14.800Z,2025-05-20T15:19:17Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5741656817,56,Center,5741656821,141,43.4,5741656827,213,0.95,5741656815,155,,5741656825,212,35.7,5741656819,140,73.1,5741656829,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386703,182,12,1,18,45,303582z192rnbr2x28o2t7u38,1,21.8,56.9,2025-05-20T15:19:18.454Z,2025-05-20T15:20:41Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5741656869,212,2.5,5741658055,397,,5741656863,56,Back,5741656867,141,60.6,5741656871,213,1.57,5741658057,233,143,5741656865,140,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386699,143,74,1,18,45,ea3yd0dgq6uy6pupkpn17j5xg,1,73.1,43.4,2025-05-20T15:19:18.455Z,2025-05-20T15:20:39Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5741658051,285,,5741658065,233,182,5741658049,397,,5741656841,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386701,144,1,1,18,48,ea3yd0dgq6uy6pupkpn17j5xg,0,81.7,39.1,2025-05-20T15:19:22.032Z,2025-05-20T15:19:22Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,,,5741656855,140,82.7,5741656861,213,1.46,5741656857,141,52.5,5741656859,212,9.2,5741656853,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386705,183,12,1,18,49,303582z192rnbr2x28o2t7u38,1,15.3,47.5,2025-05-20T15:19:22.742Z,2025-05-20T15:19:25Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5741656887,141,26.4,5741656889,212,17.4,5741656883,56,Back,5741656891,213,5.31,5741656885,140,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386709,145,3,1,18,53,ea3yd0dgq6uy6pupkpn17j5xg,1,82.8,73.8,2025-05-20T15:19:26.447Z,2025-05-20T15:27:03Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5741656929,233,184,5741656923,56,Center,5741656925,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386707,184,45,1,18,53,303582z192rnbr2x28o2t7u38,0,17.2,26.2,2025-05-20T15:19:26.447Z,2025-05-20T15:27:04Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5741656919,56,Back,5741656921,285,,5741656939,233,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386711,146,1,1,18,54,ea3yd0dgq6uy6pupkpn17j5xg,0,89.6,76.7,2025-05-20T15:19:27.760Z,2025-05-20T15:19:29Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5741656945,155,,5741656955,213,4.99,5741656943,2,,5741656949,140,95.0,5741656947,56,Center,5741656953,212,20.4,5741656951,141,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386713,185,12,1,18,56,303582z192rnbr2x28o2t7u38,1,5.4,50.7,2025-05-20T15:19:30.087Z,2025-05-20T15:19:42Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5741656959,140,15.6,5741656957,56,Back,5741656965,213,0.42,5741656961,141,57.8,5741656967,15,,5741656963,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386717,147,15,1,18,58,ea3yd0dgq6uy6pupkpn17j5xg,1,88.1,37.6,2025-05-20T15:19:31.631Z,2025-05-20T15:52:48Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5741686783,79,,5741657183,102,48.6,5741656981,56,Center,5741657185,103,20.9,5741657035,72,,5741657189,146,98.8,5741656979,17,,5741657187,458,,5741657195,233,186,5741656977,22,5741657191,147,,,,,,,46.9,,,,,,,,,,,,,
2817386721,186,10,1,18,58,303582z192rnbr2x28o2t7u38,1,1.5,48.8,2025-05-20T15:19:31.731Z,2025-05-20T15:19:44Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5741657019,182,,5741657029,176,,5741657205,233,147,5741657017,178,,5741657021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386755,188,1,1,19,13,303582z192rnbr2x28o2t7u38,1,5.0,52.1,2025-05-20T15:19:46.983Z,2025-05-20T15:20:07Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5741657265,140,10.6,5741657261,123,,5741657267,141,64.3,5741657271,213,0.95,5741657263,56,Back,5741657573,189,,5741657269,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386759,189,1,1,19,14,303582z192rnbr2x28o2t7u38,1,10.6,64.3,2025-05-20T15:19:47.846Z,2025-05-20T15:20:07Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5741657289,56,Back,5741657579,189,,5741657295,212,16.6,5741657293,141,42.2,5741657297,213,4.27,5741657291,140,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386767,190,1,1,19,16,303582z192rnbr2x28o2t7u38,1,7.7,39.4,2025-05-20T15:19:49.415Z,2025-05-20T15:19:51Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5741657323,140,44.3,5741657321,56,Back,5741657327,212,41.7,5741657325,141,15.5,5741657319,155,,5741657329,213,5.88,5741657331,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386771,191,44,1,19,17,303582z192rnbr2x28o2t7u38,1,42.7,14.0,2025-05-20T15:19:50.655Z,2025-05-20T15:27:05Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5741657383,233,148,5741657351,56,Back,5741657353,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386765,148,44,1,19,17,ea3yd0dgq6uy6pupkpn17j5xg,0,57.3,86.0,2025-05-20T15:19:50.656Z,2025-05-20T15:27:05Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5741657315,56,Left,5741657389,233,191,5741657317,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386775,192,61,1,19,17,303582z192rnbr2x28o2t7u38,0,44.3,15.5,2025-05-20T15:19:50.734Z,2025-05-20T15:20:43Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5741657363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386779,149,1,1,19,19,ea3yd0dgq6uy6pupkpn17j5xg,0,70.2,90.2,2025-05-20T15:19:52.191Z,2025-05-20T15:19:52Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5741657397,141,86.6,5741657399,212,3.8,5741657393,56,Left,5741657401,213,3.84,5741657395,140,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386787,193,1,1,19,21,303582z192rnbr2x28o2t7u38,1,41.6,1.0,2025-05-20T15:19:54.198Z,2025-05-20T15:19:55Z,eswp4t4r8ktirsnkodz26gyui,B. Michel,,,5741657445,212,8.5,5741657443,141,10.1,5741657441,140,36.1,5741657447,213,2.32,5741657439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386795,194,1,1,19,22,303582z192rnbr2x28o2t7u38,1,36.1,13.5,2025-05-20T15:19:55.622Z,2025-05-20T15:19:59Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,,5741657509,213,1.89,5741657503,140,33.6,5741657507,212,8.4,5741657501,56,Back,5741657505,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386797,195,1,1,19,24,303582z192rnbr2x28o2t7u38,0,33.3,21.9,2025-05-20T15:19:57.918Z,2025-05-20T15:23:25Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5741659089,141,22.9,5741659149,286,,5741659145,233,150,5741659087,140,30.0,5741659143,236,,5741657517,56,Back,5741659093,213,2.95,5741659091,212,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386801,150,74,1,19,24,ea3yd0dgq6uy6pupkpn17j5xg,1,69.2,77.0,2025-05-20T15:19:57.919Z,2025-05-20T15:22:43Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5741659129,285,,5741657535,56,Center,5741659155,233,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817387103,216,61,1,19,24,303582z192rnbr2x28o2t7u38,1,29.6,26.2,2025-05-20T15:19:57.924Z,2025-05-20T15:22:52Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5741659923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817387105,189,61,1,19,26,ea3yd0dgq6uy6pupkpn17j5xg,1,70.4,74.4,2025-05-20T15:19:59.637Z,2025-05-20T15:22:58Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5741659953,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817387107,217,61,1,19,26,303582z192rnbr2x28o2t7u38,1,30.5,27.0,2025-05-20T15:19:59.984Z,2025-05-20T15:23:01Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5741659981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386805,152,1,1,19,28,ea3yd0dgq6uy6pupkpn17j5xg,1,70.6,68.1,2025-05-20T15:20:01.563Z,2025-05-20T15:20:02Z,1coz8r44qcr2aau1u09888i6s,M. Bojang,,,5741657547,56,Center,5741657551,141,50.4,5741657553,212,12.7,5741657555,213,4.39,5741657549,140,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386809,153,1,1,19,29,ea3yd0dgq6uy6pupkpn17j5xg,1,66.8,50.4,2025-05-20T15:20:02.720Z,2025-05-20T15:20:07Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5741657589,141,1.6,5741657595,1,,5741657587,140,82.0,5741657591,212,36.8,5741657593,213,5.16,5741657585,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386821,154,1,1,19,34,ea3yd0dgq6uy6pupkpn17j5xg,1,82.0,1.6,2025-05-20T15:20:07.375Z,2025-05-20T15:20:12Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5741657679,212,10.4,5741657673,56,Right,5741657677,141,12.8,5741657675,140,75.3,5741657681,213,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386827,155,1,1,19,39,ea3yd0dgq6uy6pupkpn17j5xg,1,68.4,23.9,2025-05-20T15:20:12.512Z,2025-05-20T15:20:16Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5741657711,56,Center,5741657717,212,5.9,5741657719,213,3.14,5741657713,140,62.8,5741657715,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386833,156,1,1,19,42,ea3yd0dgq6uy6pupkpn17j5xg,1,61.6,22.2,2025-05-20T15:20:16Z,2025-05-20T15:20:17Z,23ngtx061omtotnlvbzlgd3bo,T. Koivisto,,,5741657745,212,16.9,5741657741,140,71.3,5741657747,213,5.36,5741657743,141,2.3,5741657739,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386841,157,1,1,19,44,ea3yd0dgq6uy6pupkpn17j5xg,1,71.3,2.3,2025-05-20T15:20:17.408Z,2025-05-20T15:20:18Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5741657767,141,18.3,5741657771,213,1.90,5741657763,56,Right,5741657765,140,67.8,5741657769,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386843,158,1,1,19,45,ea3yd0dgq6uy6pupkpn17j5xg,1,67.8,18.3,2025-05-20T15:20:18.368Z,2025-05-20T15:20:19Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5741657789,141,25.0,5741657787,140,78.4,5741657785,56,Center,5741657793,213,0.39,5741657791,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386861,159,1,1,19,46,ea3yd0dgq6uy6pupkpn17j5xg,1,78.4,25.0,2025-05-20T15:20:19.392Z,2025-05-20T15:20:23Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5741657869,141,13.5,5741657865,56,Right,5741657873,213,5.45,5741657867,140,85.2,5741657871,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386863,160,1,1,19,50,ea3yd0dgq6uy6pupkpn17j5xg,0,96.7,31.3,2025-05-20T15:20:23.232Z,2025-05-20T15:20:31Z,6l2pjfuvjdnb6vkv4b0eb8mc4,A. Machaal,,,5741657891,212,4.1,5741657985,195,,5741657893,213,1.96,5741657933,286,,5741657885,56,Center,5741657929,233,196,5741657887,140,95.2,5741657927,236,,5741657889,141,36.9,,,,,,,,,,,,,,,,,,,,,,,,
2817386869,196,74,1,19,50,303582z192rnbr2x28o2t7u38,1,8.1,61.2,2025-05-20T15:20:23.233Z,2025-05-20T15:26:59Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5741657935,233,160,5741657925,285,,5741657923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386867,161,61,1,19,53,ea3yd0dgq6uy6pupkpn17j5xg,1,95.2,36.9,2025-05-20T15:20:26.445Z,2025-05-20T15:20:26Z,6l2pjfuvjdnb6vkv4b0eb8mc4,A. Machaal,,,5741657913,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386877,162,5,1,19,54,ea3yd0dgq6uy6pupkpn17j5xg,0,101.0,36.0,2025-05-20T15:20:27.489Z,2025-05-20T15:26:53Z,6l2pjfuvjdnb6vkv4b0eb8mc4,A. Machaal,,,5741657987,233,197,5741657975,346,,5741657973,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386871,197,5,1,19,54,303582z192rnbr2x28o2t7u38,1,-1.0,64.0,2025-05-20T15:20:27.489Z,2025-05-20T15:26:53Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5741657939,56,Back,5741657981,233,162,5741657941,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386897,198,1,1,20,12,303582z192rnbr2x28o2t7u38,1,5.0,60.8,2025-05-20T15:20:45.894Z,2025-05-20T15:20:48Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5741658179,237,,5741658169,140,3.9,5741658165,124,,5741658175,213,4.57,5741658167,56,Back,5741658171,141,49.0,5741658173,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386903,199,1,1,20,15,303582z192rnbr2x28o2t7u38,1,6.8,48.7,2025-05-20T15:20:48.614Z,2025-05-20T15:20:50Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,5741658201,212,19.1,5741658205,213,0.44,5741658193,140,23.3,5741658197,141,60.6,5741658189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386911,200,1,1,20,16,303582z192rnbr2x28o2t7u38,1,23.3,60.6,2025-05-20T15:20:49.927Z,2025-05-20T15:20:52Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5741658267,212,15.6,5741658255,56,Back,5741658271,213,2.38,5741658277,156,,5741658263,141,76.4,5741658259,140,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386919,201,1,1,20,18,303582z192rnbr2x28o2t7u38,1,12.5,76.4,2025-05-20T15:20:52.087Z,2025-05-20T15:20:53Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5741658325,213,6.23,5741658317,141,74.5,5741658309,56,Back,5741658313,140,34.9,5741658321,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386927,202,1,1,20,20,303582z192rnbr2x28o2t7u38,1,35.7,74.5,2025-05-20T15:20:53.830Z,2025-05-20T15:20:56Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5741658345,141,86.5,5741658365,156,,5741658347,212,8.7,5741658341,56,Back,5741658343,140,32.7,5741658349,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386933,203,1,1,20,23,303582z192rnbr2x28o2t7u38,1,32.1,90.6,2025-05-20T15:20:56.614Z,2025-05-20T15:20:59Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5741658389,56,Back,5741658395,212,15.4,5741658397,213,0.09,5741658391,140,46.7,5741658393,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386937,204,50,1,20,25,303582z192rnbr2x28o2t7u38,1,42.8,93.8,2025-05-20T15:20:58.903Z,2025-05-20T15:27:01Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5741658449,233,163,5741658423,56,Back,5741658427,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386941,163,7,1,20,25,ea3yd0dgq6uy6pupkpn17j5xg,1,57.2,6.2,2025-05-20T15:20:58.904Z,2025-05-20T15:27:01Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5741658445,233,204,5741658437,56,Right,5741658439,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386943,205,83,1,20,26,303582z192rnbr2x28o2t7u38,0,43.7,95.0,2025-05-20T15:20:59.903Z,2025-05-20T15:24:12Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5741658565,399,oqudbhzm03z0sfh8tw4qoqhg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386953,164,1,1,20,27,ea3yd0dgq6uy6pupkpn17j5xg,1,64.0,7.0,2025-05-20T15:21:00.672Z,2025-05-20T15:21:05Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5741658511,213,6.24,5741658509,212,8.6,5741658503,56,Right,5741658507,141,6.5,5741658505,140,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386957,165,1,1,20,32,ea3yd0dgq6uy6pupkpn17j5xg,0,71.4,5.2,2025-05-20T15:21:05.760Z,2025-05-20T15:21:09Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5741658537,213,5.67,5741658531,140,78.0,5741658529,56,Right,5741658533,141,0.0,5741658535,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817386959,166,5,1,20,33,ea3yd0dgq6uy6pupkpn17j5xg,0,75.6,-1.8,2025-05-20T15:21:06.385Z,2025-05-20T15:21:09Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5741658573,233,206,5741658539,56,Right,5741658541,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
