id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/11/value,qualifier/15/value,qualifier/16/value
2817830857,265,1,1,24,31,ajtb177oqwawkdwbqhldmq6mx,0,64.2,80.5,2025-05-22T17:26:43.658Z,2025-05-22T17:26:45Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5744206317,140,65.1,5744206321,212,1.5,5744206319,141,78.8,5744206315,56,Center,5744206323,213,5.40,5744206383,236,,5744206389,286,,5744206385,233,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830867,186,74,1,24,31,bd4qakf7j0wwie8wke9km7uj8,1,34.6,10.4,2025-05-22T17:26:43.659Z,2025-05-22T19:07:04Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5744206377,56,Back,5744206379,285,,5744206391,233,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830893,187,3,1,24,36,bd4qakf7j0wwie8wke9km7uj8,1,29.4,13.2,2025-05-22T17:26:48.253Z,2025-05-23T14:53:41Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5744206493,285,,5744206491,56,Back,5744952127,464,,5744206509,233,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830889,266,45,1,24,36,ajtb177oqwawkdwbqhldmq6mx,0,70.6,86.8,2025-05-22T17:26:48.253Z,2025-05-23T14:53:39Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,,5744206483,56,Left,5744206485,286,,5744206513,233,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830909,189,1,1,24,37,bd4qakf7j0wwie8wke9km7uj8,1,29.6,11.3,2025-05-22T17:26:49.277Z,2025-05-22T17:26:52Z,e0nkqbugb4xkpluu5e42zf2ms,F. Engqvist,,,5744206583,212,17.1,5744206585,213,2.10,5744206571,56,Back,5744206577,140,21.3,5744206581,141,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830933,190,1,1,24,40,bd4qakf7j0wwie8wke9km7uj8,1,22.5,36.0,2025-05-22T17:26:52.501Z,2025-05-22T17:26:56Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5744206723,213,0.65,5744206721,212,5.7,5744206715,56,Back,5744206717,140,26.8,5744206719,141,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830951,191,1,1,24,43,bd4qakf7j0wwie8wke9km7uj8,1,26.8,41.0,2025-05-22T17:26:55.941Z,2025-05-22T17:26:58Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5744206785,141,28.9,5744206783,140,20.1,5744206789,213,4.00,5744206787,212,10.8,5744206781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830973,192,1,1,24,46,bd4qakf7j0wwie8wke9km7uj8,1,20.1,28.9,2025-05-22T17:26:58.246Z,2025-05-22T17:27:00Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5744206887,140,36.6,5744206889,141,30.6,5744206885,56,Back,5744206893,213,0.07,5744206891,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830975,193,1,1,24,48,bd4qakf7j0wwie8wke9km7uj8,1,36.6,30.6,2025-05-22T17:27:00.709Z,2025-05-22T17:27:01Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5744206905,213,3.10,5744206903,212,15.4,5744206899,140,21.9,5744206901,141,31.6,5744206897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830989,194,1,1,24,49,bd4qakf7j0wwie8wke9km7uj8,1,21.9,31.6,2025-05-22T17:27:01.509Z,2025-05-22T17:27:03Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5744206963,141,48.1,5744206965,212,12.3,5744206967,213,1.15,5744206961,140,26.7,5744206959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831023,197,1,1,24,52,bd4qakf7j0wwie8wke9km7uj8,1,27.2,52.4,2025-05-22T17:27:04.484Z,2025-05-22T17:27:08Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5744207181,212,18.5,5744207183,213,1.78,5744207175,56,Back,5744207177,140,23.5,5744207179,141,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831041,198,1,1,24,55,bd4qakf7j0wwie8wke9km7uj8,1,26.5,76.0,2025-05-22T17:27:07.885Z,2025-05-22T17:27:13Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5744207293,212,5.7,5744207295,213,4.25,5744207291,141,68.5,5744207285,56,Back,5744207289,140,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831053,199,1,1,25,0,bd4qakf7j0wwie8wke9km7uj8,1,27.1,69.3,2025-05-22T17:27:13.061Z,2025-05-22T17:27:15Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5744207359,140,42.6,5744207361,141,91.1,5744207357,56,Back,5744207365,213,0.74,5744207363,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831065,200,1,1,25,2,bd4qakf7j0wwie8wke9km7uj8,1,42.6,91.1,2025-05-22T17:27:14.845Z,2025-05-22T17:27:17Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5744207423,140,19.5,5744207429,213,3.22,5744207425,141,88.3,5744207421,56,Back,5744207427,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831085,201,1,1,25,5,bd4qakf7j0wwie8wke9km7uj8,1,19.5,88.3,2025-05-22T17:27:17.405Z,2025-05-22T17:27:21Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5744207517,140,7.9,5744207519,141,53.3,5744207515,56,Back,5744207521,212,26.7,5744207523,213,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831103,202,1,1,25,8,bd4qakf7j0wwie8wke9km7uj8,1,9.3,50.6,2025-05-22T17:27:20.725Z,2025-05-22T17:27:25Z,emakjdiju8z2peey3ytjahz6y,A. Jensen,,,5744207643,212,18.8,5744207645,213,4.79,5744207639,140,10.7,5744207641,141,23.1,5744207637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831127,203,1,1,25,12,bd4qakf7j0wwie8wke9km7uj8,1,23.0,23.9,2025-05-22T17:27:24.877Z,2025-05-22T17:27:30Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5744207781,212,16.1,5744207783,213,0.03,5744207779,141,24.7,5744207777,140,38.3,5744207775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831147,204,1,1,25,18,bd4qakf7j0wwie8wke9km7uj8,1,32.6,8.2,2025-05-22T17:27:30.661Z,2025-05-22T17:27:34Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5744207907,213,3.14,5744207901,140,16.5,5744207903,141,8.2,5744207905,212,16.9,5744207899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831163,205,1,1,25,21,bd4qakf7j0wwie8wke9km7uj8,1,18.1,8.2,2025-05-22T17:27:34.173Z,2025-05-22T17:27:36Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5744207991,141,20.0,5744207989,140,31.6,5744207993,212,16.3,5744207995,213,0.52,5744207987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831179,267,83,1,25,22,ajtb177oqwawkdwbqhldmq6mx,0,66.6,75.7,2025-05-22T17:27:35.100Z,2025-05-23T14:54:49Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5744257767,399,1el3mu4rgcx8tebrawgfvynf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831169,206,3,1,25,23,bd4qakf7j0wwie8wke9km7uj8,0,34.3,26.9,2025-05-22T17:27:36.100Z,2025-05-23T14:55:11Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5744208085,286,,5744952905,465,,5744257779,211,,5744208029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831217,207,43,1,25,24,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-05-22T17:27:36.669Z,2025-05-23T14:55:15Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5744208249,140,53.5,5744952919,144,1,5744208255,213,0.67,5744208253,212,29.3,5744208247,56,Center,5744208251,141,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817840103,471,1,1,25,26,ajtb177oqwawkdwbqhldmq6mx,1,63.9,85.4,2025-05-22T17:27:38.204Z,2025-05-22T17:56:31Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5744258235,140,42.9,5744258239,212,30.8,5744258233,56,Back,5744258241,213,3.92,5744258237,141,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831219,268,12,1,25,28,ajtb177oqwawkdwbqhldmq6mx,1,36.3,44.6,2025-05-22T17:27:40.706Z,2025-05-22T17:56:34Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5744208261,141,63.6,5744208263,212,41.7,5744208265,213,2.83,5744208259,140,0.0,5744208257,56,Back,5744208299,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831229,208,6,1,25,31,bd4qakf7j0wwie8wke9km7uj8,1,82.4,40.2,2025-05-22T17:27:44.153Z,2025-05-23T14:55:38Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5744208373,233,269,5744208345,75,,5744208343,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831227,269,6,1,25,31,ajtb177oqwawkdwbqhldmq6mx,0,17.6,59.8,2025-05-22T17:27:44.153Z,2025-05-23T14:55:44Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5744208379,233,208,5744208315,56,Back,5744208317,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831397,209,1,1,26,0,bd4qakf7j0wwie8wke9km7uj8,0,99.5,0.5,2025-05-22T17:28:12.893Z,2025-05-23T18:11:30Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5744209297,213,1.68,5744209285,155,,5744953119,72,,5744209289,56,Center,5744209299,1,,5744209295,212,43.2,5744209287,223,,5744209291,140,94.9,5744209283,6,,5744209293,141,63.6,5744209281,2,,,,,,,,,,,,,,,,,,,,,,
2817839365,411,43,1,26,2,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-05-22T17:28:14.204Z,2025-05-23T14:59:14Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5744253697,55,209,5744953573,144,13,5744253705,146,96.9,5744253691,73,0,5744253589,328,0,5744253501,17,0,5744253703,103,26.4,5744253591,153,0,5744253711,231,49.5,5744253583,25,0,5744253707,147,5744253695,154,59.6,5744253709,230,5744253585,15,0,5744253503,56,Center,5744253701,102,5744253693,29,,,,98.4,0,73.1,0
2817840523,473,44,1,26,3,ajtb177oqwawkdwbqhldmq6mx,1,6.1,37.3,2025-05-22T17:28:16.203Z,2025-05-22T19:06:55Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5744260767,285,,5744261567,233,415,5744260765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817840513,415,44,1,26,4,bd4qakf7j0wwie8wke9km7uj8,0,93.9,62.7,2025-05-22T17:28:16.204Z,2025-05-22T18:00:44Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5744260905,286,,5744260903,56,Center,5744261575,233,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831407,270,12,1,26,4,ajtb177oqwawkdwbqhldmq6mx,1,14.6,46.7,2025-05-22T17:28:16.969Z,2025-05-22T18:00:50Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5744209337,140,17.7,5744209341,212,3.7,5744209335,56,Back,5744209339,141,49.4,5744209343,213,0.51,5744209349,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831425,271,44,1,26,6,ajtb177oqwawkdwbqhldmq6mx,1,6.9,38.0,2025-05-22T17:28:18.204Z,2025-05-22T19:06:55Z,9213debwtuph6cjborx73sx78,O. Søe,,,5744261585,233,210,5744209395,56,Back,5744209397,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831409,210,44,1,26,6,bd4qakf7j0wwie8wke9km7uj8,0,93.1,62.0,2025-05-22T17:28:18.205Z,2025-05-22T19:06:56Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5744261589,233,271,5744209347,286,,5744209345,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817840167,472,12,1,26,7,ajtb177oqwawkdwbqhldmq6mx,1,6.4,33.4,2025-05-22T17:28:19.204Z,2025-05-22T17:57:21Z,9213debwtuph6cjborx73sx78,O. Søe,,,5744258877,15,,5744258641,213,0.33,5744258633,56,Back,5744258639,212,8.9,5744258637,141,37.7,5744258635,140,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831417,211,61,1,26,7,bd4qakf7j0wwie8wke9km7uj8,1,90.9,63.3,2025-05-22T17:28:19.519Z,2025-05-22T17:28:19Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5744209367,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817840833,417,61,1,26,8,bd4qakf7j0wwie8wke9km7uj8,1,87.0,69.5,2025-05-22T17:28:20.204Z,2025-05-22T18:03:03Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5744263023,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817840837,418,61,1,26,9,bd4qakf7j0wwie8wke9km7uj8,1,86.0,71.4,2025-05-22T17:28:21.204Z,2025-05-22T18:02:48Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5744263079,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831443,212,43,1,26,11,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-05-22T17:28:23.661Z,2025-05-22T17:51:23Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5744254183,144,61,5744209509,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831467,272,61,1,26,13,ajtb177oqwawkdwbqhldmq6mx,0,28.3,31.8,2025-05-22T17:28:25.985Z,2025-05-22T18:02:56Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,,5744209639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831513,213,1,1,26,14,bd4qakf7j0wwie8wke9km7uj8,1,60.0,93.0,2025-05-22T17:28:26.813Z,2025-05-22T17:28:32Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5744209889,140,45.5,5744209891,141,78.1,5744209887,56,Back,5744209893,212,18.3,5744209895,213,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831535,214,1,1,26,20,bd4qakf7j0wwie8wke9km7uj8,1,45.5,78.1,2025-05-22T17:28:32.516Z,2025-05-22T17:28:36Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5744210015,141,94.4,5744210017,212,11.1,5744210019,213,1.51,5744210011,56,Back,5744210013,140,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831543,215,1,1,26,23,bd4qakf7j0wwie8wke9km7uj8,1,46.1,94.4,2025-05-22T17:28:36.045Z,2025-05-22T17:51:58Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5744210079,140,17.1,5744210081,141,62.7,5744210087,1,,5744210077,56,Back,5744210085,213,3.76,5744210083,212,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831551,216,1,1,26,26,bd4qakf7j0wwie8wke9km7uj8,0,17.0,62.6,2025-05-22T17:28:38.389Z,2025-05-22T17:52:00Z,emakjdiju8z2peey3ytjahz6y,A. Jensen,,,5744210127,157,,5744210137,213,0.02,5744210131,140,63.3,5744210133,141,64.0,5744210139,1,,5744210129,56,Center,5744210135,212,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831579,274,1,1,26,30,ajtb177oqwawkdwbqhldmq6mx,1,21.6,36.4,2025-05-22T17:28:42.609Z,2025-05-22T17:28:47Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5744210301,212,9.1,5744210297,140,28.4,5744210295,56,Back,5744210303,213,0.67,5744210299,141,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831587,275,1,1,26,34,ajtb177oqwawkdwbqhldmq6mx,1,33.7,44.8,2025-05-22T17:28:46.793Z,2025-05-22T17:28:50Z,9213debwtuph6cjborx73sx78,O. Søe,,,5744210347,141,30.3,5744210351,213,4.93,5744210343,56,Back,5744210349,212,10.1,5744210345,140,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831629,276,1,1,26,37,ajtb177oqwawkdwbqhldmq6mx,1,38.8,30.9,2025-05-22T17:28:49.897Z,2025-05-22T17:28:54Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5744210529,213,1.54,5744210523,140,39.2,5744210525,141,48.7,5744210527,212,12.1,5744210521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831647,277,1,1,26,42,ajtb177oqwawkdwbqhldmq6mx,1,41.9,49.3,2025-05-22T17:28:55.193Z,2025-05-22T17:28:57Z,9213debwtuph6cjborx73sx78,O. Søe,,,5744210633,213,0.28,5744210629,212,31.6,5744210623,140,70.8,5744210619,56,Center,5744210627,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831667,278,1,1,26,45,ajtb177oqwawkdwbqhldmq6mx,1,67.7,64.0,2025-05-22T17:28:57.361Z,2025-05-22T17:29:00Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5744210763,212,17.1,5744210765,213,1.15,5744210757,56,Left,5744210761,141,86.9,5744210759,140,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831673,279,1,1,26,48,ajtb177oqwawkdwbqhldmq6mx,1,73.7,86.9,2025-05-22T17:29:00.298Z,2025-05-22T17:29:04Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5744210811,212,22.5,5744210813,213,4.44,5744210805,56,Center,5744210807,140,67.9,5744210809,141,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831685,280,1,1,26,51,ajtb177oqwawkdwbqhldmq6mx,1,68.5,54.9,2025-05-22T17:29:03.777Z,2025-05-22T17:29:21Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5744210877,213,2.07,5744210871,140,64.4,5744210875,212,9.0,5744210869,56,Center,5744210873,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831695,281,1,1,26,52,ajtb177oqwawkdwbqhldmq6mx,1,64.4,66.6,2025-05-22T17:29:04.929Z,2025-05-22T17:29:05Z,9213debwtuph6cjborx73sx78,O. Søe,,,5744210937,213,6.10,5744210931,140,73.4,5744210933,141,64.0,5744210929,56,Center,5744210935,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831701,282,1,1,26,53,ajtb177oqwawkdwbqhldmq6mx,1,73.4,64.0,2025-05-22T17:29:05.720Z,2025-05-22T17:29:06Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5744210963,141,60.6,5744210965,212,7.5,5744210973,156,,5744210967,213,3.45,5744210961,140,66.6,5744210959,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831771,283,1,1,26,56,ajtb177oqwawkdwbqhldmq6mx,1,66.1,69.3,2025-05-22T17:29:08.273Z,2025-05-22T17:29:14Z,9213debwtuph6cjborx73sx78,O. Søe,,,5744211319,56,Center,5744211325,212,5.4,5744211323,141,62.1,5744211321,140,64.0,5744211327,213,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831793,284,1,1,27,1,ajtb177oqwawkdwbqhldmq6mx,1,63.1,63.0,2025-05-22T17:29:13.809Z,2025-05-22T17:29:18Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5744211437,140,68.4,5744211439,141,88.0,5744211435,56,Left,5744211441,212,17.9,5744211443,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831811,285,1,1,27,5,ajtb177oqwawkdwbqhldmq6mx,1,67.3,85.4,2025-05-22T17:29:17.993Z,2025-05-22T17:29:21Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5744211527,212,12.7,5744211521,56,Center,5744211529,213,4.47,5744211523,140,64.4,5744211525,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831857,286,1,1,27,11,ajtb177oqwawkdwbqhldmq6mx,1,65.5,63.1,2025-05-22T17:29:23.648Z,2025-05-22T17:29:27Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5744211737,56,Center,5744211741,141,49.6,5744211739,140,57.6,5744211743,212,12.4,5744211745,213,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831873,287,1,1,27,14,ajtb177oqwawkdwbqhldmq6mx,1,55.3,48.2,2025-05-22T17:29:26.873Z,2025-05-22T17:29:29Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5744211871,213,1.66,5744211867,141,70.0,5744211865,140,54.0,5744211863,56,Center,5744211869,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831911,288,1,1,27,17,ajtb177oqwawkdwbqhldmq6mx,1,53.6,72.0,2025-05-22T17:29:29.305Z,2025-05-22T17:29:33Z,9213debwtuph6cjborx73sx78,O. Søe,,,5744212043,141,84.5,5744212045,212,16.0,5744212039,56,Left,5744212047,213,0.56,5744212041,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831915,289,1,1,27,21,ajtb177oqwawkdwbqhldmq6mx,1,63.0,81.8,2025-05-22T17:29:33.608Z,2025-05-22T17:29:34Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5744212065,140,56.7,5744212063,56,Center,5744212069,212,8.0,5744212071,213,3.74,5744212067,141,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831925,290,1,1,27,22,ajtb177oqwawkdwbqhldmq6mx,1,56.7,75.1,2025-05-22T17:29:34.504Z,2025-05-22T17:29:36Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5744212095,140,54.1,5744212099,212,14.0,5744212093,56,Center,5744212101,213,4.52,5744212097,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831949,291,1,1,27,23,ajtb177oqwawkdwbqhldmq6mx,1,53.9,54.8,2025-05-22T17:29:35.905Z,2025-05-22T17:29:41Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5744212265,141,70.8,5744212263,140,42.8,5744212269,213,2.39,5744212267,212,15.9,5744212261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831963,292,1,1,27,28,ajtb177oqwawkdwbqhldmq6mx,1,47.1,76.1,2025-05-22T17:29:40.889Z,2025-05-22T17:29:43Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5744212341,140,43.4,5744212347,213,4.12,5744212339,56,Back,5744212345,212,7.0,5744212343,141,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817831989,293,1,1,27,31,ajtb177oqwawkdwbqhldmq6mx,1,43.6,64.6,2025-05-22T17:29:43.484Z,2025-05-22T17:29:46Z,9213debwtuph6cjborx73sx78,O. Søe,,,5744212439,56,Center,5744212445,212,11.9,5744212443,141,57.6,5744212447,213,5.87,5744212441,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817832021,294,1,1,27,34,ajtb177oqwawkdwbqhldmq6mx,1,54.1,57.8,2025-05-22T17:29:46.752Z,2025-05-22T17:29:50Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5744212623,213,5.06,5744212619,212,34.9,5744212613,56,Right,5744212615,140,65.3,5744212627,1,,5744212617,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817832057,295,1,1,27,37,ajtb177oqwawkdwbqhldmq6mx,1,65.6,9.5,2025-05-22T17:29:50.056Z,2025-05-22T17:29:55Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5744212825,140,75.0,5744212829,212,12.2,5744212823,56,Right,5744212831,213,0.63,5744212827,141,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817832049,217,83,1,27,41,bd4qakf7j0wwie8wke9km7uj8,0,31.3,94.1,2025-05-22T17:29:53.900Z,2025-05-22T17:29:57Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5744212863,399,x3ad9hfxts6jpfugy3kvq9d5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817832063,296,61,1,27,43,ajtb177oqwawkdwbqhldmq6mx,0,73.3,19.8,2025-05-22T17:29:55.656Z,2025-05-22T17:29:56Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,,5744212851,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
