id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value
2797140429,243,1,1,28,49,b8oqgvx1ijeyn6y1cn6929ix4,1,33.7,26.8,2025-04-06T12:29:27.725Z,2025-04-06T12:29:32Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5629974941,141,12.3,5629974945,213,5.25,5629974939,140,39.3,5629974937,56,Back,5629974943,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140521,244,1,1,28,54,b8oqgvx1ijeyn6y1cn6929ix4,1,37.4,11.3,2025-04-06T12:29:32.285Z,2025-04-06T12:29:39Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5629975495,141,21.6,5629975491,56,Back,5629975499,213,2.60,5629975493,140,26.3,5629975497,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140583,245,1,1,29,1,b8oqgvx1ijeyn6y1cn6929ix4,1,29.3,29.1,2025-04-06T12:29:39.420Z,2025-04-06T12:29:43Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5629975849,213,5.26,5629975847,212,9.8,5629975845,141,16.8,5629975841,56,Back,5629975843,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140595,246,3,1,29,5,b8oqgvx1ijeyn6y1cn6929ix4,1,30.2,18.5,2025-04-06T12:29:43.316Z,2025-04-06T14:04:09Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5629975925,233,273,5629975905,56,Back,5629975929,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140577,273,45,1,29,5,f1h34qp5zbfl489q8vnkhiq9s,0,69.8,81.5,2025-04-06T12:29:43.316Z,2025-04-06T14:04:09Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5629975811,56,Left,5629975953,233,246,5629975815,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140619,247,1,1,29,5,b8oqgvx1ijeyn6y1cn6929ix4,1,34.5,16.4,2025-04-06T12:29:43.757Z,2025-04-06T12:29:46Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5629976029,140,46.4,5629976035,212,12.8,5629976023,56,Back,5629976033,141,20.7,5629976037,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140645,248,1,1,29,7,b8oqgvx1ijeyn6y1cn6929ix4,1,46.4,20.7,2025-04-06T12:29:45.812Z,2025-04-06T12:52:29Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5629976173,212,6.8,5630106007,156,,5629976167,56,Back,5629976169,140,40.2,5629976175,213,2.84,5629976171,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140651,249,3,1,29,8,b8oqgvx1ijeyn6y1cn6929ix4,0,37.0,23.2,2025-04-06T12:29:46.850Z,2025-04-06T12:29:50Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5629976237,233,274,5629976197,56,Back,5629976199,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140653,274,7,1,29,8,f1h34qp5zbfl489q8vnkhiq9s,1,63.0,76.8,2025-04-06T12:29:46.851Z,2025-04-06T12:29:51Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5629976225,285,,5629976221,233,249,5629976207,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140697,275,1,1,29,9,f1h34qp5zbfl489q8vnkhiq9s,1,73.0,81.4,2025-04-06T12:29:47.836Z,2025-04-06T12:29:51Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5629976469,141,71.7,5629976473,213,4.71,5629976467,140,73.0,5629976471,212,6.6,5629976465,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140705,276,61,1,29,13,f1h34qp5zbfl489q8vnkhiq9s,0,73.0,71.7,2025-04-06T12:29:51.283Z,2025-04-06T12:59:00Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5629976515,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140733,250,1,1,29,15,b8oqgvx1ijeyn6y1cn6929ix4,0,38.5,32.5,2025-04-06T12:29:53.460Z,2025-04-06T12:29:56Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5629976671,140,38.3,5629976675,212,5.2,5629976733,233,277,5629976669,56,Back,5629976677,213,1.61,5629976737,286,,5629976673,141,40.1,5629976731,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140719,277,74,1,29,15,f1h34qp5zbfl489q8vnkhiq9s,1,73.0,71.2,2025-04-06T12:29:53.461Z,2025-04-06T12:59:02Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5629976591,56,Center,5629976755,233,250,5629976593,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140751,251,1,1,29,15,b8oqgvx1ijeyn6y1cn6929ix4,0,30.5,34.0,2025-04-06T12:29:53.753Z,2025-04-06T14:08:15Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5630107769,157,,5630107777,212,6.3,5630107773,140,36.5,5630107779,213,6.17,5630107771,56,Back,5630107781,1,,5630107775,141,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140767,278,1,1,29,16,f1h34qp5zbfl489q8vnkhiq9s,1,71.7,72.3,2025-04-06T12:29:54.428Z,2025-04-06T12:59:16Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5629976855,140,74.1,5629976859,212,7.8,5629976861,213,5.04,5629976853,56,Center,5629976857,141,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140807,280,1,1,29,19,f1h34qp5zbfl489q8vnkhiq9s,0,69.7,60.2,2025-04-06T12:29:57.868Z,2025-04-06T12:59:19Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5629977099,212,16.5,5629977097,141,47.5,5629977093,56,Center,5629977095,140,83.1,5629977101,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140831,253,4,1,29,23,b8oqgvx1ijeyn6y1cn6929ix4,1,15.9,53.8,2025-04-06T12:30:01.910Z,2025-04-06T14:28:09Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5630109435,265,,5630109431,13,,5630134285,233,281,5630109437,285,,5629977219,56,Back,5630109433,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797141029,281,4,1,29,23,f1h34qp5zbfl489q8vnkhiq9s,0,84.1,46.2,2025-04-06T12:30:01.911Z,2025-04-06T14:28:10Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5629978367,152,,5629978369,265,,5629978371,286,,5629978365,56,Center,5629978363,13,,5630134329,233,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797140859,254,43,1,29,25,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-04-06T12:30:04.165Z,2025-04-06T12:53:18Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5630110033,144,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797165875,417,1,1,29,42,b8oqgvx1ijeyn6y1cn6929ix4,1,16.3,55.5,2025-04-06T12:30:20.267Z,2025-04-06T12:53:48Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5630111841,56,Back,5630111845,141,54.8,5630111839,189,,5630111847,212,9.3,5630111849,213,3.19,5630112101,152,,5630111843,140,7.5,5630112097,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797141181,255,1,1,29,43,b8oqgvx1ijeyn6y1cn6929ix4,1,8.7,63.4,2025-04-06T12:30:21.804Z,2025-04-06T12:53:50Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5629979087,213,4.88,5629979083,212,30.9,5629979077,140,13.6,5629979073,56,Back,5629979079,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797141199,256,1,1,29,45,b8oqgvx1ijeyn6y1cn6929ix4,0,13.6,18.6,2025-04-06T12:30:23.453Z,2025-04-06T12:30:25Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5629979173,141,45.4,5629979181,1,,5629979171,140,56.8,5629979175,212,48.9,5629979169,56,Center,5629979167,157,,5629979179,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797141293,283,1,1,29,49,f1h34qp5zbfl489q8vnkhiq9s,1,39.8,33.3,2025-04-06T12:30:28.266Z,2025-04-06T12:30:32Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5629979639,212,21.7,5629979637,141,37.4,5629979635,140,19.3,5629979641,213,3.01,5629979633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797141333,284,1,1,29,53,f1h34qp5zbfl489q8vnkhiq9s,1,19.4,38.8,2025-04-06T12:30:31.707Z,2025-04-06T12:30:34Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5629979841,56,Back,5629979845,141,69.3,5629979847,212,22.3,5629979849,213,1.19,5629979843,140,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797141353,285,1,1,29,56,f1h34qp5zbfl489q8vnkhiq9s,1,28.6,69.3,2025-04-06T12:30:34.435Z,2025-04-06T12:30:37Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5629979995,141,92.9,5629979991,56,Back,5629979999,213,1.06,5629979997,212,18.4,5629979993,140,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797141363,286,1,1,29,58,f1h34qp5zbfl489q8vnkhiq9s,1,38.8,91.1,2025-04-06T12:30:37.163Z,2025-04-06T12:30:39Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5629980055,140,28.4,5629980059,212,13.1,5629980061,213,3.73,5629980057,141,80.5,5629980053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797141403,287,1,1,30,0,f1h34qp5zbfl489q8vnkhiq9s,1,31.1,82.0,2025-04-06T12:30:39.035Z,2025-04-06T12:30:42Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5629980225,141,53.9,5629980221,56,Back,5629980229,213,3.92,5629980227,212,27.3,5629980223,140,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797141435,288,1,1,30,4,f1h34qp5zbfl489q8vnkhiq9s,1,11.6,53.7,2025-04-06T12:30:42.347Z,2025-04-06T12:30:46Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5629980401,141,22.1,5629980405,213,5.06,5629980397,56,Back,5629980399,140,19.1,5629980403,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797141445,289,1,1,30,8,f1h34qp5zbfl489q8vnkhiq9s,1,22.3,18.2,2025-04-06T12:30:46.730Z,2025-04-06T12:30:48Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5629980463,213,6.23,5629980455,56,Back,5629980461,212,10.4,5629980457,140,32.2,5629980459,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797141455,290,1,1,30,10,f1h34qp5zbfl489q8vnkhiq9s,0,32.2,17.4,2025-04-06T12:30:48.371Z,2025-04-06T12:30:49Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5629980517,56,Center,5629980523,212,25.1,5629980519,140,55.8,5629980525,213,0.16,5629980515,168,,5629980521,141,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797141489,257,1,1,30,12,b8oqgvx1ijeyn6y1cn6929ix4,0,42.8,75.4,2025-04-06T12:30:50.558Z,2025-04-06T12:30:51Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5629980695,213,0.09,5629980691,141,78.5,5629980697,1,,5629980685,157,,5629980687,56,Center,5629980689,140,66.1,5629980693,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797141511,291,1,1,30,14,f1h34qp5zbfl489q8vnkhiq9s,0,24.1,22.7,2025-04-06T12:30:52.816Z,2025-04-06T12:30:53Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5629980819,1,,5629980817,213,0.12,5629980815,212,41.5,5629980811,140,63.3,5629980807,3,,5629980813,141,30.3,5629980809,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797141517,258,61,1,30,16,b8oqgvx1ijeyn6y1cn6929ix4,1,41.4,78.4,2025-04-06T12:30:54.753Z,2025-04-06T12:30:54Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5629980847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797141723,260,1,1,30,23,b8oqgvx1ijeyn6y1cn6929ix4,1,24.1,84.5,2025-04-06T12:31:01.332Z,2025-04-06T12:31:09Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5629981961,56,Back,5629981965,140,24.3,5629981971,213,4.73,5629981967,141,62.4,5629981969,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797141749,261,1,1,30,31,b8oqgvx1ijeyn6y1cn6929ix4,1,30.2,59.3,2025-04-06T12:31:09.764Z,2025-04-06T12:31:11Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5629982125,140,29.7,5629982129,212,13.8,5629982131,213,1.61,5629982123,56,Back,5629982127,141,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797141773,262,1,1,30,33,b8oqgvx1ijeyn6y1cn6929ix4,1,29.7,79.6,2025-04-06T12:31:11.652Z,2025-04-06T12:31:12Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5629982249,141,68.8,5629982253,213,5.27,5629982247,140,34.1,5629982245,56,Back,5629982251,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797141795,263,1,1,30,34,b8oqgvx1ijeyn6y1cn6929ix4,1,34.1,68.8,2025-04-06T12:31:12.660Z,2025-04-06T12:31:15Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5629982351,141,76.9,5629982347,56,Back,5629982357,213,2.65,5629982353,212,11.8,5629982349,140,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797141833,264,1,1,30,36,b8oqgvx1ijeyn6y1cn6929ix4,1,24.2,76.9,2025-04-06T12:31:14.861Z,2025-04-06T12:31:19Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5629982573,141,52.8,5629982577,213,3.89,5629982569,56,Back,5629982571,140,7.4,5629982575,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797141851,265,1,1,30,40,b8oqgvx1ijeyn6y1cn6929ix4,1,4.8,50.3,2025-04-06T12:31:18.869Z,2025-04-06T12:31:21Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5629982721,212,18.5,5629982715,56,Back,5629982717,140,12.9,5629982719,141,26.2,5629982723,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797141885,266,1,1,30,42,b8oqgvx1ijeyn6y1cn6929ix4,1,12.9,26.2,2025-04-06T12:31:21.044Z,2025-04-06T12:31:23Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5629982963,212,22.4,5629982965,213,5.52,5629982959,141,3.5,5629982957,140,28.3,5629982955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797141949,267,1,1,30,45,b8oqgvx1ijeyn6y1cn6929ix4,1,32.4,4.9,2025-04-06T12:31:23.293Z,2025-04-06T12:31:27Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5629983329,140,40.4,5629983327,56,Back,5629983333,212,24.2,5629983335,213,1.22,5629983331,141,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797142011,268,1,1,30,49,b8oqgvx1ijeyn6y1cn6929ix4,1,51.5,36.1,2025-04-06T12:31:27.740Z,2025-04-06T12:31:31Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5629983635,140,69.5,5629983641,213,0.30,5629983639,212,19.8,5629983637,141,44.8,5629983633,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797142035,269,1,1,30,52,b8oqgvx1ijeyn6y1cn6929ix4,0,70.7,47.9,2025-04-06T12:31:30.981Z,2025-04-06T12:31:32Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5629983773,212,21.8,5629983769,141,64.2,5629983763,56,Center,5629983765,140,88.6,5629983775,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797142073,292,12,1,30,55,f1h34qp5zbfl489q8vnkhiq9s,1,9.9,35.7,2025-04-06T12:31:34.193Z,2025-04-06T12:31:35Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5629983937,140,10.0,5629983939,141,0.0,5629983943,213,4.72,5629983989,167,,5629983935,56,Back,5629983941,212,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797142439,270,5,1,30,56,b8oqgvx1ijeyn6y1cn6929ix4,1,90.0,101.6,2025-04-06T12:31:34.942Z,2025-04-06T12:31:55Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5629985925,233,293,5629985901,56,Left,5629985903,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797142081,293,5,1,30,56,f1h34qp5zbfl489q8vnkhiq9s,0,10.0,-1.6,2025-04-06T12:31:34.942Z,2025-04-06T14:03:27Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5629983963,56,Back,5629985979,233,270,5629983965,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797142459,271,1,1,31,15,b8oqgvx1ijeyn6y1cn6929ix4,1,87.4,100.0,2025-04-06T12:31:53.300Z,2025-04-06T12:33:05Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5629986353,189,,5629986005,56,Left,5629986007,140,73.2,5629986009,141,92.3,5629986013,213,3.51,5629986011,212,16.0,5629986003,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797143609,278,1,1,31,16,b8oqgvx1ijeyn6y1cn6929ix4,1,78.9,93.5,2025-04-06T12:31:55.028Z,2025-04-06T12:33:11Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5629992179,212,6.5,5629992173,56,Left,5629992177,141,91.2,5629992175,140,72.9,5629992181,213,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797142471,272,1,1,31,16,b8oqgvx1ijeyn6y1cn6929ix4,1,73.2,92.3,2025-04-06T12:31:55.093Z,2025-04-06T12:32:31Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5629986071,140,83.5,5629986075,212,12.5,5629986069,56,Left,5629986077,213,5.75,5629986073,141,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797142903,275,61,1,31,17,b8oqgvx1ijeyn6y1cn6929ix4,1,81.6,93.6,2025-04-06T12:31:55.308Z,2025-04-06T12:32:29Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5629988425,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797142487,273,1,1,31,17,b8oqgvx1ijeyn6y1cn6929ix4,0,83.5,83.0,2025-04-06T12:31:55.576Z,2025-04-06T12:33:24Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5629986513,233,294,5629986171,212,5.1,5629986167,140,85.6,5629986169,141,89.7,5629986517,286,,5629986163,56,Left,5629986173,213,1.12,5629986511,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797142477,294,74,1,31,17,f1h34qp5zbfl489q8vnkhiq9s,1,24.6,14.9,2025-04-06T12:31:55.577Z,2025-04-06T12:32:18Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5629986531,233,273,5629986105,56,Back,5629986107,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797142517,274,5,1,31,18,b8oqgvx1ijeyn6y1cn6929ix4,1,79.9,101.6,2025-04-06T12:31:57.065Z,2025-04-06T14:03:27Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5629986307,56,Left,5629986315,347,,5629986371,233,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797142479,295,5,1,31,18,f1h34qp5zbfl489q8vnkhiq9s,0,20.1,-1.6,2025-04-06T12:31:57.065Z,2025-04-06T14:03:28Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5629986445,233,274,5629986115,56,Back,5629986117,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797143097,276,1,1,31,57,b8oqgvx1ijeyn6y1cn6929ix4,0,83.6,100.0,2025-04-06T12:32:35.452Z,2025-04-06T12:32:36Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5629989475,213,4.97,5629989471,141,55.5,5629989465,107,,5629989467,56,Center,5629989477,1,,5629989469,140,91.5,5629989473,212,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797143113,296,12,1,31,58,f1h34qp5zbfl489q8vnkhiq9s,1,14.3,43.7,2025-04-06T12:32:37.120Z,2025-04-06T12:32:48Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5629989573,15,,5629989553,212,30.3,5629989555,213,6.05,5629989551,141,33.6,5629989547,56,Back,5629989549,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797143231,277,1,1,32,6,b8oqgvx1ijeyn6y1cn6929ix4,0,44.8,59.0,2025-04-06T12:32:44.820Z,2025-04-06T12:32:46Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5629990189,212,45.3,5629990179,140,85.7,5629990183,141,37.9,5629990199,1,,5629990175,56,Center,5629990195,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797169655,468,61,1,32,9,f1h34qp5zbfl489q8vnkhiq9s,1,39.6,44.9,2025-04-06T12:32:47.267Z,2025-04-06T12:58:40Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5630131521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797143357,298,1,1,32,12,f1h34qp5zbfl489q8vnkhiq9s,1,9.3,63.6,2025-04-06T12:32:51.264Z,2025-04-06T12:32:57Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5629990905,213,0.87,5629990901,141,86.6,5629990897,56,Back,5629990899,140,21.8,5629990903,212,20.4,5629990895,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797143409,299,1,1,32,18,f1h34qp5zbfl489q8vnkhiq9s,1,24.3,86.8,2025-04-06T12:32:56.825Z,2025-04-06T12:32:59Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5629991131,1,,5629991119,56,Back,5629991123,141,29.4,5629991127,213,4.82,5629991121,140,28.4,5629991125,212,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797143453,300,1,1,32,21,f1h34qp5zbfl489q8vnkhiq9s,1,28.3,33.6,2025-04-06T12:32:59.544Z,2025-04-06T12:33:02Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5629991313,56,Back,5629991323,141,61.1,5629991327,213,1.45,5629991319,140,30.4,5629991325,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797143513,301,1,1,32,23,f1h34qp5zbfl489q8vnkhiq9s,1,32.3,62.6,2025-04-06T12:33:02.208Z,2025-04-06T12:33:05Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5629991625,212,18.9,5629991621,140,40.2,5629991619,56,Back,5629991627,213,1.12,5629991623,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797143557,302,1,1,32,26,f1h34qp5zbfl489q8vnkhiq9s,1,45.8,90.3,2025-04-06T12:33:05.240Z,2025-04-06T12:33:08Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5629991897,212,15.5,5629991899,213,4.02,5629991891,56,Back,5629991895,141,72.7,5629991893,140,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797143631,303,1,1,32,30,f1h34qp5zbfl489q8vnkhiq9s,1,37.5,71.2,2025-04-06T12:33:08.489Z,2025-04-06T12:33:12Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5629992263,56,Back,5629992267,141,38.8,5629992269,212,22.7,5629992265,140,32.2,5629992271,213,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797143669,304,1,1,32,34,f1h34qp5zbfl489q8vnkhiq9s,1,34.5,37.6,2025-04-06T12:33:12.288Z,2025-04-06T12:33:15Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5629992501,140,33.4,5629992505,212,22.4,5629992507,213,1.62,5629992503,141,70.5,5629992499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797143745,305,1,1,32,36,f1h34qp5zbfl489q8vnkhiq9s,1,32.3,70.3,2025-04-06T12:33:14.960Z,2025-04-06T12:33:18Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5629992863,141,86.0,5629992867,213,0.79,5629992865,212,15.0,5629992859,56,Back,5629992861,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797143769,306,1,1,32,39,f1h34qp5zbfl489q8vnkhiq9s,1,43.0,84.8,2025-04-06T12:33:17.983Z,2025-04-06T12:33:19Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5629992999,140,39.9,5629993005,213,4.43,5629993001,141,68.1,5629992997,56,Back,5629993003,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
