id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2782048583,168,1,1,15,52,b8oqgvx1ijeyn6y1cn6929ix4,1,58.8,7.6,2025-03-01T13:16:06.289Z,2025-03-01T13:16:08Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5547310351,212,9.2,5547310353,213,5.93,5547310349,141,2.9,5547310347,140,67.0,5547310345,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782048603,169,1,1,15,54,b8oqgvx1ijeyn6y1cn6929ix4,1,66.8,4.3,2025-03-01T13:16:08.072Z,2025-03-01T13:16:09Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5547310465,212,6.6,5547310463,141,13.8,5547310467,213,1.35,5547310459,56,Right,5547310461,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782048687,170,1,1,15,54,b8oqgvx1ijeyn6y1cn6929ix4,1,68.2,13.8,2025-03-01T13:16:08.865Z,2025-03-01T13:16:14Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5547310943,141,8.8,5547310947,213,5.99,5547310939,140,78.9,5547310935,56,Right,5547310945,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782048751,171,1,1,16,0,b8oqgvx1ijeyn6y1cn6929ix4,1,96.7,19.5,2025-03-01T13:16:14.009Z,2025-03-01T13:16:36Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,1.0,,5547311267,56,Center,5547311271,140,92.8,5547312917,154,,5547311263,155,,5547312915,210,13,5547311279,213,1.70,5547311277,212,32.3,5547311259,2,,5547311281,1,5547311275,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,
2782048763,172,13,1,16,3,b8oqgvx1ijeyn6y1cn6929ix4,1,91.7,65.0,2025-03-01T13:16:17.800Z,2025-03-01T15:26:51Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,1.0,,5547312955,102,30.4,5547312947,29,,5547312959,108,,5547311333,56,Center,5547312967,230,99.1,5547312963,146,94.5,5547312951,55,171,5547312945,75,,5547311331,64,5547312505,153,,5547312961,328,,5547312957,103,15.3,5547312949,154,5547312965,147,49.5,5547312969,231,5547312443,20,,,50.9,,5547311329,22,,,,
2782048801,173,13,1,16,5,b8oqgvx1ijeyn6y1cn6929ix4,1,94.0,48.7,2025-03-01T13:16:19.256Z,2025-03-01T15:27:25Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5547313455,231,47.5,5547311577,56,Center,5547313815,29,,5547311573,22,,5547313273,328,,5547313447,102,43.4,5548200527,214,,5547313453,230,99.0,5547313817,55,5547311575,17,,5547313449,103,56.9,5548200525,87,,5547313269,15,,,,,,,,,,,172,,,,,,
2782048821,130,5,1,16,6,ajtb177oqwawkdwbqhldmq6mx,1,-1.2,59.6,2025-03-01T13:16:20.085Z,2025-03-01T15:41:07Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5547311661,56,Back,5547311663,346,,5547311705,233,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782048827,174,5,1,16,6,b8oqgvx1ijeyn6y1cn6929ix4,0,101.2,40.4,2025-03-01T13:16:20.085Z,2025-03-01T15:41:08Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5547311735,233,130,5547311695,346,,5547311693,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782049173,131,1,1,16,24,ajtb177oqwawkdwbqhldmq6mx,1,3.4,57.3,2025-03-01T13:16:38.380Z,2025-03-01T13:16:41Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5547313495,141,47.5,5547313497,212,7.1,5547313503,237,,5547313499,213,5.06,5547313489,124,,5547313493,140,5.7,5547313491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782049235,132,1,1,16,27,ajtb177oqwawkdwbqhldmq6mx,0,8.1,46.6,2025-03-01T13:16:41.580Z,2025-03-01T13:16:46Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5547313835,213,0.43,5547313829,140,79.7,5547313827,56,Left,5547313825,157,,5547313833,212,82.9,5547313831,141,97.8,5547313837,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782049331,176,1,1,16,37,b8oqgvx1ijeyn6y1cn6929ix4,1,10.7,9.4,2025-03-01T13:16:51.240Z,2025-03-01T13:16:52Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5547314401,140,6.8,5547314399,56,Back,5547314403,141,45.8,5547314413,213,1.73,5547314407,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782049389,177,1,1,16,38,b8oqgvx1ijeyn6y1cn6929ix4,1,6.8,45.8,2025-03-01T13:16:52.288Z,2025-03-01T13:16:54Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5547314699,212,19.7,5547314697,141,74.7,5547314693,56,Back,5547314695,140,8.4,5547314701,213,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782049437,178,1,1,16,40,b8oqgvx1ijeyn6y1cn6929ix4,1,9.1,84.4,2025-03-01T13:16:54.657Z,2025-03-01T13:16:57Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5547314905,157,,5547314927,1,,5547314913,140,41.3,5547314909,56,Back,5547314923,213,6.22,5547314917,141,81.1,5547314921,212,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782049443,179,1,1,16,43,b8oqgvx1ijeyn6y1cn6929ix4,0,39.8,82.6,2025-03-01T13:16:57.071Z,2025-03-01T13:16:57Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5547314965,141,100.0,5547314963,140,32.3,5547314961,56,Back,5547314969,213,2.11,5547314967,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782049495,133,5,1,16,43,ajtb177oqwawkdwbqhldmq6mx,1,69.8,-1.8,2025-03-01T13:16:57.662Z,2025-03-01T15:41:09Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5547315239,56,Right,5547315241,347,,5547315337,233,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782049453,180,5,1,16,43,b8oqgvx1ijeyn6y1cn6929ix4,0,30.2,101.8,2025-03-01T13:16:57.662Z,2025-03-01T15:41:09Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5547315003,56,Back,5547315019,347,,5547315369,233,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782049551,134,1,1,16,46,ajtb177oqwawkdwbqhldmq6mx,1,73.0,0.0,2025-03-01T13:17:00.940Z,2025-03-01T13:17:03Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5547315495,212,14.4,5547315493,141,15.5,5547315489,56,Right,5547315497,213,0.93,5547315487,107,,5547315491,140,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782049555,135,61,1,16,49,ajtb177oqwawkdwbqhldmq6mx,0,81.2,15.5,2025-03-01T13:17:03.708Z,2025-03-01T13:17:04Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,,5547315521,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782049607,181,1,1,16,50,b8oqgvx1ijeyn6y1cn6929ix4,1,23.0,89.3,2025-03-01T13:17:04.753Z,2025-03-01T13:17:07Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5547315847,140,23.9,5547315857,212,4.6,5547315845,56,Back,5547315851,141,95.9,5547315865,213,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782049619,182,61,1,16,53,b8oqgvx1ijeyn6y1cn6929ix4,0,22.1,95.9,2025-03-01T13:17:07.568Z,2025-03-01T13:17:08Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5547315925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782049679,136,5,1,16,54,ajtb177oqwawkdwbqhldmq6mx,1,79.6,-1.7,2025-03-01T13:17:08.368Z,2025-03-01T15:41:09Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,,5547316249,233,183,5547316217,56,Right,5547316219,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782049621,183,5,1,16,54,b8oqgvx1ijeyn6y1cn6929ix4,0,20.4,101.7,2025-03-01T13:17:08.368Z,2025-03-01T13:17:15Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5547315931,56,Back,5547315933,347,,5547316315,233,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782049893,137,1,1,17,6,ajtb177oqwawkdwbqhldmq6mx,0,81.5,0.0,2025-03-01T13:17:20.859Z,2025-03-01T13:17:23Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5547317281,141,31.0,5547317287,1,,5547317283,212,23.5,5547317275,107,,5547317279,140,88.6,5547317277,56,Center,5547317285,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782050445,184,12,1,17,10,b8oqgvx1ijeyn6y1cn6929ix4,1,8.0,72.4,2025-03-01T13:17:24.336Z,2025-03-01T13:17:59Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5547320343,140,34.9,5547320347,212,29.5,5547320341,56,Back,5547320349,213,0.29,5547320345,141,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782049951,138,1,1,17,11,ajtb177oqwawkdwbqhldmq6mx,1,72.0,24.6,2025-03-01T13:17:25.259Z,2025-03-01T13:17:26Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5547317603,213,5.06,5547317595,56,Right,5547317599,141,7.1,5547317597,140,76.1,5547317601,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782050005,139,1,1,17,12,ajtb177oqwawkdwbqhldmq6mx,1,76.1,7.1,2025-03-01T13:17:26.499Z,2025-03-01T13:17:30Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5547317821,140,51.6,5547317825,212,36.9,5547317827,213,2.34,5547317829,1,,5547317819,56,Center,5547317823,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782050025,140,1,1,17,16,ajtb177oqwawkdwbqhldmq6mx,1,51.6,46.0,2025-03-01T13:17:29.962Z,2025-03-01T13:17:31Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5547317911,141,65.8,5547317915,213,1.27,5547317907,56,Center,5547317909,140,55.6,5547317913,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782050065,141,1,1,17,17,ajtb177oqwawkdwbqhldmq6mx,1,55.6,65.8,2025-03-01T13:17:31.475Z,2025-03-01T13:17:34Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5547318173,141,54.9,5547318177,212,12.6,5547318181,213,3.77,5547318169,140,45.9,5547318167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782050097,142,1,1,17,19,ajtb177oqwawkdwbqhldmq6mx,1,45.6,54.8,2025-03-01T13:17:33.859Z,2025-03-01T13:17:36Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5547318373,213,6.19,5547318361,56,Center,5547318363,140,67.5,5547318367,141,51.6,5547318369,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782050107,143,1,1,17,22,ajtb177oqwawkdwbqhldmq6mx,1,67.5,51.6,2025-03-01T13:17:36.603Z,2025-03-01T13:17:37Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5547318427,212,3.1,5547318421,56,Center,5547318429,213,3.30,5547318423,140,64.6,5547318457,156,,5547318425,141,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782050147,144,1,1,17,24,ajtb177oqwawkdwbqhldmq6mx,1,64.7,58.5,2025-03-01T13:17:38.010Z,2025-03-01T13:17:40Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5547318673,212,18.1,5547318675,213,1.61,5547318671,141,85.1,5547318667,56,Left,5547318669,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782050205,145,1,1,17,26,ajtb177oqwawkdwbqhldmq6mx,1,64.0,86.0,2025-03-01T13:17:40.123Z,2025-03-01T13:17:44Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5547318929,56,Left,5547318945,213,0.54,5547318937,141,96.2,5547318933,140,75.1,5547318941,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782050227,146,1,1,17,30,ajtb177oqwawkdwbqhldmq6mx,1,78.2,93.8,2025-03-01T13:17:44.563Z,2025-03-01T13:17:46Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5547319085,141,94.8,5547319089,213,3.07,5547319087,212,9.9,5547319079,56,Left,5547319081,140,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782050297,147,1,1,17,32,ajtb177oqwawkdwbqhldmq6mx,1,68.8,94.8,2025-03-01T13:17:46.203Z,2025-03-01T13:17:50Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5547319411,140,57.7,5547319415,212,11.9,5547319409,56,Left,5547319417,213,3.33,5547319413,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782050333,148,1,1,17,35,ajtb177oqwawkdwbqhldmq6mx,1,57.6,91.5,2025-03-01T13:17:49.827Z,2025-03-01T13:17:51Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5547319631,56,Back,5547319635,141,62.4,5547319639,213,4.20,5547319637,212,22.8,5547319633,140,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782050379,149,1,1,17,37,ajtb177oqwawkdwbqhldmq6mx,1,47.1,59.9,2025-03-01T13:17:51.811Z,2025-03-01T13:17:54Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5547319955,56,Left,5547319959,141,88.0,5547319963,213,1.05,5547319957,140,57.6,5547319961,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782050409,150,1,1,17,40,ajtb177oqwawkdwbqhldmq6mx,1,62.4,89.0,2025-03-01T13:17:54.786Z,2025-03-01T13:17:57Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5547320131,140,69.4,5547320139,212,9.1,5547320127,56,Left,5547320145,213,0.63,5547320135,141,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782050419,151,61,1,17,43,ajtb177oqwawkdwbqhldmq6mx,0,69.4,96.9,2025-03-01T13:17:57.355Z,2025-03-01T13:17:58Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5547320211,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782050501,185,1,1,17,44,b8oqgvx1ijeyn6y1cn6929ix4,0,27.5,12.3,2025-03-01T13:17:58.856Z,2025-03-01T14:06:55Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5547320593,157,,5547320599,141,26.7,5547320597,140,70.6,5547320605,1,,5547320595,56,Center,5547320603,213,0.21,5547320601,212,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782050547,152,1,1,17,48,ajtb177oqwawkdwbqhldmq6mx,1,34.0,76.4,2025-03-01T13:18:02.347Z,2025-03-01T13:18:06Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5547320895,213,3.92,5547320893,212,24.6,5547320887,56,Back,5547320889,140,17.4,5547320891,141,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782050613,153,1,1,17,51,ajtb177oqwawkdwbqhldmq6mx,1,17.1,46.4,2025-03-01T13:18:05.916Z,2025-03-01T13:18:10Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5547321231,1,,5547321227,212,48.0,5547321213,155,,5547321229,213,5.82,5547321219,56,Right,5547321223,140,57.9,5547321225,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782050633,154,1,1,17,54,ajtb177oqwawkdwbqhldmq6mx,0,58.0,14.4,2025-03-01T13:18:08.243Z,2025-03-01T14:03:55Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,,5547321333,212,19.2,5547321325,3,,5547321331,141,0.0,5547321337,213,5.66,5547321329,140,72.9,5547321327,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782050639,155,5,1,17,56,ajtb177oqwawkdwbqhldmq6mx,0,72.7,-1.8,2025-03-01T13:18:10.151Z,2025-03-01T15:41:10Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,,5547321351,56,Right,5547321353,347,,5547322665,233,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782050861,186,5,1,17,56,b8oqgvx1ijeyn6y1cn6929ix4,1,27.3,101.8,2025-03-01T13:18:10.151Z,2025-03-01T15:41:09Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5547322589,347,,5547322585,56,Back,5547322655,233,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782050887,187,1,1,18,12,b8oqgvx1ijeyn6y1cn6929ix4,1,31.3,100.0,2025-03-01T13:18:26.864Z,2025-03-01T14:08:42Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5547322757,213,5.90,5547322747,107,,5547322749,56,Left,5547322759,1,,5547322753,141,86.6,5547322755,212,28.2,5547322751,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782050893,188,1,1,18,13,b8oqgvx1ijeyn6y1cn6929ix4,0,56.2,86.6,2025-03-01T13:18:27.863Z,2025-03-01T14:08:45Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5547322779,3,,5547322781,56,Center,5547322785,141,76.7,5547322789,213,4.56,5547322787,212,6.8,5547322783,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782050903,156,1,1,18,14,ajtb177oqwawkdwbqhldmq6mx,0,42.5,32.7,2025-03-01T13:18:28.739Z,2025-03-01T14:08:19Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5547322851,56,Right,5547322849,3,,5547322859,213,5.51,5547322857,212,16.7,5547322853,140,53.9,5547322855,141,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782050937,189,1,1,18,15,b8oqgvx1ijeyn6y1cn6929ix4,1,45.3,82.4,2025-03-01T13:18:29.191Z,2025-03-01T14:08:04Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5547323041,141,81.7,5547323035,3,,5547323045,213,6.24,5547323037,56,Left,5547323039,140,55.0,5547323043,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782102541,439,44,1,18,15,b8oqgvx1ijeyn6y1cn6929ix4,1,55.6,76.4,2025-03-01T13:18:29.956Z,2025-03-01T14:08:01Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5547597075,286,,5547597071,56,Center,5547597109,233,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782102423,403,44,1,18,16,ajtb177oqwawkdwbqhldmq6mx,0,44.4,23.6,2025-03-01T13:18:29.957Z,2025-03-01T14:08:01Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5547597135,233,439,5547596443,56,Back,5547596445,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782050977,190,1,1,18,16,b8oqgvx1ijeyn6y1cn6929ix4,0,55.5,81.8,2025-03-01T13:18:30.480Z,2025-03-01T14:08:57Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5547323201,140,53.4,5547323197,56,Center,5547323205,141,73.3,5547323209,213,4.35,5547323207,212,6.2,5547323195,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782050955,157,44,1,18,19,ajtb177oqwawkdwbqhldmq6mx,1,44.6,27.1,2025-03-01T13:18:33.795Z,2025-03-01T15:13:28Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5547323123,285,,5547323121,56,Back,5547323327,233,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782050987,191,44,1,18,19,b8oqgvx1ijeyn6y1cn6929ix4,0,55.4,72.9,2025-03-01T13:18:33.796Z,2025-03-01T15:13:28Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5547323363,233,157,5547323253,56,Center,5547323255,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782050989,158,1,1,18,20,ajtb177oqwawkdwbqhldmq6mx,0,41.2,27.7,2025-03-01T13:18:34.050Z,2025-03-01T13:18:35Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5547323265,212,12.5,5547323257,3,,5547323259,56,Back,5547323263,141,9.4,5547323267,213,4.75,5547323261,140,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782051051,192,1,1,18,22,b8oqgvx1ijeyn6y1cn6929ix4,0,56.9,84.5,2025-03-01T13:18:36.503Z,2025-03-01T13:18:39Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5547323591,213,6.21,5547323589,212,34.3,5547323587,141,80.9,5547323583,56,Left,5547323593,1,,5547323585,140,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782051079,159,59,1,18,24,ajtb177oqwawkdwbqhldmq6mx,1,7.1,17.0,2025-03-01T13:18:38.507Z,2025-03-01T14:03:46Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5547323761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782051099,160,12,1,18,25,ajtb177oqwawkdwbqhldmq6mx,1,7.1,17.0,2025-03-01T13:18:39.139Z,2025-03-01T14:03:47Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5547323869,167,,5547323841,212,13.9,5547323843,213,5.09,5547323839,141,0.0,5547323837,140,12.0,5547323835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782051105,161,5,1,18,27,ajtb177oqwawkdwbqhldmq6mx,0,13.8,-2.0,2025-03-01T13:18:40.991Z,2025-03-01T15:41:11Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5547323873,233,193,5547323853,56,Back,5547323855,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782051089,193,5,1,18,27,b8oqgvx1ijeyn6y1cn6929ix4,1,86.2,102.0,2025-03-01T13:18:40.991Z,2025-03-01T15:41:10Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5547323807,347,,5547323865,233,161,5547323805,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782051165,194,1,1,18,33,b8oqgvx1ijeyn6y1cn6929ix4,1,83.4,100.0,2025-03-01T13:18:47.032Z,2025-03-01T13:18:49Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5547324159,212,7.7,5547324157,141,91.5,5547324161,213,4.27,5547324153,56,Left,5547324155,140,80.3,5547324151,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782051213,195,1,1,18,35,b8oqgvx1ijeyn6y1cn6929ix4,1,83.8,89.7,2025-03-01T13:18:49.208Z,2025-03-01T13:18:52Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5547324427,213,0.70,5547324423,141,96.6,5547324419,56,Left,5547324425,212,7.3,5547324421,140,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782051231,196,1,1,18,38,b8oqgvx1ijeyn6y1cn6929ix4,1,93.1,94.2,2025-03-01T13:18:52.120Z,2025-03-01T13:18:53Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5547324525,140,90.4,5547324527,141,88.3,5547324529,212,4.9,5547324523,56,Left,5547324531,213,4.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782051285,197,1,1,18,39,b8oqgvx1ijeyn6y1cn6929ix4,1,89.9,89.0,2025-03-01T13:18:53.263Z,2025-03-01T13:18:56Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5547324851,213,3.90,5547324845,140,86.0,5547324847,141,83.3,5547324849,212,5.6,5547324843,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782051299,162,45,1,18,42,ajtb177oqwawkdwbqhldmq6mx,0,8.5,11.4,2025-03-01T13:18:55.983Z,2025-03-01T15:13:13Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5547325075,233,198,5547324915,285,,5547324913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782051309,198,3,1,18,42,b8oqgvx1ijeyn6y1cn6929ix4,1,91.5,88.6,2025-03-01T13:18:55.983Z,2025-03-01T15:13:13Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5547324997,286,,5547325047,233,162,5547324995,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782051333,199,1,1,18,42,b8oqgvx1ijeyn6y1cn6929ix4,0,89.3,84.1,2025-03-01T13:18:56.951Z,2025-03-01T13:18:58Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5547325163,213,4.80,5547325151,2,,5547325157,140,91.2,5547325159,141,51.6,5547325161,212,22.2,5547325153,155,,5547325155,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
