id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2809173283,270,1,1,26,53,8gxd9ry2580pu1b1dd5ny9ymy,1,37.6,61.5,2025-05-03T10:58:41.561Z,2025-05-03T10:58:45Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5696449487,140,22.7,5696449493,213,3.10,5696449489,141,62.4,5696449485,56,Back,5696449491,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173355,271,1,1,27,1,8gxd9ry2580pu1b1dd5ny9ymy,1,19.6,59.3,2025-05-03T10:58:49.424Z,2025-05-03T10:58:58Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5696449871,140,28.3,5696449875,212,9.8,5696449869,56,Back,5696449873,141,64.5,5696449877,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173363,272,1,1,27,10,8gxd9ry2580pu1b1dd5ny9ymy,1,29.8,59.7,2025-05-03T10:58:58.321Z,2025-05-03T10:59:00Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5696449911,212,6.9,5696449909,141,68.4,5696449905,56,Back,5696449907,140,26.5,5696449913,213,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173385,273,1,1,27,11,8gxd9ry2580pu1b1dd5ny9ymy,1,27.0,68.4,2025-05-03T10:58:59.904Z,2025-05-03T10:59:04Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5696450001,213,6.21,5696449993,56,Back,5696449995,140,39.5,5696449999,212,13.2,5696449997,141,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173397,274,1,1,27,15,8gxd9ry2580pu1b1dd5ny9ymy,1,44.1,59.0,2025-05-03T10:59:04.064Z,2025-05-03T10:59:07Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5696450053,141,91.4,5696450049,56,Back,5696450055,212,22.2,5696450057,213,1.71,5696450051,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173407,275,1,1,27,19,8gxd9ry2580pu1b1dd5ny9ymy,1,41.2,91.4,2025-05-03T10:59:07.504Z,2025-05-03T10:59:10Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5696450103,140,31.3,5696450105,141,66.7,5696450107,212,19.8,5696450109,213,4.16,5696450101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173417,276,1,1,27,22,8gxd9ry2580pu1b1dd5ny9ymy,1,31.3,66.7,2025-05-03T10:59:10.584Z,2025-05-03T10:59:14Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5696450191,212,12.7,5696450185,56,Back,5696450189,141,48.1,5696450193,213,4.62,5696450187,140,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173435,277,1,1,27,26,8gxd9ry2580pu1b1dd5ny9ymy,0,28.5,40.4,2025-05-03T10:59:14.369Z,2025-05-03T10:59:19Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5696450289,155,,5696450293,140,100.0,5696450295,141,10.1,5696450299,213,6.02,5696450291,56,Right,5696450297,212,78.5,5696450301,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173485,239,5,1,27,30,b8oqgvx1ijeyn6y1cn6929ix4,1,-1.1,90.6,2025-05-03T10:59:18.827Z,2025-05-03T12:44:36Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5696450529,56,Back,5696450617,233,278,5696450533,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173499,278,5,1,27,30,8gxd9ry2580pu1b1dd5ny9ymy,0,101.1,9.4,2025-05-03T10:59:18.827Z,2025-05-03T12:44:37Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5696450633,233,239,5696450599,56,Right,5696450601,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173495,240,1,1,27,53,b8oqgvx1ijeyn6y1cn6929ix4,0,2.4,50.1,2025-05-03T10:59:41.294Z,2025-05-03T10:59:42Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,5696450583,140,56.0,5696450585,141,62.4,5696450593,74,,5696450587,212,56.9,5696450591,1,,5696450589,213,0.15,5696450579,124,,5696450581,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173503,279,1,1,27,55,8gxd9ry2580pu1b1dd5ny9ymy,0,41.7,34.9,2025-05-03T10:59:43.488Z,2025-05-03T11:00:11Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5696450627,141,37.7,5696450631,213,0.12,5696450625,140,56.2,5696450623,56,Center,5696450621,3,,5696450629,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173507,241,44,1,27,56,b8oqgvx1ijeyn6y1cn6929ix4,1,43.3,64.0,2025-05-03T10:59:44.782Z,2025-05-03T12:33:59Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,5696450641,285,,5696450639,56,Back,5696450717,233,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173513,280,44,1,27,56,8gxd9ry2580pu1b1dd5ny9ymy,0,56.7,36.0,2025-05-03T10:59:44.783Z,2025-05-03T12:33:59Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5696450677,56,Center,5696450725,233,241,5696450679,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173511,242,1,1,27,56,b8oqgvx1ijeyn6y1cn6929ix4,1,39.9,59.8,2025-05-03T10:59:45.110Z,2025-05-03T10:59:46Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,5696450667,140,43.0,5696450671,212,5.4,5696450669,141,66.1,5696450663,3,,5696450665,56,Back,5696450673,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173519,243,1,1,27,58,b8oqgvx1ijeyn6y1cn6929ix4,1,43.0,66.1,2025-05-03T10:59:46.206Z,2025-05-03T10:59:47Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,5696450695,3,,5696450701,141,58.3,5696450697,56,Back,5696450705,213,4.65,5696450703,212,5.3,5696450699,140,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173527,244,1,1,27,58,b8oqgvx1ijeyn6y1cn6929ix4,1,42.7,58.3,2025-05-03T10:59:47.190Z,2025-05-03T10:59:48Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,5696450761,140,57.6,5696450763,141,66.1,5696450765,212,16.5,5696450759,56,Center,5696450767,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173543,245,1,1,27,59,b8oqgvx1ijeyn6y1cn6929ix4,1,57.6,66.1,2025-05-03T10:59:48.030Z,2025-05-03T10:59:54Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,5696450869,212,13.4,5696450867,141,47.1,5696450863,56,Center,5696450871,213,4.44,5696450865,140,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173545,246,3,1,28,5,b8oqgvx1ijeyn6y1cn6929ix4,0,66.2,37.0,2025-05-03T10:59:54.006Z,2025-05-03T10:59:55Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5696450875,56,Center,5696450877,286,,5696450879,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173559,282,1,1,28,8,8gxd9ry2580pu1b1dd5ny9ymy,1,40.6,53.3,2025-05-03T10:59:56.764Z,2025-05-03T10:59:57Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5696450921,56,Back,5696450929,213,5.84,5696450925,141,50.3,5696450923,140,44.7,5696450927,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173577,283,1,1,28,9,8gxd9ry2580pu1b1dd5ny9ymy,1,44.7,50.3,2025-05-03T10:59:57.496Z,2025-05-03T11:00:01Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5696451011,141,16.2,5696451009,140,76.1,5696451017,1,,5696451015,213,5.67,5696451007,56,Right,5696451013,212,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173581,284,3,1,28,12,8gxd9ry2580pu1b1dd5ny9ymy,0,75.1,15.9,2025-05-03T11:00:00.952Z,2025-05-03T12:38:51Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5696451035,286,,5696451033,56,Right,5696451085,233,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173589,247,7,1,28,12,b8oqgvx1ijeyn6y1cn6929ix4,1,24.9,84.1,2025-05-03T11:00:00.953Z,2025-05-03T12:38:50Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,5696451069,56,Back,5696451081,233,284,5696451145,14,,5696451071,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173623,249,1,1,28,18,b8oqgvx1ijeyn6y1cn6929ix4,1,25.3,90.9,2025-05-03T11:00:06.646Z,2025-05-03T11:00:07Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,5696451205,213,5.29,5696451203,212,18.0,5696451201,141,68.7,5696451199,140,34.7,5696451197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173649,250,1,1,28,19,b8oqgvx1ijeyn6y1cn6929ix4,1,34.7,68.7,2025-05-03T11:00:07.614Z,2025-05-03T11:00:13Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,5696451289,141,86.2,5696451287,140,36.8,5696451293,213,1.39,5696451291,212,12.1,5696451285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173675,251,1,1,28,24,b8oqgvx1ijeyn6y1cn6929ix4,1,46.4,71.4,2025-05-03T11:00:12.854Z,2025-05-03T11:00:17Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,5696451407,212,17.3,5696451403,140,46.3,5696451405,141,45.9,5696451409,213,4.71,5696451401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173723,252,1,1,28,29,b8oqgvx1ijeyn6y1cn6929ix4,1,59.5,36.3,2025-05-03T11:00:17.487Z,2025-05-03T11:00:23Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5696451617,56,Right,5696451621,141,19.6,5696451623,212,17.9,5696451625,213,5.60,5696451619,140,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173799,253,1,1,28,34,b8oqgvx1ijeyn6y1cn6929ix4,1,71.3,27.6,2025-05-03T11:00:23.054Z,2025-05-03T11:00:29Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5696451987,213,2.95,5696451985,212,17.2,5696451983,141,32.5,5696451981,140,55.2,5696451979,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173821,254,1,1,28,40,b8oqgvx1ijeyn6y1cn6929ix4,1,55.8,31.3,2025-05-03T11:00:29.198Z,2025-05-03T11:00:30Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,5696452089,56,Right,5696452091,140,65.7,5696452095,212,17.7,5696452093,141,10.2,5696452097,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173867,255,1,1,28,42,b8oqgvx1ijeyn6y1cn6929ix4,1,65.7,10.2,2025-05-03T11:00:30.654Z,2025-05-03T11:00:35Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5696452307,213,2.52,5696452303,141,24.3,5696452305,212,16.4,5696452301,140,53.0,5696452297,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173899,256,1,1,28,46,b8oqgvx1ijeyn6y1cn6929ix4,1,54.5,26.7,2025-05-03T11:00:35.126Z,2025-05-03T11:00:38Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,5696452485,140,71.3,5696452483,56,Right,5696452487,141,12.4,5696452491,213,5.78,5696452489,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173901,257,61,1,28,50,b8oqgvx1ijeyn6y1cn6929ix4,0,77.0,8.5,2025-05-03T11:00:38.775Z,2025-05-03T11:00:39Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5696452497,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173945,258,83,1,28,54,b8oqgvx1ijeyn6y1cn6929ix4,0,70.0,6.9,2025-05-03T11:00:42.855Z,2025-05-03T11:00:45Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,5696452803,399,9r07ooissj5mz15g87x5rmbx1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173967,286,61,1,28,55,8gxd9ry2580pu1b1dd5ny9ymy,0,39.3,96.9,2025-05-03T11:00:44.112Z,2025-05-03T12:55:03Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5696452793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809174079,259,5,1,28,56,b8oqgvx1ijeyn6y1cn6929ix4,1,59.4,-1.4,2025-05-03T11:00:44.893Z,2025-05-03T11:39:36Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,5696453279,347,,5696453301,233,287,5696453277,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809173971,287,5,1,28,56,8gxd9ry2580pu1b1dd5ny9ymy,0,40.6,101.4,2025-05-03T11:00:44.893Z,2025-05-03T12:44:37Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5696453335,233,259,5696452807,347,,5696452805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809174107,260,1,1,29,10,b8oqgvx1ijeyn6y1cn6929ix4,1,61.5,0.0,2025-05-03T11:00:58.765Z,2025-05-03T11:01:01Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5696453391,213,1.41,5696453381,107,,5696453389,212,14.5,5696453385,140,63.7,5696453383,56,Right,5696453387,141,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809174121,261,1,1,29,13,b8oqgvx1ijeyn6y1cn6929ix4,1,63.5,19.3,2025-05-03T11:01:01.358Z,2025-05-03T11:01:03Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,5696453479,140,75.4,5696453481,141,18.7,5696453477,56,Right,5696453483,212,12.5,5696453475,155,,5696453485,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809174129,262,61,1,29,15,b8oqgvx1ijeyn6y1cn6929ix4,0,75.4,18.7,2025-05-03T11:01:03.246Z,2025-05-03T11:05:41Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,5696453523,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809174169,263,2,1,29,17,b8oqgvx1ijeyn6y1cn6929ix4,1,76.8,32.1,2025-05-03T11:01:05.246Z,2025-05-03T11:05:52Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5696453675,140,90.3,5696453709,7,9ircna8pbskreztmy1wiqwx9m,5696453677,141,15.1,5696453711,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809174327,289,2,1,29,27,8gxd9ry2580pu1b1dd5ny9ymy,1,14.9,85.3,2025-05-03T11:01:15.640Z,2025-05-03T13:16:00Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,5696454403,7,dncrhma6gwcn6pxiu7hfc6qz8,5696454405,1,,5696454373,5,,5696454375,241,,5697085887,189,,5696454407,56,Center,5696454369,140,75.1,5696454371,141,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809174325,264,55,1,29,27,b8oqgvx1ijeyn6y1cn6929ix4,1,30.8,60.0,2025-05-03T11:01:15.641Z,2025-05-03T11:40:33Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,5696468587,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809174545,265,1,1,29,53,b8oqgvx1ijeyn6y1cn6929ix4,1,23.6,57.6,2025-05-03T11:01:41.590Z,2025-05-03T11:01:43Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,5696455429,141,64.3,5696455421,5,,5696455449,189,,5696455431,212,7.3,5696455427,140,29.0,5696455433,213,0.68,5696455423,241,,5696455425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809174561,266,1,1,29,55,b8oqgvx1ijeyn6y1cn6929ix4,1,29.0,64.3,2025-05-03T11:01:43.461Z,2025-05-03T11:01:44Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,5696455509,213,0.17,5696455501,56,Back,5696455507,212,9.4,5696455503,140,37.8,5696455505,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809174567,267,1,1,29,56,b8oqgvx1ijeyn6y1cn6929ix4,1,37.8,66.7,2025-05-03T11:01:44.437Z,2025-05-03T11:01:47Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,5696455547,156,,5696455521,140,26.2,5696455527,213,3.30,5696455519,56,Back,5696455523,141,63.9,5696455525,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809174625,268,1,1,29,59,b8oqgvx1ijeyn6y1cn6929ix4,1,26.5,62.4,2025-05-03T11:01:47.350Z,2025-05-03T11:01:49Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,5696455837,213,4.93,5696455829,56,Back,5696455833,141,43.0,5696455835,212,13.5,5696455831,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809174627,269,1,1,30,0,b8oqgvx1ijeyn6y1cn6929ix4,1,29.4,43.0,2025-05-03T11:01:49.134Z,2025-05-03T11:01:50Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,5696455847,140,34.1,5696455845,56,Back,5696455851,212,5.3,5696455849,141,45.7,5696455853,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809174655,270,1,1,30,1,b8oqgvx1ijeyn6y1cn6929ix4,1,34.1,45.7,2025-05-03T11:01:49.909Z,2025-05-03T11:01:53Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,5696455969,141,21.6,5696455971,212,18.1,5696455967,140,41.5,5696455973,213,5.16,5696455965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809174663,271,61,1,30,5,b8oqgvx1ijeyn6y1cn6929ix4,0,41.5,21.4,2025-05-03T11:01:53.350Z,2025-05-03T11:01:53Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5696456009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809174699,290,4,1,30,8,8gxd9ry2580pu1b1dd5ny9ymy,1,59.8,78.6,2025-05-03T11:01:56.300Z,2025-05-03T11:02:02Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5696456205,265,,5696456217,233,272,5696456203,152,,5696456201,56,Center,5696456199,13,,5696456207,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809174689,272,4,1,30,8,b8oqgvx1ijeyn6y1cn6929ix4,0,40.2,21.4,2025-05-03T11:01:56.301Z,2025-05-03T11:08:11Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,5696456223,233,290,5696456135,152,,5696456133,56,Back,5696456137,265,,5696456131,13,,5696456139,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809174771,291,1,1,30,11,8gxd9ry2580pu1b1dd5ny9ymy,1,60.6,82.9,2025-05-03T11:01:59.712Z,2025-05-03T11:02:05Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5696456591,213,0.20,5696456581,152,,5696456579,5,,5696456589,212,20.4,5696456585,140,79.6,5696456583,56,Left,5696456587,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809174783,292,1,1,30,16,8gxd9ry2580pu1b1dd5ny9ymy,1,79.8,88.4,2025-05-03T11:02:05.175Z,2025-05-03T12:54:25Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5696456637,212,9.9,5696456639,213,0.21,5696456631,56,Left,5696456633,140,89.0,5696456635,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809174815,293,1,1,30,17,8gxd9ry2580pu1b1dd5ny9ymy,0,89.0,91.4,2025-05-03T11:02:05.904Z,2025-05-03T11:02:09Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5696456787,141,17.6,5696456795,1,,5696456793,213,4.78,5696456781,155,,5696456789,212,50.3,5696456785,140,92.4,5696456783,56,Right,5696456779,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809174849,273,12,1,30,21,b8oqgvx1ijeyn6y1cn6929ix4,1,6.8,76.9,2025-05-03T11:02:09.406Z,2025-05-03T11:02:12Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5696456919,56,Back,5696456925,212,19.7,5696456923,141,100.0,5696456927,213,1.04,5696456921,140,16.3,5696456971,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809174853,274,5,1,30,23,b8oqgvx1ijeyn6y1cn6929ix4,0,17.9,101.8,2025-05-03T11:02:11.398Z,2025-05-03T12:44:38Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,5696456937,347,,5696457209,233,294,5696456935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809174901,294,5,1,30,23,8gxd9ry2580pu1b1dd5ny9ymy,1,82.1,-1.8,2025-05-03T11:02:11.398Z,2025-05-03T12:44:38Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5696457145,56,Right,5696457147,347,,5696457193,233,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809175137,295,1,1,30,48,8gxd9ry2580pu1b1dd5ny9ymy,1,85.3,0.0,2025-05-03T11:02:37.096Z,2025-05-03T11:02:41Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5696458399,56,Right,5696458401,140,97.9,5696458405,212,15.4,5696458403,141,10.1,5696458407,213,0.53,5696458397,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809175157,296,3,1,30,52,8gxd9ry2580pu1b1dd5ny9ymy,0,95.4,9.9,2025-05-03T11:02:41Z,2025-05-03T11:02:50Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5696458471,286,,5696458677,233,275,5696458469,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809175187,275,7,1,30,52,b8oqgvx1ijeyn6y1cn6929ix4,1,4.6,90.1,2025-05-03T11:02:41.001Z,2025-05-03T11:02:49Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,5696458609,285,,5696458657,233,296,5696458607,56,Back,5696458605,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809175191,276,6,1,30,56,b8oqgvx1ijeyn6y1cn6929ix4,0,7.7,90.8,2025-05-03T11:02:45.190Z,2025-05-03T11:40:32Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,5696458863,233,297,5696458833,56,Back,5696458835,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809175217,297,6,1,30,56,8gxd9ry2580pu1b1dd5ny9ymy,1,92.3,9.2,2025-05-03T11:02:45.190Z,2025-05-03T11:40:31Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5696458801,56,Right,5696458851,233,276,5696458803,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809175551,298,1,1,31,31,8gxd9ry2580pu1b1dd5ny9ymy,1,99.5,0.5,2025-05-03T11:03:19.800Z,2025-05-03T11:05:49Z,6dzg820946z4848whaa6ny2nd,N. Clausen,1.0,5696460481,2,,5696464371,154,,5696460491,140,96.3,5696460487,223,,5696460495,212,31.4,5696460493,141,46.4,5696464369,210,13,5696460489,56,Center,5696460497,213,5696460485,155,1.68,,5696460483,6,,,,,,,,,,,,,,,,,,,,,,
2809175725,301,44,1,31,32,8gxd9ry2580pu1b1dd5ny9ymy,1,96.6,43.3,2025-05-03T11:03:20.773Z,2025-05-03T11:44:41Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5696461357,286,,5696461355,56,Center,5696461379,233,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809175649,277,44,1,31,32,b8oqgvx1ijeyn6y1cn6929ix4,0,3.4,56.7,2025-05-03T11:03:20.774Z,2025-05-03T11:03:41Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,5696460963,285,,5696461431,233,301,5696460961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809175567,299,13,1,31,33,8gxd9ry2580pu1b1dd5ny9ymy,1,96.7,46.4,2025-05-03T11:03:21.264Z,2025-05-03T13:04:04Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5696464407,55,298,5696463823,328,,5696464061,230,99.0,5696464403,29,,5696463817,25,,5696464405,154,,5696463543,56,Center,5696463819,15,,5696464055,102,5696464053,84,43.9,,5696464401,16,,5696464063,231,47.7,5696464057,103,,,,,,,,,,13.9,,,,,,
2809175713,278,5,1,31,35,b8oqgvx1ijeyn6y1cn6929ix4,1,-0.7,53.5,2025-05-03T11:03:23.311Z,2025-05-03T12:44:38Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,5696640133,233,300,5696461275,346,,5696461273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
