id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2726845879,216,1,1,24,26,7gkglopz9cjsysn2u6sbhuvc5,1,44.0,74.7,2024-09-28T12:24:12.618Z,2024-09-28T12:24:16Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5246779851,213,4.57,5246779839,56,Back,5246779843,140,40.9,5246779847,141,40.7,5246779849,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726845885,217,1,1,24,30,7gkglopz9cjsysn2u6sbhuvc5,1,45.1,26.1,2024-09-28T12:24:15.722Z,2024-09-28T12:24:17Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5246779919,213,0.41,5246779913,140,55.5,5246779915,141,33.0,5246779909,56,Center,5246779917,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726845895,218,1,1,24,31,7gkglopz9cjsysn2u6sbhuvc5,0,55.5,33.0,2024-09-28T12:24:17.306Z,2024-09-28T12:24:18Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5246780009,236,,5246780015,286,,5246779985,212,5.4,5246779983,141,30.3,5246780011,233,254,5246779989,213,5.93,5246779979,56,Center,5246779981,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726845899,254,74,1,24,31,8gxd9ry2580pu1b1dd5ny9ymy,1,42.1,77.5,2024-09-28T12:24:17.307Z,2024-09-28T14:17:19Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5246780031,233,218,5246779997,56,Back,5246779999,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726846037,256,1,1,24,34,8gxd9ry2580pu1b1dd5ny9ymy,1,54.9,68.5,2024-09-28T12:24:19.839Z,2024-09-28T12:24:28Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5246780645,56,Center,5246780653,213,0.24,5246780651,212,20.7,5246780649,141,75.6,5246780647,140,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726846041,257,1,1,24,42,8gxd9ry2580pu1b1dd5ny9ymy,0,77.4,62.1,2024-09-28T12:24:28.071Z,2024-09-28T12:24:28Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5246780687,141,71.8,5246780689,212,7.9,5246780683,56,Center,5246780691,213,0.98,5246780685,140,81.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726846073,220,1,1,24,43,7gkglopz9cjsysn2u6sbhuvc5,1,25.4,31.3,2024-09-28T12:24:29.650Z,2024-09-28T12:24:31Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5246780883,212,9.5,5246780885,213,6.15,5246780879,140,34.4,5246780877,56,Back,5246780881,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726846101,221,1,1,24,45,7gkglopz9cjsysn2u6sbhuvc5,1,33.4,28.9,2024-09-28T12:24:31.633Z,2024-09-28T12:24:34Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5246781035,213,4.72,5246781031,141,8.8,5246781033,212,13.7,5246781027,56,Back,5246781029,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726846109,222,1,1,24,48,7gkglopz9cjsysn2u6sbhuvc5,0,37.8,8.6,2024-09-28T12:24:34.178Z,2024-09-28T12:24:34Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5246781053,213,1.62,5246781045,56,Back,5246781049,141,15.5,5246781047,140,37.6,5246781051,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726846143,258,8,1,24,52,8gxd9ry2580pu1b1dd5ny9ymy,1,55.9,89.4,2024-09-28T12:24:37.968Z,2024-09-28T12:24:50Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5246781253,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726846205,259,50,1,24,53,8gxd9ry2580pu1b1dd5ny9ymy,1,56.2,89.4,2024-09-28T12:24:38.960Z,2024-09-28T14:17:03Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5246781629,286,,5246781627,56,Left,5246781643,233,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726846163,223,7,1,24,53,7gkglopz9cjsysn2u6sbhuvc5,1,43.8,10.6,2024-09-28T12:24:38.961Z,2024-09-28T14:17:02Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5246781371,285,,5246781367,167,,5246781631,233,259,5246781369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726846165,224,5,1,24,55,7gkglopz9cjsysn2u6sbhuvc5,0,51.3,-1.8,2024-09-28T12:24:40.739Z,2024-09-28T14:19:56Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5246782053,233,260,5246781379,347,,5246781377,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726846265,260,5,1,24,55,8gxd9ry2580pu1b1dd5ny9ymy,1,48.7,101.8,2024-09-28T12:24:40.739Z,2024-09-28T14:19:55Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5246782013,233,224,5246781943,56,Back,5246781947,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726846331,261,1,1,25,5,8gxd9ry2580pu1b1dd5ny9ymy,1,52.2,100.0,2024-09-28T12:24:51.695Z,2024-09-28T12:24:54Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5246782313,56,Back,5246782323,213,4.05,5246782317,140,45.3,5246782319,141,88.1,5246782309,107,,5246782321,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726846373,262,1,1,25,10,8gxd9ry2580pu1b1dd5ny9ymy,0,43.6,83.2,2024-09-28T12:24:56.575Z,2024-09-28T12:24:58Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5246782539,141,0.0,5246782543,213,4.43,5246782533,157,,5246782541,212,59.9,5246782537,140,27.6,5246782535,56,Back,5246782545,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726846627,225,5,1,25,12,7gkglopz9cjsysn2u6sbhuvc5,1,72.2,101.2,2024-09-28T12:24:58.180Z,2024-09-28T14:19:56Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5246784015,233,263,5246783957,56,Left,5246783959,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726846377,263,5,1,25,12,8gxd9ry2580pu1b1dd5ny9ymy,0,27.8,-1.2,2024-09-28T12:24:58.180Z,2024-09-28T12:25:18Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5246784051,233,225,5246782559,56,Back,5246782563,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726846667,226,1,1,25,31,7gkglopz9cjsysn2u6sbhuvc5,1,70.3,100.0,2024-09-28T12:25:17.714Z,2024-09-28T12:25:21Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5246784185,56,Left,5246784193,141,91.1,5246784195,212,15.8,5246784183,107,,5246784197,213,3.60,5246784189,140,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726846743,227,1,1,25,35,7gkglopz9cjsysn2u6sbhuvc5,1,48.1,85.3,2024-09-28T12:25:21.498Z,2024-09-28T12:25:27Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5246784551,56,Back,5246784555,141,65.5,5246784553,140,20.6,5246784559,213,3.58,5246784557,212,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726846759,228,1,1,25,41,7gkglopz9cjsysn2u6sbhuvc5,1,22.2,57.9,2024-09-28T12:25:27.498Z,2024-09-28T12:25:29Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5246784721,56,Back,5246784725,141,53.6,5246784723,140,31.3,5246784727,212,10.0,5246784729,213,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726846781,229,1,1,25,43,7gkglopz9cjsysn2u6sbhuvc5,1,31.3,53.6,2024-09-28T12:25:29.697Z,2024-09-28T12:25:31Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5246784833,140,19.2,5246784839,213,3.06,5246784837,212,12.8,5246784867,156,,5246784831,56,Back,5246784835,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726846853,230,1,1,25,47,7gkglopz9cjsysn2u6sbhuvc5,0,14.8,49.0,2024-09-28T12:25:33.322Z,2024-09-28T12:25:35Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5246785231,140,56.4,5246785233,141,33.3,5246785229,56,Center,5246785239,1,,5246785235,212,45.0,5246785227,157,,5246785237,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726846915,264,1,1,25,52,8gxd9ry2580pu1b1dd5ny9ymy,0,38.2,68.5,2024-09-28T12:25:38.007Z,2024-09-28T12:25:39Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5246785561,141,60.6,5246785565,213,6.18,5246785555,157,,5246785567,1,,5246785563,212,53.7,5246785557,56,Center,5246785559,140,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726847109,233,1,1,26,6,7gkglopz9cjsysn2u6sbhuvc5,0,11.9,38.9,2024-09-28T12:25:51.843Z,2024-09-28T12:25:53Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5246786601,141,35.8,5246786593,157,,5246786599,140,67.0,5246786603,212,57.9,5246786605,213,6.25,5246786597,56,Center,5246786607,1,,5246786595,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726847187,265,1,1,26,8,8gxd9ry2580pu1b1dd5ny9ymy,1,33.2,63.4,2024-09-28T12:25:54.031Z,2024-09-28T12:25:57Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5246786965,140,55.6,5246786967,141,66.3,5246786961,3,,5246786971,213,0.08,5246786969,212,23.6,5246786963,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726847191,266,44,1,26,9,8gxd9ry2580pu1b1dd5ny9ymy,1,59.7,60.6,2024-09-28T12:25:55.184Z,2024-09-28T14:19:27Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5246786999,286,,5246786997,56,Center,5246787023,233,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726847151,234,44,1,26,9,7gkglopz9cjsysn2u6sbhuvc5,0,40.3,39.4,2024-09-28T12:25:55.185Z,2024-09-28T14:19:27Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5246787047,233,266,5246786805,285,,5246786803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726847205,267,1,1,26,10,8gxd9ry2580pu1b1dd5ny9ymy,1,57.5,62.7,2024-09-28T12:25:55.919Z,2024-09-28T14:29:13Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5246787081,3,,5246787089,212,4.5,5246787083,56,Center,5246787091,213,1.98,5246787085,140,55.8,5246787087,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726847211,268,61,1,26,11,8gxd9ry2580pu1b1dd5ny9ymy,0,55.6,63.7,2024-09-28T12:25:57.526Z,2024-09-28T14:29:20Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5246787111,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726847229,235,1,1,26,13,7gkglopz9cjsysn2u6sbhuvc5,1,43.3,46.6,2024-09-28T12:25:59.449Z,2024-09-28T12:26:01Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5246787205,141,62.7,5246787201,56,Back,5246787209,213,1.78,5246787207,212,11.2,5246787203,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726847247,236,1,1,26,15,7gkglopz9cjsysn2u6sbhuvc5,1,41.1,62.7,2024-09-28T12:26:01.177Z,2024-09-28T12:26:02Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5246787301,56,Center,5246787305,140,55.5,5246787311,212,17.5,5246787315,213,0.53,5246787309,141,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726847275,237,1,1,26,16,7gkglopz9cjsysn2u6sbhuvc5,1,55.5,75.6,2024-09-28T12:26:01.968Z,2024-09-28T12:26:04Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5246787439,213,5.07,5246787437,212,3.9,5246787433,140,56.8,5246787435,141,70.3,5246787431,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726847307,238,1,1,26,18,7gkglopz9cjsysn2u6sbhuvc5,1,56.6,75.9,2024-09-28T12:26:04.178Z,2024-09-28T12:26:06Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5246787611,141,82.7,5246787615,213,2.93,5246787607,56,Back,5246787609,140,36.2,5246787613,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726847377,239,1,1,26,20,7gkglopz9cjsysn2u6sbhuvc5,1,32.5,85.4,2024-09-28T12:26:06.457Z,2024-09-28T12:26:10Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5246787923,141,75.6,5246787919,56,Back,5246787921,140,34.9,5246787927,213,5.07,5246787925,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726847463,240,1,1,26,24,7gkglopz9cjsysn2u6sbhuvc5,1,34.5,63.4,2024-09-28T12:26:10.354Z,2024-09-28T12:26:16Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5246788353,213,4.69,5246788345,56,Back,5246788349,141,26.7,5246788347,140,33.9,5246788351,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726847513,241,1,1,26,30,7gkglopz9cjsysn2u6sbhuvc5,0,70.4,10.6,2024-09-28T12:26:16.385Z,2024-09-28T12:26:19Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5246788621,140,68.7,5246788625,212,19.3,5246788623,141,38.9,5246788627,213,1.66,5246788619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726847553,270,1,1,26,33,8gxd9ry2580pu1b1dd5ny9ymy,1,20.1,61.5,2024-09-28T12:26:19.541Z,2024-09-28T12:26:21Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5246788843,56,Back,5246788849,212,10.7,5246788845,140,29.6,5246788851,213,0.36,5246788847,141,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726847617,271,1,1,26,35,8gxd9ry2580pu1b1dd5ny9ymy,1,29.3,62.3,2024-09-28T12:26:21.397Z,2024-09-28T12:26:25Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5246789149,140,43.3,5246789157,212,24.3,5246789147,56,Back,5246789161,213,5.36,5246789153,141,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726847627,272,1,1,26,39,8gxd9ry2580pu1b1dd5ny9ymy,0,43.3,36.4,2024-09-28T12:26:24.957Z,2024-09-28T12:26:25Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5246789195,140,46.6,5246789197,141,39.1,5246789201,213,0.49,5246789241,236,,5246789199,212,3.9,5246789249,286,,5246789243,233,242,5246789193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726847621,242,74,1,26,39,7gkglopz9cjsysn2u6sbhuvc5,1,55.3,59.6,2024-09-28T12:26:24.958Z,2024-09-28T12:26:26Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5246789175,56,Center,5246789269,233,272,5246789177,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726847681,243,1,1,26,40,7gkglopz9cjsysn2u6sbhuvc5,1,53.9,56.9,2024-09-28T12:26:26.624Z,2024-09-28T12:26:29Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5246789477,141,80.3,5246789479,212,16.0,5246789481,213,1.66,5246789473,56,Left,5246789471,3,,5246789475,140,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726847709,245,1,1,26,43,7gkglopz9cjsysn2u6sbhuvc5,1,52.6,80.3,2024-09-28T12:26:29.025Z,2024-09-28T12:26:30Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5246789621,212,7.9,5246789619,141,68.7,5246789617,140,53.4,5246789623,213,4.82,5246789613,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726847731,246,1,1,26,44,7gkglopz9cjsysn2u6sbhuvc5,1,53.9,66.7,2024-09-28T12:26:30.336Z,2024-09-28T12:26:31Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5246789721,141,60.2,5246789725,213,3.59,5246789719,140,45.1,5246789717,56,Back,5246789723,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726847755,247,1,1,26,46,7gkglopz9cjsysn2u6sbhuvc5,1,44.5,57.2,2024-09-28T12:26:31.761Z,2024-09-28T12:26:34Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5246789871,212,10.1,5246789867,141,46.6,5246789877,213,5.49,5246789863,140,51.2,5246789859,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726847831,248,1,1,26,48,7gkglopz9cjsysn2u6sbhuvc5,1,55.1,43.7,2024-09-28T12:26:33.968Z,2024-09-28T12:26:39Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5246790235,212,16.2,5246790237,213,5.61,5246790231,140,67.1,5246790229,56,Center,5246790233,141,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726847863,249,1,1,26,53,7gkglopz9cjsysn2u6sbhuvc5,1,65.8,36.4,2024-09-28T12:26:38.929Z,2024-09-28T12:26:41Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5246790397,141,55.7,5246790401,213,1.28,5246790399,212,13.7,5246790393,56,Center,5246790395,140,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726847875,250,1,1,26,55,7gkglopz9cjsysn2u6sbhuvc5,0,69.7,51.2,2024-09-28T12:26:41.234Z,2024-09-28T12:26:42Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5246790459,213,6.02,5246790457,212,11.9,5246790453,140,80.7,5246790451,56,Center,5246790455,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726847993,274,1,1,27,0,8gxd9ry2580pu1b1dd5ny9ymy,1,37.6,41.9,2024-09-28T12:26:46.333Z,2024-09-28T12:26:52Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5246791007,141,13.4,5246791011,213,5.50,5246791005,140,56.2,5246791009,212,27.5,5246791003,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726848013,275,1,1,27,6,8gxd9ry2580pu1b1dd5ny9ymy,1,62.2,10.0,2024-09-28T12:26:51.948Z,2024-09-28T12:26:54Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5246791163,212,16.1,5246791157,56,Center,5246791159,140,58.5,5246791161,141,33.0,5246791165,213,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726848039,276,1,1,27,8,8gxd9ry2580pu1b1dd5ny9ymy,1,58.5,33.0,2024-09-28T12:26:54.261Z,2024-09-28T12:26:55Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5246791303,212,14.5,5246791295,56,Back,5246791301,141,30.1,5246791305,213,3.28,5246791299,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726848075,277,1,1,27,9,8gxd9ry2580pu1b1dd5ny9ymy,1,43.8,30.3,2024-09-28T12:26:55.613Z,2024-09-28T12:26:59Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5246791471,56,Back,5246791475,141,38.5,5246791479,213,0.84,5246791477,212,7.5,5246791473,140,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726848087,278,1,1,27,13,8gxd9ry2580pu1b1dd5ny9ymy,1,47.7,35.7,2024-09-28T12:26:58.893Z,2024-09-28T12:27:00Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5246791553,212,9.4,5246791551,141,29.2,5246791555,213,5.79,5246791547,56,Center,5246791549,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726848127,279,1,1,27,14,8gxd9ry2580pu1b1dd5ny9ymy,1,55.6,29.2,2024-09-28T12:26:59.925Z,2024-09-28T12:27:03Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5246791823,56,Center,5246791827,141,37.3,5246791829,212,7.1,5246791831,213,2.25,5246791825,140,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726848229,280,1,1,27,19,8gxd9ry2580pu1b1dd5ny9ymy,1,60.5,45.7,2024-09-28T12:27:04.829Z,2024-09-28T12:27:11Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5246792391,213,1.30,5246792385,140,63.1,5246792383,56,Center,5246792387,141,60.0,5246792389,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726848259,281,1,1,27,25,8gxd9ry2580pu1b1dd5ny9ymy,1,71.0,70.3,2024-09-28T12:27:11.428Z,2024-09-28T12:27:13Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5246792565,141,43.1,5246792561,56,Center,5246792563,140,73.2,5246792569,213,4.84,5246792567,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726848273,282,1,1,27,27,8gxd9ry2580pu1b1dd5ny9ymy,0,72.3,39.5,2024-09-28T12:27:13.593Z,2024-09-28T12:27:14Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5246792641,141,46.6,5246792649,213,0.34,5246792633,56,Center,5246792629,155,,5246792645,212,14.6,5246792637,140,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726848299,251,61,1,27,29,7gkglopz9cjsysn2u6sbhuvc5,1,17.8,40.9,2024-09-28T12:27:15.330Z,2024-09-28T12:27:15Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5246792769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726848339,283,1,1,27,30,8gxd9ry2580pu1b1dd5ny9ymy,1,78.5,39.4,2024-09-28T12:27:16.637Z,2024-09-28T12:27:18Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5246792937,141,26.7,5246792935,140,73.4,5246792939,212,10.2,5246792941,213,4.16,5246792931,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726848371,284,1,1,27,32,8gxd9ry2580pu1b1dd5ny9ymy,1,74.4,24.6,2024-09-28T12:27:18.101Z,2024-09-28T12:27:20Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5246793109,212,13.4,5246793103,56,Right,5246793107,141,5.5,5246793111,213,4.96,5246793105,140,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726848455,285,1,1,27,34,8gxd9ry2580pu1b1dd5ny9ymy,1,79.8,6.1,2024-09-28T12:27:20.317Z,2024-09-28T12:27:36Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,1.0,,5246793571,56,Center,5246794259,154,,5246793581,1,,5246794253,210,15,5246793577,212,34.0,5246793579,213,1.20,5246793573,140,91.5,5246793569,155,,5246793575,141,52.7,5246793565,2,,,,,,,,,,,,,,,,,,,,,,,,,
2726848469,286,15,1,27,38,8gxd9ry2580pu1b1dd5ny9ymy,1,92.3,54.0,2024-09-28T12:27:24.445Z,2024-09-28T12:27:37Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5246794313,78,,5246794319,55,285,5246793601,22,,5246793819,328,,5246793815,15,,5246794315,29,,5246794327,146,98.5,5246793603,17,,5246794341,233,252,5246794323,102,5246794329,147,5246794325,103,5246794317,154,,51.8,51.3,5246793605,56,Center,,,,,,,,,,15.2,,,
2726848411,252,10,1,27,38,7gkglopz9cjsysn2u6sbhuvc5,1,4.2,47.8,2024-09-28T12:27:24.545Z,2024-09-28T12:27:31Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5246793325,173,,5246793335,56,Back,5246793327,178,,5246793331,182,,5246793861,233,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726848759,254,1,1,27,54,7gkglopz9cjsysn2u6sbhuvc5,0,8.7,44.3,2024-09-28T12:27:40.146Z,2024-09-28T12:27:48Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5246795111,141,32.2,5246795115,213,6.15,5246795109,140,66.2,5246795107,56,Center,5246795117,1,,5246795113,212,60.9,5246795105,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726849107,287,61,1,27,58,8gxd9ry2580pu1b1dd5ny9ymy,1,41.4,32.1,2024-09-28T12:27:44.360Z,2024-09-28T12:28:19Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5246796923,56,Back,5246797325,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726848821,255,1,1,28,5,7gkglopz9cjsysn2u6sbhuvc5,1,34.0,36.7,2024-09-28T12:27:51.048Z,2024-09-28T12:27:53Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5246795441,140,49.5,5246795449,212,17.8,5246795453,213,0.41,5246795445,141,47.2,5246795437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
