id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2742549443,241,28,1,26,56,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-11-02T12:28:28.465Z,2024-11-02T14:18:02Z,,,,,5333068457,233,204,5332635261,55,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742549535,242,15,1,27,13,bd4qakf7j0wwie8wke9km7uj8,1,73.7,60.0,2024-11-02T12:28:45.669Z,2024-11-02T12:28:54Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5332636033,233,205,5332636007,103,11.4,5332635761,56,Center,5332636011,146,98.9,5332636009,458,,5332636013,147,50.2,5332635797,20,,5332635759,18,,5332636001,76,5332636003,133,,5332635757,26,,5332636005,102,52.0,,,,,,,,,,,,,,,,,,
2742549547,205,10,1,27,13,b8oqgvx1ijeyn6y1cn6929ix4,1,1.7000000000000002,48.8,2024-11-02T12:28:45.769Z,2024-11-02T12:28:51Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5332635917,233,242,5332635829,56,Back,5332635825,178,,5332635881,177,,5332635827,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742549627,207,1,1,27,21,b8oqgvx1ijeyn6y1cn6929ix4,1,14.7,57.0,2024-11-02T12:28:54.086Z,2024-11-02T12:29:01Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5332636267,1,,5332636257,56,Left,5332636265,213,0.34,5332636263,212,59.3,5332636261,141,85.9,5332636259,140,68.0,5332636255,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742549631,208,4,1,27,28,b8oqgvx1ijeyn6y1cn6929ix4,1,66.6,88.0,2024-11-02T12:29:00.303Z,2024-11-02T14:17:26Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5332636341,233,243,5332636299,13,,5332636301,295,,5332636307,286,,5332636303,56,Left,5332636305,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742549621,243,4,1,27,28,bd4qakf7j0wwie8wke9km7uj8,0,33.4,12.0,2024-11-02T12:29:00.304Z,2024-11-02T14:17:26Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5332636311,295,,5332636321,285,,5332636353,233,208,5332636315,56,Back,5332636319,152,,5332636309,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742549691,209,1,1,27,36,b8oqgvx1ijeyn6y1cn6929ix4,1,65.0,85.4,2024-11-02T12:29:08.373Z,2024-11-02T12:29:10Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5332636597,140,87.0,5332636601,212,24.4,5332636603,213,5.96,5332636593,152,,5332636599,141,73.9,5332636595,56,Center,5332636591,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742549701,210,3,1,27,38,b8oqgvx1ijeyn6y1cn6929ix4,0,85.8,69.8,2024-11-02T12:29:10.527Z,2024-11-02T14:17:40Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5332636643,56,Center,5332636645,286,,5332636753,233,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742549715,244,7,1,27,38,bd4qakf7j0wwie8wke9km7uj8,1,14.2,30.2,2024-11-02T12:29:10.528Z,2024-11-02T14:17:39Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5332636731,56,Back,5332636747,233,210,5332636733,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742549721,246,1,1,27,41,bd4qakf7j0wwie8wke9km7uj8,0,19.2,30.0,2024-11-02T12:29:13.729Z,2024-11-02T13:00:42Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5332636765,213,5.60,5332636763,212,18.6,5332636757,56,Back,5332636761,141,12.8,5332636759,140,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742549747,212,1,1,27,45,b8oqgvx1ijeyn6y1cn6929ix4,1,62.8,73.0,2024-11-02T12:29:17.742Z,2024-11-02T12:29:18Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5332636857,213,1.08,5332636849,56,Left,5332636855,212,13.3,5332636853,141,90.3,5332636851,140,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742549759,213,1,1,27,46,b8oqgvx1ijeyn6y1cn6929ix4,1,68.8,90.3,2024-11-02T12:29:18.558Z,2024-11-02T12:29:21Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5332636917,212,12.7,5332636919,213,4.09,5332636913,140,61.7,5332636915,141,75.1,5332636911,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742549763,214,1,1,27,49,b8oqgvx1ijeyn6y1cn6929ix4,0,63.3,74.2,2024-11-02T12:29:21.558Z,2024-11-02T12:29:23Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5332636979,236,,5332636939,141,71.4,5332636935,56,Center,5332636985,286,,5332636981,233,247,5332636937,140,65.5,5332636941,212,3.0,5332636943,213,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742549765,247,74,1,27,49,bd4qakf7j0wwie8wke9km7uj8,1,32.6,9.5,2024-11-02T12:29:21.559Z,2024-11-02T14:17:56Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5332637017,233,214,5332636945,56,Back,5332636947,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742549797,248,1,1,27,51,bd4qakf7j0wwie8wke9km7uj8,1,35.2,6.7,2024-11-02T12:29:23.760Z,2024-11-02T13:01:06Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5332637083,213,0.98,5332637077,140,39.3,5332637079,141,16.2,5332637075,56,Back,5332637081,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742549803,249,61,1,27,53,bd4qakf7j0wwie8wke9km7uj8,0,39.3,16.2,2024-11-02T12:29:25.592Z,2024-11-02T12:29:26Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5332637125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742549829,215,1,1,27,55,b8oqgvx1ijeyn6y1cn6929ix4,1,56.5,71.2,2024-11-02T12:29:27.494Z,2024-11-02T12:59:49Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5332637249,140,64.6,5332637247,56,Center,5332637261,213,6.20,5332637257,212,8.5,5332637253,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742549833,216,50,1,27,55,b8oqgvx1ijeyn6y1cn6929ix4,1,66.4,75.3,2024-11-02T12:29:27.968Z,2024-11-02T14:17:40Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5332637273,56,Center,5332637277,286,,5332637307,233,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742549825,250,7,1,27,55,bd4qakf7j0wwie8wke9km7uj8,1,33.6,24.7,2024-11-02T12:29:27.969Z,2024-11-02T14:17:40Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5332637209,56,Back,5332637213,285,,5332637303,233,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742549853,251,1,1,27,56,bd4qakf7j0wwie8wke9km7uj8,1,32.5,16.2,2024-11-02T12:29:28.632Z,2024-11-02T13:01:27Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5332637361,140,33.0,5332637359,56,Back,5332637363,141,6.1,5332637365,212,6.9,5332637367,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742549859,252,1,1,27,58,bd4qakf7j0wwie8wke9km7uj8,0,33.0,6.1,2024-11-02T12:29:30.570Z,2024-11-02T13:01:30Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5332637387,212,16.2,5332637391,1,,5332637381,56,Back,5332637379,157,,5332637383,140,41.8,5332637389,213,0.96,5332637385,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742549881,217,1,1,28,0,b8oqgvx1ijeyn6y1cn6929ix4,1,44.4,76.7,2024-11-02T12:29:33.023Z,2024-11-02T13:00:26Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5332637465,212,17.7,5332637463,141,80.3,5332637459,56,Left,5332637461,140,61.1,5332733369,3,,5332637467,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742549873,253,4,1,28,2,bd4qakf7j0wwie8wke9km7uj8,1,36.0,22.4,2024-11-02T12:29:34.416Z,2024-11-02T14:17:26Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5332637547,294,,5332637599,286,,5332637595,233,218,5332637549,56,Back,5332637545,13,,5332637551,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742549891,218,4,1,28,2,b8oqgvx1ijeyn6y1cn6929ix4,0,64.0,77.6,2024-11-02T12:29:34.417Z,2024-11-02T14:17:27Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5332637581,285,,5332637575,294,,5332637579,152,,5332637573,13,,5332637603,233,253,5332637577,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550109,254,1,1,28,32,bd4qakf7j0wwie8wke9km7uj8,1,29.6,16.7,2024-11-02T12:30:04.809Z,2024-11-02T12:30:05Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5332638741,212,32.2,5332638737,140,30.5,5332638743,213,1.54,5332638745,1,,5332638739,141,64.0,5332638733,152,,5332638735,56,Back,5332638731,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550113,255,1,1,28,33,bd4qakf7j0wwie8wke9km7uj8,1,30.5,64.0,2024-11-02T12:30:05.648Z,2024-11-02T12:30:06Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5332638761,56,Back,5332638769,213,0.92,5332638763,140,43.2,5332638767,212,21.9,5332638765,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550133,256,1,1,28,34,bd4qakf7j0wwie8wke9km7uj8,1,43.2,89.6,2024-11-02T12:30:06.592Z,2024-11-02T12:30:07Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5332638865,56,Back,5332638869,140,44.9,5332638873,212,13.9,5332638875,213,4.84,5332638871,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550141,257,1,1,28,35,bd4qakf7j0wwie8wke9km7uj8,0,44.9,69.4,2024-11-02T12:30:07.752Z,2024-11-02T13:00:12Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5332638903,56,Center,5332638909,212,14.7,5332638905,140,58.7,5332638901,168,,5332638911,213,0.15,5332638907,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550197,219,4,1,28,41,b8oqgvx1ijeyn6y1cn6929ix4,1,38.0,27.8,2024-11-02T12:30:13.519Z,2024-11-02T14:17:27Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5332639555,13,,5332639559,152,,5332639561,265,,5332639951,286,,5332639947,233,258,5332639557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550175,258,4,1,28,41,bd4qakf7j0wwie8wke9km7uj8,0,62.0,72.2,2024-11-02T12:30:13.520Z,2024-11-02T14:17:27Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5332639917,265,,5332639919,285,,5332639913,56,Center,5332639915,152,,5332639911,13,,5332639999,233,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550319,220,1,1,28,55,b8oqgvx1ijeyn6y1cn6929ix4,1,41.4,25.9,2024-11-02T12:30:27.727Z,2024-11-02T12:30:30Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5332639735,5,,5332639739,56,Back,5332639747,213,1.48,5332639741,140,44.0,5332639737,152,,5332639745,212,28.8,5332639743,141,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550435,221,1,1,28,57,b8oqgvx1ijeyn6y1cn6929ix4,1,47.4,75.9,2024-11-02T12:30:30.182Z,2024-11-02T12:30:40Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5332640369,141,94.1,5332640365,56,Left,5332640371,212,18.8,5332640367,140,60.9,5332640373,213,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550451,222,1,1,29,8,b8oqgvx1ijeyn6y1cn6929ix4,1,73.6,85.6,2024-11-02T12:30:40.750Z,2024-11-02T12:58:57Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5332640449,140,83.3,5332640453,212,10.8,5332640455,213,0.35,5332640451,141,91.1,5332640447,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550457,223,1,1,29,10,b8oqgvx1ijeyn6y1cn6929ix4,0,83.3,91.1,2024-11-02T12:30:42.903Z,2024-11-02T12:30:43Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5332640503,141,76.3,5332640505,212,10.1,5332640495,2,,5332640501,140,84.5,5332640499,56,Center,5332640507,213,4.84,5332640497,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550463,259,61,1,29,13,bd4qakf7j0wwie8wke9km7uj8,1,12.2,22.2,2024-11-02T12:30:45.313Z,2024-11-02T12:30:45Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5332640541,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550479,224,50,1,29,13,b8oqgvx1ijeyn6y1cn6929ix4,1,87.6,71.6,2024-11-02T12:30:46.038Z,2024-11-02T14:17:41Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5332731599,286,,5332731635,233,260,5332640603,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550497,260,7,1,29,13,bd4qakf7j0wwie8wke9km7uj8,0,12.4,28.4,2024-11-02T12:30:46.039Z,2024-11-02T14:17:41Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5332731601,233,224,5332640681,285,,5332640679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550513,225,1,1,29,16,b8oqgvx1ijeyn6y1cn6929ix4,0,87.8,86.2,2024-11-02T12:30:48.992Z,2024-11-02T12:30:49Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5332640745,213,4.77,5332640743,212,20.6,5332640741,141,56.0,5332640739,140,89.0,5332640737,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550559,261,12,1,29,16,bd4qakf7j0wwie8wke9km7uj8,1,6.8,46.1,2024-11-02T12:30:49.064Z,2024-11-02T12:30:54Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5332640961,213,0.34,5332640959,212,27.5,5332640957,141,59.4,5332640953,56,Back,5332640955,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550537,226,8,1,29,19,b8oqgvx1ijeyn6y1cn6929ix4,1,71.4,51.9,2024-11-02T12:30:51.598Z,2024-11-02T12:30:51Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5332640843,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550555,227,1,1,29,20,b8oqgvx1ijeyn6y1cn6929ix4,0,70.0,59.6,2024-11-02T12:30:52.935Z,2024-11-02T12:30:54Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5332640931,140,89.3,5332640933,141,65.4,5332640935,212,20.6,5332640927,155,,5332640937,213,0.19,5332640929,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550565,262,12,1,29,22,bd4qakf7j0wwie8wke9km7uj8,1,11.8,36.1,2024-11-02T12:30:54.568Z,2024-11-02T12:30:58Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5332640977,212,23.3,5332640971,56,Back,5332641003,15,,5332640973,140,21.9,5332640979,213,5.19,5332640975,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550601,264,1,1,29,27,bd4qakf7j0wwie8wke9km7uj8,0,22.1,4.6,2024-11-02T12:30:59.192Z,2024-11-02T12:31:00Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5332641213,141,20.4,5332641217,213,0.58,5332641209,56,Back,5332641215,212,19.6,5332641211,140,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550647,229,1,1,29,28,b8oqgvx1ijeyn6y1cn6929ix4,1,59.5,69.6,2024-11-02T12:31:00.734Z,2024-11-02T12:31:04Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5332641401,141,69.1,5332641405,213,6.22,5332641397,56,Center,5332641403,212,5.6,5332641399,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550673,230,1,1,29,31,b8oqgvx1ijeyn6y1cn6929ix4,1,62.0,72.3,2024-11-02T12:31:03.934Z,2024-11-02T12:31:06Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5332641527,213,1.16,5332641525,212,16.2,5332641523,141,94.2,5332641521,140,68.1,5332641519,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550713,231,1,1,29,34,b8oqgvx1ijeyn6y1cn6929ix4,1,70.5,89.1,2024-11-02T12:31:06.311Z,2024-11-02T12:31:09Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5332641699,213,0.28,5332641693,140,85.4,5332641695,141,95.7,5332641691,56,Left,5332641697,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550763,232,1,1,29,37,b8oqgvx1ijeyn6y1cn6929ix4,1,88.6,95.1,2024-11-02T12:31:09.550Z,2024-11-02T12:31:14Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5332641943,213,4.68,5332641945,1,,5332641941,212,36.5,5332641929,2,,5332641937,140,87.6,5332641931,155,,5332641939,141,41.5,5332641933,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550771,233,1,1,29,42,b8oqgvx1ijeyn6y1cn6929ix4,1,91.6,33.3,2024-11-02T12:31:14.374Z,2024-11-02T12:31:15Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5332641991,213,1.86,5332641983,56,Center,5332641989,212,5.6,5332641985,140,90.1,5332641987,141,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550783,234,1,1,29,43,b8oqgvx1ijeyn6y1cn6929ix4,1,90.1,41.2,2024-11-02T12:31:15.470Z,2024-11-02T12:31:16Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5332642041,140,94.7,5332642043,141,32.4,5332642045,212,7.7,5332642039,56,Center,5332642047,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550789,235,1,1,29,44,b8oqgvx1ijeyn6y1cn6929ix4,0,94.7,31.6,2024-11-02T12:31:16.686Z,2024-11-02T12:31:18Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5332642067,212,4.0,5332642083,233,265,5332642081,236,,5332642069,213,1.95,5332642063,140,93.3,5332642065,141,37.1,5332642087,286,,5332642061,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550795,265,74,1,29,44,bd4qakf7j0wwie8wke9km7uj8,1,6.0,66.4,2024-11-02T12:31:16.687Z,2024-11-02T14:17:56Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5332642139,233,235,5332642079,285,,5332642077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550845,236,1,1,29,48,b8oqgvx1ijeyn6y1cn6929ix4,0,98.0,23.9,2024-11-02T12:31:20.470Z,2024-11-02T12:31:21Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,,5332642367,141,57.0,5332642371,213,1.77,5332642363,56,Center,5332642369,212,23.0,5332642365,140,93.6,5332642361,155,,5332642359,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550879,266,12,1,29,50,bd4qakf7j0wwie8wke9km7uj8,1,7.9,45.7,2024-11-02T12:31:22.423Z,2024-11-02T12:58:11Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5332642511,56,Back,5332642535,15,,5332642515,141,57.6,5332642513,140,10.7,5332642519,213,1.22,5332642517,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550871,237,15,1,29,50,b8oqgvx1ijeyn6y1cn6929ix4,1,90.6,34.2,2024-11-02T12:31:23.158Z,2024-11-02T16:02:23Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5332646473,103,19,5332646475,328,,5332646483,458,,5332646499,231,47.3,5333888099,80,,5332643399,82,,5332646471,102,47.0,5332642481,22,,5332642483,63,5332642485,56,Center,5332646541,233,267,5332646495,230,98.6,5332643395,20,,,5332646491,147,36.5,5332646487,146,92.3,,,,,,,,
2742550901,267,10,1,29,51,bd4qakf7j0wwie8wke9km7uj8,1,8.1,62.5,2024-11-02T12:31:23.258Z,2024-11-02T12:59:00Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5332642611,94,,5332646577,233,237,5332642613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742567505,421,12,1,29,52,bd4qakf7j0wwie8wke9km7uj8,1,7.8,37.6,2024-11-02T12:31:24.183Z,2024-11-02T12:58:31Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5332728721,212,3.8,5332728719,141,43.1,5332728717,140,8.5,5332728715,56,Back,5332728723,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742567509,422,61,1,29,52,bd4qakf7j0wwie8wke9km7uj8,1,8.5,43.1,2024-11-02T12:31:24.383Z,2024-11-02T12:58:35Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5332728737,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742567675,423,12,1,29,53,bd4qakf7j0wwie8wke9km7uj8,1,7.7,39.1,2024-11-02T12:31:25.183Z,2024-11-02T12:58:49Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5332729751,140,13.1,5332729749,56,Back,5332729753,141,44.3,5332729759,213,0.56,5332729755,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742550917,238,43,1,29,55,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-11-02T12:31:27.287Z,2024-11-02T12:58:03Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5332727665,144,61,5332642675,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742551027,268,12,1,29,55,bd4qakf7j0wwie8wke9km7uj8,1,13.9,47.3,2024-11-02T12:31:27.888Z,2024-11-02T12:31:38Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5332643165,213,5.43,5332643163,212,37.3,5332643161,141,6.1,5332643159,140,37.4,5332643157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742551033,269,61,1,29,59,bd4qakf7j0wwie8wke9km7uj8,0,37.4,6.1,2024-11-02T12:31:31.184Z,2024-11-02T14:15:33Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5332643191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742551069,239,5,1,30,1,b8oqgvx1ijeyn6y1cn6929ix4,1,63.2,101.2,2024-11-02T12:31:33.321Z,2024-11-02T14:18:33Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5332643375,56,Left,5332643377,347,,5333031515,233,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742551065,270,5,1,30,1,bd4qakf7j0wwie8wke9km7uj8,0,36.8,-1.2,2024-11-02T12:31:33.321Z,2024-11-02T14:18:33Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5333031623,233,239,5332643357,56,Back,5332643359,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742551133,240,1,1,30,17,b8oqgvx1ijeyn6y1cn6929ix4,0,60.1,100.0,2024-11-02T12:31:49.718Z,2024-11-02T12:57:31Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5332643707,56,Left,5332643715,213,5.35,5332643753,189,,5332643705,107,,5332643713,212,15.8,5332643709,140,69.1,5332643711,141,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742551121,271,12,1,30,17,bd4qakf7j0wwie8wke9km7uj8,1,13.0,30.4,2024-11-02T12:31:49.871Z,2024-11-02T14:14:59Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5332643657,212,11.1,5332643651,56,Back,5332643669,15,,5332643655,141,35.8,5332643659,213,0.34,5332643653,140,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742551175,273,1,1,30,19,bd4qakf7j0wwie8wke9km7uj8,1,26.2,34.2,2024-11-02T12:31:51.975Z,2024-11-02T12:31:54Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5332643929,140,46.4,5332643937,1,,5332643927,56,Back,5332643933,212,43.4,5332643935,213,1.06,5332643931,141,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742551179,274,3,1,30,21,bd4qakf7j0wwie8wke9km7uj8,0,53.8,90.6,2024-11-02T12:31:53.918Z,2024-11-02T12:32:00Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5332643957,286,,5332643955,56,Left,5332643999,233,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
