id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,qualifier/16/value
2725074851,120,43,1,13,44,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-09-23T17:15:50.333Z,2024-09-23T17:27:20Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5236970407,144,11,5236926757,88,0,5236926753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725074893,122,12,1,13,46,6wwwud48qahpwrfxs20334qk5,1,3.0,53.3,2024-09-23T17:15:52.579Z,2024-09-23T17:28:18Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5236926945,213,1.10,5236926937,56,Back,5236926939,140,8.6,5236926941,141,70.2,5236926967,15,,5236926943,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725074923,123,12,1,13,48,6wwwud48qahpwrfxs20334qk5,1,8.6,70.2,2024-09-23T17:15:54.724Z,2024-09-23T17:28:17Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5236927117,56,Back,5236927121,141,82.6,5236927119,140,29.7,5236927123,212,23.7,5236927127,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725074939,172,8,1,13,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,70.7,17.7,2024-09-23T17:15:56.613Z,2024-09-23T19:12:03Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5236927181,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725074961,173,1,1,13,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,84.9,16.7,2024-09-23T17:15:57.869Z,2024-09-23T19:12:05Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5236927311,56,Right,5236927315,141,19.8,5236927313,140,77.2,5236927317,212,8.4,5236927319,213,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725074983,174,1,1,13,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,77.2,19.8,2024-09-23T17:15:59.069Z,2024-09-23T17:16:00Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5236927447,140,85.7,5236927449,141,9.1,5236927453,213,5.60,5236927445,56,Right,5236927451,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075003,175,1,1,13,54,aqtkb4mgrz8c6iqfufj6qjbv9,0,87.2,8.9,2024-09-23T17:16:00.245Z,2024-09-23T17:16:01Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5236927495,213,1.29,5236927485,155,,5236927491,141,13.8,5236927521,236,,5236927489,140,88.1,5236927527,286,,5236927523,233,124,5236927487,56,Right,5236927483,2,,5236927493,212,3.5,,,,,,,,,,,,,,,,,,,,,,,,
2725075001,124,12,1,13,54,6wwwud48qahpwrfxs20334qk5,1,8.8,82.0,2024-09-23T17:16:00.345Z,2024-09-23T17:16:02Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5236927561,233,175,5236927477,185,,5236927479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075021,125,5,1,13,56,6wwwud48qahpwrfxs20334qk5,0,14.2,101.7,2024-09-23T17:16:02.365Z,2024-09-23T18:01:19Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5236927593,347,,5236927591,56,Back,5236927683,233,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075027,176,5,1,13,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,85.8,-1.7000000000000002,2024-09-23T17:16:02.365Z,2024-09-23T18:01:18Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5236927621,347,,5236927619,56,Right,5236927649,233,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075407,183,1,1,14,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.9,0.0,2024-09-23T17:16:14.158Z,2024-09-23T18:04:59Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5236930413,189,,5236929785,141,24.6,5236929795,213,1.61,5236929781,56,Center,5236930151,107,,5236929789,212,17.4,5236929783,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725106339,508,1,1,14,9,aqtkb4mgrz8c6iqfufj6qjbv9,0,66.0,21.3,2024-09-23T17:16:14.922Z,2024-09-23T18:05:15Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5237099833,141,85.6,5237099837,213,1.41,5237099825,155,,5237099839,1,,5237100023,189,,5237099827,196,,5237099831,140,72.9,5237099835,212,44.3,5237099829,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075237,126,61,1,14,10,6wwwud48qahpwrfxs20334qk5,1,9.3,5.0,2024-09-23T17:16:16.556Z,2024-09-23T17:36:08Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5236928761,56,Back,5236928817,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075259,127,5,1,14,12,6wwwud48qahpwrfxs20334qk5,0,10.6,-1.7000000000000002,2024-09-23T17:16:17.958Z,2024-09-23T18:03:29Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5237003653,189,,5236928955,233,177,5236928909,56,Back,5236928913,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075229,177,5,1,14,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,89.4,101.7,2024-09-23T17:16:17.958Z,2024-09-23T17:36:16Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5237003431,189,,5236928719,347,,5236928927,233,127,5236928715,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075243,178,1,1,14,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,79.2,100.0,2024-09-23T17:16:23.126Z,2024-09-23T17:16:24Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5236928791,56,Center,5236928797,212,19.0,5236928793,140,78.0,5236928789,107,,5236928795,141,73.5,5236928799,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075273,179,1,1,14,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,78.0,73.5,2024-09-23T17:16:23.880Z,2024-09-23T17:16:27Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5236929003,213,1.13,5236928999,141,90.0,5236929001,212,12.4,5236928995,56,Left,5236928997,140,83.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075283,180,1,1,14,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,83.5,90.9,2024-09-23T17:16:25.870Z,2024-09-23T17:16:27Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5236929043,56,Left,5236929047,141,82.3,5236929045,140,69.7,5236929051,213,3.53,5236929049,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075343,181,1,1,14,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,70.1,83.5,2024-09-23T17:16:27.613Z,2024-09-23T17:16:32Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5236929413,141,50.3,5236929417,213,4.02,5236929411,140,52.2,5236929409,56,Center,5236929415,212,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075357,182,1,1,14,26,aqtkb4mgrz8c6iqfufj6qjbv9,0,52.2,50.3,2024-09-23T17:16:32.134Z,2024-09-23T17:16:34Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5236929487,155,,5236929489,56,Center,5236929497,212,35.2,5236929493,141,72.6,5236929501,213,0.44,5236929491,140,82.5,5236929505,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075393,128,1,1,14,29,6wwwud48qahpwrfxs20334qk5,1,20.3,17.6,2024-09-23T17:16:35.420Z,2024-09-23T17:16:36Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5236929703,3,,5236929707,140,13.5,5236929709,141,34.6,5236929713,213,2.12,5236929705,56,Back,5236929711,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075517,131,1,1,14,40,6wwwud48qahpwrfxs20334qk5,1,10.3,56.4,2024-09-23T17:16:45.940Z,2024-09-23T17:16:52Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5236930551,56,Back,5236930549,155,,5236930555,141,48.4,5236930553,140,40.7,5236930557,212,32.4,5236930559,213,6.11,5236930561,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075525,132,50,1,14,45,6wwwud48qahpwrfxs20334qk5,1,49.4,43.6,2024-09-23T17:16:51.843Z,2024-09-23T17:16:56Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5236930577,56,Back,5236930655,233,184,5236930579,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075533,184,7,1,14,45,aqtkb4mgrz8c6iqfufj6qjbv9,0,50.6,56.4,2024-09-23T17:16:51.844Z,2024-09-23T19:12:01Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5236930629,285,,5236930645,233,132,5236930627,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075563,133,1,1,14,50,6wwwud48qahpwrfxs20334qk5,1,60.9,24.9,2024-09-23T17:16:56.587Z,2024-09-23T17:16:58Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5236930825,141,10.3,5236930821,56,Right,5236930829,213,4.01,5236930823,140,52.9,5236930827,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075595,134,1,1,14,52,6wwwud48qahpwrfxs20334qk5,1,50.4,12.6,2024-09-23T17:16:58.459Z,2024-09-23T17:17:02Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5236931013,56,Back,5236931017,141,26.7,5236931015,140,37.1,5236931019,212,16.9,5236931021,213,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075605,135,1,1,14,55,6wwwud48qahpwrfxs20334qk5,1,36.1,25.6,2024-09-23T17:17:01.883Z,2024-09-23T17:17:02Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5236931063,140,44.6,5236931067,212,15.4,5236931065,141,44.0,5236931061,56,Back,5236931071,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075623,136,1,1,14,56,6wwwud48qahpwrfxs20334qk5,1,44.7,44.5,2024-09-23T17:17:02.739Z,2024-09-23T17:17:04Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5236931165,140,43.7,5236931169,141,28.2,5236931161,56,Back,5236931177,213,4.62,5236931173,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075645,137,1,1,14,58,6wwwud48qahpwrfxs20334qk5,1,44.2,28.2,2024-09-23T17:17:03.939Z,2024-09-23T17:17:05Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5236931301,56,Back,5236931307,212,10.2,5236931303,140,34.5,5236931309,213,3.12,5236931305,141,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075701,138,1,1,14,59,6wwwud48qahpwrfxs20334qk5,1,34.5,28.5,2024-09-23T17:17:05.267Z,2024-09-23T17:17:10Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5236931597,212,26.6,5236931593,140,34.6,5236931591,56,Back,5236931595,141,67.6,5236931599,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075715,139,1,1,15,4,6wwwud48qahpwrfxs20334qk5,0,41.2,74.7,2024-09-23T17:17:10.076Z,2024-09-23T17:17:12Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5236931677,56,Left,5236931685,213,0.14,5236931679,140,70.0,5236931683,212,30.5,5236931681,141,80.9,5236931675,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075771,186,1,1,15,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,28.4,19.8,2024-09-23T17:17:14.693Z,2024-09-23T17:17:16Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5236931997,213,0.34,5236931993,212,13.1,5236931989,141,26.2,5236931983,140,40.2,5236931979,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075817,187,1,1,15,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.6,24.9,2024-09-23T17:17:16.268Z,2024-09-23T17:17:19Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5236932239,213,3.98,5236932235,141,4.3,5236932233,140,25.6,5236932237,212,18.8,5236932231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075843,188,1,1,15,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,26.7,5.9,2024-09-23T17:17:19.807Z,2024-09-23T17:17:22Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5236932395,212,7.9,5236932391,140,20.6,5236932397,213,2.52,5236932393,141,12.6,5236932389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075877,189,1,1,15,16,aqtkb4mgrz8c6iqfufj6qjbv9,1,20.6,12.6,2024-09-23T17:17:22.077Z,2024-09-23T17:17:25Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5236932599,212,10.4,5236932595,140,20.3,5236932597,141,27.9,5236932593,56,Back,5236932601,213,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075945,190,1,1,15,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,21.2,27.4,2024-09-23T17:17:25.253Z,2024-09-23T19:11:59Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5236932947,140,32.1,5236932953,213,5.43,5236932951,212,17.3,5236932945,56,Back,5236932949,141,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075933,140,83,1,15,24,6wwwud48qahpwrfxs20334qk5,0,64.1,90.5,2024-09-23T17:17:30.035Z,2024-09-23T17:17:33Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5236933143,399,5dlh0fa9yo6z283w9p58xmnoq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075963,191,1,1,15,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.8,10.6,2024-09-23T17:17:31.246Z,2024-09-23T17:17:32Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5236933051,212,8.2,5236933037,140,24.1,5236933045,141,8.5,5236933033,56,Back,5236933057,213,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725075973,192,1,1,15,26,aqtkb4mgrz8c6iqfufj6qjbv9,0,24.1,8.5,2024-09-23T17:17:32.733Z,2024-09-23T17:17:34Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5236933111,56,Back,5236933113,140,31.9,5236933117,212,18.4,5236933119,213,1.11,5236933115,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725076029,142,1,1,15,30,6wwwud48qahpwrfxs20334qk5,1,56.9,68.1,2024-09-23T17:17:36.443Z,2024-09-23T17:17:37Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5236933447,56,Center,5236933455,213,5.64,5236933451,141,52.8,5236933449,140,70.1,5236933453,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725076045,143,1,1,15,31,6wwwud48qahpwrfxs20334qk5,1,69.6,47.8,2024-09-23T17:17:37.291Z,2024-09-23T17:17:39Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5236933535,140,61.2,5236933537,141,48.1,5236933533,56,Center,5236933541,213,3.12,5236933539,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725076105,144,1,1,15,33,6wwwud48qahpwrfxs20334qk5,1,63.6,48.5,2024-09-23T17:17:39.379Z,2024-09-23T17:17:45Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5236933845,141,67.3,5236933841,56,Center,5236933849,213,1.40,5236933843,140,65.7,5236933847,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725076113,145,50,1,15,38,6wwwud48qahpwrfxs20334qk5,1,68.0,75.4,2024-09-23T17:17:44.811Z,2024-09-23T18:00:57Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5236933891,56,Center,5236934167,233,193,5236933893,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725076159,193,7,1,15,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.0,24.6,2024-09-23T17:17:44.812Z,2024-09-23T19:11:58Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5236934143,233,145,5236934135,285,,5236934131,167,,5236934133,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725076193,146,5,1,15,41,6wwwud48qahpwrfxs20334qk5,1,63.6,101.4,2024-09-23T17:17:47.621Z,2024-09-23T18:01:19Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5236934417,233,194,5236934317,56,Left,5236934319,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725076209,194,5,1,15,41,aqtkb4mgrz8c6iqfufj6qjbv9,0,36.4,-1.4,2024-09-23T17:17:47.621Z,2024-09-23T18:01:20Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5236934425,233,146,5236934393,56,Back,5236934395,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725076447,147,1,1,16,2,6wwwud48qahpwrfxs20334qk5,1,59.9,100.0,2024-09-23T17:18:08.274Z,2024-09-23T17:18:14Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5236935667,1,,5236935655,107,,5236935663,212,22.3,5236935657,56,Back,5236935665,213,3.45,5236935661,141,91.7,5236935659,140,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725076413,195,83,1,16,5,aqtkb4mgrz8c6iqfufj6qjbv9,0,63.3,8.3,2024-09-23T17:18:11.724Z,2024-09-23T17:18:18Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5236935899,399,289rctmvd5ppy9zqn98jbe4et,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725076463,148,1,1,16,8,6wwwud48qahpwrfxs20334qk5,1,38.9,91.7,2024-09-23T17:18:14.195Z,2024-09-23T17:18:20Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5236935739,140,14.1,5236935741,141,62.7,5236935745,213,3.79,5236935737,56,Back,5236935743,212,32.7,5236935903,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725076543,149,1,1,16,13,6wwwud48qahpwrfxs20334qk5,1,13.1,63.1,2024-09-23T17:18:19.850Z,2024-09-23T17:18:26Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5236936255,212,18.1,5236936249,56,Back,5236936257,213,0.70,5236936253,141,80.2,5236936251,140,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725076579,150,1,1,16,19,6wwwud48qahpwrfxs20334qk5,1,34.2,59.1,2024-09-23T17:18:25.898Z,2024-09-23T17:18:31Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5236936495,212,18.9,5236936497,213,4.22,5236936489,56,Back,5236936493,141,34.6,5236936491,140,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725076593,151,1,1,16,24,6wwwud48qahpwrfxs20334qk5,1,24.4,24.9,2024-09-23T17:18:30.874Z,2024-09-23T17:18:32Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5236936583,212,14.8,5236936579,140,25.1,5236936577,56,Back,5236936581,141,46.7,5236936585,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725076669,152,1,1,16,26,6wwwud48qahpwrfxs20334qk5,1,25.7,47.0,2024-09-23T17:18:32.738Z,2024-09-23T17:18:37Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5236936965,141,48.5,5236936961,56,Back,5236936969,213,0.11,5236936967,212,9.5,5236936963,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725076655,196,83,1,16,31,aqtkb4mgrz8c6iqfufj6qjbv9,0,65.9,42.1,2024-09-23T17:18:37.108Z,2024-09-23T17:18:38Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5236937037,399,7ztdirfvd9d0x2yw1v051xzbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725076675,153,61,1,16,31,6wwwud48qahpwrfxs20334qk5,1,37.7,42.5,2024-09-23T17:18:37.611Z,2024-09-23T17:18:38Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5236936981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725076759,154,1,1,16,36,6wwwud48qahpwrfxs20334qk5,1,34.6,59.9,2024-09-23T17:18:42.458Z,2024-09-23T17:18:44Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5236937415,213,0.56,5236937411,141,85.1,5236937407,56,Left,5236937409,140,60.7,5236937417,1,,5236937413,212,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725076795,155,1,1,16,38,6wwwud48qahpwrfxs20334qk5,1,64.0,86.3,2024-09-23T17:18:44.034Z,2024-09-23T17:18:45Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5236937601,56,Left,5236937607,212,6.6,5236937603,140,59.9,5236937605,141,79.0,5236937609,213,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725076807,156,1,1,16,39,6wwwud48qahpwrfxs20334qk5,1,60.3,79.0,2024-09-23T17:18:45.794Z,2024-09-23T17:18:47Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5236937671,140,58.4,5236937675,212,8.0,5236937677,213,4.46,5236937673,141,67.6,5236937669,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725076829,157,1,1,16,41,6wwwud48qahpwrfxs20334qk5,0,59.5,67.0,2024-09-23T17:18:47.283Z,2024-09-23T17:18:48Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5236937777,56,Right,5236937793,1,,5236937789,212,38.4,5236937785,141,14.3,5236937791,213,5.08,5236937771,155,,5236937781,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725076907,197,1,1,16,43,aqtkb4mgrz8c6iqfufj6qjbv9,0,25.5,87.1,2024-09-23T17:18:49.676Z,2024-09-23T17:18:52Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5236938147,140,55.0,5236938143,3,,5236938153,213,0.07,5236938151,212,31.0,5236938145,56,Left,5236938149,141,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725076943,158,1,1,16,48,6wwwud48qahpwrfxs20334qk5,1,54.4,9.2,2024-09-23T17:18:54.290Z,2024-09-23T18:03:12Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5236938325,212,15.4,5236938327,213,0.70,5236938323,141,23.9,5236938321,140,65.6,5236938319,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725076961,159,1,1,16,50,6wwwud48qahpwrfxs20334qk5,1,67.3,24.0,2024-09-23T17:18:56.290Z,2024-09-23T18:03:11Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5236938411,56,Right,5237094217,156,,5236938415,141,7.4,5236938413,140,66.1,5236938417,212,11.4,5236938419,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725076953,199,43,1,16,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-09-23T17:18:57.828Z,2024-09-23T17:39:23Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5236938393,56,Back,5237015587,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725077001,160,1,1,16,52,6wwwud48qahpwrfxs20334qk5,1,70.0,8.0,2024-09-23T17:18:58.259Z,2024-09-23T17:19:01Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5236938631,56,Center,5236938633,140,73.4,5236938637,212,12.1,5236938635,141,25.0,5236938639,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725077037,161,1,1,16,55,6wwwud48qahpwrfxs20334qk5,1,73.5,29.4,2024-09-23T17:19:01.521Z,2024-09-23T18:03:24Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5236938869,141,84.4,5236938863,140,65.4,5236938873,213,1.79,5236938875,1,,5236938859,56,Left,5236938871,212,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725077067,162,1,1,17,1,6wwwud48qahpwrfxs20334qk5,0,67.4,84.1,2024-09-23T17:19:07.667Z,2024-09-23T17:19:09Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5236939059,213,5.54,5236939041,56,Center,5236939033,2,,5236939037,155,,5236939047,140,94.9,5236939063,1,,5236939055,212,39.2,5236939051,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
