id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2787829349,191,7,1,16,53,6wwwud48qahpwrfxs20334qk5,1,93.4,22.4,2025-03-14T18:17:40.299Z,2025-03-14T20:19:19Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5579023209,56,Center,5579024799,233,171,5579024037,167,,5579023997,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829363,164,5,1,16,56,7gkglopz9cjsysn2u6sbhuvc5,1,-1.4,79.2,2025-03-14T18:17:43.139Z,2025-03-14T18:17:47Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5579023261,233,192,5579023243,346,,5579023241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829351,192,5,1,16,56,6wwwud48qahpwrfxs20334qk5,0,101.4,20.8,2025-03-14T18:17:43.139Z,2025-03-14T20:19:47Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5579023213,56,Right,5579023215,346,,5579023275,233,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829491,165,1,1,17,7,7gkglopz9cjsysn2u6sbhuvc5,1,3.7,52.8,2025-03-14T18:17:53.754Z,2025-03-14T18:18:01Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5579023863,141,44.0,5579023865,212,7.6,5579023857,124,,5579023867,213,5.37,5579023871,237,,5579023861,140,8.1,5579023859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829535,166,1,1,17,14,7gkglopz9cjsysn2u6sbhuvc5,1,28.6,38.6,2025-03-14T18:18:01.121Z,2025-03-14T18:18:08Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5579024057,141,62.7,5579024055,140,28.9,5579024053,56,Back,5579024059,212,16.4,5579024061,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829557,167,1,1,17,22,7gkglopz9cjsysn2u6sbhuvc5,1,29.7,71.2,2025-03-14T18:18:08.650Z,2025-03-14T18:18:11Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5579024183,56,Back,5579024185,140,28.7,5579024187,141,56.3,5579024191,213,4.61,5579024189,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829577,168,1,1,17,25,7gkglopz9cjsysn2u6sbhuvc5,1,28.0,51.9,2025-03-14T18:18:11.483Z,2025-03-14T18:18:14Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5579024299,213,5.14,5579024291,141,18.3,5579024287,56,Back,5579024289,140,37.8,5579024295,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829587,169,1,1,17,27,7gkglopz9cjsysn2u6sbhuvc5,0,39.1,11.7,2025-03-14T18:18:14.394Z,2025-03-14T18:18:16Z,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,5579024365,141,9.1,5579024363,140,71.7,5579024361,56,Right,5579024359,155,,5579024367,212,34.3,5579024369,213,6.23,5579024371,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829603,193,1,1,17,30,6wwwud48qahpwrfxs20334qk5,1,24.4,83.5,2025-03-14T18:18:16.986Z,2025-03-14T18:18:19Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5579024439,140,32.0,5579024437,56,Back,5579024435,3,,5579024445,213,0.54,5579024443,212,9.3,5579024441,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829607,194,4,1,17,32,6wwwud48qahpwrfxs20334qk5,1,32.2,81.8,2025-03-14T18:18:19.026Z,2025-03-14T20:09:49Z,bvc80w5ai425plu54nhgx5fxl,D. Thøgersen,,,5579024473,285,,5579024469,152,,5579024471,265,,5579024465,13,,5579024559,233,170,5579024467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829615,170,4,1,17,32,7gkglopz9cjsysn2u6sbhuvc5,0,67.8,18.2,2025-03-14T18:18:19.027Z,2025-03-14T20:09:49Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5579024541,152,,5579024539,56,Right,5579024573,233,194,5579024545,286,,5579024543,265,,5579024537,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829667,195,1,1,17,39,6wwwud48qahpwrfxs20334qk5,1,30.3,85.0,2025-03-14T18:18:26.393Z,2025-03-14T18:18:31Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5579024833,56,Back,5579024835,140,23.1,5579024829,5,,5579024837,141,53.0,5579024831,152,,5579024839,212,23.0,5579024841,213,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829685,196,1,1,17,43,6wwwud48qahpwrfxs20334qk5,1,31.1,39.5,2025-03-14T18:18:30.097Z,2025-03-14T18:18:34Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5579024991,212,28.1,5579024987,140,46.8,5579024985,56,Back,5579024989,141,6.1,5579024993,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829693,197,1,1,17,48,6wwwud48qahpwrfxs20334qk5,1,55.7,5.0,2025-03-14T18:18:34.521Z,2025-03-14T18:18:36Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5579025051,213,2.17,5579025049,212,18.2,5579025047,141,27.0,5579025045,140,45.9,5579025043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829697,198,1,1,17,50,6wwwud48qahpwrfxs20334qk5,1,44.8,25.9,2025-03-14T18:18:36.673Z,2025-03-14T18:18:37Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5579025071,213,0.20,5579025067,141,30.3,5579025065,140,58.9,5579025063,56,Center,5579025069,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829713,199,1,1,17,51,6wwwud48qahpwrfxs20334qk5,1,58.9,30.3,2025-03-14T18:18:37.665Z,2025-03-14T18:18:38Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5579025135,213,3.34,5579025133,212,17.9,5579025129,140,42.2,5579025131,141,25.2,5579025127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829733,200,1,1,17,52,6wwwud48qahpwrfxs20334qk5,1,44.0,25.6,2025-03-14T18:18:38.745Z,2025-03-14T18:18:41Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5579025217,141,48.8,5579025215,140,47.3,5579025213,56,Back,5579025221,213,1.35,5579025219,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829769,201,1,1,17,54,6wwwud48qahpwrfxs20334qk5,1,53.3,57.8,2025-03-14T18:18:41.002Z,2025-03-14T18:18:46Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5579025379,141,96.3,5579025377,140,65.2,5579025381,212,29.0,5579025383,213,1.13,5579025375,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829783,202,1,1,17,59,6wwwud48qahpwrfxs20334qk5,1,65.0,97.2,2025-03-14T18:18:45.889Z,2025-03-14T18:18:48Z,bvc80w5ai425plu54nhgx5fxl,D. Thøgersen,,,5579025477,141,88.0,5579025475,140,52.6,5579025473,56,Left,5579025479,212,14.4,5579025481,213,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829799,203,1,1,18,1,6wwwud48qahpwrfxs20334qk5,1,52.7,85.4,2025-03-14T18:18:48.282Z,2025-03-14T18:18:50Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5579025581,212,25.3,5579025583,213,4.84,5579025575,56,Center,5579025579,141,48.5,5579025577,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829811,204,1,1,18,4,6wwwud48qahpwrfxs20334qk5,1,56.8,53.6,2025-03-14T18:18:50.713Z,2025-03-14T18:18:52Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5579025633,141,63.3,5579025635,212,7.4,5579025629,56,Center,5579025637,213,1.10,5579025631,140,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829821,205,1,1,18,5,6wwwud48qahpwrfxs20334qk5,1,60.1,62.7,2025-03-14T18:18:52.457Z,2025-03-14T18:18:54Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5579025703,56,Back,5579025705,140,47.8,5579025707,141,48.5,5579025711,213,3.78,5579025709,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829825,206,1,1,18,8,6wwwud48qahpwrfxs20334qk5,1,47.1,46.9,2025-03-14T18:18:54.570Z,2025-03-14T18:18:55Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5579025731,140,56.2,5579025733,141,43.3,5579025735,212,9.9,5579025729,56,Center,5579025737,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829837,207,1,1,18,9,6wwwud48qahpwrfxs20334qk5,1,54.6,43.4,2025-03-14T18:18:55.689Z,2025-03-14T18:18:58Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5579025795,141,47.6,5579025793,140,47.4,5579025797,212,8.1,5579025791,56,Back,5579025799,213,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829849,208,1,1,18,12,6wwwud48qahpwrfxs20334qk5,1,52.7,50.4,2025-03-14T18:18:58.489Z,2025-03-14T18:19:00Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5579025871,212,9.6,5579025873,213,5.30,5579025865,56,Center,5579025869,141,38.6,5579025867,140,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829863,209,1,1,18,13,6wwwud48qahpwrfxs20334qk5,1,55.6,38.3,2025-03-14T18:19:00.409Z,2025-03-14T18:19:02Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5579025943,140,47.8,5579025945,141,51.8,5579025941,56,Back,5579025949,212,12.3,5579025951,213,2.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829875,210,1,1,18,15,6wwwud48qahpwrfxs20334qk5,1,47.7,56.6,2025-03-14T18:19:01.986Z,2025-03-14T18:19:03Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5579025993,56,Back,5579026001,213,1.71,5579025995,140,46.2,5579025997,141,72.7,5579025999,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829903,211,1,1,18,16,6wwwud48qahpwrfxs20334qk5,1,44.4,72.9,2025-03-14T18:19:03.225Z,2025-03-14T18:19:06Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5579026127,141,80.2,5579026123,56,Left,5579026131,213,0.22,5579026125,140,65.6,5579026129,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829907,172,45,1,18,19,7gkglopz9cjsysn2u6sbhuvc5,0,37.5,21.4,2025-03-14T18:19:06.394Z,2025-03-14T20:19:34Z,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,5579026251,233,212,5579026149,285,,5579026147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829917,212,3,1,18,19,6wwwud48qahpwrfxs20334qk5,1,62.5,78.6,2025-03-14T18:19:06.394Z,2025-03-14T20:19:34Z,bvc80w5ai425plu54nhgx5fxl,D. Thøgersen,,,5579026205,233,172,5579026201,56,Center,5579026203,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829939,213,1,1,18,22,6wwwud48qahpwrfxs20334qk5,0,70.1,69.3,2025-03-14T18:19:08.513Z,2025-03-14T18:19:15Z,bvc80w5ai425plu54nhgx5fxl,D. Thøgersen,,,5579026555,1,,5579026333,140,100.0,5579026331,56,Left,5579026335,141,88.5,5579026339,213,0.38,5579026337,212,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829963,173,5,1,18,24,7gkglopz9cjsysn2u6sbhuvc5,1,-0.8,23.1,2025-03-14T18:19:10.761Z,2025-03-14T20:19:48Z,abrdu87vmuqj50ebgalr3c7op,H. Ndam,,,5579026551,233,214,5579026489,56,Back,5579026491,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787829971,214,5,1,18,24,6wwwud48qahpwrfxs20334qk5,0,100.8,76.9,2025-03-14T18:19:10.761Z,2025-03-14T20:19:48Z,bvc80w5ai425plu54nhgx5fxl,D. Thøgersen,,,5579026561,233,173,5579026539,346,,5579026537,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830039,174,1,1,18,33,7gkglopz9cjsysn2u6sbhuvc5,1,3.7,59.0,2025-03-14T18:19:19.874Z,2025-03-14T18:19:22Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5579026873,140,8.8,5579026883,237,,5579026875,141,69.7,5579026877,212,9.0,5579026869,124,,5579026871,56,Back,5579026879,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830061,175,1,1,18,35,7gkglopz9cjsysn2u6sbhuvc5,1,10.2,70.2,2025-03-14T18:19:22.417Z,2025-03-14T18:19:25Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5579026999,56,Back,5579027005,212,11.2,5579027003,141,55.1,5579027001,140,6.0,5579027007,213,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830087,176,1,1,18,39,7gkglopz9cjsysn2u6sbhuvc5,1,4.3,46.9,2025-03-14T18:19:25.753Z,2025-03-14T18:19:29Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5579027167,213,1.28,5579027159,56,Back,5579027165,212,14.6,5579027161,140,8.3,5579027163,141,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830103,177,1,1,18,42,7gkglopz9cjsysn2u6sbhuvc5,1,5.3,81.1,2025-03-14T18:19:29.354Z,2025-03-14T18:19:30Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5579027249,140,12.7,5579027255,213,0.88,5579027253,212,12.2,5579027251,141,95.0,5579027247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830133,178,1,1,18,44,7gkglopz9cjsysn2u6sbhuvc5,0,12.7,95.0,2025-03-14T18:19:30.786Z,2025-03-14T18:19:34Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5579027401,1,,5579027397,212,37.2,5579027399,213,5.40,5579027389,157,,5579027395,141,52.8,5579027391,56,Back,5579027393,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830139,215,61,1,18,48,6wwwud48qahpwrfxs20334qk5,1,62.6,31.5,2025-03-14T18:19:34.560Z,2025-03-14T18:19:34Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5579027419,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830165,217,1,1,18,50,6wwwud48qahpwrfxs20334qk5,1,47.0,44.9,2025-03-14T18:19:36.585Z,2025-03-14T18:19:38Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5579027599,56,Center,5579027607,213,1.30,5579027603,141,62.4,5579027601,140,50.1,5579027605,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830175,218,1,1,18,52,6wwwud48qahpwrfxs20334qk5,1,50.1,62.7,2025-03-14T18:19:38.801Z,2025-03-14T18:19:39Z,bvc80w5ai425plu54nhgx5fxl,D. Thøgersen,,,5579027667,213,3.45,5579027659,56,Back,5579027661,140,36.3,5579027663,141,56.0,5579027665,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830209,219,1,1,18,53,6wwwud48qahpwrfxs20334qk5,1,35.9,53.6,2025-03-14T18:19:39.752Z,2025-03-14T18:19:44Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5579027893,212,14.2,5579027891,141,32.7,5579027887,56,Back,5579027895,213,4.73,5579027889,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830215,220,1,1,18,57,6wwwud48qahpwrfxs20334qk5,0,42.8,20.1,2025-03-14T18:19:44.096Z,2025-03-14T18:19:44Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5579027925,140,60.5,5579027931,213,0.04,5579027923,56,Center,5579027927,141,21.3,5579027929,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830229,180,43,1,19,0,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-03-14T18:19:46.721Z,2025-03-14T18:20:43Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5579030413,144,8,5579028019,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830169,179,61,1,19,3,7gkglopz9cjsysn2u6sbhuvc5,0,43.4,47.9,2025-03-14T18:19:49.890Z,2025-03-14T20:24:50Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5579027625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830293,181,1,1,19,4,7gkglopz9cjsysn2u6sbhuvc5,0,32.7,69.0,2025-03-14T18:19:50.802Z,2025-03-14T20:24:24Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5579028403,213,1.01,5579028401,212,26.4,5579028393,56,Back,5579028397,140,46.0,5579028399,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830299,182,5,1,19,5,7gkglopz9cjsysn2u6sbhuvc5,0,45.8,102.0,2025-03-14T18:19:52.097Z,2025-03-14T20:19:49Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5579028545,233,221,5579028433,56,Back,5579028435,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830313,221,5,1,19,5,6wwwud48qahpwrfxs20334qk5,1,54.2,-2.0,2025-03-14T18:19:52.097Z,2025-03-14T18:20:00Z,bvc80w5ai425plu54nhgx5fxl,D. Thøgersen,,,5579028503,56,Right,5579028505,347,,5579028523,233,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830453,222,1,1,19,30,6wwwud48qahpwrfxs20334qk5,1,51.1,0.0,2025-03-14T18:20:17.065Z,2025-03-14T18:20:19Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5579029279,141,15.3,5579029281,212,24.9,5579029323,189,,5579029277,140,30.2,5579029283,213,2.65,5579029275,56,Back,5579029285,1,,5579029273,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830521,223,1,1,19,32,6wwwud48qahpwrfxs20334qk5,1,25.7,19.4,2025-03-14T18:20:18.969Z,2025-03-14T18:20:28Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5579029721,56,Back,5579029729,213,2.16,5579029725,141,40.4,5579029723,140,16.7,5579029727,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830541,224,1,1,19,42,6wwwud48qahpwrfxs20334qk5,1,18.1,44.5,2025-03-14T18:20:28.616Z,2025-03-14T18:20:31Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5579029897,213,4.81,5579029893,141,35.5,5579029891,140,18.7,5579029889,56,Back,5579029895,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830569,225,1,1,19,44,6wwwud48qahpwrfxs20334qk5,1,18.3,32.5,2025-03-14T18:20:30.873Z,2025-03-14T18:20:33Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5579030071,212,17.3,5579030073,213,4.80,5579030069,141,7.1,5579030067,140,19.8,5579030065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830573,226,61,1,19,46,6wwwud48qahpwrfxs20334qk5,0,19.5,4.3,2025-03-14T18:20:32.945Z,2025-03-14T18:20:33Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5579030081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830659,183,5,1,19,47,7gkglopz9cjsysn2u6sbhuvc5,1,78.6,101.8,2025-03-14T18:20:33.496Z,2025-03-14T20:19:49Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5579030549,347,,5579030545,56,Left,5579030567,233,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830577,227,5,1,19,47,6wwwud48qahpwrfxs20334qk5,0,21.4,-1.8,2025-03-14T18:20:33.496Z,2025-03-14T18:20:50Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5579030591,233,183,5579030091,56,Back,5579030093,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830733,184,1,1,20,10,7gkglopz9cjsysn2u6sbhuvc5,0,75.3,100.0,2025-03-14T18:20:56.649Z,2025-03-14T18:21:00Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5579030979,141,69.0,5579030981,212,25.2,5579030977,140,86.5,5579030973,107,,5579030985,1,,5579030983,213,5.20,5579030975,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830749,228,44,1,20,12,6wwwud48qahpwrfxs20334qk5,1,12.1,31.0,2025-03-14T18:20:59.095Z,2025-03-14T20:26:27Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5579031049,233,185,5579031037,285,,5579031035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830741,185,44,1,20,12,7gkglopz9cjsysn2u6sbhuvc5,0,87.9,69.0,2025-03-14T18:20:59.096Z,2025-03-14T20:26:27Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5579031061,233,228,5579031019,56,Center,5579031021,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830761,229,12,1,20,13,6wwwud48qahpwrfxs20334qk5,1,9.7,30.9,2025-03-14T18:20:59.696Z,2025-03-14T20:24:32Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5579031117,212,3.7,5579031783,15,,5579031121,213,1.57,5579031113,141,36.4,5579031109,140,9.7,5579031105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830769,230,1,1,20,15,6wwwud48qahpwrfxs20334qk5,1,9.7,36.4,2025-03-14T18:21:01.753Z,2025-03-14T18:21:09Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5579031159,140,10.2,5579031167,213,4.79,5579031163,141,26.1,5579031155,56,Back,5579031165,212,7.0,5579031443,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830787,231,12,1,20,18,6wwwud48qahpwrfxs20334qk5,1,4.3,18.0,2025-03-14T18:21:04.952Z,2025-03-14T18:21:06Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5579031269,140,12.6,5579031315,167,,5579031277,212,15.9,5579031273,141,0.0,5579031263,56,Back,5579031281,213,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830801,186,5,1,20,19,7gkglopz9cjsysn2u6sbhuvc5,1,86.2,101.4,2025-03-14T18:21:05.778Z,2025-03-14T20:19:49Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5579031359,233,232,5579031341,56,Left,5579031343,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830797,232,5,1,20,19,6wwwud48qahpwrfxs20334qk5,0,13.8,-1.4,2025-03-14T18:21:05.778Z,2025-03-14T18:21:11Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5579031373,233,186,5579031313,347,,5579031311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830945,187,1,1,20,36,7gkglopz9cjsysn2u6sbhuvc5,1,78.5,100.0,2025-03-14T18:21:23.097Z,2025-03-14T18:21:25Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5579032187,141,70.3,5579032191,213,5.15,5579032183,56,Center,5579032185,140,87.9,5579032189,212,23.3,5579032193,1,,5579032181,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830973,233,4,1,20,40,6wwwud48qahpwrfxs20334qk5,1,10.4,33.6,2025-03-14T18:21:27.216Z,2025-03-14T18:23:38Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5579032445,152,,5579032443,56,Back,5579032465,233,188,5579032441,13,,5579032449,285,,5579037075,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787830955,188,4,1,20,40,7gkglopz9cjsysn2u6sbhuvc5,0,89.6,66.4,2025-03-14T18:21:27.217Z,2025-03-14T20:24:29Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5579032479,233,233,5579032357,286,,5579717189,295,,5579032349,13,,5579032355,152,,5579032353,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787831011,234,1,1,20,45,6wwwud48qahpwrfxs20334qk5,1,4.4,52.2,2025-03-14T18:21:32.415Z,2025-03-14T18:21:36Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5579032669,1,,5579032651,56,Back,5579032649,152,,5579032661,212,42.4,5579032685,189,,5579032657,141,84.4,5579032647,5,,5579032665,213,0.54,5579032653,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,
2787831045,235,1,1,20,48,6wwwud48qahpwrfxs20334qk5,1,47.7,88.0,2025-03-14T18:21:35.152Z,2025-03-14T18:25:07Z,bvc80w5ai425plu54nhgx5fxl,D. Thøgersen,1.0,,5579033491,4,,5579032871,140,75.4,5579033349,154,,5579032869,56,Center,5579032873,141,69.4,5579032875,212,31.7,5579033347,210,15,5579032877,213,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
