id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2720045925,234,1,1,27,57,a9vw7ikerpr4cuweeeka5aneg,1,16.0,12.8,2024-09-14T15:30:06.374Z,2024-09-14T15:30:12Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5209521787,157,,5209521793,141,7.0,5209521807,1,,5209521797,212,66.0,5209521791,140,78.7,5209521801,213,6.22,5209521789,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720045941,235,61,1,28,0,a9vw7ikerpr4cuweeeka5aneg,0,71.7,5.8,2024-09-14T15:30:09.238Z,2024-09-14T15:30:17Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5209521913,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720046061,268,1,1,28,2,dbl7ir1qugqz8nvp1vzn8im50,1,32.1,91.8,2024-09-14T15:30:11.910Z,2024-09-14T15:30:17Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5209522581,212,25.2,5209522579,141,65.1,5209522583,213,3.95,5209522573,56,Back,5209522575,140,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720046271,269,1,1,28,8,dbl7ir1qugqz8nvp1vzn8im50,1,24.8,60.9,2024-09-14T15:30:17.445Z,2024-09-14T15:30:24Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5209523737,212,4.3,5209523727,56,Back,5209523735,141,63.7,5209523731,140,28.5,5209523739,213,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720046343,270,1,1,28,14,dbl7ir1qugqz8nvp1vzn8im50,1,33.4,58.4,2024-09-14T15:30:24.086Z,2024-09-14T15:30:26Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5209524093,140,28.4,5209524099,213,2.24,5209524095,141,68.1,5209524091,56,Back,5209524097,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720046455,271,1,1,28,17,dbl7ir1qugqz8nvp1vzn8im50,1,28.4,68.1,2024-09-14T15:30:26.173Z,2024-09-14T15:30:30Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5209524713,140,35.4,5209524725,213,5.82,5209524709,56,Back,5209524721,212,8.2,5209524717,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720046513,272,1,1,28,20,dbl7ir1qugqz8nvp1vzn8im50,0,38.7,61.8,2024-09-14T15:30:30.039Z,2024-09-14T15:30:32Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5209525097,213,5.53,5209525089,56,Right,5209525099,1,,5209525093,141,14.4,5209525087,155,,5209525091,140,71.2,5209525095,212,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720046569,236,1,1,28,23,a9vw7ikerpr4cuweeeka5aneg,1,27.3,85.8,2024-09-14T15:30:32.901Z,2024-09-14T15:30:34Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5209525377,140,36.9,5209525383,213,5.88,5209525381,212,11.0,5209525379,141,79.5,5209525373,3,,5209525375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720046665,238,1,1,28,25,a9vw7ikerpr4cuweeeka5aneg,1,37.8,83.6,2024-09-14T15:30:34.718Z,2024-09-14T15:30:38Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5209525861,140,26.0,5209525863,141,81.2,5209525859,56,Back,5209525871,213,3.27,5209525867,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720046771,239,1,1,28,28,a9vw7ikerpr4cuweeeka5aneg,1,26.0,81.2,2024-09-14T15:30:37.942Z,2024-09-14T15:30:42Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5209526641,212,14.3,5209526637,140,27.3,5209526643,213,4.81,5209526639,141,60.3,5209526635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720046877,240,1,1,28,32,a9vw7ikerpr4cuweeeka5aneg,1,30.9,65.0,2024-09-14T15:30:42.061Z,2024-09-14T15:30:45Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5209527181,212,22.4,5209527183,213,1.26,5209527177,140,37.5,5209527175,56,Back,5209527179,141,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720046965,241,1,1,28,35,a9vw7ikerpr4cuweeeka5aneg,1,37.5,96.3,2024-09-14T15:30:44.925Z,2024-09-14T15:30:48Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5209527669,56,Back,5209527673,141,90.9,5209527675,212,22.6,5209527677,213,3.31,5209527671,140,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720047155,242,1,1,28,39,a9vw7ikerpr4cuweeeka5aneg,1,16.3,90.9,2024-09-14T15:30:48.133Z,2024-09-14T15:30:54Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5209528639,140,3.9,5209528643,212,25.0,5209528641,141,59.6,5209528637,56,Back,5209528645,213,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720047313,243,1,1,28,45,a9vw7ikerpr4cuweeeka5aneg,1,6.6,54.2,2024-09-14T15:30:54.382Z,2024-09-14T15:31:01Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5209529535,56,Back,5209529539,141,40.6,5209529543,213,5.66,5209529537,140,18.8,5209529541,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720047433,244,1,1,28,52,a9vw7ikerpr4cuweeeka5aneg,1,28.7,54.8,2024-09-14T15:31:01.677Z,2024-09-14T15:31:06Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5209530339,56,Back,5209530349,213,4.73,5209530347,212,26.0,5209530345,141,16.6,5209530343,140,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720047535,245,1,1,28,57,a9vw7ikerpr4cuweeeka5aneg,1,32.9,16.3,2024-09-14T15:31:06.565Z,2024-09-14T15:31:09Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5209530851,213,6.02,5209530847,141,5.6,5209530845,140,59.0,5209530843,56,Right,5209530849,212,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720047573,246,3,1,29,0,a9vw7ikerpr4cuweeeka5aneg,1,62.6,6.0,2024-09-14T15:31:09.173Z,2024-09-14T15:31:13Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5209531175,233,273,5209531081,286,,5209531079,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720047559,273,45,1,29,0,dbl7ir1qugqz8nvp1vzn8im50,0,37.4,94.0,2024-09-14T15:31:09.173Z,2024-09-14T15:31:14Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5209530999,285,,5209531271,233,246,5209530995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720047723,247,1,1,29,1,a9vw7ikerpr4cuweeeka5aneg,1,63.4,9.1,2024-09-14T15:31:10.261Z,2024-09-14T15:31:15Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5209532003,212,16.2,5209531991,56,Back,5209532005,213,2.68,5209531993,140,49.6,5209532001,141,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720047887,248,1,1,29,6,a9vw7ikerpr4cuweeeka5aneg,1,43.7,9.7,2024-09-14T15:31:15.469Z,2024-09-14T15:31:21Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5209532919,213,2.07,5209532907,56,Back,5209532909,140,31.6,5209532915,212,26.5,5209532913,141,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720047735,274,83,1,29,6,dbl7ir1qugqz8nvp1vzn8im50,0,53.4,95.7,2024-09-14T15:31:15.631Z,2024-09-14T15:31:22Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5209533113,399,4lxxyqy78jkglhv2w6crzcnsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720047913,249,1,1,29,11,a9vw7ikerpr4cuweeeka5aneg,1,29.3,50.1,2024-09-14T15:31:20.941Z,2024-09-14T15:31:26Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5209533055,140,37.8,5209533061,213,1.11,5209533053,56,Back,5209533057,141,76.4,5209533059,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720048105,250,1,1,29,17,a9vw7ikerpr4cuweeeka5aneg,0,40.9,72.2,2024-09-14T15:31:26.173Z,2024-09-14T15:31:27Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5209534007,56,Center,5209534013,212,30.4,5209534011,141,61.7,5209534015,213,6.05,5209534009,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720048251,276,1,1,29,19,dbl7ir1qugqz8nvp1vzn8im50,1,37.6,33.0,2024-09-14T15:31:28.710Z,2024-09-14T15:31:31Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5209534825,212,22.4,5209534823,141,6.7,5209534819,56,Back,5209534827,213,4.06,5209534821,140,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720048593,278,50,1,29,20,dbl7ir1qugqz8nvp1vzn8im50,1,20.2,6.2,2024-09-14T15:31:29.136Z,2024-09-14T16:57:21Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5209801645,285,,5209536721,56,Back,5209801739,233,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720048887,252,7,1,29,20,a9vw7ikerpr4cuweeeka5aneg,1,79.8,93.8,2024-09-14T15:31:29.137Z,2024-09-14T16:57:21Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5209538209,286,,5209538203,56,Left,5209801731,233,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720048265,277,79,1,29,22,dbl7ir1qugqz8nvp1vzn8im50,0,0.0,0.0,2024-09-14T15:31:31.719Z,2024-09-14T15:31:32Z,,,,,5209534913,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720048481,251,79,1,29,29,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-09-14T15:31:38.982Z,2024-09-14T15:31:39Z,,,,,5209536079,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720049031,253,1,1,29,32,a9vw7ikerpr4cuweeeka5aneg,1,92.8,85.4,2024-09-14T15:31:41.429Z,2024-09-14T15:57:54Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,1.0,,5209538915,141,60.8,5209538913,140,91.3,5209538911,56,Center,5209538919,212,16.8,5209544367,210,15,5209538923,213,4.62,5209544371,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720049049,254,15,1,29,33,a9vw7ikerpr4cuweeeka5aneg,1,91.3,60.8,2024-09-14T15:31:42.245Z,2024-09-14T15:57:49Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5209544487,102,49.1,5209543571,20,,5209544495,230,99.1,5209539011,56,Center,5209544497,231,53.2,5209544489,103,19,5209544493,147,57.2,5209539007,22,,5209544475,78,,5209544483,55,253,5209543575,82,,5209544491,146,5209544479,29,,5209544481,154,5209539009,17,,94.0,5209802717,233,280,,,,,,,,,
2720049099,280,10,1,29,33,dbl7ir1qugqz8nvp1vzn8im50,1,6.0,42.8,2024-09-14T15:31:42.345Z,2024-09-14T15:57:49Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5209539253,94,,5209539257,56,Back,5209802753,233,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720049303,281,12,1,29,34,dbl7ir1qugqz8nvp1vzn8im50,1,5.7,41.5,2024-09-14T15:31:43.751Z,2024-09-14T15:57:59Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5209540249,141,38.9,5209540245,56,Back,5209540247,140,12.0,5209540251,212,6.8,5209540255,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720097889,401,13,1,29,35,a9vw7ikerpr4cuweeeka5aneg,1,79.1,73.7,2024-09-14T15:31:44.101Z,2024-09-14T15:58:34Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5209805653,18,,5209805811,20,,5209806205,103,63.9,5209806207,215,,5209806209,458,,5209805651,22,,5209806211,230,98.1,5209806203,102,50.6,5209805655,56,Center,5209806201,74,,5209806213,231,52.3,,,,,,,,,,,,,,,,,,,,,,,
2720049367,256,5,1,29,36,a9vw7ikerpr4cuweeeka5aneg,0,100.7,65.4,2024-09-14T15:31:45.741Z,2024-09-14T17:01:58Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5209804131,233,279,5209540591,346,,5209540589,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720049071,279,5,1,29,36,dbl7ir1qugqz8nvp1vzn8im50,1,-0.7000000000000001,34.6,2024-09-14T15:31:45.741Z,2024-09-14T17:01:58Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5209804109,233,256,5209539155,56,Back,5209539157,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720049327,255,43,1,29,53,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-09-14T15:32:02.750Z,2024-09-14T15:32:20Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5209540391,18,0,5209540399,252,0,5209540389,22,0,5209540393,56,Center,5209543293,144,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720050037,282,1,1,30,4,dbl7ir1qugqz8nvp1vzn8im50,1,4.7,40.9,2024-09-14T15:32:13.398Z,2024-09-14T15:32:27Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5209544323,213,1.57,5209544319,141,50.3,5209544327,237,,5209544313,124,,5209544315,56,Back,5209544321,212,6.4,5209544317,140,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720050137,283,1,1,30,17,dbl7ir1qugqz8nvp1vzn8im50,0,4.7,51.2,2024-09-14T15:32:26.848Z,2024-09-14T15:55:05Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5209544889,157,,5209544901,212,66.6,5209544899,141,68.2,5209544903,213,0.17,5209544897,140,67.2,5209544905,1,,5209544895,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720050217,257,1,1,30,20,a9vw7ikerpr4cuweeeka5aneg,1,33.5,34.9,2024-09-14T15:32:29.645Z,2024-09-14T15:32:33Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5209545347,213,0.82,5209545339,56,Center,5209545343,141,63.3,5209545341,140,50.5,5209545337,3,,5209545345,212,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720050375,259,1,1,30,25,a9vw7ikerpr4cuweeeka5aneg,1,49.0,61.2,2024-09-14T15:32:34.844Z,2024-09-14T15:32:37Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5209546241,56,Back,5209546245,140,39.4,5209546249,141,88.8,5209546251,212,21.3,5209546253,213,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720050483,260,1,1,30,27,a9vw7ikerpr4cuweeeka5aneg,1,39.2,87.2,2024-09-14T15:32:37.036Z,2024-09-14T15:32:40Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5209546821,141,75.3,5209546817,56,Back,5209546825,213,4.50,5209546823,212,8.3,5209546819,140,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720050625,261,1,1,30,31,a9vw7ikerpr4cuweeeka5aneg,1,45.1,54.9,2024-09-14T15:32:40.709Z,2024-09-14T15:32:45Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5209547541,213,4.33,5209547535,141,19.4,5209547529,56,Back,5209547539,212,26.0,5209547533,140,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720050643,262,1,1,30,35,a9vw7ikerpr4cuweeeka5aneg,0,38.6,19.6,2024-09-14T15:32:44.966Z,2024-09-14T15:32:47Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5209547631,212,6.3,5209547629,141,26.3,5209547909,236,,5209547915,286,,5209547625,56,Back,5209547633,213,0.80,5209547911,233,284,5209547627,140,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720050683,284,74,1,30,35,dbl7ir1qugqz8nvp1vzn8im50,1,53.9,68.2,2024-09-14T15:32:44.967Z,2024-09-14T16:52:47Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5209547815,285,,5209547813,56,Center,5209547967,233,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720051009,263,1,1,30,42,a9vw7ikerpr4cuweeeka5aneg,1,18.9,22.3,2024-09-14T15:32:52.084Z,2024-09-14T15:32:56Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5209549619,56,Back,5209549623,140,28.8,5209549633,213,5.96,5209549631,212,11.0,5209549627,141,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720051117,264,1,1,30,47,a9vw7ikerpr4cuweeeka5aneg,0,31.7,20.0,2024-09-14T15:32:56.373Z,2024-09-14T15:32:59Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5209550227,212,63.1,5209550219,196,,5209550233,1,,5209550223,140,69.3,5209550225,141,92.4,5209550217,155,,5209550229,213,0.89,5209550221,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720051191,285,1,1,30,50,dbl7ir1qugqz8nvp1vzn8im50,1,29.0,10.1,2024-09-14T15:32:59.801Z,2024-09-14T15:33:01Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5209550719,141,18.5,5209550723,212,16.4,5209550727,213,0.36,5209550709,3,,5209550713,56,Back,5209550717,140,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720051261,287,1,1,30,52,dbl7ir1qugqz8nvp1vzn8im50,1,41.9,20.0,2024-09-14T15:33:02.080Z,2024-09-14T15:33:03Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5209551117,56,Back,5209551121,141,37.9,5209551125,213,1.64,5209551119,140,41.1,5209551123,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720051613,288,1,1,30,54,dbl7ir1qugqz8nvp1vzn8im50,1,41.2,37.7,2024-09-14T15:33:03.704Z,2024-09-14T15:33:14Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5209553075,140,57.4,5209553071,155,,5209553073,56,Right,5209553079,212,27.7,5209553081,213,5.37,5209553077,141,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720051619,289,3,1,30,58,dbl7ir1qugqz8nvp1vzn8im50,1,78.8,22.4,2024-09-14T15:33:07.101Z,2024-09-14T15:54:17Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5209553133,56,Center,5209774161,233,400,5209773139,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720092095,400,45,1,30,58,a9vw7ikerpr4cuweeeka5aneg,0,21.2,77.6,2024-09-14T15:33:07.101Z,2024-09-14T15:54:17Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5209774207,233,289,5209774075,285,,5209774073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720056291,297,1,1,30,59,dbl7ir1qugqz8nvp1vzn8im50,0,97.0,23.4,2024-09-14T15:33:09.081Z,2024-09-14T15:54:19Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5209578607,2,,5209578643,213,1.92,5209578619,56,Center,5209578647,1,,5209578635,212,32.9,5209578625,140,86.2,5209578631,141,68.8,5209578615,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720092967,394,1,1,31,3,dbl7ir1qugqz8nvp1vzn8im50,1,79.9,82.4,2024-09-14T15:33:12.101Z,2024-09-14T15:54:13Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5209778853,212,12.3,5209778855,213,3.56,5209778849,141,75.1,5209778843,56,Center,5209778845,140,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720051629,290,79,1,31,5,dbl7ir1qugqz8nvp1vzn8im50,0,0.0,0.0,2024-09-14T15:33:14.968Z,2024-09-14T15:33:15Z,,,,,5209553215,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720051709,265,79,1,31,8,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-09-14T15:33:17.316Z,2024-09-14T15:33:17Z,,,,,5209553641,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720051839,291,1,1,31,12,dbl7ir1qugqz8nvp1vzn8im50,1,73.4,87.7,2024-09-14T15:33:21.687Z,2024-09-14T15:33:22Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5209554327,212,17.4,5209554325,141,83.5,5209554323,140,89.7,5209554321,56,Left,5209554329,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720051951,292,1,1,31,13,dbl7ir1qugqz8nvp1vzn8im50,1,89.7,83.5,2024-09-14T15:33:22.543Z,2024-09-14T15:54:41Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5209554941,212,7.2,5209554937,140,86.6,5209554943,213,2.04,5209554939,141,92.9,5209554935,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720051971,293,4,1,31,17,dbl7ir1qugqz8nvp1vzn8im50,1,80.2,86.1,2024-09-14T15:33:26.537Z,2024-09-14T16:58:38Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5209555171,152,,5209555179,265,,5209555159,56,Left,5209555185,286,,5209555539,233,266,5209555153,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720052009,266,4,1,31,17,a9vw7ikerpr4cuweeeka5aneg,0,19.8,13.9,2024-09-14T15:33:26.538Z,2024-09-14T16:58:38Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5209555437,265,,5209555619,233,293,5209555435,152,,5209555433,56,Back,5209555431,13,,5209555439,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720052993,267,79,1,31,45,a9vw7ikerpr4cuweeeka5aneg,0,0.0,0.0,2024-09-14T15:33:54.820Z,2024-09-14T15:33:55Z,,,,,5209560505,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720053325,294,79,1,31,56,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-09-14T15:34:05.624Z,2024-09-14T15:34:05Z,,,,,5209562207,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720053607,295,1,1,32,5,dbl7ir1qugqz8nvp1vzn8im50,0,81.7,90.6,2024-09-14T15:34:14.671Z,2024-09-14T15:34:16Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5209563869,212,26.7,5209563873,213,5.09,5209563861,152,,5209563855,2,,5209563857,5,,5209563859,155,,5209563863,56,Center,5209563865,140,91.0,5209563867,141,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720053717,268,12,1,32,7,a9vw7ikerpr4cuweeeka5aneg,1,12.0,50.4,2024-09-14T15:34:16.988Z,2024-09-14T15:34:20Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5209564507,56,Back,5209564513,212,5.9,5209564511,141,43.0,5209564515,213,5.26,5209564509,140,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720053753,269,3,1,32,10,a9vw7ikerpr4cuweeeka5aneg,1,14.2,30.8,2024-09-14T15:34:20.072Z,2024-09-14T16:52:37Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5209564841,233,296,5209564707,285,,5209564703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720053703,296,45,1,32,10,dbl7ir1qugqz8nvp1vzn8im50,0,85.8,69.2,2024-09-14T15:34:20.072Z,2024-09-14T16:52:38Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5209564449,56,Center,5209564451,286,,5209564863,233,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720054015,271,1,1,32,15,a9vw7ikerpr4cuweeeka5aneg,1,17.7,12.8,2024-09-14T15:34:24.516Z,2024-09-14T15:34:29Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5209566117,141,67.5,5209566113,140,7.6,5209566109,56,Back,5209566123,213,1.85,5209566105,155,,5209566119,212,38.7,5209566125,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
