id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2709243921,235,8,1,25,14,a9vw7ikerpr4cuweeeka5aneg,1,66.6,9.4,2024-08-16T17:25:51.210Z,2024-08-16T17:25:51Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5150167817,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243931,207,61,1,25,15,b8oqgvx1ijeyn6y1cn6929ix4,0,27.0,90.5,2024-08-16T17:25:51.973Z,2024-08-16T17:26:37Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5150167853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243933,236,1,1,25,15,a9vw7ikerpr4cuweeeka5aneg,0,67.9,8.6,2024-08-16T17:25:52.250Z,2024-08-16T17:25:54Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5150167855,56,Right,5150167897,286,,5150167863,213,0.31,5150167893,233,208,5150167861,212,6.6,5150167859,141,11.6,5150167857,140,73.9,5150167891,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243939,208,74,1,25,15,b8oqgvx1ijeyn6y1cn6929ix4,1,24.7,93.5,2024-08-16T17:25:52.251Z,2024-08-16T19:02:42Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5150167885,56,Back,5150167903,233,236,5150167887,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243945,209,5,1,25,17,b8oqgvx1ijeyn6y1cn6929ix4,0,27.9,101.4,2024-08-16T17:25:53.923Z,2024-08-16T19:02:59Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5150168215,233,237,5150167931,56,Back,5150167933,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709243987,237,5,1,25,17,a9vw7ikerpr4cuweeeka5aneg,1,72.1,-1.4,2024-08-16T17:25:53.923Z,2024-08-16T19:02:59Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5150168167,347,,5150168165,56,Right,5150168211,233,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244141,238,1,1,25,39,a9vw7ikerpr4cuweeeka5aneg,0,73.8,0.0,2024-08-16T17:26:15.658Z,2024-08-16T17:26:20Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5150169189,56,Center,5150169187,107,,5150169193,141,41.8,5150169199,1,,5150169197,213,1.07,5150169191,140,88.9,5150169195,212,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244135,210,44,1,25,42,b8oqgvx1ijeyn6y1cn6929ix4,1,11.8,59.2,2024-08-16T17:26:19.068Z,2024-08-16T19:08:20Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5150169155,285,,5150169153,56,Back,5150169297,233,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244149,239,44,1,25,42,a9vw7ikerpr4cuweeeka5aneg,0,88.2,40.8,2024-08-16T17:26:19.069Z,2024-08-16T19:08:20Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5150169243,56,Center,5150169321,233,210,5150169245,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244137,211,12,1,25,42,b8oqgvx1ijeyn6y1cn6929ix4,1,13.0,60.8,2024-08-16T17:26:19.348Z,2024-08-16T17:26:23Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5150169229,15,,5150169171,212,31.7,5150169165,56,Back,5150169173,213,4.78,5150169169,141,14.3,5150169167,140,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244189,212,1,1,25,47,b8oqgvx1ijeyn6y1cn6929ix4,0,15.1,14.3,2024-08-16T17:26:23.748Z,2024-08-16T17:26:26Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5150169477,1,,5150169473,212,60.2,5150169465,157,,5150169471,141,30.1,5150169467,56,Center,5150169469,140,71.5,5150169475,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244221,240,1,1,25,51,a9vw7ikerpr4cuweeeka5aneg,1,28.2,69.9,2024-08-16T17:26:28.193Z,2024-08-16T17:26:30Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5150169629,56,Back,5150169633,141,81.2,5150169637,213,0.72,5150169631,140,36.6,5150169635,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244259,241,1,1,25,53,a9vw7ikerpr4cuweeeka5aneg,1,36.6,81.2,2024-08-16T17:26:30.161Z,2024-08-16T17:26:34Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5150169853,140,45.0,5150169857,212,14.5,5150169859,213,5.36,5150169851,56,Back,5150169855,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244313,242,1,1,25,57,a9vw7ikerpr4cuweeeka5aneg,1,50.7,62.0,2024-08-16T17:26:34.016Z,2024-08-16T17:26:41Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5150170201,213,4.50,5150170195,140,45.0,5150170193,56,Back,5150170197,141,21.8,5150170199,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244311,213,83,1,26,4,b8oqgvx1ijeyn6y1cn6929ix4,0,40.9,82.9,2024-08-16T17:26:41.564Z,2024-08-16T17:26:43Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5150170275,399,5lu7bn7uec3zjqpoi1x81gbu1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244323,243,1,1,26,5,a9vw7ikerpr4cuweeeka5aneg,1,58.1,20.8,2024-08-16T17:26:41.689Z,2024-08-16T17:26:43Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5150170255,213,4.79,5150170247,56,Right,5150170249,140,58.9,5150170251,141,5.5,5150170253,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244325,244,1,1,26,6,a9vw7ikerpr4cuweeeka5aneg,1,58.9,5.5,2024-08-16T17:26:42.965Z,2024-08-16T17:26:46Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5150170263,56,Right,5150170269,212,10.0,5150170267,141,4.0,5150170271,213,6.18,5150170265,140,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244339,245,3,1,26,9,a9vw7ikerpr4cuweeeka5aneg,0,67.3,4.1,2024-08-16T17:26:45.840Z,2024-08-16T17:26:47Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5150170351,286,,5150170423,211,,5150170349,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244433,214,5,1,26,12,b8oqgvx1ijeyn6y1cn6929ix4,1,32.8,101.4,2024-08-16T17:26:48.603Z,2024-08-16T17:54:19Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5150170831,347,,5150170845,233,246,5150170829,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244367,246,5,1,26,12,a9vw7ikerpr4cuweeeka5aneg,0,67.2,-1.4,2024-08-16T17:26:48.603Z,2024-08-16T19:02:59Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5150170481,56,Right,5150170483,347,,5150170903,233,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244507,215,1,1,26,17,b8oqgvx1ijeyn6y1cn6929ix4,1,29.4,100.0,2024-08-16T17:26:54.251Z,2024-08-16T17:27:02Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5150171219,56,Back,5150171225,212,16.1,5150171217,107,,5150171221,140,43.1,5150171227,213,5.82,5150171223,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244511,216,61,1,26,23,b8oqgvx1ijeyn6y1cn6929ix4,0,43.4,88.9,2024-08-16T17:26:59.995Z,2024-08-16T17:59:23Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5150171239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244531,248,1,1,26,24,a9vw7ikerpr4cuweeeka5aneg,0,55.4,18.5,2024-08-16T17:27:01.576Z,2024-08-16T17:59:41Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5150171335,213,6.05,5150171331,141,14.9,5150171327,56,Right,5150171333,212,10.8,5150171329,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709256811,396,43,1,26,27,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-08-16T17:27:03.589Z,2024-08-16T17:55:23Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5150241177,56,Back,5150241237,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244523,217,8,1,26,27,b8oqgvx1ijeyn6y1cn6929ix4,1,36.9,93.5,2024-08-16T17:27:04.028Z,2024-08-16T17:27:04Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5150171295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244557,250,1,1,26,28,a9vw7ikerpr4cuweeeka5aneg,1,65.4,14.9,2024-08-16T17:27:04.593Z,2024-08-16T17:27:08Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5150171467,141,5.3,5150171469,212,7.4,5150171463,56,Right,5150171465,140,62.1,5150171471,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244563,251,1,1,26,31,a9vw7ikerpr4cuweeeka5aneg,0,81.0,6.5,2024-08-16T17:27:07.945Z,2024-08-16T17:27:08Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5150171525,140,86.8,5150171523,56,Right,5150171529,212,10.3,5150171527,141,18.7,5150171521,155,,5150171531,213,0.94,5150171519,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244623,218,12,1,26,39,b8oqgvx1ijeyn6y1cn6929ix4,1,14.1,66.0,2024-08-16T17:27:15.955Z,2024-08-16T17:59:50Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5150171905,213,6.27,5150171897,56,Back,5150171899,140,27.3,5150171901,141,65.7,5150171903,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244629,219,1,1,26,40,b8oqgvx1ijeyn6y1cn6929ix4,0,26.6,72.2,2024-08-16T17:27:16.687Z,2024-08-16T18:00:10Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5150241779,140,33.2,5150241777,56,Back,5150241783,212,6.9,5150241785,213,6.24,5150241781,141,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244633,252,1,1,26,40,a9vw7ikerpr4cuweeeka5aneg,1,63.5,28.4,2024-08-16T17:27:17.377Z,2024-08-16T19:12:59Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5150171943,1,,5150171941,213,1.41,5150171933,56,Left,5150171939,212,35.6,5150171937,141,80.1,5150171935,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244657,253,1,1,26,43,a9vw7ikerpr4cuweeeka5aneg,1,72.9,81.2,2024-08-16T17:27:20.409Z,2024-08-16T17:27:22Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5150172081,141,92.1,5150172083,212,9.7,5150172085,213,0.87,5150172077,56,Left,5150172079,140,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244675,254,1,1,26,45,a9vw7ikerpr4cuweeeka5aneg,1,81.3,92.9,2024-08-16T17:27:21.864Z,2024-08-16T17:27:26Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5150172231,212,21.6,5150172225,56,Left,5150172233,213,3.26,5150172227,140,60.9,5150172229,141,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244683,255,1,1,26,49,a9vw7ikerpr4cuweeeka5aneg,1,60.9,89.0,2024-08-16T17:27:26.280Z,2024-08-16T17:27:27Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5150172305,141,74.3,5150172301,56,Center,5150172307,212,10.4,5150172309,213,4.42,5150172303,140,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244725,256,1,1,26,50,a9vw7ikerpr4cuweeeka5aneg,1,58.0,74.3,2024-08-16T17:27:27.280Z,2024-08-16T17:27:33Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5150172535,140,66.5,5150172537,141,75.2,5150172539,212,8.9,5150172533,56,Center,5150172541,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244739,257,1,1,26,56,a9vw7ikerpr4cuweeeka5aneg,1,68.6,75.9,2024-08-16T17:27:33.152Z,2024-08-16T17:27:34Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5150172615,140,77.8,5150172613,56,Left,5150172621,213,0.50,5150172617,141,83.6,5150172619,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244753,258,61,1,26,57,a9vw7ikerpr4cuweeeka5aneg,0,82.3,85.8,2024-08-16T17:27:34.208Z,2024-08-16T17:27:34Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5150172683,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244763,221,1,1,26,59,b8oqgvx1ijeyn6y1cn6929ix4,0,6.0,9.5,2024-08-16T17:27:36.012Z,2024-08-16T17:56:12Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5150172751,1,,5150172745,141,7.3,5150172743,140,11.2,5150172747,212,5.7,5150172749,213,6.02,5150172741,56,Back,5150172739,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244771,259,61,1,27,0,a9vw7ikerpr4cuweeeka5aneg,1,90.6,90.0,2024-08-16T17:27:36.943Z,2024-08-16T17:27:37Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5150172781,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244797,260,1,1,27,4,a9vw7ikerpr4cuweeeka5aneg,0,73.9,91.8,2024-08-16T17:27:41.216Z,2024-08-16T17:27:41Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5150172939,213,6.20,5150172929,56,Left,5150172933,141,91.5,5150172935,212,2.3,5150172931,140,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244841,261,1,1,27,7,a9vw7ikerpr4cuweeeka5aneg,1,66.5,91.4,2024-08-16T17:27:44.265Z,2024-08-16T17:27:45Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5150173185,213,3.50,5150173177,56,Left,5150173179,140,57.8,5150173181,141,86.4,5150173183,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244871,262,1,1,27,9,a9vw7ikerpr4cuweeeka5aneg,1,55.8,84.8,2024-08-16T17:27:45.792Z,2024-08-16T17:27:49Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5150173331,213,0.48,5150173323,56,Left,5150173329,212,12.1,5150173327,141,93.0,5150173325,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244885,263,1,1,27,12,a9vw7ikerpr4cuweeeka5aneg,0,66.0,92.9,2024-08-16T17:27:48.848Z,2024-08-16T17:27:50Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5150173415,141,50.9,5150173411,140,88.2,5150173423,213,5.40,5150173401,2,,5150173427,1,,5150173403,155,,5150173407,56,Center,5150173419,212,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709244937,222,12,1,27,15,b8oqgvx1ijeyn6y1cn6929ix4,1,11.9,52.8,2024-08-16T17:27:52.115Z,2024-08-16T17:27:56Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5150173689,141,63.7,5150173693,213,2.05,5150173687,140,8.2,5150173685,56,Back,5150173691,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709245037,224,1,1,27,30,b8oqgvx1ijeyn6y1cn6929ix4,1,11.2,52.1,2024-08-16T17:28:07.051Z,2024-08-16T17:28:13Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5150174207,123,,5150174209,56,Back,5150174217,213,6.25,5150174213,141,51.9,5150174211,140,15.5,5150174215,212,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709245085,225,1,1,27,36,b8oqgvx1ijeyn6y1cn6929ix4,1,18.4,49.6,2024-08-16T17:28:12.891Z,2024-08-16T17:28:15Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5150174509,56,Back,5150174517,213,6.18,5150174513,141,47.2,5150174515,212,16.3,5150174511,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709245113,226,1,1,27,38,b8oqgvx1ijeyn6y1cn6929ix4,1,33.8,47.2,2024-08-16T17:28:15.226Z,2024-08-16T17:28:19Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5150174653,212,9.9,5150174651,141,50.7,5150174649,140,24.6,5150174647,56,Back,5150174655,213,2.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709245133,227,1,1,27,42,b8oqgvx1ijeyn6y1cn6929ix4,1,24.8,51.6,2024-08-16T17:28:19.275Z,2024-08-16T17:28:21Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5150174739,212,13.3,5150174737,141,32.4,5150174741,213,4.89,5150174733,56,Back,5150174735,140,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709245205,228,1,1,27,45,b8oqgvx1ijeyn6y1cn6929ix4,1,27.2,28.2,2024-08-16T17:28:21.618Z,2024-08-16T17:28:29Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5150175135,56,Back,5150175143,213,5.42,5150175141,212,21.4,5150175139,141,4.4,5150175137,140,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709245217,229,1,1,27,52,b8oqgvx1ijeyn6y1cn6929ix4,0,62.5,3.7,2024-08-16T17:28:29.338Z,2024-08-16T17:28:30Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5150175197,213,0.98,5150175189,56,Right,5150175193,141,16.8,5150175195,212,10.7,5150175191,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709245241,264,8,1,27,56,a9vw7ikerpr4cuweeeka5aneg,1,31.3,86.4,2024-08-16T17:28:33.585Z,2024-08-16T19:12:58Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5150175315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709245257,266,1,1,27,58,a9vw7ikerpr4cuweeeka5aneg,1,30.8,79.2,2024-08-16T17:28:35.424Z,2024-08-16T17:28:36Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5150175389,141,68.3,5150175393,213,4.71,5150175387,140,30.8,5150175385,56,Back,5150175391,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709245299,267,1,1,27,59,a9vw7ikerpr4cuweeeka5aneg,1,30.8,68.3,2024-08-16T17:28:36.176Z,2024-08-16T17:28:40Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5150175627,56,Back,5150175633,212,25.1,5150175629,140,46.5,5150175631,141,40.4,5150175635,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709245307,268,1,1,28,3,a9vw7ikerpr4cuweeeka5aneg,1,52.0,24.2,2024-08-16T17:28:40.028Z,2024-08-16T18:01:41Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5150250291,56,Back,5150250295,141,39.5,5150250301,213,2.82,5150250293,140,21.8,5150250305,1,,5150250297,212,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709245319,269,1,1,28,5,a9vw7ikerpr4cuweeeka5aneg,1,27.9,36.6,2024-08-16T17:28:41.992Z,2024-08-16T18:01:53Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5150251177,141,54.6,5150251179,212,12.3,5150251173,56,Back,5150251175,140,28.8,5150251181,213,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709245327,271,1,1,28,5,a9vw7ikerpr4cuweeeka5aneg,1,35.3,68.1,2024-08-16T17:28:42.392Z,2024-08-16T18:02:19Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5150253111,140,44.2,5150253115,212,13.4,5150253113,141,82.2,5150253117,213,0.80,5150253109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709245353,272,1,1,28,7,a9vw7ikerpr4cuweeeka5aneg,1,45.5,91.2,2024-08-16T17:28:44.400Z,2024-08-16T17:28:46Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5150175861,141,76.2,5150175859,140,43.7,5150175865,213,4.53,5150175857,56,Back,5150175863,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709245379,273,1,1,28,10,a9vw7ikerpr4cuweeeka5aneg,1,44.2,73.4,2024-08-16T17:28:46.712Z,2024-08-16T17:28:50Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5150176029,141,27.8,5150176033,213,4.99,5150176027,140,52.6,5150176025,56,Center,5150176031,212,32.2,5150176035,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709245427,274,1,1,28,13,a9vw7ikerpr4cuweeeka5aneg,1,53.7,27.5,2024-08-16T17:28:50.224Z,2024-08-16T17:28:55Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5150176271,56,Right,5150176279,213,5.37,5150176277,212,19.3,5150176273,140,64.9,5150176275,141,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709245435,275,1,1,28,18,a9vw7ikerpr4cuweeeka5aneg,1,64.9,5.0,2024-08-16T17:28:55.344Z,2024-08-16T17:28:57Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5150176323,141,20.6,5150176327,213,2.31,5150176321,140,55.6,5150176325,212,14.4,5150176319,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709245473,276,1,1,28,20,a9vw7ikerpr4cuweeeka5aneg,1,55.6,20.6,2024-08-16T17:28:56.928Z,2024-08-16T19:12:53Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5150176567,213,2.07,5150176563,141,52.2,5150176559,140,44.5,5150176555,56,Back,5150176565,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709245491,277,1,1,28,24,a9vw7ikerpr4cuweeeka5aneg,1,51.0,47.0,2024-08-16T17:29:00.920Z,2024-08-16T17:29:03Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5150176699,140,57.3,5150176705,213,0.83,5150176697,56,Center,5150176701,141,57.6,5150176703,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709245499,278,1,1,28,26,a9vw7ikerpr4cuweeeka5aneg,1,57.3,57.6,2024-08-16T17:29:03.472Z,2024-08-16T17:29:04Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5150176763,212,6.9,5150176757,56,Center,5150176759,140,51.3,5150176765,213,3.58,5150176761,141,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709245507,279,1,1,28,27,a9vw7ikerpr4cuweeeka5aneg,1,51.3,53.3,2024-08-16T17:29:04.432Z,2024-08-16T17:29:05Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5150176801,141,25.1,5150176803,212,19.7,5150176805,213,4.95,5150176799,140,55.7,5150176797,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709245511,280,1,1,28,29,a9vw7ikerpr4cuweeeka5aneg,1,55.7,25.1,2024-08-16T17:29:05.776Z,2024-08-16T17:29:06Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5150176831,140,56.8,5150176835,212,6.8,5150176833,141,35.0,5150176829,56,Center,5150176837,213,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709245573,281,1,1,28,30,a9vw7ikerpr4cuweeeka5aneg,1,56.8,35.0,2024-08-16T17:29:06.632Z,2024-08-16T17:29:12Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5150177213,213,5.66,5150177209,141,22.0,5150177207,140,68.6,5150177211,212,15.2,5150177205,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709245575,282,61,1,28,31,a9vw7ikerpr4cuweeeka5aneg,0,68.6,22.0,2024-08-16T17:29:07.688Z,2024-08-16T18:03:29Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5150177219,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709245561,231,1,1,28,33,b8oqgvx1ijeyn6y1cn6929ix4,1,34.4,90.5,2024-08-16T17:29:09.969Z,2024-08-16T17:29:11Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5150177141,212,9.5,5150177127,56,Back,5150177131,140,38.2,5150177135,141,77.8,5150177149,213,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
