id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2711322487,168,1,1,16,15,ajtb177oqwawkdwbqhldmq6mx,1,36.1,53.4,2024-08-20T16:46:56.387Z,2024-08-20T16:47:00Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5161653691,212,13.8,5161653693,213,1.21,5161653689,141,72.4,5161653687,140,40.8,5161653685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322489,169,1,1,16,16,ajtb177oqwawkdwbqhldmq6mx,0,45.1,72.1,2024-08-20T16:46:56.772Z,2024-08-20T17:22:20Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5161653707,212,22.5,5161653701,56,Left,5161653705,141,79.4,5161653703,140,66.0,5161653709,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322491,129,8,1,16,17,8cfkisxf1fkxdqtt6tx1tup48,1,33.0,21.0,2024-08-20T16:46:58.110Z,2024-08-20T17:22:24Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5161653717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322485,128,43,1,16,18,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-08-20T16:46:59.490Z,2024-08-20T17:22:55Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5161673831,144,61,5161653683,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322501,131,1,1,16,25,8cfkisxf1fkxdqtt6tx1tup48,0,19.3,14.1,2024-08-20T16:47:06.046Z,2024-08-20T16:47:06Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5161653765,213,0.08,5161653761,141,17.0,5161653763,212,25.9,5161653757,56,Back,5161653759,140,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322503,170,1,1,16,27,ajtb177oqwawkdwbqhldmq6mx,0,54.9,84.2,2024-08-20T16:47:07.844Z,2024-08-20T19:14:30Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5161653791,1,,5161653789,213,5.80,5161653787,212,49.3,5161653783,140,96.5,5161653781,56,Center,5161653785,141,50.7,5161653779,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322511,132,43,1,16,29,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-08-20T16:47:10.102Z,2024-08-20T16:47:24Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5161653803,56,Back,5161653895,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322519,134,1,1,16,33,8cfkisxf1fkxdqtt6tx1tup48,1,7.3,50.3,2024-08-20T16:47:13.768Z,2024-08-20T16:47:16Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5161653825,56,Back,5161653823,123,,5161653833,213,5.23,5161653831,212,15.8,5161653827,140,14.7,5161653829,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322523,135,1,1,16,35,8cfkisxf1fkxdqtt6tx1tup48,1,14.7,30.1,2024-08-20T16:47:16.359Z,2024-08-20T16:47:17Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5161653849,141,27.0,5161653845,56,Back,5161653853,213,6.15,5161653847,140,29.2,5161653851,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322525,136,1,1,16,36,8cfkisxf1fkxdqtt6tx1tup48,1,29.2,27.0,2024-08-20T16:47:17.031Z,2024-08-20T16:47:19Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5161653875,56,Back,5161653877,140,12.4,5161653879,141,32.2,5161653881,212,18.0,5161653883,213,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322529,137,1,1,16,38,8cfkisxf1fkxdqtt6tx1tup48,1,20.8,40.0,2024-08-20T16:47:18.854Z,2024-08-20T16:47:25Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5161653899,56,Back,5161653903,141,68.8,5161653901,140,17.9,5161653905,212,19.8,5161653907,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322531,138,1,1,16,44,8cfkisxf1fkxdqtt6tx1tup48,1,21.4,66.7,2024-08-20T16:47:25.198Z,2024-08-20T16:47:30Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5161653927,213,4.00,5161653923,141,52.4,5161653921,140,13.4,5161653925,212,12.8,5161653919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322535,139,1,1,16,52,8cfkisxf1fkxdqtt6tx1tup48,1,12.4,58.7,2024-08-20T16:47:33.005Z,2024-08-20T16:47:35Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5161653959,212,34.6,5161653953,56,Back,5161653955,140,44.9,5161653963,1,,5161653957,141,50.4,5161653961,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322533,171,83,1,16,54,ajtb177oqwawkdwbqhldmq6mx,0,59.8,49.1,2024-08-20T16:47:35.076Z,2024-08-20T16:47:38Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5161653997,399,3mcj3wypzq3lno1ehc0vif1sl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322545,140,1,1,16,54,8cfkisxf1fkxdqtt6tx1tup48,1,44.9,50.4,2024-08-20T16:47:35.110Z,2024-08-20T16:47:37Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5161653987,140,45.0,5161653985,56,Back,5161653993,213,4.73,5161653991,212,7.3,5161653989,141,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322547,141,1,1,16,57,8cfkisxf1fkxdqtt6tx1tup48,1,44.8,36.6,2024-08-20T16:47:38.062Z,2024-08-20T16:47:43Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5161654035,56,Right,5161654037,140,62.5,5161654039,141,9.7,5161654043,213,5.51,5161654041,212,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322549,142,1,1,17,2,8cfkisxf1fkxdqtt6tx1tup48,0,63.8,7.4,2024-08-20T16:47:43.494Z,2024-08-20T16:47:45Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5161654053,140,91.4,5161654047,2,,5161654051,56,Center,5161654055,141,43.4,5161654057,212,37.9,5161654061,1,,5161654059,213,0.70,5161654049,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322561,172,12,1,17,5,ajtb177oqwawkdwbqhldmq6mx,1,6.9,57.0,2024-08-20T16:47:45.898Z,2024-08-20T16:47:56Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5161654143,56,Back,5161654149,212,21.5,5161654145,140,20.3,5161654147,141,80.9,5161654151,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322551,143,61,1,17,9,8cfkisxf1fkxdqtt6tx1tup48,1,73.2,15.5,2024-08-20T16:47:49.606Z,2024-08-20T16:49:01Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5161654077,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322555,144,1,1,17,9,8cfkisxf1fkxdqtt6tx1tup48,1,68.4,25.9,2024-08-20T16:47:50.214Z,2024-08-20T19:12:57Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5161654097,212,9.3,5161654095,141,15.3,5161654091,56,Right,5161654093,140,74.0,5161654099,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322557,145,1,1,17,13,8cfkisxf1fkxdqtt6tx1tup48,1,74.0,15.3,2024-08-20T16:47:53.878Z,2024-08-20T17:24:47Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,1.0,,5161654121,212,33.7,5161654119,141,56.9,5161654115,56,Center,5161654113,155,,5161654117,140,91.5,5161654123,213,0.99,5161654125,1,,5161654111,2,,5161674771,154,5161674769,210,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,
2711322559,146,15,1,17,14,8cfkisxf1fkxdqtt6tx1tup48,1,90.1,54.3,2024-08-20T16:47:55.158Z,2024-08-20T19:57:52Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,,5161674795,230,98.9,5161654129,22,,5161654131,17,,5161674711,20,,5161674787,328,,5161674783,102,52.9,5161674775,29,,5161654133,56,Center,5161674779,55,5161674803,233,5161674793,147,53.6,5161674789,100,5161674797,231,5161674785,103,19,5161674777,154,,5161674791,146,94.9,173,,51.1,5161674773,76,,5161674715,82,145,,,,
2711322563,173,10,1,17,14,ajtb177oqwawkdwbqhldmq6mx,1,5.1,46.4,2024-08-20T16:47:55.258Z,2024-08-20T19:59:56Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5161674807,233,146,5161654155,94,,5161654157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322565,147,1,1,17,17,8cfkisxf1fkxdqtt6tx1tup48,1,76.7,67.0,2024-08-20T16:47:57.935Z,2024-08-20T16:48:01Z,69h930ebovyl7rut5dz4r2iok,M. Khan,,,5161654181,212,22.8,5161654179,141,90.2,5161654183,213,2.38,5161654175,56,Left,5161654177,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322569,148,1,1,17,20,8cfkisxf1fkxdqtt6tx1tup48,1,61.0,90.2,2024-08-20T16:48:01.373Z,2024-08-20T16:48:04Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5161654203,1,,5161654201,213,3.48,5161654199,212,42.7,5161654197,141,69.4,5161654195,140,22.6,5161654193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322575,149,1,1,17,24,8cfkisxf1fkxdqtt6tx1tup48,1,22.5,69.1,2024-08-20T16:48:04.638Z,2024-08-20T16:48:06Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5161654233,212,24.9,5161654235,213,4.70,5161654231,141,32.5,5161654227,56,Back,5161654229,140,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322577,150,1,1,17,26,8cfkisxf1fkxdqtt6tx1tup48,1,22.0,32.4,2024-08-20T16:48:06.670Z,2024-08-20T16:48:09Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5161654275,212,19.2,5161654271,140,32.9,5161654273,141,9.8,5161654277,213,5.35,5161654269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322579,151,1,1,17,28,8cfkisxf1fkxdqtt6tx1tup48,1,32.9,9.8,2024-08-20T16:48:09.510Z,2024-08-20T16:48:12Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5161654287,56,Back,5161654289,140,31.4,5161654291,141,36.4,5161654295,213,1.66,5161654293,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322581,152,1,1,17,31,8cfkisxf1fkxdqtt6tx1tup48,0,31.4,36.4,2024-08-20T16:48:11.861Z,2024-08-20T16:48:12Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5161654305,141,27.3,5161654301,56,Center,5161654303,140,60.6,5161654309,213,6.08,5161654307,212,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322583,174,1,1,17,32,ajtb177oqwawkdwbqhldmq6mx,1,36.9,68.5,2024-08-20T16:48:13.481Z,2024-08-20T16:48:16Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5161654345,1,,5161654341,212,24.9,5161654343,213,0.01,5161654339,141,68.7,5161654337,140,60.6,5161654335,56,Center,5161654333,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322585,175,1,1,17,35,ajtb177oqwawkdwbqhldmq6mx,1,60.6,68.7,2024-08-20T16:48:15.978Z,2024-08-20T16:48:17Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5161654359,140,55.0,5161654363,212,5.9,5161654357,56,Center,5161654365,213,3.10,5161654361,141,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322589,177,1,1,17,36,ajtb177oqwawkdwbqhldmq6mx,1,55.0,69.1,2024-08-20T16:48:17.482Z,2024-08-20T16:48:22Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5161654429,140,65.6,5161654427,56,Left,5161654435,213,0.80,5161654431,141,85.9,5161654433,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322597,178,1,1,17,42,ajtb177oqwawkdwbqhldmq6mx,1,71.6,77.2,2024-08-20T16:48:22.578Z,2024-08-20T16:49:32Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,1.0,5161654541,212,22.9,5161654543,213,5.30,5161654727,210,16,5161654731,22,,5161654539,141,49.1,5161654537,140,83.6,5161654535,56,Center,5161654729,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322599,179,16,1,17,43,ajtb177oqwawkdwbqhldmq6mx,1,81.3,47.6,2024-08-20T16:48:24.314Z,2024-08-20T19:26:33Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5161654757,230,98.2,5161654619,374,2024-08-20 17:48:23.132,5161654741,76,,5161654753,103,12.0,5161654549,18,,5161654755,328,,5161654551,56,Center,5161654547,22,,5161654615,72,5161654759,231,5161654743,29,,5161654745,154,5161654623,375,5161654747,55,178,5161654751,102,54.0,,,,49.8,,17:42.609,,,,,,,,,,
2711322615,153,1,1,18,45,8cfkisxf1fkxdqtt6tx1tup48,1,50.4,50.0,2024-08-20T16:49:25.933Z,2024-08-20T16:49:30Z,69h930ebovyl7rut5dz4r2iok,M. Khan,,,5161654715,141,40.3,5161654711,56,Back,5161654719,213,3.39,5161654713,140,25.4,5161654721,279,G,5161654717,212,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322619,154,1,1,18,50,8cfkisxf1fkxdqtt6tx1tup48,1,22.7,36.1,2024-08-20T16:49:30.592Z,2024-08-20T16:49:34Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5161654765,157,,5161654767,56,Center,5161654769,140,70.8,5161654777,1,,5161654773,212,56.9,5161654771,141,74.7,5161654775,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322621,155,61,1,18,53,8cfkisxf1fkxdqtt6tx1tup48,0,72.4,79.0,2024-08-20T16:49:34.044Z,2024-08-20T16:49:34Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5161654781,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322625,181,3,1,19,2,ajtb177oqwawkdwbqhldmq6mx,0,38.7,3.2,2024-08-20T16:49:43.473Z,2024-08-20T16:49:51Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5161654881,233,156,5161654851,286,,5161654849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322631,156,7,1,19,2,8cfkisxf1fkxdqtt6tx1tup48,0,61.3,96.8,2024-08-20T16:49:43.474Z,2024-08-20T16:49:50Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5161654863,56,Left,5161654869,233,181,5161654873,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322627,182,61,1,19,4,ajtb177oqwawkdwbqhldmq6mx,1,43.4,3.4,2024-08-20T16:49:45.070Z,2024-08-20T16:49:45Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5161654855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322633,157,5,1,19,5,8cfkisxf1fkxdqtt6tx1tup48,1,57.8,101.8,2024-08-20T16:49:46.008Z,2024-08-20T18:27:31Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5161654885,347,,5161654883,56,Left,5161654903,233,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322629,183,5,1,19,5,ajtb177oqwawkdwbqhldmq6mx,0,42.2,-1.8,2024-08-20T16:49:46.008Z,2024-08-20T18:27:31Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5161654861,347,,5161654907,233,157,5161654859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322635,158,1,1,19,7,8cfkisxf1fkxdqtt6tx1tup48,1,60.5,100.0,2024-08-20T16:49:48.060Z,2024-08-20T16:49:51Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5161654899,1,,5161654887,107,,5161654891,140,24.5,5161654895,212,38.5,5161654893,141,90.8,5161654897,213,3.33,5161654889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322637,159,1,1,19,9,8cfkisxf1fkxdqtt6tx1tup48,1,24.5,90.8,2024-08-20T16:49:49.541Z,2024-08-20T16:49:52Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5161654919,56,Back,5161654921,140,18.1,5161654925,212,18.9,5161654923,141,64.8,5161654927,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322643,160,1,1,19,11,8cfkisxf1fkxdqtt6tx1tup48,1,18.8,64.3,2024-08-20T16:49:52.445Z,2024-08-20T16:49:56Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5161654949,56,Back,5161654953,141,45.2,5161654951,140,17.1,5161654955,212,13.1,5161654957,213,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322645,161,1,1,19,15,8cfkisxf1fkxdqtt6tx1tup48,1,17.1,44.3,2024-08-20T16:49:55.860Z,2024-08-20T16:49:58Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5161654979,56,Back,5161654981,140,34.7,5161654985,212,18.6,5161654983,141,46.7,5161654987,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323195,309,83,1,19,16,ajtb177oqwawkdwbqhldmq6mx,0,67.6,70.3,2024-08-20T16:49:57.479Z,2024-08-20T18:35:42Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5161787639,399,69h930ebovyl7rut5dz4r2iok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322647,162,1,1,19,17,8cfkisxf1fkxdqtt6tx1tup48,0,34.7,46.7,2024-08-20T16:49:58.220Z,2024-08-20T16:49:59Z,69h930ebovyl7rut5dz4r2iok,M. Khan,,,5161654991,56,Back,5161654995,141,11.4,5161654993,140,32.2,5161654999,213,4.60,5161654997,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711323281,322,8,1,19,20,ajtb177oqwawkdwbqhldmq6mx,1,78.8,90.8,2024-08-20T16:50:01.301Z,2024-08-20T17:01:18Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5161659725,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322651,185,1,1,19,22,ajtb177oqwawkdwbqhldmq6mx,1,74.0,80.5,2024-08-20T16:50:02.552Z,2024-08-20T16:50:04Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5161655013,212,8.0,5161655011,141,81.4,5161655015,213,3.07,5161655009,140,66.4,5161655007,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322653,186,1,1,19,23,ajtb177oqwawkdwbqhldmq6mx,1,66.5,81.7,2024-08-20T16:50:04.096Z,2024-08-20T16:50:06Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5161655033,213,0.53,5161655027,140,78.1,5161655031,212,14.2,5161655025,56,Left,5161655029,141,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322655,187,1,1,19,25,ajtb177oqwawkdwbqhldmq6mx,1,78.1,92.3,2024-08-20T16:50:06.328Z,2024-08-20T16:50:08Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5161655037,3,,5161655039,56,Left,5161655047,213,5.77,5161655045,212,18.3,5161655041,140,93.3,5161655043,141,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322657,188,1,1,19,27,ajtb177oqwawkdwbqhldmq6mx,1,93.4,79.1,2024-08-20T16:50:08.152Z,2024-08-20T16:50:09Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5161655057,212,7.8,5161655055,141,70.3,5161655051,56,Center,5161655053,140,88.6,5161655059,213,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322659,189,1,1,19,28,ajtb177oqwawkdwbqhldmq6mx,0,88.6,70.3,2024-08-20T16:50:08.904Z,2024-08-20T16:50:09Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5161655067,141,56.0,5161655071,213,5.16,5161655069,212,10.8,5161655063,56,Center,5161655065,140,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322661,163,12,1,19,29,8cfkisxf1fkxdqtt6tx1tup48,1,9.0,48.1,2024-08-20T16:50:10.244Z,2024-08-20T17:30:51Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5161655083,141,0.0,5161655085,212,53.7,5161655081,140,48.8,5161655079,56,Back,5161655087,213,5.61,5161655095,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322663,164,5,1,19,33,8cfkisxf1fkxdqtt6tx1tup48,0,40.6,-1.4,2024-08-20T16:50:13.982Z,2024-08-20T18:27:32Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5161655091,347,,5161655089,56,Back,5161655153,233,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322665,190,5,1,19,33,ajtb177oqwawkdwbqhldmq6mx,1,59.4,101.4,2024-08-20T16:50:13.982Z,2024-08-20T18:27:32Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5161655147,347,,5161655145,56,Left,5161655149,233,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322667,191,1,1,19,39,ajtb177oqwawkdwbqhldmq6mx,1,73.1,100.0,2024-08-20T16:50:19.761Z,2024-08-20T16:50:23Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5161655171,1,,5161655159,107,,5161655169,213,3.49,5161655167,212,25.3,5161655161,56,Left,5161655165,141,89.0,5161655163,140,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322669,192,1,1,19,42,ajtb177oqwawkdwbqhldmq6mx,1,50.4,89.0,2024-08-20T16:50:23.392Z,2024-08-20T16:50:24Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5161655183,212,11.3,5161655179,140,59.0,5161655181,141,79.0,5161655185,213,5.64,5161655177,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322671,193,1,1,19,43,ajtb177oqwawkdwbqhldmq6mx,1,59.0,79.0,2024-08-20T16:50:24.296Z,2024-08-20T16:50:25Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5161655197,213,0.48,5161655189,56,Left,5161655191,140,69.1,5161655195,212,12.0,5161655193,141,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322675,194,1,1,19,44,ajtb177oqwawkdwbqhldmq6mx,1,69.1,87.1,2024-08-20T16:50:25.408Z,2024-08-20T16:50:29Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5161655223,141,94.1,5161655219,56,Left,5161655221,140,55.4,5161655225,212,15.2,5161655227,213,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322679,195,1,1,19,48,ajtb177oqwawkdwbqhldmq6mx,1,60.1,91.4,2024-08-20T16:50:29.128Z,2024-08-20T16:50:32Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5161655259,212,28.5,5161655257,141,57.5,5161655261,213,4.08,5161655253,56,Back,5161655255,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322681,196,1,1,19,51,ajtb177oqwawkdwbqhldmq6mx,1,45.1,55.8,2024-08-20T16:50:31.848Z,2024-08-20T16:50:35Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5161655283,212,22.2,5161655279,140,51.0,5161655281,141,24.4,5161655285,213,4.99,5161655277,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322685,197,1,1,19,54,ajtb177oqwawkdwbqhldmq6mx,1,51.3,20.1,2024-08-20T16:50:35.031Z,2024-08-20T16:50:39Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5161655307,56,Right,5161655315,213,5.91,5161655311,141,10.1,5161655313,212,18.5,5161655309,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711322687,198,1,1,19,59,ajtb177oqwawkdwbqhldmq6mx,1,42.3,11.7,2024-08-20T16:50:39.608Z,2024-08-20T16:50:42Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5161655327,213,2.51,5161655323,141,30.9,5161655321,140,25.3,5161655325,212,22.1,5161655319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
