id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/15/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2787833883,237,1,1,28,0,a9vw7ikerpr4cuweeeka5aneg,1,58.6,13.7,2025-03-14T18:29:05.455Z,2025-03-14T18:29:08Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5579048897,212,15.1,5579048895,141,22.1,5579048899,213,2.75,5579048887,56,Back,5579048891,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787833899,238,1,1,28,3,a9vw7ikerpr4cuweeeka5aneg,1,53.3,18.3,2025-03-14T18:29:08.543Z,2025-03-14T18:29:10Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5579049003,212,13.0,5579048997,56,Right,5579048999,140,65.6,5579049001,141,19.8,5579049005,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787833911,239,1,1,28,5,a9vw7ikerpr4cuweeeka5aneg,1,65.6,19.8,2025-03-14T18:29:10.407Z,2025-03-14T18:29:12Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5579049071,141,27.9,5579049075,213,2.44,5579049073,212,8.5,5579049069,140,59.4,5579049067,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787833941,240,1,1,28,7,a9vw7ikerpr4cuweeeka5aneg,1,59.4,27.9,2025-03-14T18:29:12.312Z,2025-03-14T18:29:18Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5579049245,56,Left,5579049255,1,,5579049241,155,,5579049251,212,44.6,5579049247,140,75.9,5579049243,196,,5579049253,213,1.17,5579049249,141,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787833961,241,1,1,28,13,a9vw7ikerpr4cuweeeka5aneg,1,74.6,87.8,2025-03-14T18:29:18.086Z,2025-03-14T18:29:20Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5579049359,213,5.84,5579049355,141,73.6,5579049351,56,Center,5579049357,212,22.6,5579049353,140,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787833971,242,50,1,28,15,a9vw7ikerpr4cuweeeka5aneg,1,92.1,73.0,2025-03-14T18:29:20.006Z,2025-03-14T20:25:24Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5579049391,286,,5579049389,56,Center,5579049487,233,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787833981,240,7,1,28,15,f1h34qp5zbfl489q8vnkhiq9s,1,7.9,27.0,2025-03-14T18:29:20.007Z,2025-03-14T20:25:24Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5579049443,56,Back,5579049447,285,,5579049463,233,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787833999,242,3,1,28,18,f1h34qp5zbfl489q8vnkhiq9s,0,12.4,16.0,2025-03-14T18:29:23.583Z,2025-03-14T20:25:25Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5579049899,233,243,5579049529,285,,5579049525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834055,243,7,1,28,18,a9vw7ikerpr4cuweeeka5aneg,1,87.6,84.0,2025-03-14T18:29:23.584Z,2025-03-14T20:25:24Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5579049835,286,,5579049885,233,242,5579049833,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834089,245,1,1,28,24,a9vw7ikerpr4cuweeeka5aneg,1,88.6,89.6,2025-03-14T18:29:29.015Z,2025-03-14T18:29:33Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5579050009,212,6.3,5579050007,141,90.3,5579050003,140,82.6,5579050001,56,Left,5579050011,213,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834095,246,1,1,28,28,a9vw7ikerpr4cuweeeka5aneg,0,78.6,79.3,2025-03-14T18:29:33.736Z,2025-03-14T18:29:34Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5579050043,56,Center,5579050047,141,73.8,5579050051,213,5.58,5579050049,212,5.8,5579050045,140,82.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834099,243,61,1,28,29,f1h34qp5zbfl489q8vnkhiq9s,1,21.5,35.5,2025-03-14T18:29:34.775Z,2025-03-14T18:57:46Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5579050067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834117,247,50,1,28,31,a9vw7ikerpr4cuweeeka5aneg,1,88.0,72.6,2025-03-14T18:29:36.934Z,2025-03-14T20:25:25Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5579050143,56,Center,5579050145,286,,5579050271,233,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834127,244,7,1,28,31,f1h34qp5zbfl489q8vnkhiq9s,1,12.0,27.4,2025-03-14T18:29:36.935Z,2025-03-14T20:25:25Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5579050197,56,Back,5579050245,233,247,5579050199,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834147,245,12,1,28,34,f1h34qp5zbfl489q8vnkhiq9s,1,10.9,41.6,2025-03-14T18:29:39.343Z,2025-03-14T18:57:42Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5579050319,212,8.4,5579050315,140,15.5,5579050313,56,Back,5579050317,141,31.5,5579050321,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834159,246,12,1,28,35,f1h34qp5zbfl489q8vnkhiq9s,1,15.5,31.5,2025-03-14T18:29:40.623Z,2025-03-14T18:57:02Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5579050431,213,6.19,5579050429,212,35.8,5579050425,140,49.4,5579050427,141,26.4,5579050423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834163,247,4,1,28,40,f1h34qp5zbfl489q8vnkhiq9s,1,50.4,24.8,2025-03-14T18:29:45.007Z,2025-03-14T20:12:02Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5579050495,286,,5579050533,233,248,5579050491,56,Center,5579050487,13,,5579050489,295,,5579050493,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834169,248,4,1,28,40,a9vw7ikerpr4cuweeeka5aneg,0,49.6,75.2,2025-03-14T18:29:45.008Z,2025-03-14T20:12:03Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5579050537,233,247,5579050523,13,,5579050527,56,Back,5579050531,285,,5579050529,152,,5579050525,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834249,248,1,1,28,52,f1h34qp5zbfl489q8vnkhiq9s,1,57.7,30.0,2025-03-14T18:29:57.384Z,2025-03-14T18:29:58Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5579050953,189,,5579050929,141,11.7,5579050931,212,21.0,5579050927,140,41.6,5579050923,152,,5579050921,5,,5579050925,56,Back,5579050933,213,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834293,249,1,1,28,57,f1h34qp5zbfl489q8vnkhiq9s,1,39.4,16.5,2025-03-14T18:30:02.680Z,2025-03-14T18:30:04Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5579051187,141,66.0,5579051183,56,Back,5579051189,212,33.7,5579051193,1,,5579051191,213,1.55,5579051201,189,,5579051185,140,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834327,250,1,1,29,2,f1h34qp5zbfl489q8vnkhiq9s,1,58.1,75.3,2025-03-14T18:30:07.271Z,2025-03-14T18:30:12Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5579051359,140,41.2,5579051365,213,4.15,5579051361,141,34.0,5579051357,56,Back,5579051367,1,,5579051363,212,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834337,251,1,1,29,7,f1h34qp5zbfl489q8vnkhiq9s,1,41.1,33.9,2025-03-14T18:30:12.062Z,2025-03-14T18:30:14Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5579051417,56,Back,5579051423,212,30.5,5579051419,140,43.9,5579051421,141,78.5,5579051425,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834355,252,1,1,29,8,f1h34qp5zbfl489q8vnkhiq9s,1,44.6,79.3,2025-03-14T18:30:13.998Z,2025-03-14T18:30:16Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5579051521,141,92.0,5579051525,213,0.45,5579051517,56,Left,5579051519,140,61.5,5579051523,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834379,253,1,1,29,11,f1h34qp5zbfl489q8vnkhiq9s,0,61.5,92.0,2025-03-14T18:30:16.400Z,2025-03-14T18:30:20Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5579051701,1,,5579051689,155,,5579051693,140,93.9,5579051697,212,34.3,5579051699,213,6.15,5579051695,141,85.1,5579051691,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834397,249,61,1,29,17,a9vw7ikerpr4cuweeeka5aneg,0,10.9,13.5,2025-03-14T18:30:22.110Z,2025-03-14T18:30:22Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5579051797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834407,250,6,1,29,18,a9vw7ikerpr4cuweeeka5aneg,0,9.1,14.0,2025-03-14T18:30:23.935Z,2025-03-14T20:12:13Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5579051881,56,Back,5579051883,73,,5579051913,233,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834395,254,6,1,29,18,f1h34qp5zbfl489q8vnkhiq9s,1,90.9,86.0,2025-03-14T18:30:23.935Z,2025-03-14T20:12:13Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5579051799,56,Left,5579051907,233,250,5579051801,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834623,255,1,1,29,51,f1h34qp5zbfl489q8vnkhiq9s,0,99.5,99.6,2025-03-14T18:30:56.080Z,2025-03-14T18:55:32Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5579052949,213,4.39,5579052943,140,90.9,5579052947,212,28.4,5579052935,6,,5579052941,56,Center,5579052933,2,,5579052937,155,,5579052945,141,60.0,5579052939,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834637,251,12,1,29,53,a9vw7ikerpr4cuweeeka5aneg,1,6.9,48.2,2025-03-14T18:30:58.471Z,2025-03-14T18:31:07Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5579052987,56,Back,5579052989,140,30.4,5579052993,212,25.3,5579052995,213,0.22,5579052991,141,56.3,5579053003,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834661,256,13,1,29,56,f1h34qp5zbfl489q8vnkhiq9s,1,72.3,52.3,2025-03-14T18:31:01.560Z,2025-03-14T21:19:18Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5579053047,56,Center,5579053815,103,19.4,5579053821,458,,5579053827,147,64.8,5579053819,328,,5579127977,20,,5579053813,102,71.1,5579053811,73,,5579053825,146,89.0,5579053823,153,5579053441,25,,,5579053829,230,98.8,5579053831,231,50.4,5579053817,215,5579053045,18,,,,,,,,,,,
2787834677,257,1,1,29,59,f1h34qp5zbfl489q8vnkhiq9s,0,96.2,83.8,2025-03-14T18:31:04.511Z,2025-03-14T18:31:05Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5579053123,155,,5579053127,140,100.0,5579053133,213,5.17,5579053121,2,,5579053131,212,12.5,5579053125,56,Center,5579053129,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834783,252,5,1,30,0,a9vw7ikerpr4cuweeeka5aneg,1,-1.6,42.2,2025-03-14T18:31:05.078Z,2025-03-14T20:24:47Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5579053669,56,Back,5579053691,233,258,5579053671,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834705,258,5,1,30,0,f1h34qp5zbfl489q8vnkhiq9s,0,101.6,57.8,2025-03-14T18:31:05.078Z,2025-03-14T20:24:48Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5579053287,56,Center,5579053699,233,252,5579053289,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834791,253,1,1,30,13,a9vw7ikerpr4cuweeeka5aneg,1,3.8,50.3,2025-03-14T18:31:18.630Z,2025-03-14T18:31:20Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5579053721,124,,5579053735,237,,5579053729,212,27.7,5579053725,140,17.9,5579053731,213,1.01,5579053723,56,Back,5579053727,141,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834797,254,1,1,30,15,a9vw7ikerpr4cuweeeka5aneg,1,20.2,85.4,2025-03-14T18:31:20.223Z,2025-03-14T18:59:37Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5579053777,140,30.3,5579053781,212,11.2,5579053783,213,5.97,5579053779,141,80.3,5579053775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834799,255,1,1,30,15,a9vw7ikerpr4cuweeeka5aneg,0,30.3,80.3,2025-03-14T18:31:20.950Z,2025-03-14T18:59:36Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5579053797,56,Back,5579053801,141,77.9,5579053805,213,3.32,5579053803,212,9.4,5579053799,140,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787836215,290,61,1,30,17,a9vw7ikerpr4cuweeeka5aneg,0,27.6,88.4,2025-03-14T18:31:22.054Z,2025-03-14T18:34:17Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5579061505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787836729,277,3,1,30,17,f1h34qp5zbfl489q8vnkhiq9s,1,79.3,14.5,2025-03-14T18:31:22.293Z,2025-03-14T20:12:23Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5579064125,56,Right,5579072653,233,315,5579064127,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787838277,315,45,1,30,17,a9vw7ikerpr4cuweeeka5aneg,0,20.7,85.5,2025-03-14T18:31:22.293Z,2025-03-14T20:12:23Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5579072495,285,,5579072679,233,277,5579072493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834825,259,43,1,30,19,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-03-14T18:31:24.640Z,2025-03-14T18:33:57Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5579054415,210,15,5579053945,140,76.9,5579060561,144,1,5579053951,213,4.67,5579053943,56,Right,5579053947,141,14.4,5579053949,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834853,261,15,1,30,25,f1h34qp5zbfl489q8vnkhiq9s,1,76.0,26.8,2025-03-14T18:31:30.392Z,2025-03-14T21:19:57Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5579054109,56,Center,5579054433,103,5.1,5579054421,80,,5579054439,147,48.4,5579054105,22,,5579054189,72,,5579054453,233,256,5579060973,458,,5579054435,215,,5579054437,146,5579054107,18,,99.3,5579054431,102,46.6,,,,,,,,,,,,,,,,,,
2787834851,256,10,1,30,25,a9vw7ikerpr4cuweeeka5aneg,1,2.4,51.5,2025-03-14T18:31:30.492Z,2025-03-14T18:31:40Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5579054187,177,,5579054101,56,Back,5579054097,178,,5579054099,182,,5579054487,233,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834921,258,1,1,30,33,a9vw7ikerpr4cuweeeka5aneg,1,3.1,48.7,2025-03-14T18:31:38.975Z,2025-03-14T18:31:41Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5579054499,140,8.2,5579054503,212,15.9,5579054497,56,Back,5579054495,123,,5579054505,213,5.06,5579054501,141,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834935,259,1,1,30,36,a9vw7ikerpr4cuweeeka5aneg,1,20.0,16.7,2025-03-14T18:31:41.128Z,2025-03-14T18:31:43Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5579054589,212,15.2,5579054585,140,30.9,5579054583,56,Back,5579054587,141,31.3,5579054591,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834951,260,1,1,30,38,a9vw7ikerpr4cuweeeka5aneg,1,38.3,33.7,2025-03-14T18:31:43.543Z,2025-03-14T18:31:47Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5579054687,212,39.9,5579054683,140,46.3,5579054679,155,,5579054689,213,1.36,5579054691,1,,5579054681,56,Back,5579054685,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834967,261,1,1,30,42,a9vw7ikerpr4cuweeeka5aneg,1,46.2,89.4,2025-03-14T18:31:47.439Z,2025-03-14T18:31:50Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5579054783,141,73.2,5579054787,213,4.35,5579054779,56,Back,5579054781,140,42.2,5579054785,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787834995,262,1,1,30,45,a9vw7ikerpr4cuweeeka5aneg,1,44.2,71.7,2025-03-14T18:31:50.767Z,2025-03-14T18:31:54Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5579054939,56,Center,5579054941,140,51.7,5579054945,212,12.9,5579054943,141,56.6,5579054947,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787835019,263,1,1,30,49,a9vw7ikerpr4cuweeeka5aneg,1,53.3,57.0,2025-03-14T18:31:54.278Z,2025-03-14T18:31:59Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5579055095,212,52.6,5579055091,140,93.3,5579055087,155,,5579055099,1,,5579055089,56,Right,5579055093,141,10.4,5579055097,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787835041,264,1,1,30,54,a9vw7ikerpr4cuweeeka5aneg,0,92.2,10.4,2025-03-14T18:31:59.790Z,2025-03-14T18:32:01Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5579055201,2,,5579055205,56,Center,5579055211,212,17.1,5579055213,213,1.69,5579055209,141,35.4,5579055203,155,,5579055207,140,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787835047,262,12,1,30,56,f1h34qp5zbfl489q8vnkhiq9s,1,12.6,64.9,2025-03-14T18:32:01.479Z,2025-03-14T18:32:05Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5579055243,212,14.1,5579055271,15,,5579055239,140,14.5,5579055245,213,1.43,5579055241,141,85.4,5579055237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787835075,265,13,1,30,59,a9vw7ikerpr4cuweeeka5aneg,1,87.5,29.5,2025-03-14T18:32:04.069Z,2025-03-14T18:32:14Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5579055409,63,,5579055701,215,,5579055697,102,42.2,5579055707,231,46.9,5579055609,72,,5579055411,56,Center,5579055699,103,8.3,5579055407,22,,5579055705,230,98.6,5579055695,84,5579055703,458,,,,,,,,,,,,,,,,,,,,,,,
2787835197,263,5,1,31,0,f1h34qp5zbfl489q8vnkhiq9s,1,-1.2,61.8,2025-03-14T18:32:05.602Z,2025-03-14T20:24:48Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5579056017,56,Back,5579056025,233,266,5579056019,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787835121,266,5,1,31,0,a9vw7ikerpr4cuweeeka5aneg,0,101.2,38.2,2025-03-14T18:32:05.602Z,2025-03-14T20:24:48Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5579055605,346,,5579055603,56,Center,5579056041,233,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787835203,264,1,1,31,15,f1h34qp5zbfl489q8vnkhiq9s,1,5.2,51.0,2025-03-14T18:32:20.240Z,2025-03-14T18:32:22Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5579056069,212,15.3,5579056075,237,,5579056071,213,1.26,5579056065,141,72.4,5579056061,140,9.7,5579056057,56,Back,5579056053,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787835231,265,1,1,31,17,f1h34qp5zbfl489q8vnkhiq9s,1,12.1,74.7,2025-03-14T18:32:22.295Z,2025-03-14T18:32:26Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5579056249,56,Center,5579056265,213,6.23,5579056247,155,,5579056261,212,48.5,5579056253,140,58.2,5579056257,141,71.1,5579056267,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787835237,266,1,1,31,21,f1h34qp5zbfl489q8vnkhiq9s,0,58.2,71.1,2025-03-14T18:32:26.729Z,2025-03-14T18:32:27Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5579056307,213,5.81,5579056305,212,15.3,5579056293,56,Center,5579056297,140,71.2,5579056289,155,,5579056301,141,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787835249,267,1,1,31,22,a9vw7ikerpr4cuweeeka5aneg,0,30.9,50.3,2025-03-14T18:32:27.718Z,2025-03-14T18:32:29Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5579056359,213,2.66,5579056349,3,,5579056357,212,12.2,5579056353,140,20.6,5579056351,56,Back,5579056355,141,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787835267,268,83,1,31,27,a9vw7ikerpr4cuweeeka5aneg,0,20.5,53.3,2025-03-14T18:32:32.606Z,2025-03-14T18:32:40Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5579056845,399,9n2nm6smh0txgv2482qbwhixg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787835269,269,83,1,31,28,a9vw7ikerpr4cuweeeka5aneg,0,20.5,53.3,2025-03-14T18:32:33.070Z,2025-03-14T18:32:39Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5579056841,399,9n2nm6smh0txgv2482qbwhixg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787835291,267,1,1,31,28,f1h34qp5zbfl489q8vnkhiq9s,1,77.4,39.2,2025-03-14T18:32:33.823Z,2025-03-14T18:33:00Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,1.0,,5579057043,210,13,5579056651,140,90.6,5579056655,212,13.9,5579056653,141,41.5,5579056657,213,0.11,5579057731,4,,5579057045,154,,5579056649,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787835295,268,13,1,31,30,f1h34qp5zbfl489q8vnkhiq9s,1,89.2,46.2,2025-03-14T18:32:35.919Z,2025-03-14T21:21:03Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5579056871,20,,5579057067,102,60.8,5579057073,328,,5579057075,230,99.5,5579056669,17,,5579057061,154,,5579057057,77,,5579057063,55,267,5579057069,103,66.7,5579057077,231,5579057059,29,,47.1,5579057071,214,,5579056667,22,,5579056673,56,,,,,,,Center,,,,,,
2787835325,269,5,1,31,32,f1h34qp5zbfl489q8vnkhiq9s,0,101.6,61.6,2025-03-14T18:32:37.361Z,2025-03-14T20:24:49Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5579056825,346,,5579056897,233,270,5579056823,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787835329,270,5,1,31,32,a9vw7ikerpr4cuweeeka5aneg,1,-1.6,38.4,2025-03-14T18:32:37.361Z,2025-03-14T20:24:49Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5579056851,56,Back,5579056893,233,269,5579056853,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787835539,271,1,1,32,2,a9vw7ikerpr4cuweeeka5aneg,1,3.3,46.6,2025-03-14T18:33:07.262Z,2025-03-14T18:33:08Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5579058065,213,5.31,5579058061,212,15.6,5579058057,141,27.6,5579058053,56,Back,5579058055,140,11.7,5579058051,124,,5579058073,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787835545,272,1,1,32,3,a9vw7ikerpr4cuweeeka5aneg,1,11.7,27.6,2025-03-14T18:33:08.614Z,2025-03-14T18:33:09Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5579058101,141,15.6,5579058105,213,5.80,5579058103,212,17.6,5579058097,56,Back,5579058099,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787835551,273,1,1,32,4,a9vw7ikerpr4cuweeeka5aneg,1,26.5,15.6,2025-03-14T18:33:09.278Z,2025-03-14T18:33:10Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5579058127,140,16.5,5579058133,213,3.18,5579058131,212,10.5,5579058129,141,15.0,5579058125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
