id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value
2701846817,184,1,1,18,29,bd4qakf7j0wwie8wke9km7uj8,1,28.6,77.0,2024-07-19T17:18:29.692Z,2024-07-19T17:18:31Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5109102711,213,1.07,5109102707,141,91.8,5109102709,212,11.5,5109102705,140,33.9,5109102703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701846831,185,1,1,18,30,bd4qakf7j0wwie8wke9km7uj8,1,33.9,91.8,2024-07-19T17:18:30.939Z,2024-07-19T17:18:34Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5109102781,140,23.8,5109102787,213,3.91,5109102783,141,76.7,5109102779,56,Back,5109102785,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701846861,186,1,1,18,34,bd4qakf7j0wwie8wke9km7uj8,1,24.4,70.8,2024-07-19T17:18:34.331Z,2024-07-19T17:18:42Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5109102983,140,24.0,5109102989,213,4.70,5109102981,56,Back,5109102987,212,25.4,5109102985,141,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701846879,187,1,1,18,42,bd4qakf7j0wwie8wke9km7uj8,1,26.4,25.9,2024-07-19T17:18:42.236Z,2024-07-19T17:18:45Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5109103053,56,Back,5109103061,213,4.96,5109103059,212,9.8,5109103057,141,12.0,5109103055,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701846911,188,1,1,18,45,bd4qakf7j0wwie8wke9km7uj8,1,31.2,8.9,2024-07-19T17:18:45.484Z,2024-07-19T17:18:50Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5109103233,212,39.1,5109103235,213,0.13,5109103227,56,Right,5109103229,140,68.1,5109103225,155,,5109103237,1,,5109103231,141,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701846917,189,61,1,18,47,bd4qakf7j0wwie8wke9km7uj8,0,68.9,15.5,2024-07-19T17:18:47.899Z,2024-07-19T17:59:43Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5109103255,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701846931,163,1,1,18,49,7gkglopz9cjsysn2u6sbhuvc5,1,11.2,84.2,2024-07-19T17:18:49.402Z,2024-07-19T17:18:51Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5109103305,140,3.3,5109103307,141,59.7,5109103309,212,18.6,5109103311,213,4.25,5109103303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701846951,164,1,1,18,51,7gkglopz9cjsysn2u6sbhuvc5,1,3.1,59.7,2024-07-19T17:18:51.596Z,2024-07-19T17:18:54Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5109103395,141,96.3,5109103393,140,18.5,5109103399,213,0.99,5109103391,56,Back,5109103397,212,29.7,5109103389,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701846967,165,1,1,18,53,7gkglopz9cjsysn2u6sbhuvc5,0,18.5,96.3,2024-07-19T17:18:53.976Z,2024-07-19T17:18:56Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5109103431,140,8.4,5109103437,213,2.83,5109103435,212,11.2,5109103427,3,,5109103429,56,Back,5109103433,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701846973,166,5,1,18,55,7gkglopz9cjsysn2u6sbhuvc5,0,13.1,101.2,2024-07-19T17:18:55.596Z,2024-07-19T17:40:55Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5109103449,347,,5109103447,56,Back,5109103689,233,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847031,190,5,1,18,55,bd4qakf7j0wwie8wke9km7uj8,1,86.9,-1.2,2024-07-19T17:18:55.596Z,2024-07-19T17:19:02Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5109103671,347,,5109103669,56,Right,5109103685,233,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847037,191,1,1,19,1,bd4qakf7j0wwie8wke9km7uj8,1,82.3,0.0,2024-07-19T17:19:01.707Z,2024-07-19T17:19:03Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5109103699,107,,5109103703,140,72.5,5109103705,141,12.8,5109103707,212,14.0,5109103709,213,2.40,5109103701,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847077,192,1,1,19,3,bd4qakf7j0wwie8wke9km7uj8,1,71.6,16.2,2024-07-19T17:19:03.387Z,2024-07-19T17:19:07Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5109103873,213,2.18,5109103871,212,26.4,5109103869,141,48.1,5109103867,140,57.2,5109103865,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847093,193,1,1,19,7,bd4qakf7j0wwie8wke9km7uj8,1,57.2,56.3,2024-07-19T17:19:07.675Z,2024-07-19T17:19:10Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5109103971,141,28.8,5109103973,212,18.9,5109103969,140,59.5,5109103967,56,Center,5109103975,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847099,194,1,1,19,10,bd4qakf7j0wwie8wke9km7uj8,1,62.9,24.3,2024-07-19T17:19:10.859Z,2024-07-19T17:19:11Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5109103993,140,69.9,5109103999,213,5.33,5109103997,212,12.7,5109103991,56,Right,5109103995,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847107,195,1,1,19,11,bd4qakf7j0wwie8wke9km7uj8,1,70.0,8.6,2024-07-19T17:19:11.883Z,2024-07-19T17:19:12Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5109104043,140,70.2,5109104045,141,21.3,5109104049,213,1.55,5109104041,56,Center,5109104047,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847131,196,1,1,19,12,bd4qakf7j0wwie8wke9km7uj8,1,70.2,21.3,2024-07-19T17:19:12.555Z,2024-07-19T17:19:17Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5109104195,212,9.4,5109104193,141,14.3,5109104191,140,77.9,5109104197,213,5.75,5109104189,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847137,197,1,1,19,17,bd4qakf7j0wwie8wke9km7uj8,0,85.4,10.7,2024-07-19T17:19:17.803Z,2024-07-19T17:19:19Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5109104235,212,11.2,5109104229,56,Right,5109104237,213,2.69,5109104231,140,75.8,5109104233,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847155,198,83,1,19,22,bd4qakf7j0wwie8wke9km7uj8,0,67.1,14.7,2024-07-19T17:19:22.940Z,2024-07-19T17:45:38Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5109156961,399,11cna826ls27ahux2w0ckapqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847193,168,1,1,19,23,7gkglopz9cjsysn2u6sbhuvc5,1,40.5,83.3,2024-07-19T17:19:24.147Z,2024-07-19T17:19:29Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5109104519,212,27.6,5109104517,141,91.8,5109104515,140,66.2,5109104521,213,0.21,5109104513,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847221,169,1,1,19,29,7gkglopz9cjsysn2u6sbhuvc5,1,73.9,86.8,2024-07-19T17:19:29.583Z,2024-07-19T17:19:35Z,4csz412vb3lquessbnf999ct0,A. Ahmad,,,5109104693,212,16.6,5109104695,213,4.64,5109104689,140,72.8,5109104687,56,Center,5109104691,141,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847225,170,61,1,19,31,7gkglopz9cjsysn2u6sbhuvc5,0,72.8,62.4,2024-07-19T17:19:32.172Z,2024-07-19T17:21:52Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5109104713,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847215,199,1,1,19,33,bd4qakf7j0wwie8wke9km7uj8,0,20.2,34.5,2024-07-19T17:19:33.963Z,2024-07-19T17:19:34Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5109104659,140,53.8,5109104657,56,Center,5109104667,1,,5109104661,141,21.5,5109104665,213,6.04,5109104655,157,,5109104663,212,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847243,171,1,1,19,35,7gkglopz9cjsysn2u6sbhuvc5,0,46.7,69.7,2024-07-19T17:19:35.457Z,2024-07-19T17:21:58Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5109104803,213,0.28,5109104799,141,76.9,5109104797,140,62.8,5109104793,3,,5109104801,212,17.6,5109104795,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847231,200,44,1,19,36,bd4qakf7j0wwie8wke9km7uj8,1,35.3,22.8,2024-07-19T17:19:36.635Z,2024-07-19T17:19:40Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5109104743,56,Back,5109104847,233,172,5109104745,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847249,172,44,1,19,36,7gkglopz9cjsysn2u6sbhuvc5,0,64.7,77.2,2024-07-19T17:19:36.636Z,2024-07-19T17:22:02Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5109104853,233,200,5109104827,56,Center,5109104829,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847233,201,1,1,19,36,bd4qakf7j0wwie8wke9km7uj8,0,33.3,22.4,2024-07-19T17:19:36.955Z,2024-07-19T17:19:37Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5109104753,141,22.2,5109104755,212,1.9,5109104749,56,Back,5109104747,3,,5109104757,213,6.21,5109104751,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847261,202,1,1,19,38,bd4qakf7j0wwie8wke9km7uj8,0,32.1,31.3,2024-07-19T17:19:38.267Z,2024-07-19T17:19:40Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5109104865,140,45.4,5109104871,213,5.86,5109104869,212,15.3,5109104867,141,22.1,5109104861,3,,5109104863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847251,173,61,1,19,38,7gkglopz9cjsysn2u6sbhuvc5,1,62.7,76.9,2024-07-19T17:19:39.130Z,2024-07-19T17:22:03Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5109104835,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847275,174,1,1,19,41,7gkglopz9cjsysn2u6sbhuvc5,0,57.7,75.1,2024-07-19T17:19:41.742Z,2024-07-19T17:19:42Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5109104947,213,1.66,5109104941,140,56.1,5109104937,3,,5109104939,56,Left,5109104945,212,18.0,5109104943,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847281,175,5,1,19,41,7gkglopz9cjsysn2u6sbhuvc5,0,56.3,101.1,2024-07-19T17:19:41.980Z,2024-07-19T17:40:55Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5109104971,347,,5109105013,233,203,5109104969,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847285,203,5,1,19,41,bd4qakf7j0wwie8wke9km7uj8,1,43.7,-1.1,2024-07-19T17:19:41.980Z,2024-07-19T17:19:43Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5109105009,233,175,5109104989,56,Back,5109104991,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847345,204,1,1,19,53,bd4qakf7j0wwie8wke9km7uj8,1,43.5,0.0,2024-07-19T17:19:53.755Z,2024-07-19T17:19:58Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5109105325,107,,5109105331,141,14.1,5109105333,212,18.4,5109105335,213,2.56,5109105329,140,28.9,5109105327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847357,205,1,1,19,58,bd4qakf7j0wwie8wke9km7uj8,1,24.2,16.8,2024-07-19T17:19:58.651Z,2024-07-19T17:20:01Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5109105405,212,23.4,5109105403,141,46.4,5109105407,213,2.10,5109105401,140,12.9,5109105399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847387,206,1,1,20,0,bd4qakf7j0wwie8wke9km7uj8,1,12.9,46.4,2024-07-19T17:20:01.084Z,2024-07-19T17:20:05Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5109105573,212,18.8,5109105569,140,19.5,5109105567,56,Back,5109105575,213,5.09,5109105571,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847431,207,1,1,20,4,bd4qakf7j0wwie8wke9km7uj8,1,21.7,22.2,2024-07-19T17:20:05.051Z,2024-07-19T17:20:10Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5109105749,56,Back,5109105757,213,2.10,5109105751,140,12.1,5109105753,141,47.3,5109105755,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847469,208,1,1,20,9,bd4qakf7j0wwie8wke9km7uj8,1,12.0,49.3,2024-07-19T17:20:10.027Z,2024-07-19T17:20:16Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5109105991,157,,5109105999,212,66.4,5109105997,141,68.8,5109106001,213,0.20,5109105995,140,74.0,5109105993,56,Center,5109106003,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847473,209,61,1,20,15,bd4qakf7j0wwie8wke9km7uj8,0,76.3,69.4,2024-07-19T17:20:16.171Z,2024-07-19T17:20:16Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5109106017,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847503,177,1,1,20,18,7gkglopz9cjsysn2u6sbhuvc5,1,9.1,38.2,2024-07-19T17:20:18.892Z,2024-07-19T17:20:20Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5109106183,141,25.6,5109106177,123,,5109106179,56,Back,5109106185,212,12.0,5109106187,213,5.49,5109106181,140,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847509,178,1,1,20,20,7gkglopz9cjsysn2u6sbhuvc5,1,17.6,25.9,2024-07-19T17:20:20.878Z,2024-07-19T17:20:23Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5109106241,212,19.9,5109106239,141,5.2,5109106243,213,5.50,5109106237,140,31.0,5109106235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847515,179,1,1,20,23,7gkglopz9cjsysn2u6sbhuvc5,1,31.0,5.2,2024-07-19T17:20:23.696Z,2024-07-19T17:20:25Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5109106283,141,20.0,5109106279,56,Back,5109106285,212,12.1,5109106287,213,2.16,5109106281,140,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847521,180,1,1,20,25,7gkglopz9cjsysn2u6sbhuvc5,1,24.8,20.7,2024-07-19T17:20:25.447Z,2024-07-19T17:20:27Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5109106341,212,11.2,5109106335,56,Back,5109106343,213,1.32,5109106339,141,36.7,5109106337,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847525,181,1,1,20,27,7gkglopz9cjsysn2u6sbhuvc5,1,26.4,38.0,2024-07-19T17:20:27.633Z,2024-07-19T17:20:29Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5109106365,140,13.3,5109106369,212,15.9,5109106367,141,49.6,5109106371,213,2.62,5109106363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847589,182,1,1,20,29,7gkglopz9cjsysn2u6sbhuvc5,1,13.3,49.6,2024-07-19T17:20:29.559Z,2024-07-19T17:20:39Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5109106713,141,70.3,5109106715,212,16.2,5109106717,213,1.06,5109106711,140,20.9,5109106709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847597,183,1,1,20,38,7gkglopz9cjsysn2u6sbhuvc5,1,33.8,69.1,2024-07-19T17:20:39.111Z,2024-07-19T17:20:40Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5109106769,140,39.9,5109106767,56,Back,5109106775,213,5.37,5109106773,212,10.5,5109106771,141,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847615,184,1,1,20,40,7gkglopz9cjsysn2u6sbhuvc5,1,39.8,56.7,2024-07-19T17:20:40.229Z,2024-07-19T17:20:44Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5109106913,141,68.1,5109106915,212,9.5,5109106909,56,Back,5109106911,140,34.6,5109106917,213,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847637,185,1,1,20,44,7gkglopz9cjsysn2u6sbhuvc5,1,37.0,67.8,2024-07-19T17:20:44.302Z,2024-07-19T17:20:49Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5109107093,56,Back,5109107095,140,36.3,5109107101,213,4.68,5109107099,212,19.7,5109107097,141,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847669,186,1,1,20,49,7gkglopz9cjsysn2u6sbhuvc5,1,40.4,33.7,2024-07-19T17:20:49.757Z,2024-07-19T17:20:53Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5109107163,212,22.7,5109107165,213,5.73,5109107161,141,16.2,5109107157,56,Right,5109107159,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847691,187,1,1,20,52,7gkglopz9cjsysn2u6sbhuvc5,1,58.8,16.2,2024-07-19T17:20:53.158Z,2024-07-19T17:20:55Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5109107253,140,58.7,5109107259,213,4.70,5109107257,212,8.8,5109107251,56,Right,5109107255,141,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847715,188,1,1,20,55,7gkglopz9cjsysn2u6sbhuvc5,1,67.5,7.9,2024-07-19T17:20:55.678Z,2024-07-19T17:20:58Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5109107417,141,3.2,5109107419,212,7.5,5109107415,140,74.0,5109107421,213,5.85,5109107413,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847735,189,1,1,20,58,7gkglopz9cjsysn2u6sbhuvc5,1,74.3,6.5,2024-07-19T17:20:58.483Z,2024-07-19T17:21:03Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5109107571,141,15.3,5109107573,212,6.7,5109107575,213,2.04,5109107567,56,Right,5109107569,140,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847747,190,1,1,21,2,7gkglopz9cjsysn2u6sbhuvc5,1,69.4,21.9,2024-07-19T17:21:03.204Z,2024-07-19T17:21:06Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5109107623,141,72.3,5109107617,155,,5109107619,56,Center,5109107625,212,36.7,5109107629,1,,5109107621,140,81.8,5109107627,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847749,191,44,1,21,5,7gkglopz9cjsysn2u6sbhuvc5,1,80.2,72.5,2024-07-19T17:21:05.257Z,2024-07-19T17:21:06Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5109107653,233,210,5109107639,286,,5109107637,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847743,210,44,1,21,5,bd4qakf7j0wwie8wke9km7uj8,0,19.8,27.5,2024-07-19T17:21:05.258Z,2024-07-19T17:21:07Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5109107597,56,Back,5109107599,285,,5109107657,233,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847755,192,1,1,21,6,7gkglopz9cjsysn2u6sbhuvc5,1,81.8,72.3,2024-07-19T17:21:06.222Z,2024-07-19T17:21:08Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5109107681,56,Center,5109107687,212,13.0,5109107689,213,2.98,5109107685,141,75.4,5109107683,140,69.6,5109107679,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847759,211,83,1,21,7,bd4qakf7j0wwie8wke9km7uj8,0,24.8,25.6,2024-07-19T17:21:07.738Z,2024-07-19T17:45:38Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5109156959,399,9nafz0c0x2qvmo5ldm0djmcq1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847781,193,1,1,21,8,7gkglopz9cjsysn2u6sbhuvc5,1,70.3,77.6,2024-07-19T17:21:08.507Z,2024-07-19T17:21:13Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5109107819,140,62.8,5109107817,56,Left,5109107823,212,8.0,5109107825,213,2.94,5109107821,141,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847791,194,1,1,21,13,7gkglopz9cjsysn2u6sbhuvc5,1,64.4,77.9,2024-07-19T17:21:13.796Z,2024-07-19T17:21:16Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5109107891,213,4.58,5109107887,141,59.9,5109107889,212,12.3,5109107883,56,Center,5109107885,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847807,195,1,1,21,15,7gkglopz9cjsysn2u6sbhuvc5,1,57.8,55.2,2024-07-19T17:21:15.966Z,2024-07-19T17:21:19Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5109107985,212,17.7,5109107979,56,Center,5109107983,141,31.6,5109107987,213,5.14,5109107981,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847831,196,1,1,21,19,7gkglopz9cjsysn2u6sbhuvc5,1,64.3,39.1,2024-07-19T17:21:19.602Z,2024-07-19T17:21:22Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5109108121,213,1.12,5109108113,140,80.6,5109108117,141,91.7,5109108119,212,39.7,5109108109,56,Left,5109108107,155,,5109108123,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847853,197,1,1,21,22,7gkglopz9cjsysn2u6sbhuvc5,1,80.5,92.0,2024-07-19T17:21:22.823Z,2024-07-19T17:21:26Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5109108271,213,4.94,5109108265,140,86.6,5109108263,56,Center,5109108269,212,28.4,5109108267,141,51.3,5109108259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847859,198,61,1,21,25,7gkglopz9cjsysn2u6sbhuvc5,0,86.6,51.3,2024-07-19T17:21:25.862Z,2024-07-19T17:21:29Z,4csz412vb3lquessbnf999ct0,A. Ahmad,,,5109108287,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847923,213,1,1,21,39,bd4qakf7j0wwie8wke9km7uj8,1,10.5,53.9,2024-07-19T17:21:39.899Z,2024-07-19T17:21:43Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5109108651,141,32.4,5109108649,140,14.4,5109108647,56,Back,5109108655,213,4.99,5109108645,123,,5109108653,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847943,214,1,1,21,43,bd4qakf7j0wwie8wke9km7uj8,1,20.6,27.9,2024-07-19T17:21:43.356Z,2024-07-19T17:21:46Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5109108743,56,Back,5109108751,213,2.14,5109108745,140,12.1,5109108749,212,16.4,5109108747,141,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847953,215,1,1,21,46,bd4qakf7j0wwie8wke9km7uj8,1,11.7,49.1,2024-07-19T17:21:46.843Z,2024-07-19T17:21:49Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5109108789,141,30.0,5109108787,140,21.1,5109108793,213,5.36,5109108785,56,Back,5109108791,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847971,216,1,1,21,48,bd4qakf7j0wwie8wke9km7uj8,1,19.9,28.3,2024-07-19T17:21:49.195Z,2024-07-19T17:21:53Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5109108937,213,5.10,5109108931,140,26.3,5109108929,56,Back,5109108935,212,17.8,5109108933,141,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701847979,217,1,1,21,53,bd4qakf7j0wwie8wke9km7uj8,1,22.6,18.0,2024-07-19T17:21:53.787Z,2024-07-19T17:21:54Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5109108973,213,5.16,5109108965,56,Back,5109108971,212,8.9,5109108969,141,6.2,5109108967,140,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701848001,218,1,1,21,54,bd4qakf7j0wwie8wke9km7uj8,1,26.3,6.2,2024-07-19T17:21:54.667Z,2024-07-19T17:22:01Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5109109119,213,1.91,5109109117,212,9.8,5109109111,56,Back,5109109115,141,19.8,5109109113,140,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701848011,219,1,1,22,0,bd4qakf7j0wwie8wke9km7uj8,1,27.5,12.6,2024-07-19T17:22:01.163Z,2024-07-19T17:22:03Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5109109183,56,Back,5109109185,140,24.0,5109109191,213,3.72,5109109189,212,4.4,5109109187,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
