id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2711916505,274,1,1,24,49,aqtkb4mgrz8c6iqfufj6qjbv9,0,13.5,27.3,2024-08-23T17:25:24.310Z,2024-08-23T17:25:26Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5165014387,140,48.8,5165014383,157,,5165014389,141,37.9,5165014393,213,0.19,5165014391,212,37.8,5165014385,56,Back,5165014395,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916533,241,1,1,24,53,ajtb177oqwawkdwbqhldmq6mx,1,53.9,76.1,2024-08-23T17:25:27.804Z,2024-08-23T17:25:29Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5165014545,141,86.3,5165014539,155,,5165014541,56,Left,5165014549,213,0.86,5165014543,140,59.6,5165014547,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916539,242,1,1,24,54,ajtb177oqwawkdwbqhldmq6mx,0,59.6,86.3,2024-08-23T17:25:29.475Z,2024-08-23T17:57:17Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5165014589,140,74.1,5165014593,212,15.4,5165014587,56,Left,5165014585,3,,5165014595,213,0.15,5165014591,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916549,275,1,1,24,55,aqtkb4mgrz8c6iqfufj6qjbv9,0,43.3,37.0,2024-08-23T17:25:30.349Z,2024-08-23T17:25:32Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,5165014647,141,38.8,5165014641,3,,5165014651,213,0.08,5165014649,212,14.4,5165014645,140,57.0,5165014643,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916563,243,1,1,24,58,ajtb177oqwawkdwbqhldmq6mx,1,38.1,79.9,2024-08-23T17:25:33.395Z,2024-08-23T17:57:16Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5165014689,3,,5165014703,212,12.0,5165014693,56,Back,5165014697,140,44.1,5165014705,213,1.02,5165014701,141,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711929559,445,1,1,24,59,ajtb177oqwawkdwbqhldmq6mx,0,42.4,94.7,2024-08-23T17:25:33.491Z,2024-08-23T17:57:14Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5165083197,212,9.7,5165083191,56,Back,5165083193,140,43.3,5165083199,213,4.81,5165083195,141,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916559,276,8,1,25,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,61.3,27.4,2024-08-23T17:25:34.950Z,2024-08-23T17:25:35Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5165014679,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916583,277,1,1,25,4,aqtkb4mgrz8c6iqfufj6qjbv9,0,60.0,37.9,2024-08-23T17:25:38.966Z,2024-08-23T17:25:42Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5165014851,213,1.62,5165014847,141,58.1,5165014843,56,Center,5165014849,212,13.8,5165014845,140,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916623,244,1,1,25,6,ajtb177oqwawkdwbqhldmq6mx,1,46.7,57.2,2024-08-23T17:25:40.660Z,2024-08-23T17:25:45Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,5165015025,140,45.3,5165015029,212,12.4,5165015023,56,Back,5165015027,141,75.3,5165015031,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916631,245,1,1,25,10,ajtb177oqwawkdwbqhldmq6mx,1,48.4,75.7,2024-08-23T17:25:44.972Z,2024-08-23T17:25:46Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,5165015061,140,37.8,5165015065,212,14.9,5165015067,213,3.87,5165015063,141,61.2,5165015059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916641,246,1,1,25,11,ajtb177oqwawkdwbqhldmq6mx,1,37.8,61.2,2024-08-23T17:25:46.172Z,2024-08-23T17:25:47Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5165015137,140,44.7,5165015139,141,75.0,5165015141,212,11.9,5165015143,213,0.91,5165015135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916647,247,1,1,25,13,ajtb177oqwawkdwbqhldmq6mx,1,44.7,75.0,2024-08-23T17:25:47.716Z,2024-08-23T17:25:48Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5165015185,56,Center,5165015191,212,13.3,5165015193,213,6.08,5165015189,141,71.1,5165015187,140,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916655,248,1,1,25,14,ajtb177oqwawkdwbqhldmq6mx,1,57.1,71.1,2024-08-23T17:25:48.620Z,2024-08-23T17:25:50Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,5165015235,56,Back,5165015243,213,3.07,5165015241,212,15.3,5165015239,141,72.6,5165015237,140,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916681,249,1,1,25,15,ajtb177oqwawkdwbqhldmq6mx,1,42.6,72.6,2024-08-23T17:25:49.924Z,2024-08-23T17:25:53Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5165015385,141,47.2,5165015381,56,Back,5165015389,213,4.84,5165015383,140,44.7,5165015387,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916691,250,1,1,25,19,ajtb177oqwawkdwbqhldmq6mx,1,44.7,47.2,2024-08-23T17:25:53.772Z,2024-08-23T17:25:55Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5165015439,213,1.75,5165015435,141,78.1,5165015433,140,41.1,5165015437,212,21.3,5165015431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916707,251,1,1,25,21,ajtb177oqwawkdwbqhldmq6mx,1,41.1,78.1,2024-08-23T17:25:55.500Z,2024-08-23T17:25:58Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5165015537,213,4.12,5165015533,141,63.0,5165015531,140,34.5,5165015529,56,Back,5165015535,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916713,252,1,1,25,23,ajtb177oqwawkdwbqhldmq6mx,1,38.0,63.0,2024-08-23T17:25:58.378Z,2024-08-23T17:26:00Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5165015581,56,Back,5165015585,141,84.8,5165015587,212,15.0,5165015583,140,39.9,5165015589,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916737,253,1,1,25,25,ajtb177oqwawkdwbqhldmq6mx,1,39.9,84.8,2024-08-23T17:26:00.060Z,2024-08-23T17:26:05Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5165015731,212,12.2,5165015727,140,36.9,5165015729,141,67.5,5165015725,56,Back,5165015733,213,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916743,254,1,1,25,30,ajtb177oqwawkdwbqhldmq6mx,1,44.8,58.8,2024-08-23T17:26:04.908Z,2024-08-23T17:26:07Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5165015765,56,Back,5165015771,212,31.2,5165015767,140,46.2,5165015773,213,4.76,5165015769,141,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916761,255,1,1,25,32,ajtb177oqwawkdwbqhldmq6mx,1,47.3,13.1,2024-08-23T17:26:07.428Z,2024-08-23T17:26:11Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,5165015883,213,2.36,5165015875,56,Back,5165015877,140,35.9,5165015881,212,16.9,5165015879,141,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916773,256,1,1,25,36,ajtb177oqwawkdwbqhldmq6mx,0,35.9,30.7,2024-08-23T17:26:11.468Z,2024-08-23T17:26:14Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5165015945,1,,5165015937,140,80.6,5165015939,141,100.0,5165015933,196,,5165015941,212,67.5,5165015931,155,,5165015943,213,0.80,5165015935,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916775,257,5,1,25,39,ajtb177oqwawkdwbqhldmq6mx,0,78.2,102.0,2024-08-23T17:26:14.343Z,2024-08-23T18:59:05Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5165015949,347,,5165016149,233,279,5165015947,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916809,279,5,1,25,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,21.8,-2.0,2024-08-23T17:26:14.343Z,2024-08-23T18:59:05Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,5165016131,233,257,5165016123,56,Back,5165016125,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916813,280,43,1,25,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-23T17:26:24.821Z,2024-08-23T17:26:28Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,5165016161,56,Back,5165016165,141,9.1,5165016251,144,1,5165016167,212,8.5,5165016169,213,1.07,5165016163,140,28.3,5165016159,107,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916881,281,1,1,26,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.6,0.0,2024-08-23T17:26:36.325Z,2024-08-23T17:26:40Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,5165016541,213,1.05,5165016533,141,16.8,5165016527,107,,5165016601,189,,5165016531,140,43.5,5165016535,212,14.5,5165016529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916883,282,1,1,26,2,aqtkb4mgrz8c6iqfufj6qjbv9,0,43.5,16.8,2024-08-23T17:26:36.534Z,2024-08-23T18:02:52Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5165016557,141,28.2,5165016553,56,Center,5165016559,212,25.4,5165016563,1,,5165016619,189,,5165016551,157,,5165016561,213,0.31,5165016555,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916887,259,1,1,26,4,ajtb177oqwawkdwbqhldmq6mx,1,20.8,70.9,2024-08-23T17:26:38.551Z,2024-08-23T17:26:40Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,5165016585,56,Back,5165016591,212,12.6,5165016589,141,53.3,5165016593,213,5.03,5165016587,140,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916899,260,1,1,26,5,ajtb177oqwawkdwbqhldmq6mx,1,24.6,53.3,2024-08-23T17:26:40.181Z,2024-08-23T17:26:41Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5165016659,56,Back,5165016663,141,89.4,5165016667,213,1.19,5165016665,212,26.5,5165016661,140,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916913,261,1,1,26,7,ajtb177oqwawkdwbqhldmq6mx,1,34.0,89.4,2024-08-23T17:26:41.501Z,2024-08-23T17:26:45Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5165016735,212,23.1,5165016729,56,Back,5165016731,140,30.6,5165016733,141,55.8,5165016737,213,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916923,262,1,1,26,10,ajtb177oqwawkdwbqhldmq6mx,0,32.7,55.2,2024-08-23T17:26:45.309Z,2024-08-23T17:26:46Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,5165016789,157,,5165016793,140,70.4,5165016799,213,0.02,5165016797,212,39.6,5165016795,141,56.6,5165016791,56,Center,5165016801,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916945,283,1,1,26,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.8,42.1,2024-08-23T17:26:47.151Z,2024-08-23T17:26:49Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5165016913,212,8.0,5165016905,155,,5165016915,213,6.09,5165016907,56,Back,5165016911,141,39.8,5165016909,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916947,284,44,1,26,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.9,40.5,2024-08-23T17:26:48.427Z,2024-08-23T18:58:36Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,5165016921,56,Back,5165016953,233,263,5165016923,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916939,263,44,1,26,13,ajtb177oqwawkdwbqhldmq6mx,0,59.1,59.5,2024-08-23T17:26:48.428Z,2024-08-23T18:58:36Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,5165016885,56,Center,5165016957,233,284,5165016887,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916951,285,1,1,26,14,aqtkb4mgrz8c6iqfufj6qjbv9,0,39.9,49.9,2024-08-23T17:26:49.166Z,2024-08-23T18:02:57Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,5165016937,56,Back,5165086237,141,63.2,5165086239,212,9.1,5165086233,3,,5165086235,140,40.3,5165086241,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711916993,264,1,1,26,18,ajtb177oqwawkdwbqhldmq6mx,1,62.0,48.5,2024-08-23T17:26:52.645Z,2024-08-23T17:26:58Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,5165017187,213,4.97,5165017183,141,22.7,5165017181,140,66.4,5165017179,56,Center,5165017185,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917005,265,1,1,26,24,ajtb177oqwawkdwbqhldmq6mx,0,66.8,31.6,2024-08-23T17:26:58.766Z,2024-08-23T17:27:01Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,5165017289,1,,5165017283,141,89.4,5165017287,213,0.83,5165017285,212,53.2,5165017277,155,,5165017279,56,Left,5165017281,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917007,266,5,1,26,26,ajtb177oqwawkdwbqhldmq6mx,0,100.6,85.5,2024-08-23T17:27:01.377Z,2024-08-23T18:59:06Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,5165018065,233,286,5165017291,56,Left,5165017293,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917161,286,5,1,26,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,-0.6000000000000001,14.5,2024-08-23T17:27:01.377Z,2024-08-23T18:59:06Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,5165018039,346,,5165018045,233,266,5165018037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917189,287,1,1,26,49,aqtkb4mgrz8c6iqfufj6qjbv9,0,3.6,50.3,2024-08-23T17:27:24.398Z,2024-08-23T17:27:29Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5165018171,56,Center,5165018175,141,22.7,5165018185,74,,5165018177,212,72.9,5165018169,124,,5165018181,1,,5165018179,213,6.02,5165018173,140,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917191,267,44,1,26,54,ajtb177oqwawkdwbqhldmq6mx,1,30.5,78.0,2024-08-23T17:27:28.821Z,2024-08-23T18:58:36Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5165018235,233,288,5165018187,56,Back,5165018189,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917193,288,44,1,26,54,aqtkb4mgrz8c6iqfufj6qjbv9,0,69.5,22.0,2024-08-23T17:27:28.822Z,2024-08-23T18:58:37Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5165018191,56,Center,5165018193,286,,5165018253,233,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917211,268,1,1,26,54,ajtb177oqwawkdwbqhldmq6mx,1,32.5,79.3,2024-08-23T17:27:29.277Z,2024-08-23T17:27:33Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5165018301,212,30.7,5165018295,56,Left,5165018297,140,61.1,5165018303,213,0.21,5165018293,3,,5165018299,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917223,270,1,1,26,59,ajtb177oqwawkdwbqhldmq6mx,1,43.0,95.3,2024-08-23T17:27:33.709Z,2024-08-23T17:27:35Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,5165018367,141,82.9,5165018371,213,4.64,5165018369,212,8.5,5165018363,56,Back,5165018365,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917241,271,1,1,27,0,ajtb177oqwawkdwbqhldmq6mx,1,42.4,82.9,2024-08-23T17:27:35.389Z,2024-08-23T17:27:38Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5165018457,141,92.6,5165018453,56,Left,5165018459,212,23.7,5165018451,155,,5165018461,213,0.28,5165018455,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917261,272,1,1,27,3,ajtb177oqwawkdwbqhldmq6mx,1,64.1,92.6,2024-08-23T17:27:38.189Z,2024-08-23T17:27:39Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,5165018553,212,15.3,5165018555,213,4.62,5165018549,140,62.7,5165018551,141,70.2,5165018547,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917275,273,1,1,27,4,ajtb177oqwawkdwbqhldmq6mx,1,62.7,70.2,2024-08-23T17:27:39.446Z,2024-08-23T17:27:41Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,5165018637,141,70.5,5165018641,213,3.11,5165018633,56,Center,5165018639,212,7.1,5165018635,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917281,274,61,1,27,6,ajtb177oqwawkdwbqhldmq6mx,0,55.9,70.5,2024-08-23T17:27:41.334Z,2024-08-23T17:27:41Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5165018653,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917321,290,1,1,27,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.0,51.9,2024-08-23T17:27:42.023Z,2024-08-23T17:27:47Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5165018835,213,5.93,5165018833,212,6.6,5165018829,140,42.9,5165018827,56,Back,5165018831,141,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917329,291,1,1,27,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.8,33.9,2024-08-23T17:27:47.550Z,2024-08-23T17:27:50Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5165018887,213,2.39,5165018883,141,51.2,5165018881,140,47.7,5165018879,56,Back,5165018885,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917339,292,1,1,27,15,aqtkb4mgrz8c6iqfufj6qjbv9,1,47.9,51.0,2024-08-23T17:27:49.838Z,2024-08-23T17:27:52Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5165018927,212,16.1,5165018921,56,Back,5165018923,140,37.4,5165018929,213,2.33,5165018925,141,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917353,293,1,1,27,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.6,67.9,2024-08-23T17:27:52.399Z,2024-08-23T17:27:55Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5165018983,56,Back,5165018989,212,23.9,5165018985,140,38.9,5165018987,141,32.8,5165018991,213,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917359,294,1,1,27,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.2,28.8,2024-08-23T17:27:55.269Z,2024-08-23T17:27:56Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5165019031,56,Back,5165019037,212,19.2,5165019033,140,46.5,5165019039,213,1.10,5165019035,141,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917365,295,1,1,27,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,47.3,54.2,2024-08-23T17:27:56.614Z,2024-08-23T17:27:57Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5165019069,212,11.0,5165019065,140,53.5,5165019063,56,Center,5165019071,213,5.35,5165019067,141,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917391,296,1,1,27,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,53.5,41.2,2024-08-23T17:27:57.814Z,2024-08-23T17:28:01Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,5165019261,213,3.42,5165019257,141,36.6,5165019253,56,Back,5165019259,212,11.6,5165019255,140,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917405,297,1,1,27,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.0,36.6,2024-08-23T17:28:01.413Z,2024-08-23T17:28:04Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5165019349,213,6.12,5165019343,140,65.5,5165019345,141,31.0,5165019341,56,Center,5165019347,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917423,298,1,1,27,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,64.9,30.7,2024-08-23T17:28:04.558Z,2024-08-23T17:28:07Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5165019409,56,Center,5165019411,140,66.2,5165019415,212,14.8,5165019417,213,1.48,5165019413,141,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917445,299,1,1,27,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,66.7,52.7,2024-08-23T17:28:07.013Z,2024-08-23T17:29:08Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5165019567,212,30.0,5165019561,56,Left,5165019565,141,87.1,5165019569,213,0.89,5165019563,140,84.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917471,300,1,1,27,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,83.4,91.7,2024-08-23T17:28:13.013Z,2024-08-23T17:28:14Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,5165019705,141,79.1,5165019709,213,3.82,5165019703,140,73.3,5165019701,56,Left,5165019707,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917475,301,1,1,27,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,73.3,79.1,2024-08-23T17:28:14.509Z,2024-08-23T17:28:17Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5165019731,140,74.4,5165019735,212,9.9,5165019729,56,Center,5165019737,213,4.83,5165019733,141,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917487,302,1,1,27,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,74.4,64.6,2024-08-23T17:28:16.885Z,2024-08-23T17:28:19Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5165019813,140,70.4,5165019819,213,3.33,5165019817,212,4.3,5165019815,141,63.4,5165019811,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917517,303,1,1,27,44,aqtkb4mgrz8c6iqfufj6qjbv9,0,64.2,61.4,2024-08-23T17:28:19.335Z,2024-08-23T17:28:23Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5165019961,213,5.80,5165019951,155,,5165019955,140,100.0,5165019957,141,31.3,5165019963,1,,5165019959,212,44.0,5165019953,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917541,275,5,1,27,49,ajtb177oqwawkdwbqhldmq6mx,1,-1.4,70.0,2024-08-23T17:28:23.627Z,2024-08-23T18:59:06Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,5165020081,56,Back,5165020095,233,304,5165020083,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917523,304,5,1,27,49,aqtkb4mgrz8c6iqfufj6qjbv9,0,101.4,30.0,2024-08-23T17:28:23.627Z,2024-08-23T17:28:30Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5165019991,56,Center,5165020105,233,275,5165019993,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917603,276,1,1,28,3,ajtb177oqwawkdwbqhldmq6mx,1,3.9,61.8,2024-08-23T17:28:38.287Z,2024-08-23T17:28:47Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5165020477,124,,5165020485,212,9.2,5165020481,140,5.1,5165020479,56,Back,5165020483,141,48.4,5165020489,213,4.85,5165020493,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917621,277,1,1,28,12,ajtb177oqwawkdwbqhldmq6mx,1,9.3,54.5,2024-08-23T17:28:47.263Z,2024-08-23T17:28:51Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,5165020583,141,92.4,5165020587,213,1.24,5165020585,212,27.2,5165020581,140,17.7,5165020579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711917639,278,1,1,28,16,ajtb177oqwawkdwbqhldmq6mx,1,17.7,92.4,2024-08-23T17:28:51.342Z,2024-08-23T17:28:56Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,5165020705,155,,5165020713,212,31.5,5165020711,141,66.0,5165020709,140,42.4,5165020707,56,Back,5165020715,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
