id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2807079805,103,1,1,10,23,6wwwud48qahpwrfxs20334qk5,1,84.1,68.5,2025-04-27T13:11:50.433Z,2025-04-27T13:11:52Z,45ssaw51hm80y1tfalyesap9m,E. Simonsen,,5684703853,141,81.4,5684703851,140,85.5,5684703855,212,8.9,5684703849,56,Left,5684703857,213,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807079863,104,1,1,10,25,6wwwud48qahpwrfxs20334qk5,1,84.8,82.9,2025-04-27T13:11:52.537Z,2025-04-27T13:11:54Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,5684704173,141,66.0,5684704177,212,13.3,5684704171,140,78.4,5684704181,213,4.18,5684704169,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807079887,105,1,1,10,27,6wwwud48qahpwrfxs20334qk5,1,78.4,66.0,2025-04-27T13:11:54.649Z,2025-04-27T13:11:55Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,5684704303,141,81.8,5684704305,212,10.7,5684704295,56,Left,5684704307,213,1.59,5684704299,140,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807079957,106,1,1,10,28,6wwwud48qahpwrfxs20334qk5,1,78.2,82.0,2025-04-27T13:11:55.417Z,2025-04-27T13:11:57Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,5684704667,212,13.9,5684704669,213,0.03,5684704663,140,91.4,5684704661,56,Left,5684704665,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807079903,133,83,1,10,28,f1h34qp5zbfl489q8vnkhiq9s,0,25.0,21.8,2025-04-27T13:11:55.842Z,2025-04-27T13:12:00Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5684705169,399,4bojyjyvkdgm1lss6n37q2t5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807079993,107,1,1,10,30,6wwwud48qahpwrfxs20334qk5,1,91.4,82.6,2025-04-27T13:11:57.674Z,2025-04-27T13:11:59Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,5684704851,141,77.3,5684704865,213,3.67,5684704849,140,85.5,5684704847,56,Center,5684704859,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807080055,108,1,1,10,31,6wwwud48qahpwrfxs20334qk5,1,85.5,77.6,2025-04-27T13:11:58.897Z,2025-04-27T13:12:00Z,45ssaw51hm80y1tfalyesap9m,E. Simonsen,,5684705121,212,5.9,5684705115,56,Left,5684705119,141,82.1,5684705117,140,90.3,5684705123,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807080083,109,1,1,10,32,6wwwud48qahpwrfxs20334qk5,0,90.3,82.1,2025-04-27T13:11:59.785Z,2025-04-27T13:12:00Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,5684705217,140,83.3,5684705223,213,3.68,5684705221,212,8.6,5684705219,141,75.6,5684705215,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807080119,134,8,1,10,34,f1h34qp5zbfl489q8vnkhiq9s,1,17.1,20.7,2025-04-27T13:12:01.811Z,2025-04-27T13:12:02Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5684705421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807080197,135,4,1,10,36,f1h34qp5zbfl489q8vnkhiq9s,1,16.3,24.2,2025-04-27T13:12:03.704Z,2025-04-27T13:51:15Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5684706075,233,110,5684705909,285,,5684705903,56,Back,5685013483,295,,5684705905,152,,5684705901,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807080183,110,4,1,10,36,6wwwud48qahpwrfxs20334qk5,0,83.7,75.8,2025-04-27T13:12:03.705Z,2025-04-27T13:51:16Z,45ssaw51hm80y1tfalyesap9m,E. Simonsen,,5684706037,295,,5684706041,152,,5684706039,56,Center,5684706043,286,,5684706035,13,,5684706127,233,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807080761,136,1,1,10,58,f1h34qp5zbfl489q8vnkhiq9s,1,15.2,25.3,2025-04-27T13:12:25.643Z,2025-04-27T13:12:27Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5684708873,141,68.4,5684708867,152,,5684708871,140,22.6,5684708869,56,Back,5684708877,212,30.3,5684708879,213,1.31,5684708865,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807080811,137,1,1,11,0,f1h34qp5zbfl489q8vnkhiq9s,1,22.6,68.4,2025-04-27T13:12:27.515Z,2025-04-27T13:12:28Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,5684709149,140,20.9,5684709153,212,26.0,5684709147,56,Back,5684709151,141,30.3,5684709155,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807080909,138,1,1,11,1,f1h34qp5zbfl489q8vnkhiq9s,1,20.9,30.3,2025-04-27T13:12:28.675Z,2025-04-27T13:12:32Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5684709629,56,Back,5684709637,213,1.97,5684709635,212,13.9,5684709631,140,15.8,5684709633,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807080973,139,1,1,11,4,f1h34qp5zbfl489q8vnkhiq9s,1,17.7,48.8,2025-04-27T13:12:31.787Z,2025-04-27T13:12:34Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,5684709969,56,Back,5684709973,140,27.8,5684709981,212,10.6,5684709985,213,6.24,5684709977,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807080985,140,1,1,11,7,f1h34qp5zbfl489q8vnkhiq9s,1,27.8,48.1,2025-04-27T13:12:34.251Z,2025-04-27T13:51:53Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,5684710095,156,,5684710027,140,13.2,5684710029,141,30.7,5684710033,213,3.80,5684710031,212,19.4,5684710025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807081083,141,1,1,11,9,f1h34qp5zbfl489q8vnkhiq9s,1,13.2,30.7,2025-04-27T13:12:36.891Z,2025-04-27T13:12:38Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5684710633,213,4.93,5684710619,56,Back,5684710621,140,16.5,5684710625,141,7.1,5684710629,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807081103,142,1,1,11,11,f1h34qp5zbfl489q8vnkhiq9s,1,16.5,7.1,2025-04-27T13:12:38.227Z,2025-04-27T13:12:39Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,5684710723,213,1.18,5684710717,140,19.9,5684710721,212,9.3,5684710719,141,19.8,5684710715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807081191,143,1,1,11,12,f1h34qp5zbfl489q8vnkhiq9s,1,19.9,19.8,2025-04-27T13:12:39.059Z,2025-04-27T13:12:42Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5684711201,141,9.8,5684711197,56,Back,5684711205,213,5.75,5684711199,140,30.8,5684711203,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807081225,144,1,1,11,15,f1h34qp5zbfl489q8vnkhiq9s,0,34.4,7.7,2025-04-27T13:12:42.019Z,2025-04-27T13:12:43Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,5684711371,212,24.6,5684711369,141,16.7,5684711365,56,Right,5684711367,140,57.1,5684711373,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807081255,112,8,1,11,16,6wwwud48qahpwrfxs20334qk5,1,39.2,83.8,2025-04-27T13:12:43.714Z,2025-04-27T13:12:44Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,5684711523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807081279,113,5,1,11,16,6wwwud48qahpwrfxs20334qk5,0,41.9,100.8,2025-04-27T13:12:43.748Z,2025-04-27T21:02:39Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,5684712835,233,145,5684711619,56,Back,5684711621,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807081505,145,5,1,11,16,f1h34qp5zbfl489q8vnkhiq9s,1,58.1,-0.8,2025-04-27T13:12:43.748Z,2025-04-27T21:02:38Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,5684712805,233,113,5684712697,56,Right,5684712701,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807081577,146,1,1,11,24,f1h34qp5zbfl489q8vnkhiq9s,1,56.1,0.0,2025-04-27T13:12:51.259Z,2025-04-27T13:12:54Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,5684713059,56,Right,5684713067,213,1.52,5684713057,107,,5684713061,140,56.7,5684713065,212,12.1,5684713063,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807081591,147,1,1,11,26,f1h34qp5zbfl489q8vnkhiq9s,1,56.7,17.0,2025-04-27T13:12:53.827Z,2025-04-27T13:12:55Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,5684713125,141,8.8,5684713121,140,41.3,5684713131,213,3.47,5684713129,212,17.1,5684713189,156,,5684713119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807081689,148,1,1,11,28,f1h34qp5zbfl489q8vnkhiq9s,1,41.3,8.8,2025-04-27T13:12:55.443Z,2025-04-27T13:12:57Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5684713529,141,51.3,5684713527,140,28.4,5684713525,56,Back,5684713531,212,31.9,5684713533,213,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807081895,149,1,1,11,30,f1h34qp5zbfl489q8vnkhiq9s,1,28.4,51.3,2025-04-27T13:12:56.963Z,2025-04-27T13:13:03Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,5684714579,212,26.5,5684714581,213,1.38,5684714577,141,89.6,5684714575,140,33.2,5684714573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807081907,150,1,1,11,36,f1h34qp5zbfl489q8vnkhiq9s,0,48.6,57.6,2025-04-27T13:13:03.572Z,2025-04-27T13:13:04Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5684714651,140,50.4,5684714655,141,41.8,5684714649,56,Center,5684714663,213,4.89,5684714657,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807081923,114,8,1,11,37,6wwwud48qahpwrfxs20334qk5,1,47.3,52.7,2025-04-27T13:13:04.729Z,2025-04-27T13:13:04Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,5684714731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807082087,151,1,1,11,38,f1h34qp5zbfl489q8vnkhiq9s,1,53.5,61.4,2025-04-27T13:13:05.683Z,2025-04-27T13:13:10Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5684715679,213,1.06,5684715677,212,22.7,5684715671,56,Left,5684715675,141,90.6,5684715673,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807082137,152,1,1,11,43,f1h34qp5zbfl489q8vnkhiq9s,1,64.0,90.6,2025-04-27T13:13:10.555Z,2025-04-27T13:13:12Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5684715957,141,80.6,5684715959,212,6.8,5684715953,56,Left,5684715961,213,4.65,5684715955,140,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807082185,153,1,1,11,45,f1h34qp5zbfl489q8vnkhiq9s,1,63.6,80.6,2025-04-27T13:13:12.203Z,2025-04-27T13:13:13Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5684716211,140,57.1,5684716215,212,10.1,5684716213,141,91.5,5684716209,56,Left,5684716217,213,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807082317,154,1,1,11,46,f1h34qp5zbfl489q8vnkhiq9s,1,57.1,91.5,2025-04-27T13:13:13.604Z,2025-04-27T13:13:17Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5684716793,212,23.3,5684716789,140,40.9,5684716795,213,3.89,5684716791,141,68.1,5684716787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807082445,155,1,1,11,50,f1h34qp5zbfl489q8vnkhiq9s,1,40.9,68.1,2025-04-27T13:13:17.763Z,2025-04-27T13:13:22Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,5684717365,56,Back,5684717371,212,20.4,5684717369,141,40.1,5684717373,213,4.34,5684717367,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807082457,156,1,1,11,54,f1h34qp5zbfl489q8vnkhiq9s,1,33.9,40.1,2025-04-27T13:13:21.566Z,2025-04-27T13:13:22Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5684717453,141,48.2,5684717455,212,5.9,5684717451,140,35.8,5684717457,213,1.22,5684717449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807082583,157,1,1,11,55,f1h34qp5zbfl489q8vnkhiq9s,0,35.8,48.2,2025-04-27T13:13:22.067Z,2025-04-27T13:13:26Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,5684718125,140,74.6,5684718131,213,5.65,5684718123,56,Right,5684718133,1,,5684718129,212,50.4,5684718127,141,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807082721,116,1,1,12,0,6wwwud48qahpwrfxs20334qk5,1,18.7,98.1,2025-04-27T13:13:27.258Z,2025-04-27T13:13:32Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,5684718829,212,25.3,5684718827,141,61.4,5684718831,213,4.54,5684718825,140,14.5,5684718823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807082729,117,1,1,12,5,6wwwud48qahpwrfxs20334qk5,0,12.1,73.0,2025-04-27T13:13:32.163Z,2025-04-27T13:13:32Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,5684718887,213,0.04,5684718889,1,,5684718883,141,76.6,5684718877,155,,5684718881,140,67.1,5684718879,56,Center,5684718885,212,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807082797,158,1,1,12,7,f1h34qp5zbfl489q8vnkhiq9s,1,38.4,22.1,2025-04-27T13:13:33.972Z,2025-04-27T13:13:35Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5684719205,56,Back,5684719211,141,33.9,5684719215,212,8.8,5684719221,213,1.15,5684719203,3,,5684719207,140,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807082847,159,1,1,12,8,f1h34qp5zbfl489q8vnkhiq9s,1,41.8,33.9,2025-04-27T13:13:35.460Z,2025-04-27T13:13:39Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,5684719475,56,Back,5684719477,140,28.8,5684719481,212,16.7,5684719485,213,2.53,5684719479,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807082953,161,1,1,12,12,f1h34qp5zbfl489q8vnkhiq9s,1,29.8,47.9,2025-04-27T13:13:39.588Z,2025-04-27T13:13:41Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,5684720065,140,50.9,5684720071,213,5.59,5684720069,212,28.8,5684720063,56,Right,5684720067,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807083003,162,1,1,12,14,f1h34qp5zbfl489q8vnkhiq9s,1,51.3,21.2,2025-04-27T13:13:41.212Z,2025-04-27T13:13:43Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5684720351,141,23.3,5684720347,140,64.2,5684720353,212,13.6,5684720357,213,0.11,5684720345,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807083429,163,1,1,12,16,f1h34qp5zbfl489q8vnkhiq9s,1,64.2,23.3,2025-04-27T13:13:43.212Z,2025-04-27T13:13:58Z,6hmsrr08cllpl4iumu92zskbt,L. From,,5684722633,140,60.7,5684722637,212,6.2,5684722635,141,30.7,5684722639,213,2.20,5684722631,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807083445,164,4,1,12,18,f1h34qp5zbfl489q8vnkhiq9s,1,64.5,31.0,2025-04-27T13:13:45.276Z,2025-04-27T15:07:47Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5684723111,233,118,5684722727,152,,5684722735,286,,5684722721,13,,5684722733,265,,5684722723,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807083129,118,4,1,12,18,6wwwud48qahpwrfxs20334qk5,0,35.5,69.0,2025-04-27T13:13:45.277Z,2025-04-27T20:37:57Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,5684723175,233,164,5684721163,152,,5684721161,56,Back,5684721165,265,,5684721167,285,,5684721159,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807083547,165,1,1,12,34,f1h34qp5zbfl489q8vnkhiq9s,1,61.3,29.2,2025-04-27T13:14:01.300Z,2025-04-27T13:52:15Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5684723273,212,19.6,5684723257,152,,5684723267,140,43.2,5684723531,189,,5684723269,141,22.1,5684723277,213,3.39,5684723261,56,Back,5684723255,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807083619,166,50,1,12,35,f1h34qp5zbfl489q8vnkhiq9s,1,45.0,28.0,2025-04-27T13:14:02.378Z,2025-04-27T13:52:20Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5685017789,233,128,5684723601,56,Back,5684723603,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807085935,128,7,1,12,35,6wwwud48qahpwrfxs20334qk5,1,55.0,72.0,2025-04-27T13:14:02.379Z,2025-04-27T13:52:18Z,45ssaw51hm80y1tfalyesap9m,E. Simonsen,,5684736335,285,,5684736333,56,Center,5685017781,233,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807083665,120,1,1,12,36,6wwwud48qahpwrfxs20334qk5,1,56.5,64.5,2025-04-27T13:14:03.706Z,2025-04-27T13:14:06Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,5684723849,213,5.45,5684723847,212,26.6,5684723845,141,35.4,5684723841,56,Center,5684723843,140,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807083675,121,3,1,12,39,6wwwud48qahpwrfxs20334qk5,0,76.3,34.4,2025-04-27T13:14:06.458Z,2025-04-27T20:24:16Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,5684723887,56,Center,5684724383,233,167,5684723889,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807083731,167,7,1,12,39,f1h34qp5zbfl489q8vnkhiq9s,1,23.7,65.6,2025-04-27T13:14:06.459Z,2025-04-27T20:24:16Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,5684724183,285,,5684724309,233,121,5684724181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807083789,169,1,1,12,42,f1h34qp5zbfl489q8vnkhiq9s,1,21.8,66.6,2025-04-27T13:14:09.116Z,2025-04-27T13:14:11Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,5684724519,141,55.1,5684724515,56,Back,5684724521,212,8.4,5684724517,140,24.8,5684724523,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807083895,170,1,1,12,43,f1h34qp5zbfl489q8vnkhiq9s,1,24.8,55.1,2025-04-27T13:14:10.380Z,2025-04-27T13:14:15Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,5684725129,212,21.9,5684725127,141,23.6,5684725125,140,29.1,5684725131,213,4.92,5684725123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807083997,171,1,1,12,48,f1h34qp5zbfl489q8vnkhiq9s,1,31.0,20.6,2025-04-27T13:14:15.756Z,2025-04-27T13:14:21Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,5684725809,140,31.3,5684725807,56,Back,5684725813,212,5.6,5684725811,141,28.8,5684725815,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807084127,172,1,1,12,53,f1h34qp5zbfl489q8vnkhiq9s,1,28.0,40.3,2025-04-27T13:14:20.868Z,2025-04-27T13:14:26Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5684726579,140,33.5,5684726585,213,1.35,5684726581,141,77.9,5684726583,212,26.2,5684726577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807084183,173,1,1,12,59,f1h34qp5zbfl489q8vnkhiq9s,1,33.6,77.9,2025-04-27T13:14:25.956Z,2025-04-27T13:14:28Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5684726917,141,81.4,5684726913,56,Left,5684726915,140,60.0,5684726919,212,27.8,5684726921,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807084241,174,1,1,13,1,f1h34qp5zbfl489q8vnkhiq9s,1,60.0,81.4,2025-04-27T13:14:28.484Z,2025-04-27T13:52:48Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,5684727231,141,94.8,5684727235,212,40.1,5684727223,56,Back,5684727555,1,,5684727237,213,2.91,5684727227,140,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807084435,175,1,1,13,6,f1h34qp5zbfl489q8vnkhiq9s,1,22.8,94.8,2025-04-27T13:14:33.106Z,2025-04-27T13:14:37Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5684728249,140,6.7,5684728253,212,26.3,5684728251,141,65.2,5684728247,56,Back,5684728255,213,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807084619,176,1,1,13,10,f1h34qp5zbfl489q8vnkhiq9s,1,8.5,56.7,2025-04-27T13:14:37.221Z,2025-04-27T13:14:42Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,5684729213,213,6.10,5684729205,56,Center,5684729203,157,,5684729215,1,,5684729211,212,61.0,5684729209,141,40.0,5684729207,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807084627,177,61,1,13,15,f1h34qp5zbfl489q8vnkhiq9s,0,69.9,38.9,2025-04-27T13:14:42.620Z,2025-04-27T13:14:43Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,5684729291,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807084903,122,12,1,13,16,6wwwud48qahpwrfxs20334qk5,1,38.8,43.1,2025-04-27T13:14:43.315Z,2025-04-27T13:14:55Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,5684730913,397,,5684730777,213,2.23,5684730915,233,178,5684730769,56,Back,5684730771,140,37.6,5684730775,212,2.1,5684730773,141,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807084645,178,74,1,13,16,f1h34qp5zbfl489q8vnkhiq9s,1,71.5,37.4,2025-04-27T13:14:43.316Z,2025-04-27T13:14:55Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,5684729421,56,Center,5684730949,233,122,5684729491,397,,5684729423,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807084763,179,1,1,13,19,f1h34qp5zbfl489q8vnkhiq9s,1,72.8,60.2,2025-04-27T13:14:46.660Z,2025-04-27T13:15:08Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,1.0,5684732685,210,15,5684730011,212,28.9,5684730013,213,5.68,5684730005,56,Center,5684730007,140,95.4,5684730059,4,,5684730009,141,36.0,5684732687,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807084841,180,15,1,13,23,f1h34qp5zbfl489q8vnkhiq9s,1,95.4,36.0,2025-04-27T13:14:50.372Z,2025-04-27T20:11:52Z,6hmsrr08cllpl4iumu92zskbt,L. From,,5684730353,62,,5684732737,29,,5684732757,147,43.7,5684732779,233,123,5684732733,80,,5684732741,154,,5684732753,103,17.1,5684732747,55,179,5687074947,214,5684730351,22,,5684730355,56,Center,5684732049,20,5684732751,102,47.2,,5684732755,146,98.4,,,,,,,,,,,,,,,,,,
2807084911,123,10,1,13,23,6wwwud48qahpwrfxs20334qk5,1,1.5,54.3,2025-04-27T13:14:50.472Z,2025-04-27T18:45:45Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,5684732805,233,180,5684730803,173,,5684730807,182,,5684730809,56,Back,5684730805,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
