id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value
2746781991,214,1,1,18,56,8gxd9ry2580pu1b1dd5ny9ymy,1,46.1,11.6,2024-11-10T12:19:08.732Z,2024-11-10T12:35:04Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5355568603,56,Back,5355568607,141,40.7,5355568605,140,38.6,5355568609,212,21.3,5355568611,213,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746782083,215,1,1,19,1,8gxd9ry2580pu1b1dd5ny9ymy,1,38.6,40.7,2024-11-10T12:19:14.099Z,2024-11-10T12:19:16Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5355569069,56,Back,5355569071,140,48.0,5355569075,212,21.3,5355569073,141,12.9,5355569077,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746782101,216,1,1,19,4,8gxd9ry2580pu1b1dd5ny9ymy,1,47.8,12.9,2024-11-10T12:19:16.604Z,2024-11-10T12:35:03Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5355569147,141,23.7,5355569143,56,Back,5355569149,212,7.4,5355569151,213,1.43,5355569145,140,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746782177,217,1,1,19,7,8gxd9ry2580pu1b1dd5ny9ymy,1,43.8,28.5,2024-11-10T12:19:20.227Z,2024-11-10T12:19:23Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5355569511,141,51.2,5355569509,140,31.6,5355569515,213,2.26,5355569507,56,Back,5355569513,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746782187,218,1,1,19,11,8gxd9ry2580pu1b1dd5ny9ymy,1,31.6,51.2,2024-11-10T12:19:23.651Z,2024-11-10T12:19:25Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5355569593,213,4.47,5355569587,140,27.7,5355569591,212,16.9,5355569585,56,Back,5355569589,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746782243,219,1,1,19,12,8gxd9ry2580pu1b1dd5ny9ymy,1,27.7,27.1,2024-11-10T12:19:25.059Z,2024-11-10T12:19:28Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5355569927,141,44.8,5355569923,56,Back,5355569929,212,21.6,5355569925,140,10.6,5355569931,213,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746782261,220,1,1,19,16,8gxd9ry2580pu1b1dd5ny9ymy,1,10.6,44.8,2024-11-10T12:19:28.748Z,2024-11-10T12:19:29Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5355570037,56,Back,5355570043,212,14.9,5355570039,140,24.5,5355570045,213,6.08,5355570041,141,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746782307,221,1,1,19,17,8gxd9ry2580pu1b1dd5ny9ymy,1,25.0,40.4,2024-11-10T12:19:29.811Z,2024-11-10T12:19:34Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5355570271,141,8.8,5355570269,140,25.4,5355570275,213,4.73,5355570267,56,Back,5355570273,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746782347,222,1,1,19,21,8gxd9ry2580pu1b1dd5ny9ymy,0,25.4,8.8,2024-11-10T12:19:33.443Z,2024-11-10T12:19:37Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5355570497,140,59.5,5355570493,155,,5355570503,213,0.38,5355570499,141,30.0,5355570501,212,38.6,5355570495,56,Center,5355570505,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746782353,132,1,1,19,25,8cfkisxf1fkxdqtt6tx1tup48,0,38.8,62.9,2024-11-10T12:19:37.705Z,2024-11-10T12:19:54Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,5355570539,213,1.71,5355570535,141,80.5,5355570531,56,Back,5355570537,212,12.1,5355570533,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746782419,223,1,1,19,28,8gxd9ry2580pu1b1dd5ny9ymy,1,55.9,25.9,2024-11-10T12:19:40.764Z,2024-11-10T12:19:43Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5355570927,141,22.4,5355570923,56,Center,5355570929,212,2.4,5355570925,140,56.4,5355570931,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746782429,224,1,1,19,30,8gxd9ry2580pu1b1dd5ny9ymy,1,56.4,22.4,2024-11-10T12:19:42.963Z,2024-11-10T12:19:43Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5355570989,141,18.0,5355570985,56,Back,5355570991,212,10.6,5355570993,213,3.43,5355570987,140,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746782451,225,1,1,19,31,8gxd9ry2580pu1b1dd5ny9ymy,1,46.7,18.0,2024-11-10T12:19:43.612Z,2024-11-10T12:19:45Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5355571057,140,46.5,5355571061,212,4.8,5355571063,213,1.61,5355571059,141,25.0,5355571055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746782473,226,1,1,19,32,8gxd9ry2580pu1b1dd5ny9ymy,1,46.6,25.3,2024-11-10T12:19:44.916Z,2024-11-10T12:19:47Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5355571209,212,37.6,5355571205,140,66.7,5355571201,155,,5355571211,213,0.98,5355571207,141,71.1,5355571213,1,,5355571203,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746782541,227,1,1,19,35,8gxd9ry2580pu1b1dd5ny9ymy,1,67.4,71.2,2024-11-10T12:19:47.723Z,2024-11-10T12:19:53Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5355571643,140,86.5,5355571647,212,22.3,5355571645,141,85.6,5355571649,213,0.45,5355571641,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746782609,228,1,1,19,41,8gxd9ry2580pu1b1dd5ny9ymy,1,83.8,85.1,2024-11-10T12:19:53.332Z,2024-11-10T12:20:01Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5355572025,213,3.58,5355572021,141,68.7,5355572017,56,Center,5355572023,212,26.5,5355572019,140,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746782621,229,1,1,19,49,8gxd9ry2580pu1b1dd5ny9ymy,1,61.1,66.6,2024-11-10T12:20:01.708Z,2024-11-10T12:20:03Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5355572111,56,Center,5355572119,213,0.45,5355572115,141,74.1,5355572117,212,11.7,5355572113,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746782627,230,61,1,19,51,8gxd9ry2580pu1b1dd5ny9ymy,0,71.5,73.9,2024-11-10T12:20:03.588Z,2024-11-10T12:20:04Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5355572131,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746782667,134,1,1,19,55,8cfkisxf1fkxdqtt6tx1tup48,1,23.8,10.3,2024-11-10T12:20:07.440Z,2024-11-10T12:20:10Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5355572337,140,24.6,5355572339,141,42.8,5355572335,56,Back,5355572343,213,1.53,5355572341,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746782683,135,1,1,19,57,8cfkisxf1fkxdqtt6tx1tup48,1,31.8,47.5,2024-11-10T12:20:09.960Z,2024-11-10T12:20:12Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,5355572473,212,7.9,5355572467,56,Back,5355572475,213,5.48,5355572469,140,37.0,5355572471,141,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746782713,136,1,1,20,0,8cfkisxf1fkxdqtt6tx1tup48,1,38.3,33.9,2024-11-10T12:20:12.504Z,2024-11-10T12:20:16Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5355572613,1,,5355572607,141,65.5,5355572603,56,Center,5355572601,155,,5355572611,213,0.64,5355572609,212,35.9,5355572605,140,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746782729,137,1,1,20,3,8cfkisxf1fkxdqtt6tx1tup48,1,66.4,65.5,2024-11-10T12:20:16.032Z,2024-11-10T12:20:17Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,5355572697,213,2.03,5355572693,141,73.0,5355572691,140,64.0,5355572689,56,Center,5355572695,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746782733,138,1,1,20,5,8cfkisxf1fkxdqtt6tx1tup48,0,65.9,73.2,2024-11-10T12:20:17.473Z,2024-11-10T12:20:18Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,5355572721,56,Center,5355572725,141,55.1,5355572729,213,4.93,5355572723,140,68.5,5355572727,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746782765,231,8,1,20,8,8gxd9ry2580pu1b1dd5ny9ymy,1,30.5,21.2,2024-11-10T12:20:20.659Z,2024-11-10T12:27:05Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5355572889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746782825,233,1,1,20,10,8gxd9ry2580pu1b1dd5ny9ymy,1,20.9,14.0,2024-11-10T12:20:22.316Z,2024-11-10T12:20:26Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5355573217,140,10.7,5355573221,212,23.0,5355573219,141,44.0,5355573215,56,Back,5355573223,213,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746782859,234,1,1,20,15,8gxd9ry2580pu1b1dd5ny9ymy,1,9.3,47.6,2024-11-10T12:20:27.452Z,2024-11-10T12:20:29Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5355573367,140,26.3,5355573373,213,0.93,5355573369,141,82.9,5355573365,56,Back,5355573371,212,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746782939,235,1,1,20,17,8gxd9ry2580pu1b1dd5ny9ymy,1,26.2,82.7,2024-11-10T12:20:29.459Z,2024-11-10T12:20:35Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5355573755,140,28.0,5355573759,212,12.1,5355573753,56,Back,5355573761,213,4.87,5355573757,141,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746782973,236,1,1,20,23,8gxd9ry2580pu1b1dd5ny9ymy,1,28.6,64.8,2024-11-10T12:20:35.659Z,2024-11-10T12:20:39Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5355573963,212,24.2,5355573965,213,4.69,5355573953,56,Back,5355573961,141,29.2,5355573957,140,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783043,237,1,1,20,26,8gxd9ry2580pu1b1dd5ny9ymy,1,27.3,28.8,2024-11-10T12:20:39.108Z,2024-11-10T12:20:46Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5355574269,141,39.4,5355574271,212,8.4,5355574265,56,Back,5355574267,140,31.4,5355574273,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783061,238,1,1,20,33,8gxd9ry2580pu1b1dd5ny9ymy,1,40.6,65.7,2024-11-10T12:20:45.836Z,2024-11-10T12:20:47Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5355574367,140,44.4,5355574373,213,5.00,5355574371,212,14.1,5355574365,56,Back,5355574369,141,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783089,239,1,1,20,35,8gxd9ry2580pu1b1dd5ny9ymy,1,44.4,45.2,2024-11-10T12:20:47.436Z,2024-11-10T12:20:51Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5355574543,212,29.7,5355574537,56,Back,5355574541,141,15.2,5355574545,213,3.90,5355574539,140,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783101,240,1,1,20,39,8gxd9ry2580pu1b1dd5ny9ymy,1,30.8,26.2,2024-11-10T12:20:51.331Z,2024-11-10T12:20:53Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5355574591,140,57.6,5355574589,56,Right,5355574595,212,31.6,5355574597,213,5.81,5355574593,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783129,241,1,1,20,40,8gxd9ry2580pu1b1dd5ny9ymy,1,57.7,5.2,2024-11-10T12:20:53.219Z,2024-11-10T12:20:56Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5355574767,56,Back,5355574773,212,21.5,5355574771,141,20.4,5355574769,140,39.7,5355574775,213,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783149,242,1,1,20,43,8gxd9ry2580pu1b1dd5ny9ymy,1,39.7,20.4,2024-11-10T12:20:56.251Z,2024-11-10T12:20:58Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5355574881,56,Right,5355574889,213,6.02,5355574885,141,12.8,5355574887,212,20.0,5355574883,140,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783175,243,1,1,20,45,8gxd9ry2580pu1b1dd5ny9ymy,1,58.1,12.8,2024-11-10T12:20:58.044Z,2024-11-10T12:21:00Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5355575061,141,17.4,5355575057,56,Right,5355575065,213,0.54,5355575059,140,63.1,5355575063,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783193,244,1,1,20,48,8gxd9ry2580pu1b1dd5ny9ymy,1,62.0,15.0,2024-11-10T12:21:00.324Z,2024-11-10T12:21:02Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5355575127,56,Back,5355575133,212,21.3,5355575129,140,41.7,5355575131,141,15.3,5355575135,213,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783223,245,1,1,20,49,8gxd9ry2580pu1b1dd5ny9ymy,1,41.7,15.3,2024-11-10T12:21:01.812Z,2024-11-10T12:21:04Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5355575279,213,0.95,5355575275,141,33.6,5355575271,56,Center,5355575277,212,15.3,5355575273,140,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783237,246,1,1,20,51,8gxd9ry2580pu1b1dd5ny9ymy,1,50.2,33.6,2024-11-10T12:21:03.412Z,2024-11-10T12:21:05Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5355575341,140,56.8,5355575339,56,Right,5355575345,212,11.7,5355575347,213,5.35,5355575343,141,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783271,247,1,1,20,55,8gxd9ry2580pu1b1dd5ny9ymy,1,57.9,16.8,2024-11-10T12:21:07.580Z,2024-11-10T12:21:10Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5355575533,213,2.80,5355575527,140,24.3,5355575523,155,,5355575535,1,,5355575529,141,35.4,5355575525,56,Back,5355575531,212,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783287,248,1,1,20,57,8gxd9ry2580pu1b1dd5ny9ymy,1,24.0,35.2,2024-11-10T12:21:10.060Z,2024-11-10T12:21:12Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5355575599,212,11.1,5355575595,140,32.9,5355575601,213,0.57,5355575597,141,44.0,5355575593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783325,249,1,1,21,0,8gxd9ry2580pu1b1dd5ny9ymy,1,33.2,44.3,2024-11-10T12:21:12.308Z,2024-11-10T12:21:16Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5355575747,212,9.9,5355575743,140,37.0,5355575749,213,5.13,5355575745,141,31.0,5355575741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783369,250,1,1,21,3,8gxd9ry2580pu1b1dd5ny9ymy,1,36.9,29.1,2024-11-10T12:21:15.916Z,2024-11-10T12:21:21Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5355576003,140,30.0,5355576007,212,20.4,5355576005,141,57.2,5355576009,213,1.93,5355576001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783377,251,1,1,21,8,8gxd9ry2580pu1b1dd5ny9ymy,0,30.1,57.0,2024-11-10T12:21:21.220Z,2024-11-10T12:21:23Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5355576073,213,5.81,5355576067,140,84.4,5355576063,155,,5355576075,1,,5355576069,141,14.6,5355576071,212,63.9,5355576065,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783405,139,59,1,21,12,8cfkisxf1fkxdqtt6tx1tup48,1,20.3,85.7,2024-11-10T12:21:25.057Z,2024-11-10T12:21:27Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5355576241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783545,140,12,1,21,13,8cfkisxf1fkxdqtt6tx1tup48,1,20.3,85.7,2024-11-10T12:21:25.896Z,2024-11-10T12:21:47Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5355577083,141,84.7,5355577087,213,6.26,5355577079,56,Left,5355577081,140,50.3,5355577085,212,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783417,252,61,1,21,16,8gxd9ry2580pu1b1dd5ny9ymy,1,71.6,14.3,2024-11-10T12:21:28.940Z,2024-11-10T12:21:29Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5355576317,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783445,253,1,1,21,19,8gxd9ry2580pu1b1dd5ny9ymy,1,68.8,7.9,2024-11-10T12:21:32.028Z,2024-11-10T12:22:47Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5355576529,212,12.5,5355576525,140,59.2,5355576531,213,2.51,5355576527,141,18.8,5355576523,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783449,254,1,1,21,20,8gxd9ry2580pu1b1dd5ny9ymy,1,59.2,18.8,2024-11-10T12:21:32.900Z,2024-11-10T12:21:34Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5355576551,213,0.68,5355576549,212,7.7,5355576545,140,64.9,5355576547,141,25.9,5355576543,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783479,255,1,1,21,21,8gxd9ry2580pu1b1dd5ny9ymy,1,64.9,25.9,2024-11-10T12:21:33.476Z,2024-11-10T12:21:38Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5355576727,213,5.58,5355576719,140,74.1,5355576725,212,12.7,5355576717,56,Right,5355576721,141,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783495,256,1,1,21,25,8gxd9ry2580pu1b1dd5ny9ymy,1,74.1,13.7,2024-11-10T12:21:38.164Z,2024-11-10T12:22:48Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5355576795,213,0.34,5355576791,141,22.4,5355576785,155,,5355576789,140,89.9,5355576793,212,17.6,5355576787,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783527,257,1,1,21,32,8gxd9ry2580pu1b1dd5ny9ymy,0,90.5,15.0,2024-11-10T12:21:44.324Z,2024-11-10T12:21:45Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5355576975,155,,5355576981,141,49.7,5355576979,140,95.1,5355576985,213,1.37,5355576973,2,,5355576977,56,Center,5355576983,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783717,143,1,1,21,50,8cfkisxf1fkxdqtt6tx1tup48,1,11.9,59.1,2024-11-10T12:22:02.840Z,2024-11-10T12:22:08Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5355578131,141,65.7,5355578129,140,32.9,5355578135,213,0.20,5355578127,56,Back,5355578133,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783767,144,1,1,21,55,8cfkisxf1fkxdqtt6tx1tup48,1,42.2,31.5,2024-11-10T12:22:07.841Z,2024-11-10T12:22:14Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,5355578409,56,Right,5355578419,212,25.9,5355578423,213,5.65,5355578413,140,62.0,5355578417,141,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783789,145,1,1,22,2,8cfkisxf1fkxdqtt6tx1tup48,1,74.3,4.6,2024-11-10T12:22:14.328Z,2024-11-10T12:22:17Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5355578507,56,Right,5355578513,212,18.2,5355578515,213,3.06,5355578509,140,57.0,5355578511,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783771,258,83,1,22,2,8gxd9ry2580pu1b1dd5ny9ymy,0,31.5,93.0,2024-11-10T12:22:14.532Z,2024-11-10T12:22:19Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5355578737,399,11ngumxajbizagbzpm5kompxx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783809,146,1,1,22,4,8cfkisxf1fkxdqtt6tx1tup48,1,55.4,13.5,2024-11-10T12:22:16.912Z,2024-11-10T12:22:19Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5355578711,213,1.58,5355578705,140,55.2,5355578709,212,18.8,5355578703,56,Center,5355578707,141,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783827,147,1,1,22,8,8cfkisxf1fkxdqtt6tx1tup48,1,62.0,45.2,2024-11-10T12:22:21.056Z,2024-11-10T12:22:23Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,5355578861,213,2.20,5355578857,141,66.4,5355578853,56,Center,5355578859,212,17.8,5355578855,140,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783871,148,1,1,22,11,8cfkisxf1fkxdqtt6tx1tup48,1,52.0,66.4,2024-11-10T12:22:23.696Z,2024-11-10T12:22:28Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,5355579089,212,21.9,5355579085,140,60.1,5355579093,213,1.17,5355579087,141,96.0,5355579083,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783909,149,1,1,22,15,8cfkisxf1fkxdqtt6tx1tup48,1,63.7,93.5,2024-11-10T12:22:27.688Z,2024-11-10T12:22:32Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5355579253,141,92.7,5355579257,213,3.17,5355579249,56,Back,5355579251,140,42.6,5355579255,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783935,150,1,1,22,19,8cfkisxf1fkxdqtt6tx1tup48,1,40.9,90.6,2024-11-10T12:22:31.864Z,2024-11-10T12:22:35Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,5355579407,141,70.9,5355579403,56,Back,5355579409,212,26.8,5355579405,140,18.8,5355579411,213,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783943,151,1,1,22,22,8cfkisxf1fkxdqtt6tx1tup48,1,21.7,71.2,2024-11-10T12:22:34.840Z,2024-11-10T12:22:36Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5355579447,56,Back,5355579453,212,12.7,5355579451,141,56.4,5355579449,140,29.1,5355579455,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746783951,152,1,1,22,23,8cfkisxf1fkxdqtt6tx1tup48,1,32.0,50.3,2024-11-10T12:22:35.865Z,2024-11-10T12:22:37Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5355579481,213,3.80,5355579493,156,,5355579475,140,19.3,5355579479,212,16.9,5355579473,56,Back,5355579477,141,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746784079,153,1,1,22,27,8cfkisxf1fkxdqtt6tx1tup48,1,19.2,33.3,2024-11-10T12:22:39.656Z,2024-11-10T12:22:47Z,am3509ake84cde1xhb9264i22,M. Gudmann,,5355580047,56,Back,5355580053,212,16.1,5355580051,141,51.2,5355580049,140,9.2,5355580055,213,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746784153,154,1,1,22,35,8cfkisxf1fkxdqtt6tx1tup48,1,9.3,59.9,2024-11-10T12:22:47.337Z,2024-11-10T12:22:52Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5355580427,212,30.7,5355580423,140,28.4,5355580421,56,Back,5355580429,213,0.86,5355580425,141,94.1,5355580419,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746784159,155,3,1,22,38,8cfkisxf1fkxdqtt6tx1tup48,0,27.8,95.2,2024-11-10T12:22:51.091Z,2024-11-10T12:22:59Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5355580557,233,259,5355580447,56,Back,5355580449,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746784165,259,7,1,22,38,8gxd9ry2580pu1b1dd5ny9ymy,1,72.2,4.8,2024-11-10T12:22:51.092Z,2024-11-10T12:22:58Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5355580493,286,,5355580489,167,,5355580491,56,Right,5355580523,233,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746784251,156,5,1,22,41,8cfkisxf1fkxdqtt6tx1tup48,1,27.4,102.0,2024-11-10T12:22:53.733Z,2024-11-10T14:11:36Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5355580929,233,260,5355580875,347,,5355580873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746784209,260,5,1,22,41,8gxd9ry2580pu1b1dd5ny9ymy,0,72.6,-2.0,2024-11-10T12:22:53.733Z,2024-11-10T14:11:36Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5355580969,233,156,5355580695,347,,5355580693,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
