id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2714956787,238,1,1,23,52,f1h34qp5zbfl489q8vnkhiq9s,1,37.3,5.2,2024-08-30T17:53:36.677Z,2024-08-30T17:53:39Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5181694183,140,25.5,5181694187,212,16.2,5181694189,213,2.44,5181694185,141,20.6,5181694181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714956837,239,1,1,23,55,f1h34qp5zbfl489q8vnkhiq9s,1,27.7,22.6,2024-08-30T17:53:39.644Z,2024-08-30T17:53:48Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5181694443,212,20.8,5181694441,141,52.4,5181694445,213,1.79,5181694437,56,Back,5181694439,140,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714956849,240,1,1,24,4,f1h34qp5zbfl489q8vnkhiq9s,1,30.9,58.7,2024-08-30T17:53:47.900Z,2024-08-30T17:53:49Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5181694513,140,40.4,5181694515,141,71.6,5181694519,213,0.72,5181694511,56,Back,5181694517,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714956851,241,1,1,24,5,f1h34qp5zbfl489q8vnkhiq9s,1,40.3,71.6,2024-08-30T17:53:49.652Z,2024-08-30T17:53:52Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5181694537,212,22.1,5181694533,140,22.1,5181694531,56,Back,5181694543,156,,5181694535,141,87.9,5181694539,213,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714956881,242,1,1,24,8,f1h34qp5zbfl489q8vnkhiq9s,1,22.1,87.9,2024-08-30T17:53:52.027Z,2024-08-30T17:53:57Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5181694693,141,83.6,5181694699,1,,5181694695,212,38.6,5181694691,140,58.8,5181694697,213,6.21,5181694689,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714956885,243,4,1,24,13,f1h34qp5zbfl489q8vnkhiq9s,1,63.0,82.7,2024-08-30T17:53:56.868Z,2024-08-30T18:30:34Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5181694747,152,,5181694751,286,,5181694743,13,,5181694805,233,233,5181694745,56,Left,5181694749,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714956889,233,4,1,24,13,bd4qakf7j0wwie8wke9km7uj8,0,37.0,17.3,2024-08-30T17:53:56.869Z,2024-08-30T18:30:35Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5181694773,56,Back,5181694775,152,,5181694779,265,,5181694771,13,,5181694817,233,243,5181694783,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957017,244,1,1,24,33,f1h34qp5zbfl489q8vnkhiq9s,1,58.8,86.4,2024-08-30T17:54:17.620Z,2024-08-30T17:54:18Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5181695375,141,76.7,5181695379,213,3.51,5181695371,56,Back,5181695367,5,,5181695373,140,42.3,5181695369,152,,5181695377,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957025,245,1,1,24,34,f1h34qp5zbfl489q8vnkhiq9s,1,42.3,76.7,2024-08-30T17:54:18.291Z,2024-08-30T17:54:19Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5181695419,212,16.8,5181695415,140,56.8,5181695413,56,Left,5181695421,213,0.44,5181695417,141,87.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957085,246,1,1,24,35,f1h34qp5zbfl489q8vnkhiq9s,1,56.8,87.3,2024-08-30T17:54:19.619Z,2024-08-30T17:54:26Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5181695693,141,74.3,5181695691,140,39.9,5181695695,212,19.8,5181695697,213,3.60,5181695689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957095,247,1,1,24,42,f1h34qp5zbfl489q8vnkhiq9s,1,47.4,68.9,2024-08-30T17:54:26.739Z,2024-08-30T17:54:29Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5181695767,56,Left,5181695773,212,16.8,5181695775,213,1.13,5181695771,141,91.2,5181695769,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957115,248,1,1,24,45,f1h34qp5zbfl489q8vnkhiq9s,0,54.3,91.2,2024-08-30T17:54:28.940Z,2024-08-30T17:54:35Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5181695921,1,,5181695917,212,50.2,5181695909,155,,5181695911,56,Left,5181695919,213,6.14,5181695915,141,80.7,5181695913,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957167,235,5,1,24,51,bd4qakf7j0wwie8wke9km7uj8,1,-1.4,18.9,2024-08-30T17:54:35.130Z,2024-08-30T18:31:07Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5181696235,233,249,5181696229,346,,5181696227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957121,249,5,1,24,51,f1h34qp5zbfl489q8vnkhiq9s,0,101.4,81.1,2024-08-30T17:54:35.130Z,2024-08-30T18:31:07Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5181695931,346,,5181695929,56,Left,5181696261,233,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957127,234,43,1,24,52,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-08-30T17:54:35.925Z,2024-08-30T19:36:03Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5182366619,144,56,5181695959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957175,236,1,1,24,59,bd4qakf7j0wwie8wke9km7uj8,1,3.7,48.8,2024-08-30T17:54:42.885Z,2024-08-30T17:54:44Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5181696277,212,22.2,5181696269,124,,5181696283,237,,5181696273,140,11.9,5181696271,56,Back,5181696279,213,1.17,5181696275,141,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957195,237,1,1,25,0,bd4qakf7j0wwie8wke9km7uj8,1,11.9,78.9,2024-08-30T17:54:44.061Z,2024-08-30T17:54:47Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5181696417,141,79.2,5181696423,213,0.01,5181696415,140,36.2,5181696419,212,25.5,5181696413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957203,238,3,1,25,3,bd4qakf7j0wwie8wke9km7uj8,0,31.6,76.4,2024-08-30T17:54:47.565Z,2024-08-30T17:54:53Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5181696483,233,250,5181696439,56,Back,5181696481,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957205,250,7,1,25,3,f1h34qp5zbfl489q8vnkhiq9s,1,68.4,23.6,2024-08-30T17:54:47.566Z,2024-08-30T17:54:53Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5181696443,56,Center,5181696529,286,,5181696447,233,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957253,252,1,1,25,4,f1h34qp5zbfl489q8vnkhiq9s,1,75.1,27.8,2024-08-30T17:54:48.379Z,2024-08-30T17:54:53Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5181696729,141,34.3,5181696731,212,16.3,5181696725,56,Center,5181696733,213,2.87,5181696727,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957259,253,1,1,25,5,f1h34qp5zbfl489q8vnkhiq9s,1,60.0,34.3,2024-08-30T17:54:49.627Z,2024-08-30T17:54:54Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5181696749,212,19.4,5181696745,140,74.2,5181696747,141,52.5,5181696751,213,0.69,5181696743,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957263,254,50,1,25,6,f1h34qp5zbfl489q8vnkhiq9s,1,73.4,56.8,2024-08-30T17:54:50.766Z,2024-08-30T18:30:45Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5181885139,286,,5181885417,233,468,5181696769,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714991797,468,7,1,25,7,bd4qakf7j0wwie8wke9km7uj8,1,26.6,43.2,2024-08-30T17:54:50.767Z,2024-08-30T18:30:44Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5181885345,285,,5181885381,233,254,5181882721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714992689,421,45,1,25,11,f1h34qp5zbfl489q8vnkhiq9s,0,56.2,72.8,2024-08-30T17:54:54.767Z,2024-08-30T18:30:55Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5181887177,285,,5181887905,233,469,5181887175,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714992813,469,3,1,25,11,bd4qakf7j0wwie8wke9km7uj8,1,43.8,27.2,2024-08-30T17:54:54.767Z,2024-08-30T18:30:55Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5181887815,286,,5181887865,233,421,5181887811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957283,240,1,1,25,12,bd4qakf7j0wwie8wke9km7uj8,1,35.2,40.6,2024-08-30T17:54:56.277Z,2024-08-30T18:23:24Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5181696857,213,3.36,5181696849,56,Back,5181696855,212,11.7,5181696851,140,24.3,5181696853,141,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957311,241,1,1,25,12,bd4qakf7j0wwie8wke9km7uj8,1,23.0,36.8,2024-08-30T17:54:56.460Z,2024-08-30T17:54:59Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5181696961,141,53.1,5181696965,213,2.46,5181696957,56,Back,5181696963,212,17.6,5181696959,140,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957361,242,1,1,25,15,bd4qakf7j0wwie8wke9km7uj8,1,10.0,53.1,2024-08-30T17:54:59.324Z,2024-08-30T17:55:05Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5181697175,56,Center,5181697179,141,30.4,5181697173,157,,5181697183,213,5.97,5181697185,1,,5181697181,212,50.6,5181697177,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957365,255,4,1,25,21,f1h34qp5zbfl489q8vnkhiq9s,1,44.0,73.6,2024-08-30T17:55:05.068Z,2024-08-30T18:30:36Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5181697249,13,,5181697257,286,,5181697255,152,,5181697359,233,243,5181697251,294,,5181697253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957363,243,4,1,25,21,bd4qakf7j0wwie8wke9km7uj8,0,56.0,26.4,2024-08-30T17:55:05.069Z,2024-08-30T18:30:36Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5181697327,56,Center,5181697363,233,255,5181697329,152,,5181697331,285,,5181697325,294,,5181697323,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957489,256,1,1,25,35,f1h34qp5zbfl489q8vnkhiq9s,1,38.8,82.1,2024-08-30T17:55:19.035Z,2024-08-30T17:55:21Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5181697741,213,4.09,5181697737,141,60.3,5181697735,140,28.7,5181697739,212,18.2,5181697731,152,,5181697729,5,,5181697733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957503,257,1,1,25,37,f1h34qp5zbfl489q8vnkhiq9s,1,28.7,60.3,2024-08-30T17:55:20.803Z,2024-08-30T17:55:23Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5181697793,56,Back,5181697795,140,31.6,5181697799,212,13.9,5181697797,141,40.3,5181697801,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957521,258,1,1,25,39,f1h34qp5zbfl489q8vnkhiq9s,1,32.9,34.6,2024-08-30T17:55:23.428Z,2024-08-30T17:55:24Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5181697893,140,61.3,5181697897,212,31.8,5181697899,213,5.93,5181697895,141,18.5,5181697891,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957525,259,1,1,25,40,f1h34qp5zbfl489q8vnkhiq9s,1,61.3,18.5,2024-08-30T17:55:24.683Z,2024-08-30T17:55:26Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5181697919,56,Right,5181697927,213,3.75,5181697925,212,11.1,5181697921,140,52.6,5181697955,156,,5181697923,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957543,260,1,1,25,42,f1h34qp5zbfl489q8vnkhiq9s,1,52.6,9.2,2024-08-30T17:55:26.747Z,2024-08-30T17:55:29Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5181698039,212,18.1,5181698035,140,38.0,5181698037,141,23.3,5181698033,56,Back,5181698041,213,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957569,261,1,1,25,45,f1h34qp5zbfl489q8vnkhiq9s,1,38.2,23.5,2024-08-30T17:55:29.179Z,2024-08-30T17:55:34Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5181698153,56,Back,5181698155,140,31.2,5181698159,212,18.8,5181698157,141,49.0,5181698161,213,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957593,262,1,1,25,50,f1h34qp5zbfl489q8vnkhiq9s,1,42.3,61.5,2024-08-30T17:55:33.987Z,2024-08-30T17:55:37Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5181698277,213,2.54,5181698269,56,Back,5181698273,141,80.6,5181698271,140,24.1,5181698275,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957611,263,1,1,25,53,f1h34qp5zbfl489q8vnkhiq9s,1,24.2,78.0,2024-08-30T17:55:37.530Z,2024-08-30T17:55:41Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5181698363,56,Back,5181698365,140,19.2,5181698369,212,19.6,5181698367,141,50.3,5181698371,213,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957645,264,1,1,25,57,f1h34qp5zbfl489q8vnkhiq9s,1,22.0,45.7,2024-08-30T17:55:41.394Z,2024-08-30T17:55:45Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5181698511,140,63.5,5181698509,56,Right,5181698519,1,,5181698515,212,49.6,5181698513,141,11.0,5181698517,213,5.79,5181698507,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957649,265,44,1,26,1,f1h34qp5zbfl489q8vnkhiq9s,1,59.9,8.5,2024-08-30T17:55:45.027Z,2024-08-30T18:30:50Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5181888903,233,244,5181698535,56,Right,5181698537,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957663,244,44,1,26,1,bd4qakf7j0wwie8wke9km7uj8,0,40.1,91.5,2024-08-30T17:55:45.028Z,2024-08-30T18:30:51Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5181698643,56,Back,5181888955,233,265,5181698645,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957651,266,1,1,26,1,f1h34qp5zbfl489q8vnkhiq9s,0,63.5,11.0,2024-08-30T17:55:45.340Z,2024-08-30T17:56:02Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5181698561,213,0.44,5181698549,3,,5181698557,141,14.9,5181698551,168,,5181698555,140,68.8,5181698559,212,6.2,5181698553,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957655,267,1,1,26,2,f1h34qp5zbfl489q8vnkhiq9s,0,58.4,20.6,2024-08-30T17:55:46.410Z,2024-08-30T17:55:47Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5181698589,213,6.00,5181698585,141,16.6,5181698581,56,Right,5181698583,140,67.4,5181698587,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957667,245,61,1,26,3,bd4qakf7j0wwie8wke9km7uj8,1,42.2,93.0,2024-08-30T17:55:47.322Z,2024-08-30T17:55:47Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5181698665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957677,246,43,1,26,3,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-08-30T17:55:47.372Z,2024-08-30T18:24:11Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5181698697,56,Back,5181893451,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957683,247,8,1,26,4,bd4qakf7j0wwie8wke9km7uj8,1,42.2,93.0,2024-08-30T17:55:48.292Z,2024-08-30T18:24:37Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5181698729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957693,248,1,1,26,5,bd4qakf7j0wwie8wke9km7uj8,1,43.0,79.7,2024-08-30T17:55:49.268Z,2024-08-30T18:24:58Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5181898979,141,92.6,5181898983,213,1.93,5181898975,56,Back,5181898981,212,9.4,5181898977,140,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957703,249,1,1,26,6,bd4qakf7j0wwie8wke9km7uj8,1,42.7,89.1,2024-08-30T17:55:50.060Z,2024-08-30T18:25:34Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5181902873,213,3.16,5181902867,140,31.1,5181902871,212,12.2,5181902869,141,88.7,5181902865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957745,250,43,1,26,8,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-08-30T17:55:52.005Z,2024-08-30T18:25:57Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5181905015,144,1,5181699053,3,0,5181699059,141,87.6,5181699055,56,Back,5181699057,140,25.3,5181699063,213,3.43,5181699061,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957761,251,1,1,26,14,bd4qakf7j0wwie8wke9km7uj8,1,25.7,80.7,2024-08-30T17:55:57.853Z,2024-08-30T17:56:00Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5181699191,213,4.41,5181699189,212,13.9,5181699185,140,21.8,5181699187,141,61.2,5181699183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957793,252,1,1,26,16,bd4qakf7j0wwie8wke9km7uj8,1,21.8,61.2,2024-08-30T17:56:00.580Z,2024-08-30T17:56:04Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5181699345,56,Back,5181699349,141,78.5,5181699353,213,1.37,5181699351,212,12.0,5181699347,140,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957799,253,1,1,26,20,bd4qakf7j0wwie8wke9km7uj8,1,28.1,78.5,2024-08-30T17:56:03.948Z,2024-08-30T17:56:07Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5181699371,141,61.1,5181699369,140,24.0,5181699375,213,4.36,5181699373,212,12.6,5181699367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957821,254,1,1,26,23,bd4qakf7j0wwie8wke9km7uj8,1,21.9,56.1,2024-08-30T17:56:06.860Z,2024-08-30T17:56:09Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5181699509,213,1.29,5181699505,141,78.3,5181699501,56,Back,5181699503,140,26.0,5181699507,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957867,255,1,1,26,28,bd4qakf7j0wwie8wke9km7uj8,1,37.9,81.2,2024-08-30T17:56:12.548Z,2024-08-30T17:56:15Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5181699727,141,95.1,5181699723,56,Back,5181699731,213,1.13,5181699725,140,42.2,5181699729,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957899,256,1,1,26,31,bd4qakf7j0wwie8wke9km7uj8,1,37.3,94.7,2024-08-30T17:56:15.341Z,2024-08-30T17:56:21Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5181699889,140,25.4,5181699895,213,3.90,5181699891,141,77.3,5181699893,212,17.2,5181699887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957919,257,1,1,26,37,bd4qakf7j0wwie8wke9km7uj8,0,33.0,50.4,2024-08-30T17:56:21.389Z,2024-08-30T17:56:25Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5181699997,141,90.6,5181699995,140,76.4,5181699999,212,53.1,5181700003,1,,5181699991,155,,5181699993,56,Left,5181700001,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957929,268,8,1,26,44,f1h34qp5zbfl489q8vnkhiq9s,1,30.9,8.9,2024-08-30T17:56:27.939Z,2024-08-30T17:56:28Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5181700065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957941,258,5,1,26,44,bd4qakf7j0wwie8wke9km7uj8,1,68.1,101.5,2024-08-30T17:56:28.669Z,2024-08-30T18:31:08Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5181700129,347,,5181700127,56,Left,5181700149,233,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957935,269,5,1,26,44,f1h34qp5zbfl489q8vnkhiq9s,0,31.9,-1.5,2024-08-30T17:56:28.669Z,2024-08-30T18:31:08Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5181700093,56,Back,5181700097,347,,5181700157,233,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957973,259,1,1,26,47,bd4qakf7j0wwie8wke9km7uj8,1,69.8,100.0,2024-08-30T17:56:31.116Z,2024-08-30T17:56:34Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5181700249,107,,5181700257,212,14.8,5181700259,213,3.44,5181700255,141,94.4,5181700251,56,Left,5181700253,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957985,260,1,1,26,50,bd4qakf7j0wwie8wke9km7uj8,1,57.2,92.1,2024-08-30T17:56:34.724Z,2024-08-30T17:56:37Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5181700319,141,86.6,5181700315,56,Left,5181700317,140,62.8,5181700323,213,5.72,5181700321,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714957995,261,1,1,26,53,bd4qakf7j0wwie8wke9km7uj8,1,60.1,86.4,2024-08-30T17:56:36.868Z,2024-08-30T17:56:39Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5181700377,56,Back,5181700381,141,72.2,5181700385,213,3.58,5181700383,212,22.6,5181700379,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714958027,262,1,1,26,55,bd4qakf7j0wwie8wke9km7uj8,1,44.1,70.5,2024-08-30T17:56:38.923Z,2024-08-30T17:56:47Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5181700577,141,66.0,5181700581,213,5.93,5181700573,56,Center,5181700579,212,8.7,5181700575,140,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714958039,263,1,1,27,3,bd4qakf7j0wwie8wke9km7uj8,1,63.2,43.4,2024-08-30T17:56:47.006Z,2024-08-30T17:56:50Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5181700657,140,76.9,5181700663,213,5.22,5181700661,212,29.7,5181700653,155,,5181700655,56,Right,5181700659,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714958053,264,1,1,27,7,bd4qakf7j0wwie8wke9km7uj8,1,76.6,9.1,2024-08-30T17:56:50.788Z,2024-08-30T17:56:53Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5181700767,212,10.1,5181700763,140,80.6,5181700761,56,Center,5181700769,213,1.14,5181700765,141,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714958057,265,1,1,27,9,bd4qakf7j0wwie8wke9km7uj8,1,80.6,22.6,2024-08-30T17:56:53.324Z,2024-08-30T17:56:55Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5181700791,140,91.9,5181700795,212,14.6,5181700793,141,10.0,5181700789,56,Right,5181700797,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
