id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2799120281,223,1,1,24,6,ajtb177oqwawkdwbqhldmq6mx,1,62.7,98.4,2025-04-11T16:54:25.971Z,2025-04-11T16:54:28Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,5641065431,141,95.3,5641065427,56,Left,5641065433,212,12.8,5641065435,213,6.12,5641065429,140,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799120313,224,1,1,24,8,ajtb177oqwawkdwbqhldmq6mx,1,74.8,95.3,2025-04-11T16:54:27.883Z,2025-04-11T16:54:31Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,5641065569,56,Left,5641065577,213,6.07,5641065573,141,92.0,5641065575,212,10.6,5641065571,140,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799120337,225,1,1,24,11,ajtb177oqwawkdwbqhldmq6mx,0,85.9,88.7,2025-04-11T16:54:30.892Z,2025-04-11T18:55:14Z,e3n8xatusmgu7ttqpfdjanp3p,V. Hammershøy-Mistrati,,5641065721,56,Center,5641065729,213,5.43,5641065727,212,23.9,5641065723,140,100.0,5641065725,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799120571,162,5,1,24,13,b2vft81kyjurzbmekvgrqwr64,1,-1.0,37.2,2025-04-11T16:54:33.509Z,2025-04-11T16:55:01Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5641067085,233,226,5641067057,56,Back,5641067059,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799120371,226,5,1,24,14,ajtb177oqwawkdwbqhldmq6mx,0,101.1,63.4,2025-04-11T16:54:34.377Z,2025-04-11T16:55:01Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,5641067105,233,162,5641065901,346,,5641065899,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799120625,163,1,1,24,40,b2vft81kyjurzbmekvgrqwr64,0,4.8,41.8,2025-04-11T16:55:00.718Z,2025-04-11T16:55:06Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5641067329,213,6.10,5641067321,56,Center,5641067319,124,,5641067325,141,27.3,5641067323,140,55.4,5641067331,1,,5641067327,212,54.0,5641067335,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799120623,227,44,1,24,45,ajtb177oqwawkdwbqhldmq6mx,1,43.0,77.5,2025-04-11T16:55:05.284Z,2025-04-11T18:40:42Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5641067315,285,,5641067401,233,164,5641067313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799120631,164,44,1,24,45,b2vft81kyjurzbmekvgrqwr64,0,57.0,22.5,2025-04-11T16:55:05.285Z,2025-04-11T18:40:42Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,5641067435,233,227,5641067365,286,,5641067363,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799120661,228,1,1,24,45,ajtb177oqwawkdwbqhldmq6mx,1,40.1,85.4,2025-04-11T16:55:05.612Z,2025-04-11T16:55:08Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5641067531,213,5.70,5641067527,212,27.3,5641067519,56,Center,5641067521,140,61.9,5641067525,141,63.4,5641067515,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799120691,230,1,1,24,48,ajtb177oqwawkdwbqhldmq6mx,0,63.9,63.1,2025-04-11T16:55:08.435Z,2025-04-11T16:55:11Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,5641067685,56,Right,5641067689,141,15.9,5641067693,213,5.32,5641067727,1,,5641067687,140,85.3,5641067691,212,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799120737,231,5,1,24,55,ajtb177oqwawkdwbqhldmq6mx,0,85.8,-1.0,2025-04-11T16:55:15.099Z,2025-04-11T16:55:19Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,5641067963,347,,5641068047,233,165,5641067961,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799120751,165,5,1,24,55,b2vft81kyjurzbmekvgrqwr64,1,13.8,100.8,2025-04-11T16:55:15.405Z,2025-04-11T16:55:19Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5641068043,233,231,5641068021,347,,5641068019,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799120785,166,1,1,24,58,b2vft81kyjurzbmekvgrqwr64,1,15.1,100.0,2025-04-11T16:55:18.070Z,2025-04-11T16:55:22Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5641068217,107,,5641068227,213,5.44,5641068219,56,Back,5641068221,140,25.7,5641068225,212,16.6,5641068223,141,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799120797,167,1,1,25,2,b2vft81kyjurzbmekvgrqwr64,1,25.7,83.2,2025-04-11T16:55:22.206Z,2025-04-11T16:55:23Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5641068281,140,13.3,5641068285,212,13.2,5641068283,141,86.8,5641068287,213,2.96,5641068279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799120843,168,1,1,25,3,b2vft81kyjurzbmekvgrqwr64,1,12.9,86.9,2025-04-11T16:55:23.582Z,2025-04-11T16:55:29Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5641068523,56,Back,5641068525,140,36.6,5641068529,212,25.2,5641068521,157,,5641068533,1,,5641068527,141,81.4,5641068531,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799120823,232,83,1,25,7,ajtb177oqwawkdwbqhldmq6mx,0,54.0,23.9,2025-04-11T16:55:26.884Z,2025-04-11T16:55:33Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5641068723,399,dwuxps3jv2852642q000wep6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799120869,169,1,1,25,9,b2vft81kyjurzbmekvgrqwr64,1,33.8,66.3,2025-04-11T16:55:29.085Z,2025-04-11T16:55:32Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5641068707,56,Back,5641068711,141,11.7,5641068713,212,39.2,5641068715,213,5.04,5641068709,140,45.8,5641068717,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799120917,170,3,1,25,15,b2vft81kyjurzbmekvgrqwr64,1,68.8,11.6,2025-04-11T16:55:35.070Z,2025-04-11T18:40:31Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5641068969,286,,5641068967,56,Right,5641069003,233,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799120883,233,45,1,25,15,ajtb177oqwawkdwbqhldmq6mx,0,31.2,88.4,2025-04-11T16:55:35.070Z,2025-04-11T18:40:32Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,5641069035,233,170,5641068811,285,,5641068809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799120939,171,1,1,25,18,b2vft81kyjurzbmekvgrqwr64,1,65.3,23.3,2025-04-11T16:55:38.718Z,2025-04-11T16:55:41Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5641069105,141,30.9,5641069103,140,70.6,5641069107,212,7.6,5641069109,213,0.75,5641069101,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799120961,172,1,1,25,21,b2vft81kyjurzbmekvgrqwr64,1,70.7,30.7,2025-04-11T16:55:41.270Z,2025-04-11T16:55:43Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,5641069241,140,84.9,5641069245,212,23.0,5641069243,141,5.0,5641069239,56,Right,5641069247,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799120973,173,1,1,25,23,b2vft81kyjurzbmekvgrqwr64,0,85.2,5.0,2025-04-11T16:55:43.406Z,2025-04-11T16:55:44Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5641069327,141,33.3,5641069331,213,1.14,5641069323,56,Center,5641069325,140,93.7,5641069321,155,,5641069329,212,21.2,5641069319,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799121001,234,12,1,25,24,ajtb177oqwawkdwbqhldmq6mx,1,4.9,55.4,2025-04-11T16:55:44.764Z,2025-04-11T16:55:48Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5641069453,141,100.0,5641069449,56,Back,5641069455,212,32.2,5641069451,140,13.9,5641069457,213,1.27,5641069501,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799121005,235,5,1,25,27,ajtb177oqwawkdwbqhldmq6mx,0,13.8,101.2,2025-04-11T16:55:47.659Z,2025-04-11T16:56:06Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5641069467,56,Back,5641069469,347,,5641070279,233,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799121137,174,5,1,25,28,b2vft81kyjurzbmekvgrqwr64,1,86.2,-1.2,2025-04-11T16:55:48.559Z,2025-04-11T16:56:07Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5641070241,347,,5641070249,233,235,5641070239,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799121251,176,1,1,25,56,b2vft81kyjurzbmekvgrqwr64,1,87.7,0.0,2025-04-11T16:56:16.758Z,2025-04-11T16:56:20Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5641070827,107,,5641070839,212,15.9,5641070833,140,89.3,5641070829,56,Center,5641070837,141,21.3,5641070843,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799121257,177,1,1,26,0,b2vft81kyjurzbmekvgrqwr64,1,89.3,21.3,2025-04-11T16:56:20.038Z,2025-04-11T16:56:22Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,5641070897,141,4.4,5641070901,213,4.45,5641070899,212,11.9,5641070893,56,Right,5641070895,140,86.4,5641070913,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799121295,178,1,1,26,2,b2vft81kyjurzbmekvgrqwr64,1,86.4,4.4,2025-04-11T16:56:22.071Z,2025-04-11T16:56:28Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5641071089,212,12.4,5641071083,56,Right,5641071085,140,93.4,5641071087,141,19.1,5641071091,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799121315,179,61,1,26,2,b2vft81kyjurzbmekvgrqwr64,0,93.8,17.9,2025-04-11T16:56:22.678Z,2025-04-11T17:01:16Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,5641071191,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799121355,237,1,1,26,4,ajtb177oqwawkdwbqhldmq6mx,0,4.8,89.6,2025-04-11T16:56:24.475Z,2025-04-11T16:56:28Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,5641071399,140,64.9,5641071401,141,88.4,5641071405,213,6.27,5641071395,157,,5641071403,212,63.1,5641071397,56,Left,5641071407,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799121465,181,1,1,26,17,b2vft81kyjurzbmekvgrqwr64,1,30.1,20.3,2025-04-11T16:56:37.839Z,2025-04-11T16:56:41Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5641071975,155,,5641071987,213,0.87,5641071979,56,Left,5641071989,1,,5641071981,140,66.5,5641071983,141,86.5,5641071985,212,59.1,5641071977,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799121473,182,1,1,26,21,b2vft81kyjurzbmekvgrqwr64,0,66.7,86.5,2025-04-11T16:56:41.504Z,2025-04-11T16:56:42Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5641072037,212,16.8,5641072023,3,,5641072039,213,5.53,5641072027,56,Center,5641072033,140,78.4,5641072035,141,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799121487,238,1,1,26,22,ajtb177oqwawkdwbqhldmq6mx,1,24.7,24.3,2025-04-11T16:56:41.899Z,2025-04-11T16:56:43Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5641072137,56,Back,5641072141,141,18.0,5641072145,213,5.95,5641072143,212,13.1,5641072139,140,36.5,5641072135,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799121511,239,1,1,26,23,ajtb177oqwawkdwbqhldmq6mx,1,36.5,18.0,2025-04-11T16:56:43.284Z,2025-04-11T16:56:44Z,8viazilbghyogmhd7w3lg2six,S. Koch,,5641072227,3,,5641072231,140,26.9,5641072235,212,13.7,5641072233,141,4.4,5641072229,56,Back,5641072237,213,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799121529,240,1,1,26,24,ajtb177oqwawkdwbqhldmq6mx,0,26.9,4.4,2025-04-11T16:56:44.795Z,2025-04-11T16:56:46Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5641072305,213,0.32,5641072303,212,36.7,5641072297,56,Center,5641072301,141,21.5,5641072295,157,,5641072299,140,60.1,5641072307,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799121635,184,1,1,26,31,b2vft81kyjurzbmekvgrqwr64,1,12.3,61.8,2025-04-11T16:56:51.840Z,2025-04-11T16:56:56Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5641072773,213,0.16,5641072769,141,65.2,5641072767,140,25.6,5641072765,56,Back,5641072763,123,,5641072771,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799121677,185,1,1,26,36,b2vft81kyjurzbmekvgrqwr64,1,25.9,64.8,2025-04-11T16:56:55.991Z,2025-04-11T16:56:59Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5641072943,56,Back,5641072953,212,28.7,5641072949,141,27.3,5641072955,213,4.24,5641072947,140,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799121709,186,1,1,26,39,b2vft81kyjurzbmekvgrqwr64,0,18.0,27.9,2025-04-11T16:56:59.647Z,2025-04-11T16:57:03Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5641073149,157,,5641073157,212,47.7,5641073153,140,63.4,5641073155,141,26.7,5641073159,213,6.27,5641073151,56,Center,5641073161,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799121721,241,8,1,26,44,ajtb177oqwawkdwbqhldmq6mx,1,33.5,80.3,2025-04-11T16:57:03.917Z,2025-04-11T16:57:09Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5641073215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799121775,187,1,1,26,45,b2vft81kyjurzbmekvgrqwr64,1,51.7,28.6,2025-04-11T16:57:05.791Z,2025-04-11T16:57:09Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5641073483,56,Right,5641073485,140,65.2,5641073489,212,17.5,5641073487,141,13.4,5641073491,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799121839,188,1,1,26,49,b2vft81kyjurzbmekvgrqwr64,1,65.9,8.2,2025-04-11T16:57:09.631Z,2025-04-11T16:57:15Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5641073793,141,7.3,5641073795,212,25.4,5641073791,140,41.7,5641073787,56,Back,5641073797,213,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799121843,189,3,1,26,55,b2vft81kyjurzbmekvgrqwr64,0,41.8,9.8,2025-04-11T16:57:15.095Z,2025-04-11T18:40:16Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5641073893,233,242,5641073827,286,,5641073825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799121849,242,7,1,26,55,ajtb177oqwawkdwbqhldmq6mx,1,58.2,90.2,2025-04-11T16:57:15.096Z,2025-04-11T18:40:15Z,e3n8xatusmgu7ttqpfdjanp3p,V. Hammershøy-Mistrati,,5641073869,56,Left,5641073885,233,189,5641073871,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799121869,244,1,1,26,58,ajtb177oqwawkdwbqhldmq6mx,1,79.9,64.3,2025-04-11T16:57:17.899Z,2025-04-11T16:57:19Z,e3n8xatusmgu7ttqpfdjanp3p,V. Hammershøy-Mistrati,,5641073953,141,71.1,5641073955,212,9.1,5641073951,140,87.4,5641073949,56,Center,5641073957,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799121877,245,1,1,26,59,ajtb177oqwawkdwbqhldmq6mx,0,87.4,71.1,2025-04-11T16:57:19.579Z,2025-04-11T16:57:20Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,5641073997,140,91.0,5641073999,141,56.4,5641074003,213,5.07,5641074001,212,10.7,5641073995,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799121929,190,12,1,27,3,b2vft81kyjurzbmekvgrqwr64,1,11.4,40.7,2025-04-11T16:57:23.240Z,2025-04-11T16:57:26Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5641074293,140,19.8,5641074295,141,4.1,5641074299,213,5.05,5641074291,56,Back,5641074297,212,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799121941,191,1,1,27,6,b2vft81kyjurzbmekvgrqwr64,1,19.8,4.1,2025-04-11T16:57:26.568Z,2025-04-11T16:57:28Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5641074381,213,2.24,5641074375,140,16.6,5641074373,56,Back,5641074379,212,5.4,5641074377,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799121975,192,1,1,27,8,b2vft81kyjurzbmekvgrqwr64,1,16.6,10.3,2025-04-11T16:57:28.063Z,2025-04-11T16:57:32Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5641074589,56,Back,5641074597,213,0.29,5641074595,212,28.8,5641074593,141,22.2,5641074587,157,,5641074599,1,,5641074591,140,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799122051,193,1,1,27,12,b2vft81kyjurzbmekvgrqwr64,1,43.7,25.9,2025-04-11T16:57:31.888Z,2025-04-11T16:57:40Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,5641074959,140,44.8,5641074961,141,73.9,5641074965,213,1.54,5641074963,212,32.7,5641074957,56,Back,5641074967,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799122079,194,1,1,27,20,b2vft81kyjurzbmekvgrqwr64,1,74.7,73.3,2025-04-11T16:57:40.392Z,2025-04-11T16:57:43Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5641075107,56,Center,5641075111,141,45.1,5641075115,213,4.73,5641075113,212,19.2,5641075109,140,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799122095,195,1,1,27,23,b2vft81kyjurzbmekvgrqwr64,0,79.6,49.7,2025-04-11T16:57:42.871Z,2025-04-11T16:57:44Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,5641075181,141,42.7,5641075177,56,Center,5641075185,213,4.91,5641075179,140,80.5,5641075183,212,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799122127,247,1,1,27,25,ajtb177oqwawkdwbqhldmq6mx,1,16.3,56.3,2025-04-11T16:57:45.315Z,2025-04-11T16:57:49Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5641075349,141,66.0,5641075345,56,Back,5641075347,140,25.9,5641075353,213,0.58,5641075351,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799122135,248,1,1,27,29,ajtb177oqwawkdwbqhldmq6mx,0,25.9,66.0,2025-04-11T16:57:48.901Z,2025-04-11T18:55:18Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,5641075379,140,76.0,5641075405,1,,5641075375,155,,5641075385,213,5.98,5641075377,56,Center,5641075383,212,55.2,5641075381,141,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799122259,197,1,1,27,31,b2vft81kyjurzbmekvgrqwr64,1,22.6,64.6,2025-04-11T16:57:51.760Z,2025-04-11T16:58:01Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5641076009,212,13.2,5641076007,141,78.7,5641076011,213,0.82,5641076003,56,Back,5641076005,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799122291,198,1,1,27,41,b2vft81kyjurzbmekvgrqwr64,1,43.1,75.0,2025-04-11T16:58:01.208Z,2025-04-11T16:58:05Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5641076201,213,4.00,5641076199,212,24.8,5641076197,141,47.3,5641076195,140,27.7,5641076193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799122309,199,1,1,27,45,b2vft81kyjurzbmekvgrqwr64,0,27.7,44.0,2025-04-11T16:58:05.696Z,2025-04-11T16:58:07Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5641076283,140,66.3,5641076285,141,22.1,5641076289,213,5.93,5641076281,56,Center,5641076293,1,,5641076279,155,,5641076287,212,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799122319,249,8,1,27,50,ajtb177oqwawkdwbqhldmq6mx,1,32.1,67.9,2025-04-11T16:58:10.117Z,2025-04-11T16:58:10Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,5641076393,15,,5641076367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799122337,200,1,1,27,50,b2vft81kyjurzbmekvgrqwr64,1,66.2,14.6,2025-04-11T16:58:10.648Z,2025-04-11T16:58:13Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,5641076481,56,Right,5641076489,213,4.03,5641076485,141,3.2,5641076483,140,60.2,5641076487,212,10.0,5641076479,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799122365,201,1,1,27,53,b2vft81kyjurzbmekvgrqwr64,1,62.4,3.2,2025-04-11T16:58:13.231Z,2025-04-11T16:58:19Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5641076631,212,6.5,5641076629,141,12.2,5641076627,140,60.2,5641076625,56,Right,5641076633,213,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799122371,202,1,1,27,59,b2vft81kyjurzbmekvgrqwr64,1,65.5,14.6,2025-04-11T16:58:19.528Z,2025-04-11T16:58:20Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,5641076681,141,6.8,5641076685,213,3.65,5641076677,56,Right,5641076683,212,10.8,5641076679,140,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799122379,203,1,1,28,0,b2vft81kyjurzbmekvgrqwr64,1,56.5,6.8,2025-04-11T16:58:20.592Z,2025-04-11T16:58:22Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5641076739,140,65.2,5641076741,141,4.7,5641076737,56,Right,5641076743,212,9.2,5641076745,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799122419,204,1,1,28,2,b2vft81kyjurzbmekvgrqwr64,1,65.2,4.7,2025-04-11T16:58:22.152Z,2025-04-11T16:58:26Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5641076957,141,20.4,5641076953,56,Back,5641076955,140,41.6,5641076959,212,27.0,5641076961,213,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799122477,205,1,1,28,6,b2vft81kyjurzbmekvgrqwr64,1,34.8,15.2,2025-04-11T16:58:26.792Z,2025-04-11T16:58:36Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5641077261,212,20.2,5641077259,141,35.8,5641077263,213,2.38,5641077255,140,20.9,5641077253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799122513,206,1,1,28,16,b2vft81kyjurzbmekvgrqwr64,1,26.6,37.3,2025-04-11T16:58:36.561Z,2025-04-11T16:58:41Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5641077497,56,Center,5641077507,1,,5641077503,212,40.9,5641077495,155,,5641077505,213,0.17,5641077501,141,47.6,5641077499,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799122771,211,44,1,28,21,b2vft81kyjurzbmekvgrqwr64,1,74.4,57.4,2025-04-11T16:58:40.970Z,2025-04-11T18:40:43Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,5641079033,286,,5641079031,56,Center,5641079801,233,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
