id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/value
2812048005,287,1,1,27,42,8gxd9ry2580pu1b1dd5ny9ymy,1,43.8,21.1,2025-05-09T16:58:42.746Z,2025-05-09T16:58:45Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5712335097,213,2.04,5712335095,212,16.6,5712335091,140,36.6,5712335093,141,42.8,5712335089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048017,288,1,1,27,44,8gxd9ry2580pu1b1dd5ny9ymy,1,37.9,42.1,2025-05-09T16:58:44.842Z,2025-05-09T16:58:47Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5712335185,56,Back,5712335187,140,49.9,5712335189,141,46.4,5712335193,213,0.23,5712335191,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048025,289,1,1,27,46,8gxd9ry2580pu1b1dd5ny9ymy,1,49.9,46.4,2025-05-09T16:58:46.826Z,2025-05-09T16:58:48Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,,5712335223,212,20.6,5712335221,141,72.3,5712335225,213,2.12,5712335257,156,,5712335219,140,39.7,5712335217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048059,290,1,1,27,49,8gxd9ry2580pu1b1dd5ny9ymy,1,39.1,75.8,2025-05-09T16:58:50.210Z,2025-05-09T16:58:52Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5712335343,140,50.9,5712335349,213,0.88,5712335347,212,19.4,5712335341,56,Left,5712335345,141,97.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048111,291,1,1,27,52,8gxd9ry2580pu1b1dd5ny9ymy,1,51.9,96.8,2025-05-09T16:58:52.690Z,2025-05-09T16:59:02Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5712335633,141,83.1,5712335631,140,61.4,5712335635,212,13.6,5712335629,56,Left,5712335637,213,5.53,5712335627,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048117,292,50,1,27,58,8gxd9ry2580pu1b1dd5ny9ymy,1,62.4,88.1,2025-05-09T16:58:58.959Z,2025-05-09T17:29:26Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5712422497,233,261,5712335655,56,Left,5712335657,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048101,261,7,1,27,58,6wwwud48qahpwrfxs20334qk5,0,37.6,11.9,2025-05-09T16:58:58.960Z,2025-05-09T17:29:26Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5712421109,285,,5712421107,56,Back,5712422483,233,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812062931,460,50,1,28,1,8gxd9ry2580pu1b1dd5ny9ymy,1,58.0,92.2,2025-05-09T16:59:02.147Z,2025-05-09T17:29:28Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5712422531,233,262,5712416185,56,Left,5712416187,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048133,262,7,1,28,1,6wwwud48qahpwrfxs20334qk5,1,42.0,7.8,2025-05-09T16:59:02.148Z,2025-05-09T17:29:31Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5712335727,56,Back,5712335729,285,,5712422535,233,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048125,293,61,1,28,3,8gxd9ry2580pu1b1dd5ny9ymy,1,60.0,95.3,2025-05-09T16:59:03.606Z,2025-05-09T17:26:55Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5712335703,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048155,264,1,1,28,4,6wwwud48qahpwrfxs20334qk5,1,38.5,27.0,2025-05-09T16:59:04.937Z,2025-05-09T16:59:08Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5712335827,56,Back,5712335829,140,36.1,5712335835,213,1.79,5712335831,141,43.4,5712335833,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048157,265,1,1,28,8,6wwwud48qahpwrfxs20334qk5,1,36.7,46.0,2025-05-09T16:59:08.737Z,2025-05-09T16:59:10Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5712335859,213,0.15,5712335853,140,53.9,5712335857,212,18.3,5712335851,56,Center,5712335855,141,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048163,266,1,1,28,9,6wwwud48qahpwrfxs20334qk5,1,62.0,51.2,2025-05-09T16:59:09.849Z,2025-05-09T16:59:15Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5712335923,141,43.4,5712335921,140,58.2,5712335925,212,6.6,5712335919,56,Center,5712335927,213,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048167,267,1,1,28,14,6wwwud48qahpwrfxs20334qk5,0,73.8,64.6,2025-05-09T16:59:14.946Z,2025-05-09T16:59:16Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5712335981,213,5.76,5712335985,1,,5712335977,141,40.4,5712335979,212,33.1,5712335971,155,,5712335975,140,100.0,5712335973,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048179,268,5,1,28,15,6wwwud48qahpwrfxs20334qk5,0,101.2,40.7,2025-05-09T16:59:16.536Z,2025-05-09T18:42:04Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5712336079,346,,5712336077,56,Center,5712336263,233,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048211,294,5,1,28,15,8gxd9ry2580pu1b1dd5ny9ymy,1,-1.2,59.3,2025-05-09T16:59:16.536Z,2025-05-09T18:42:04Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5712336233,346,,5712336239,233,268,5712336231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048345,295,1,1,28,44,8gxd9ry2580pu1b1dd5ny9ymy,0,3.9,57.3,2025-05-09T16:59:44.900Z,2025-05-09T16:59:47Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5712336937,141,75.0,5712336945,213,0.22,5712336943,212,55.5,5712336933,56,Center,5712336931,124,,5712336935,140,55.5,5712336947,1,,5712336949,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048405,269,1,1,28,47,6wwwud48qahpwrfxs20334qk5,1,43.0,28.2,2025-05-09T16:59:48.114Z,2025-05-09T16:59:56Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5712337229,212,24.5,5712337227,141,2.2,5712337223,56,Right,5712337231,213,5.48,5712337225,140,59.1,5712337221,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048409,270,61,1,28,48,6wwwud48qahpwrfxs20334qk5,0,59.4,3.2,2025-05-09T16:59:48.898Z,2025-05-09T17:00:04Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5712337251,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048413,271,5,1,28,52,6wwwud48qahpwrfxs20334qk5,0,63.8,-1.6,2025-05-09T16:59:53.554Z,2025-05-09T17:00:01Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5712337265,56,Right,5712337267,347,,5712337375,233,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048423,296,5,1,28,52,8gxd9ry2580pu1b1dd5ny9ymy,1,36.2,101.6,2025-05-09T16:59:53.554Z,2025-05-09T18:42:04Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5712337349,233,271,5712337323,347,,5712337321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048471,297,1,1,28,57,8gxd9ry2580pu1b1dd5ny9ymy,1,32.4,100.0,2025-05-09T16:59:58.475Z,2025-05-09T17:00:04Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5712337553,213,4.38,5712337551,212,19.8,5712337545,140,26.3,5712337541,107,,5712337543,56,Back,5712337549,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048479,298,1,1,29,3,8gxd9ry2580pu1b1dd5ny9ymy,1,25.8,62.4,2025-05-09T17:00:03.995Z,2025-05-09T17:00:05Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5712337601,213,0.15,5712337599,212,18.1,5712337593,56,Back,5712337595,140,42.8,5712337597,141,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048485,299,1,1,29,4,8gxd9ry2580pu1b1dd5ny9ymy,1,42.8,66.5,2025-05-09T17:00:05.411Z,2025-05-09T17:00:06Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5712337631,56,Back,5712337635,141,66.2,5712337633,140,39.3,5712337637,212,3.7,5712337639,213,3.20,5712337645,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048501,300,1,1,29,6,8gxd9ry2580pu1b1dd5ny9ymy,0,37.0,68.4,2025-05-09T17:00:07.156Z,2025-05-09T17:25:51Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,,5712337719,141,64.2,5712337717,140,86.7,5712337713,155,,5712337723,213,6.23,5712337721,212,52.3,5712337725,1,,5712337715,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048529,273,1,1,29,10,6wwwud48qahpwrfxs20334qk5,1,13.2,38.9,2025-05-09T17:00:11.498Z,2025-05-09T17:00:13Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5712337899,140,24.9,5712337897,56,Back,5712337903,212,18.2,5712337901,141,58.7,5712337905,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048543,274,1,1,29,12,6wwwud48qahpwrfxs20334qk5,1,24.9,58.7,2025-05-09T17:00:13.426Z,2025-05-09T17:00:15Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5712337995,213,6.17,5712337991,141,57.5,5712337993,212,7.3,5712337989,140,31.8,5712337987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048569,275,1,1,29,14,6wwwud48qahpwrfxs20334qk5,1,34.3,54.9,2025-05-09T17:00:15.538Z,2025-05-09T17:00:18Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5712338155,213,4.19,5712338151,141,40.3,5712338153,212,11.5,5712338149,140,28.8,5712338147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048583,276,1,1,29,17,6wwwud48qahpwrfxs20334qk5,1,28.8,40.3,2025-05-09T17:00:18.041Z,2025-05-09T17:00:20Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5712338231,140,25.4,5712338235,212,12.5,5712338233,141,57.9,5712338237,213,1.86,5712338229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048597,277,1,1,29,19,6wwwud48qahpwrfxs20334qk5,1,27.5,59.3,2025-05-09T17:00:19.874Z,2025-05-09T17:00:24Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5712338341,212,23.2,5712338343,213,4.76,5712338339,141,25.2,5712338337,140,28.6,5712338335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048643,278,1,1,29,23,6wwwud48qahpwrfxs20334qk5,1,27.2,21.0,2025-05-09T17:00:24.010Z,2025-05-09T17:00:31Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5712338581,213,2.62,5712338577,141,35.5,5712338575,140,10.7,5712338579,212,19.9,5712338573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048661,279,1,1,29,25,6wwwud48qahpwrfxs20334qk5,1,14.2,41.2,2025-05-09T17:00:25.907Z,2025-05-09T17:26:15Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5712338663,213,0.01,5712338649,140,32.1,5712338645,56,Back,5712338653,141,41.5,5712338659,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048673,280,1,1,29,28,6wwwud48qahpwrfxs20334qk5,1,30.0,46.3,2025-05-09T17:00:29.234Z,2025-05-09T17:26:16Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5712338697,56,Back,5712338699,140,11.8,5712338701,141,49.7,5712338703,212,19.2,5712338707,213,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048707,281,1,1,29,29,6wwwud48qahpwrfxs20334qk5,1,12.7,47.3,2025-05-09T17:00:30.194Z,2025-05-09T17:26:18Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5712338855,157,,5712338863,212,47.9,5712338865,213,0.07,5712338861,141,52.5,5712338857,56,Center,5712338859,140,58.2,5712338867,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048717,282,61,1,29,30,6wwwud48qahpwrfxs20334qk5,0,58.4,52.7,2025-05-09T17:00:30.610Z,2025-05-09T17:26:20Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5712338913,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048725,301,1,1,29,38,8gxd9ry2580pu1b1dd5ny9ymy,1,42.9,44.9,2025-05-09T17:00:39.324Z,2025-05-09T17:00:41Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5712338949,141,36.5,5712338947,140,54.4,5712338951,212,13.4,5712338955,1,,5712338953,213,5.84,5712338943,157,,5712338945,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048759,303,1,1,29,41,8gxd9ry2580pu1b1dd5ny9ymy,1,47.9,33.8,2025-05-09T17:00:41.948Z,2025-05-09T17:00:44Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5712339077,56,Back,5712339081,141,20.5,5712339085,213,3.70,5712339079,140,34.2,5712339083,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048807,304,1,1,29,43,8gxd9ry2580pu1b1dd5ny9ymy,1,34.3,20.5,2025-05-09T17:00:43.997Z,2025-05-09T17:00:51Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5712339297,1,,5712339285,157,,5712339291,141,73.5,5712339295,213,0.73,5712339293,212,53.8,5712339289,140,72.3,5712339287,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048813,305,1,1,29,50,8gxd9ry2580pu1b1dd5ny9ymy,0,92.9,76.2,2025-05-09T17:00:50.829Z,2025-05-09T17:00:52Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5712339357,155,,5712339359,56,Center,5712339367,213,4.82,5712339355,2,,5712339363,141,50.7,5712339365,212,17.4,5712339361,140,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048827,283,12,1,29,52,6wwwud48qahpwrfxs20334qk5,1,4.3,49.3,2025-05-09T17:00:53.194Z,2025-05-09T17:00:54Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5712339443,212,16.5,5712339445,213,5.39,5712339441,141,30.4,5712339437,56,Back,5712339439,140,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048831,285,1,1,29,53,6wwwud48qahpwrfxs20334qk5,1,14.4,30.3,2025-05-09T17:00:54.290Z,2025-05-09T17:26:39Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5712339493,140,9.1,5712339495,141,40.3,5712339491,56,Back,5712339499,213,2.26,5712339497,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048845,286,1,1,29,54,6wwwud48qahpwrfxs20334qk5,0,9.3,39.1,2025-05-09T17:00:55.554Z,2025-05-09T17:00:57Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5712339599,141,30.1,5712339597,140,37.7,5712339603,213,6.08,5712339601,212,30.4,5712339605,1,,5712339593,157,,5712339595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048847,306,1,1,29,56,8gxd9ry2580pu1b1dd5ny9ymy,1,59.1,74.9,2025-05-09T17:00:56.692Z,2025-05-09T17:00:58Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5712339613,212,5.2,5712339615,213,5.76,5712339611,141,71.1,5712339607,56,Center,5712339609,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048857,308,1,1,29,57,8gxd9ry2580pu1b1dd5ny9ymy,1,62.8,70.5,2025-05-09T17:00:57.964Z,2025-05-09T17:01:00Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5712339673,56,Left,5712339679,212,6.9,5712339681,213,2.00,5712339677,141,79.7,5712339675,140,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048871,309,1,1,29,59,8gxd9ry2580pu1b1dd5ny9ymy,1,58.7,79.7,2025-05-09T17:01:00.164Z,2025-05-09T17:01:03Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5712339759,140,67.1,5712339757,56,Left,5712339765,213,0.87,5712339761,141,95.0,5712339763,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048883,310,1,1,30,2,8gxd9ry2580pu1b1dd5ny9ymy,1,67.1,95.0,2025-05-09T17:01:02.812Z,2025-05-09T17:01:04Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5712339815,141,83.1,5712339811,56,Left,5712339813,140,59.3,5712339817,212,11.5,5712339819,213,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048891,311,1,1,30,4,8gxd9ry2580pu1b1dd5ny9ymy,1,59.3,83.1,2025-05-09T17:01:04.628Z,2025-05-09T17:01:06Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5712339859,56,Left,5712339871,213,6.21,5712339867,212,9.6,5712339861,140,68.4,5712339863,141,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048907,312,1,1,30,5,8gxd9ry2580pu1b1dd5ny9ymy,1,70.0,83.0,2025-05-09T17:01:06.411Z,2025-05-09T17:01:10Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,,5712339963,141,81.3,5712339961,140,55.7,5712339965,212,15.1,5712339967,213,3.22,5712339959,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048915,313,1,1,30,9,8gxd9ry2580pu1b1dd5ny9ymy,1,55.2,79.1,2025-05-09T17:01:09.916Z,2025-05-09T17:01:10Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5712339997,141,86.6,5712339995,140,61.7,5712340001,213,0.64,5712339993,56,Left,5712339999,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048925,314,1,1,30,10,8gxd9ry2580pu1b1dd5ny9ymy,0,61.7,86.6,2025-05-09T17:01:10.788Z,2025-05-09T17:01:11Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5712340053,212,9.8,5712340051,141,73.8,5712340055,213,5.18,5712340047,56,Center,5712340049,140,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048959,287,1,1,30,13,6wwwud48qahpwrfxs20334qk5,1,26.9,42.8,2025-05-09T17:01:13.891Z,2025-05-09T17:01:16Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5712340197,212,7.8,5712340199,213,4.99,5712340191,56,Back,5712340195,141,31.8,5712340193,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048989,289,1,1,30,15,6wwwud48qahpwrfxs20334qk5,1,29.2,33.3,2025-05-09T17:01:15.875Z,2025-05-09T17:27:23Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5712340311,141,46.4,5712340315,213,0.74,5712340313,212,13.2,5712340309,140,38.5,5712340307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812063083,434,1,1,30,16,6wwwud48qahpwrfxs20334qk5,1,39.4,48.2,2025-05-09T17:01:16.569Z,2025-05-09T17:27:26Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5712417099,56,Back,5712417103,141,32.7,5712417105,212,11.8,5712417101,140,44.4,5712417107,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048993,290,50,1,30,17,6wwwud48qahpwrfxs20334qk5,1,42.4,35.0,2025-05-09T17:01:17.955Z,2025-05-09T18:39:10Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5712340323,56,Back,5712340383,233,315,5712340325,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812048985,315,7,1,30,17,8gxd9ry2580pu1b1dd5ny9ymy,1,57.6,65.0,2025-05-09T17:01:17.956Z,2025-05-09T18:39:10Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5712340295,56,Center,5712340297,285,,5712340345,233,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812063125,435,61,1,30,18,6wwwud48qahpwrfxs20334qk5,1,45.5,34.6,2025-05-09T17:01:18.569Z,2025-05-09T17:27:19Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5712417283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812049053,317,1,1,30,18,8gxd9ry2580pu1b1dd5ny9ymy,1,46.6,57.3,2025-05-09T17:01:19.436Z,2025-05-09T17:01:28Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5712340647,141,56.7,5712340645,140,52.8,5712340643,56,Center,5712340649,212,6.5,5712340651,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812049083,318,1,1,30,27,8gxd9ry2580pu1b1dd5ny9ymy,1,73.9,62.7,2025-05-09T17:01:28.021Z,2025-05-09T17:01:36Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,1.0,5712340833,140,83.4,5712340831,56,Center,5712340845,213,5.44,5712340841,212,15.0,5712341029,210,15,5712340837,141,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812049087,319,15,1,30,29,8gxd9ry2580pu1b1dd5ny9ymy,1,86.2,45.8,2025-05-09T17:01:29.876Z,2025-05-09T18:49:44Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5712340861,22,,5712340865,56,Center,5712341043,79,,5712341053,103,22.2,5712340919,72,,5712340863,17,,5712341045,29,,5712341181,233,291,5712341051,102,49.9,5712341055,215,5712341047,55,318,,5712341059,147,5712341057,146,98.1,,,,,,,,,,,,,49.6,,
2812049093,291,10,1,30,29,6wwwud48qahpwrfxs20334qk5,1,2.4,52.7,2025-05-09T17:01:29.976Z,2025-05-09T17:01:40Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5712340897,173,,5712340903,56,Back,5712340901,182,,5712341147,181,,5712341193,233,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812049265,293,1,1,30,55,6wwwud48qahpwrfxs20334qk5,0,4.6,63.1,2025-05-09T17:01:56.443Z,2025-05-09T17:01:58Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5712341779,1,,5712341765,157,,5712341775,213,6.27,5712341771,141,62.4,5712341773,212,42.5,5712341769,140,45.1,5712341767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812049291,321,1,1,31,0,8gxd9ry2580pu1b1dd5ny9ymy,0,53.9,40.4,2025-05-09T17:02:00.973Z,2025-05-09T17:02:01Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5712341885,140,60.4,5712341887,141,35.3,5712341883,56,Center,5712341889,212,7.7,5712341891,213,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812049309,294,1,1,31,2,6wwwud48qahpwrfxs20334qk5,1,34.8,74.7,2025-05-09T17:02:03.468Z,2025-05-09T17:02:06Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5712342015,141,74.1,5712342011,56,Center,5712342013,140,52.1,5712342017,212,18.2,5712342019,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812049315,295,1,1,31,3,6wwwud48qahpwrfxs20334qk5,0,46.6,72.8,2025-05-09T17:02:03.923Z,2025-05-09T18:44:13Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5712342047,212,15.2,5712342045,141,62.6,5712342041,56,Center,5712342049,213,5.81,5712342043,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812049323,322,1,1,31,4,8gxd9ry2580pu1b1dd5ny9ymy,1,46.2,30.4,2025-05-09T17:02:05.309Z,2025-05-09T17:02:07Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5712342095,213,1.05,5712342091,141,43.9,5712342093,212,10.6,5712342087,140,51.2,5712342083,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812049335,324,1,1,31,6,8gxd9ry2580pu1b1dd5ny9ymy,1,52.2,46.7,2025-05-09T17:02:07.108Z,2025-05-09T17:02:09Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5712342133,140,60.8,5712342139,213,0.75,5712342131,56,Center,5712342137,212,12.3,5712342135,141,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
