id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2726907933,229,1,1,20,58,a9vw7ikerpr4cuweeeka5aneg,0,89.0,92.4,2024-09-28T13:22:24.130Z,2024-09-28T22:58:50Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5247113225,212,24.9,5247113215,56,Center,5247113227,213,4.78,5247113211,2,,5247113223,141,55.8,5247113213,155,,5247113219,140,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726908011,186,12,1,21,1,b2vft81kyjurzbmekvgrqwr64,1,14.5,39.2,2024-09-28T13:22:27.808Z,2024-09-28T13:22:29Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5247113669,141,51.3,5247113673,212,16.1,5247113675,213,0.54,5247113665,140,27.7,5247113661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726907999,230,13,1,21,2,a9vw7ikerpr4cuweeeka5aneg,1,85.3,50.6,2024-09-28T13:22:28.250Z,2024-09-28T22:41:16Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5247114717,102,49.1,5247114725,230,96.7,5247113607,56,Center,5247114723,458,,5247114103,20,,5247114727,231,50.2,5247114715,85,,5247114719,103,56.9,5250476327,23,,5247113605,17,,5247114721,328,,,,,,,,,,,,,,,,,,,,,,
2726908591,187,5,1,21,3,b2vft81kyjurzbmekvgrqwr64,1,-1.3,40.0,2024-09-28T13:22:29.096Z,2024-09-28T15:13:05Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5247117023,346,,5247117133,233,231,5247117021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726908037,231,5,1,21,3,a9vw7ikerpr4cuweeeka5aneg,0,101.3,60.0,2024-09-28T13:22:29.096Z,2024-09-28T15:13:05Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5247117181,233,187,5247113803,56,Center,5247113805,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726909265,188,27,1,21,57,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-28T13:23:23.194Z,2024-09-28T13:23:28Z,,,,,5247121033,233,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726909279,232,27,1,21,57,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-09-28T13:23:23.194Z,2024-09-28T13:23:28Z,,,,,5247120973,233,188,5247120937,53,cqsc3mj8klukkgutdrpegybdg,5247120933,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726909917,189,28,1,22,28,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-28T13:23:54.018Z,2024-09-28T15:12:55Z,,,,,5248106543,233,233,5247124615,55,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726909779,233,28,1,22,28,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-09-28T13:23:54.018Z,2024-09-28T15:12:54Z,,,,,5247123833,55,232,5248106487,233,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726909939,190,1,1,22,35,b2vft81kyjurzbmekvgrqwr64,1,5.1,52.1,2024-09-28T13:24:01.700Z,2024-09-28T16:00:38Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5247124721,212,9.5,5247124715,56,Back,5247124723,213,5.22,5247124713,124,,5247124717,140,9.5,5247124719,141,39.9,5247124727,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726910023,191,1,1,22,36,b2vft81kyjurzbmekvgrqwr64,1,11.1,41.0,2024-09-28T13:24:02.384Z,2024-09-28T13:24:07Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5247125317,213,5.99,5247125303,56,Back,5247125315,212,9.7,5247125309,140,19.9,5247125313,141,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726910135,192,1,1,22,41,b2vft81kyjurzbmekvgrqwr64,1,24.2,37.0,2024-09-28T13:24:07.257Z,2024-09-28T13:24:12Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5247125927,212,21.0,5247125917,56,Back,5247125923,141,67.8,5247125921,140,23.1,5247125931,213,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726910243,193,1,1,22,46,b2vft81kyjurzbmekvgrqwr64,1,36.1,76.9,2024-09-28T13:24:12.712Z,2024-09-28T13:24:18Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5247126475,140,36.4,5247126477,141,31.5,5247126479,212,30.9,5247126481,213,4.72,5247126473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726910301,194,1,1,22,52,b2vft81kyjurzbmekvgrqwr64,1,36.1,31.3,2024-09-28T13:24:18.777Z,2024-09-28T13:24:21Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5247126825,140,62.8,5247126831,213,5.80,5247126827,141,9.8,5247126829,212,31.6,5247126823,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726910315,195,1,1,22,55,b2vft81kyjurzbmekvgrqwr64,0,62.8,9.8,2024-09-28T13:24:21.256Z,2024-09-28T13:24:22Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5247126921,212,22.5,5247126915,56,Center,5247126919,141,24.0,5247126917,140,82.2,5247126923,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726910397,235,1,1,22,57,a9vw7ikerpr4cuweeeka5aneg,1,22.4,86.5,2024-09-28T13:24:23.305Z,2024-09-28T13:24:26Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5247127325,212,19.4,5247127321,141,65.8,5247127319,140,9.7,5247127317,56,Back,5247127329,213,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726910497,236,1,1,23,0,a9vw7ikerpr4cuweeeka5aneg,0,7.7,59.7,2024-09-28T13:24:26.001Z,2024-09-28T13:24:33Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5247127985,212,60.4,5247127991,213,0.29,5247127977,140,62.8,5247127997,1,,5247127981,141,85.3,5247127973,56,Left,5247127969,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726910511,237,44,1,23,5,a9vw7ikerpr4cuweeeka5aneg,1,60.1,76.2,2024-09-28T13:24:31.544Z,2024-09-28T16:13:25Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5247128065,286,,5247128239,233,196,5247128063,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726910489,196,44,1,23,5,b2vft81kyjurzbmekvgrqwr64,0,39.9,23.8,2024-09-28T13:24:31.545Z,2024-09-28T16:13:25Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5247127945,56,Back,5247127947,285,,5247128141,233,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726910503,197,43,1,23,5,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-28T13:24:31.896Z,2024-09-28T13:25:05Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5247128011,3,0,5247131657,144,1,5247128023,140,43.5,5247128029,213,4.58,5247128025,141,28.5,5247128027,212,7.1,5247128017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726910531,238,1,1,23,6,a9vw7ikerpr4cuweeeka5aneg,0,62.8,85.3,2024-09-28T13:24:32.329Z,2024-09-28T16:14:54Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5247128211,3,,5247128225,212,13.3,5247128221,140,75.4,5247128217,56,Left,5247128229,213,6.22,5247128223,141,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726910585,198,1,1,23,8,b2vft81kyjurzbmekvgrqwr64,1,32.8,26.1,2024-09-28T13:24:34.360Z,2024-09-28T13:24:37Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5247128607,3,,5247128611,140,12.9,5247128613,141,45.1,5247128609,56,Back,5247128615,212,24.6,5247128617,213,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726910703,200,1,1,23,13,b2vft81kyjurzbmekvgrqwr64,1,12.9,45.1,2024-09-28T13:24:39.632Z,2024-09-28T13:24:44Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5247129303,212,12.6,5247129297,56,Back,5247129305,213,5.75,5247129299,140,23.2,5247129301,141,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726910769,201,1,1,23,18,b2vft81kyjurzbmekvgrqwr64,1,24.6,31.9,2024-09-28T13:24:44.289Z,2024-09-28T13:24:47Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5247129663,213,0.27,5247129659,212,17.2,5247129653,140,40.4,5247129649,56,Back,5247129657,141,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726910841,202,1,1,23,20,b2vft81kyjurzbmekvgrqwr64,1,40.4,38.6,2024-09-28T13:24:46.864Z,2024-09-28T13:24:49Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5247129983,56,Back,5247129989,212,17.3,5247129987,141,27.1,5247129985,140,25.7,5247129991,213,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726910863,203,1,1,23,23,b2vft81kyjurzbmekvgrqwr64,1,25.7,27.1,2024-09-28T13:24:49.536Z,2024-09-28T13:24:50Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5247130123,212,20.2,5247130119,140,42.6,5247130121,141,41.2,5247130115,56,Back,5247130125,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726910931,204,1,1,23,24,b2vft81kyjurzbmekvgrqwr64,1,42.6,41.2,2024-09-28T13:24:50.480Z,2024-09-28T13:24:54Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5247130459,56,Back,5247130467,212,22.9,5247130469,213,4.28,5247130465,141,10.7,5247130461,140,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726910979,205,1,1,23,27,b2vft81kyjurzbmekvgrqwr64,0,33.4,10.7,2024-09-28T13:24:53.737Z,2024-09-28T13:24:56Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5247130769,155,,5247130773,140,76.9,5247130781,1,,5247130779,213,0.28,5247130771,56,Center,5247130777,212,47.5,5247130775,141,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726911159,240,1,1,23,32,a9vw7ikerpr4cuweeeka5aneg,1,28.7,81.8,2024-09-28T13:24:58.395Z,2024-09-28T13:25:06Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5247131845,141,71.5,5247131841,140,34.8,5247131835,56,Back,5247131847,212,9.5,5247131849,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726911269,241,1,1,23,40,a9vw7ikerpr4cuweeeka5aneg,1,37.2,72.3,2024-09-28T13:25:06.265Z,2024-09-28T13:25:12Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5247132467,141,76.7,5247132473,213,1.91,5247132465,140,36.2,5247132461,56,Back,5247132471,212,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726911165,206,83,1,23,40,b2vft81kyjurzbmekvgrqwr64,0,60.9,41.8,2024-09-28T13:25:06.456Z,2024-09-28T13:25:15Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5247132743,399,9dh7cnu4uzbraeck0t5iqlj4k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726911233,207,83,1,23,44,b2vft81kyjurzbmekvgrqwr64,0,55.6,33.6,2024-09-28T13:25:10.440Z,2024-09-28T13:25:15Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5247132713,399,9dh7cnu4uzbraeck0t5iqlj4k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726911297,242,1,1,23,46,a9vw7ikerpr4cuweeeka5aneg,1,61.6,65.8,2024-09-28T13:25:12.673Z,2024-09-28T13:25:14Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5247132631,56,Center,5247132635,141,60.2,5247132633,140,65.6,5247132639,213,5.55,5247132637,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726911303,243,50,1,23,48,a9vw7ikerpr4cuweeeka5aneg,1,65.0,57.6,2024-09-28T13:25:14.146Z,2024-09-28T13:25:18Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5247132651,286,,5247132649,56,Center,5247132853,233,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726911325,208,7,1,23,48,b2vft81kyjurzbmekvgrqwr64,0,35.0,42.4,2024-09-28T13:25:14.147Z,2024-09-28T13:25:19Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5247132773,285,,5247132819,233,243,5247132767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726911397,244,1,1,23,50,a9vw7ikerpr4cuweeeka5aneg,1,71.1,55.4,2024-09-28T13:25:16.617Z,2024-09-28T13:25:19Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5247133165,141,75.7,5247133161,56,Center,5247133167,212,13.8,5247133169,213,1.56,5247133163,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726911449,245,1,1,23,53,a9vw7ikerpr4cuweeeka5aneg,0,74.2,86.7,2024-09-28T13:25:19.737Z,2024-09-28T13:25:29Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5247133411,56,Center,5247133421,1,,5247133407,2,,5247133419,213,5.36,5247133413,140,100.0,5247133415,141,31.7,5247133409,155,,5247133417,212,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726911745,209,5,1,23,56,b2vft81kyjurzbmekvgrqwr64,1,-1.4,62.9,2024-09-28T13:25:22.873Z,2024-09-28T15:13:06Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5247135193,346,,5247135221,233,246,5247135191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726911459,246,5,1,23,56,a9vw7ikerpr4cuweeeka5aneg,0,101.4,37.1,2024-09-28T13:25:22.873Z,2024-09-28T15:13:06Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5247135253,233,209,5247133459,346,,5247133457,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726911819,210,1,1,24,16,b2vft81kyjurzbmekvgrqwr64,1,4.7,50.9,2024-09-28T13:25:42.273Z,2024-09-28T13:25:47Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5247135641,141,45.2,5247135639,140,55.9,5247135643,212,53.9,5247135645,213,6.21,5247135635,124,,5247135647,1,,5247135637,56,Center,5247135651,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726911827,211,1,1,24,21,b2vft81kyjurzbmekvgrqwr64,0,55.9,45.2,2024-09-28T13:25:47.306Z,2024-09-28T13:25:47Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5247135691,213,1.12,5247135685,140,62.9,5247135687,141,67.3,5247135681,3,,5247135683,56,Center,5247135689,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726911865,247,1,1,24,22,a9vw7ikerpr4cuweeeka5aneg,0,38.7,27.9,2024-09-28T13:25:48.489Z,2024-09-28T13:25:50Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5247135951,56,Center,5247135961,1,,5247135959,213,0.15,5247135953,140,67.7,5247135955,141,34.8,5247135949,157,,5247135957,212,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726911961,212,1,1,24,24,b2vft81kyjurzbmekvgrqwr64,1,39.9,58.5,2024-09-28T13:25:50.633Z,2024-09-28T13:25:54Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5247136505,212,13.7,5247136499,56,Back,5247136507,213,5.47,5247136501,140,48.9,5247136497,3,,5247136503,141,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912005,213,1,1,24,28,b2vft81kyjurzbmekvgrqwr64,1,44.0,59.7,2024-09-28T13:25:54.409Z,2024-09-28T13:25:57Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5247136745,212,12.7,5247136731,56,Center,5247136735,140,56.1,5247136749,213,0.07,5247136739,141,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912009,248,83,1,24,29,a9vw7ikerpr4cuweeeka5aneg,1,45.8,47.7,2024-09-28T13:25:55.057Z,2024-09-28T15:20:44Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5248205809,399,dwuxps3jv2852642q000wep6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912015,214,50,1,24,30,b2vft81kyjurzbmekvgrqwr64,1,54.4,52.2,2024-09-28T13:25:56.056Z,2024-09-28T15:13:45Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5247136771,286,,5247136851,233,447,5247136769,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726945055,447,7,1,24,30,a9vw7ikerpr4cuweeeka5aneg,1,45.6,47.8,2024-09-28T13:25:56.057Z,2024-09-28T13:59:20Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5247304671,285,,5247304669,56,Back,5247304677,233,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912161,250,1,1,24,33,a9vw7ikerpr4cuweeeka5aneg,1,49.8,51.2,2024-09-28T13:25:59.585Z,2024-09-28T13:26:05Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5247137581,141,65.5,5247137577,56,Center,5247137585,213,1.36,5247137579,140,51.8,5247137583,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912209,251,1,1,24,39,a9vw7ikerpr4cuweeeka5aneg,1,68.4,73.2,2024-09-28T13:26:05.313Z,2024-09-28T13:26:07Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5247137831,56,Center,5247137841,212,12.4,5247137843,213,5.09,5247137833,140,72.8,5247137837,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912297,252,1,1,24,41,a9vw7ikerpr4cuweeeka5aneg,0,72.8,56.3,2024-09-28T13:26:07.289Z,2024-09-28T13:26:14Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5247138373,141,64.8,5247138369,56,Center,5247138377,213,1.92,5247138375,212,6.1,5247138371,140,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912287,215,4,1,24,45,b2vft81kyjurzbmekvgrqwr64,1,31.0,42.2,2024-09-28T13:26:11.050Z,2024-09-28T15:10:49Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5247138413,265,,5247138411,152,,5247138485,233,253,5247138407,13,,5247138489,285,,5247138409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912305,253,4,1,24,45,a9vw7ikerpr4cuweeeka5aneg,0,69.0,57.8,2024-09-28T13:26:11.051Z,2024-09-28T15:10:50Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5247138453,13,,5247138459,265,,5247138461,286,,5247138567,233,215,5247138457,152,,5247138455,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912429,216,1,1,24,52,b2vft81kyjurzbmekvgrqwr64,1,30.8,50.1,2024-09-28T13:26:18.769Z,2024-09-28T13:26:21Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5247139225,141,81.1,5247139237,189,,5247139217,5,,5247139227,212,21.5,5247139221,56,Back,5247139223,140,34.9,5247139219,152,,5247139229,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912513,217,1,1,24,57,b2vft81kyjurzbmekvgrqwr64,1,34.6,80.3,2024-09-28T13:26:23.664Z,2024-09-28T13:26:26Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5247139791,141,90.2,5247139795,213,2.50,5247139793,212,11.3,5247139787,56,Back,5247139789,140,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912565,218,1,1,25,0,b2vft81kyjurzbmekvgrqwr64,1,25.7,90.2,2024-09-28T13:26:26.464Z,2024-09-28T13:26:32Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5247140191,212,17.5,5247140185,56,Back,5247140189,141,90.9,5247140187,140,42.4,5247140193,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912585,219,4,1,25,6,b2vft81kyjurzbmekvgrqwr64,1,43.4,90.8,2024-09-28T13:26:32.298Z,2024-09-28T13:26:36Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5247140515,233,254,5247140489,56,Back,5247140483,13,,5247140485,295,,5247140491,152,,5247140493,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912577,254,4,1,25,6,a9vw7ikerpr4cuweeeka5aneg,0,56.6,9.2,2024-09-28T13:26:32.299Z,2024-09-28T13:26:37Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5247140463,285,,5247140457,295,,5247140459,56,Right,5247140455,13,,5247140461,152,,5247140583,233,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912731,220,1,1,25,14,b2vft81kyjurzbmekvgrqwr64,1,46.4,86.9,2024-09-28T13:26:40.424Z,2024-09-28T13:26:43Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5247141191,141,81.4,5247141187,56,Back,5247141193,212,21.2,5247141195,213,3.32,5247141181,5,,5247141189,140,26.5,5247141183,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912755,221,1,1,25,17,b2vft81kyjurzbmekvgrqwr64,1,26.5,81.4,2024-09-28T13:26:43.025Z,2024-09-28T13:26:45Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5247141383,213,5.33,5247141379,141,44.9,5247141381,212,30.4,5247141375,56,Back,5247141377,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912801,222,1,1,25,19,b2vft81kyjurzbmekvgrqwr64,1,41.0,47.5,2024-09-28T13:26:45.593Z,2024-09-28T13:26:48Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5247141685,213,4.39,5247141681,141,20.4,5247141667,140,35.1,5247141665,56,Back,5247141683,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912861,223,1,1,25,22,b2vft81kyjurzbmekvgrqwr64,1,35.1,20.4,2024-09-28T13:26:48.617Z,2024-09-28T13:26:53Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5247142027,212,17.6,5247142029,213,2.23,5247142023,140,24.8,5247142021,56,Back,5247142025,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912915,224,1,1,25,27,b2vft81kyjurzbmekvgrqwr64,1,25.2,40.3,2024-09-28T13:26:53.409Z,2024-09-28T13:26:56Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5247142235,140,25.2,5247142237,141,11.6,5247142241,213,4.71,5247142239,212,19.5,5247142233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726913053,225,1,1,25,29,b2vft81kyjurzbmekvgrqwr64,1,26.8,17.3,2024-09-28T13:26:55.977Z,2024-09-28T13:27:02Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5247142995,141,51.2,5247142991,56,Back,5247142999,213,2.26,5247142997,212,29.9,5247142993,140,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726913139,226,1,1,25,36,b2vft81kyjurzbmekvgrqwr64,1,11.7,43.7,2024-09-28T13:27:02.226Z,2024-09-28T13:27:06Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5247143495,212,55.3,5247143497,213,6.10,5247143489,56,Center,5247143491,140,63.5,5247143499,1,,5247143487,155,,5247143493,141,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726913173,227,44,1,25,40,b2vft81kyjurzbmekvgrqwr64,1,66.6,24.2,2024-09-28T13:27:06.088Z,2024-09-28T16:13:25Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5247143687,56,Center,5247143689,286,,5247143729,233,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726913121,255,44,1,25,40,a9vw7ikerpr4cuweeeka5aneg,0,33.4,75.8,2024-09-28T13:27:06.089Z,2024-09-28T16:13:26Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5247143385,285,,5247143759,233,227,5247143383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726913195,228,1,1,25,40,b2vft81kyjurzbmekvgrqwr64,0,63.5,28.9,2024-09-28T13:27:06.610Z,2024-09-28T16:14:04Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5247143805,56,Center,5247143813,213,0.97,5247143807,140,75.8,5247143811,212,22.9,5247143809,141,56.7,5247143803,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
