id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2707215469,266,1,1,29,16,b8oqgvx1ijeyn6y1cn6929ix4,0,52.6,25.9,2024-08-10T12:29:02.534Z,2024-08-10T12:29:03Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5138970655,140,65.8,5138970651,168,,5138970649,3,,5138970653,56,Center,5138970661,213,0.10,5138970659,212,13.9,5138970657,141,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707215499,248,61,1,29,19,7gkglopz9cjsysn2u6sbhuvc5,0,42.3,53.1,2024-08-10T12:29:05.860Z,2024-08-10T12:29:06Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5138970789,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707215523,249,1,1,29,20,7gkglopz9cjsysn2u6sbhuvc5,0,32.3,41.5,2024-08-10T12:29:07.221Z,2024-08-10T12:29:10Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5138970945,157,,5138970979,236,,5138970951,141,41.9,5138970985,286,,5138970955,213,0.13,5138970981,233,267,5138970953,212,2.1,5138970947,56,Back,5138970949,140,34.3,5138970957,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707215507,267,74,1,29,20,b8oqgvx1ijeyn6y1cn6929ix4,1,62.2,45.4,2024-08-10T12:29:07.222Z,2024-08-10T12:29:10Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5138971001,233,249,5138970865,285,,5138970861,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707215563,250,1,1,29,26,7gkglopz9cjsysn2u6sbhuvc5,1,24.1,45.2,2024-08-10T12:29:13.083Z,2024-08-10T12:29:14Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5138971203,141,48.5,5138971207,213,2.97,5138971201,140,11.6,5138971199,56,Back,5138971205,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707215585,251,1,1,29,28,7gkglopz9cjsysn2u6sbhuvc5,1,6.9,51.5,2024-08-10T12:29:14.476Z,2024-08-10T12:29:17Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5138971333,56,Back,5138971341,213,1.34,5138971339,212,24.7,5138971337,141,86.9,5138971335,140,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707215587,252,61,1,29,30,7gkglopz9cjsysn2u6sbhuvc5,1,12.3,86.9,2024-08-10T12:29:16.964Z,2024-08-10T12:30:45Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5138971387,238,,5138971345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707215607,253,5,1,29,31,7gkglopz9cjsysn2u6sbhuvc5,0,17.6,102.0,2024-08-10T12:29:18.150Z,2024-08-10T14:24:30Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5138972127,233,268,5138971453,56,Back,5138971455,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707215723,268,5,1,29,31,b8oqgvx1ijeyn6y1cn6929ix4,1,82.4,-2.0,2024-08-10T12:29:18.150Z,2024-08-10T14:24:30Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5138972057,56,Right,5138972059,347,,5138972113,233,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707215929,254,27,1,29,49,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-08-10T12:29:35.807Z,2024-08-10T14:24:12Z,,,,,5139360393,233,269,5138973167,41,Injury,5138973169,53,egwhlgopjtjkop7ozy7ltk1cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707215731,269,27,1,29,49,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-08-10T12:29:35.807Z,2024-08-10T14:24:13Z,,,,,5139360425,233,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707216471,255,28,1,31,16,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-08-10T12:31:02.796Z,2024-08-10T14:24:13Z,,,,,5139360475,233,271,5138975811,55,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707216373,271,28,1,31,16,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-08-10T12:31:02.796Z,2024-08-10T14:24:13Z,,,,,5139360497,233,255,5138975133,55,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707216525,273,1,1,31,36,b8oqgvx1ijeyn6y1cn6929ix4,0,78.2,0.0,2024-08-10T12:31:23.083Z,2024-08-10T12:31:25Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5138976183,212,15.8,5138976175,107,,5138976231,238,,5138976179,140,90.4,5138976177,56,Right,5138976185,213,0.62,5138976181,141,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707216553,257,1,1,31,40,7gkglopz9cjsysn2u6sbhuvc5,0,13.3,90.3,2024-08-10T12:31:26.634Z,2024-08-10T12:31:28Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5138976351,56,Center,5138976355,141,69.4,5138976361,1,,5138976359,213,6.01,5138976357,212,52.2,5138976349,157,,5138976353,140,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707216579,274,1,1,31,43,b8oqgvx1ijeyn6y1cn6929ix4,0,29.5,29.8,2024-08-10T12:31:29.723Z,2024-08-10T12:31:30Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5138976469,3,,5138976473,140,44.5,5138976479,213,0.67,5138976477,212,20.1,5138976471,56,Back,5138976475,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707216605,258,1,1,31,46,7gkglopz9cjsysn2u6sbhuvc5,0,54.7,57.9,2024-08-10T12:31:32.875Z,2024-08-10T12:31:40Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5138976743,213,1.15,5138976735,56,Center,5138976739,141,70.8,5138976737,140,58.4,5138976733,155,,5138976741,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707216625,276,1,1,31,49,b8oqgvx1ijeyn6y1cn6929ix4,1,32.6,30.3,2024-08-10T12:31:35.627Z,2024-08-10T12:31:37Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5138976817,141,41.6,5138976819,212,9.5,5138976815,140,27.2,5138976813,56,Back,5138976821,213,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707216655,277,1,1,31,51,b8oqgvx1ijeyn6y1cn6929ix4,1,27.2,42.5,2024-08-10T12:31:37.426Z,2024-08-10T12:31:43Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5138976975,212,22.0,5138976971,140,27.8,5138976977,213,1.54,5138976973,141,74.8,5138976969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707216669,278,1,1,31,57,b8oqgvx1ijeyn6y1cn6929ix4,1,42.1,74.4,2024-08-10T12:31:43.467Z,2024-08-10T12:31:47Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5138977043,140,61.9,5138977039,56,Center,5138977047,141,78.1,5138977055,213,0.12,5138977051,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707216673,279,4,1,32,0,b8oqgvx1ijeyn6y1cn6929ix4,1,57.0,71.4,2024-08-10T12:31:46.867Z,2024-08-10T12:31:54Z,1nn1wc14k9zd3wtu73loj7kes,P. Ngongo,,,5138977153,233,259,5138977141,152,,5138977143,286,,5138977139,56,Center,5138977137,295,,5138977135,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707216677,259,4,1,32,0,7gkglopz9cjsysn2u6sbhuvc5,0,43.0,28.6,2024-08-10T12:31:46.868Z,2024-08-10T12:31:55Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5138977233,295,,5138977097,285,,5138977253,233,279,5138977091,56,Back,5138977093,152,,5138977089,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707216825,280,1,1,32,16,b8oqgvx1ijeyn6y1cn6929ix4,1,61.1,76.1,2024-08-10T12:32:03.107Z,2024-08-10T12:32:09Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5138977811,141,91.8,5138977825,1,,5138977801,152,,5138977821,213,0.34,5138977803,56,Left,5138977817,212,32.1,5138977799,155,,5138977797,5,,5138977807,140,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707216829,281,61,1,32,21,b8oqgvx1ijeyn6y1cn6929ix4,0,89.9,91.8,2024-08-10T12:32:08.243Z,2024-08-10T13:01:23Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5138977829,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707216899,260,5,1,32,22,7gkglopz9cjsysn2u6sbhuvc5,1,-1.5,30.5,2024-08-10T12:32:08.595Z,2024-08-10T14:24:31Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5138978223,233,282,5138978207,346,,5138978205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707216837,282,5,1,32,22,b8oqgvx1ijeyn6y1cn6929ix4,0,101.5,69.5,2024-08-10T12:32:08.595Z,2024-08-10T14:24:31Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5138978253,233,260,5138977871,56,Center,5138977873,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707216913,261,1,1,32,31,7gkglopz9cjsysn2u6sbhuvc5,1,3.7,48.7,2024-08-10T12:32:17.994Z,2024-08-10T12:32:19Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5138978269,124,,5138978273,140,9.2,5138978279,213,5.44,5138978277,212,8.7,5138978283,237,,5138978271,56,Back,5138978275,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707216965,262,1,1,32,33,7gkglopz9cjsysn2u6sbhuvc5,1,9.2,39.2,2024-08-10T12:32:19.355Z,2024-08-10T12:32:24Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5138978543,141,15.6,5138978539,56,Back,5138978537,155,,5138978547,213,5.86,5138978549,1,,5138978545,212,39.0,5138978541,140,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707216979,263,1,1,32,38,7gkglopz9cjsysn2u6sbhuvc5,1,43.0,16.2,2024-08-10T12:32:24.529Z,2024-08-10T12:34:06Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5138978623,140,41.3,5138978621,56,Back,5138978627,212,4.6,5138978629,213,1.97,5138978625,141,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707217735,280,61,1,32,38,7gkglopz9cjsysn2u6sbhuvc5,0,58.5,18.3,2024-08-10T12:32:25.178Z,2024-08-10T14:36:28Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5138982465,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707216971,283,61,1,32,39,b8oqgvx1ijeyn6y1cn6929ix4,0,65.4,77.6,2024-08-10T12:32:25.731Z,2024-08-10T14:36:25Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5138978571,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707217003,264,1,1,32,40,7gkglopz9cjsysn2u6sbhuvc5,1,41.3,22.5,2024-08-10T12:32:26.554Z,2024-08-10T12:32:28Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5138978723,141,15.6,5138978719,140,32.3,5138978727,212,10.6,5138978715,56,Back,5138978731,213,3.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707217017,265,1,1,32,41,7gkglopz9cjsysn2u6sbhuvc5,1,32.3,15.6,2024-08-10T12:32:28.074Z,2024-08-10T12:32:29Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5138978803,140,39.4,5138978809,213,6.04,5138978807,212,7.7,5138978805,141,12.9,5138978801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707217037,266,1,1,32,42,7gkglopz9cjsysn2u6sbhuvc5,1,39.4,12.9,2024-08-10T12:32:29.074Z,2024-08-10T12:32:31Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5138978901,141,16.1,5138978897,56,Back,5138978899,140,34.8,5138978907,213,2.72,5138978903,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707217051,267,1,1,32,45,7gkglopz9cjsysn2u6sbhuvc5,1,34.7,16.4,2024-08-10T12:32:31.722Z,2024-08-10T12:32:33Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5138979001,213,5.51,5138978993,56,Back,5138978999,212,5.3,5138978997,141,11.0,5138978995,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707217077,268,1,1,32,46,7gkglopz9cjsysn2u6sbhuvc5,1,38.3,11.0,2024-08-10T12:32:33.123Z,2024-08-10T12:32:36Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5138979131,56,Back,5138979135,141,26.2,5138979137,212,16.6,5138979139,213,2.47,5138979133,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707217103,269,1,1,32,49,7gkglopz9cjsysn2u6sbhuvc5,1,25.9,26.2,2024-08-10T12:32:35.963Z,2024-08-10T12:32:39Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5138979273,140,11.1,5138979275,141,48.7,5138979279,213,2.36,5138979277,212,21.8,5138979271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707217139,270,1,1,32,53,7gkglopz9cjsysn2u6sbhuvc5,1,11.0,49.7,2024-08-10T12:32:39.458Z,2024-08-10T12:32:43Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5138979457,1,,5138979447,56,Back,5138979449,140,49.8,5138979453,212,40.7,5138979455,213,6.28,5138979451,141,49.6,5138979445,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707217143,271,1,1,32,57,7gkglopz9cjsysn2u6sbhuvc5,0,49.8,49.6,2024-08-10T12:32:43.641Z,2024-08-10T12:32:44Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5138979483,212,10.0,5138979477,56,Center,5138979479,140,58.5,5138979475,3,,5138979485,213,5.87,5138979481,141,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707217151,284,1,1,32,57,b8oqgvx1ijeyn6y1cn6929ix4,1,45.3,51.8,2024-08-10T12:32:43.985Z,2024-08-10T12:32:45Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5138979505,3,,5138979515,213,5.37,5138979511,141,42.1,5138979513,212,8.4,5138979509,140,50.2,5138979507,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707217191,286,1,1,32,59,b8oqgvx1ijeyn6y1cn6929ix4,1,50.3,41.9,2024-08-10T12:32:45.714Z,2024-08-10T12:32:51Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5138979689,212,17.4,5138979685,140,59.8,5138979687,141,21.0,5138979683,56,Right,5138979691,213,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707217201,287,1,1,33,4,b8oqgvx1ijeyn6y1cn6929ix4,1,63.6,5.3,2024-08-10T12:32:50.857Z,2024-08-10T12:32:53Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5138979743,141,12.0,5138979739,56,Right,5138979747,213,2.78,5138979745,212,13.0,5138979741,140,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707217249,288,1,1,33,7,b8oqgvx1ijeyn6y1cn6929ix4,1,46.5,12.3,2024-08-10T12:32:53.467Z,2024-08-10T12:32:59Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5138979991,1,,5138979983,141,59.7,5138979979,140,35.6,5138979975,56,Back,5138979989,213,1.91,5138979985,212,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707217265,289,1,1,33,13,b8oqgvx1ijeyn6y1cn6929ix4,0,43.7,54.0,2024-08-10T12:32:59.410Z,2024-08-10T12:33:01Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5138980093,140,81.6,5138980089,155,,5138980099,213,5.94,5138980097,212,42.2,5138980095,141,33.4,5138980101,1,,5138980091,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707217287,272,1,1,33,16,7gkglopz9cjsysn2u6sbhuvc5,0,21.3,66.6,2024-08-10T12:33:02.786Z,2024-08-10T12:33:04Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5138980193,140,37.2,5138980189,157,,5138980197,212,17.9,5138980199,213,5.92,5138980201,1,,5138980195,141,57.2,5138980191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707217325,290,1,1,33,19,b8oqgvx1ijeyn6y1cn6929ix4,1,61.6,37.4,2024-08-10T12:33:05.979Z,2024-08-10T12:33:08Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5138980323,140,62.3,5138980329,213,4.78,5138980327,212,11.2,5138980321,56,Right,5138980325,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707217329,291,1,1,33,21,b8oqgvx1ijeyn6y1cn6929ix4,1,61.4,18.0,2024-08-10T12:33:08.018Z,2024-08-10T12:33:09Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5138980363,213,3.46,5138980355,56,Back,5138980359,141,12.0,5138980357,140,49.7,5138980361,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707217345,292,1,1,33,22,b8oqgvx1ijeyn6y1cn6929ix4,1,49.7,12.0,2024-08-10T12:33:09.097Z,2024-08-10T12:33:10Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5138980413,213,1.11,5138980409,141,30.6,5138980405,56,Center,5138980407,140,55.7,5138980411,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707217381,293,1,1,33,24,b8oqgvx1ijeyn6y1cn6929ix4,1,55.5,29.8,2024-08-10T12:33:10.577Z,2024-08-10T12:33:14Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5138980625,213,4.13,5138980621,141,8.0,5138980623,212,17.8,5138980619,140,46.2,5138980617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707217451,294,1,1,33,27,b8oqgvx1ijeyn6y1cn6929ix4,0,46.1,8.0,2024-08-10T12:33:14.018Z,2024-08-10T12:33:19Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5138980977,141,21.0,5138980979,212,39.9,5138980981,213,0.22,5138980973,56,Right,5138980971,155,,5138980983,1,,5138980975,140,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707217429,273,44,1,33,30,7gkglopz9cjsysn2u6sbhuvc5,1,18.0,78.7,2024-08-10T12:33:16.561Z,2024-08-10T14:20:37Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5138981055,233,295,5138980837,56,Back,5138980839,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707217459,295,44,1,33,30,b8oqgvx1ijeyn6y1cn6929ix4,0,82.0,21.3,2024-08-10T12:33:16.562Z,2024-08-10T14:20:38Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5138981003,56,Center,5138981059,233,273,5138981005,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707217439,274,1,1,33,30,7gkglopz9cjsysn2u6sbhuvc5,1,20.1,78.2,2024-08-10T12:33:16.826Z,2024-08-10T12:33:18Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5138980921,213,5.98,5138980915,141,75.4,5138980911,56,Back,5138980913,140,25.9,5138980909,3,,5138980917,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707217463,275,1,1,33,31,7gkglopz9cjsysn2u6sbhuvc5,0,25.9,75.4,2024-08-10T12:33:18.018Z,2024-08-10T12:33:19Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5138981029,212,10.0,5138981027,141,68.8,5138981023,56,Back,5138981021,3,,5138981031,213,5.82,5138981025,140,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707217481,296,61,1,33,35,b8oqgvx1ijeyn6y1cn6929ix4,0,75.4,18.5,2024-08-10T12:33:21.409Z,2024-08-10T12:56:15Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5138981125,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707217575,277,1,1,33,39,7gkglopz9cjsysn2u6sbhuvc5,1,63.5,37.4,2024-08-10T12:33:26.082Z,2024-08-10T12:33:31Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5138981575,212,26.1,5138981571,140,82.1,5138981577,213,5.56,5138981573,141,12.0,5138981569,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707217583,278,1,1,33,44,7gkglopz9cjsysn2u6sbhuvc5,0,79.4,8.3,2024-08-10T12:33:31.258Z,2024-08-10T12:33:31Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5138981613,213,2.89,5138981609,141,10.7,5138981607,140,73.4,5138981611,212,6.5,5138981603,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707217639,298,4,1,33,47,b8oqgvx1ijeyn6y1cn6929ix4,1,27.5,89.7,2024-08-10T12:33:33.664Z,2024-08-10T13:04:11Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5138982133,233,279,5138981931,265,,5138981921,13,,5138981929,152,,5138981927,56,Back,5138981933,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707217605,279,4,1,33,47,7gkglopz9cjsysn2u6sbhuvc5,0,72.5,10.3,2024-08-10T12:33:33.665Z,2024-08-10T13:04:11Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5138982145,233,298,5138982101,286,,5138982095,56,Right,5138982093,13,,5138982099,265,,5138982097,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707218261,299,1,1,34,40,b8oqgvx1ijeyn6y1cn6929ix4,0,28.3,92.0,2024-08-10T12:34:26.457Z,2024-08-10T14:35:54Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5138985035,157,,5139422943,152,,5138985045,213,5.88,5138985041,141,51.2,5138985043,212,71.3,5138985039,140,90.9,5138985037,56,Center,5138985047,1,,5139422941,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707218409,283,1,1,34,51,7gkglopz9cjsysn2u6sbhuvc5,1,4.2,49.9,2024-08-10T12:34:37.953Z,2024-08-10T12:34:42Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5138985751,140,23.7,5138985755,212,22.7,5138985757,213,5.83,5138985749,56,Back,5138985753,141,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707218415,284,61,1,34,55,7gkglopz9cjsysn2u6sbhuvc5,0,27.9,39.4,2024-08-10T12:34:42.105Z,2024-08-10T12:34:42Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5138985779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707218437,285,45,1,34,56,7gkglopz9cjsysn2u6sbhuvc5,0,31.0,45.0,2024-08-10T12:34:43.280Z,2024-08-10T14:02:49Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5138986011,233,300,5138985889,56,Back,5138985891,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707218445,300,3,1,34,56,b8oqgvx1ijeyn6y1cn6929ix4,1,69.0,55.0,2024-08-10T12:34:43.280Z,2024-08-10T14:02:49Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5138985923,56,Center,5138985925,286,,5138985961,233,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707218519,302,1,1,34,57,b8oqgvx1ijeyn6y1cn6929ix4,1,68.5,44.2,2024-08-10T12:34:44.208Z,2024-08-10T12:34:48Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5138986225,213,5.43,5138986221,141,30.9,5138986223,212,12.0,5138986219,140,76.0,5138986217,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707218485,286,83,1,34,59,7gkglopz9cjsysn2u6sbhuvc5,0,27.6,60.9,2024-08-10T12:34:46.241Z,2024-08-10T12:34:50Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5138986323,399,9ircna8pbskreztmy1wiqwx9m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
